Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000171735,CAMTA1,156,-0.9514,579,1.25944,161,-0.9046,445,0.77228,303,0.10721,330,0.25055,71,-2.1367,225,-0.3747
ENSG00000049245,VAMP3,156,1.14850,15,-2.5545,38,-1.1881,58,-0.5285,27,-1.6735,38,-1.1633,214,1.78650,99,0.34610
ENSG00000049246,PER3,156,1.62594,13,-2.4516,17,-2.0050,69,0.14634,19,-1.8820,100,0.76990,88,0.54477,47,-0.4954
ENSG00000116288,PARK7,156,-0.8341,313,0.29128,305,0.24900,441,0.88958,170,-0.6982,300,0.22126,238,-0.1640,180,-0.6053
ENSG00000116285,ERRFI1,156,1.95885,32,-0.8372,18,-1.7087,80,0.65226,23,-1.3076,32,-0.8228,55,0.02325,38,-0.5731
ENSG00000162426,SLC45A1,156,2.44974,38,-0.2558,58,0.47123,20,-1.2283,40,-0.1484,15,-1.7016,6,-2.8524,20,-1.2575
ENSG00000142599,RERE,156,0.41727,103,-0.2714,76,-0.7570,212,0.95967,124,0.03424,129,0.09651,98,-0.3478,75,-0.7649
ENSG00000074800,ENO1,156,-1.5348,585,0.58000,864,1.29712,299,-0.5313,383,-0.1350,551,0.47498,249,-0.8195,238,-0.8896
ENSG00000171612,SLC25A33,156,2.09145,36,-0.5639,17,-1.7218,48,-0.1072,71,0.56148,39,-0.4374,15,-1.8814,28,-0.9698
ENSG00000171603,CLSTN1,156,-1.0815,618,1.22333,371,0.30633,387,0.38000,350,0.20829,177,-0.8857,238,-0.4208,172,-0.9266
ENSG00000178585,CTNNBIP1,156,1.74680,51,-0.2704,30,-1.0809,40,-0.6451,42,-0.5641,66,0.14979,60,-0.0073,35,-0.8441
ENSG00000162441,LZIC,156,1.62447,34,-0.9623,45,-0.5501,23,-1.5680,44,-0.5807,22,-1.6454,103,0.83529,80,0.38341
ENSG00000130939,UBE4B,156,1.13721,81,-0.0152,80,-0.0182,39,-1.1650,48,-0.8289,99,0.32740,95,0.25096,53,-0.6811
ENSG00000054523,KIF1B,156,-1.3475,407,0.17049,448,0.33296,228,-0.7622,396,0.12407,372,0.01926,533,0.63212,399,0.13628
ENSG00000142657,PGD,156,0.86157,96,0.03640,126,0.49155,101,0.10959,78,-0.3142,74,-0.3839,77,-0.3283,46,-1.1257
ENSG00000160049,DFFA,156,1.41132,41,-0.8733,41,-0.8463,83,0.26657,57,-0.3305,56,-0.3748,70,-0.0190,60,-0.2501
ENSG00000120948,TARDBP,156,0.89433,63,-0.6296,73,-0.3881,98,0.08490,53,-0.8719,98,0.09461,110,0.28913,91,-0.0362
ENSG00000116649,SRM,156,1.17630,74,-0.1293,95,0.28520,36,-1.2502,78,-0.0436,94,0.28485,72,-0.1740,34,-1.3479
ENSG00000171824,EXOSC10,156,2.13623,40,-0.3662,21,-1.3362,66,0.45881,13,-2.0461,31,-0.7837,51,0.03953,23,-1.1952
ENSG00000198793,MTOR,156,2.15392,56,0.20339,35,-0.5432,51,0.02697,49,-0.0411,5,-3.3523,21,-1.3558,26,-1.0351
ENSG00000116661,FBXO2,156,-0.7039,199,-0.3149,533,1.41055,347,0.61296,258,0.10502,228,-0.0946,113,-1.1990,100,-1.3794
ENSG00000132879,FBXO44,156,1.00735,141,0.83013,150,0.93439,26,-1.8572,91,0.06448,63,-0.5160,37,-1.3384,33,-1.5121
ENSG00000011021,CLCN6,156,0.07235,195,0.44547,290,1.16536,101,-0.6311,145,-0.0482,179,0.29952,66,-1.2779,63,-1.3549
ENSG00000116685,KIAA2013,156,1.66883,52,-0.2818,54,-0.2203,13,-2.3175,20,-1.7722,52,-0.2748,104,0.88276,45,-0.5100
ENSG00000083444,PLOD1,156,2.10484,34,-0.6556,58,0.22105,50,-0.0410,17,-1.6990,33,-0.6843,19,-1.5463,41,-0.3440
ENSG00000116688,MFN2,156,-0.0408,203,0.39681,201,0.38027,166,0.06714,188,0.26900,171,0.11091,107,-0.6493,88,-0.9514
ENSG00000048707,VPS13D,156,1.24748,67,-0.2306,50,-0.6746,76,-0.0246,106,0.53963,53,-0.5978,45,-0.8286,61,-0.3585
ENSG00000116731,PRDM2,156,1.87728,43,-0.4356,29,-1.0158,3,-4.2141,34,-0.8196,51,-0.1645,68,0.31506,67,0.28003
ENSG00000189337,KAZN,156,0.91880,90,-0.0235,72,-0.3914,12,-3.0752,36,-1.4454,62,-0.6306,239,1.76061,65,-0.5525
ENSG00000142634,EFHD2,156,1.93772,58,0.09335,44,-0.3367,62,0.20512,27,-1.1215,58,0.08014,5,-3.6164,29,-0.9993
ENSG00000116138,DNAJC16,156,2.16961,50,0.02562,24,-1.1407,51,0.06061,17,-1.6666,35,-0.5428,38,-0.4233,25,-1.0960
ENSG00000116786,PLEKHM2,156,1.96847,67,0.36099,44,-0.3291,17,-1.7605,59,0.15696,39,-0.5103,21,-1.4697,28,-1.0103
ENSG00000065526,SPEN,156,1.30584,42,-0.8997,17,-2.2853,139,1.08277,29,-1.4574,58,-0.3954,60,-0.3568,95,0.40787
ENSG00000055070,SZRD1,156,1.99406,38,-0.5308,16,-1.8464,14,-2.0272,46,-0.2378,49,-0.1336,75,0.56503,33,-0.7653
ENSG00000219481,NBPF1,156,1.73321,39,-0.6990,37,-0.7586,3,-4.2991,32,-1.0028,60,-0.0095,132,1.38813,23,-1.4690
ENSG00000159363,ATP13A2,156,-0.3398,301,0.76826,440,1.48634,191,-0.0111,177,-0.1362,177,-0.1347,43,-2.3044,53,-1.9950
ENSG00000117118,SDHB,156,1.25051,127,0.86210,86,0.18774,29,-1.4894,65,-0.2616,61,-0.3564,57,-0.4657,31,-1.4035
ENSG00000117115,PADI2,156,-0.5799,75,-1.6999,15,-4.0774,107,-1.1641,81,-1.5861,75,-1.6954,1003,3.15449,277,0.35841
ENSG00000127463,EMC1,156,1.55690,86,0.45742,75,0.21478,23,-1.6341,29,-1.2608,57,-0.2315,74,0.20429,25,-1.5085
ENSG00000053372,MRTO4,156,1.81964,52,-0.1751,46,-0.3754,41,-0.5498,46,-0.3511,61,0.07741,30,-1.0246,31,-0.9914
ENSG00000053371,AKR7A2,156,2.51431,27,-0.7127,33,-0.4330,6,-2.9062,46,0.09994,22,-1.0172,31,-0.4993,22,-1.0259
ENSG00000077549,CAPZB,156,-0.3067,214,0.21544,277,0.65407,115,-0.7846,170,-0.1700,186,-0.0233,228,0.31733,161,-0.2527
ENSG00000173436,MICOS10,156,-0.2791,160,-0.2355,161,-0.2284,266,0.61700,160,-0.2371,233,0.38381,148,-0.3657,197,0.10327
ENSG00000158747,NBL1,156,0.36486,199,0.78883,85,-0.6188,245,1.17867,117,-0.1131,147,0.26616,9,-3.8454,44,-1.6317
ENSG00000162545,CAMK2N1,156,-1.8947,624,0.27944,380,-0.5285,705,0.48783,536,0.02516,644,0.33151,652,0.35380,526,-0.0058
ENSG00000090432,MUL1,156,1.70087,53,-0.2278,59,-0.0518,97,0.79528,30,-1.0925,43,-0.5604,37,-0.8002,13,-2.3401
ENSG00000183114,FAM43B,156,2.37599,66,0.62658,66,0.62803,0,-5.9516,37,-0.3467,22,-1.0966,1,-5.5555,16,-1.6442
ENSG00000158828,PINK1,156,-1.1362,458,0.60787,662,1.28634,201,-0.7421,370,0.24328,355,0.17166,146,-1.2410,212,-0.6611
ENSG00000127483,HP1BP3,156,-0.4753,253,0.31526,124,-0.8309,260,0.36073,168,-0.3541,234,0.18262,232,0.17395,247,0.27883
ENSG00000075151,EIF4G3,156,0.13637,230,0.80831,121,-0.2724,125,-0.2193,174,0.31919,66,-1.2251,141,-0.0248,134,-0.1066
ENSG00000076864,RAP1GAP,156,0.77198,236,1.56091,116,0.26301,60,-0.7940,93,-0.1011,105,0.09290,4,-4.8047,23,-2.2030
ENSG00000090686,USP48,156,1.21661,69,-0.1888,50,-0.6973,40,-1.0560,108,0.54705,68,-0.2173,45,-0.8790,87,0.18760
ENSG00000070831,CDC42,156,-1.1897,439,0.47361,443,0.48991,346,0.07401,206,-0.7627,257,-0.4118,568,0.93109,236,-0.5480
ENSG00000173372,C1QA,156,1.60947,8,-3.1619,7,-3.2288,146,1.47873,34,-0.9832,80,0.38049,40,-0.7262,39,-0.7711
ENSG00000173369,C1QB,156,1.71304,19,-1.8229,9,-2.7804,67,0.15582,26,-1.3070,73,0.31511,43,-0.5480,93,0.71590
ENSG00000004487,KDM1A,156,1.99903,81,0.70094,48,-0.1537,28,-0.9842,41,-0.4361,36,-0.6352,17,-1.7492,19,-1.5534
ENSG00000169641,LUZP1,156,1.68258,125,1.24117,14,-2.2048,42,-0.6028,64,0.05517,59,-0.0714,0,-8.5275,33,-0.9737
ENSG00000125944,HNRNPR,156,0.46254,86,-0.5122,80,-0.6312,186,0.77049,94,-0.3641,109,-0.1318,122,0.04805,114,-0.0648
ENSG00000142676,RPL11,156,-1.3641,206,-0.9405,156,-1.3629,703,1.11648,289,-0.4058,477,0.42175,416,0.18846,568,0.72552
ENSG00000057757,PITHD1,156,-1.1176,378,0.29720,891,1.92779,165,-1.0297,289,-0.1484,297,-0.1015,239,-0.4502,114,-1.5985
ENSG00000189266,PNRC2,156,1.21194,47,-0.8178,41,-1.0342,115,0.65127,45,-0.8765,88,0.19308,66,-0.2791,69,-0.2084
ENSG00000188529,SRSF10,156,1.20698,82,0.06942,70,-0.1734,74,-0.0976,49,-0.7448,44,-0.9087,70,-0.1779,82,0.06543
ENSG00000001461,NIPAL3,156,-0.0201,199,0.38504,77,-1.1275,126,-0.3693,103,-0.6838,87,-0.9423,311,1.19084,204,0.43177
ENSG00000117602,RCAN3,156,1.91349,63,0.20102,96,0.94934,3,-4.2412,22,-1.4127,47,-0.2663,32,-0.8838,25,-1.2566
ENSG00000133226,SRRM1,156,1.33303,47,-0.7017,23,-1.7607,16,-2.3109,71,-0.0583,36,-1.0987,111,0.70673,126,0.92981
ENSG00000169504,CLIC4,156,0.37184,47,-1.5242,14,-3.2697,147,0.27400,116,-0.1159,131,0.08290,228,1.04902,159,0.40144
ENSG00000117614,SYF2,156,1.50182,62,-0.1290,33,-1.1112,70,0.05561,35,-1.0447,68,0.02704,53,-0.3861,62,-0.1403
ENSG00000117616,RSRP1,156,0.82070,55,-0.8776,28,-1.8846,122,0.38501,70,-0.5130,61,-0.7275,205,1.33483,74,-0.4180
ENSG00000183726,TMEM50A,156,0.56280,37,-1.7078,59,-1.0166,175,0.76966,69,-0.7678,148,0.46703,169,0.70940,81,-0.5238
ENSG00000204178,MACO1,156,2.04886,51,-0.0447,36,-0.5977,10,-2.5254,37,-0.5358,58,0.18996,37,-0.5508,32,-0.7618
ENSG00000157978,LDLRAP1,156,1.55978,10,-2.8151,1,-5.8564,39,-0.8233,12,-2.5605,10,-2.7896,237,2.51463,59,-0.1615
ENSG00000162430,SELENON,156,1.93334,32,-0.8498,18,-1.7509,73,0.47299,16,-1.8775,44,-0.3379,71,0.42535,29,-0.9826
ENSG00000117640,MTFR1L,156,1.12921,124,0.71693,78,-0.0707,83,0.02682,34,-1.3758,57,-0.5716,59,-0.5185,62,-0.4542
ENSG00000117632,STMN1,156,-2.6230,644,-0.4714,1082,0.38049,797,-0.1277,594,-0.5984,671,-0.4070,2100,1.61533,852,-0.0189
ENSG00000142684,ZNF593,156,2.18353,22,-1.2487,52,0.10050,59,0.28913,47,-0.0773,17,-1.6003,26,-1.0278,15,-1.8319
ENSG00000142669,SH3BGRL3,156,-0.7513,269,0.12507,373,0.68602,283,0.20815,196,-0.3909,271,0.13828,266,0.10828,181,-0.5149
ENSG00000198830,HMGN2,156,-0.2006,86,-1.1288,79,-1.2534,313,0.99650,161,-0.1511,154,-0.2203,279,0.78315,182,0.05509
ENSG00000117713,ARID1A,156,0.90477,81,-0.2092,47,-1.0619,96,0.07446,72,-0.4040,68,-0.4799,116,0.38643,101,0.14593
ENSG00000090273,NUDC,156,0.33871,122,-0.0713,130,0.03473,138,0.13096,155,0.32790,111,-0.2208,109,-0.2465,97,-0.4337
ENSG00000253368,TRNP1,156,1.29380,133,0.99780,65,-0.2387,84,0.18505,80,0.11235,51,-0.6102,15,-2.3946,15,-2.4695
ENSG00000142784,WDTC1,156,1.78851,38,-0.6842,46,-0.3915,23,-1.4715,47,-0.3446,51,-0.2382,73,0.35985,36,-0.7832
ENSG00000186501,TMEM222,156,1.05462,66,-0.4028,99,0.25149,93,0.14534,57,-0.6377,76,-0.1728,61,-0.5331,72,-0.2772
ENSG00000158195,WASF2,156,0.83632,28,-1.9083,14,-2.8552,92,-0.0561,58,-0.8079,67,-0.5770,209,1.39109,142,0.66374
ENSG00000126705,AHDC1,156,2.23462,47,-0.0433,21,-1.2900,11,-2.2334,56,0.25914,52,0.13838,30,-0.7394,11,-2.1666
ENSG00000126709,IFI6,156,-1.0591,160,-1.0237,766,1.68358,513,0.90211,293,-0.0604,298,-0.0311,119,-1.4696,128,-1.3596
ENSG00000117758,STX12,156,0.14886,195,0.53315,218,0.72822,79,-0.9328,107,-0.4581,169,0.28220,127,-0.1813,87,-0.7785
ENSG00000117751,PPP1R8,156,2.00774,48,-0.1654,21,-1.4562,38,-0.5304,50,-0.0829,32,-0.8082,61,0.24045,18,-1.6350
ENSG00000117748,RPA2,156,2.19957,52,0.09204,34,-0.5924,45,-0.1436,28,-0.8512,25,-1.0559,30,-0.7463,21,-1.3110
ENSG00000126698,DNAJC8,156,0.28603,127,-0.0555,135,0.04900,149,0.20963,138,0.08560,118,-0.1773,123,-0.1023,104,-0.3783
ENSG00000130770,ATP5IF1,156,-0.7109,383,0.77944,343,0.58393,234,-0.0602,249,0.03923,272,0.18438,161,-0.6561,146,-0.8139
ENSG00000198492,YTHDF2,156,0.56948,165,0.67093,125,0.18675,49,-1.2932,94,-0.2781,118,0.10250,140,0.38342,44,-1.4589
ENSG00000159023,EPB41,156,2.38125,48,0.09962,27,-0.7989,15,-1.6795,44,-0.0528,38,-0.2930,6,-2.9008,28,-0.7610
ENSG00000116350,SRSF4,156,1.59074,71,0.15634,33,-1.0547,40,-0.7645,74,0.22653,41,-0.7316,56,-0.2381,46,-0.5403
ENSG00000060656,PTPRU,156,2.13904,71,0.59711,37,-0.4910,3,-4.2486,30,-0.8165,52,0.05894,34,-0.6034,18,-1.5718
ENSG00000162511,LAPTM5,156,1.18137,35,-1.2774,15,-2.5121,67,-0.2800,51,-0.7168,130,0.84992,65,-0.3352,117,0.65364
ENSG00000162512,SDC3,156,0.43663,75,-0.7546,109,-0.1605,130,0.13417,132,0.15574,191,0.79044,82,-0.6034,86,-0.5360
ENSG00000134644,PUM1,156,-0.4118,234,0.25169,172,-0.2552,391,1.16792,219,0.14200,209,0.06464,117,-0.8624,110,-0.9516
ENSG00000121766,ZCCHC17,156,0.33523,103,-0.3517,161,0.38629,164,0.42669,85,-0.6445,92,-0.5326,153,0.30565,107,-0.2917
ENSG00000121769,FABP3,156,1.26896,81,0.10729,187,1.63061,26,-1.6790,41,-0.9519,61,-0.3637,37,-1.1438,19,-2.1243
ENSG00000162517,PEF1,156,1.02490,98,0.20582,152,0.97300,48,-0.9188,73,-0.2645,47,-0.9454,86,-0.0023,30,-1.6374
ENSG00000084636,COL16A1,156,1.48163,40,-0.8236,4,-4.0725,32,-1.1854,19,-1.9170,65,-0.0638,181,1.79465,46,-0.6293
ENSG00000121753,ADGRB2,156,1.04975,194,1.47284,56,-0.6623,69,-0.3370,100,0.26884,54,-0.7256,39,-1.2371,13,-2.8127
ENSG00000184007,PTP4A2,156,-0.9994,177,-0.8011,145,-1.1102,347,0.28183,239,-0.3319,252,-0.2415,391,0.48899,634,1.37793
ENSG00000121774,KHDRBS1,156,-0.3042,205,0.14614,128,-0.6112,432,1.49343,154,-0.3255,152,-0.3484,162,-0.2456,115,-0.7827
ENSG00000025800,KPNA6,156,1.34966,71,-0.0372,32,-1.3043,90,0.35045,135,1.07295,35,-1.1559,19,-2.0393,45,-0.7715
ENSG00000084652,TXLNA,156,1.67530,24,-1.4724,74,0.30180,13,-2.3614,56,-0.1539,60,-0.0519,78,0.39192,34,-0.9651
ENSG00000084623,EIF3I,156,0.27936,148,0.18914,143,0.13306,235,1.00388,97,-0.5001,59,-1.2498,130,-0.0189,86,-0.6759
ENSG00000175130,MARCKSL1,156,-1.7906,162,-1.7306,112,-2.2884,386,-0.3963,127,-2.0970,144,-1.9123,2238,3.19942,616,0.37546
ENSG00000160058,BSDC1,156,1.20642,83,0.08965,64,-0.3352,57,-0.5057,65,-0.2962,60,-0.4370,87,0.18155,55,-0.5680
ENSG00000162521,RBBP4,156,0.63332,86,-0.3489,92,-0.2541,127,0.27707,94,-0.2101,86,-0.3564,112,0.07429,105,-0.0376
ENSG00000134684,YARS,156,0.78658,102,0.05542,143,0.62967,94,-0.0736,116,0.27434,86,-0.2235,53,-0.9856,38,-1.4754
ENSG00000116497,S100PBP,156,1.85224,29,-1.0753,51,-0.1781,34,-0.8142,52,-0.1558,75,0.46998,33,-0.8641,26,-1.2308
ENSG00000160097,FNDC5,156,2.11246,117,1.48929,14,-1.9562,78,0.73778,21,-1.3468,1,-5.5970,0,-6.3190,18,-1.5645
ENSG00000004455,AK2,156,1.62729,28,-1.2682,35,-0.9219,19,-1.8228,53,-0.2799,53,-0.2842,108,0.92437,53,-0.2791
ENSG00000142920,AZIN2,156,2.20544,33,-0.6323,14,-1.8966,37,-0.4311,6,-3.0793,34,-0.5656,82,0.89862,27,-0.9085
ENSG00000134686,PHC2,156,0.73676,45,-1.2822,73,-0.5285,92,-0.1562,72,-0.5362,119,0.27562,213,1.31994,39,-1.4869
ENSG00000163866,SMIM12,156,0.99448,80,-0.1527,121,0.54185,81,-0.1330,107,0.33257,81,-0.1314,43,-1.1189,33,-1.5155
ENSG00000116560,SFPQ,156,-0.0833,167,0.02573,97,-0.8324,225,0.52953,142,-0.2338,169,0.04508,194,0.27892,163,-0.0066
ENSG00000146463,ZMYM4,156,1.65382,80,0.42005,38,-0.7897,21,-1.7011,71,0.20441,35,-0.8963,49,-0.3842,50,-0.3668
ENSG00000142687,KIAA0319L,156,1.41046,74,0.07974,59,-0.2763,54,-0.4371,94,0.48807,38,-0.9699,57,-0.3351,31,-1.2673
ENSG00000020129,NCDN,156,-0.8185,581,1.43569,413,0.78816,262,0.01307,281,0.12679,237,-0.1561,94,-1.5861,59,-2.2852
ENSG00000126067,PSMB2,156,0.05273,142,-0.0985,340,1.45316,75,-1.1146,107,-0.5566,149,-0.0170,168,0.17690,71,-1.1909
ENSG00000142686,C1orf216,156,1.80214,80,0.54088,74,0.39678,37,-0.7219,29,-1.1060,47,-0.3413,33,-0.9200,11,-2.5620
ENSG00000092847,AGO1,156,2.19293,42,-0.2342,11,-2.1969,55,0.18902,63,0.40616,23,-1.1995,11,-2.2289,31,-0.7354
ENSG00000126070,AGO3,156,1.31973,47,-0.7127,25,-1.6821,93,0.38104,87,0.27480,17,-2.2064,106,0.61027,60,-0.3456
ENSG00000116863,ADPRHL2,156,2.10703,48,-0.0872,28,-0.9460,36,-0.5531,45,-0.2132,28,-0.9581,49,-0.0688,18,-1.6114
ENSG00000054116,TRAPPC3,156,1.58606,84,0.44660,45,-0.5821,47,-0.4965,41,-0.7414,65,0.00399,57,-0.1907,22,-1.6844
ENSG00000116871,MAP7D1,156,-0.5775,246,0.15758,265,0.28391,61,-2.0141,166,-0.4782,186,-0.2985,496,1.42636,211,-0.0896
ENSG00000054118,THRAP3,156,0.67248,83,-0.3764,82,-0.4020,119,0.21189,80,-0.4373,118,0.19977,97,-0.1346,104,-0.0086
ENSG00000181817,LSM10,156,2.34078,29,-0.7476,56,0.31867,21,-1.2536,34,-0.4935,26,-0.9224,25,-0.9516,23,-1.0873
ENSG00000116898,MRPS15,156,1.82384,56,-0.0464,78,0.50000,1,-5.4327,43,-0.4776,70,0.31464,32,-0.9202,26,-1.2374
ENSG00000163875,MEAF6,156,0.07730,258,0.94919,205,0.54486,109,-0.4967,203,0.52550,141,-0.0929,77,-1.0375,41,-1.9917
ENSG00000185090,MANEAL,156,2.24124,56,0.25732,111,1.49672,10,-2.3474,22,-1.2328,16,-1.6757,3,-3.9657,10,-2.3513
ENSG00000197982,C1orf122,156,-0.4629,116,-0.9291,221,0.10651,177,-0.2633,147,-0.5602,258,0.36090,390,1.10115,197,-0.0847
ENSG00000183431,SF3A3,156,1.98627,45,-0.2735,35,-0.6611,31,-0.8761,24,-1.2794,69,0.43001,41,-0.4461,28,-1.0174
ENSG00000183520,UTP11,156,2.23090,24,-1.1211,46,-0.0726,45,-0.1131,24,-1.0907,48,0.00464,20,-1.3478,23,-1.1792
ENSG00000116954,RRAGC,156,0.83772,133,0.55518,137,0.60894,43,-1.2571,58,-0.7891,65,-0.6257,124,0.43236,50,-1.0365
ENSG00000174574,AKIRIN1,156,0.22335,133,-0.0446,199,0.63912,100,-0.5048,102,-0.4724,114,-0.2855,198,0.63592,89,-0.6768
ENSG00000168653,NDUFS5,156,-1.3453,423,0.23699,602,0.85202,279,-0.4422,439,0.30060,509,0.55339,248,-0.6278,279,-0.4450
ENSG00000127603,MACF1,156,-0.8285,241,-0.1397,132,-1.0829,254,-0.0515,299,0.22004,238,-0.1569,374,0.60389,402,0.73249
ENSG00000090621,PABPC4,156,0.72289,44,-1.2986,53,-1.0437,105,0.04074,54,-0.9934,115,0.20001,139,0.52760,149,0.64606
ENSG00000116983,HPCAL4,156,0.12455,133,-0.1366,264,1.04607,93,-0.6999,177,0.34213,272,1.10430,7,-4.4100,54,-1.5457
ENSG00000168389,MFSD2A,156,1.27488,0,-6.9781,16,-2.3761,271,2.49324,37,-1.1118,58,-0.4283,21,-1.9490,46,-0.8012
ENSG00000131236,CAP1,156,-0.2755,127,-0.5965,239,0.43080,137,-0.4867,103,-0.9289,219,0.28533,316,0.92505,181,-0.0309
ENSG00000131238,PPT1,156,0.09897,218,0.67216,143,-0.0469,75,-1.0552,144,-0.0314,213,0.63006,112,-0.4382,114,-0.4114
ENSG00000084073,ZMPSTE24,156,1.26653,65,-0.2637,65,-0.2517,66,-0.2365,80,0.08202,77,0.01691,69,-0.1501,31,-1.4128
ENSG00000049089,COL9A2,156,1.29845,16,-2.3250,9,-3.0937,38,-1.0745,16,-2.3473,48,-0.7103,251,2.33079,64,-0.2610
