Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7
ENSG00000132321,IQCA1,8148,6.13989,10,-7.1076,30,-5.5854,163,-4.0657
ENSG00000130294,KIF1A,109,-1.9248,375,0.01588,30,-3.8069,521,1.60280
ENSG00000132164,SLC6A11,209,-0.1279,10,-4.6133,30,-3.0762,332,1.99368
ENSG00000144713,RPL32,59,-4.7152,1160,-0.2499,1107,-0.3266,1778,1.19672
ENSG00000174748,RPL15,297,-0.8973,704,0.53759,30,-4.2865,646,0.90914
ENSG00000144674,GOLGA4,937,2.10886,10,-5.1193,30,-3.5860,315,-0.0477
ENSG00000168028,RPSA,17,-5.1527,777,0.59873,30,-4.3792,757,1.46067
ENSG00000168314,MOBP,17,-7.2754,1097,-1.2444,2110,-0.2048,3369,1.64769
ENSG00000188846,RPL14,17,-5.8055,356,-1.4155,3273,2.81912,602,-1.0136
ENSG00000168036,CTNNB1,1913,3.16870,10,-5.6267,30,-4.1079,308,-1.0769
ENSG00000114857,NKTR,18,-3.0426,10,-3.8155,30,-2.2692,213,3.43277
ENSG00000047849,MAP4,2438,2.09690,10,-6.5104,30,-4.9881,844,0.03126
ENSG00000164050,PLXNB1,1928,3.04240,10,-5.6951,34,-4.0086,339,-0.9524
ENSG00000232112,TMA7,17,-4.0958,10,-4.8517,30,-3.3169,451,4.51125
ENSG00000067560,RHOA,189,-1.6581,503,-0.1132,30,-4.3450,761,1.66004
ENSG00000114353,GNAI2,22,-4.8189,805,0.70029,890,0.88757,515,-0.1525
ENSG00000162244,RPL29,18,-5.8277,401,-1.2551,1747,1.25090,996,0.46416
ENSG00000168309,FAM107A,3783,1.68782,1178,-0.4485,30,-5.8749,1459,-0.1896
ENSG00000269028,MTRNR2L12,98,-7.3622,21767,0.78120,17502,0.38780,14598,0.15375
ENSG00000080822,CLDND1,17,-4.2918,10,-5.0465,30,-3.5167,517,4.71265
ENSG00000114391,RPL24,522,-0.3540,1030,0.82004,30,-4.6108,737,0.48133
ENSG00000181722,ZBTB20,1547,2.99403,10,-5.3961,30,-3.8655,280,-0.9143
ENSG00000173230,GOLGB1,557,0.75361,293,-0.3513,61,-2.7426,407,0.42002
ENSG00000091513,TF,18,-4.8791,10,-5.6341,323,-0.5667,711,2.59952
ENSG00000008952,SEC62,5323,2.15727,119,-4.1086,30,-6.0827,1752,-0.0580
ENSG00000242808,SOX2-OT,18,-3.8887,10,-4.6467,30,-3.1091,389,4.29973
ENSG00000181449,SOX2,2249,3.07541,10,-5.9053,30,-4.3780,389,-0.9694
ENSG00000161203,AP2M1,17,-4.0186,10,-4.7696,30,-3.2376,427,4.43047
ENSG00000189058,APOD,17,-4.8088,10,-5.5600,1056,1.67508,489,0.43518
ENSG00000182899,RPL35A,865,-0.1426,10,-6.6784,2677,2.03491,760,-0.6383
ENSG00000169020,ATP5ME,17,-4.9351,10,-5.6859,1196,1.75872,523,0.35738
ENSG00000068078,FGFR3,2812,0.89616,237,-3.0313,6600,2.90776,556,-2.5298
ENSG00000243449,C4orf48,1951,3.29478,10,-5.6087,30,-4.0838,288,-1.2059
ENSG00000185818,NAT8L,2798,1.78505,13,-6.5520,4137,2.81294,180,-3.6843
ENSG00000179010,MRFAP1,1146,1.53305,214,-1.3604,30,-4.2487,532,0.19985
ENSG00000038219,BOD1L1,3288,3.83429,10,-6.1830,30,-4.6597,335,-1.7260
ENSG00000151552,QDPR,17,-5.7452,45,-4.4071,4097,3.85355,409,-1.7602
ENSG00000163682,RPL9,449,-1.4149,77,-4.0260,2473,1.52351,1158,0.21279
ENSG00000154277,UCHL1,2624,3.13790,10,-6.1018,30,-4.5776,436,-1.0241
ENSG00000064042,LIMCH1,419,0.48182,10,-5.1063,30,-3.5774,440,1.51922
ENSG00000163453,IGFBP7,1410,1.62420,611,0.05161,821,0.56531,327,-1.5326
ENSG00000132466,ANKRD17,17,-3.7802,10,-4.5272,30,-2.9986,360,4.18549
ENSG00000118816,CCNI,1516,0.18827,10,-7.2094,6044,3.39067,482,-2.3865
ENSG00000145284,SCD5,1346,1.69937,599,0.15303,30,-4.3695,464,-0.5046
ENSG00000152583,SPARCL1,738,-1.8249,632,-2.0572,3721,0.81251,2835,0.74021
ENSG00000109475,RPL34,1048,-0.5085,1500,0.08354,180,-3.1814,1816,0.99800
ENSG00000145362,ANK2,1048,1.23922,10,-5.8505,474,-0.1872,545,0.09262
ENSG00000164096,C4orf3,36,-3.3100,198,-0.7338,30,-3.5480,479,2.43683
ENSG00000145425,RPS3A,1036,0.15487,1423,0.71631,30,-5.1631,1032,0.31511
ENSG00000109654,TRIM2,957,2.47007,10,-4.9504,30,-3.4213,249,-0.4195
ENSG00000164114,MAP9,2843,3.55167,10,-6.0629,243,-1.4705,300,-1.7828
ENSG00000109472,CPE,4548,2.18858,10,-7.3578,1985,0.47816,997,-1.1285
ENSG00000150625,GPM6A,1104,1.02799,10,-6.0811,1046,0.92503,547,-0.3948
ENSG00000169862,CTNND2,18,-4.0550,10,-4.8116,30,-3.2763,438,4.46981
ENSG00000145555,MYO10,18,-4.1352,10,-4.8967,617,1.50821,318,0.56394
ENSG00000176788,BASP1,1297,1.80883,10,-5.7749,348,-0.6019,465,-0.2453
ENSG00000079215,SLC1A3,9293,3.35459,167,-3.8584,2781,0.47990,625,-2.7052
ENSG00000145592,RPL37,334,-2.2890,1406,-0.0493,30,-5.7805,2092,1.82481
ENSG00000250722,SELENOP,627,0.03732,10,-6.0618,2268,2.74835,346,-1.4815
ENSG00000112851,ERBIN,18,-3.8321,10,-4.5855,331,0.69438,299,1.32109
ENSG00000153914,SREK1,18,-3.6070,10,-4.3690,30,-2.8303,319,4.01306
ENSG00000131711,MAP1B,3570,-0.2278,765,-2.6020,4011,-0.0345,5078,0.86799
ENSG00000171530,TBCA,18,-4.1705,93,-1.7379,30,-3.3941,455,3.26515
ENSG00000186468,RPS23,255,-2.0051,1180,0.43743,261,-1.9686,1178,1.05787
ENSG00000127184,COX7C,450,0.03042,231,-1.0412,30,-4.0567,595,1.32580
ENSG00000164292,RHOBTB3,18,-3.4713,10,-4.2321,30,-2.6862,289,3.86861
ENSG00000164241,C5orf63,17,-7.1622,967,-1.3203,1697,-0.4346,3194,1.83704
ENSG00000131437,KIF3A,651,1.28295,183,-0.9123,30,-3.5982,347,0.27005
ENSG00000113558,SKP1,1594,2.36175,10,-5.7441,30,-4.2206,455,-0.2611
ENSG00000185129,PURA,127,-0.3893,10,-4.1195,30,-2.5750,239,2.09217
ENSG00000131503,ANKHD1,17,-4.0219,10,-4.7732,802,2.31687,234,-0.2410
ENSG00000113578,FGF1,17,-4.4823,10,-5.2370,30,-3.7053,592,4.90527
ENSG00000164587,RPS14,692,-1.2479,617,-1.4225,3709,1.70099,1384,-0.2738
ENSG00000113140,SPARC,1807,-1.2821,2442,-0.8128,7688,1.17042,4061,0.02943
ENSG00000127022,CANX,5529,3.28866,291,-2.3043,1227,-0.0641,469,-2.3240
ENSG00000204628,RACK1,2296,2.64162,175,-2.0415,30,-4.6076,500,-0.7367
ENSG00000137285,TUBB2B,951,0.88412,10,-5.9729,30,-4.4455,763,1.20490
ENSG00000112308,C6orf62,533,0.53889,286,-0.5116,30,-3.8782,471,0.73379
ENSG00000204592,HLA-E,2392,2.18247,752,-0.0887,30,-4.9098,594,-0.8316
ENSG00000204580,DDR1,4798,4.39448,10,-6.5829,30,-5.0618,331,-2.2811
ENSG00000234745,HLA-B,18,-5.3930,1029,0.74051,30,-4.6764,912,1.34258
ENSG00000231500,RPS18,17,-5.7328,775,-0.0970,43,-4.4646,1228,2.13979
ENSG00000272325,NUDT3,2141,2.56332,10,-6.0691,792,0.43169,342,-1.5175
ENSG00000124614,RPS10,17,-4.2398,10,-4.9914,30,-3.4582,499,4.65578
ENSG00000198755,RPL10A,1207,1.33374,329,-0.9222,30,-4.4610,628,0.26577
ENSG00000137409,MTCH1,2854,3.14917,10,-6.2161,495,-0.5276,356,-1.6540
ENSG00000146122,DAAM2,340,0.45410,10,-4.8247,30,-3.2936,362,1.51002
ENSG00000096384,HSP90AB1,5678,2.21730,10,-7.6609,1639,-0.2083,1419,-0.7836
ENSG00000170915,PAQR8,1326,2.44936,10,-5.4322,30,-3.9087,354,-0.3650
ENSG00000151914,DST,2805,1.54173,283,-2.2866,30,-5.5418,1367,0.39439
ENSG00000119900,OGFRL1,544,1.34344,10,-4.8234,30,-3.2938,311,0.67384
ENSG00000156508,EEF1A1,3184,0.21512,1638,-0.8728,30,-6.7373,3697,1.19245
ENSG00000196586,MYO6,404,0.35415,93,-1.9797,30,-3.6295,443,1.33264
ENSG00000146247,PHIP,1214,3.17141,10,-4.9713,30,-3.4425,191,-1.1251
ENSG00000132424,PNISR,18,-4.5253,10,-5.2805,30,-3.7531,612,4.95153
ENSG00000277443,MARCKS,3432,3.03494,10,-6.5300,140,-2.7849,590,-1.0166
ENSG00000152661,GJA1,10489,5.29175,17,-6.8747,30,-6.0390,389,-3.1718
ENSG00000111897,SERINC1,158,-0.8463,10,-4.8619,30,-3.3255,418,2.64775
ENSG00000112306,RPS12,17,-6.4943,2375,0.95164,986,-0.5655,1591,0.49817
ENSG00000111961,SASH1,18,-3.5362,10,-4.2985,30,-2.7528,303,3.93669
ENSG00000112531,QKI,1924,0.80502,531,-1.3257,1852,0.73480,1055,-0.4439
ENSG00000075624,ACTB,5166,1.32703,1785,-0.5545,3543,0.60494,1756,-0.9939
ENSG00000136238,RAC1,664,0.29432,11,-5.7825,1217,1.43628,505,-0.3201
ENSG00000189043,NDUFA4,1533,2.00984,188,-1.6813,30,-4.3634,516,-0.1783
ENSG00000106443,PHF14,17,-3.6491,10,-4.4021,30,-2.8657,328,4.05112
ENSG00000196683,TOMM7,22,-4.5423,10,-5.5894,30,-4.0610,759,5.16777
ENSG00000106052,TAX1BP1,272,-0.0549,10,-4.9349,302,0.12147,346,0.82692
ENSG00000180354,MTURN,18,-5.9578,396,-1.4128,44,-4.6546,1568,3.35819
ENSG00000240583,AQP1,18,-4.5958,196,-1.0587,58,-2.8745,593,2.70514
ENSG00000122545,SEPTIN7,17,-4.7702,10,-5.5228,30,-3.9913,725,5.19577
ENSG00000196262,PPIA,1096,1.44766,10,-5.7656,586,0.26882,453,-0.3158
ENSG00000106153,CHCHD2,18,-7.3934,10,-8.1496,17168,6.61572,255,-4.4882
ENSG00000263001,GTF2I,2239,1.99424,38,-4.6106,573,-0.5510,690,-0.4609
ENSG00000005486,RHBDD2,3308,3.02301,10,-6.4837,30,-4.9635,600,-0.8955
ENSG00000127914,AKAP9,864,1.31697,679,0.84819,30,-3.9892,342,-0.6149
ENSG00000106261,ZKSCAN1,18,-3.5147,10,-4.2757,30,-2.7349,298,3.91618
ENSG00000166925,TSC22D4,18,-5.0354,10,-5.7779,30,-4.2632,876,5.46561
ENSG00000214253,FIS1,17,-3.5857,10,-4.3403,30,-2.8046,313,3.98741
ENSG00000005483,KMT2E,17,-3.2248,10,-3.9823,30,-2.4377,241,3.61203
ENSG00000064393,HIPK2,17,-7.4696,39,-6.3177,15591,4.71257,877,-2.5716
ENSG00000164733,CTSB,17,-4.2544,10,-5.0098,558,1.13861,373,0.93148
ENSG00000129422,MTUS1,18,-3.0840,80,-0.8200,30,-2.2958,201,2.22356
ENSG00000078674,PCM1,18,-3.6810,10,-4.4353,30,-2.9076,336,4.08940
ENSG00000104722,NEFM,17,-4.7476,407,-0.0368,30,-3.9759,615,2.01624
ENSG00000277586,NEFL,17,-5.1285,10,-5.8814,86,-2.8444,920,4.58806
ENSG00000092964,DPYSL2,2886,1.37345,316,-2.2826,2259,0.89081,1026,-0.8262
ENSG00000120885,CLU,31792,1.92140,94,-7.1748,18167,0.76858,8024,-1.0560
ENSG00000133872,SARAF,4453,3.76425,10,-6.6430,30,-5.1228,481,-1.6382
ENSG00000147526,TACC1,17,-3.7918,10,-4.5469,30,-3.0110,362,4.19926
ENSG00000008988,RPS20,17,-5.5080,10,-6.2602,1381,1.22327,880,0.90528
ENSG00000245910,SNHG6,17,-4.6832,68,-2.7253,426,0.11370,568,1.73565
ENSG00000147604,RPL7,792,-0.0663,26,-5.1741,1776,1.41526,794,-0.1234
ENSG00000147588,PMP2,219,-2.7802,620,-1.2189,35,-5.4366,2101,2.84808
ENSG00000156467,UQCRB,4551,2.13752,456,-1.9105,2132,0.56854,904,-1.3959
ENSG00000147649,MTDH,18,-3.8754,10,-4.6388,176,-0.4353,350,2.35826
ENSG00000156482,RPL30,474,-0.8076,472,-0.8157,412,-1.0266,1024,1.17719
ENSG00000164919,COX6C,17,-3.8596,10,-4.6134,30,-3.0807,381,4.26948
ENSG00000070756,PABPC1,25,-4.4198,10,-5.7043,30,-4.1778,822,5.19694
ENSG00000164929,BAALC,17,-4.5564,10,-5.3100,30,-3.7778,624,4.97948
ENSG00000104419,NDRG1,17,-4.5964,370,-0.0237,30,-3.8236,552,1.98452
ENSG00000104529,EEF1D,24,-3.6550,615,1.55233,30,-3.3248,300,0.42917
ENSG00000178719,GRINA,294,-0.9583,10,-5.8568,2129,2.99544,324,-1.3241
ENSG00000161016,RPL8,695,0.10433,709,0.13818,30,-4.6279,785,0.71488
ENSG00000147862,NFIB,1355,2.80596,10,-5.2875,30,-3.7585,280,-0.7315
ENSG00000164985,PSIP1,3759,4.52698,10,-6.2024,30,-4.6774,234,-2.4351
ENSG00000137154,RPS6,17,-6.8119,3236,1.12366,2766,0.82305,1531,-0.3897
ENSG00000168913,ENHO,17,-6.3650,307,-2.2211,1091,-0.2557,1874,1.98782
ENSG00000165119,HNRNPK,2871,3.47166,40,-4.1608,30,-4.5818,370,-1.4051
ENSG00000148053,NTRK2,4743,1.65460,10,-7.7459,2413,0.34869,1653,-0.5305
ENSG00000136938,ANP32B,1025,1.60396,499,0.23375,30,-4.0377,373,-0.4737
ENSG00000070214,SLC44A1,1127,2.41350,10,-5.2169,30,-3.6866,307,-0.3432
ENSG00000198121,LPAR1,17,-3.3459,10,-4.1073,30,-2.5612,263,3.73945
ENSG00000148180,GSN,1121,1.58675,10,-5.7085,30,-4.1810,549,0.50417
ENSG00000136942,RPL35,18,-6.5441,963,-0.6612,4099,2.03391,1256,-0.4310
ENSG00000197958,RPL12,441,-1.1138,1265,0.63088,1881,1.39709,645,-0.8907
ENSG00000119335,SET,18,-3.9701,10,-4.7285,302,0.36064,345,1.64850
ENSG00000126878,AIF1L,17,-2.9365,10,-3.7041,30,-2.1446,196,3.31112
ENSG00000148303,RPL7A,436,-0.7228,439,-0.7113,797,0.27435,770,0.46620
ENSG00000123454,DBH,18,-3.2566,10,-4.0133,30,-2.4791,248,3.64994
ENSG00000107223,EDF1,510,0.37600,10,-5.4769,1204,2.11531,286,-1.0053
ENSG00000107317,PTGDS,377,-2.4627,10,-7.6452,4149,1.51607,2079,0.45914
ENSG00000107331,ABCA2,17,-3.5931,10,-4.3518,30,-2.8064,315,3.99284
ENSG00000107281,NPDC1,1752,2.35489,588,0.13369,30,-4.3618,359,-1.1387
ENSG00000123240,OPTN,17,-3.4486,10,-4.2022,30,-2.6630,284,3.84360
ENSG00000176244,ACBD7,17,-5.2736,10,-6.0132,2560,3.23819,399,-1.1100
ENSG00000150867,PIP4K2A,17,-3.0268,10,-3.7851,30,-2.2342,209,3.40331
ENSG00000107863,ARHGAP21,156,-1.1112,10,-5.0811,30,-3.5470,495,2.91259
ENSG00000170759,KIF5B,850,0.37447,556,-0.3404,586,-0.2556,698,0.07138
ENSG00000237949,LINC00844,18,-3.6673,151,-0.4515,30,-2.8900,297,2.16153
ENSG00000060339,CCAR1,18,-3.9850,501,1.29119,30,-3.2116,295,0.68702
ENSG00000197746,PSAP,9659,3.56050,10,-7.8256,598,-1.9613,1075,-1.6696
ENSG00000107742,SPOCK2,18,-3.8797,166,-0.5336,30,-3.1087,349,2.28457
ENSG00000138326,RPS24,1043,0.04432,10,-6.7881,1090,0.12009,1242,0.79690
ENSG00000165424,ZCCHC24,17,-3.9029,12,-4.4803,30,-3.1236,393,4.27908
ENSG00000122378,PRXL2A,18,-4.4704,504,0.66536,31,-3.6780,464,1.33323
ENSG00000148672,GLUD1,368,-0.6637,19,-5.0506,1047,1.15182,609,0.35006
ENSG00000148690,FRA10AC1,17,-4.5072,1041,2.12648,136,-1.5175,319,-0.3197
ENSG00000099194,SCD,2407,1.03691,10,-7.1993,30,-5.6786,1749,1.09995
ENSG00000148700,ADD3,1408,2.36661,10,-5.5657,30,-4.0389,399,-0.2751
ENSG00000187164,SHTN1,17,-4.0289,116,-1.2493,30,-3.2518,403,2.87393
ENSG00000107581,EIF3A,1091,2.97103,10,-4.8958,30,-3.3659,198,-0.9280
ENSG00000166033,HTRA1,2427,2.19968,10,-6.4419,1736,1.43188,355,-1.9673
ENSG00000107902,LHPP,17,-4.2611,10,-5.0126,465,0.78748,397,1.27047
ENSG00000176171,BNIP3,18,-3.9604,10,-4.7153,518,1.39718,288,0.65945
ENSG00000142089,IFITM3,589,-0.2777,220,-1.8183,337,-1.1663,933,1.28689
ENSG00000177600,RPLP2,684,-0.7750,1747,0.81439,30,-5.3845,1311,0.67649
ENSG00000117984,CTSD,724,0.00558,10,-6.2964,1700,1.60553,654,-0.3108
ENSG00000110651,CD81,9382,3.25359,31,-6.3141,30,-6.3747,1459,-1.1086
ENSG00000244734,HBB,17,-11.181,246675,8.50592,30,-10.412,1005,-6.3536
ENSG00000166313,APBB1,2646,3.10393,10,-6.1233,30,-4.6010,451,-0.9890
ENSG00000166441,RPL27A,1158,-0.0840,1100,-0.1694,2476,1.29658,947,-0.7361
ENSG00000255823,MTRNR2L8,77,-5.4788,2660,-0.1759,383,-3.1402,4392,2.07800
ENSG00000072952,MRVI1,17,-4.4373,349,0.06181,340,0.01825,412,0.80576
ENSG00000110700,RPS13,419,-0.8241,690,-0.0159,453,-0.6999,828,0.66845
ENSG00000085063,CD59,492,0.15125,452,0.00988,30,-4.0886,544,0.74211
ENSG00000110436,SLC1A2,18,-5.9509,10,-6.7046,4345,3.46773,581,-1.3249
ENSG00000166326,TRIM44,18,-3.5224,10,-4.2793,30,-2.7442,300,3.92425
ENSG00000121653,MAPK8IP1,18,-4.7611,500,0.29429,36,-3.7318,598,1.69386
ENSG00000172247,C1QTNF4,17,-3.8831,10,-4.6362,30,-3.0987,387,4.29056
ENSG00000134824,FADS2,90,-2.1740,10,-5.3081,819,1.50659,407,0.40767
ENSG00000149485,FADS1,17,-4.1750,186,-0.6693,30,-3.3994,433,2.46560
ENSG00000167996,FTH1,1638,-1.1700,2702,-0.3773,547,-2.8206,4719,1.53390
ENSG00000254772,EEF1G,1104,0.52168,170,-2.4375,2553,2.27417,473,-1.4320
ENSG00000176485,PLAAT3,894,2.42348,10,-4.8752,30,-3.3409,239,-0.3796
ENSG00000133318,RTN3,1989,2.72190,10,-5.8818,30,-4.3583,442,-0.6149
ENSG00000126432,PRDX5,698,1.56722,10,-5.0319,30,-3.5026,343,0.47698
ENSG00000149806,FAU,154,-2.3397,892,0.43402,30,-4.7144,944,1.39443
ENSG00000245532,NEAT1,13562,4.41277,160,-4.1635,1220,-1.1414,609,-3.0300
ENSG00000251562,MALAT1,33537,0.81454,8170,-1.5115,3113,-2.9545,25782,0.78713
ENSG00000172757,CFL1,372,-0.9917,488,-0.5621,30,-4.7026,981,1.72307
ENSG00000172508,CARNS1,18,-3.0008,10,-3.7697,30,-2.2155,206,3.38207
ENSG00000084207,GSTP1,2636,2.39863,167,-2.4469,804,-0.0022,507,-1.2456
ENSG00000021300,PLEKHB1,132,-2.6701,57,-3.9028,746,0.00525,1068,1.77415
ENSG00000149273,RPS3,1449,1.48513,832,0.42372,30,-4.6196,560,-0.4588
ENSG00000048649,RSF1,818,2.16280,10,-4.8920,30,-3.3602,263,-0.1192
ENSG00000137710,RDX,17,-4.1043,10,-4.8618,30,-3.3267,453,4.52088
