Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000142669,SH3BGRL3,125,-2.2618,2585,3.37468,414,-0.4315,456,-0.2783,116,-2.3636,153,-1.9634,105,-2.5139,372,-0.6004
ENSG00000198830,HMGN2,125,-0.2155,294,1.27894,45,-1.7971,63,-1.2903,154,0.13459,149,0.08015,118,-0.3084,192,0.50082
ENSG00000117713,ARID1A,125,0.07117,294,1.62992,69,-0.8770,56,-1.2036,116,-0.0508,139,0.24830,37,-1.8028,121,0.02286
ENSG00000090273,NUDC,125,-0.4343,294,1.02080,134,-0.3174,117,-0.5404,232,0.59745,172,0.08521,94,-0.8713,138,-0.2749
ENSG00000186501,TMEM222,125,-0.0315,294,1.50304,117,-0.1275,162,0.40419,77,-0.7955,131,0.05479,43,-1.6691,67,-1.0090
ENSG00000126709,IFI6,125,-1.1025,294,0.26620,443,0.98917,169,-0.6325,277,0.16624,199,-0.3724,127,-1.0769,370,0.66548
ENSG00000117758,STX12,125,-0.5257,294,0.90971,207,0.29794,234,0.50962,122,-0.5637,156,-0.1705,76,-1.3013,172,-0.0107
ENSG00000126698,DNAJC8,125,-0.4430,294,1.01057,199,0.32579,144,-0.2130,150,-0.1454,142,-0.2315,112,-0.6123,146,-0.1867
ENSG00000130770,ATP5IF1,125,-1.2219,294,0.13516,288,0.10123,253,-0.1079,464,0.93274,324,0.30286,146,-0.9842,271,0.00414
ENSG00000162512,SDC3,125,-0.6220,294,0.80409,157,-0.2523,106,-0.8806,187,0.02864,328,1.00588,187,0.03306,86,-1.1962
ENSG00000134644,PUM1,125,-0.7282,294,0.68328,141,-0.5300,307,0.76257,396,1.23409,140,-0.5442,121,-0.7743,48,-2.1548
ENSG00000121766,ZCCHC17,125,-0.4266,294,1.02239,291,1.00644,155,-0.0857,139,-0.2584,121,-0.4739,65,-1.4320,113,-0.5816
ENSG00000162517,PEF1,1978,4.17493,294,-0.2518,234,-0.6158,116,-1.6820,20,-4.2306,18,-4.3737,57,-2.7425,24,-3.9780
ENSG00000121753,ADGRB2,125,0.11240,294,1.68271,77,-0.6606,91,-0.4058,150,0.42164,137,0.27286,43,-1.5425,15,-3.0427
ENSG00000184007,PTP4A2,125,-1.0019,294,0.37495,136,-0.8733,169,-0.5329,233,-0.0104,123,-1.0284,363,0.74406,436,1.08185
ENSG00000121774,KHDRBS1,125,-0.3812,294,1.07802,137,-0.2303,135,-0.2545,125,-0.3840,214,0.51011,57,-1.5765,178,0.19464
ENSG00000084623,EIF3I,125,-0.4494,294,1.00316,196,0.29415,113,-0.6052,206,0.37318,118,-0.5291,72,-1.2959,193,0.26587
ENSG00000175130,MARCKSL1,2696,3.15590,294,-1.1350,29,-4.5475,82,-3.0366,119,-2.4920,115,-2.5434,269,-1.2677,1208,1.22969
ENSG00000162521,RBBP4,125,0.08188,294,1.63114,55,-1.2239,76,-0.7230,153,0.42134,92,-0.4120,82,-0.5954,77,-0.7029
ENSG00000134684,YARS,125,-0.1237,294,1.39024,170,0.39110,125,-0.1212,192,0.60435,60,-1.2709,57,-1.3517,54,-1.4273
ENSG00000116560,SFPQ,125,-0.5035,294,0.93442,117,-0.6062,161,-0.0985,156,-0.1480,281,0.85737,87,-1.0683,146,-0.2551
ENSG00000020129,NCDN,125,-1.6438,294,-0.3190,418,0.26073,741,1.29222,752,1.32047,244,-0.6150,134,-1.5365,151,-1.3519
ENSG00000126067,PSMB2,125,-0.5561,294,0.86944,410,1.50800,209,0.27855,98,-0.9391,145,-0.3186,62,-1.6373,73,-1.3856
ENSG00000116871,MAP7D1,125,-0.9868,294,0.39373,436,1.10336,254,0.14767,142,-0.7810,143,-0.7751,111,-1.1604,352,0.70966
ENSG00000054118,THRAP3,125,-0.0441,294,1.48763,108,-0.2803,104,-0.3348,127,-0.0070,108,-0.2692,55,-1.3210,103,-0.3504
ENSG00000163875,MEAF6,125,-0.3379,294,1.13387,168,0.15049,228,0.67466,197,0.42033,113,-0.4969,43,-1.9578,60,-1.4605
ENSG00000197982,C1orf122,125,-1.1422,294,0.22256,320,0.36807,178,-0.5933,213,-0.3045,267,0.06342,189,-0.4969,470,1.05338
ENSG00000174574,AKIRIN1,125,-0.3564,294,1.11124,231,0.67235,125,-0.3517,162,0.07361,113,-0.5168,64,-1.3914,130,-0.2910
ENSG00000168653,NDUFS5,125,-2.4922,2503,2.78052,525,-0.3005,391,-0.7681,418,-0.6603,382,-0.8034,245,-1.4858,462,-0.5047
ENSG00000127603,MACF1,125,-1.4046,294,-0.0644,159,-1.0354,109,-1.6092,619,1.24767,515,0.90072,224,-0.4968,398,0.44634
ENSG00000116983,HPCAL4,125,-0.6270,294,0.79839,202,0.15469,177,-0.0671,407,1.41609,192,0.06856,62,-1.6998,15,-3.7243
ENSG00000131236,CAP1,125,-0.6445,294,0.77436,270,0.62673,164,-0.2147,62,-1.7227,186,-0.0048,86,-1.2230,308,0.85907
ENSG00000131238,PPT1,125,-0.3762,294,1.08883,124,-0.3840,211,0.49321,192,0.33089,99,-0.7344,96,-0.7847,118,-0.4656
ENSG00000084070,SMAP2,125,-0.0852,294,1.43720,146,0.17839,173,0.46788,121,-0.1354,85,-0.6861,32,-2.1655,74,-0.9082
ENSG00000117016,RIMS3,125,-1.9273,2633,4.48637,133,-1.8326,253,-0.8513,159,-1.5653,115,-2.0452,26,-4.1838,8,-5.8075
ENSG00000065978,YBX1,125,-0.0991,294,1.41725,50,-1.5176,24,-2.6148,45,-1.6740,145,0.14844,59,-1.2679,319,1.58702
ENSG00000117394,SLC2A1,125,-2.2701,2555,3.31770,67,-3.1838,59,-3.3635,48,-3.6544,198,-1.5813,151,-1.9838,1143,1.32005
ENSG00000066322,ELOVL1,4129,4.93941,294,-1.2150,27,-4.7213,16,-5.4356,30,-4.5430,0,-9.5074,62,-3.5108,509,-0.3554
ENSG00000142949,PTPRF,125,-0.3096,294,1.16617,108,-0.5396,198,0.46020,186,0.35026,153,0.02066,60,-1.4534,84,-0.9258
ENSG00000117410,ATP6V0B,125,-1.6846,294,-0.3679,908,1.63977,680,1.06983,305,-0.3086,239,-0.6939,140,-1.5171,256,-0.5849
ENSG00000117419,ERI3,125,-0.7643,294,0.64248,443,1.40931,195,-0.0469,272,0.51146,172,-0.2514,75,-1.5486,33,-2.7619
ENSG00000187147,RNF220,125,-0.3074,294,1.16999,195,0.42988,163,0.12818,164,0.14082,89,-0.8387,57,-1.5212,120,-0.3727
ENSG00000142937,RPS8,125,-2.2298,294,-0.9370,388,-0.5019,375,-0.5543,631,0.29510,573,0.13307,638,0.31361,1208,1.48294
ENSG00000117450,PRDX1,125,-2.4721,294,-1.1884,1102,0.99131,783,0.38386,426,-0.6108,1066,0.93015,433,-0.5858,753,0.31835
ENSG00000173660,UQCRH,125,-1.6837,294,-0.3662,516,0.57182,376,0.03799,721,1.18154,373,0.02191,230,-0.7504,309,-0.2852
ENSG00000123472,ATPAF1,125,-0.5508,294,0.87785,173,-0.0312,183,0.06251,202,0.22755,210,0.29521,119,-0.6335,104,-0.8384
ENSG00000159658,EFCAB14,125,-0.1728,294,1.33087,40,-1.9300,96,-0.5802,49,-1.6287,179,0.42684,84,-0.7935,242,0.96800
ENSG00000162368,CMPK1,2088,3.39466,294,-0.6298,333,-0.4283,295,-0.6227,125,-1.9330,147,-1.6928,111,-2.1143,83,-2.5439
ENSG00000162374,ELAVL4,125,-1.2996,294,0.05093,791,1.89445,437,0.73320,267,-0.1035,259,-0.1525,70,-2.1650,34,-3.1970
ENSG00000123091,RNF11,125,-1.6927,294,-0.3710,553,0.68871,597,0.82725,592,0.81045,445,0.31320,200,-0.9753,147,-1.4405
ENSG00000085832,EPS15,1962,3.26333,294,-0.5908,386,-0.1539,172,-1.4194,134,-1.7950,179,-1.3577,89,-2.4036,176,-1.3840
ENSG00000078618,NRDC,125,-0.2112,294,1.28458,180,0.39710,71,-1.0848,237,0.87972,129,-0.1524,38,-2.0349,62,-1.3002
ENSG00000169213,RAB3B,125,-1.3966,294,-0.0539,636,1.31345,512,0.90252,371,0.33855,285,-0.1044,88,-1.9192,116,-1.4998
ENSG00000134717,BTF3L4,127,0.12856,294,1.66355,112,-0.0804,75,-0.7238,127,0.13120,25,-2.3698,50,-1.3509,131,0.18244
ENSG00000162378,ZYG11B,125,-0.8025,294,0.59939,237,0.23496,261,0.39910,387,1.09906,168,-0.3283,55,-2.0345,121,-0.8432
ENSG00000116171,SCP2,2413,3.87661,294,-0.6676,105,-2.2236,145,-1.7426,172,-1.4890,164,-1.5610,109,-2.1739,157,-1.6228
ENSG00000116209,TMEM59,3736,3.59238,294,-1.4468,311,-1.3588,251,-1.6857,304,-1.3939,135,-2.6051,154,-2.4091,717,-0.0471
ENSG00000157216,SSBP3,125,-0.3048,294,1.17301,45,-1.8508,87,-0.8776,267,0.99800,174,0.24138,43,-1.9212,168,0.18438
ENSG00000116133,DHCR24,1302,0.84102,2541,2.20759,480,-0.8139,301,-1.5300,269,-1.7006,119,-2.9042,180,-2.2957,1197,0.69010
ENSG00000162407,PLPP3,1036,2.16940,294,-0.1940,4,-6.5058,88,-2.0456,270,-0.3270,648,1.18397,189,-0.8927,116,-1.6330
ENSG00000177606,JUN,125,-0.0989,294,1.42041,0,-9.3676,65,-1.1161,196,0.66430,273,1.27774,59,-1.2649,48,-1.5773
ENSG00000162599,NFIA,125,-0.5996,294,0.82965,1,-7.3298,53,-1.9101,243,0.49389,322,0.99659,220,0.32539,192,0.09945
ENSG00000162434,JAK1,125,-0.1906,294,1.30935,160,0.21655,131,-0.1093,171,0.33046,105,-0.4698,34,-2.1754,102,-0.5035
ENSG00000162433,AK4,125,-0.2694,294,1.21508,307,1.30138,133,-0.1692,29,-2.4628,181,0.34933,75,-1.0635,33,-2.2760
ENSG00000116675,DNAJC6,125,-1.9536,294,-0.6484,1024,1.52355,630,0.61018,407,-0.1254,368,-0.2870,179,-1.4130,490,0.17908
ENSG00000184588,PDE4B,2960,4.54389,294,-0.7882,9,-5.8367,38,-3.8127,113,-2.2324,141,-1.9086,74,-2.8494,216,-1.2605
ENSG00000118473,SGIP1,126,0.05794,294,1.59852,136,0.19082,93,-0.4258,108,-0.1922,124,0.03182,29,-2.1873,61,-1.0809
ENSG00000142864,SERBP1,125,-0.3834,294,1.08031,52,-1.7378,68,-1.3134,231,0.64813,168,0.10645,96,-0.7925,229,0.63399
ENSG00000162595,DIRAS3,125,-0.7734,294,0.63226,24,-3.2454,306,0.70863,588,1.99335,191,-0.0962,59,-1.9197,33,-2.7614
ENSG00000116754,SRSF11,125,-0.6591,294,0.76119,133,-0.5613,168,-0.1816,323,0.93472,160,-0.2661,113,-0.8183,190,0.01783
ENSG00000132485,ZRANB2,125,-0.3546,294,1.11413,102,-0.6730,200,0.42869,181,0.25718,173,0.18197,69,-1.2720,97,-0.7426
ENSG00000172260,NEGR1,125,-0.8350,294,0.56292,242,0.22932,186,-0.2046,444,1.32544,235,0.18378,93,-1.2880,66,-1.8024
ENSG00000077254,USP33,125,-0.1360,294,1.37536,149,0.15946,116,-0.2570,206,0.71615,78,-0.8691,42,-1.8055,74,-0.9626
ENSG00000180488,MIGA1,125,-0.2578,294,1.22301,230,0.77112,149,0.02931,58,-1.4549,106,-0.5132,56,-1.4911,154,0.07838
ENSG00000162616,DNAJB4,125,0.16951,294,1.75526,163,0.62722,92,-0.3208,64,-0.9022,48,-1.3266,62,-0.9388,52,-1.1992
ENSG00000137941,TTLL7,125,-0.6701,294,0.74920,201,0.09933,244,0.42343,205,0.12918,95,-1.0904,128,-0.6268,224,0.27983
ENSG00000142875,PRKACB,125,-1.7319,294,-0.4146,584,0.73661,493,0.44309,682,1.01937,314,-0.3084,167,-1.2954,376,-0.0120
ENSG00000153904,DDAH1,126,-0.8761,294,0.50299,254,0.25442,232,0.10706,232,0.10133,393,1.02642,164,-0.4590,48,-2.3076
ENSG00000183291,SELENOF,1733,3.30520,294,-0.3738,207,-0.9212,182,-1.1192,163,-1.2919,103,-1.9805,80,-2.3459,195,-1.0147
ENSG00000122406,RPL5,2639,1.97914,2448,1.81348,257,-1.9694,206,-2.3032,561,-0.7828,344,-1.5332,335,-1.5748,532,-0.8669
ENSG00000117528,ABCD3,125,0.04251,294,1.58756,94,-0.4169,75,-0.7826,105,-0.2360,100,-0.3236,50,-1.3912,132,0.13685
ENSG00000117519,CNN3,125,-0.5669,294,0.86718,54,-1.8378,50,-1.9542,139,-0.3978,393,1.41889,162,-0.1490,203,0.22411
ENSG00000117569,PTBP2,125,-0.0173,294,1.52061,160,0.39591,72,-0.8795,153,0.32419,59,-1.1924,25,-2.4758,121,-0.0708
ENSG00000170989,S1PR1,125,0.12887,294,1.70356,0,-9.1881,3,-5.1587,38,-1.7063,252,1.39102,110,-0.0734,101,-0.2222
ENSG00000085433,WDR47,125,-0.2089,294,1.28732,234,0.85879,120,-0.2655,219,0.74254,80,-0.9124,23,-2.7869,40,-1.9456
ENSG00000197780,TAF13,125,-0.2794,294,1.20311,160,0.13005,171,0.24183,92,-0.7574,117,-0.3763,100,-0.6256,125,-0.2737
ENSG00000031698,SARS,125,-0.9151,294,0.47343,398,1.01738,309,0.56048,195,-0.2053,157,-0.5528,105,-1.1796,190,-0.2472
ENSG00000134243,SORT1,125,-1.0310,294,0.34280,103,-1.3253,208,-0.2247,93,-1.4705,128,-0.9944,181,-0.4483,781,2.26855
ENSG00000116337,AMPD2,125,-0.0984,294,1.42112,169,0.40892,172,0.44199,151,0.21564,64,-1.1432,36,-1.9931,48,-1.5691
ENSG00000134202,GSTM3,125,-0.7659,294,0.64067,259,0.42136,170,-0.2709,315,0.76892,219,0.14296,57,-1.9471,171,-0.2665
ENSG00000168710,AHCYL1,903,1.16633,294,-0.7364,34,-3.9244,132,-1.9524,631,0.51480,1156,1.65771,429,-0.1304,140,-1.8675
ENSG00000197106,SLC6A17,125,-0.4678,294,0.98173,159,-0.0762,396,1.56340,156,-0.1024,96,-0.8784,45,-2.0244,62,-1.5450
ENSG00000116396,KCNC4,125,-0.4196,294,1.03591,219,0.51154,228,0.58009,212,0.45378,116,-0.5359,51,-1.7886,50,-1.8259
ENSG00000134248,LAMTOR5,125,-0.4604,294,0.99043,225,0.51266,222,0.49180,113,-0.6201,102,-0.7694,126,-0.4394,120,-0.5199
ENSG00000177301,KCNA2,125,-0.1533,294,1.35436,34,-2.1440,255,1.08701,215,0.76847,95,-0.5899,61,-1.2569,17,-3.1634
ENSG00000116459,ATP5PB,125,-0.6281,294,0.79154,253,0.53119,135,-0.5066,226,0.33819,208,0.19774,92,-1.1090,146,-0.3820
ENSG00000116489,CAPZA1,1096,2.75616,294,0.08614,227,-0.3326,157,-0.9148,97,-1.6483,130,-1.1973,68,-2.1810,161,-0.8783
ENSG00000155366,RHOC,125,0.13639,294,1.71309,9,-3.7246,78,-0.6080,26,-2.2447,121,0.08173,87,-0.4380,177,0.74290
ENSG00000116752,BCAS2,125,-0.2409,294,1.24911,205,0.59255,182,0.38851,96,-0.6507,143,-0.0186,49,-1.6681,62,-1.3271
ENSG00000009307,CSDE1,125,-1.8430,294,-0.5319,615,0.69829,506,0.36069,563,0.54415,432,0.09470,236,-0.8731,495,0.32174
ENSG00000163399,ATP1A1,125,-2.7366,2568,2.40581,2094,1.92241,254,-1.6808,289,-1.4850,284,-1.5086,133,-2.6367,211,-1.9609
ENSG00000198162,MAN1A2,125,-0.8620,294,0.53272,111,-1.0352,92,-1.3279,313,0.64568,548,1.71832,156,-0.5059,73,-1.6680
ENSG00000092621,PHGDH,125,0.08009,294,1.64054,0,-9.2316,28,-2.2248,84,-0.5515,281,1.54869,65,-0.9456,74,-0.7528
ENSG00000265241,RBM8A,125,0.05374,294,1.60899,123,0.02647,106,-0.2024,62,-1.0466,102,-0.2682,48,-1.4272,105,-0.2277
ENSG00000178104,PDE4DIP,125,-0.5408,294,0.89725,142,-0.3317,57,-1.7281,292,0.88788,280,0.81315,118,-0.6274,87,-1.0926
ENSG00000159164,SV2A,125,-1.7026,294,-0.3816,368,-0.0148,776,1.30447,837,1.45452,283,-0.4381,123,-1.7233,167,-1.2617
ENSG00000143401,ANP32E,125,-0.1089,294,1.40827,104,-0.3977,58,-1.3134,140,0.08353,207,0.74932,83,-0.7633,56,-1.3468
ENSG00000266472,MRPS21,125,-0.6401,294,0.78336,202,0.14206,168,-0.1613,345,1.08223,145,-0.4001,136,-0.5059,71,-1.5049
ENSG00000143384,MCL1,125,-0.6165,294,0.81017,65,-1.6046,84,-1.2229,181,-0.0186,157,-0.2483,116,-0.7349,443,1.59809
ENSG00000143420,ENSA,125,-1.9045,2618,4.54519,59,-3.0060,116,-2.0131,182,-1.3305,106,-2.1418,52,-3.1826,141,-1.7164
ENSG00000213190,MLLT11,125,-2.0008,294,-0.7000,1065,1.53508,921,1.24798,580,0.41193,329,-0.5188,110,-2.1899,210,-1.2184
ENSG00000159352,PSMD4,125,-0.4703,294,0.97268,210,0.37980,165,-0.0194,231,0.54323,88,-1.0108,88,-1.0110,137,-0.3216
ENSG00000143393,PI4KB,125,-0.1891,294,1.31115,122,-0.2176,124,-0.1981,128,-0.1516,179,0.41123,43,-1.8350,106,-0.4496
ENSG00000159377,PSMB4,125,-1.1886,294,0.17122,486,1.05672,205,-0.4113,428,0.82558,135,-1.0632,151,-0.8985,295,0.17842
ENSG00000143376,SNX27,125,-0.1456,294,1.36373,73,-0.9885,186,0.52871,194,0.59601,118,-0.2330,45,-1.7137,55,-1.4081
ENSG00000197747,S100A10,125,-0.8594,294,0.53563,572,1.81095,307,0.61592,16,-3.8515,139,-0.6944,79,-1.5451,178,-0.2937
ENSG00000197956,S100A6,125,-1.5259,294,-0.1929,743,1.45040,239,-0.5246,172,-1.0324,267,-0.3464,165,-1.0995,639,1.15811
ENSG00000189171,S100A13,125,-0.7880,294,0.61213,6,-5.1562,45,-2.3191,257,0.38013,375,1.05335,277,0.50918,259,0.39478
ENSG00000160678,S100A1,125,-0.4282,294,1.02287,7,-4.6807,32,-2.4948,102,-0.7485,156,-0.0696,216,0.47520,372,1.47983
ENSG00000143621,ILF2,125,0.06315,294,1.62076,131,0.14803,126,0.08153,71,-0.8429,67,-0.9232,58,-1.1444,89,-0.4887
ENSG00000143543,JTB,125,-0.3572,294,1.10325,73,-1.2050,160,0.04031,251,0.81730,153,-0.0336,80,-1.0602,113,-0.5182
ENSG00000177954,RPS27,125,-2.9804,294,-1.7118,319,-1.5870,334,-1.5151,1162,0.46993,1256,0.60635,1252,0.60093,2290,1.75646
ENSG00000143549,TPM3,125,-0.8595,294,0.53222,415,1.16100,244,0.21647,143,-0.6483,131,-0.7793,118,-0.9506,244,0.21391
ENSG00000143612,C1orf43,125,-0.3298,294,1.14342,160,0.08077,101,-0.6673,147,-0.0625,82,-0.9915,77,-1.0802,237,0.74922
ENSG00000160714,UBE2Q1,125,-0.4829,294,0.96420,212,0.39067,287,0.92010,160,-0.0860,100,-0.8245,68,-1.4072,100,-0.8300
ENSG00000160710,ADAR,125,-1.1583,294,0.19971,335,0.42529,333,0.41125,455,0.96943,289,0.17377,111,-1.3450,141,-0.9763
ENSG00000143603,KCNN3,125,-0.3715,294,1.09425,40,-2.1172,140,-0.1827,126,-0.3551,382,1.61288,101,-0.7080,48,-1.8459
ENSG00000163344,PMVK,125,0.11535,294,1.67512,119,0.02910,85,-0.5031,123,0.08187,42,-1.5938,59,-1.0749,88,-0.4634
ENSG00000163346,PBXIP1,126,-1.9334,2557,4.24695,45,-3.4420,91,-2.4093,114,-2.0806,359,-0.3175,151,-1.6567,53,-3.2014
ENSG00000163463,KRTCAP2,1097,3.06612,294,0.25803,74,-1.8962,77,-1.8438,102,-1.4141,82,-1.7419,65,-2.0851,221,-0.2129
ENSG00000177628,GBA,130,-0.0412,294,1.40625,257,1.15130,127,-0.0843,46,-1.6467,91,-0.6049,44,-1.7030,77,-0.8742
ENSG00000160752,FDPS,125,-0.6087,294,0.81922,544,2.05762,132,-0.5232,121,-0.6583,74,-1.4036,80,-1.2977,88,-1.1485
ENSG00000160753,RUSC1,125,0.01612,294,1.56210,83,-0.6296,172,0.56357,114,-0.1247,129,0.06844,29,-2.2100,41,-1.6986
ENSG00000116539,ASH1L,125,-0.3779,294,1.08682,51,-1.7597,100,-0.7191,264,0.88861,262,0.87563,72,-1.2392,93,-0.8396
ENSG00000132718,SYT11,125,-1.8045,294,-0.4938,422,0.09508,337,-0.2751,718,1.02484,514,0.42916,237,-0.8278,541,0.51585
ENSG00000160781,PAQR6,689,1.25434,294,-0.2324,19,-4.2999,100,-1.8901,126,-1.5490,137,-1.4223,733,1.37497,611,1.02805
