Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000160049,DFFA,49,-0.2883,26,-1.1639,71,0.67852
ENSG00000120948,TARDBP,47,-0.5938,89,0.68073,66,0.24253
ENSG00000116649,SRM,52,-0.8883,45,-0.7772,113,1.15717
ENSG00000198793,MTOR,30,-0.6146,65,0.91634,40,0.10718
ENSG00000116661,FBXO2,233,-0.3784,243,-0.1629,324,0.45941
ENSG00000132879,FBXO44,95,-0.1744,60,-0.8144,122,0.47694
ENSG00000011021,CLCN6,57,-0.8115,69,-0.2078,110,0.89275
ENSG00000116685,KIAA2013,36,0.62632,11,-1.5517,27,-0.1772
ENSG00000083444,PLOD1,18,-1.6375,131,2.42357,32,-0.3314
ENSG00000116688,MFN2,99,-0.6327,119,-0.1070,166,0.68389
ENSG00000048707,VPS13D,43,-0.4039,76,0.72467,50,0.02181
ENSG00000116731,PRDM2,55,-0.6624,128,1.01904,73,0.08139
ENSG00000189337,KAZN,51,-0.3680,93,0.80140,57,-0.0675
ENSG00000142634,EFHD2,25,-0.5829,14,-1.2392,46,0.98340
ENSG00000116786,PLEKHM2,40,-0.0701,34,-0.3162,45,0.20721
ENSG00000065526,SPEN,53,0.45283,38,-0.2871,38,-0.3680
ENSG00000185519,FAM131C,34,-0.5875,46,0.11837,53,0.54151
ENSG00000055070,SZRD1,34,-0.1461,92,1.73790,19,-1.2398
ENSG00000219481,NBPF1,47,-0.0635,58,0.32882,46,-0.1001
ENSG00000159363,ATP13A2,160,-0.7618,98,-1.2366,330,1.15464
ENSG00000117118,SDHB,42,-1.2759,42,-0.8748,123,1.53869
ENSG00000117115,PADI2,282,1.44269,137,-0.5468,92,-1.4520
ENSG00000127463,EMC1,28,-0.4889,26,-0.4051,44,0.65933
ENSG00000053372,MRTO4,28,-1.2693,102,1.29336,58,0.43261
ENSG00000053371,AKR7A2,59,0.22960,30,-0.9370,57,0.09685
ENSG00000077549,CAPZB,166,-0.5451,371,1.03866,200,-0.0527
ENSG00000173436,MICOS10,137,-0.5386,234,0.56165,187,0.26025
ENSG00000158747,NBL1,130,-1.2700,214,-0.0597,347,1.24027
ENSG00000162545,CAMK2N1,462,-0.1562,551,0.20156,503,0.06700
ENSG00000183114,FAM43B,22,-0.7728,37,0.33234,39,0.61201
ENSG00000158828,PINK1,248,-0.5954,260,-0.2919,414,0.72109
ENSG00000127483,HP1BP3,148,-0.2158,243,0.71186,149,-0.1706
ENSG00000075151,EIF4G3,115,0.00495,81,-0.5526,125,0.21421
ENSG00000076864,RAP1GAP,83,-0.8203,99,-0.2379,163,0.91255
ENSG00000090686,USP48,57,-0.2102,152,1.61975,38,-0.9957
ENSG00000070831,CDC42,175,-0.7513,290,0.34853,297,0.58351
ENSG00000173369,C1QB,67,-0.2445,167,1.48696,50,-0.7995
ENSG00000004487,KDM1A,26,-1.6515,23,-1.3223,102,1.99054
ENSG00000169641,LUZP1,72,-0.0288,66,-0.1757,77,0.10819
ENSG00000125944,HNRNPR,77,0.18265,122,0.89252,50,-0.7812
ENSG00000142676,RPL11,434,-0.3855,1034,1.28571,411,-0.4302
ENSG00000057757,PITHD1,167,-1.2045,233,-0.2751,436,1.27287
ENSG00000011009,LYPLA2,23,-0.9368,31,-0.1171,48,0.97109
ENSG00000189266,PNRC2,36,-0.3314,95,1.53452,28,-0.7386
ENSG00000188529,SRSF10,40,-0.1660,73,0.90213,36,-0.3636
ENSG00000001461,NIPAL3,93,0.20345,34,-1.4530,96,0.24290
ENSG00000133226,SRRM1,113,0.65496,154,0.87857,44,-1.4467
ENSG00000169504,CLIC4,58,0.39695,123,1.60666,17,-2.0250
ENSG00000117614,SYF2,61,-0.8938,240,1.86848,71,-0.4355
ENSG00000117616,RSRP1,37,0.15829,53,0.67268,27,-0.5750
ENSG00000183726,TMEM50A,51,0.29137,89,1.12187,26,-1.1527
ENSG00000117640,MTFR1L,54,-1.3200,4,-4.4819,179,2.01245
ENSG00000117632,STMN1,651,0.09484,576,-0.1472,621,-0.0350
ENSG00000142669,SH3BGRL3,164,-0.9958,487,1.20092,275,0.26419
ENSG00000198830,HMGN2,112,0.27489,269,1.77276,34,-2.0772
ENSG00000117713,ARID1A,62,-0.4590,164,1.41034,60,-0.4603
ENSG00000090273,NUDC,91,-0.6330,196,0.91105,122,0.12927
ENSG00000253368,TRNP1,47,-1.4268,37,-1.3322,156,1.79273
ENSG00000142784,WDTC1,26,-1.4718,63,0.41247,75,1.17454
ENSG00000186501,TMEM222,55,-1.1321,170,1.15763,104,0.41839
ENSG00000158195,WASF2,68,0.79770,101,1.10785,18,-2.0084
ENSG00000126709,IFI6,164,-0.7772,335,0.69460,264,0.41091
ENSG00000117758,STX12,95,-0.5243,118,0.02485,143,0.52291
ENSG00000117748,RPA2,26,-0.7645,22,-0.7692,53,1.03895
ENSG00000126698,DNAJC8,111,-0.2764,170,0.55254,122,-0.0029
ENSG00000130770,ATP5IF1,276,-0.6195,431,0.34600,423,0.45949
ENSG00000198492,YTHDF2,65,-0.3769,77,0.03186,88,0.37447
ENSG00000116350,SRSF4,35,-0.2864,64,0.84514,36,-0.1863
ENSG00000116353,MECR,35,0.42878,1,-4.2223,34,0.26326
ENSG00000060656,PTPRU,30,-0.3136,23,-0.6203,43,0.55849
ENSG00000162511,LAPTM5,47,0.02116,146,2.12729,14,-2.2494
ENSG00000162512,SDC3,106,-0.4021,316,1.72488,81,-0.8597
ENSG00000134644,PUM1,132,-0.1750,208,0.66311,129,-0.1826
ENSG00000121766,ZCCHC17,101,-0.8050,178,0.41285,177,0.59946
ENSG00000121769,FABP3,57,-1.3871,49,-1.1672,184,1.71717
ENSG00000162517,PEF1,35,-1.8103,28,-1.6408,157,2.20382
ENSG00000084636,COL16A1,58,0.35160,29,-0.9164,51,-0.0369
ENSG00000121753,ADGRB2,79,-0.8756,97,-0.2287,161,0.96005
ENSG00000184007,PTP4A2,307,0.80400,140,-0.8694,187,-0.5432
ENSG00000121774,KHDRBS1,71,-1.0559,182,0.87130,137,0.55229
ENSG00000025800,KPNA6,61,-0.0403,84,0.52420,55,-0.2421
ENSG00000084652,TXLNA,22,-1.8993,81,0.72473,84,1.30758
ENSG00000084623,EIF3I,72,-0.5119,109,0.36854,101,0.34261
ENSG00000175130,MARCKSL1,389,1.67596,232,-0.1513,84,-2.0784
ENSG00000160058,BSDC1,45,-0.7800,41,-0.6418,90,1.01539
ENSG00000176261,ZBTB8OS,34,0.95190,0,-5.1169,23,-0.2413
ENSG00000162521,RBBP4,111,0.58582,89,-0.0679,69,-0.6261
ENSG00000134684,YARS,84,-0.6919,51,-1.2110,163,1.08216
ENSG00000160097,FNDC5,35,-1.9502,0,-6.9706,183,2.67713
ENSG00000121905,HPCA,35,-1.0694,0,-6.3526,97,1.79488
ENSG00000121900,TMEM54,27,-0.0934,22,-0.4400,32,0.27672
ENSG00000004455,AK2,40,0.74846,11,-1.6733,28,-0.2829
ENSG00000134686,PHC2,58,0.35111,71,0.55225,36,-0.7255
ENSG00000163866,SMIM12,51,-0.5074,22,-1.5757,89,0.97591
ENSG00000116560,SFPQ,127,-0.7197,325,1.14941,172,0.04025
ENSG00000142687,KIAA0319L,58,-0.0852,75,0.38748,57,-0.1099
ENSG00000020129,NCDN,251,-0.8581,249,-0.5649,524,1.06386
ENSG00000126067,PSMB2,78,-0.9643,120,0.05913,165,0.91960
ENSG00000142686,C1orf216,41,-0.3810,23,-1.1466,64,0.76600
ENSG00000126070,AGO3,39,0.37544,59,0.92189,20,-1.0697
ENSG00000054116,TRAPPC3,54,-0.5915,69,0.03090,86,0.58527
ENSG00000116871,MAP7D1,191,-0.1183,243,0.33167,195,-0.0425
ENSG00000054118,THRAP3,94,0.57751,51,-0.6768,66,-0.3557
ENSG00000181817,LSM10,31,-0.2827,49,0.56638,35,-0.0047
ENSG00000116898,MRPS15,35,-0.7263,42,-0.1487,63,0.78959
ENSG00000163875,MEAF6,78,-0.2454,59,-0.5751,103,0.47621
ENSG00000185090,MANEAL,20,-0.9578,28,-0.1291,44,0.99511
ENSG00000197982,C1orf122,251,0.01917,252,0.01814,246,-0.0290
ENSG00000183431,SF3A3,24,-0.7935,25,-0.4339,48,0.95965
ENSG00000116954,RRAGC,70,0.29368,40,-0.7417,63,-0.0272
ENSG00000174574,AKIRIN1,77,-0.1536,97,0.28175,83,0.02228
ENSG00000168653,NDUFS5,280,-0.4489,291,-0.2071,412,0.54661
ENSG00000127603,MACF1,197,-0.4682,316,0.50454,258,0.22335
ENSG00000090621,PABPC4,79,1.24233,23,-1.3776,36,-0.8868
ENSG00000116983,HPCAL4,87,-0.2782,173,1.00617,84,-0.3168
ENSG00000131236,CAP1,102,-1.1245,241,0.67057,217,0.73875
ENSG00000131238,PPT1,84,-0.8445,123,0.06860,161,0.80631
ENSG00000084073,ZMPSTE24,39,-0.1492,59,0.59108,38,-0.1640
ENSG00000049089,COL9A2,75,2.09725,20,-1.2895,16,-1.9524
ENSG00000084070,SMAP2,74,-0.5406,124,0.52156,102,0.28570
ENSG00000117016,RIMS3,71,-0.4774,85,-0.0033,104,0.48958
ENSG00000198815,FOXJ3,41,0.02836,21,-1.0601,47,0.33603
ENSG00000177181,RIMKLA,33,-1.4501,85,0.52421,93,1.09453
ENSG00000127125,PPCS,38,-0.3968,76,0.94692,41,-0.1408
ENSG00000065978,YBX1,60,0.13527,160,1.88928,20,-1.9991
ENSG00000117394,SLC2A1,66,-1.1957,374,2.40116,77,-0.7270
ENSG00000117395,EBNA1BP2,42,-0.4773,98,1.14236,46,-0.2056
ENSG00000179178,TMEM125,38,1.75258,0,-5.2719,14,-1.0459
ENSG00000066322,ELOVL1,113,1.58957,9,-3.1297,47,-0.9791
ENSG00000142949,PTPRF,106,0.10188,69,-0.6298,109,0.13896
ENSG00000126091,ST3GAL3,39,-1.1938,16,-2.1266,113,1.72069
ENSG00000117408,IPO13,63,-0.1068,33,-1.0999,80,0.48251
ENSG00000117410,ATP6V0B,285,-0.8953,224,-0.9484,632,1.21110
ENSG00000117411,B4GALT2,46,0.14886,47,0.12097,39,-0.2214
ENSG00000196517,SLC6A9,51,2.26705,2,-4.1029,13,-1.6152
ENSG00000178028,DMAP1,41,-0.5164,102,1.24868,45,-0.2514
ENSG00000117419,ERI3,108,-0.4263,106,-0.2814,158,0.55309
ENSG00000187147,RNF220,114,0.06078,33,-1.8828,135,0.46015
ENSG00000142937,RPS8,532,0.16164,928,1.06663,324,-0.9125
ENSG00000126088,UROD,74,-0.5844,147,0.78926,99,0.16346
ENSG00000117450,PRDX1,437,-0.5308,665,0.36717,620,0.36194
ENSG00000117448,AKR1A1,39,-0.0841,46,0.25317,39,-0.0365
ENSG00000132780,NASP,68,2.13180,19,-1.2497,14,-2.0168
ENSG00000159592,GPBP1L1,48,-0.6629,53,-0.2555,84,0.77177
ENSG00000086015,MAST2,32,0.16287,17,-0.9438,33,0.16807
ENSG00000117461,PIK3R3,24,-1.3742,132,2.06308,40,-0.1699
ENSG00000085998,POMGNT1,65,0.27988,48,-0.3574,56,-0.1476
ENSG00000132128,LRRC41,25,-0.9133,18,-1.0692,56,1.25879
ENSG00000173660,UQCRH,251,-0.8427,306,-0.2204,498,0.92649
ENSG00000117480,FAAH,33,-0.1866,83,1.51743,23,-0.9098
ENSG00000123472,ATPAF1,128,-0.7457,84,-1.1143,258,1.11138
ENSG00000159658,EFCAB14,71,0.06218,135,1.17813,45,-0.8872
ENSG00000162368,CMPK1,114,-0.5189,96,-0.5894,185,0.74997
ENSG00000162374,ELAVL4,131,-0.9335,136,-0.5456,289,1.12719
ENSG00000185104,FAF1,30,-0.7138,44,0.15365,52,0.64524
ENSG00000123091,RNF11,204,-0.6484,260,-0.0141,341,0.65951
ENSG00000085832,EPS15,93,-0.4067,141,0.44886,117,0.19302
ENSG00000117859,OSBPL9,31,-1.0093,80,0.89015,58,0.49847
ENSG00000078618,NRDC,80,-0.2514,117,0.48201,88,0.01308
ENSG00000169213,RAB3B,208,-0.7596,47,-2.7301,455,1.36779
ENSG00000134717,BTF3L4,52,-0.2210,39,-0.5876,67,0.45580
ENSG00000134744,TUT4,45,0.19701,118,1.90329,13,-2.1699
ENSG00000162378,ZYG11B,100,-0.5689,66,-0.9993,175,0.91398
ENSG00000116171,SCP2,82,-0.3257,137,0.66887,92,-0.0239
ENSG00000162384,CZIB,28,0.29163,23,-0.1996,23,-0.2263
ENSG00000157193,LRP8,20,-1.0074,63,1.26030,34,0.22886
ENSG00000116209,TMEM59,234,-0.3326,276,0.06816,301,0.31342
ENSG00000116221,MRPL37,36,-1.0363,82,0.65922,72,0.66864
ENSG00000157216,SSBP3,116,-0.3260,141,0.12404,147,0.28049
ENSG00000116133,DHCR24,230,-0.4902,238,-0.2473,352,0.60259
ENSG00000162402,USP24,24,-1.2404,71,0.96009,53,0.65117
ENSG00000162407,PLPP3,106,1.68171,86,0.34899,15,-2.7156
ENSG00000177606,JUN,39,-1.4868,321,3.03593,39,-1.2856
ENSG00000162599,NFIA,170,1.05735,223,0.99679,34,-2.3898
ENSG00000162604,TM2D1,48,0.07108,23,-1.1067,54,0.30368
ENSG00000079739,PGM1,26,-1.0317,43,0.13071,57,0.94676
ENSG00000162434,JAK1,59,-0.5206,105,0.65823,77,0.18372
ENSG00000162433,AK4,29,-0.7196,89,1.47045,35,-0.2290
ENSG00000116675,DNAJC6,211,-1.2193,239,-0.6219,578,1.41038
ENSG00000184588,PDE4B,59,1.04764,29,-0.6759,28,-0.8948
ENSG00000118473,SGIP1,62,-0.2217,16,-2.1745,91,0.78131
ENSG00000142864,SERBP1,99,-0.3069,230,1.29553,86,-0.5313
ENSG00000116729,WLS,40,-0.0425,111,1.85897,18,-1.5915
ENSG00000116754,SRSF11,204,0.20989,357,1.10403,116,-1.0164
ENSG00000132485,ZRANB2,104,-1.1570,294,0.96968,211,0.57397
ENSG00000172260,NEGR1,145,-0.1684,334,1.37803,106,-0.7841
ENSG00000162623,TYW3,26,-1.1473,33,-0.4137,67,1.27463
ENSG00000117054,ACADM,43,0.35451,9,-2.2164,42,0.20622
ENSG00000137955,RABGGTB,48,-0.3390,28,-1.0336,72,0.69804
ENSG00000142892,PIGK,37,-0.1632,42,0.11443,41,0.11781
ENSG00000154027,AK5,49,-0.6725,39,-0.7901,92,0.95768
ENSG00000077254,USP33,78,-0.5240,142,0.68860,102,0.16807
ENSG00000180488,MIGA1,91,-0.2487,69,-0.5902,122,0.48430
ENSG00000162613,FUBP1,37,-0.8791,75,0.58134,67,0.57340
ENSG00000162616,DNAJB4,30,-2.0370,73,-0.0774,140,1.85655
ENSG00000137941,TTLL7,184,-0.1975,270,0.53144,191,-0.0741
ENSG00000142875,PRKACB,207,-0.6831,238,-0.2055,364,0.77152
ENSG00000162642,C1orf52,43,-1.1672,61,-0.2345,111,1.22425
ENSG00000153904,DDAH1,136,0.07337,123,-0.1299,132,-0.0196
ENSG00000117174,ZNHIT6,44,1.05894,26,-0.3640,19,-1.0522
ENSG00000097033,SH3GLB1,31,0.34924,36,0.44451,20,-0.6470
ENSG00000183291,SELENOF,73,-0.5253,121,0.52773,99,0.26697
ENSG00000143013,LMO4,112,-0.4619,142,0.10716,159,0.42426
ENSG00000171492,LRRC8D,32,0.25427,41,0.55109,22,-0.6044
ENSG00000162664,ZNF326,55,0.56981,15,-1.7426,44,-0.0832
ENSG00000122482,ZNF644,42,0.39857,3,-3.7796,41,0.27765
ENSG00000189195,BTBD8,37,-0.5038,41,-0.1556,56,0.57958
ENSG00000067208,EVI5,44,0.55397,56,0.69030,21,-1.1072
ENSG00000122406,RPL5,275,-0.2345,463,0.74524,277,-0.1728
ENSG00000154511,DIPK1A,35,-1.0335,29,-0.9575,87,1.34177
ENSG00000117500,TMED5,38,0.16428,53,0.66330,27,-0.5754
ENSG00000117505,DR1,32,-0.6110,34,-0.2821,53,0.73240
ENSG00000067334,DNTTIP2,41,0.15766,3,-3.4912,48,0.50657
ENSG00000023909,GCLM,33,-0.5665,19,-1.1903,59,0.95675
ENSG00000117528,ABCD3,34,-0.0765,0,-5.8007,48,0.79873
ENSG00000117519,CNN3,101,0.56297,183,1.36925,30,-1.9539
ENSG00000117569,PTBP2,48,0.09525,58,0.36608,40,-0.2977
ENSG00000117600,PLPPR4,25,-0.7385,16,-1.0840,50,1.09737
ENSG00000162688,AGL,23,-0.7665,69,1.43083,29,-0.1451
ENSG00000156875,MFSD14A,30,-0.7104,26,-0.6327,57,0.94689
ENSG00000137996,RTCA,30,-1.5561,70,0.28853,94,1.30798
ENSG00000162694,EXTL2,49,-0.8591,57,-0.3369,101,0.98582
ENSG00000170989,S1PR1,36,0.16288,31,-0.1764,33,-0.0957
ENSG00000118733,OLFM3,12,-2.2000,30,-0.1998,65,2.03328
ENSG00000162631,NTNG1,12,-2.4404,0,-5.9929,91,3.15293
ENSG00000134186,PRPF38B,90,0.60283,164,1.38619,25,-2.0684
ENSG00000116266,STXBP3,46,1.74945,0,-5.5616,18,-1.0372
ENSG00000121957,GPSM2,46,1.90848,0,-5.4146,16,-1.2006
ENSG00000085433,WDR47,60,-0.5901,57,-0.4442,101,0.77070
ENSG00000197780,TAF13,106,-0.1683,106,-0.0916,123,0.21734
ENSG00000215717,TMEM167B,38,-0.7795,101,1.18114,53,0.07469
ENSG00000031698,SARS,191,-0.5229,258,0.17025,281,0.45413
ENSG00000143126,CELSR2,87,-0.1915,63,-0.6402,112,0.44274
ENSG00000134243,SORT1,209,0.47590,150,-0.2893,150,-0.3930
ENSG00000143106,PSMA5,33,-1.4593,30,-1.1249,112,1.77072
ENSG00000181754,AMIGO1,21,-2.5676,70,-0.0993,148,2.23108
ENSG00000116337,AMPD2,69,-0.1881,55,-0.4661,86,0.38223
ENSG00000168765,GSTM4,28,0.53623,13,-0.8723,21,-0.2474
ENSG00000134202,GSTM3,92,-0.4002,117,0.14783,123,0.34368
ENSG00000168710,AHCYL1,340,0.85979,354,0.49424,132,-1.3761
ENSG00000143093,STRIP1,17,-2.0556,11,-2.1654,92,2.52322
ENSG00000197106,SLC6A17,95,-0.2278,15,-2.8763,143,0.85428
ENSG00000116396,KCNC4,74,-0.8464,70,-0.6293,154,1.07356
ENSG00000134248,LAMTOR5,133,-0.5102,169,0.07005,197,0.48875
ENSG00000177301,KCNA2,71,-0.4635,19,-2.2744,125,1.03211
ENSG00000259834,AL365361.1,16,-2.7145,91,0.66006,113,1.84854
ENSG00000116459,ATP5PB,113,-0.6751,77,-1.0233,216,1.02201
ENSG00000116473,RAP1A,70,-0.7940,76,-0.3773,137,0.94009
ENSG00000171385,KCND3,53,-0.8940,25,-1.6915,124,1.36899
ENSG00000116489,CAPZA1,74,-0.7216,37,-1.5212,151,1.17368
ENSG00000155366,RHOC,75,-0.1493,246,2.14735,29,-1.9026
ENSG00000155380,SLC16A1,28,0.51581,0,-5.2578,26,0.19896
ENSG00000081026,MAGI3,46,-0.0162,39,-0.2779,49,0.13648
ENSG00000116793,PHTF1,16,-1.1334,0,-5.3574,47,1.84723
ENSG00000163349,HIPK1,38,-1.2921,102,0.75025,91,0.83113
ENSG00000197323,TRIM33,44,-0.1173,30,-0.6590,54,0.37353
ENSG00000116752,BCAS2,86,-1.1356,127,-0.1383,211,1.15739
ENSG00000009307,CSDE1,256,-0.7619,388,0.19511,449,0.67053
ENSG00000163399,ATP1A1,182,-0.7797,161,-0.6918,364,1.03035
ENSG00000198162,MAN1A2,212,0.48939,239,0.45821,122,-0.8331
ENSG00000092621,PHGDH,77,1.78919,50,0.03655,12,-2.4881
ENSG00000265808,SEC22B,57,-0.1905,84,0.54623,58,-0.0908
ENSG00000171943,SRGAP2C,34,-0.6967,21,-1.1766,67,1.07903
ENSG00000265491,RNF115,39,-0.9366,97,0.89484,69,0.42975
ENSG00000198483,ANKRD35,37,0.76470,15,-0.9883,23,-0.4625
ENSG00000131779,PEX11B,37,-0.0722,27,-0.5376,43,0.28856
ENSG00000265241,RBM8A,89,-0.2060,132,0.53544,93,-0.0674
ENSG00000272031,ANKRD34A,21,-1.1096,47,0.56034,45,0.79081
ENSG00000265972,TXNIP,55,-0.6820,323,3.17418,10,-3.4277
ENSG00000178104,PDE4DIP,101,-0.5661,66,-1.0130,177,0.91468
ENSG00000159164,SV2A,366,-0.8292,185,-1.5808,807,1.28769
ENSG00000264522,OTUD7B,47,1.40257,33,0.04545,12,-1.8118
ENSG00000136631,VPS45,19,-0.9694,29,0.05183,40,0.92746
ENSG00000023902,PLEKHO1,23,-1.0150,107,2.07620,27,-0.5336
ENSG00000143401,ANP32E,71,-0.1971,192,1.69011,44,-1.1008
ENSG00000117362,APH1A,36,-0.8717,144,1.88803,41,-0.4801
ENSG00000266472,MRPS21,103,-1.0298,184,0.26333,220,0.88068
ENSG00000163125,RPRD2,41,-0.8129,21,-1.5026,89,1.25762
ENSG00000143384,MCL1,32,-0.7068,107,1.69348,34,-0.4575
ENSG00000143420,ENSA,93,-0.1030,87,-0.1768,105,0.18596
ENSG00000143418,CERS2,64,1.37122,57,0.41019,14,-2.1478
ENSG00000197622,CDC42SE1,25,-0.5186,68,1.41476,25,-0.3965
ENSG00000213190,MLLT11,287,-0.5017,93,-2.0321,512,1.04003
ENSG00000159352,PSMD4,110,-0.0681,47,-1.3556,137,0.49943
ENSG00000143393,PI4KB,30,-0.7552,12,-1.8869,64,1.26666
ENSG00000159377,PSMB4,142,-0.8224,113,-0.8875,298,1.12656
ENSG00000143442,POGZ,44,0.33109,1,-4.6081,46,0.37176
ENSG00000143376,SNX27,67,0.26477,77,0.38237,48,-0.5042
ENSG00000143436,MRPL9,34,-0.6830,64,0.62396,52,0.36425
ENSG00000197747,S100A10,52,-0.9420,165,1.36894,79,0.08041
ENSG00000197956,S100A6,245,-0.7063,1109,2.40044,163,-1.3543
ENSG00000189171,S100A13,213,0.81485,213,0.40481,90,-1.2327
ENSG00000160678,S100A1,203,1.12823,168,0.22097,67,-1.5389
ENSG00000160679,CHTOP,35,-0.4127,61,0.70381,41,0.04460
ENSG00000143553,SNAPIN,24,-1.3120,73,0.94832,56,0.71843
ENSG00000143621,ILF2,58,-0.7625,53,-0.6117,113,0.98951
ENSG00000143624,INTS3,25,-1.0083,9,-2.1280,64,1.54393
ENSG00000143614,GATAD2B,52,0.52465,68,0.74821,25,-1.1181
ENSG00000198837,DENND4B,36,-1.4767,7,-3.3366,132,2.11193
ENSG00000143543,JTB,93,-0.7402,138,0.16818,162,0.66315
ENSG00000177954,RPS27,885,0.09596,1887,1.41133,475,-1.1917
ENSG00000143549,TPM3,158,-0.2979,238,0.50731,179,0.04696
ENSG00000143612,C1orf43,71,-1.1581,37,-1.7608,201,1.63079
ENSG00000143569,UBAP2L,52,-0.0461,26,-1.1028,63,0.42199
ENSG00000143575,HAX1,51,-0.7651,37,-1.0134,105,1.10527
ENSG00000160714,UBE2Q1,92,-0.3125,79,-0.4287,126,0.49406
ENSG00000160716,CHRNB2,41,-0.5478,23,-1.1806,71,0.93654
ENSG00000160710,ADAR,159,-0.4856,186,-0.0461,235,0.51631
ENSG00000143603,KCNN3,50,0.02967,96,1.15035,33,-0.8166
ENSG00000163344,PMVK,65,0.17960,78,0.42588,50,-0.4315
ENSG00000163346,PBXIP1,149,0.04828,420,1.95325,53,-1.9370
ENSG00000143537,ADAM15,33,0.08110,43,0.48213,27,-0.3531
ENSG00000179085,DPM3,32,-0.8904,13,-1.8754,74,1.39512
ENSG00000163463,KRTCAP2,87,-0.2294,83,-0.2028,108,0.32597
ENSG00000177628,GBA,70,-0.9168,140,0.54457,130,0.62898
ENSG00000116521,SCAMP3,55,-0.4004,59,-0.1250,77,0.46563
ENSG00000160752,FDPS,102,-0.9641,138,-0.1413,220,1.00582
ENSG00000160753,RUSC1,62,-1.2729,184,0.95424,139,0.68223
ENSG00000116539,ASH1L,105,0.38547,139,0.69874,60,-0.8838
ENSG00000163374,YY1AP1,41,-0.5105,44,-0.1692,63,0.59169
ENSG00000132676,DAP3,28,-0.6035,47,0.47952,42,0.37140
ENSG00000132718,SYT11,451,-0.4808,581,0.12033,646,0.43662
