Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000123091,RNF11,653,1.29201,614,1.17492,184,-0.8555,278,-0.2040,175,-0.9338,97,-1.8223,323,0.04510,192,-0.7844
ENSG00000085832,EPS15,272,0.50257,48,-2.2020,164,-0.3369,178,-0.1996,124,-0.7789,141,-0.5755,496,1.63368,190,-0.0967
ENSG00000169213,RAB3B,413,1.47882,548,2.08890,57,-1.7990,302,0.88100,87,-1.1472,1,-6.7765,38,-2.3768,1,-7.4454
ENSG00000162378,ZYG11B,306,1.44589,261,1.13642,46,-1.6782,185,0.51987,47,-1.6458,100,-0.5006,96,-0.5579,48,-1.6242
ENSG00000116171,SCP2,114,-0.8229,278,0.63588,170,-0.1879,161,-0.2786,117,-0.7844,250,0.45046,170,-0.1860,268,0.57382
ENSG00000116209,TMEM59,324,-0.7483,358,-0.5927,333,-0.7052,335,-0.6980,128,-2.1557,715,0.54756,638,0.35001,1308,1.69176
ENSG00000157216,SSBP3,24,-2.5205,425,2.34181,96,-0.4456,87,-0.5982,64,-1.0729,52,-1.3761,113,-0.1825,149,0.27033
ENSG00000116133,DHCR24,473,-0.3927,555,-0.1344,347,-0.8784,229,-1.5187,125,-2.4181,85,-2.9815,938,0.75815,2068,2.39316
ENSG00000162407,PLPP3,19,-3.4037,14,-3.8214,141,-0.4280,701,2.66772,107,-0.8637,124,-0.6312,173,-0.0951,191,0.06063
ENSG00000162599,NFIA,13,-3.8589,1,-7.3998,157,-0.1368,307,1.01690,194,0.20861,334,1.17784,284,0.87464,77,-1.2503
ENSG00000162434,JAK1,126,0.49666,115,0.34771,54,-0.8645,123,0.45196,30,-1.7485,176,1.10048,24,-2.1040,101,0.12469
ENSG00000116675,DNAJC6,982,1.12658,1135,1.40721,228,-1.2841,263,-1.0710,196,-1.5179,93,-2.6320,732,0.59308,500,-0.0527
ENSG00000184588,PDE4B,30,-2.2449,208,0.82948,68,-0.9946,91,-0.5602,71,-0.9354,30,-2.2495,284,1.41809,245,1.12934
ENSG00000118473,SGIP1,204,1.60304,95,0.20027,101,0.30355,65,-0.4224,61,-0.5162,1,-5.5989,58,-0.5856,87,0.05832
ENSG00000142864,SERBP1,50,-2.0129,226,0.34914,140,-0.4343,188,0.04201,88,-1.1522,371,1.24302,189,0.05451,214,0.25622
ENSG00000116754,SRSF11,146,-0.1692,81,-1.0866,128,-0.3781,195,0.31252,117,-0.5180,162,0.00094,241,0.67823,223,0.54715
ENSG00000132485,ZRANB2,95,-0.6018,207,0.69399,32,-2.2301,191,0.54911,85,-0.7705,2,-6.2992,363,1.77706,128,-0.1220
ENSG00000172260,NEGR1,252,1.25316,324,1.75940,49,-1.4471,186,0.69072,65,-1.0298,29,-2.2252,27,-2.3075,59,-1.1688
ENSG00000137955,RABGGTB,138,0.88783,101,0.35065,128,0.75995,81,-0.0291,42,-1.0575,1,-5.6371,46,-0.9090,119,0.63380
ENSG00000077254,USP33,263,1.93943,125,0.51054,47,-1.0598,121,0.44704,43,-1.2191,38,-1.3879,57,-0.7576,46,-1.1043
ENSG00000180488,MIGA1,175,0.31941,153,0.09511,71,-1.1327,107,-0.4898,72,-1.0917,119,-0.3129,168,0.25204,292,1.23369
ENSG00000137941,TTLL7,239,-0.0235,37,-2.8637,224,-0.1234,111,-1.2327,175,-0.5212,40,-2.7595,752,2.14814,359,0.67178
ENSG00000142875,PRKACB,650,0.65495,735,0.87437,442,-0.0036,281,-0.7267,194,-1.2975,76,-2.7042,725,0.84835,438,-0.0173
ENSG00000153904,DDAH1,251,0.96826,224,0.76342,39,-2.0066,304,1.33288,137,-0.0742,46,-1.7711,133,-0.1261,13,-3.5534
ENSG00000097033,SH3GLB1,47,-1.0137,104,0.23983,147,0.84994,61,-0.6168,31,-1.6319,20,-2.2630,183,1.25490,124,0.54397
ENSG00000183291,SELENOF,143,-0.7034,384,0.94209,163,-0.4995,150,-0.6348,99,-1.2710,358,0.81361,247,0.17059,237,0.10103
ENSG00000122406,RPL5,351,-0.7923,760,0.46621,776,0.50282,257,-1.2722,373,-0.6982,1167,1.24741,373,-0.6962,551,-0.0729
ENSG00000117500,TMED5,130,0.94573,1,-5.7634,39,-1.0478,93,0.34951,66,-0.2024,40,-0.9833,74,-0.0131,157,1.30684
ENSG00000117528,ABCD3,56,-0.6142,80,-0.0319,89,0.12951,44,-0.9706,86,0.08508,78,-0.0892,97,0.27919,126,0.72686
ENSG00000117519,CNN3,29,-2.9157,161,-0.3445,209,0.08723,309,0.75452,151,-0.4473,278,0.57098,285,0.61025,167,-0.2782
ENSG00000117569,PTBP2,165,1.22130,0,-6.9383,73,-0.1961,81,-0.0317,17,-2.3610,75,-0.1525,123,0.68816,124,0.69136
ENSG00000116266,STXBP3,21,-2.7320,44,-1.6266,105,-0.2836,54,-1.3104,72,-0.8829,118,-0.0958,279,1.42617,310,1.63965
ENSG00000121957,GPSM2,1,-6.1536,0,-7.0800,111,0.33859,88,-0.0616,60,-0.6590,1,-5.7839,334,2.56486,131,0.61880
ENSG00000085433,WDR47,303,2.20518,126,0.47469,40,-1.3628,99,0.07106,31,-1.7153,1,-5.8491,48,-1.0863,112,0.26964
ENSG00000197780,TAF13,77,-0.7345,128,0.08761,179,0.65851,80,-0.6566,97,-0.3670,87,-0.5403,197,0.83430,126,0.06321
ENSG00000031698,SARS,355,1.01562,528,1.80444,69,-1.6368,125,-0.7398,105,-1.0116,48,-2.1864,203,0.03852,152,-0.4320
ENSG00000143126,CELSR2,52,-1.1564,44,-1.4075,106,-0.0210,45,-1.3712,55,-1.0478,66,-0.7711,275,1.70919,218,1.24283
ENSG00000134243,SORT1,144,-1.5386,319,-0.3076,439,0.21982,108,-1.9661,107,-1.9785,108,-1.9636,836,1.38128,1018,1.78707
ENSG00000143106,PSMA5,162,0.72055,83,-0.4012,36,-1.6539,74,-0.5693,36,-1.6593,287,1.84107,68,-0.7088,100,-0.0890
ENSG00000134202,GSTM3,107,-0.7709,232,0.49244,156,-0.1663,209,0.31886,73,-1.3471,175,0.01412,219,0.39747,213,0.34546
ENSG00000168710,AHCYL1,126,-1.7794,223,-0.9147,323,-0.3295,1245,2.17728,593,0.68693,165,-1.3727,345,-0.2248,148,-1.5400
ENSG00000134248,LAMTOR5,216,-0.1105,604,1.76140,131,-0.8996,130,-0.9190,91,-1.4627,256,0.17040,127,-0.9467,293,0.40098
ENSG00000116459,ATP5PB,280,0.34916,544,1.57742,109,-1.1626,205,-0.1702,130,-0.8868,218,-0.0646,72,-1.7780,259,0.21952
ENSG00000116473,RAP1A,82,-1.1000,153,-0.1072,164,0.00011,54,-1.7241,78,-1.1710,374,1.47966,141,-0.2474,265,0.82530
ENSG00000116489,CAPZA1,196,0.85093,161,0.49800,74,-0.7626,94,-0.3864,22,-2.5616,65,-0.9683,191,0.79944,153,0.41785
ENSG00000116752,BCAS2,115,0.18452,262,1.71146,99,-0.0478,105,0.03569,36,-1.6422,1,-5.9560,124,0.32220,78,-0.4471
ENSG00000009307,CSDE1,562,0.33045,441,-0.0737,325,-0.5649,372,-0.3483,216,-1.1988,623,0.50497,729,0.78415,423,-0.1413
ENSG00000163399,ATP1A1,1538,2.66022,272,-0.6394,105,-2.0874,383,-0.0925,148,-1.5721,319,-0.3852,114,-1.9700,360,-0.1916
ENSG00000198162,MAN1A2,58,-1.6244,71,-1.3195,166,0.01033,216,0.44764,278,0.89811,398,1.58480,33,-2.4442,102,-0.7776
ENSG00000092621,PHGDH,28,-1.5391,7,-3.5292,30,-1.4054,162,1.37227,88,0.27206,7,-3.5451,129,0.93612,147,1.19063
ENSG00000265808,SEC22B,143,0.40233,147,0.44906,138,0.34339,53,-1.1753,34,-1.8336,112,-0.0039,154,0.53674,117,0.06683
ENSG00000265241,RBM8A,141,0.17278,64,-1.0795,194,0.71855,72,-0.8949,47,-1.5590,287,1.45996,107,-0.2703,104,-0.3301
ENSG00000265972,TXNIP,0,-8.7544,4,-5.4587,136,-0.2885,81,-1.0912,58,-1.6163,723,3.12503,254,0.76321,44,-2.0043
ENSG00000178104,PDE4DIP,205,0.42225,254,0.80024,166,0.06951,155,-0.0393,211,0.47368,9,-4.2647,69,-1.3074,204,0.41735
ENSG00000159164,SV2A,618,1.79826,779,2.33263,64,-1.9859,180,-0.4172,51,-2.3331,49,-2.3942,56,-2.1825,62,-2.0381
ENSG00000266472,MRPS21,302,0.59599,403,1.12326,242,0.22003,140,-0.6663,140,-0.6660,186,-0.2159,105,-1.1079,179,-0.2755
ENSG00000143420,ENSA,280,1.02700,188,0.32731,194,0.37690,161,0.06101,91,-0.8417,143,-0.1309,88,-0.8899,93,-0.8057
ENSG00000143418,CERS2,45,-2.4605,147,-0.6895,120,-1.0081,99,-1.3007,49,-2.3432,73,-1.7659,598,1.78891,677,2.06434
ENSG00000213190,MLLT11,1070,2.56390,632,1.37515,89,-1.8508,296,0.02289,74,-2.1196,15,-4.3913,38,-3.0857,120,-1.3886
ENSG00000159352,PSMD4,303,0.84092,324,0.96309,216,0.25307,133,-0.5448,111,-0.8205,138,-0.4824,127,-0.6057,134,-0.5247
ENSG00000159377,PSMB4,379,0.28204,490,0.72758,122,-1.5120,184,-0.8800,142,-1.2776,754,1.54408,227,-0.5535,263,-0.3221
ENSG00000143376,SNX27,100,0.06487,243,1.69257,98,0.03259,85,-0.1886,55,-0.8842,26,-1.9989,39,-1.4053,121,0.39033
ENSG00000197747,S100A10,659,1.88528,0,-8.4689,74,-1.8217,174,-0.5081,44,-2.5789,894,2.62558,52,-2.3326,8,-4.9619
ENSG00000197956,S100A6,704,-0.3145,380,-1.2763,364,-1.3446,419,-1.1272,272,-1.7818,3202,2.62371,449,-1.0209,1044,0.33581
ENSG00000189171,S100A13,81,-2.1534,281,-0.2484,400,0.33239,258,-0.3889,245,-0.4679,601,1.05625,215,-0.6732,540,0.85961
ENSG00000160678,S100A1,24,-3.8691,46,-2.9192,437,0.54895,216,-0.6152,233,-0.4956,210,-0.6529,516,0.84290,846,1.81391
ENSG00000143543,JTB,100,-0.6184,232,0.77352,170,0.23982,160,0.12953,59,-1.4318,249,0.90426,80,-0.9772,130,-0.2061
ENSG00000177954,RPS27,431,-2.1270,713,-1.3703,2956,0.95483,834,-1.1311,945,-0.9389,5457,2.22427,978,-0.8862,1315,-0.4199
ENSG00000143549,TPM3,382,0.77150,277,0.21664,173,-0.5468,200,-0.3229,144,-0.8338,293,0.30879,197,-0.3421,281,0.23782
ENSG00000143612,C1orf43,188,-0.2890,291,0.43390,245,0.14115,145,-0.7041,72,-1.7642,239,0.10273,245,0.14399,373,0.87096
ENSG00000160714,UBE2Q1,203,0.66231,310,1.45716,81,-0.8442,61,-1.2753,72,-1.0275,204,0.67593,51,-1.5368,116,-0.2658
ENSG00000160710,ADAR,267,0.45178,247,0.31985,145,-0.5453,307,0.69904,179,-0.2115,246,0.31525,107,-1.0217,132,-0.6905
ENSG00000163344,PMVK,96,0.13497,70,-0.3816,86,-0.0401,119,0.49493,58,-0.6759,126,0.59924,49,-0.9189,103,0.25639
ENSG00000163346,PBXIP1,7,-4.5844,97,-0.7440,90,-0.8613,371,1.57664,187,0.31223,363,1.53290,72,-1.2014,52,-1.6978
ENSG00000163463,KRTCAP2,40,-2.0134,283,1.12286,176,0.28538,55,-1.5638,55,-1.5641,261,0.97100,76,-1.0572,244,0.85260
ENSG00000160752,FDPS,388,1.34009,244,0.49005,103,-0.8986,197,0.12734,92,-1.0737,106,-0.8572,113,-0.7579,214,0.26577
ENSG00000116539,ASH1L,48,-0.7790,51,-0.6958,76,-0.0560,124,0.76852,89,0.19876,51,-0.6860,86,0.13165,106,0.49739
ENSG00000132718,SYT11,379,-0.3204,927,1.22920,428,-0.1239,434,-0.0993,219,-1.1783,77,-2.7360,519,0.19413,709,0.73456
ENSG00000116584,ARHGEF2,0,-7.6129,0,-6.7979,90,0.30940,13,-2.6325,31,-1.3782,33,-1.2530,124,0.87862,305,2.85588
ENSG00000160781,PAQR6,65,-3.7432,253,-1.7504,1824,1.53574,299,-1.4984,929,0.29531,384,-1.1182,1837,1.55040,634,-0.3339
ENSG00000163468,CCT3,179,0.79929,204,1.04092,120,0.10616,98,-0.2229,17,-2.8915,59,-1.0124,25,-2.3208,196,0.96950
ENSG00000125462,C1orf61,210,-1.9192,170,-2.2322,927,0.42017,2178,2.08322,1030,0.60451,479,-0.6574,489,-0.6249,290,-1.4328
ENSG00000132702,HAPLN2,22,-4.1069,145,-1.3207,156,-1.2113,58,-2.6903,124,-1.5590,29,-3.6743,471,0.56897,1688,3.54892
ENSG00000132692,BCAN,17,-3.0763,31,-2.2270,279,1.33177,202,0.73119,124,-0.0904,107,-0.3265,275,1.30472,17,-3.1224
ENSG00000162706,CADM3,642,2.65833,372,1.40596,13,-3.8764,228,0.50907,51,-1.8566,1,-6.6764,43,-2.1129,1,-6.7895
ENSG00000158710,TAGLN2,111,-0.8332,176,-0.1047,46,-2.1724,118,-0.7338,21,-3.3251,893,3.35650,98,-1.0210,37,-2.4876
ENSG00000177807,KCNJ10,21,-3.9223,160,-0.9557,111,-1.5103,300,0.04193,145,-1.1114,160,-0.9575,725,1.65309,715,1.62290
ENSG00000162729,IGSF8,121,-0.7944,310,0.75965,68,-1.6574,94,-1.1817,68,-1.6712,157,-0.3754,434,1.39288,336,0.91010
ENSG00000018625,ATP1A2,89,-3.0296,115,-2.6523,376,-0.8784,1964,2.07859,781,0.30170,1457,1.43879,363,-0.9314,70,-3.3751
