Feature ID,Feature Name,Feature count topic 1to4,Feature log2 fold change topic 1to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000001461,NIPAL3,96,0.18765,150,0.87777,52,-1.0426
ENSG00000133226,SRRM1,51,-0.7573,137,1.30938,62,-0.1370
ENSG00000169504,CLIC4,45,-2.2532,205,0.97134,223,1.52517
ENSG00000117614,SYF2,38,-1.6857,27,-1.5639,171,2.23805
ENSG00000117616,RSRP1,26,-2.2698,100,0.59599,145,1.80050
ENSG00000183726,TMEM50A,49,-0.9977,134,1.15581,81,0.29264
ENSG00000162430,SELENON,19,-2.4386,23,-1.3847,144,2.85055
ENSG00000117640,MTFR1L,99,-0.0192,62,-0.7735,120,0.38426
ENSG00000117632,STMN1,530,-0.5342,1580,1.73774,361,-1.0343
ENSG00000142669,SH3BGRL3,241,-0.2944,232,-0.2142,327,0.45098
ENSG00000198830,HMGN2,30,-2.6798,186,1.07526,203,1.71590
ENSG00000117713,ARID1A,65,-0.5558,63,-0.3702,113,0.79784
ENSG00000090273,NUDC,107,-0.9442,165,0.16365,228,0.93512
ENSG00000186501,TMEM222,99,0.38288,67,-0.4687,81,-0.2046
ENSG00000158195,WASF2,18,-2.6536,96,0.84334,124,1.87665
ENSG00000126709,IFI6,201,-1.6768,117,-1.8910,907,2.29628
ENSG00000117758,STX12,136,-0.1667,72,-1.1135,194,0.64961
ENSG00000126698,DNAJC8,118,-0.4095,105,-0.4127,184,0.66310
ENSG00000130770,ATP5IF1,221,-0.3218,219,-0.1890,306,0.46866
ENSG00000198492,YTHDF2,70,-0.1600,41,-0.9326,97,0.58885
ENSG00000162512,SDC3,69,-1.3683,31,-2.0346,253,2.03032
ENSG00000134644,PUM1,146,0.18371,66,-1.1940,160,0.29897
ENSG00000121766,ZCCHC17,162,0.25414,200,0.48603,104,-0.7069
ENSG00000121769,FABP3,130,2.16281,24,-1.9873,31,-1.7986
ENSG00000162517,PEF1,83,1.47409,41,-0.6118,24,-1.6328
ENSG00000121753,ADGRB2,41,-1.5661,26,-1.6669,172,2.14987
ENSG00000184007,PTP4A2,162,-0.6628,398,1.22898,185,-0.1727
ENSG00000121774,KHDRBS1,89,-1.2205,133,-0.0941,246,1.32779
ENSG00000025800,KPNA6,66,-0.8113,109,0.38398,119,0.67417
ENSG00000084623,EIF3I,108,-0.2171,65,-0.9129,155,0.64279
ENSG00000175130,MARCKSL1,89,-2.9514,1658,3.65760,214,-0.9129
ENSG00000160058,BSDC1,66,0.50226,15,-2.0977,62,0.15890
ENSG00000162521,RBBP4,77,-0.6552,165,0.94686,101,0.08837
ENSG00000134684,YARS,146,0.81866,74,-0.7806,87,-0.5902
ENSG00000134686,PHC2,52,-1.2417,140,0.92623,116,0.73047
ENSG00000163866,SMIM12,80,1.26314,11,-2.5580,44,-0.5846
ENSG00000116560,SFPQ,115,-0.8351,103,-0.6533,258,1.18607
ENSG00000142687,KIAA0319L,54,-0.1317,21,-1.5449,79,0.71916
ENSG00000020129,NCDN,393,1.86458,46,-2.7347,138,-1.2222
ENSG00000126067,PSMB2,189,0.31929,139,-0.3587,157,-0.1840
ENSG00000054116,TRAPPC3,50,-0.7373,53,-0.3174,98,0.96025
ENSG00000116871,MAP7D1,229,-0.4017,702,1.90243,104,-1.6390
ENSG00000054118,THRAP3,77,-0.9463,49,-1.2492,200,1.46937
ENSG00000163875,MEAF6,113,0.22587,115,0.12859,88,-0.3679
ENSG00000197982,C1orf122,154,-1.0771,524,1.55340,227,-0.0101
ENSG00000116954,RRAGC,112,0.96000,69,-0.4122,51,-0.9970
ENSG00000174574,AKIRIN1,116,0.19939,100,-0.1531,101,-0.1515
ENSG00000168653,NDUFS5,287,0.18102,248,-0.1577,256,-0.1264
ENSG00000127603,MACF1,157,-0.7997,193,-0.1116,313,0.93077
ENSG00000090621,PABPC4,85,-0.0128,66,-0.4321,96,0.23988
ENSG00000116983,HPCAL4,174,0.27935,41,-2.1098,194,0.39553
ENSG00000168389,MFSD2A,40,-1.6995,7,-3.6820,193,2.51796
ENSG00000131236,CAP1,166,-0.0719,226,0.49408,149,-0.2575
ENSG00000131238,PPT1,84,-0.9860,106,-0.1874,196,1.14858
ENSG00000084073,ZMPSTE24,52,-0.3311,12,-2.4441,93,1.06587
ENSG00000049089,COL9A2,20,-2.5528,216,2.48379,74,0.31565
ENSG00000084070,SMAP2,69,0.51339,39,-0.7116,53,-0.2470
ENSG00000117016,RIMS3,92,0.88686,9,-3.1339,69,-0.1135
ENSG00000198815,FOXJ3,74,0.32674,27,-1.4517,75,0.21312
ENSG00000065978,YBX1,40,-2.0536,81,-0.2596,211,2.11895
ENSG00000117394,SLC2A1,73,-2.5302,46,-2.4387,610,3.17026
ENSG00000066322,ELOVL1,29,-2.8573,571,4.22530,33,-2.0610
ENSG00000142949,PTPRF,116,-0.7217,92,-0.7746,242,1.11485
ENSG00000117408,IPO13,58,-0.9207,200,1.70993,66,-0.3898
ENSG00000117410,ATP6V0B,436,0.36126,434,0.16172,292,-0.5765
ENSG00000117411,B4GALT2,68,0.45926,52,-0.2505,48,-0.4205
ENSG00000196517,SLC6A9,17,-2.6889,164,2.06086,84,0.84731
ENSG00000117419,ERI3,254,0.97083,141,-0.5745,124,-0.9041
ENSG00000187147,RNF220,140,-0.0230,233,0.89762,96,-0.7184
ENSG00000142937,RPS8,334,-1.6358,863,0.52749,1127,1.35694
ENSG00000126088,UROD,53,-1.0215,146,1.16899,88,0.30657
ENSG00000117450,PRDX1,686,-0.2630,839,0.20299,815,0.18594
ENSG00000085998,POMGNT1,54,-1.2036,264,2.27409,55,-0.7981
ENSG00000132128,LRRC41,64,-0.3390,16,-2.2971,114,1.05588
ENSG00000173660,UQCRH,374,0.47349,330,0.00218,239,-0.6098
ENSG00000123472,ATPAF1,154,0.20919,76,-1.0349,161,0.22294
ENSG00000159658,EFCAB14,62,-1.3290,110,0.10339,181,1.33021
ENSG00000162368,CMPK1,186,0.20330,222,0.39649,132,-0.5503
ENSG00000162374,ELAVL4,426,3.32531,40,-2.8989,43,-2.9955
ENSG00000123091,RNF11,364,0.73282,113,-1.5510,271,-0.2085
ENSG00000085832,EPS15,170,0.36039,166,0.12367,116,-0.5456
ENSG00000078618,NRDC,104,0.63915,31,-1.6602,85,-0.0769
ENSG00000169213,RAB3B,289,2.05228,20,-3.4342,94,-1.3216
ENSG00000134717,BTF3L4,73,0.28520,50,-0.4702,64,-0.0868
ENSG00000162378,ZYG11B,187,0.47566,59,-1.6236,172,0.09310
ENSG00000116171,SCP2,112,-0.8873,142,-0.1231,241,1.02313
ENSG00000116209,TMEM59,244,-1.0724,852,1.61891,344,-0.0881
ENSG00000157216,SSBP3,74,-1.2902,124,0.04988,211,1.32213
ENSG00000116133,DHCR24,259,-1.2485,1485,2.66461,183,-1.4625
ENSG00000162407,PLPP3,75,-1.1109,104,-0.1253,192,1.23971
ENSG00000177606,JUN,25,-2.8848,2,-5.2557,281,3.74386
ENSG00000162599,NFIA,103,-2.2845,139,-1.0907,686,2.63165
ENSG00000162604,TM2D1,40,-1.4362,111,0.83246,106,0.98025
ENSG00000162434,JAK1,149,0.43824,18,-3.0292,156,0.34111
ENSG00000162433,AK4,133,0.76164,50,-1.2531,92,-0.3304
ENSG00000116675,DNAJC6,519,1.33846,299,-0.4118,158,-1.5882
ENSG00000184588,PDE4B,49,-0.9600,169,1.67011,60,-0.2880
ENSG00000142864,SERBP1,72,-1.6568,165,0.30381,258,1.50793
ENSG00000162595,DIRAS3,134,0.85607,5,-4.4192,108,-0.0034
ENSG00000116729,WLS,19,-3.3338,14,-2.9657,290,3.96880
ENSG00000116754,SRSF11,156,-0.3528,208,0.29184,196,0.23288
ENSG00000132485,ZRANB2,93,-1.1214,125,-0.1874,241,1.27775
ENSG00000172260,NEGR1,186,0.56405,104,-0.7059,137,-0.3106
ENSG00000117054,ACADM,42,-0.6400,55,0.06351,72,0.68010
ENSG00000137955,RABGGTB,62,0.22411,97,0.89335,31,-1.1289
ENSG00000077254,USP33,80,-0.2204,45,-1.0112,117,0.67639
ENSG00000180488,MIGA1,122,0.34576,173,0.77470,58,-1.1889
ENSG00000162616,DNAJB4,87,0.31508,73,-0.1371,68,-0.3056
ENSG00000137959,IFI44L,18,-3.0648,83,0.15518,188,2.58588
ENSG00000137941,TTLL7,147,-0.0767,201,0.50429,131,-0.2596
ENSG00000142875,PRKACB,357,0.26228,355,0.11547,269,-0.4066
ENSG00000162642,C1orf52,71,0.67811,37,-0.7662,48,-0.4221
ENSG00000153904,DDAH1,161,-0.9940,69,-1.8830,446,1.64511
ENSG00000183291,SELENOF,116,-1.0227,180,0.12854,263,1.03042
ENSG00000143013,LMO4,50,-1.9934,76,-0.6772,265,2.24525
ENSG00000067208,EVI5,35,-0.7559,23,-1.0688,77,1.23648
ENSG00000122406,RPL5,254,-0.8548,365,0.10432,509,0.87803
ENSG00000117500,TMED5,55,-0.2378,46,-0.4045,74,0.47624
ENSG00000117528,ABCD3,62,-0.7942,118,0.63950,102,0.48699
ENSG00000117519,CNN3,87,-1.8828,134,-0.5539,418,2.10533
ENSG00000117569,PTBP2,70,-0.0757,76,0.07945,74,0.04229
ENSG00000156875,MFSD14A,74,0.27547,70,0.03746,57,-0.3687
ENSG00000162694,EXTL2,98,0.90081,48,-0.8087,55,-0.6808
ENSG00000170989,S1PR1,51,-1.3459,12,-3.0125,191,2.12516
ENSG00000134186,PRPF38B,46,-1.2541,80,0.15546,124,1.23464
ENSG00000085433,WDR47,113,0.41203,76,-0.4479,88,-0.2507
ENSG00000197780,TAF13,120,0.58840,131,0.40717,54,-1.1603
ENSG00000215717,TMEM167B,69,0.39908,36,-0.8796,61,-0.0442
ENSG00000031698,SARS,280,0.61525,251,0.08750,148,-0.8829
ENSG00000143126,CELSR2,30,-1.9054,123,1.12549,109,1.15350
ENSG00000134243,SORT1,106,-1.8663,735,2.36873,214,-0.1157
ENSG00000116337,AMPD2,123,1.14798,21,-2.3259,73,-0.4982
ENSG00000134201,GSTM5,24,-2.4251,1,-6.1732,193,3.31124
ENSG00000134202,GSTM3,147,-0.5226,82,-1.2137,276,1.04177
ENSG00000168710,AHCYL1,186,-1.8267,176,-1.2751,906,2.29425
ENSG00000197106,SLC6A17,177,2.36375,4,-4.9983,49,-1.5254
ENSG00000116396,KCNC4,143,1.31445,1,-6.6001,86,-0.4215
ENSG00000134248,LAMTOR5,120,-1.0167,180,0.06957,275,1.05520
ENSG00000177301,KCNA2,100,1.08961,71,-0.1384,35,-1.4324
ENSG00000116459,ATP5PB,133,-0.2462,134,-0.1140,170,0.34785
ENSG00000116473,RAP1A,57,-1.2718,115,0.38424,150,1.12308
ENSG00000116489,CAPZA1,128,0.53552,95,-0.2505,84,-0.5199
ENSG00000155366,RHOC,39,-2.5121,23,-2.4910,324,3.16274
ENSG00000155380,SLC16A1,37,-1.6078,38,-0.9361,149,2.00103
ENSG00000163349,HIPK1,34,-2.3792,22,-2.2865,259,3.00847
ENSG00000116752,BCAS2,158,0.53653,52,-1.5346,137,0.00510
ENSG00000009307,CSDE1,412,0.11330,311,-0.4084,416,0.08501
ENSG00000163399,ATP1A1,634,1.39737,165,-1.6361,278,-0.9582
ENSG00000198162,MAN1A2,100,-1.0251,152,0.08776,230,1.05404
ENSG00000092621,PHGDH,38,-2.6337,182,0.65475,270,1.99952
ENSG00000134250,NOTCH2,15,-2.5996,32,-0.6606,124,2.71549
ENSG00000265808,SEC22B,90,0.17930,79,-0.1387,80,-0.1353
ENSG00000265241,RBM8A,88,-0.5541,52,-1.1401,168,1.05450
ENSG00000265972,TXNIP,21,-3.9611,37,-2.1731,472,4.27316
ENSG00000178104,PDE4DIP,112,-1.3443,82,-1.3164,388,1.86470
ENSG00000159164,SV2A,381,1.02137,139,-1.2160,211,-0.6524
ENSG00000143401,ANP32E,66,-0.8940,44,-1.1375,162,1.39026
ENSG00000117362,APH1A,34,-0.6572,20,-1.1688,71,1.16516
ENSG00000266472,MRPS21,111,-0.7417,123,-0.2610,218,0.94047
ENSG00000143384,MCL1,53,-2.5892,48,-1.9523,459,3.12563
ENSG00000143420,ENSA,141,-0.2784,140,-0.1569,186,0.40531
ENSG00000143418,CERS2,29,-2.7125,350,2.63575,110,0.24883
ENSG00000213190,MLLT11,639,1.87543,156,-1.6332,182,-1.5699
ENSG00000159352,PSMD4,136,-0.1002,128,-0.1560,155,0.20485
ENSG00000143393,PI4KB,98,0.23124,95,0.04982,78,-0.3197
ENSG00000159377,PSMB4,228,-0.2974,327,0.46014,257,0.05195
ENSG00000143376,SNX27,62,-0.3410,68,-0.0361,85,0.41211
ENSG00000197747,S100A10,396,1.22462,55,-2.6180,226,-0.5333
ENSG00000197956,S100A6,242,-1.4286,424,0.02527,766,1.45906
ENSG00000188643,S100A16,36,-1.0424,58,0.15268,84,1.03664
ENSG00000189171,S100A13,77,-1.6529,341,1.53749,196,0.59233
ENSG00000160678,S100A1,52,-2.6503,831,3.76159,78,-1.4011
ENSG00000160679,CHTOP,70,-0.1137,68,-0.0905,79,0.18540
ENSG00000143621,ILF2,82,-0.0206,57,-0.5957,96,0.31815
ENSG00000143543,JTB,78,-0.8420,97,-0.1388,163,0.98565
ENSG00000177954,RPS27,454,-1.7029,1264,0.60477,1585,1.36374
ENSG00000143549,TPM3,218,0.03729,127,-0.8577,255,0.35231
ENSG00000143612,C1orf43,80,-0.7265,178,0.97053,111,0.15128
ENSG00000143569,UBAP2L,59,-0.2711,55,-0.2585,80,0.44661
ENSG00000143575,HAX1,68,-0.1870,79,0.16571,76,0.12049
ENSG00000160714,UBE2Q1,149,0.77259,67,-0.9781,97,-0.4452
ENSG00000160710,ADAR,223,-0.4655,168,-0.7032,378,0.83191
ENSG00000143603,KCNN3,69,-0.5839,14,-2.7221,148,1.34848
ENSG00000163344,PMVK,68,-0.1278,52,-0.4830,85,0.38969
ENSG00000163346,PBXIP1,88,-1.6184,30,-2.6571,393,2.35338
ENSG00000163463,KRTCAP2,98,-0.7105,99,-0.3738,191,0.95681
ENSG00000177628,GBA,107,0.34735,69,-0.5666,92,-0.1149
ENSG00000116521,SCAMP3,88,0.12955,134,0.80630,53,-0.8554
ENSG00000160752,FDPS,177,0.67149,129,-0.2333,102,-0.7147
ENSG00000160753,RUSC1,110,1.23486,13,-2.8398,63,-0.5132
ENSG00000116539,ASH1L,114,-0.3472,94,-0.4839,170,0.62648
ENSG00000132718,SYT11,323,-0.5062,523,0.54569,428,0.23523
ENSG00000160803,UBQLN4,54,-0.0557,97,1.01867,35,-0.8114
ENSG00000116586,LAMTOR2,42,-0.9950,48,-0.3830,103,1.24026
ENSG00000160785,SLC25A44,58,-0.1398,21,-1.6783,86,0.75478
ENSG00000160781,PAQR6,218,-1.2738,1019,2.09130,281,-0.4270
ENSG00000198952,SMG5,64,0.60302,47,-0.2619,40,-0.6023
ENSG00000163468,CCT3,72,-0.5430,55,-0.7454,131,0.92554
ENSG00000125462,C1orf61,436,-0.5411,361,-0.6015,771,0.87327
ENSG00000163382,NAXE,70,-0.8775,141,0.67887,123,0.54698
ENSG00000132702,HAPLN2,19,-4.1165,943,5.53867,22,-3.1562
ENSG00000132692,BCAN,84,-1.0412,47,-1.5168,236,1.62198
ENSG00000143321,HDGF,31,-2.2134,108,0.50317,165,1.82096
ENSG00000162706,CADM3,354,1.12156,46,-2.7248,221,-0.4071
ENSG00000158710,TAGLN2,94,-1.3815,46,-1.9511,347,2.02925
ENSG00000177807,KCNJ10,43,-3.1440,606,2.32314,276,0.82173
ENSG00000162729,IGSF8,113,-0.4506,274,1.34714,95,-0.6033
ENSG00000018625,ATP1A2,438,-1.1455,180,-2.0496,1363,1.81873
ENSG00000162734,PEA15,801,-1.0871,2332,1.22554,1388,0.32603
ENSG00000132716,DCAF8,82,-0.0877,75,-0.2045,94,0.21560
ENSG00000162735,PEX19,37,-1.1071,90,0.84661,75,0.65884
ENSG00000122218,COPA,117,-0.1656,164,0.49110,115,-0.1342
ENSG00000143256,PFDN2,99,0.30101,151,0.89363,45,-1.2735
ENSG00000143222,UFC1,67,-0.8609,64,-0.5686,152,1.18118
ENSG00000158864,NDUFS2,165,-0.0097,110,-0.6562,194,0.33008
ENSG00000143252,SDHC,128,-0.1708,132,-0.0359,150,0.22091
ENSG00000152332,UHMK1,287,1.03994,102,-1.2618,158,-0.6575
ENSG00000117152,RGS4,83,2.26719,22,-1.4146,14,-2.2827
ENSG00000143248,RGS5,74,-2.4682,134,-0.7879,548,2.66878
ENSG00000185630,PBX1,71,-1.0507,38,-1.5700,203,1.64214
ENSG00000143198,MGST3,296,0.16655,387,0.54366,203,-0.6325
ENSG00000143149,ALDH9A1,45,-1.1450,65,-0.0775,117,1.24962
ENSG00000143183,TMCO1,86,-0.9146,80,-0.6288,202,1.25517
ENSG00000197965,MPZL1,63,0.19927,16,-1.9847,74,0.45868
ENSG00000143158,MPC2,93,-0.1859,80,-0.3391,119,0.39047
ENSG00000143153,ATP1B1,2524,1.29499,1537,-0.3360,774,-1.5874
ENSG00000075945,KIFAP3,392,1.05652,147,-1.1613,208,-0.7173
ENSG00000117523,PRRC2C,213,0.14279,196,-0.0755,192,-0.1280
ENSG00000117533,VAMP4,64,0.25460,17,-1.9216,72,0.38976
ENSG00000197959,DNM3,187,1.11815,160,0.17884,49,-1.8791
ENSG00000117592,PRDX6,211,-0.7338,57,-2.4219,499,1.46547
ENSG00000234741,GAS5,60,-1.5741,235,1.37947,150,0.66595
ENSG00000152061,RABGAP1L,82,0.18979,69,-0.1999,74,-0.1130
ENSG00000116161,CACYBP,219,0.34892,158,-0.3870,180,-0.2052
ENSG00000116147,TNR,78,-1.1206,132,0.19096,190,1.09092
ENSG00000152092,ASTN1,48,-0.0956,15,-1.8359,70,0.73864
ENSG00000116199,FAM20B,49,-0.5438,69,0.28595,73,0.45051
ENSG00000169905,TOR1AIP2,60,0.39055,58,0.14085,39,-0.6010
ENSG00000143337,TOR1AIP1,40,-1.5215,78,0.12449,135,1.49009
ENSG00000135837,CEP350,44,-0.5912,69,0.44722,64,0.39920
ENSG00000116260,QSOX1,100,-0.2690,199,1.06935,82,-0.5412
ENSG00000143324,XPR1,87,1.39177,5,-3.7742,47,-0.5873
ENSG00000135821,GLUL,573,-0.7475,1287,0.98739,800,0.16080
ENSG00000135829,DHX9,48,-1.4500,114,0.51176,143,1.20665
ENSG00000157064,NMNAT2,146,0.95641,8,-3.9848,109,-0.1251
ENSG00000162704,ARPC5,149,-0.0585,258,0.93677,105,-0.7084
ENSG00000116667,C1orf21,81,0.83153,7,-3.2816,64,-0.0432
ENSG00000047410,TPR,56,-1.2337,49,-0.9699,176,1.66852
ENSG00000116741,RGS2,87,1.37674,1,-5.5963,49,-0.4985
ENSG00000116750,UCHL5,65,0.53866,28,-1.1313,53,-0.1144
ENSG00000116747,RO60,26,-2.5560,126,0.77916,168,1.86358
ENSG00000151414,NEK7,99,0.10445,69,-0.5290,103,0.14997
ENSG00000118200,CAMSAP2,216,1.14991,55,-1.7162,118,-0.6392
ENSG00000116857,TMEM9,172,0.47263,3,-5.8567,185,0.41605
ENSG00000174307,PHLDA3,86,-0.5778,242,1.56819,72,-0.7013
ENSG00000159176,CSRP1,155,-1.9090,580,0.95805,585,1.28388
ENSG00000134369,NAV1,38,-1.0019,104,1.16902,62,0.28531
ENSG00000198700,IPO9,55,-0.2188,15,-2.1360,89,0.91253
ENSG00000198892,SHISA4,108,-0.3963,216,1.01023,105,-0.2984
ENSG00000134375,TIMM17A,113,-0.3839,52,-1.4431,197,0.95563
ENSG00000170075,GPR37L1,107,-1.8090,260,0.26401,435,1.65585
ENSG00000143862,ARL8A,189,0.25561,372,1.37356,51,-2.1206
ENSG00000159346,ADIPOR1,73,-0.3675,100,0.33056,92,0.22446
ENSG00000159348,CYB5R1,137,0.96944,28,-2.1067,90,-0.3434
ENSG00000163444,TMEM183A,78,0.70647,35,-0.9844,54,-0.3633
ENSG00000163485,ADORA1,39,-0.9910,84,0.68414,77,0.66007
ENSG00000159388,BTG2,28,-2.4575,54,-0.7052,210,2.62729
ENSG00000058668,ATP2B4,114,-0.4511,23,-2.6611,222,1.20982
ENSG00000182004,SNRPE,41,-1.1237,97,0.76116,88,0.73781
ENSG00000143850,PLEKHA6,43,-1.0397,100,0.80156,85,0.62478
ENSG00000198625,MDM4,31,-1.4913,88,0.79595,89,1.05503
ENSG00000163531,NFASC,114,-0.4021,225,0.98563,113,-0.2659
ENSG00000184144,CNTN2,137,-1.5449,1087,3.30106,56,-2.5299
ENSG00000133059,DSTYK,75,0.23399,62,-0.2153,65,-0.1582
ENSG00000133069,TMCC2,69,-0.8263,287,2.26854,40,-1.4800
ENSG00000117266,CDK18,38,-3.0678,880,4.52863,38,-2.4294
ENSG00000069275,NUCKS1,350,-1.1161,578,0.16035,851,1.10307
ENSG00000196352,CD55,93,1.48796,42,-0.7517,28,-1.5401
ENSG00000117335,CD46,85,-0.4068,41,-1.3513,149,0.95802
ENSG00000123684,LPGAT1,60,-0.2533,53,-0.3322,82,0.46110
ENSG00000117691,NENF,132,-1.0817,483,1.71615,177,-0.1894
ENSG00000136628,EPRS,86,-0.2937,47,-1.0984,134,0.77765
ENSG00000118873,RAB3GAP2,118,0.45123,50,-1.1653,104,-0.0045
ENSG00000154305,MIA3,62,-0.2639,12,-2.6446,106,1.02006
ENSG00000186063,AIDA,79,-0.1459,41,-1.1105,111,0.62701
ENSG00000162819,BROX,51,-0.7234,71,0.14379,91,0.72340
ENSG00000143502,SUSD4,78,1.98463,2,-4.5252,28,-1.1566
ENSG00000162909,CAPN2,75,-0.6083,128,0.57011,108,0.33334
ENSG00000143514,TP53BP2,31,-1.7992,3,-4.2770,164,2.64526
ENSG00000143753,DEGS1,85,0.03904,115,0.54740,66,-0.4533
ENSG00000162923,WDR26,58,-0.4149,24,-1.5833,105,1.01669
ENSG00000154380,ENAH,129,-0.5431,99,-0.7224,233,0.91789
ENSG00000143742,SRP9,150,-1.1896,126,-0.9784,450,1.62951
ENSG00000143819,EPHX1,101,-0.9741,68,-1.1811,264,1.47916
ENSG00000196187,TMEM63A,11,-3.7995,452,4.98150,19,-2.3613
ENSG00000143811,PYCR2,85,-0.6792,84,-0.3981,163,0.93519
ENSG00000163041,H3F3A,91,-2.5874,387,0.51415,630,2.06616
ENSG00000182827,ACBD3,63,-0.5229,78,0.05829,98,0.55915
ENSG00000143799,PARP1,114,-0.8327,330,1.42055,141,-0.1619
ENSG00000143772,ITPKB,96,-1.5859,142,-0.3788,363,1.78075
ENSG00000143776,CDC42BPA,104,-0.3057,77,-0.6358,154,0.64135
ENSG00000143761,ARF1,429,0.54831,180,-1.1590,350,-0.1163
ENSG00000162910,MRPL55,95,0.41933,53,-0.7437,80,-0.1218
ENSG00000143774,GUK1,222,-0.6231,423,0.76836,301,0.20044
