Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000116288,PARK7,264,-0.0561,286,0.07990,355,0.44226,255,-0.1077,252,-0.1262,200,-0.5028,149,-0.9609,421,0.74069
ENSG00000142599,RERE,264,0.54917,286,0.69364,355,1.08559,97,-1.0608,209,0.15476,108,-0.9033,43,-2.2725,161,-0.2719
ENSG00000074800,ENO1,264,-1.0705,286,-0.9433,355,-0.6079,1104,1.34613,843,0.83801,495,-0.0736,228,-1.2922,567,0.15194
ENSG00000171603,CLSTN1,264,-0.3143,286,-0.1809,355,0.17229,338,0.08938,516,0.82272,187,-0.8566,296,-0.1273,317,-0.0138
ENSG00000054523,KIF1B,264,-0.5646,286,-0.4341,355,-0.0874,553,0.66535,490,0.45491,320,-0.2524,333,-0.1897,392,0.07653
ENSG00000116649,SRM,264,0.90477,286,1.05705,355,1.47293,119,-0.4409,137,-0.2076,45,-1.9064,38,-2.1670,3,-5.5427
ENSG00000116661,FBXO2,264,-0.1605,286,-0.0258,355,0.33284,585,1.23405,403,0.55149,159,-0.9597,103,-1.6216,171,-0.8443
ENSG00000132879,FBXO44,264,0.55692,286,0.70197,355,1.09395,197,0.06781,182,-0.0633,55,-1.9100,92,-1.1448,85,-1.2605
ENSG00000011021,CLCN6,264,0.62188,286,0.76752,355,1.16412,246,0.50120,158,-0.2334,52,-1.9448,74,-1.4247,27,-2.8974
ENSG00000116688,MFN2,264,0.59937,286,0.74513,355,1.13977,139,-0.4666,167,-0.1705,103,-0.9330,37,-2.4808,131,-0.5556
ENSG00000159363,ATP13A2,264,0.32355,286,0.46460,355,0.84380,392,1.02899,273,0.38522,94,-1.3170,43,-2.4794,30,-3.0092
ENSG00000117115,PADI2,264,0.00823,286,0.14479,355,0.50995,18,-4.0369,75,-1.9411,188,-0.5379,747,1.94892,166,-0.7283
ENSG00000077549,CAPZB,264,-0.0785,286,0.05650,355,0.41872,389,0.57980,266,-0.0627,132,-1.1684,216,-0.3960,303,0.15443
ENSG00000173436,MICOS10,264,0.08755,286,0.22580,355,0.59353,169,-0.6284,200,-0.3624,146,-0.8533,304,0.32847,275,0.16128
ENSG00000158747,NBL1,264,0.35786,286,0.49941,355,0.88039,141,-0.6571,265,0.36712,109,-1.0636,66,-1.8189,217,0.03234
ENSG00000162545,CAMK2N1,1978,2.28996,286,-1.1725,355,-0.8412,241,-1.4353,653,0.13833,272,-1.2525,659,0.15364,363,-0.8060
ENSG00000158828,PINK1,264,-0.2667,286,-0.1332,355,0.22194,504,0.83216,444,0.60705,274,-0.2060,97,-1.8027,260,-0.2873
ENSG00000127483,HP1BP3,264,0.14157,286,0.27996,355,0.65060,138,-0.8917,367,0.70942,159,-0.6769,150,-0.7638,217,-0.1740
ENSG00000075151,EIF4G3,264,0.45240,286,0.59535,355,0.98155,134,-0.6515,262,0.44157,82,-1.4024,114,-0.9019,114,-0.9067
ENSG00000076864,RAP1GAP,264,0.77332,286,0.92333,355,1.32874,130,-0.4099,208,0.35948,35,-2.4136,28,-2.7410,36,-2.3372
ENSG00000070831,CDC42,264,-0.4055,286,-0.2725,355,0.07752,442,0.44703,367,0.13307,130,-1.4965,543,0.81275,321,-0.0855
ENSG00000125944,HNRNPR,264,0.34807,286,0.48913,355,0.86995,75,-1.6354,229,0.11197,44,-2.4107,144,-0.6376,315,0.65967
ENSG00000142676,RPL11,264,-1.1972,286,-1.0706,355,-0.7376,223,-1.4529,316,-0.9196,563,0.00298,821,0.64441,1670,2.04683
ENSG00000057757,PITHD1,264,-0.0083,286,0.12775,355,0.49253,619,1.53005,285,0.12236,97,-1.5755,126,-1.1704,87,-1.7330
ENSG00000001461,NIPAL3,264,0.55060,286,0.69559,355,1.08713,86,-1.2446,188,-0.0159,85,-1.2579,173,-0.1542,84,-1.2830
ENSG00000133226,SRRM1,264,0.75335,286,0.90232,355,1.30694,37,-2.3460,91,-0.9786,72,-1.3390,93,-0.9574,159,-0.1066
ENSG00000169504,CLIC4,264,0.26851,286,0.40816,355,0.78521,15,-4.0290,53,-2.2245,93,-1.3730,192,-0.2522,536,1.57507
ENSG00000117632,STMN1,2003,1.69202,286,-1.5939,355,-1.2678,849,0.11383,668,-0.2794,251,-1.7893,1570,1.20328,358,-1.2519
ENSG00000142669,SH3BGRL3,264,-0.2260,286,-0.0911,355,0.26435,438,0.62583,210,-0.5859,110,-1.5761,279,-0.1348,480,0.78988
ENSG00000198830,HMGN2,264,0.47323,286,0.61786,355,1.00390,45,-2.2951,123,-0.7733,131,-0.6704,106,-1.0002,283,0.59579
ENSG00000117713,ARID1A,264,0.76830,286,0.91724,355,1.32327,62,-1.5610,120,-0.5472,52,-1.8065,107,-0.7231,100,-0.8301
ENSG00000090273,NUDC,264,0.48405,286,0.62809,355,1.01552,124,-0.7489,203,0.04480,101,-1.0552,122,-0.7650,126,-0.7187
ENSG00000186501,TMEM222,264,0.76086,286,0.90955,355,1.31514,125,-0.4805,143,-0.2709,54,-1.7705,59,-1.6281,65,-1.4967
ENSG00000126709,IFI6,264,-0.4206,286,-0.2886,355,0.06179,377,0.16202,216,-0.7328,126,-1.5652,122,-1.6125,989,1.98635
ENSG00000117758,STX12,264,0.38194,286,0.52465,355,0.90612,214,0.03155,178,-0.2676,86,-1.3985,184,-0.2148,112,-0.9944
ENSG00000126698,DNAJC8,264,0.40745,286,0.54995,355,0.93339,187,-0.1674,156,-0.4563,111,-0.9851,132,-0.7127,163,-0.3827
ENSG00000130770,ATP5IF1,264,-0.1798,286,-0.0452,355,0.31265,266,-0.1650,443,0.69961,162,-0.9443,172,-0.8519,405,0.53939
ENSG00000162512,SDC3,264,0.38205,286,0.52395,355,0.90623,145,-0.5884,201,-0.0713,224,0.10902,70,-1.7168,134,-0.7193
ENSG00000134644,PUM1,264,0.39296,286,0.53534,355,0.91790,162,-0.4123,348,0.88123,121,-0.8626,52,-2.1417,81,-1.4861
ENSG00000121766,ZCCHC17,264,0.54703,286,0.69188,355,1.08328,251,0.46611,158,-0.3013,74,-1.4857,131,-0.6032,6,-5.0594
ENSG00000162517,PEF1,264,0.85764,286,1.00819,355,1.42109,205,0.41951,44,-1.9983,40,-2.1187,85,-0.9974,1,-7.3127
ENSG00000121753,ADGRB2,264,0.93201,286,1.08532,355,1.50298,75,-1.1266,166,0.13257,54,-1.6355,28,-2.5823,1,-7.2544
ENSG00000184007,PTP4A2,264,-0.0731,286,0.06269,355,0.42443,137,-1.1056,185,-0.6355,307,0.18073,560,1.25141,110,-1.4369
ENSG00000121774,KHDRBS1,264,0.41171,286,0.55386,355,0.93796,133,-0.7050,168,-0.3287,79,-1.4995,148,-0.5306,217,0.08110
ENSG00000084623,EIF3I,264,0.40660,286,0.54969,355,0.93248,171,-0.3090,189,-0.1460,68,-1.7222,168,-0.3325,153,-0.4873
ENSG00000175130,MARCKSL1,264,-0.5092,286,-0.3782,355,-0.0300,44,-3.1972,104,-1.9329,214,-0.8320,1612,3.13795,12,-5.0494
ENSG00000162521,RBBP4,264,0.83169,286,0.98388,355,1.39262,59,-1.5838,131,-0.3451,81,-1.1047,100,-0.7771,23,-2.9295
ENSG00000134684,YARS,264,0.75874,286,0.90766,355,1.31283,156,-0.1356,151,-0.1837,49,-1.9173,91,-0.9765,1,-6.9992
ENSG00000116560,SFPQ,264,0.31454,286,0.45623,355,0.83420,123,-0.9171,221,0.01831,120,-0.9537,76,-1.6449,303,0.55200
ENSG00000020129,NCDN,2232,2.77298,286,-1.0761,355,-0.7436,452,-0.3620,729,0.43051,135,-2.2066,149,-2.0648,177,-1.8013
ENSG00000126067,PSMB2,264,0.41325,286,0.55548,355,0.93960,363,0.98287,150,-0.5105,67,-1.7472,76,-1.5620,88,-1.3435
ENSG00000116871,MAP7D1,264,-0.0099,286,0.12626,355,0.49083,412,0.75589,161,-0.7982,112,-1.3503,377,0.59649,154,-0.8653
ENSG00000054118,THRAP3,264,0.70520,286,0.85269,355,1.25451,104,-0.8170,128,-0.4921,63,-1.5945,92,-1.0122,102,-0.8528
ENSG00000163875,MEAF6,264,0.59489,286,0.74013,355,1.13493,171,-0.1324,233,0.38181,45,-2.1941,56,-1.8504,75,-1.4264
ENSG00000197982,C1orf122,264,-0.2572,286,-0.1237,355,0.23183,297,-0.0643,205,-0.6554,201,-0.6839,466,0.70464,395,0.41280
ENSG00000174574,AKIRIN1,264,0.52109,286,0.66498,355,1.05535,203,0.07672,162,-0.2874,67,-1.6450,111,-0.8881,101,-1.0339
ENSG00000168653,NDUFS5,264,-0.5538,286,-0.4230,355,-0.0762,476,0.41611,459,0.35384,252,-0.6226,407,0.15274,474,0.40703
ENSG00000127603,MACF1,264,-0.3571,286,-0.2248,355,0.12782,145,-1.2878,486,0.66610,274,-0.2965,305,-0.1196,513,0.76411
ENSG00000116983,HPCAL4,264,0.51501,286,0.65928,355,1.04881,195,0.01073,324,0.87959,77,-1.4570,17,-3.6522,36,-2.5623
ENSG00000131236,CAP1,264,0.12610,286,0.26458,355,0.63425,264,0.12928,115,-1.1938,102,-1.3645,298,0.33104,270,0.16859
ENSG00000131238,PPT1,264,0.54139,286,0.68571,355,1.07721,139,-0.5087,181,-0.0917,100,-1.0299,133,-0.5854,73,-1.5137
ENSG00000084070,SMAP2,264,0.67386,286,0.82051,355,1.22046,140,-0.3834,148,-0.2910,37,-2.4081,44,-2.1592,146,-0.3193
ENSG00000117016,RIMS3,264,0.81193,286,0.96231,355,1.37096,143,-0.2219,219,0.48898,35,-2.3553,10,-4.1907,1,-7.3158
ENSG00000065978,YBX1,264,0.10011,286,0.23739,355,0.60679,46,-2.5861,52,-2.4079,74,-1.8701,108,-1.3008,800,2.23759
ENSG00000117394,SLC2A1,264,-1.2286,286,-1.1023,355,-0.7696,56,-3.5228,62,-3.3662,141,-2.1661,207,-1.5937,3220,4.03568
ENSG00000066322,ELOVL1,264,0.34722,286,0.48956,355,0.86904,25,-3.2360,9,-4.7352,43,-2.4474,602,1.92192,129,-0.8125
ENSG00000142949,PTPRF,264,0.61532,286,0.76165,355,1.15702,120,-0.6795,227,0.35390,69,-1.5158,70,-1.4992,76,-1.3835
ENSG00000117410,ATP6V0B,264,-0.4217,286,-0.2894,355,0.06063,831,1.60909,464,0.51697,134,-1.4655,273,-0.3668,129,-1.5298
ENSG00000117419,ERI3,264,0.34680,286,0.48772,355,0.86859,380,0.99468,254,0.28248,81,-1.5241,30,-2.9780,64,-1.8648
ENSG00000187147,RNF220,264,0.51521,286,0.66004,355,1.04901,177,-0.1535,172,-0.1983,57,-1.8865,96,-1.1093,146,-0.4564
ENSG00000142937,RPS8,264,-1.3548,286,-1.2290,355,-0.8984,366,-0.8488,560,-0.1752,614,-0.0253,928,0.67796,1614,1.74338
ENSG00000117450,PRDX1,264,-1.2075,286,-1.0810,355,-0.7481,1041,1.06244,716,0.39353,548,-0.0529,726,0.41849,593,0.07688
ENSG00000173660,UQCRH,264,-0.4968,286,-0.3655,355,-0.0172,481,0.49672,588,0.85069,238,-0.6579,265,-0.4850,391,0.14379
ENSG00000123472,ATPAF1,264,0.43429,286,0.57790,355,0.96214,171,-0.2842,223,0.14970,131,-0.7081,103,-1.0693,95,-1.1938
ENSG00000159658,EFCAB14,264,0.48521,286,0.62835,355,1.01677,49,-2.1437,106,-0.9822,104,-1.0100,231,0.25775,185,-0.1035
ENSG00000162368,CMPK1,264,0.34778,286,0.48916,355,0.86964,321,0.69186,195,-0.1539,115,-0.9911,109,-1.0638,68,-1.7837
ENSG00000162374,ELAVL4,264,-0.0292,286,0.10645,355,0.47050,726,1.83696,334,0.36521,92,-1.6654,28,-3.3892,61,-2.2680
ENSG00000123091,RNF11,264,-0.3570,286,-0.2239,355,0.12786,529,0.81786,673,1.26723,220,-0.6401,143,-1.3075,158,-1.1604
ENSG00000085832,EPS15,264,0.22606,286,0.36530,355,0.74011,339,0.66101,169,-0.4962,94,-1.4107,219,-0.0830,115,-1.0943
ENSG00000078618,NRDC,264,0.62985,286,0.77658,355,1.17275,152,-0.2880,177,-0.0475,51,-1.9756,29,-2.8021,142,-0.4040
ENSG00000169213,RAB3B,264,-0.1574,286,-0.0228,355,0.33605,599,1.28129,434,0.68541,112,-1.4952,99,-1.6834,174,-0.8163
ENSG00000134717,BTF3L4,264,0.74870,286,0.89774,355,1.30188,101,-0.8331,88,-1.0464,38,-2.2968,139,-0.3234,90,-1.0133
ENSG00000162378,ZYG11B,264,0.29062,286,0.43088,355,0.80872,230,0.06147,346,0.76373,67,-1.8585,89,-1.4268,135,-0.7898
ENSG00000116171,SCP2,264,0.43424,286,0.57752,355,0.96208,117,-0.8791,173,-0.2610,112,-0.9481,171,-0.2786,149,-0.4976
ENSG00000116209,TMEM59,264,-0.4051,286,-0.2719,355,0.07788,284,-0.2863,280,-0.3069,133,-1.4600,761,1.45178,344,0.02725
ENSG00000157216,SSBP3,264,0.56871,286,0.71429,355,1.10666,45,-2.2022,250,0.47908,53,-1.9609,159,-0.2793,95,-1.0837
ENSG00000116133,DHCR24,264,-0.7233,286,-0.5940,355,-0.2512,461,0.17904,246,-0.8305,130,-1.8017,1524,2.57447,46,-3.3232
ENSG00000162407,PLPP3,264,0.27363,286,0.41413,355,0.79065,14,-4.1792,364,0.83794,286,0.41002,127,-0.8955,94,-1.3640
ENSG00000177606,JUN,264,0.59940,286,0.74491,355,1.13981,7,-4.7696,208,0.19500,95,-1.0590,9,-4.4792,256,0.55221
ENSG00000162599,NFIA,264,0.27995,286,0.41996,355,0.79738,12,-4.3449,215,-0.0597,240,0.12588,181,-0.3335,229,0.04725
ENSG00000162434,JAK1,264,0.54014,286,0.68425,355,1.07586,146,-0.4382,169,-0.1984,39,-2.4198,51,-2.0397,221,0.23798
ENSG00000162433,AK4,264,0.59152,286,0.73766,355,1.13129,277,0.68217,73,-1.4539,97,-1.0358,35,-2.5533,100,-0.9876
ENSG00000116675,DNAJC6,264,-0.7294,286,-0.6000,355,-0.2575,917,1.41405,555,0.48757,171,-1.3981,563,0.51311,214,-1.0525
ENSG00000184588,PDE4B,264,0.57606,286,0.72089,355,1.11460,14,-3.8409,113,-0.8088,81,-1.3148,258,0.53708,129,-0.5967
ENSG00000118473,SGIP1,264,0.73723,286,0.88517,355,1.28938,123,-0.5328,119,-0.5783,42,-2.1650,32,-2.5798,149,-0.2283
ENSG00000142864,SERBP1,264,0.33755,286,0.47856,355,0.85873,51,-2.2051,194,-0.1733,109,-1.0800,168,-0.4036,297,0.54080
ENSG00000162595,DIRAS3,264,0.47714,286,0.62046,355,1.00810,51,-2.1056,505,1.70346,68,-1.6729,34,-2.7102,26,-3.0494
ENSG00000116754,SRSF11,264,0.32152,286,0.46225,355,0.84164,135,-0.7556,260,0.29699,114,-1.0172,197,-0.1615,128,-0.8435
ENSG00000132485,ZRANB2,264,0.56379,286,0.70979,355,1.10135,114,-0.7976,224,0.28673,83,-1.2940,70,-1.5476,114,-0.8034
ENSG00000172260,NEGR1,264,0.27405,286,0.41388,355,0.79109,222,-0.0084,356,0.79889,109,-1.1284,48,-2.3674,148,-0.6601
ENSG00000077254,USP33,264,0.63548,286,0.78298,355,1.17884,129,-0.5416,178,-0.0288,42,-2.2474,36,-2.4606,159,-0.2091
ENSG00000180488,MIGA1,264,0.53485,286,0.67947,355,1.07016,208,0.13500,118,-0.7770,57,-1.8741,180,-0.1058,68,-1.6227
ENSG00000162616,DNAJB4,264,0.88903,286,1.04029,355,1.45560,146,-0.1261,69,-1.2913,56,-1.6012,63,-1.4399,20,-3.1078
ENSG00000137941,TTLL7,264,0.30527,286,0.44634,355,0.82432,207,-0.0920,184,-0.2861,119,-0.9762,284,0.43098,57,-2.0704
ENSG00000142875,PRKACB,264,-0.4825,286,-0.3514,355,-0.0023,553,0.75546,596,0.89241,163,-1.2250,412,0.24681,214,-0.8112
ENSG00000153904,DDAH1,264,0.22315,286,0.36287,355,0.73703,254,0.16491,275,0.29574,217,-0.0955,41,-2.6256,151,-0.6819
ENSG00000183291,SELENOF,264,0.39562,286,0.53766,355,0.92075,196,-0.0950,157,-0.4561,81,-1.4808,210,0.01184,117,-0.9178
ENSG00000122406,RPL5,264,-0.5758,286,-0.4450,355,-0.0990,239,-0.7295,431,0.22259,317,-0.2836,494,0.45450,630,0.88671
ENSG00000117528,ABCD3,264,0.68859,286,0.83553,355,1.23645,84,-1.1725,112,-0.7142,56,-1.7860,94,-0.9954,157,-0.1865
ENSG00000117519,CNN3,264,0.18675,286,0.32560,355,0.69842,63,-2.0329,149,-0.7368,217,-0.1340,138,-0.8491,412,0.97093
ENSG00000117569,PTBP2,264,0.66622,286,0.81333,355,1.21216,141,-0.3724,117,-0.6735,25,-2.9520,114,-0.7104,122,-0.6052
ENSG00000170989,S1PR1,264,0.47338,286,0.61632,355,1.00406,6,-5.0226,43,-2.3465,149,-0.4695,2,-6.3393,486,1.62014
ENSG00000085433,WDR47,264,0.72921,286,0.87784,355,1.28064,204,0.28477,177,0.04901,25,-2.9475,48,-1.9650,17,-3.5002
ENSG00000197780,TAF13,264,0.54876,286,0.69389,355,1.08514,162,-0.2611,113,-0.8307,104,-0.9596,132,-0.5881,108,-0.9071
ENSG00000031698,SARS,264,0.10161,286,0.23913,355,0.60837,371,0.68705,242,-0.0399,105,-1.3500,158,-0.7235,203,-0.3264
ENSG00000134243,SORT1,264,-0.2750,286,-0.1412,355,0.21332,125,-1.4286,158,-1.0802,163,-1.0278,803,1.72880,342,0.15379
ENSG00000116337,AMPD2,264,0.74500,286,0.89309,355,1.29784,163,-0.0694,151,-0.1972,38,-2.2846,31,-2.5757,74,-1.3038
ENSG00000134202,GSTM3,264,0.27084,286,0.41084,355,0.78769,229,0.03688,304,0.51600,67,-1.8694,165,-0.4975,123,-0.9564
ENSG00000168710,AHCYL1,264,-0.4220,286,-0.2903,355,0.06038,56,-2.7542,646,1.11072,599,0.97242,110,-1.7705,421,0.34709
ENSG00000197106,SLC6A17,264,0.51770,286,0.66207,355,1.05170,198,0.03848,240,0.35468,52,-2.0185,18,-3.5597,138,-0.5496
ENSG00000116396,KCNC4,264,0.60561,286,0.75157,355,1.14652,212,0.23394,224,0.32193,60,-1.7553,58,-1.8046,17,-3.5504
ENSG00000134248,LAMTOR5,264,0.41261,286,0.55640,355,0.93892,233,0.20537,125,-0.7917,124,-0.8071,138,-0.6427,123,-0.8241
ENSG00000177301,KCNA2,264,0.82889,286,0.97939,355,1.38954,51,-1.7878,251,0.74502,68,-1.3747,25,-2.8453,1,-7.3362
ENSG00000116459,ATP5PB,264,0.34423,286,0.48556,355,0.86585,222,0.05858,226,0.08766,106,-1.1209,139,-0.6962,119,-0.9407
ENSG00000116473,RAP1A,264,0.58491,286,0.72984,355,1.12415,71,-1.5167,55,-1.8891,53,-1.9323,207,0.17558,201,0.12574
ENSG00000116489,CAPZA1,264,0.43576,286,0.57824,355,0.96371,204,0.00756,138,-0.6247,71,-1.6467,158,-0.4041,151,-0.4797
ENSG00000155366,RHOC,264,0.47592,286,0.62097,355,1.00679,34,-2.6927,38,-2.5417,103,-1.0419,46,-2.2457,464,1.52536
ENSG00000116752,BCAS2,264,0.63206,286,0.77805,355,1.17513,200,0.16130,155,-0.2582,60,-1.7312,56,-1.8174,77,-1.3404
ENSG00000009307,CSDE1,264,-0.7371,286,-0.6078,355,-0.2655,583,0.56532,553,0.47274,265,-0.7289,417,-0.0012,618,0.66744
ENSG00000163399,ATP1A1,264,-0.8064,286,-0.6779,355,-0.3368,1687,2.70772,268,-0.7795,130,-1.8806,170,-1.4777,332,-0.4414
ENSG00000198162,MAN1A2,264,0.16737,286,0.30602,355,0.67791,108,-1.2484,319,0.49268,239,0.00535,29,-3.1620,306,0.41949
ENSG00000092621,PHGDH,264,0.83396,286,0.98420,355,1.39510,3,-5.6328,138,-0.2624,107,-0.6723,84,-1.0371,61,-1.5361
ENSG00000265241,RBM8A,264,0.67475,286,0.82141,355,1.22142,116,-0.6736,102,-0.8779,53,-1.8669,73,-1.3838,169,-0.0815
ENSG00000178104,PDE4DIP,264,0.38272,286,0.52430,355,0.90695,126,-0.8172,236,0.19616,155,-0.4882,33,-2.8177,224,0.10703
ENSG00000159164,SV2A,264,-0.3680,286,-0.2358,355,0.11650,399,0.31257,822,1.65628,132,-1.4388,153,-1.2136,235,-0.5516
ENSG00000143401,ANP32E,264,0.72410,286,0.87402,355,1.27507,96,-0.9265,142,-0.3106,108,-0.7405,53,-1.8340,74,-1.3183
ENSG00000266472,MRPS21,264,0.41219,286,0.55472,355,0.93847,185,-0.1776,275,0.48676,128,-0.7562,79,-1.4955,77,-1.5428
ENSG00000143384,MCL1,264,-0.2854,286,-0.1525,355,0.20247,64,-2.4501,137,-1.3019,120,-1.5117,113,-1.5973,1175,2.61655
ENSG00000143420,ENSA,264,0.62973,286,0.77650,355,1.17262,70,-1.4909,167,-0.1398,61,-1.6931,109,-0.8135,143,-0.3923
ENSG00000213190,MLLT11,264,-0.6589,286,-0.5288,355,-0.1848,1024,1.73351,681,0.93118,126,-1.7891,154,-1.4887,289,-0.5128
ENSG00000159352,PSMD4,264,0.47391,286,0.61699,355,1.00464,203,0.03321,177,-0.1930,86,-1.3250,155,-0.3987,66,-1.7183
ENSG00000143393,PI4KB,264,0.66067,286,0.80739,355,1.20615,125,-0.5781,158,-0.2004,65,-1.5731,89,-1.1028,88,-1.1172
ENSG00000159377,PSMB4,2236,2.94735,286,-0.9880,355,-0.6531,417,-0.3953,305,-0.8906,133,-2.1417,268,-1.0888,262,-1.1246
ENSG00000143376,SNX27,264,0.76917,286,0.91830,355,1.32422,95,-0.9139,194,0.24037,52,-1.8077,64,-1.5098,35,-2.4027
ENSG00000197747,S100A10,264,-0.0891,286,0.04593,355,0.40761,548,1.19125,46,-2.7473,93,-1.7044,31,-3.3001,603,1.37736
ENSG00000197956,S100A6,264,-0.7808,286,-0.6518,355,-0.3105,628,0.64572,189,-1.2905,176,-1.3986,284,-0.6615,1253,2.00551
ENSG00000189171,S100A13,264,0.13332,286,0.27153,355,0.64188,15,-4.1854,237,-0.0399,304,0.37704,261,0.11467,224,-0.1375
ENSG00000160678,S100A1,264,0.27576,286,0.41551,355,0.79291,11,-4.4632,90,-1.4186,204,-0.1473,446,1.21883,130,-0.8558
ENSG00000143621,ILF2,264,0.73205,286,0.87988,355,1.28373,126,-0.4993,97,-0.9089,57,-1.7168,67,-1.4812,122,-0.5449
ENSG00000143543,JTB,264,0.51025,286,0.65420,355,1.04369,84,-1.3290,241,0.35939,88,-1.2566,92,-1.1865,149,-0.4325
ENSG00000177954,RPS27,264,-2.1588,286,-2.0361,355,-1.7145,323,-1.8529,892,-0.2873,1259,0.28051,1555,0.64562,3579,2.34330
ENSG00000143549,TPM3,264,-0.0356,286,0.10080,355,0.46378,383,0.59865,167,-0.7660,119,-1.2875,162,-0.8096,419,0.75491
ENSG00000143612,C1orf43,264,0.43400,286,0.57720,355,0.96182,145,-0.5480,118,-0.8706,76,-1.5341,236,0.24414,149,-0.5016
ENSG00000160714,UBE2Q1,264,0.48065,286,0.62474,355,1.01187,221,0.17955,193,-0.0457,73,-1.5496,91,-1.2258,102,-1.0461
ENSG00000160710,ADAR,264,0.03986,286,0.17688,355,0.54324,313,0.32919,465,1.02886,123,-1.1635,141,-0.9518,111,-1.3230
ENSG00000143603,KCNN3,264,0.62617,286,0.77238,355,1.16876,61,-1.6913,216,0.28158,163,-0.1849,39,-2.3785,75,-1.3985
ENSG00000163344,PMVK,264,0.79183,286,0.94176,355,1.34897,111,-0.6394,89,-0.9956,58,-1.6370,71,-1.3342,94,-0.8982
ENSG00000163346,PBXIP1,264,0.55868,286,0.70347,355,1.09584,55,-1.9174,172,-0.1614,205,0.13436,18,-3.5283,161,-0.2683
ENSG00000163463,KRTCAP2,264,0.60167,286,0.74715,355,1.14226,75,-1.4104,100,-0.9805,67,-1.5914,225,0.33136,107,-0.8684
ENSG00000177628,GBA,264,0.68881,286,0.83621,355,1.23670,240,0.52572,86,-1.1354,45,-2.1140,97,-0.9489,35,-2.4632
ENSG00000160752,FDPS,264,0.30483,286,0.44659,355,0.82385,467,1.34160,97,-1.2870,70,-1.7723,92,-1.3726,126,-0.8880
ENSG00000160753,RUSC1,264,0.80918,286,0.95924,355,1.36795,95,-0.8722,166,0.01752,41,-2.1521,18,-3.3017,90,-0.9493
ENSG00000116539,ASH1L,264,0.59617,286,0.74145,355,1.13631,59,-1.7854,254,0.52968,101,-0.9594,80,-1.3170,85,-1.2355
ENSG00000132718,SYT11,1984,2.31302,286,-1.1632,355,-0.8314,395,-0.6645,628,0.08459,268,-1.2662,579,-0.0511,282,-1.1856
ENSG00000160781,PAQR6,1327,1.90350,286,-0.8129,355,-0.4749,39,-3.7617,97,-2.4485,581,0.33293,983,1.28373,140,-1.9022
ENSG00000163468,CCT3,264,0.62781,286,0.77369,355,1.17053,177,-0.0426,150,-0.3132,26,-2.9671,125,-0.6001,73,-1.4232
