Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000142599,RERE,7,-3.5079,30,-1.4140,77,0.04768,42,-1.0140,120,1.58556
ENSG00000074800,ENO1,192,-1.8681,1752,1.79023,167,-2.0759,301,-1.3037,772,0.50991
ENSG00000171603,CLSTN1,184,-1.4389,1137,1.57330,298,-0.7078,122,-2.2061,582,0.64296
ENSG00000054523,KIF1B,45,-3.0609,35,-3.4601,530,0.71491,231,-0.7152,510,1.25024
ENSG00000120948,TARDBP,59,-0.6570,30,-1.6756,183,1.23162,42,-1.2700,112,0.64672
ENSG00000116661,FBXO2,197,-0.5938,271,-0.0887,68,-2.1987,177,-0.8473,422,1.24547
ENSG00000132879,FBXO44,7,-3.8183,30,-1.7340,112,0.30456,26,-2.0688,159,1.96527
ENSG00000011021,CLCN6,7,-3.8355,30,-1.7515,12,-3.0595,60,-0.7806,169,2.30536
ENSG00000116688,MFN2,8,-4.1198,30,-2.2830,101,-0.4554,80,-0.9045,228,1.92120
ENSG00000189337,KAZN,7,-3.4504,30,-1.3542,261,2.41772,47,-0.7374,64,-0.2911
ENSG00000159363,ATP13A2,86,-0.8699,30,-2.4433,17,-3.2525,72,-1.2643,269,2.27084
ENSG00000117118,SDHB,7,-3.8332,30,-1.7484,95,0.02329,43,-1.3265,157,1.83432
ENSG00000117115,PADI2,585,1.48378,30,-3.1937,983,2.62080,139,-1.0201,95,-1.9725
ENSG00000077549,CAPZB,122,-0.5337,30,-2.6311,136,-0.3663,115,-0.6998,255,1.29664
ENSG00000173436,MICOS10,393,0.19715,709,1.22282,262,-0.4538,314,-0.1895,286,-0.4780
ENSG00000158747,NBL1,7,-4.3399,30,-2.2682,1,-7.1305,88,-0.7358,247,2.52175
ENSG00000162545,CAMK2N1,516,0.42438,30,-3.8683,670,0.87394,381,-0.0836,403,0.02725
ENSG00000158828,PINK1,7,-5.7373,316,-0.1705,140,-1.4241,270,-0.4681,539,1.42275
ENSG00000127483,HP1BP3,7,-4.5494,30,-2.4821,383,1.60504,89,-0.9565,198,0.72255
ENSG00000075151,EIF4G3,7,-4.3710,312,1.44510,134,-0.0298,84,-0.8422,151,0.28456
ENSG00000076864,RAP1GAP,7,-3.5227,30,-1.4292,1,-6.3183,49,-0.7503,137,2.30513
ENSG00000070831,CDC42,96,-1.8115,191,-0.7773,733,1.49294,145,-1.3127,376,0.51976
ENSG00000125944,HNRNPR,7,-3.6421,30,-1.5530,80,-0.0511,64,-0.4635,124,1.34318
ENSG00000142676,RPL11,798,0.48124,32,-4.3551,1060,0.97617,689,0.27313,525,-0.3153
ENSG00000057757,PITHD1,21,-3.9031,548,1.11543,132,-1.2003,168,-0.9246,383,0.88402
ENSG00000001461,NIPAL3,7,-4.6308,141,-0.2313,569,2.33580,112,-0.6595,132,-0.5163
ENSG00000169504,CLIC4,7,-3.8059,30,-1.7214,313,2.26953,70,-0.5001,85,-0.2001
ENSG00000117614,SYF2,7,-3.7992,349,2.53549,1,-6.5932,59,-0.7691,88,-0.1080
ENSG00000117640,MTFR1L,130,-0.0459,371,1.82977,183,0.51542,35,-2.1803,112,-0.4245
ENSG00000117632,STMN1,69,-3.9840,1222,0.35568,3432,2.33712,298,-1.9823,886,-0.2646
ENSG00000142669,SH3BGRL3,191,-0.9876,839,1.49304,364,0.02753,146,-1.5120,384,0.18542
ENSG00000198830,HMGN2,56,-1.2915,30,-2.2054,450,2.35275,73,-0.9759,117,-0.2120
ENSG00000090273,NUDC,7,-4.2084,48,-1.4415,108,-0.1988,81,-0.7141,193,1.56323
ENSG00000253368,TRNP1,7,-3.9547,403,2.63204,1,-6.7480,43,-1.4777,106,0.09767
ENSG00000186501,TMEM222,7,-3.6565,156,1.07108,101,0.31316,34,-1.5166,104,0.65209
ENSG00000126709,IFI6,96,-1.7985,30,-3.4977,1,-8.3395,185,-0.8937,571,2.51646
ENSG00000117758,STX12,7,-4.3179,68,-1.0194,199,0.69078,59,-1.3594,198,1.32799
ENSG00000126698,DNAJC8,494,2.23743,30,-2.4185,75,-1.0635,98,-0.7233,134,-0.2489
ENSG00000130770,ATP5IF1,156,-1.9993,1821,2.12913,258,-1.2428,208,-1.6984,624,0.23589
ENSG00000162512,SDC3,7,-3.4327,30,-1.3354,49,-0.5960,68,-0.0892,105,1.23580
ENSG00000134644,PUM1,7,-3.9368,30,-1.8560,19,-2.5102,69,-0.6583,178,2.17984
ENSG00000121766,ZCCHC17,7,-4.2381,280,1.40984,88,-0.5530,62,-1.1914,155,0.63705
ENSG00000121769,FABP3,64,-1.0375,358,1.89988,72,-0.8700,48,-1.5918,133,0.17124
ENSG00000162517,PEF1,190,-0.2313,1260,3.80405,77,-1.6248,30,-3.1494,98,-1.6980
ENSG00000121753,ADGRB2,8,-3.3278,30,-1.3691,1,-6.2620,30,-1.4702,139,2.78454
ENSG00000184007,PTP4A2,7,-5.1465,63,-2.0140,228,-0.0323,449,1.38915,225,-0.0875
ENSG00000121774,KHDRBS1,7,-4.0269,30,-1.9484,197,1.03108,54,-1.1700,156,1.18267
ENSG00000084623,EIF3I,7,-4.8173,623,2.24568,255,0.52362,62,-1.8160,165,-0.2869
ENSG00000175130,MARCKSL1,7,-6.0367,30,-3.9846,2947,4.64367,168,-1.5863,141,-2.2282
ENSG00000162521,RBBP4,7,-3.8451,164,0.92151,65,-0.5850,43,-1.3461,133,1.04040
ENSG00000134684,YARS,80,-0.3006,30,-1.7961,12,-3.0769,60,-0.8328,157,1.68660
ENSG00000116560,SFPQ,7,-4.2689,30,-2.1956,139,0.14787,75,-0.9050,204,1.63457
ENSG00000020129,NCDN,181,-0.7865,335,0.18806,40,-3.0318,101,-1.8019,482,1.66304
ENSG00000126067,PSMB2,7,-4.4592,215,0.66004,253,0.94366,54,-1.6565,180,0.62595
ENSG00000142686,C1orf216,7,-3.2252,30,-1.1201,15,-2.1024,35,-0.9620,108,2.11649
ENSG00000054116,TRAPPC3,7,-3.6558,87,0.06744,95,0.21303,42,-1.1844,119,1.12788
ENSG00000116871,MAP7D1,126,-0.5936,30,-2.7320,435,1.51781,134,-0.5503,197,0.19596
ENSG00000116898,MRPS15,7,-3.1946,30,-1.0885,122,1.20667,48,-0.4098,72,0.49590
ENSG00000163875,MEAF6,7,-4.3680,30,-2.2965,134,-0.0277,85,-0.8207,221,1.68960
ENSG00000197982,C1orf122,535,1.02272,39,-3.0423,684,1.48186,196,-0.7093,247,-0.4151
ENSG00000174574,AKIRIN1,7,-5.3510,1621,4.02108,188,-0.5621,46,-2.8339,127,-1.5855
ENSG00000168653,NDUFS5,492,0.16735,30,-4.0262,320,-0.5201,359,-0.3837,609,0.96406
ENSG00000127603,MACF1,7,-4.7908,30,-2.7270,401,1.37172,187,0.04637,207,0.34925
ENSG00000116983,HPCAL4,7,-3.7956,30,-1.7112,1,-6.5856,50,-1.0266,171,2.60964
ENSG00000131236,CAP1,82,-0.5462,172,0.65194,189,0.81132,74,-0.8037,114,-0.0468
ENSG00000131238,PPT1,7,-4.2610,30,-2.1871,99,-0.3904,66,-1.1150,217,2.01042
ENSG00000084070,SMAP2,7,-3.9002,402,2.72127,1,-6.6928,43,-1.3867,97,-0.0251
ENSG00000117016,RIMS3,7,-3.7635,30,-1.6780,95,0.10090,32,-1.6944,152,1.93751
ENSG00000065978,YBX1,7,-3.5521,30,-1.4605,254,2.19171,89,0.26886,57,-0.7230
ENSG00000117394,SLC2A1,718,2.08296,535,1.47585,13,-4.3004,98,-1.4516,152,-0.9356
ENSG00000066322,ELOVL1,7,-4.6053,30,-2.5388,1250,5.67303,41,-2.2332,18,-3.8636
ENSG00000142949,PTPRF,7,-3.7362,30,-1.6493,194,1.37548,50,-0.9644,115,0.78622
ENSG00000117410,ATP6V0B,187,-1.7009,1028,1.03183,493,-0.2072,126,-2.4373,772,0.97710
ENSG00000117419,ERI3,7,-3.9269,30,-1.8448,22,-2.2729,53,-1.0931,184,2.46031
ENSG00000187147,RNF220,7,-4.2555,30,-2.1821,396,2.09902,49,-1.5705,150,0.49632
ENSG00000142937,RPS8,288,-1.6489,1638,1.15306,1441,0.92098,813,-0.0531,634,-0.6552
ENSG00000117450,PRDX1,322,-0.9575,144,-2.1681,939,0.77406,350,-0.9176,806,0.93685
ENSG00000173660,UQCRH,384,-0.4487,785,0.72802,106,-2.3945,350,-0.6607,650,0.71844
ENSG00000123472,ATPAF1,7,-4.7572,362,1.22335,44,-2.1488,104,-0.9365,245,0.98044
ENSG00000159658,EFCAB14,7,-3.5748,30,-1.4836,137,0.93529,97,0.40029,85,0.20695
ENSG00000162368,CMPK1,7,-4.5768,33,-2.3695,128,-0.3280,152,-0.0577,235,1.31260
ENSG00000162374,ELAVL4,7,-4.2775,30,-2.2040,1,-7.0682,46,-1.7046,255,3.27533
ENSG00000123091,RNF11,157,-1.2024,144,-1.3365,72,-2.3663,252,-0.5296,545,1.63079
ENSG00000085832,EPS15,308,0.50961,354,0.74949,221,-0.0371,117,-1.1330,230,0.04068
ENSG00000078618,NRDC,8,-3.3423,30,-1.5103,12,-2.7776,43,-1.0778,146,2.40146
ENSG00000169213,RAB3B,164,-0.2329,33,-2.6299,15,-3.7365,190,0.00438,279,1.22791
ENSG00000134717,BTF3L4,7,-4.5802,699,2.95417,145,-0.1358,52,-1.8556,116,-0.7166
ENSG00000162378,ZYG11B,7,-4.4620,136,-0.1007,98,-0.6147,85,-0.9202,223,1.43144
ENSG00000116171,SCP2,7,-4.5017,314,1.28632,272,1.02294,109,-0.5515,133,-0.2921
ENSG00000116209,TMEM59,7,-5.9549,508,0.36069,1434,2.35549,143,-1.7497,359,-0.3159
ENSG00000157216,SSBP3,7,-3.6973,30,-1.6095,116,0.50557,46,-1.0828,131,1.41958
ENSG00000116133,DHCR24,106,-2.6185,1028,0.92613,2603,2.91732,133,-2.4512,338,-1.2416
ENSG00000162407,PLPP3,7,-3.6116,30,-1.5214,1,-6.4064,160,1.45669,92,0.36318
ENSG00000177606,JUN,7,-3.4920,30,-1.3986,1,-6.2893,82,0.18040,117,1.52766
ENSG00000162599,NFIA,8,-3.3826,30,-1.4465,221,1.90297,133,1.12115,42,-1.3216
ENSG00000162434,JAK1,7,-4.4338,647,3.02116,84,-0.8361,42,-2.0082,115,-0.5154
ENSG00000162433,AK4,7,-3.2082,30,-1.1024,1,-6.0078,40,-0.7370,108,2.17640
ENSG00000116675,DNAJC6,8,-6.0954,901,1.03767,592,0.30884,174,-1.7350,641,0.79258
ENSG00000184588,PDE4B,7,-3.6924,30,-1.6078,358,2.78875,57,-0.7188,65,-0.6372
ENSG00000118473,SGIP1,7,-4.2936,617,3.17048,54,-1.3520,44,-1.7846,99,-0.6292
ENSG00000142864,SERBP1,8,-3.9299,30,-2.0259,172,0.70092,100,-0.2180,152,0.88293
ENSG00000162595,DIRAS3,7,-3.9345,177,0.95020,1,-6.7118,34,-1.7882,163,1.68281
ENSG00000116754,SRSF11,7,-4.1584,30,-2.0826,289,1.57963,74,-0.8197,147,0.62934
ENSG00000132485,ZRANB2,9,-4.4424,578,2.11547,238,0.43810,52,-2.0680,178,-0.0593
ENSG00000172260,NEGR1,7,-4.4787,384,1.70733,3,-5.3742,83,-0.9776,190,0.75712
ENSG00000137955,RABGGTB,7,-4.3946,509,2.45975,204,0.64694,70,-1.1629,96,-0.8338
ENSG00000077254,USP33,7,-3.6429,30,-1.5534,3,-4.6172,36,-1.3815,157,2.77254
ENSG00000180488,MIGA1,7,-3.9204,30,-1.8394,194,1.13172,64,-0.7723,135,0.90539
ENSG00000162616,DNAJB4,7,-3.4848,30,-1.3895,1,-6.2811,35,-1.2698,139,2.67049
ENSG00000137941,TTLL7,7,-4.3966,30,-2.3259,354,1.65804,103,-0.5363,163,0.45073
ENSG00000142875,PRKACB,36,-3.6735,477,0.23777,662,0.79562,158,-1.6104,555,0.89475
ENSG00000153904,DDAH1,201,0.35996,33,-2.4218,1,-7.4057,124,-0.4664,243,1.32326
ENSG00000183291,SELENOF,7,-4.7298,30,-2.6646,523,1.99133,61,-1.7493,222,0.70299
ENSG00000189195,BTBD8,7,-3.0018,30,-0.8938,1,-5.8108,47,-0.2233,87,1.70435
ENSG00000122406,RPL5,744,0.86586,55,-3.1529,499,0.18441,415,-0.1298,470,0.14381
ENSG00000117519,CNN3,7,-3.7094,30,-1.7049,275,1.99995,110,0.36108,72,-0.5595
ENSG00000117569,PTBP2,7,-4.4342,763,3.54769,1,-7.2235,43,-1.9923,106,-0.6826
ENSG00000162694,EXTL2,7,-3.6814,30,-1.6303,91,0.06994,29,-1.8282,149,1.99348
ENSG00000085433,WDR47,7,-4.8646,883,3.06004,62,-1.7444,45,-2.3789,171,-0.2793
ENSG00000197780,TAF13,7,-3.7833,30,-1.6903,1,-6.5549,93,0.03858,148,1.72416
ENSG00000031698,SARS,7,-4.8558,318,0.86217,159,-0.2925,91,-1.2621,262,0.97637
ENSG00000134243,SORT1,7,-5.0270,30,-2.9650,1222,3.77874,98,-1.3278,119,-1.2902
ENSG00000116337,AMPD2,7,-3.4678,30,-1.3722,51,-0.5679,40,-1.0170,122,1.84060
ENSG00000134202,GSTM3,14,-3.0464,171,0.80936,33,-1.7968,66,-0.8238,150,1.10029
ENSG00000168710,AHCYL1,7,-4.7155,88,-1.0497,91,-0.9982,258,0.78976,214,0.60444
ENSG00000197106,SLC6A17,7,-3.6563,30,-1.5665,32,-1.4504,43,-1.1174,148,2.22981
ENSG00000116396,KCNC4,7,-3.4368,30,-1.3405,1,-6.2337,57,-0.3933,123,1.99458
ENSG00000134248,LAMTOR5,573,1.88193,30,-2.8738,291,0.61332,90,-1.3708,185,-0.2161
ENSG00000177301,KCNA2,7,-3.7200,30,-1.6327,1,-6.5145,86,-0.0265,143,1.76738
ENSG00000116459,ATP5PB,16,-4.0686,1226,3.21507,33,-3.0542,117,-1.3125,192,-0.6516
ENSG00000116473,RAP1A,419,1.81805,30,-2.4613,311,1.22964,71,-1.3058,117,-0.6246
ENSG00000116489,CAPZA1,7,-3.6269,30,-1.5362,101,0.34726,51,-0.8004,123,1.34711
ENSG00000155366,RHOC,223,2.03026,30,-1.3740,1,-6.2657,60,-0.3405,71,-0.0831
ENSG00000163349,HIPK1,7,-3.1983,30,-1.0917,70,0.22248,58,-0.0826,81,0.85540
ENSG00000116752,BCAS2,7,-4.1766,30,-2.1007,22,-2.5667,50,-1.4754,229,2.83557
ENSG00000009307,CSDE1,326,0.01766,30,-3.5618,301,-0.1130,228,-0.6186,448,1.00808
ENSG00000163399,ATP1A1,176,-1.3810,30,-3.9669,312,-0.4961,87,-2.5890,787,2.50500
ENSG00000198162,MAN1A2,186,1.00384,30,-1.8841,134,0.43103,160,0.88779,64,-1.0638
ENSG00000265808,SEC22B,7,-3.2779,30,-1.1750,1,-6.0768,59,-0.1539,105,1.74700
ENSG00000265241,RBM8A,260,0.97112,406,1.82651,92,-0.7378,48,-1.8402,116,-0.5560
ENSG00000178104,PDE4DIP,39,-1.7009,30,-2.0832,1,-6.9502,108,-0.1615,194,1.75570
ENSG00000159164,SV2A,7,-6.1619,1479,2.09915,133,-1.9431,137,-2.0406,586,0.62930
ENSG00000143401,ANP32E,163,1.58787,30,-1.2246,1,-6.1236,63,-0.0948,69,0.10943
ENSG00000266472,MRPS21,41,-2.1165,105,-0.7158,138,-0.2864,143,-0.2602,229,1.00187
ENSG00000143384,MCL1,368,2.78252,30,-1.6543,112,0.38688,77,-0.2455,32,-2.0201
ENSG00000143420,ENSA,7,-4.3420,37,-1.9532,56,-1.3438,106,-0.4199,223,1.82862
ENSG00000213190,MLLT11,33,-3.8734,573,0.45264,63,-2.9159,218,-1.1861,703,1.66746
ENSG00000159352,PSMD4,592,1.99191,30,-2.8470,190,-0.0643,100,-1.1641,192,-0.0789
ENSG00000159377,PSMB4,44,-2.2797,30,-2.8374,145,-0.4840,158,-0.3875,308,1.51980
ENSG00000143376,SNX27,7,-3.9731,284,1.80496,9,-3.6345,79,-0.4885,119,0.37361
ENSG00000197747,S100A10,142,0.02295,30,-2.3343,1,-7.1951,49,-1.7363,246,2.17573
ENSG00000197956,S100A6,282,-1.0575,2012,2.43481,363,-0.6719,168,-1.9843,498,-0.2632
ENSG00000189171,S100A13,8,-4.2692,30,-2.3570,408,1.90900,197,0.64794,109,-0.6284
ENSG00000160678,S100A1,7,-4.9195,30,-2.8577,1043,3.47044,191,-0.0741,82,-1.8206
ENSG00000143621,ILF2,7,-3.3905,30,-1.2911,75,0.13368,36,-1.1284,110,1.56804
ENSG00000143543,JTB,636,2.28316,32,-2.6870,77,-1.3651,85,-1.3268,190,0.05661
ENSG00000177954,RPS27,1734,0.99173,30,-5.1527,1137,0.26517,1360,0.66927,771,-0.5433
ENSG00000143549,TPM3,316,0.61244,67,-1.8240,108,-1.1079,142,-0.7532,298,0.94127
ENSG00000143612,C1orf43,7,-4.6258,30,-2.5593,369,1.42894,93,-0.9623,218,0.87391
ENSG00000143575,HAX1,7,-3.2884,30,-1.1855,75,0.24172,35,-1.0634,100,1.45095
ENSG00000160714,UBE2Q1,19,-2.6134,30,-1.9392,41,-1.4774,72,-0.7024,182,1.95422
ENSG00000160710,ADAR,150,-0.7645,30,-3.1542,285,0.25685,126,-1.1426,370,1.36379
ENSG00000163344,PMVK,7,-3.3960,30,-1.2979,1,-6.1928,64,-0.1471,115,1.77953
ENSG00000163346,PBXIP1,7,-3.5633,30,-1.4713,1,-6.3595,118,0.82525,107,0.95989
ENSG00000163463,KRTCAP2,7,-3.8593,36,-1.5030,273,1.88496,60,-0.8072,106,0.28158
ENSG00000177628,GBA,7,-4.4088,596,2.83971,103,-0.4836,44,-1.8980,116,-0.4543
ENSG00000160752,FDPS,7,-5.0060,353,0.86317,62,-1.8810,84,-1.5559,328,1.47273
ENSG00000160753,RUSC1,37,-1.7352,362,2.10377,2,-5.5625,46,-1.5254,135,0.44539
ENSG00000116539,ASH1L,7,-3.8314,222,1.50498,112,0.28223,76,-0.3891,88,-0.1533
ENSG00000132718,SYT11,7,-5.7997,210,-0.8749,1103,2.00496,185,-1.1735,402,0.24934
ENSG00000116586,LAMTOR2,7,-3.3018,30,-1.1979,1,-6.0996,56,-0.2703,109,1.84953
ENSG00000160781,PAQR6,288,-1.2210,581,-0.1303,863,0.52241,1066,1.07794,451,-0.7776
ENSG00000163468,CCT3,7,-4.0736,30,-1.9963,230,1.25108,56,-1.1659,155,1.02820
ENSG00000125462,C1orf61,316,-0.6413,30,-4.1175,151,-1.7618,817,1.11832,533,0.32358
ENSG00000163382,NAXE,7,-3.8759,30,-1.7876,176,1.01864,79,-0.3626,125,0.74462
ENSG00000132702,HAPLN2,7,-5.3635,30,-3.3070,2258,6.61662,39,-3.1103,17,-4.8032
ENSG00000132692,BCAN,7,-4.5174,580,2.56060,1,-7.3131,114,-0.5010,137,-0.2548
ENSG00000132694,ARHGEF11,7,-3.2610,30,-1.1570,5,-3.7692,36,-0.9502,114,2.28742
ENSG00000162706,CADM3,275,0.40655,30,-2.9662,1,-7.8148,95,-1.3792,359,1.85050
ENSG00000158710,TAGLN2,883,2.88073,99,-1.1336,82,-1.4209,50,-2.3069,169,-0.4609
ENSG00000177807,KCNJ10,7,-4.6231,30,-2.5565,852,3.47713,96,-0.9068,95,-1.1872
ENSG00000162729,IGSF8,7,-4.5394,57,-1.5236,464,2.01723,47,-1.9687,189,0.60541
ENSG00000018625,ATP1A2,154,-1.6236,30,-4.0142,95,-2.3354,680,0.86803,582,0.82574
ENSG00000162734,PEA15,7,-6.7447,269,-1.6073,2320,2.03646,683,-0.1965,720,-0.1384
ENSG00000132716,DCAF8,7,-3.2323,30,-1.1277,80,0.41933,52,-0.3341,85,0.93566
ENSG00000162735,PEX19,7,-3.1787,30,-1.0718,142,1.51594,49,-0.3547,65,0.23122
ENSG00000122218,COPA,30,-2.1122,30,-2.1355,220,0.99745,65,-1.0759,172,1.05995
ENSG00000143256,PFDN2,7,-4.3608,32,-2.2627,279,1.17103,114,-0.3857,180,0.72552
ENSG00000143222,UFC1,7,-3.6313,30,-1.5412,109,0.47773,75,-0.1596,110,0.88820
ENSG00000158864,NDUFS2,7,-4.6795,30,-2.6135,274,0.81844,77,-1.3362,263,1.49553
ENSG00000248485,PCP4L1,7,-3.5243,30,-1.4312,1,-6.3207,41,-1.0679,141,2.54356
ENSG00000143252,SDHC,7,-4.3148,152,0.24124,38,-1.8801,113,-0.2615,189,1.15024
ENSG00000152332,UHMK1,23,-3.2315,30,-2.8289,175,-0.1790,127,-0.7627,320,1.72787
ENSG00000117152,RGS4,7,-3.6829,30,-1.5946,1,-6.4774,76,-0.1847,143,1.89416
ENSG00000143248,RGS5,170,-0.3358,351,0.87009,78,-1.5225,178,-0.2948,233,0.28326
ENSG00000185630,PBX1,94,0.11950,182,1.26568,1,-6.5194,55,-0.8190,100,0.37161
ENSG00000143198,MGST3,7,-6.3817,1486,1.71550,552,-0.0445,239,-1.4630,645,0.35345
ENSG00000143183,TMCO1,7,-3.1147,30,-1.0912,38,-0.7463,50,-0.3565,93,1.39989
ENSG00000143158,MPC2,7,-4.3866,103,-0.4605,153,0.16607,95,-0.6554,197,1.11609
ENSG00000143153,ATP1B1,1165,-1.3216,5368,1.16828,1829,-0.6294,944,-1.7720,3555,0.79408
ENSG00000143156,NME7,7,-4.8254,901,3.20338,1,-7.6138,32,-2.8084,177,-0.1401
ENSG00000075945,KIFAP3,7,-5.1637,31,-3.0423,131,-0.9223,108,-1.3327,435,2.48840
ENSG00000117523,PRRC2C,192,0.69786,30,-2.1916,137,0.13060,79,-0.8150,155,0.58061
ENSG00000197959,DNM3,7,-4.9051,50,-2.1040,169,-0.2511,105,-1.0807,335,1.93424
ENSG00000117592,PRDX6,7,-4.5335,30,-2.4643,60,-1.4344,175,0.25838,231,1.36700
ENSG00000234741,GAS5,243,0.27966,30,-2.8998,534,1.70080,261,0.46066,129,-1.0362
ENSG00000152061,RABGAP1L,7,-3.6362,30,-1.5470,19,-2.1967,42,-1.1399,150,2.39249
ENSG00000116161,CACYBP,116,-1.1662,352,0.59765,192,-0.3914,144,-0.9263,316,0.73135
ENSG00000116147,TNR,375,2.36674,30,-1.9272,1,-6.7983,88,-0.3280,93,-0.3255
ENSG00000152092,ASTN1,7,-3.1761,30,-1.0663,57,-0.0846,35,-0.9171,93,1.49766
ENSG00000116199,FAM20B,7,-3.0855,30,-0.9749,1,-5.8871,48,-0.2994,93,1.79498
ENSG00000143324,XPR1,120,0.75409,30,-1.4370,9,-3.2214,30,-1.5694,117,1.41416
ENSG00000135821,GLUL,196,-1.7471,30,-4.4790,2028,2.23873,637,0.09175,483,-0.5454
ENSG00000157064,NMNAT2,26,-2.3551,30,-2.1498,1,-6.3031,69,-0.9952,228,2.52735
ENSG00000162704,ARPC5,7,-4.0685,33,-1.8649,436,2.63234,56,-1.1669,102,-0.2036
ENSG00000116750,UCHL5,165,1.23020,101,0.37451,1,-6.4070,24,-1.9669,103,0.69455
ENSG00000023572,GLRX2,86,-0.2710,117,0.23400,42,-1.3668,37,-1.6631,148,1.20861
ENSG00000151414,NEK7,328,1.54857,30,-2.2939,47,-1.6254,120,-0.2203,144,0.15732
ENSG00000118200,CAMSAP2,386,1.07771,30,-2.9031,126,-0.7708,98,-1.2684,278,0.91003
ENSG00000116857,TMEM9,7,-4.1032,30,-2.0265,44,-1.4728,62,-1.0316,204,2.29764
ENSG00000174307,PHLDA3,85,-0.6064,30,-2.1620,462,2.48737,49,-1.5485,111,-0.2878
ENSG00000159176,CSRP1,7,-5.1890,30,-3.1298,953,2.65505,269,0.21338,158,-0.9477
ENSG00000198892,SHISA4,7,-3.8063,30,-1.7508,169,0.99732,59,-0.8224,131,1.00702
ENSG00000134375,TIMM17A,7,-4.6334,735,2.99062,1,-7.4224,77,-1.2892,144,-0.3160
ENSG00000170075,GPR37L1,7,-3.8149,30,-1.7311,93,0.00173,149,0.95092,102,0.25197
ENSG00000143862,ARL8A,7,-4.5175,30,-2.4493,406,1.76912,79,-1.1188,189,0.65327
ENSG00000143858,SYT2,7,-4.9914,1313,4.19276,1,-7.7791,55,-2.2027,113,-1.3299
ENSG00000159348,CYB5R1,7,-3.4122,30,-1.3041,1,-6.2092,32,-1.3160,133,2.66741
ENSG00000163444,TMEM183A,104,0.07837,33,-1.7057,1,-6.7051,38,-1.6001,170,1.97842
ENSG00000058668,ATP2B4,7,-4.4797,30,-2.4105,34,-2.2414,94,-0.7841,266,2.35280
ENSG00000143850,PLEKHA6,7,-4.3494,820,4.06659,1,-7.1395,45,-1.8133,73,-1.3331
ENSG00000163531,NFASC,114,0.04643,30,-1.9965,216,1.13540,93,-0.3215,113,0.05440
ENSG00000184144,CNTN2,7,-5.5734,597,1.10190,1631,3.45331,91,-2.0360,100,-2.2637
ENSG00000133069,TMCC2,7,-3.4233,30,-1.3256,124,0.94809,48,-0.6720,95,0.87463
ENSG00000117266,CDK18,7,-4.5970,30,-2.5298,1208,5.39123,28,-2.7954,33,-2.9426
ENSG00000069275,NUCKS1,34,-3.4485,30,-3.6477,748,1.35730,356,0.07377,389,0.35105
ENSG00000117335,CD46,454,1.54489,245,0.42962,269,0.58950,40,-2.5270,163,-0.3653
ENSG00000123684,LPGAT1,7,-3.1539,30,-1.0457,1,-5.9539,52,-0.2216,97,1.75864
ENSG00000117691,NENF,130,-1.1775,30,-3.3378,1173,2.82817,174,-0.8113,202,-0.7315
