Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000120948,TARDBP,235,2.04449,71,-0.1150,86,0.18438,33,-1.5699,107,0.55987,45,-0.9073
ENSG00000116649,SRM,235,1.72738,93,0.06584,7,-3.6388,40,-1.5122,86,-0.0496,130,0.75114
ENSG00000116661,FBXO2,235,-0.3650,400,0.50216,183,-0.7559,217,-0.6258,267,-0.1629,462,0.89550
ENSG00000132879,FBXO44,235,1.16518,59,-1.1009,41,-1.6305,62,-1.2399,159,0.47771,195,1.00355
ENSG00000011021,CLCN6,235,1.25862,68,-0.8070,97,-0.2449,55,-1.3656,58,-1.0359,198,1.14818
ENSG00000116688,MFN2,235,1.03673,80,-0.7330,77,-0.8027,81,-0.8967,257,1.19905,129,0.01811
ENSG00000048707,VPS13D,235,2.13498,111,0.69140,26,-1.5627,37,-1.2772,62,-0.2616,57,-0.4641
ENSG00000142634,EFHD2,235,2.39057,64,-0.0518,30,-1.1911,33,-1.2745,63,-0.0768,49,-0.5079
ENSG00000116786,PLEKHM2,235,2.26477,49,-0.5307,52,-0.4504,36,-1.2216,81,0.24997,48,-0.6358
ENSG00000055070,SZRD1,235,2.14484,88,0.30181,130,0.98041,39,-1.2031,38,-1.0314,25,-1.7842
ENSG00000159363,ATP13A2,235,0.40110,124,-0.6320,46,-2.1094,106,-1.0701,95,-1.0425,420,1.84194
ENSG00000117118,SDHB,235,2.13635,95,0.42697,43,-0.8272,26,-1.8590,100,0.51358,54,-0.5520
ENSG00000117115,PADI2,235,0.17904,265,0.37765,650,2.05706,213,0.02044,53,-2.1096,28,-3.2327
ENSG00000077549,CAPZB,235,0.26174,257,0.41278,176,-0.2042,147,-0.6295,114,-0.8842,290,0.72949
ENSG00000173436,MICOS10,235,0.24285,243,0.29773,126,-0.7481,188,-0.1630,218,0.11958,219,0.14770
ENSG00000158747,NBL1,235,0.77907,132,-0.1794,167,0.20323,113,-0.5495,233,0.76385,112,-0.4961
ENSG00000162545,CAMK2N1,235,-0.5198,263,-0.3429,385,0.27199,313,-0.0865,648,1.18121,232,-0.6069
ENSG00000158828,PINK1,235,-0.3913,285,-0.0831,220,-0.4927,285,-0.1144,213,-0.5466,448,0.79273
ENSG00000127483,HP1BP3,235,0.76601,181,0.32418,27,-2.5816,153,0.05571,249,0.86740,94,-0.7965
ENSG00000075151,EIF4G3,235,1.10062,116,-0.0969,194,0.75892,67,-1.1802,165,0.48091,100,-0.3795
ENSG00000076864,RAP1GAP,235,1.80345,52,-0.7818,29,-1.6672,46,-1.1789,129,0.67855,94,0.16782
ENSG00000090686,USP48,235,2.33596,42,-0.7286,19,-1.8953,49,-0.6253,73,0.13478,44,-0.7530
ENSG00000070831,CDC42,235,-0.3309,303,0.07781,684,1.51123,153,-1.2157,289,-0.0026,315,0.16231
ENSG00000173372,C1QA,235,1.74377,395,2.97035,11,-3.0539,36,-1.6424,22,-2.1182,11,-3.2490
ENSG00000159189,C1QC,235,2.04054,182,1.51651,64,-0.2985,57,-0.5850,7,-3.5695,15,-2.6235
ENSG00000173369,C1QB,235,0.47427,566,2.14267,86,-1.1174,160,-0.1999,61,-1.6298,79,-1.3655
ENSG00000125944,HNRNPR,235,1.38383,156,0.64776,111,0.06884,65,-0.9656,159,0.67987,49,-1.3046
ENSG00000117318,ID3,235,1.03883,377,1.96274,82,-0.7013,91,-0.6880,57,-1.2453,63,-1.2128
ENSG00000142676,RPL11,235,-1.1491,1091,1.39334,853,0.93854,558,0.28814,304,-0.7534,128,-2.2126
ENSG00000057757,PITHD1,235,-0.1332,189,-0.4825,195,-0.4318,136,-1.2140,149,-0.8441,562,1.74016
ENSG00000189266,PNRC2,235,2.43185,85,0.44481,19,-1.8573,34,-1.2186,90,0.55312,25,-1.5910
ENSG00000188529,SRSF10,235,2.40096,82,0.36379,9,-2.8997,40,-0.9768,57,-0.2302,43,-0.7130
ENSG00000001461,NIPAL3,235,1.15875,39,-1.7325,162,0.50565,84,-0.7053,204,0.90259,92,-0.4726
ENSG00000133226,SRRM1,235,1.71412,60,-0.6391,52,-0.8537,65,-0.6292,185,1.24335,39,-1.4026
ENSG00000169504,CLIC4,235,0.76611,272,1.02304,190,0.40215,154,0.08066,18,-3.1903,81,-1.0539
ENSG00000117614,SYF2,235,1.92085,130,0.79851,32,-1.4127,47,-1.0416,66,-0.3147,61,-0.4948
ENSG00000183726,TMEM50A,235,1.78716,128,0.65446,174,1.19827,42,-1.3420,22,-2.0911,46,-1.0937
ENSG00000162430,SELENON,235,2.10089,129,0.92710,131,0.95317,33,-1.5349,55,-0.4944,11,-2.9607
ENSG00000117640,MTFR1L,235,1.69682,71,-0.3820,72,-0.3597,58,-0.8651,125,0.54230,67,-0.5219
ENSG00000117632,STMN1,235,-1.5720,412,-0.7182,1829,1.86702,352,-1.1765,499,-0.4187,902,0.64774
ENSG00000142684,ZNF593,235,2.32546,85,0.38323,26,-1.4701,27,-1.6688,18,-1.9633,80,0.33196
ENSG00000142669,SH3BGRL3,235,-0.1611,447,0.91636,290,0.17922,159,-0.9623,93,-1.5817,398,0.85224
ENSG00000198830,HMGN2,235,0.73273,308,1.21619,131,-0.2303,125,-0.4027,184,0.31532,66,-1.4008
ENSG00000117713,ARID1A,235,1.97249,90,0.20489,8,-3.3776,60,-0.5539,100,0.37886,49,-0.8210
ENSG00000090273,NUDC,235,0.67961,187,0.28978,162,0.05669,120,-0.5338,205,0.44576,129,-0.3473
ENSG00000253368,TRNP1,235,2.13419,19,-2.0840,64,-0.2126,38,-1.2540,94,0.40068,68,-0.1503
ENSG00000186501,TMEM222,235,1.42689,66,-0.6987,38,-1.5460,49,-1.3978,215,1.25469,115,0.19667
ENSG00000158195,WASF2,235,1.26715,145,0.41591,248,1.36826,78,-0.7438,60,-0.9742,46,-1.4942
ENSG00000126709,IFI6,235,1.05093,221,0.94210,12,-3.5602,79,-0.9318,64,-1.0720,186,0.76186
ENSG00000117758,STX12,235,0.96588,142,0.10304,110,-0.3046,110,-0.3875,29,-2.3146,175,0.53275
ENSG00000126698,DNAJC8,235,0.77960,130,-0.2028,178,0.30669,133,-0.2213,140,-0.0808,123,-0.3261
ENSG00000130770,ATP5IF1,235,-0.3156,330,0.23098,313,0.14251,197,-0.7478,226,-0.3770,441,0.86524
ENSG00000198492,YTHDF2,235,1.58409,61,-0.6970,147,0.72224,40,-1.5926,89,-0.1118,103,0.13612
ENSG00000162511,LAPTM5,235,1.88882,162,1.16291,42,-1.0518,76,-0.1569,48,-0.8511,12,-3.0387
ENSG00000162512,SDC3,235,-0.2516,428,0.74013,360,0.44534,251,-0.1932,193,-0.5589,253,-0.1538
ENSG00000134644,PUM1,235,0.84538,114,-0.3600,18,-3.1359,126,-0.2584,267,1.07130,135,-0.0952
ENSG00000121766,ZCCHC17,235,0.66667,88,-0.9120,298,1.08633,122,-0.5168,35,-2.2874,198,0.43377
ENSG00000121769,FABP3,235,1.92214,44,-0.9557,104,0.41099,46,-1.0859,2,-5.0388,103,0.45237
ENSG00000162517,PEF1,235,1.96267,48,-0.7849,28,-1.6189,53,-0.7893,36,-1.2423,104,0.52316
ENSG00000121753,ADGRB2,235,1.75123,33,-1.5217,0,-6.9716,51,-1.0358,182,1.24802,93,0.11362
ENSG00000184007,PTP4A2,235,0.18548,224,0.10653,397,1.09000,245,0.35291,120,-0.8841,88,-1.4679
ENSG00000121774,KHDRBS1,235,1.17855,157,0.46976,70,-0.8279,69,-1.0423,201,0.89145,97,-0.3556
ENSG00000025800,KPNA6,235,1.76782,43,-1.0829,46,-0.9859,66,-0.5576,73,-0.2775,94,0.13870
ENSG00000084623,EIF3I,235,0.93197,117,-0.2330,154,0.20622,86,-0.8981,169,0.36411,143,0.10578
ENSG00000175130,MARCKSL1,235,-0.7787,183,-1.1666,2181,3.76060,195,-1.2952,134,-1.6338,73,-2.6847
ENSG00000160058,BSDC1,235,1.72957,22,-2.1390,131,0.64289,48,-1.1871,106,0.29238,81,-0.1636
ENSG00000162521,RBBP4,235,1.37572,119,0.18442,93,-0.2127,69,-0.8584,125,0.26496,89,-0.3167
ENSG00000134684,YARS,235,1.37446,71,-0.6462,47,-1.2708,48,-1.4862,45,-1.3389,208,1.42129
ENSG00000004455,AK2,235,1.92167,86,0.10441,147,1.01171,24,-2.1717,36,-1.2594,76,-0.1097
ENSG00000134686,PHC2,235,1.73830,89,0.00863,165,1.05615,50,-1.1081,65,-0.4912,47,-1.0980
ENSG00000163866,SMIM12,235,2.01345,75,-0.0596,76,-0.0356,39,-1.3068,69,-0.1927,63,-0.3598
ENSG00000116560,SFPQ,235,0.82274,134,-0.1217,107,-0.4738,163,0.27025,174,0.30472,80,-1.0213
ENSG00000142687,KIAA0319L,235,2.06187,80,0.08092,2,-5.1814,59,-0.5261,70,-0.1373,60,-0.4088
ENSG00000020129,NCDN,235,-0.1148,102,-1.4040,31,-3.1618,131,-1.2511,719,1.88703,396,0.90078
ENSG00000126067,PSMB2,235,0.55307,133,-0.3740,249,0.65388,70,-1.6213,51,-1.8251,318,1.33478
ENSG00000054116,TRAPPC3,235,1.91826,54,-0.6456,62,-0.4163,73,-0.2146,52,-0.7092,54,-0.7254
ENSG00000116871,MAP7D1,235,0.05251,156,-0.5969,618,1.78536,126,-1.1445,125,-0.9421,269,0.31508
ENSG00000054118,THRAP3,235,1.59228,108,0.21206,114,0.29059,67,-0.6962,71,-0.4672,63,-0.7129
ENSG00000116898,MRPS15,235,2.35859,107,0.79410,26,-1.4646,24,-1.8325,55,-0.2911,51,-0.4589
ENSG00000163875,MEAF6,235,1.03137,94,-0.4952,63,-1.1172,89,-0.7333,146,0.21407,175,0.60349
ENSG00000197982,C1orf122,235,-0.1949,308,0.24598,727,1.80430,178,-0.7996,177,-0.6463,205,-0.4654
ENSG00000116954,RRAGC,235,1.86466,72,-0.2291,56,-0.6184,48,-1.0512,40,-1.1213,100,0.34898
ENSG00000174574,AKIRIN1,235,1.36231,121,0.19134,64,-0.8184,72,-0.7760,97,-0.1540,115,0.13413
ENSG00000168653,NDUFS5,235,-0.8893,521,0.38046,440,0.09936,322,-0.5114,387,-0.1088,587,0.68790
ENSG00000127603,MACF1,235,0.01557,312,0.48542,314,0.49199,249,0.14900,288,0.34682,100,-1.4355
ENSG00000090621,PABPC4,235,2.33998,82,0.33536,0,-6.5841,57,-0.3270,6,-3.4904,54,-0.3909
ENSG00000116983,HPCAL4,235,1.07405,93,-0.4767,17,-2.9696,96,-0.5379,173,0.53345,160,0.47444
ENSG00000131236,CAP1,235,0.69354,189,0.31996,156,0.01229,122,-0.4878,42,-2.0055,204,0.52877
ENSG00000131238,PPT1,235,0.72057,168,0.15088,175,0.22228,118,-0.5187,260,0.89947,91,-0.9062
ENSG00000084073,ZMPSTE24,235,2.23648,55,-0.3993,54,-0.4155,45,-0.8752,41,-0.8451,56,-0.4019
ENSG00000084070,SMAP2,235,1.53069,41,-1.3330,51,-1.0149,62,-0.8925,105,0.11343,132,0.57009
ENSG00000117016,RIMS3,235,1.77288,33,-1.4720,40,-1.1886,64,-0.6122,149,0.90238,66,-0.4830
ENSG00000127125,PPCS,235,2.14964,82,0.18243,22,-1.8281,58,-0.4784,11,-2.8630,67,-0.1567
ENSG00000065978,YBX1,235,1.00740,338,1.69750,176,0.50663,106,-0.4178,35,-2.0110,33,-2.2282
ENSG00000117394,SLC2A1,235,0.69301,485,2.08562,81,-1.0110,131,-0.3559,13,-3.6584,95,-0.8586
ENSG00000066322,ELOVL1,235,0.91877,82,-0.8054,784,3.80681,27,-2.7808,28,-2.4193,9,-4.2127
ENSG00000142949,PTPRF,235,0.99134,141,0.12332,100,-0.4293,95,-0.6535,176,0.48919,121,-0.1416
ENSG00000117408,IPO13,235,1.85493,36,-1.2843,215,1.67112,49,-1.0294,85,0.03032,17,-2.5963
ENSG00000117410,ATP6V0B,235,-0.8117,273,-0.5825,213,-0.9612,177,-1.4962,338,-0.2418,974,2.09682
ENSG00000117411,B4GALT2,235,2.66028,63,0.10180,10,-2.5786,44,-0.5777,13,-2.2474,38,-0.7731
ENSG00000117419,ERI3,235,0.65895,99,-0.7354,143,-0.1593,78,-1.3396,122,-0.4182,296,1.30704
ENSG00000187147,RNF220,235,1.01008,65,-1.0823,235,1.00582,55,-1.5860,79,-0.7774,194,0.79714
ENSG00000142937,RPS8,235,-1.5680,1492,1.46292,1131,0.94763,595,-0.1777,524,-0.3365,327,-1.1737
ENSG00000126088,UROD,235,1.56334,110,0.21525,70,-0.5164,48,-1.3057,43,-1.2656,133,0.62251
ENSG00000117450,PRDX1,235,-1.6555,990,0.61174,988,0.60840,595,-0.2948,469,-0.6043,851,0.41504
ENSG00000117448,AKR1A1,235,1.95487,111,0.55461,140,0.94667,26,-2.0084,59,-0.4886,47,-0.9100
ENSG00000086015,MAST2,235,2.21506,15,-2.3757,62,-0.2184,25,-1.8896,95,0.48814,78,0.17711
ENSG00000117461,PIK3R3,235,2.48767,55,-0.2107,0,-6.4955,26,-1.6143,107,0.88964,45,-0.5788
ENSG00000085998,POMGNT1,235,1.93594,21,-2.0212,143,0.97341,44,-1.1377,73,-0.1603,59,-0.5449
ENSG00000173660,UQCRH,235,-0.4893,489,0.71018,225,-0.5573,224,-0.7098,372,0.24814,442,0.63118
ENSG00000123472,ATPAF1,235,0.95697,95,-0.5411,164,0.33195,84,-0.9188,183,0.51887,137,0.05286
ENSG00000159658,EFCAB14,235,1.49344,115,0.23007,161,0.79757,80,-0.4663,78,-0.3897,36,-1.7067
ENSG00000162368,CMPK1,235,0.72842,139,-0.1493,176,0.23471,85,-1.1240,104,-0.6038,230,0.82673
ENSG00000162374,ELAVL4,235,0.41022,96,-1.0178,0,-8.0296,87,-1.4111,99,-0.9606,479,2.27497
ENSG00000123091,RNF11,235,-0.2895,161,-0.8819,187,-0.6481,169,-0.9938,699,1.60493,372,0.54118
ENSG00000085832,EPS15,235,0.80824,152,0.07203,242,0.85739,93,-0.8826,49,-1.6856,176,0.36431
ENSG00000078618,NRDC,235,1.64574,83,-0.1784,58,-0.7458,56,-0.9955,97,0.07110,97,0.09196
ENSG00000169213,RAB3B,235,0.33271,54,-1.9308,0,-8.0964,99,-1.2700,109,-0.8916,517,2.37398
ENSG00000134717,BTF3L4,235,1.86978,66,-0.3689,117,0.56139,40,-1.3658,65,-0.3899,72,-0.2579
ENSG00000162378,ZYG11B,235,0.95257,53,-1.4197,77,-0.8616,92,-0.7384,218,0.81695,172,0.48146
ENSG00000116171,SCP2,235,0.90657,165,0.30101,133,-0.0516,138,0.01118,128,-0.1169,81,-0.9265
ENSG00000116209,TMEM59,235,0.13476,260,0.29743,522,1.54925,99,-1.4643,240,0.16583,197,-0.1752
ENSG00000116221,MRPL37,235,2.05406,56,-0.4861,65,-0.2426,52,-0.7626,57,-0.4550,58,-0.4841
ENSG00000157216,SSBP3,235,1.65082,113,0.32578,56,-0.7781,54,-1.0307,195,1.28956,35,-1.6379
ENSG00000116133,DHCR24,235,-1.0118,115,-2.0851,2333,3.45440,148,-2.0098,106,-2.2108,400,-0.2090
ENSG00000162407,PLPP3,235,0.67915,191,0.32877,143,-0.1473,189,0.42965,73,-1.1784,99,-0.7954
ENSG00000177606,JUN,235,1.77217,238,1.79864,90,0.05532,35,-1.6658,96,0.15163,9,-3.4952
ENSG00000162599,NFIA,235,0.90570,194,0.57269,115,-0.2856,204,0.96394,69,-1.0661,6,-4.7660
ENSG00000162604,TM2D1,235,2.04454,75,-0.0308,24,-1.7608,39,-1.2700,89,0.24161,74,-0.0635
ENSG00000162434,JAK1,235,1.37657,100,-0.0993,39,-1.5546,66,-0.9354,64,-0.7963,161,0.81989
ENSG00000162433,AK4,235,1.36215,107,-0.0046,100,-0.1186,60,-1.1283,41,-1.4842,152,0.67902
ENSG00000116675,DNAJC6,235,-0.4958,181,-0.9009,278,-0.2308,227,-0.6933,331,0.04747,591,1.27623
ENSG00000213625,LEPROT,235,2.21339,95,0.48986,42,-0.8132,61,-0.3119,57,-0.3374,12,-2.7723
ENSG00000184588,PDE4B,235,1.35679,113,0.08740,165,0.71385,80,-0.5941,97,-0.1564,58,-1.0607
ENSG00000118473,SGIP1,235,2.15664,54,-0.4798,10,-2.9055,41,-1.0914,92,0.38651,70,-0.0786
ENSG00000142864,SERBP1,235,0.90939,220,0.79199,155,0.20319,107,-0.5101,238,0.92968,33,-2.3244
ENSG00000162595,DIRAS3,235,0.49515,59,-1.6665,10,-4.2485,96,-1.1404,440,1.63982,267,0.85414
ENSG00000116729,WLS,235,0.91338,177,0.42408,93,-0.6175,147,0.16046,63,-1.1980,111,-0.3772
ENSG00000116754,SRSF11,235,1.02110,154,0.29433,145,0.19272,94,-0.6360,198,0.71978,73,-0.9922
ENSG00000132485,ZRANB2,235,1.49221,75,-0.4621,51,-1.0496,73,-0.6304,137,0.51944,92,-0.1602
ENSG00000172260,NEGR1,235,0.54725,27,-2.7769,30,-2.6237,110,-0.8497,502,1.97289,199,0.30885
ENSG00000117054,ACADM,235,2.26139,91,0.43763,4,-4.1894,39,-1.0946,99,0.58806,39,-0.9897
ENSG00000077254,USP33,235,1.41464,86,-0.2995,60,-0.8733,52,-1.3165,208,1.18553,96,-0.1442
ENSG00000180488,MIGA1,235,1.09031,44,-1.5884,183,0.64338,77,-0.9346,71,-0.8725,176,0.68843
ENSG00000162613,FUBP1,235,1.82900,75,-0.2034,81,-0.0610,52,-0.9638,24,-1.9092,96,0.23229
ENSG00000162616,DNAJB4,235,2.43527,31,-1.1122,0,-6.5268,44,-0.7393,77,0.29138,51,-0.4052
ENSG00000137941,TTLL7,235,0.98565,65,-1.0986,315,1.53363,84,-0.8798,195,0.65338,61,-1.3191
ENSG00000142875,PRKACB,235,-0.5472,194,-0.8436,408,0.34001,229,-0.7412,508,0.71244,477,0.71475
ENSG00000174021,GNG5,235,1.78477,209,1.54686,60,-0.5721,66,-0.5450,25,-1.8817,25,-2.0191
ENSG00000162642,C1orf52,235,2.29899,58,-0.2567,127,1.06073,25,-1.8213,17,-2.0964,51,-0.5292
ENSG00000153904,DDAH1,235,0.21430,241,0.25326,140,-0.6171,199,-0.0760,281,0.51220,181,-0.2353
ENSG00000097033,SH3GLB1,235,1.87504,122,0.64162,114,0.53346,54,-0.8336,36,-1.2894,38,-1.3387
ENSG00000183291,SELENOF,235,0.79078,179,0.32701,111,-0.4502,97,-0.8147,108,-0.4820,198,0.58050
ENSG00000143013,LMO4,235,0.86714,211,0.68043,126,-0.1728,114,-0.4303,290,1.24642,30,-2.4943
ENSG00000122406,RPL5,235,-0.7383,808,1.32970,635,0.88877,313,-0.3765,303,-0.3408,228,-0.8676
ENSG00000117500,TMED5,235,2.28025,40,-0.8491,24,-1.5909,53,-0.5331,8,-3.1804,77,0.19978
ENSG00000117505,DR1,235,2.19503,29,-1.3915,115,0.79291,48,-0.7931,70,-0.0427,25,-1.7096
ENSG00000067334,DNTTIP2,235,2.45759,67,0.06905,28,-1.2647,49,-0.5165,32,-1.0568,32,-1.1819
ENSG00000023909,GCLM,235,2.47293,61,-0.0662,4,-4.1480,38,-0.9988,32,-1.0758,63,-0.0138
ENSG00000117528,ABCD3,235,2.13619,69,-0.0978,68,-0.1263,36,-1.3462,57,-0.4061,62,-0.3082
ENSG00000117525,F3,235,0.61222,325,1.18873,99,-0.7811,207,0.55660,93,-0.8843,46,-2.0915
ENSG00000117519,CNN3,235,-0.3163,700,1.57307,199,-0.5805,304,0.12864,155,-0.9629,189,-0.7312
ENSG00000117569,PTBP2,235,2.20995,43,-0.7889,71,0.01166,33,-1.4135,49,-0.5946,70,-0.0209
ENSG00000137996,RTCA,235,2.19929,64,-0.1724,26,-1.5321,32,-1.5041,63,-0.1915,79,0.18762
ENSG00000162694,EXTL2,235,2.37472,29,-1.2726,14,-2.3464,35,-1.2142,120,1.00757,46,-0.6351
ENSG00000170989,S1PR1,235,1.48928,129,0.41288,61,-0.7887,90,-0.2299,70,-0.5680,69,-0.6568
ENSG00000134186,PRPF38B,235,2.49568,79,0.37246,17,-2.0103,45,-0.6705,34,-0.9586,33,-1.0992
ENSG00000085433,WDR47,235,1.63896,25,-1.9923,78,-0.2829,38,-1.6572,113,0.32099,136,0.74811
ENSG00000197780,TAF13,235,1.24068,110,-0.0684,85,-0.4745,77,-0.7921,114,-0.0029,128,0.20666
ENSG00000215717,TMEM167B,235,2.26713,56,-0.3443,72,0.05468,30,-1.5347,64,-0.1139,53,-0.4897
ENSG00000031698,SARS,235,0.43027,222,0.33423,97,-0.9716,98,-1.1771,218,0.30256,282,0.88337
ENSG00000143126,CELSR2,235,1.77313,96,0.15627,154,0.96792,30,-1.9187,96,0.16098,56,-0.7817
ENSG00000134243,SORT1,235,0.31365,193,-0.0125,759,2.61351,85,-1.5379,158,-0.3326,74,-1.6271
ENSG00000143106,PSMA5,235,1.78231,41,-1.1567,75,-0.2206,57,-0.8164,45,-1.0359,106,0.37788
ENSG00000116337,AMPD2,235,2.13090,46,-0.7215,0,-6.7105,34,-1.4312,73,-0.0077,102,0.63656
ENSG00000134202,GSTM3,235,0.21917,370,0.99597,271,0.45563,167,-0.4338,123,-0.8114,176,-0.2803
ENSG00000168710,AHCYL1,235,-1.4489,1372,1.45387,409,-0.6023,887,0.96949,445,-0.4686,127,-2.5182
ENSG00000197106,SLC6A17,235,1.03041,51,-1.4248,17,-3.0420,62,-1.3664,290,1.42119,187,0.74597
ENSG00000116396,KCNC4,235,1.13991,40,-1.7133,4,-5.0704,88,-0.6396,158,0.44599,193,0.94677
ENSG00000134248,LAMTOR5,235,0.56894,220,0.45800,215,0.41845,116,-0.7252,127,-0.4361,178,0.12133
ENSG00000177301,KCNA2,235,2.12052,35,-1.1565,0,-6.7230,43,-1.0646,190,1.67230,38,-1.1261
ENSG00000116459,ATP5PB,235,0.54584,209,0.35119,180,0.10293,90,-1.2003,250,0.65400,188,0.19712
ENSG00000116473,RAP1A,235,1.89355,113,0.53445,78,-0.0759,72,-0.2805,56,-0.5898,20,-2.2882
ENSG00000171385,KCND3,235,1.69548,53,-0.8357,37,-1.3923,52,-1.0609,252,1.83797,40,-1.3832
ENSG00000116489,CAPZA1,235,1.05536,124,-0.0298,34,-1.9893,73,-1.0644,79,-0.7443,223,1.17291
ENSG00000155366,RHOC,235,0.52130,493,1.90140,50,-1.8936,163,-0.1074,79,-1.2014,99,-0.9547
ENSG00000163349,HIPK1,235,1.87081,167,1.20395,70,-0.2783,33,-1.6770,89,0.11400,43,-1.1385
ENSG00000116752,BCAS2,235,1.14995,80,-0.6344,45,-1.5073,78,-0.8587,116,-0.0503,185,0.86558
ENSG00000009307,CSDE1,235,-0.3011,304,0.11466,256,-0.1659,237,-0.3730,310,0.14624,368,0.50422
ENSG00000163399,ATP1A1,235,-0.6841,213,-0.8361,96,-2.0416,129,-1.8884,64,-2.6373,1133,2.99040
ENSG00000198162,MAN1A2,235,0.57382,193,0.24247,47,-1.9325,267,1.20289,116,-0.5661,52,-1.9324
ENSG00000092621,PHGDH,235,1.03636,206,0.80103,227,0.97636,120,-0.1414,75,-0.8408,24,-2.6846
ENSG00000265808,SEC22B,235,1.96190,99,0.35751,60,-0.4535,37,-1.4166,74,-0.1213,68,-0.2845
