Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to6,Feature log2 fold change topic 5to6
ENSG00000186501,TMEM222,64,-1.5177,45,-2.3125,111,-0.6606,361,2.44198
ENSG00000158195,WASF2,2,-6.2594,75,-1.3788,54,-1.6793,361,2.80390
ENSG00000126709,IFI6,285,0.31485,90,-1.7940,244,0.03997,361,1.02433
ENSG00000117758,STX12,69,-1.5825,54,-2.1928,208,0.21093,361,1.89847
ENSG00000126698,DNAJC8,115,-0.9104,102,-1.2764,153,-0.4403,361,1.61072
ENSG00000130770,ATP5IF1,166,-0.7783,96,-1.8552,511,1.23778,361,0.73179
ENSG00000162512,SDC3,148,-0.8250,252,0.07724,86,-1.6717,361,0.96629
ENSG00000134644,PUM1,210,-0.0229,74,-1.9227,198,-0.1295,361,1.37401
ENSG00000121766,ZCCHC17,151,-0.5006,53,-2.3785,241,0.29675,361,1.53229
ENSG00000121753,ADGRB2,69,-1.4241,40,-2.5033,121,-0.5171,361,2.41300
ENSG00000184007,PTP4A2,83,-1.9846,329,0.29327,268,-0.1243,361,0.51618
ENSG00000121774,KHDRBS1,50,-2.0173,63,-1.8816,164,-0.1309,361,2.08087
ENSG00000025800,KPNA6,97,-0.9431,48,-2.2890,121,-0.5977,361,2.19667
ENSG00000084623,EIF3I,50,-1.9761,29,-3.0523,210,0.33511,361,2.17673
ENSG00000175130,MARCKSL1,9,-5.6508,357,-0.1650,872,1.59032,361,-0.1425
ENSG00000162521,RBBP4,27,-2.8460,66,-1.7402,141,-0.3234,361,2.25660
ENSG00000116560,SFPQ,58,-1.9625,90,-1.4818,229,0.25618,361,1.62444
ENSG00000020129,NCDN,370,0.62736,35,-3.4108,406,0.80311,361,0.77085
ENSG00000126067,PSMB2,100,-0.9982,34,-2.9006,215,0.26717,361,1.90731
ENSG00000116871,MAP7D1,179,-0.5538,99,-1.7037,393,0.83779,361,0.90587
ENSG00000054118,THRAP3,56,-1.7622,63,-1.8025,103,-0.8054,361,2.33603
ENSG00000163875,MEAF6,83,-1.2196,20,-3.6054,202,0.25745,361,2.14428
ENSG00000197982,C1orf122,126,-1.2586,187,-0.7537,416,0.76519,361,0.65481
ENSG00000174574,AKIRIN1,85,-1.1932,45,-2.4276,168,-0.0966,361,2.06742
ENSG00000168653,NDUFS5,200,-0.6082,147,-1.2775,508,1.06153,361,0.52568
ENSG00000127603,MACF1,94,-1.6794,258,-0.0706,267,0.00177,361,0.72130
ENSG00000116983,HPCAL4,182,-0.0396,55,-2.1806,105,-0.9537,361,1.85640
ENSG00000131236,CAP1,92,-1.3910,88,-1.6733,307,0.63445,361,1.32869
ENSG00000131238,PPT1,41,-2.3827,83,-1.5157,189,0.02300,361,1.86361
ENSG00000065978,YBX1,15,-3.8293,108,-1.0540,161,-0.2422,361,1.87679
ENSG00000117394,SLC2A1,17,-3.6072,139,-0.5258,64,-1.6629,361,2.00011
ENSG00000066322,ELOVL1,1,-7.3773,111,-1.0960,231,0.28744,361,1.66378
ENSG00000142949,PTPRF,141,-0.5842,58,-2.2020,217,0.14529,361,1.60400
ENSG00000117410,ATP6V0B,399,0.25663,79,-2.5951,791,1.62716,361,0.09955
ENSG00000117419,ERI3,220,0.13753,36,-2.9852,207,0.02718,361,1.53092
ENSG00000187147,RNF220,97,-1.0529,49,-2.3515,192,0.06215,361,1.89382
ENSG00000142937,RPS8,235,-1.4828,720,0.46699,1126,1.23074,361,-0.9543
ENSG00000117450,PRDX1,352,-0.4578,374,-0.4384,951,1.38294,361,-0.5046
ENSG00000085998,POMGNT1,32,-2.6242,51,-2.1807,184,0.09851,361,2.17385
ENSG00000173660,UQCRH,213,-0.5826,112,-1.8239,650,1.48687,361,0.41046
ENSG00000123472,ATPAF1,164,-0.2076,68,-1.8410,92,-1.1530,361,1.87658
ENSG00000159658,EFCAB14,20,-3.3315,65,-1.7933,166,-0.0719,361,2.18549
ENSG00000162368,CMPK1,86,-1.4146,71,-1.9360,282,0.57078,361,1.49903
ENSG00000162374,ELAVL4,332,0.74826,34,-3.1794,198,-0.1839,361,1.26923
ENSG00000123091,RNF11,254,-0.1454,108,-1.7299,465,0.96187,361,0.62589
ENSG00000085832,EPS15,58,-1.9207,76,-1.7108,223,0.25549,361,1.73444
ENSG00000078618,NRDC,66,-1.5128,52,-2.1147,115,-0.6289,361,2.33759
ENSG00000169213,RAB3B,358,0.69127,52,-2.6915,281,0.24395,361,0.95706
ENSG00000162378,ZYG11B,137,-0.6038,52,-2.3522,216,0.16265,361,1.65502
ENSG00000116171,SCP2,42,-2.3056,67,-1.8371,201,0.15803,361,1.93077
ENSG00000116209,TMEM59,42,-2.8628,134,-1.3029,561,1.44059,361,0.72730
ENSG00000157216,SSBP3,41,-2.3103,52,-2.2235,207,0.25778,361,2.03185
ENSG00000116133,DHCR24,56,-2.8075,183,-1.1825,890,1.95505,361,0.13812
ENSG00000162407,PLPP3,56,-2.3420,316,0.55478,80,-1.8056,361,0.91039
ENSG00000162599,NFIA,72,-1.8937,267,0.27995,85,-1.6417,361,1.06315
ENSG00000162434,JAK1,96,-0.8366,32,-2.7907,75,-1.2213,361,2.60739
ENSG00000116675,DNAJC6,414,0.32243,71,-2.7514,790,1.62553,361,0.10192
ENSG00000184588,PDE4B,9,-4.5214,74,-1.6157,178,0.01942,361,2.10443
ENSG00000142864,SERBP1,40,-2.4209,93,-1.3095,165,-0.1992,361,1.87900
ENSG00000116729,WLS,38,-2.3383,102,-0.9640,34,-2.4672,361,2.38433
ENSG00000116754,SRSF11,112,-1.0547,149,-0.7195,146,-0.6318,361,1.37695
ENSG00000132485,ZRANB2,45,-2.2232,93,-1.3018,152,-0.3249,361,1.90982
ENSG00000172260,NEGR1,212,0.10620,61,-2.1197,138,-0.6146,361,1.61000
ENSG00000077254,USP33,85,-1.1392,54,-2.0841,111,-0.7203,361,2.24330
ENSG00000180488,MIGA1,79,-1.4834,71,-1.8666,246,0.37854,361,1.62308
ENSG00000137941,TTLL7,66,-1.9840,148,-0.8548,287,0.40434,361,1.15015
ENSG00000142875,PRKACB,125,-1.3253,131,-1.4436,581,1.38712,361,0.57780
ENSG00000153904,DDAH1,140,-0.6896,150,-0.6974,111,-1.0614,361,1.38638
ENSG00000183291,SELENOF,54,-1.9826,58,-2.1021,230,0.36475,361,1.84724
ENSG00000143013,LMO4,57,-1.7549,80,-1.4223,82,-1.1905,361,2.26573
ENSG00000122406,RPL5,208,-0.8312,360,0.10164,410,0.31354,361,0.11141
ENSG00000117519,CNN3,56,-1.9802,147,-0.5859,104,-1.0432,361,1.66615
ENSG00000170989,S1PR1,44,-2.0953,109,-0.8078,0,-9.1664,361,2.45533
ENSG00000134186,PRPF38B,15,-3.5915,80,-1.2680,32,-2.4545,361,2.79723
ENSG00000121957,GPSM2,7,-4.5600,76,-1.3082,30,-2.5471,361,2.91597
ENSG00000085433,WDR47,68,-1.4655,20,-3.5782,179,0.10992,361,2.32537
ENSG00000197780,TAF13,84,-1.2258,72,-1.6654,115,-0.7278,361,2.06970
ENSG00000031698,SARS,134,-0.7515,45,-2.6914,318,0.74787,361,1.40988
ENSG00000143126,CELSR2,24,-3.0315,74,-1.5420,123,-0.5409,361,2.28293
ENSG00000134243,SORT1,8,-5.0785,165,-0.7701,400,0.91186,361,0.96530
ENSG00000134202,GSTM3,87,-1.3471,71,-1.9008,249,0.39026,361,1.59306
ENSG00000168710,AHCYL1,224,-0.8828,618,1.22313,111,-1.9661,361,-0.1216
ENSG00000197106,SLC6A17,109,-0.7611,18,-3.7410,168,-0.0485,361,2.19750
ENSG00000116396,KCNC4,125,-0.5561,28,-3.0885,138,-0.3930,361,2.17173
ENSG00000134248,LAMTOR5,85,-1.3848,77,-1.7685,244,0.34211,361,1.57678
ENSG00000116459,ATP5PB,160,-0.4534,57,-2.3065,259,0.37583,361,1.43441
ENSG00000116473,RAP1A,13,-3.8355,58,-1.9179,152,-0.1665,361,2.34891
ENSG00000171385,KCND3,112,-0.6173,29,-2.9341,80,-1.1488,361,2.51298
ENSG00000116489,CAPZA1,77,-1.3179,28,-3.1134,190,0.15106,361,2.15027
ENSG00000155366,RHOC,20,-3.1430,89,-1.0885,21,-3.1361,361,2.70485
ENSG00000163349,HIPK1,58,-1.6030,63,-1.6946,43,-2.0726,361,2.65542
ENSG00000116752,BCAS2,89,-1.1083,20,-3.6154,196,0.20448,361,2.14504
ENSG00000009307,CSDE1,270,-0.2960,203,-0.9021,529,0.91728,361,0.26114
ENSG00000163399,ATP1A1,417,0.56269,27,-3.9920,633,1.40420,361,0.38714
ENSG00000198162,MAN1A2,87,-1.6073,221,-0.1385,165,-0.5989,361,1.05436
ENSG00000092621,PHGDH,25,-3.0429,142,-0.4515,29,-2.8054,361,2.09246
ENSG00000265241,RBM8A,52,-1.9208,51,-2.2062,167,-0.0699,361,2.16806
ENSG00000265972,TXNIP,6,-4.7852,74,-1.4017,57,-1.6168,361,2.76331
ENSG00000178104,PDE4DIP,119,-0.9438,134,-0.9006,159,-0.4794,361,1.40148
ENSG00000159164,SV2A,347,0.31489,64,-2.6465,544,1.18245,361,0.50243
ENSG00000143401,ANP32E,86,-1.2124,73,-1.6919,134,-0.5057,361,1.97674
ENSG00000266472,MRPS21,68,-1.7174,76,-1.7554,242,0.36213,361,1.64042
ENSG00000143384,MCL1,44,-1.9687,62,-1.6668,21,-3.0629,361,2.92865
ENSG00000143420,ENSA,83,-1.1748,57,-2.0057,109,-0.7492,361,2.23323
ENSG00000143418,CERS2,0,-9.4499,54,-2.1123,220,0.40731,361,2.13029
ENSG00000213190,MLLT11,287,0.13221,50,-2.9065,489,1.13913,361,0.72157
ENSG00000159352,PSMD4,94,-1.0895,56,-2.1200,168,-0.1450,361,1.94264
ENSG00000143393,PI4KB,82,-1.1252,50,-2.1189,79,-1.1883,361,2.45046
ENSG00000159377,PSMB4,141,-0.7727,70,-2.1073,348,0.79298,361,1.19584
ENSG00000143376,SNX27,64,-1.5881,40,-2.5435,157,-0.1379,361,2.25579
ENSG00000197747,S100A10,238,0.09373,38,-3.0469,317,0.60915,361,1.19248
ENSG00000197956,S100A6,117,-1.9255,304,-0.5090,891,1.62154,361,-0.1609
ENSG00000188643,S100A16,34,-2.3522,73,-1.3995,18,-3.2565,361,2.84691
ENSG00000189171,S100A13,56,-2.4266,274,0.11275,236,-0.1663,361,0.78001
ENSG00000160678,S100A1,23,-3.5901,192,-0.4096,277,0.29163,361,1.07813
ENSG00000143621,ILF2,70,-1.4032,28,-3.0299,147,-0.2050,361,2.39251
ENSG00000143543,JTB,27,-2.9548,61,-2.0096,238,0.44963,361,1.89220
ENSG00000177954,RPS27,248,-1.8405,1330,1.39183,1057,0.54090,361,-1.4551
ENSG00000143549,TPM3,147,-0.7206,103,-1.4712,281,0.38476,361,1.18447
ENSG00000143612,C1orf43,42,-2.2809,58,-2.0396,196,0.15501,361,2.02118
ENSG00000160714,UBE2Q1,63,-1.6126,34,-2.8155,176,0.04792,361,2.22905
ENSG00000160710,ADAR,118,-1.0275,80,-1.8500,318,0.66936,361,1.27515
ENSG00000143603,KCNN3,62,-1.6377,109,-0.8976,33,-2.6020,361,2.19590
ENSG00000163344,PMVK,43,-2.1787,70,-1.6445,118,-0.6117,361,2.25059
ENSG00000163346,PBXIP1,87,-1.3665,194,-0.0922,19,-3.6167,361,1.54117
ENSG00000163463,KRTCAP2,16,-3.5011,55,-1.9686,125,-0.4392,361,2.51521
ENSG00000177628,GBA,95,-0.9554,33,-2.8420,137,-0.3609,361,2.26785
ENSG00000116521,SCAMP3,66,-1.4712,39,-2.5257,116,-0.5700,361,2.46510
ENSG00000160752,FDPS,77,-1.4887,35,-2.9303,287,0.71955,361,1.73191
ENSG00000116539,ASH1L,46,-2.1759,100,-1.1661,128,-0.5988,361,1.94895
ENSG00000132718,SYT11,322,-0.4012,271,-0.8116,860,1.43813,361,-0.2547
ENSG00000160781,PAQR6,77,-2.6876,689,1.21417,387,-0.1696,361,-0.3491
ENSG00000163468,CCT3,37,-2.5180,48,-2.3936,255,0.57570,361,1.89146
ENSG00000125462,C1orf61,393,-0.7631,1162,1.72950,286,-1.2653,361,-1.0548
ENSG00000132702,HAPLN2,0,-9.7659,108,-1.3029,344,0.87195,361,1.36736
ENSG00000132692,BCAN,53,-2.1109,176,-0.2927,88,-1.3540,361,1.54491
ENSG00000162706,CADM3,286,0.39788,51,-2.6287,260,0.22743,361,1.15549
ENSG00000158710,TAGLN2,58,-1.6572,44,-2.3239,107,-0.6941,361,2.50579
ENSG00000177807,KCNJ10,16,-3.9376,172,-0.4457,200,-0.1172,361,1.36492
ENSG00000162729,IGSF8,21,-3.3246,57,-2.0991,232,0.43539,361,1.97655
ENSG00000018625,ATP1A2,230,-0.9556,719,1.48399,75,-2.6718,361,-0.2708
ENSG00000162734,PEA15,430,-0.6867,746,0.31337,1250,1.23923,361,-1.1339
ENSG00000122218,COPA,70,-1.6631,62,-2.0827,268,0.54467,361,1.64036
ENSG00000143256,PFDN2,125,-0.8753,63,-2.1739,302,0.63159,361,1.37953
ENSG00000143222,UFC1,22,-3.0727,57,-1.8647,98,-0.8110,361,2.61389
ENSG00000158864,NDUFS2,72,-1.6886,83,-1.6823,281,0.54427,361,1.47152
ENSG00000143252,SDHC,89,-1.2908,65,-2.0054,238,0.33658,361,1.65787
ENSG00000152332,UHMK1,193,-0.1902,30,-3.3521,322,0.72107,361,1.32591
ENSG00000143248,RGS5,11,-4.1771,146,-0.4216,51,-1.9856,361,2.01631
ENSG00000185630,PBX1,45,-2.1240,81,-1.4229,104,-0.8386,361,2.21128
ENSG00000143198,MGST3,148,-1.0826,89,-2.1036,674,1.67946,361,0.52859
ENSG00000143149,ALDH9A1,32,-2.5156,64,-1.6805,74,-1.2573,361,2.61645
ENSG00000143183,TMCO1,60,-1.7520,76,-1.6049,141,-0.4002,361,2.02944
ENSG00000143158,MPC2,80,-1.2814,32,-2.9616,193,0.15587,361,2.09707
ENSG00000143153,ATP1B1,1313,0.61883,217,-2.5675,3117,2.65712,361,-1.7498
ENSG00000075945,KIFAP3,266,0.11711,41,-3.0947,423,0.98190,361,0.90359
ENSG00000117523,PRRC2C,272,-0.0970,255,-0.2502,220,-0.4477,361,0.52618
ENSG00000197959,DNM3,121,-0.9482,62,-2.2243,325,0.74468,361,1.33867
ENSG00000117592,PRDX6,258,-0.0827,233,-0.3168,179,-0.6895,361,0.67774
ENSG00000234741,GAS5,29,-2.7586,79,-1.4401,107,-0.7556,361,2.29030
ENSG00000152061,RABGAP1L,23,-3.0610,31,-2.8836,183,0.17797,361,2.42494
ENSG00000116161,CACYBP,114,-1.0268,69,-2.0343,304,0.64093,361,1.37202
ENSG00000116147,TNR,18,-3.5407,146,-0.4987,83,-1.3115,361,1.87513
ENSG00000135837,CEP350,32,-2.5668,89,-1.2233,75,-1.3036,361,2.33422
ENSG00000116260,QSOX1,59,-1.6280,40,-2.4811,119,-0.5342,361,2.47684
ENSG00000135821,GLUL,227,-1.6969,1163,1.55121,637,-0.0406,361,-1.1418
ENSG00000157064,NMNAT2,104,-0.8027,16,-3.8497,151,-0.1837,361,2.31920
ENSG00000162704,ARPC5,51,-2.2069,64,-2.0985,328,0.86153,361,1.50961
ENSG00000047410,TPR,19,-3.3671,86,-1.3255,124,-0.5557,361,2.18757
ENSG00000116747,RO60,9,-4.3794,85,-1.2073,52,-1.7741,361,2.64124
ENSG00000151414,NEK7,73,-1.3465,51,-2.1265,105,-0.7660,361,2.35625
ENSG00000118200,CAMSAP2,125,-0.9603,107,-1.3892,280,0.39625,361,1.22052
ENSG00000116857,TMEM9,138,-0.6169,58,-2.2220,223,0.19187,361,1.59623
ENSG00000174307,PHLDA3,16,-3.6810,55,-2.1417,234,0.46176,361,2.00163
ENSG00000159176,CSRP1,149,-1.4281,448,0.50306,393,0.15228,361,0.00591
ENSG00000134369,NAV1,12,-3.9684,59,-1.7993,99,-0.7808,361,2.64332
ENSG00000198892,SHISA4,106,-0.9610,65,-1.9534,179,-0.0960,361,1.79808
ENSG00000134375,TIMM17A,105,-0.8188,25,-3.2712,155,-0.1774,361,2.21318
ENSG00000170075,GPR37L1,40,-2.8493,288,0.34746,144,-0.8960,361,0.92578
ENSG00000143862,ARL8A,70,-1.7988,51,-2.5389,401,1.16189,361,1.33197
ENSG00000159348,CYB5R1,120,-0.5948,25,-3.2543,138,-0.3758,361,2.22054
ENSG00000058668,ATP2B4,162,-0.4483,42,-2.7922,302,0.63731,361,1.39230
ENSG00000163531,NFASC,81,-1.4632,93,-1.4406,208,0.07070,361,1.60447
ENSG00000184144,CNTN2,6,-5.5015,209,-0.3968,371,0.69314,361,0.86153
ENSG00000133059,DSTYK,88,-1.1024,63,-1.8456,103,-0.8548,361,2.17523
ENSG00000133069,TMCC2,13,-3.8618,52,-2.1245,174,0.04857,361,2.30697
ENSG00000117266,CDK18,0,-8.8109,103,-1.2126,239,0.36271,361,1.69120
ENSG00000069275,NUCKS1,177,-1.5466,550,0.40666,761,0.92705,361,-0.4954
ENSG00000117335,CD46,21,-3.1189,40,-2.4539,149,-0.1429,361,2.51286
ENSG00000117691,NENF,64,-2.2359,182,-0.7352,428,0.89313,361,0.75384
ENSG00000136628,EPRS,34,-2.4793,56,-1.9750,137,-0.3461,361,2.33835
ENSG00000118873,RAB3GAP2,138,-0.4292,50,-2.2657,109,-0.8122,361,2.04953
ENSG00000186063,AIDA,39,-2.3104,62,-1.8229,124,-0.5103,361,2.32203
ENSG00000162909,CAPN2,46,-2.0008,72,-1.5192,63,-1.5165,361,2.49811
ENSG00000143753,DEGS1,23,-3.1357,35,-2.7474,220,0.42702,361,2.19872
ENSG00000154380,ENAH,93,-1.2296,123,-0.9310,125,-0.7604,361,1.63364
ENSG00000143742,SRP9,62,-2.1115,140,-1.0269,355,0.73662,361,1.05067
ENSG00000143819,EPHX1,97,-0.9906,118,-0.8108,8,-4.5766,361,2.07713
ENSG00000196187,TMEM63A,0,-9.3545,79,-1.3862,105,-0.7479,361,2.45488
ENSG00000163041,H3F3A,32,-3.4277,289,-0.0795,465,0.80381,361,0.42567
ENSG00000143799,PARP1,51,-2.2579,108,-1.3092,302,0.60790,361,1.33838
ENSG00000143772,ITPKB,74,-1.7283,228,0.08796,60,-2.0505,361,1.28951
ENSG00000143776,CDC42BPA,102,-1.0282,92,-1.3841,140,-0.5275,361,1.75607
ENSG00000143761,ARF1,189,-0.6236,71,-2.3973,596,1.49699,361,0.63806
ENSG00000143774,GUK1,148,-1.1666,189,-0.9264,566,1.18012,361,0.40334
ENSG00000168159,RNF187,232,-0.2913,109,-1.7124,479,1.02942,361,0.63602
ENSG00000116574,RHOU,0,-7.7973,73,-1.4970,106,-0.7136,361,2.50842
ENSG00000168118,RAB4A,52,-1.8972,57,-1.9771,136,-0.3894,361,2.24932
ENSG00000135744,AGT,140,-1.3977,519,1.12535,88,-2.1068,361,0.19098
ENSG00000119280,C1orf198,1,-6.9557,103,-1.0622,135,-0.4606,361,2.07629
ENSG00000135766,EGLN1,22,-3.0817,67,-1.6268,88,-1.0007,361,2.55983
ENSG00000116918,TSNAX,64,-1.4730,45,-2.2365,75,-1.2263,361,2.64817
ENSG00000168264,IRF2BP2,7,-4.8526,76,-1.6395,217,0.29834,361,1.94054
ENSG00000173726,TOMM20,269,-0.1996,121,-1.6888,578,1.22576,361,0.40737
ENSG00000054267,ARID4B,15,-3.9438,130,-0.8078,175,-0.1845,361,1.67790
ENSG00000168243,GNG4,72,-1.4487,27,-3.1860,206,0.28175,361,2.11456
ENSG00000143702,CEP170,11,-4.1865,69,-1.7809,222,0.34705,361,1.95255
ENSG00000054282,SDCCAG8,7,-4.6811,73,-1.4258,54,-1.6870,361,2.79991
ENSG00000117020,AKT3,46,-2.1588,80,-1.5085,148,-0.3299,361,2.02426
ENSG00000203667,COX20,41,-2.2841,76,-1.5339,122,-0.5821,361,2.19139
ENSG00000153187,HNRNPU,119,-1.1882,158,-0.8783,322,0.47622,361,0.92966
ENSG00000143653,SCCPDH,14,-3.9572,49,-2.3733,282,0.75887,361,1.87044
ENSG00000182551,ADI1,27,-2.7648,49,-2.1161,114,-0.5772,361,2.58346
ENSG00000171863,RPS7,64,-2.4518,304,0.00608,425,0.60654,361,0.39714
ENSG00000232044,SILC1,42,-2.1808,48,-2.2547,153,-0.1673,361,2.30404
ENSG00000115738,ID2,38,-2.3162,94,-1.1058,53,-1.8370,361,2.36157
ENSG00000134313,KIDINS220,75,-1.6957,97,-1.4894,299,0.58947,361,1.34425
ENSG00000143797,MBOAT2,82,-1.3085,84,-1.4486,122,-0.6705,361,1.94947
ENSG00000119185,ITGB1BP1,60,-1.7385,27,-3.2051,225,0.42478,361,2.08997
ENSG00000134308,YWHAQ,221,-0.6173,95,-2.1696,782,1.78264,361,0.27547
ENSG00000115756,HPCAL1,246,0.14032,37,-3.1022,318,0.60823,361,1.17748
ENSG00000134318,ROCK2,57,-1.7858,65,-1.8132,135,-0.4225,361,2.15956
ENSG00000169006,NTSR2,92,-1.2870,178,-0.2750,46,-2.3345,361,1.54732
ENSG00000134324,LPIN1,113,-0.9142,82,-1.6205,182,-0.1343,361,1.64572
ENSG00000079785,DDX1,84,-1.3531,54,-2.2894,248,0.43816,361,1.71491
ENSG00000163032,VSNL1,295,0.15954,27,-3.8202,545,1.34315,361,0.69069
ENSG00000068697,LAPTM4A,38,-2.4589,93,-1.2768,141,-0.4171,361,1.98001
ENSG00000143878,RHOB,33,-3.2124,246,-0.1779,358,0.52078,361,0.70700
ENSG00000115128,SF3B6,22,-3.0838,53,-2.0398,139,-0.2927,361,2.42171
ENSG00000084676,NCOA1,39,-2.3856,96,-1.1706,106,-0.8497,361,2.09744
ENSG00000084710,EFR3B,84,-1.1095,36,-2.6865,121,-0.5386,361,2.37755
ENSG00000084731,KIF3C,381,0.90350,27,-3.6269,240,0.05496,361,1.09707
ENSG00000084733,RAB10,52,-2.0604,58,-2.1378,253,0.50515,361,1.77480
ENSG00000157833,GAREM2,38,-2.2127,59,-1.7765,51,-1.7798,361,2.79458
ENSG00000084754,HADHA,93,-1.2344,111,-1.1114,149,-0.4737,361,1.63231
ENSG00000138029,HADHB,99,-1.5568,282,0.18061,175,-0.6616,361,0.78259
ENSG00000157851,DPYSL5,30,-3.0280,60,-2.2317,391,1.16176,361,1.41088
ENSG00000084764,MAPRE3,256,0.11156,24,-3.8186,412,1.00357,361,1.01080
ENSG00000228474,OST4,35,-2.6342,87,-1.4764,215,0.20475,361,1.76258
ENSG00000115234,SNX17,103,-0.8297,44,-2.4147,111,-0.7095,361,2.25102
ENSG00000115216,NRBP1,122,-0.5432,32,-2.8639,100,-0.8529,361,2.32950
ENSG00000213639,PPP1CB,187,-0.4702,149,-0.9956,278,0.20227,361,0.92092
ENSG00000119801,YPEL5,112,-0.8885,37,-2.8347,245,0.42738,361,1.73727
ENSG00000119820,YIPF4,98,-1.2446,120,-1.0891,200,-0.0805,361,1.42317
ENSG00000055332,EIF2AK2,69,-1.4592,52,-2.1449,128,-0.4847,361,2.26089
ENSG00000183023,SLC8A1,110,-0.7729,33,-2.8899,154,-0.2220,361,2.12514
