Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000116661,FBXO2,229,-0.3674,214,-0.5588,552,1.61505,97,-1.7099,146,-1.0827
ENSG00000132879,FBXO44,229,1.59926,58,-0.9425,152,1.00149,30,-1.8437,2,-5.7354
ENSG00000011021,CLCN6,229,0.69151,76,-1.2780,333,2.00448,30,-2.5195,2,-6.3988
ENSG00000116688,MFN2,229,0.98664,125,-0.0979,181,0.69748,77,-0.8637,2,-6.1703
ENSG00000048707,VPS13D,229,1.49312,89,-0.2746,72,-0.6506,31,-1.8829,133,0.45398
ENSG00000116786,PLEKHM2,229,1.98978,89,0.18324,61,-0.5467,40,-1.1311,2,-5.4868
ENSG00000065526,SPEN,229,1.92136,72,-0.3175,41,-1.2847,39,-1.2108,95,0.21235
ENSG00000159363,ATP13A2,229,0.41917,57,-1.9910,425,2.38139,59,-1.7567,4,-5.5406
ENSG00000117115,PADI2,229,0.17170,324,1.01557,34,-2.9882,129,-0.7659,373,1.05774
ENSG00000053371,AKR7A2,229,2.28651,67,-0.1465,47,-0.8167,49,-0.6360,2,-5.3134
ENSG00000077549,CAPZB,229,0.22953,172,-0.2917,356,1.36868,69,-1.6703,45,-2.3157
ENSG00000173436,MICOS10,229,0.30271,275,0.79169,211,0.19433,76,-1.4700,66,-1.6746
ENSG00000158747,NBL1,229,0.81995,122,-0.3124,217,0.92605,83,-0.8881,14,-3.4920
ENSG00000162545,CAMK2N1,229,-0.7364,473,0.58869,498,0.70569,84,-2.2691,265,-0.5030
ENSG00000158828,PINK1,229,-0.5134,321,0.04971,537,1.26232,200,-0.7260,47,-2.9273
ENSG00000127483,HP1BP3,229,0.39201,282,0.98823,219,0.38348,42,-2.2628,2,-6.6396
ENSG00000075151,EIF4G3,229,0.36458,158,-0.3094,184,-0.0134,27,-2.9626,356,1.18326
ENSG00000076864,RAP1GAP,229,1.26339,36,-2.0130,236,1.84339,25,-2.3327,2,-5.9695
ENSG00000070831,CDC42,229,-0.2190,326,0.47029,423,1.10371,100,-1.5244,2,-7.1602
ENSG00000125944,HNRNPR,229,1.19503,164,0.71666,108,-0.1845,27,-2.2684,27,-2.2698
ENSG00000142676,RPL11,1581,1.84453,867,0.80088,258,-1.5221,269,-1.2888,121,-2.4912
ENSG00000057757,PITHD1,229,-0.3725,129,-1.4378,719,2.64859,75,-2.0910,9,-5.1427
ENSG00000001461,NIPAL3,229,1.07790,105,-0.3381,127,0.01689,34,-2.0320,151,0.31887
ENSG00000133226,SRRM1,229,1.39585,115,0.14488,36,-1.9005,47,-1.3102,172,0.83151
ENSG00000169504,CLIC4,229,0.73071,311,1.83944,21,-3.2347,58,-1.5095,104,-0.6082
ENSG00000117614,SYF2,229,1.76789,152,1.21182,28,-2.0361,35,-1.4742,7,-3.8352
ENSG00000183726,TMEM50A,229,1.34655,190,1.29575,63,-1.0307,25,-2.2721,7,-4.0772
ENSG00000117640,MTFR1L,229,1.70343,64,-0.6998,132,0.76979,27,-1.9324,2,-5.6675
ENSG00000117632,STMN1,229,-1.1946,541,0.23777,899,1.50800,118,-2.1942,149,-1.8465
ENSG00000142669,SH3BGRL3,229,0.39151,178,-0.0451,301,1.15317,61,-1.7123,28,-2.8870
ENSG00000198830,HMGN2,229,0.43017,256,0.79459,119,-0.7611,63,-1.6405,206,0.24884
ENSG00000117713,ARID1A,229,1.84330,107,0.44035,72,-0.3739,21,-2.2171,2,-5.5759
ENSG00000090273,NUDC,229,0.79476,150,0.06519,158,0.17260,32,-2.3346,141,-0.0585
ENSG00000186501,TMEM222,229,1.37394,101,-0.1408,144,0.61776,37,-1.6941,2,-5.8898
ENSG00000158195,WASF2,229,1.90720,127,0.90551,13,-3.0441,81,-0.0681,2,-5.5377
ENSG00000126709,IFI6,229,0.05307,274,0.44713,320,0.80556,115,-1.0554,21,-3.5545
ENSG00000117758,STX12,229,0.98252,120,-0.1912,203,0.97217,47,-1.6378,2,-6.1734
ENSG00000126698,DNAJC8,229,0.91343,177,0.55581,150,0.19396,71,-1.0486,2,-6.1652
ENSG00000130770,ATP5IF1,229,-0.2342,260,-0.0269,532,1.76652,30,-3.3275,2,-7.0990
ENSG00000162512,SDC3,229,0.86311,194,0.70299,101,-0.6336,163,0.25476,2,-6.2641
ENSG00000134644,PUM1,229,0.27922,170,-0.2611,250,0.53910,69,-1.6376,222,0.22574
ENSG00000121766,ZCCHC17,229,0.87082,103,-0.5823,251,1.39480,40,-1.9706,2,-6.2599
ENSG00000121769,FABP3,229,1.34354,38,-1.8381,214,1.65024,32,-1.9006,2,-5.9104
ENSG00000162517,PEF1,229,1.63254,32,-1.9047,170,1.35964,35,-1.5721,2,-5.7103
ENSG00000121753,ADGRB2,229,1.81490,54,-0.8957,115,0.56120,48,-0.9617,2,-5.5943
ENSG00000184007,PTP4A2,229,-0.2725,366,0.66341,187,-0.6967,181,-0.6558,373,0.56072
ENSG00000121774,KHDRBS1,229,1.01409,167,0.54050,133,0.04753,19,-2.8933,60,-1.2395
ENSG00000025800,KPNA6,229,1.88234,96,0.24081,71,-0.3633,34,-1.4441,2,-5.5527
ENSG00000084623,EIF3I,229,1.17033,132,0.19786,159,0.61689,25,-2.4312,2,-6.0358
ENSG00000175130,MARCKSL1,229,-0.5289,632,1.73562,111,-1.8332,113,-1.6280,383,0.32948
ENSG00000162521,RBBP4,229,1.42730,115,0.18130,102,-0.0720,34,-1.7610,41,-1.4912
ENSG00000134684,YARS,229,1.64460,62,-0.8108,149,1.01779,14,-2.9544,2,-5.7024
ENSG00000116560,SFPQ,229,0.75649,234,1.02350,154,0.07402,34,-2.2663,2,-6.3460
ENSG00000142687,KIAA0319L,229,1.97567,48,-0.9968,95,0.29518,60,-0.5195,2,-5.4952
ENSG00000020129,NCDN,229,-0.1617,121,-1.3340,625,2.58846,45,-2.6537,2,-7.1093
ENSG00000126067,PSMB2,229,0.65853,107,-0.7251,300,1.58040,55,-1.6544,2,-6.4227
ENSG00000116871,MAP7D1,229,0.10249,295,0.68068,306,0.77289,75,-1.6588,2,-6.8749
ENSG00000054118,THRAP3,229,1.69162,104,0.22998,80,-0.3060,54,-0.8805,2,-5.6723
ENSG00000163875,MEAF6,229,1.00435,136,0.08954,196,0.91165,17,-3.0919,2,-6.1548
ENSG00000197982,C1orf122,229,0.01393,375,1.15809,220,-0.0603,168,-0.4954,2,-6.9573
ENSG00000174574,AKIRIN1,229,0.97951,118,-0.2164,210,1.04836,38,-1.9441,2,-6.1759
ENSG00000168653,NDUFS5,229,-0.2652,421,1.01053,359,0.62457,62,-2.2842,32,-3.2322
ENSG00000127603,MACF1,229,-0.4782,426,0.72012,152,-1.2748,120,-1.4928,640,1.35002
ENSG00000116983,HPCAL4,229,0.74078,121,-0.4230,253,1.21414,72,-1.1715,2,-6.2768
ENSG00000131236,CAP1,229,0.64945,198,0.48451,180,0.27974,35,-2.3416,83,-1.0349
ENSG00000131238,PPT1,229,1.06542,130,0.05986,174,0.70080,45,-1.6406,2,-6.1116
ENSG00000084073,ZMPSTE24,229,1.37391,92,-0.3103,107,-0.0258,24,-2.3163,106,-0.0340
ENSG00000117016,RIMS3,229,1.74941,37,-1.5877,155,1.24321,21,-2.2557,2,-5.6362
ENSG00000065978,YBX1,229,0.60059,272,1.20252,42,-2.2951,35,-2.3600,241,0.69202
ENSG00000117394,SLC2A1,229,0.44511,382,2.01145,9,-4.6824,180,0.03261,45,-2.1246
ENSG00000066322,ELOVL1,1495,3.77154,191,-0.8877,34,-3.5970,24,-3.8843,181,-0.8558
ENSG00000142949,PTPRF,229,1.23499,86,-0.5630,172,0.87815,64,-0.9659,2,-5.8604
ENSG00000117410,ATP6V0B,229,-0.8593,245,-0.8620,919,2.37291,164,-1.3804,2,-7.6170
ENSG00000117419,ERI3,229,0.45724,68,-1.6735,368,1.89056,113,-0.7181,16,-3.6506
ENSG00000187147,RNF220,229,0.91048,98,-0.6419,209,0.94907,34,-2.1714,82,-0.8249
ENSG00000142937,RPS8,229,-1.4944,1175,1.74165,457,-0.4809,296,-1.0971,315,-1.0007
ENSG00000117450,PRDX1,229,-1.2935,782,0.93964,735,0.78480,333,-0.7078,5,-6.6796
ENSG00000085998,POMGNT1,229,2.05391,54,-0.7213,76,-0.0971,67,-0.2925,2,-5.4489
ENSG00000173660,UQCRH,229,-0.6661,399,0.30698,647,1.53217,84,-2.2061,6,-5.9501
ENSG00000123472,ATPAF1,229,0.77127,151,0.04876,213,0.81210,73,-1.1193,2,-6.3363
ENSG00000159658,EFCAB14,229,0.90841,195,0.76935,93,-0.7347,72,-1.0231,83,-0.8113
ENSG00000162368,CMPK1,229,0.50149,149,-0.2711,278,1.10927,73,-1.3547,42,-2.1682
ENSG00000162374,ELAVL4,1694,3.13187,60,-3.1670,470,0.29587,96,-2.2596,2,-7.8011
ENSG00000123091,RNF11,229,-0.8680,252,-0.8236,723,1.48017,121,-1.8448,439,0.19530
ENSG00000085832,EPS15,229,0.71215,188,0.44344,192,0.48743,76,-1.1047,2,-6.3815
ENSG00000078618,NRDC,229,1.61206,89,-0.1699,127,0.57862,15,-2.8186,2,-5.7270
ENSG00000169213,RAB3B,229,-0.1531,87,-1.8521,461,1.46513,143,-0.9048,287,0.22865
ENSG00000162378,ZYG11B,229,0.52296,85,-1.2501,353,1.87974,77,-1.2481,2,-6.5323
ENSG00000116171,SCP2,229,0.93801,178,0.59426,153,0.25387,53,-1.4828,2,-6.2086
ENSG00000116209,TMEM59,229,-0.0660,326,0.67998,292,0.42798,46,-2.5529,158,-0.6733
ENSG00000157216,SSBP3,229,1.16904,156,0.56201,108,-0.2113,43,-1.6276,40,-1.7196
ENSG00000116133,DHCR24,229,-0.2825,412,0.93682,362,0.61962,110,-1.4356,13,-4.5336
ENSG00000162407,PLPP3,229,-0.0431,553,2.35167,81,-1.8661,147,-0.7641,2,-7.0067
ENSG00000177606,JUN,229,1.26704,223,1.66052,46,-1.6186,29,-2.1004,2,-5.9650
ENSG00000162599,NFIA,229,0.07767,413,1.54857,63,-2.1564,179,-0.3280,171,-0.4067
ENSG00000162434,JAK1,229,1.62258,91,-0.1100,112,0.30936,37,-1.4933,2,-5.7203
ENSG00000162433,AK4,229,1.09759,134,0.15164,157,0.49551,57,-1.2278,2,-6.0878
ENSG00000116675,DNAJC6,229,-0.9250,243,-0.9544,959,2.37617,61,-2.9128,146,-1.6153
ENSG00000213625,LEPROT,229,1.17257,152,0.51004,25,-2.6298,36,-1.8835,218,1.07654
ENSG00000184588,PDE4B,229,1.84252,113,0.56437,62,-0.6362,28,-1.7870,2,-5.5769
ENSG00000142864,SERBP1,229,0.77418,234,1.04742,72,-1.2934,93,-0.7540,98,-0.6606
ENSG00000116729,WLS,229,1.56120,165,1.17430,28,-2.1869,77,-0.4013,2,-5.7604
ENSG00000116754,SRSF11,229,0.78029,205,0.73123,106,-0.6220,84,-0.9078,93,-0.7434
ENSG00000132485,ZRANB2,229,0.99984,121,-0.1572,129,-0.0320,30,-2.2686,157,0.31150
ENSG00000172260,NEGR1,229,0.56680,107,-0.8091,327,1.70083,56,-1.6930,2,-6.4968
ENSG00000117054,ACADM,229,1.82663,100,0.26297,80,-0.1758,24,-2.0303,2,-5.5899
ENSG00000077254,USP33,229,1.02433,115,-0.2206,162,0.47759,29,-2.2960,91,-0.5733
ENSG00000180488,MIGA1,229,1.04119,103,-0.4104,139,0.17226,56,-1.3241,125,-0.0318
ENSG00000137941,TTLL7,229,0.69211,123,-0.4323,244,1.04161,35,-2.2852,80,-1.0486
ENSG00000142875,PRKACB,229,-0.7308,342,-0.0949,659,1.46176,95,-2.0761,186,-1.0598
ENSG00000174021,GNG5,229,1.65483,171,1.41192,26,-2.1880,37,-1.4812,2,-5.6989
ENSG00000153904,DDAH1,229,0.04284,327,0.84678,287,0.53923,103,-1.2354,2,-6.9329
ENSG00000183291,SELENOF,229,0.98096,152,0.29225,178,0.64818,33,-2.1554,2,-6.1764
ENSG00000143013,LMO4,229,1.70460,112,0.40216,66,-0.6455,62,-0.6621,2,-5.6654
ENSG00000122406,RPL5,1723,2.11556,636,0.16422,327,-1.0776,197,-1.7265,262,-1.2889
ENSG00000117500,TMED5,229,2.08420,102,0.56438,46,-1.0035,24,-1.8536,2,-5.4324
ENSG00000137942,FNBP1L,229,2.47611,72,0.12289,37,-1.1055,25,-1.5397,2,-5.2116
ENSG00000117528,ABCD3,229,1.54009,98,-0.0394,124,0.44985,26,-2.1163,2,-5.7746
ENSG00000117519,CNN3,229,0.43569,363,1.80320,104,-0.9938,80,-1.2748,2,-6.6046
ENSG00000117569,PTBP2,229,1.66029,54,-1.0195,141,0.88066,36,-1.5185,7,-3.8958
ENSG00000170989,S1PR1,229,1.39538,208,1.64073,17,-3.0434,68,-0.7341,2,-5.8733
ENSG00000116266,STXBP3,229,1.66785,121,0.53312,47,-1.2527,20,-2.4103,74,-0.3871
ENSG00000085433,WDR47,229,1.42718,51,-1.3150,196,1.49494,14,-3.0904,2,-5.8513
ENSG00000197780,TAF13,229,0.78546,120,-0.3786,127,-0.2842,76,-1.0620,226,0.76216
ENSG00000031698,SARS,229,0.65539,117,-0.5644,278,1.34649,52,-1.7332,29,-2.5765
ENSG00000143126,CELSR2,229,1.87959,118,0.70202,52,-0.9392,29,-1.6775,2,-5.5545
ENSG00000134243,SORT1,229,0.22170,321,1.06827,154,-0.5112,81,-1.4407,146,-0.5200
ENSG00000134202,GSTM3,229,1.18242,109,-0.1715,136,0.27387,33,-2.0039,81,-0.6238
ENSG00000168710,AHCYL1,229,-1.3606,1242,2.27854,300,-1.0769,413,-0.4343,37,-4.0562
ENSG00000197106,SLC6A17,229,1.01293,51,-1.6403,267,1.82963,41,-1.8165,2,-6.1524
ENSG00000116396,KCNC4,229,1.26648,62,-1.1037,210,1.47266,22,-2.5256,2,-5.9665
ENSG00000134248,LAMTOR5,229,0.92339,165,0.40985,171,0.48659,49,-1.6206,2,-6.2152
ENSG00000177301,KCNA2,229,1.78416,55,-0.9095,118,0.59819,40,-1.2709,11,-3.1850
ENSG00000116459,ATP5PB,230,0.30498,200,0.08342,298,0.98902,30,-2.8315,89,-1.2343
ENSG00000116473,RAP1A,229,1.42526,194,1.45745,47,-1.4346,26,-2.1766,2,-5.8539
ENSG00000171385,KCND3,229,1.20689,101,-0.2998,86,-0.5995,29,-2.1505,191,0.85697
ENSG00000116489,CAPZA1,229,0.99218,106,-0.4166,218,1.17636,28,-2.3754,13,-3.4993
ENSG00000155366,RHOC,229,1.52600,154,0.94882,35,-1.8204,95,-0.0950,2,-5.6665
ENSG00000163349,HIPK1,229,1.94032,84,0.01402,67,-0.4163,27,-1.7573,26,-1.8360
ENSG00000116752,BCAS2,229,1.13603,79,-0.8023,218,1.38419,27,-2.3315,2,-6.0580
ENSG00000009307,CSDE1,229,-0.8962,396,-0.0125,607,0.94695,179,-1.2744,374,-0.1068
ENSG00000163399,ATP1A1,229,-0.4347,143,-1.3311,754,2.69996,62,-2.4359,2,-7.3505
ENSG00000198162,MAN1A2,229,-0.3104,338,0.42715,159,-1.0219,64,-2.2742,646,1.58878
ENSG00000092621,PHGDH,229,1.22032,241,1.84217,13,-3.5219,77,-0.6693,2,-6.0004
ENSG00000134250,NOTCH2,229,2.02588,140,1.28681,12,-3.1536,31,-1.5180,2,-5.4634
ENSG00000265241,RBM8A,229,1.38068,117,0.16426,134,0.46108,22,-2.4330,2,-5.8844
ENSG00000178104,PDE4DIP,229,0.02571,245,0.17327,193,-0.3025,61,-2.0498,412,1.07975
ENSG00000159164,SV2A,1815,2.63631,125,-2.4074,712,0.73410,74,-2.9668,2,-8.1223
ENSG00000143401,ANP32E,1754,3.98507,118,-1.8866,168,-1.3004,88,-2.1340,2,-7.5610
ENSG00000266472,MRPS21,229,0.61462,160,-0.0031,243,0.92560,44,-2.0188,45,-1.9934
ENSG00000143384,MCL1,229,1.55380,169,1.23239,14,-3.2478,100,0.00753,2,-5.7659
ENSG00000143420,ENSA,229,1.10009,109,-0.2546,129,0.07628,45,-1.6101,119,-0.0667
ENSG00000213190,MLLT11,229,-0.5191,126,-1.6232,737,2.34029,73,-2.2772,172,-0.9749
ENSG00000159352,PSMD4,229,1.14793,107,-0.2483,177,0.83576,50,-1.4021,2,-6.0498
ENSG00000143393,PI4KB,229,1.59588,56,-1.0224,133,0.67072,74,-0.4562,2,-5.7371
ENSG00000159377,PSMB4,229,0.10195,192,-0.2286,408,1.55576,78,-1.6052,2,-6.8842
ENSG00000143376,SNX27,229,1.36232,105,-0.0717,108,-0.0095,36,-1.7177,70,-0.7219
ENSG00000197747,S100A10,229,-0.0961,216,-0.2309,476,1.67016,54,-2.3353,32,-3.1134
ENSG00000197956,S100A6,229,-0.4754,548,1.39000,328,0.14618,157,-1.0744,2,-7.3871
ENSG00000188643,S100A16,229,2.18578,100,0.59136,24,-1.9946,51,-0.6259,2,-5.3728
ENSG00000189171,S100A13,229,0.35979,400,1.99813,73,-1.6600,108,-0.8795,17,-3.6262
ENSG00000160678,S100A1,229,0.71874,318,1.89434,40,-2.3009,70,-1.2417,48,-1.7918
ENSG00000143621,ILF2,229,1.31539,94,-0.3261,147,0.59659,18,-2.7469,49,-1.2899
ENSG00000143543,JTB,229,1.15368,130,0.15533,148,0.43001,58,-1.1778,2,-6.0465
ENSG00000177954,RPS27,229,-2.3026,2258,2.17277,597,-0.9644,784,-0.4053,295,-1.9223
ENSG00000143549,TPM3,229,0.16799,204,-0.0320,305,0.85387,92,-1.2950,113,-0.9807
ENSG00000143612,C1orf43,229,1.09051,120,-0.0814,181,0.82053,41,-1.7469,2,-6.0930
ENSG00000160714,UBE2Q1,229,0.77939,63,-1.4992,230,1.01677,31,-2.4236,181,0.35950
ENSG00000160710,ADAR,229,0.14831,161,-0.5035,387,1.47640,81,-1.5109,61,-1.9253
ENSG00000143603,KCNN3,229,0.77408,262,1.36724,44,-2.0907,104,-0.5756,86,-0.8634
ENSG00000163344,PMVK,229,1.61114,109,0.24993,91,-0.1234,46,-1.1788,2,-5.7251
ENSG00000163346,PBXIP1,229,0.55956,328,1.69894,52,-1.9985,168,0.02525,2,-6.5026
ENSG00000163463,KRTCAP2,229,1.36841,127,0.32250,110,0.02006,56,-1.0526,2,-5.8936
ENSG00000177628,GBA,229,1.74249,41,-1.4142,138,0.92264,49,-1.0005,2,-5.6406
ENSG00000116521,SCAMP3,231,1.79171,52,-0.9889,116,0.55412,58,-0.7034,2,-5.5619
ENSG00000160752,FDPS,229,0.89253,86,-0.8808,255,1.46868,55,-1.4460,2,-6.2433
ENSG00000116539,ASH1L,229,1.26659,148,0.55004,94,-0.3711,49,-1.3474,37,-1.7648
ENSG00000132718,SYT11,229,-0.9446,594,0.81603,535,0.56698,166,-1.4455,222,-0.9916
ENSG00000160781,PAQR6,229,-0.3687,539,1.54067,107,-1.7340,480,0.91620,2,-7.0600
ENSG00000163468,CCT3,229,1.24197,110,-0.0898,160,0.70457,38,-1.7622,2,-5.9831
ENSG00000125462,C1orf61,229,-2.0838,2001,2.27703,391,-1.4341,848,-0.0349,203,-2.2609
ENSG00000132692,BCAN,229,0.87432,203,0.82915,122,-0.2626,96,-0.6120,2,-6.2557
ENSG00000162706,CADM3,229,0.17785,92,-1.4557,468,2.19738,94,-1.2516,2,-6.8176
ENSG00000158710,TAGLN2,229,1.22057,164,0.74126,109,-0.1318,40,-1.6778,2,-6.0000
ENSG00000177807,KCNJ10,229,0.29205,312,1.09780,54,-2.1854,110,-0.9140,280,0.64892
ENSG00000162729,IGSF8,229,1.76049,100,0.20920,91,0.00528,21,-2.2844,2,-5.6277
ENSG00000018625,ATP1A2,229,-1.7599,1604,2.25329,250,-1.8088,764,0.15221,187,-2.0632
ENSG00000162734,PEA15,229,-2.0729,1514,1.33839,938,0.17877,703,-0.3344,184,-2.3989
ENSG00000132716,DCAF8,229,1.77226,110,0.43205,79,-0.2558,20,-2.3151,2,-5.6204
ENSG00000162735,PEX19,229,1.79518,62,-0.6727,94,0.12193,30,-1.7058,50,-0.9176
ENSG00000122218,COPA,229,0.71979,179,0.35014,213,0.73953,28,-2.5938,20,-3.0564
ENSG00000143256,PFDN2,229,1.03733,138,0.15673,178,0.72086,33,-2.1158,2,-6.1314
ENSG00000143222,UFC1,229,1.62027,126,0.57911,81,-0.3417,29,-1.8530,2,-5.7220
ENSG00000158864,NDUFS2,229,0.67595,137,-0.2519,240,0.98199,50,-1.7916,55,-1.6333
ENSG00000143252,SDHC,229,0.43337,215,0.40123,208,0.32839,89,-1.1019,80,-1.2796
ENSG00000152332,UHMK1,229,0.37496,135,-0.5878,356,1.62173,75,-1.4192,2,-6.6537
ENSG00000143248,RGS5,229,0.77326,342,2.29285,12,-4.0522,93,-0.7437,2,-6.3342
ENSG00000185630,PBX1,229,1.12151,126,0.05691,159,0.55854,57,-1.2180,2,-6.0707
ENSG00000143198,MGST3,229,-0.3697,345,0.38982,516,1.40285,53,-2.5975,2,-7.2931
ENSG00000143149,ALDH9A1,229,1.87876,119,0.70392,48,-1.0532,36,-1.3761,2,-5.5547
ENSG00000143183,TMCO1,229,1.37438,100,-0.1578,108,-0.0011,40,-1.5638,72,-0.6595
ENSG00000143158,MPC2,229,1.08063,137,0.17935,137,0.18654,37,-1.9184,63,-1.0905
ENSG00000143155,TIPRL,229,1.65722,68,-0.6185,135,0.77991,14,-2.8683,12,-3.0837
ENSG00000143153,ATP1B1,229,-3.0982,769,-1.4466,4761,3.25355,303,-2.6878,425,-2.1824
ENSG00000075945,KIFAP3,229,-0.2328,125,-1.3478,541,1.82515,61,-2.2633,221,-0.2881
ENSG00000117523,PRRC2C,229,-0.0469,229,-0.0571,119,-1.2450,281,0.30078,444,1.14020
ENSG00000117533,VAMP4,229,1.69583,96,0.06984,96,0.05821,36,-1.4794,2,-5.6727
ENSG00000197959,DNM3,229,0.47168,127,-0.5957,287,1.15176,33,-2.5473,127,-0.5109
ENSG00000117592,PRDX6,229,-0.3824,590,1.80999,230,-0.4386,149,-1.0619,2,-7.3042
ENSG00000234741,GAS5,229,1.77256,113,0.49040,62,-0.7000,48,-1.0096,2,-5.6195
ENSG00000152061,RABGAP1L,229,1.31217,83,-0.5643,182,1.12777,19,-2.6863,2,-5.9294
ENSG00000116161,CACYBP,229,0.26843,152,-0.4881,347,1.36064,36,-2.5961,106,-0.9907
ENSG00000116147,TNR,229,0.75694,142,-0.0939,128,-0.2857,53,-1.6126,218,0.66382
ENSG00000152092,ASTN1,229,1.94094,84,0.01772,84,0.00251,18,-2.3407,2,-5.5147
ENSG00000169905,TOR1AIP2,229,1.64591,91,-0.0848,113,0.35509,27,-1.9374,2,-5.7013
ENSG00000143337,TOR1AIP1,229,1.83535,117,0.63122,60,-0.7152,27,-1.8184,2,-5.5814
ENSG00000135837,CEP350,229,1.59420,164,1.21385,42,-1.5085,39,-1.4475,2,-5.7379
ENSG00000116260,QSOX1,229,1.78439,58,-0.7981,112,0.46736,55,-0.7747,2,-5.6127
ENSG00000143324,XPR1,229,1.96690,47,-1.0509,110,0.61645,34,-1.3878,2,-5.5003
ENSG00000135821,GLUL,229,-2.2558,2358,2.49703,333,-1.8812,1151,0.28876,41,-4.7606
ENSG00000135829,DHX9,229,1.80958,109,0.43529,68,-0.4940,30,-1.6930,6,-4.0447
ENSG00000157064,NMNAT2,229,0.99972,34,-2.2896,295,2.18052,25,-2.5565,2,-6.1623
ENSG00000162704,ARPC5,229,0.85455,183,0.55325,163,0.30076,65,-1.2303,2,-6.2713
ENSG00000116667,C1orf21,229,1.91648,81,-0.0883,84,-0.0043,30,-1.6112,2,-5.5305
ENSG00000116679,IVNS1ABP,229,1.90499,116,0.67474,44,-1.1862,43,-1.0832,2,-5.5385
ENSG00000047410,TPR,229,1.37318,129,0.36554,88,-0.3972,36,-1.7351,59,-0.9836
ENSG00000116741,RGS2,229,1.98630,90,0.20166,76,-0.1542,11,-3.0969,2,-5.4888
ENSG00000116750,UCHL5,229,1.40222,39,-1.7707,109,0.04229,17,-2.7894,205,1.17916
ENSG00000116747,RO60,229,1.96582,123,0.88457,33,-1.6012,33,-1.4364,3,-4.6953
ENSG00000151414,NEK7,229,1.29390,133,0.35177,118,0.09966,54,-1.1639,2,-5.9420
ENSG00000118200,CAMSAP2,229,0.17372,162,-0.4714,326,1.02545,110,-1.0162,135,-0.7021
ENSG00000116857,TMEM9,229,0.94693,132,-0.0381,192,0.78769,62,-1.2437,2,-6.1988
ENSG00000174307,PHLDA3,229,1.77379,77,-0.2999,103,0.28799,38,-1.3787,2,-5.6185
ENSG00000159176,CSRP1,229,-0.6804,733,1.92111,118,-1.8966,312,-0.1774,189,-0.9785
ENSG00000198892,SHISA4,229,0.71827,179,0.33985,126,-0.3597,69,-1.2527,155,0.03314
ENSG00000134375,TIMM17A,229,1.01409,127,-0.0355,195,0.91366,32,-2.1836,2,-6.1488
