Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000078369,GNB1,398,0.32053,427,0.44387,344,0.07125,452,0.54472,175,-1.0203,262,-0.3823,251,-0.4456
ENSG00000067606,PRKCZ,233,0.28644,273,0.56376,271,0.54921,256,0.44908,102,-1.0548,149,-0.4620,96,-1.1515
ENSG00000162585,FAAP20,66,0.81197,8,-2.4551,14,-1.7292,33,-0.3948,67,0.84328,34,-0.3286,69,0.89354
ENSG00000157916,RER1,103,0.78795,79,0.32132,75,0.22548,48,-0.5202,34,-1.0360,52,-0.3854,68,0.06739
ENSG00000157911,PEX10,31,-0.0170,42,0.47299,23,-0.5235,22,-0.5625,34,0.14171,26,-0.2873,42,0.49245
ENSG00000157870,PRXL2B,127,0.51152,128,0.52778,96,0.02262,90,-0.0852,67,-0.5591,97,0.05450,56,-0.8514
ENSG00000158109,TPRG1L,303,0.67567,319,0.77181,280,0.53424,223,0.13659,42,-2.4664,177,-0.2441,95,-1.2308
ENSG00000130764,LRRC47,100,0.41151,88,0.18327,60,-0.4574,141,1.03709,36,-1.2535,61,-0.4085,66,-0.2972
ENSG00000069424,KCNAB2,135,0.10638,126,-0.0127,182,0.62222,158,0.37817,144,0.21637,84,-0.6717,59,-1.2160
ENSG00000116254,CHD5,170,0.78767,131,0.31305,55,-1.0822,87,-0.3606,117,0.12192,125,0.24104,75,-0.5995
ENSG00000116251,RPL22,377,0.55889,133,-1.1558,177,-0.7058,155,-0.9152,349,0.42526,157,-0.8917,562,1.32162
ENSG00000116237,ICMT,51,0.89535,44,0.60875,46,0.69281,25,-0.3528,1,-4.7088,24,-0.4146,25,-0.3511
ENSG00000097021,ACOT7,459,-0.4821,1179,1.17746,853,0.56750,895,0.65574,331,-0.9991,386,-0.7584,202,-1.7584
ENSG00000162408,NOL9,33,0.46761,35,0.53175,32,0.39531,21,-0.2817,3,-3.0114,27,0.08948,26,0.05169
ENSG00000162413,KLHL21,66,0.64226,43,-0.0971,46,0.03308,56,0.36248,36,-0.3547,28,-0.7510,42,-0.1423
ENSG00000007923,DNAJC11,47,0.25628,52,0.40261,43,0.07134,31,-0.4664,41,0.00559,42,0.04625,30,-0.4818
ENSG00000171735,CAMTA1,299,0.78310,139,-0.5258,101,-1.0310,216,0.21036,85,-1.2959,317,0.89263,183,-0.0771
ENSG00000049245,VAMP3,23,-0.7546,48,0.47408,35,-0.0595,42,0.20986,13,-1.5775,20,-0.9707,75,1.30270
ENSG00000049246,PER3,24,0.03419,5,-2.3058,15,-0.7496,3,-3.0768,31,0.45423,40,0.91763,48,1.27005
ENSG00000116288,PARK7,472,0.90186,367,0.44495,298,0.08081,272,-0.0692,141,-1.1269,148,-1.0488,288,0.02762
ENSG00000162426,SLC45A1,75,0.64827,64,0.38891,67,0.44936,83,0.84453,20,-1.4591,35,-0.6053,15,-1.9220
ENSG00000142599,RERE,174,1.42499,71,-0.2076,44,-0.9462,82,0.04771,25,-1.8076,95,0.28884,69,-0.2417
ENSG00000074800,ENO1,879,0.12100,1287,0.79712,614,-0.4722,1003,0.34895,676,-0.3159,486,-0.8442,783,-0.0749
ENSG00000171612,SLC25A33,55,1.00891,11,-1.6566,31,0.02047,27,-0.2455,21,-0.6321,20,-0.7164,53,0.93449
ENSG00000188807,TMEM201,49,1.39877,38,0.91185,19,-0.3001,17,-0.4954,1,-4.3649,15,-0.6337,20,-0.2090
ENSG00000171603,CLSTN1,699,1.24858,310,-0.2098,279,-0.3809,497,0.59825,104,-1.9145,259,-0.5060,315,-0.1824
ENSG00000178585,CTNNBIP1,93,1.87715,40,0.22476,29,-0.2703,34,-0.0149,2,-3.8512,13,-1.4851,31,-0.2011
ENSG00000162441,LZIC,24,-0.3791,29,-0.0772,30,-0.0207,18,-0.8481,34,0.18220,33,0.09803,46,0.70565
ENSG00000130939,UBE4B,65,0.15213,91,0.73761,60,0.01434,58,-0.0531,61,0.04463,53,-0.1874,29,-1.1597
ENSG00000054523,KIF1B,349,-0.1764,346,-0.1943,544,0.58574,579,0.69882,317,-0.3344,288,-0.4907,295,-0.4530
ENSG00000142657,PGD,126,0.45630,167,0.97280,111,0.24385,71,-0.4990,54,-0.9244,82,-0.2696,64,-0.6685
ENSG00000160049,DFFA,34,-0.3725,54,0.37332,61,0.59828,43,-0.0046,29,-0.6454,22,-1.0617,59,0.53222
ENSG00000142655,PEX14,32,0.05743,38,0.36559,33,0.13953,25,-0.3285,40,0.46208,27,-0.1982,19,-0.7603
ENSG00000120948,TARDBP,72,0.81347,49,0.14133,20,-1.3089,39,-0.2423,66,0.66735,18,-1.4234,52,0.23362
ENSG00000116649,SRM,133,0.70343,95,0.11187,113,0.40750,90,0.01689,69,-0.4120,45,-1.0820,77,-0.2318
ENSG00000198793,MTOR,91,1.12480,61,0.38399,51,0.07861,67,0.55557,7,-2.8602,34,-0.5892,29,-0.8211
ENSG00000116661,FBXO2,444,0.10637,559,0.50722,595,0.62003,500,0.31270,285,-0.6243,286,-0.6170,249,-0.8367
ENSG00000132879,FBXO44,193,0.46265,186,0.40244,173,0.27303,196,0.48747,76,-1.0588,137,-0.1203,71,-1.1772
ENSG00000011021,CLCN6,162,0.32139,187,0.56899,208,0.76936,133,-0.0161,76,-0.9114,114,-0.2707,60,-1.2877
ENSG00000116685,KIAA2013,41,-0.4585,39,-0.5341,43,-0.3820,54,0.00886,96,1.02649,49,-0.1503,56,0.05506
ENSG00000083444,PLOD1,59,0.08787,89,0.79773,62,0.16333,84,0.69753,21,-1.5082,45,-0.3602,33,-0.8516
ENSG00000116688,MFN2,156,0.26654,170,0.41350,183,0.54466,133,-0.0082,110,-0.3216,104,-0.4061,78,-0.8578
ENSG00000048707,VPS13D,64,0.61762,39,-0.2323,50,0.20771,53,0.30108,45,0.03098,30,-0.6222,30,-0.6315
ENSG00000116731,PRDM2,31,0.00360,23,-0.5124,13,-1.3647,27,-0.2540,50,0.84052,31,0.01330,43,0.53925
ENSG00000189337,KAZN,73,0.81554,71,0.77298,65,0.60044,34,-0.4712,5,-3.2424,24,-1.0476,48,0.08893
ENSG00000142634,EFHD2,73,1.37113,14,-1.3746,29,-0.2782,22,-0.7536,35,0.04305,36,0.06963,32,-0.1302
ENSG00000116786,PLEKHM2,72,0.59364,51,0.00775,54,0.08449,61,0.29190,47,-0.1486,36,-0.5888,38,-0.5001
ENSG00000065526,SPEN,32,0.36037,21,-0.3241,6,-2.1629,5,-2.2983,45,0.97663,16,-0.7299,54,1.35793
ENSG00000055070,SZRD1,30,0.15047,8,-1.8455,32,0.23190,17,-0.7425,40,0.66691,10,-1.5086,54,1.22746
ENSG00000219481,NBPF1,61,1.32889,23,-0.4131,36,0.32261,39,0.46983,1,-4.2747,16,-0.9612,30,0.03935
ENSG00000159363,ATP13A2,349,0.32656,407,0.59574,394,0.54048,313,0.13476,233,-0.3558,193,-0.6592,132,-1.2509
ENSG00000117118,SDHB,84,0.32632,96,0.55316,107,0.75779,99,0.61974,2,-4.7655,48,-0.6117,50,-0.5456
ENSG00000117115,PADI2,59,-0.2662,15,-2.3700,20,-1.9064,10,-2.8839,77,0.17528,51,-0.5059,252,2.69453
ENSG00000159423,ALDH4A1,20,-0.7942,49,0.69549,38,0.26193,23,-0.5814,17,-0.9993,25,-0.4356,57,0.97169
ENSG00000127463,EMC1,77,0.97466,59,0.49591,31,-0.5504,55,0.38413,21,-1.1417,37,-0.2743,28,-0.7388
ENSG00000053372,MRTO4,47,0.31848,46,0.30480,19,-1.0980,15,-1.4954,90,1.56221,31,-0.3491,22,-0.8691
ENSG00000053371,AKR7A2,88,0.46011,77,0.21532,60,-0.2112,68,-0.0017,41,-0.8179,59,-0.2228,81,0.31230
ENSG00000077549,CAPZB,203,-0.1729,337,0.70190,267,0.28526,316,0.58498,106,-1.2076,195,-0.2378,154,-0.6179
ENSG00000173436,MICOS10,222,0.28948,223,0.30039,131,-0.5858,198,0.09813,217,0.25170,116,-0.7789,203,0.13856
ENSG00000158747,NBL1,227,0.61149,95,-0.8386,101,-0.7485,115,-0.5426,350,1.44961,125,-0.3998,105,-0.6856
ENSG00000162545,CAMK2N1,574,1.15381,213,-0.5759,200,-0.6730,183,-0.8147,267,-0.2087,328,0.13347,354,0.26780
ENSG00000090432,MUL1,59,0.37943,65,0.53621,46,-0.0305,43,-0.1654,60,0.41542,34,-0.5329,24,-1.0953
ENSG00000183114,FAM43B,91,1.34127,64,0.67951,61,0.57863,34,-0.3964,9,-2.4097,31,-0.5243,14,-1.7746
ENSG00000158828,PINK1,394,0.02460,610,0.79420,468,0.32087,446,0.23568,248,-0.7304,270,-0.5946,282,-0.5253
ENSG00000127483,HP1BP3,183,0.69678,57,-1.2358,83,-0.6339,104,-0.2726,143,0.25608,123,-0.0035,167,0.53431
ENSG00000075151,EIF4G3,186,0.78111,132,0.17622,110,-0.1389,120,0.01341,76,-0.7276,128,0.12386,82,-0.6127
ENSG00000076864,RAP1GAP,201,1.20502,121,0.27282,74,-0.5432,116,0.19862,57,-0.9425,90,-0.2284,63,-0.8014
ENSG00000090686,USP48,56,0.48159,44,0.04083,45,0.09332,66,0.75569,6,-2.9805,28,-0.6663,53,0.38333
ENSG00000070831,CDC42,366,0.47188,329,0.28902,272,-0.0393,316,0.21989,258,-0.1281,215,-0.4207,190,-0.6185
ENSG00000004487,KDM1A,62,0.39861,61,0.37173,39,-0.3902,82,0.89228,43,-0.2218,25,-1.0914,33,-0.6534
ENSG00000169641,LUZP1,74,1.13252,3,-3.6789,42,0.10057,7,-2.6741,49,0.38089,64,0.86682,36,-0.1439
ENSG00000125944,HNRNPR,106,0.69024,80,0.19531,51,-0.5493,68,-0.0607,65,-0.1478,53,-0.4676,74,0.07658
ENSG00000117318,ID3,18,-1.0923,4,-3.0884,5,-2.8456,5,-2.8933,101,1.96947,16,-1.2938,104,2.03060
ENSG00000142676,RPL11,427,0.31307,186,-1.0433,164,-1.2421,300,-0.2831,424,0.30044,133,-1.5628,856,1.65150
ENSG00000057757,PITHD1,431,0.13282,690,0.97998,446,0.19333,633,0.81751,131,-1.7496,264,-0.6685,192,-1.1724
ENSG00000011009,LYPLA2,31,0.47163,41,0.95951,19,-0.3922,8,-1.7499,19,-0.4038,17,-0.4998,32,0.49577
ENSG00000117305,HMGCL,26,0.02802,49,1.14499,33,0.43678,27,0.06355,1,-4.5172,20,-0.4393,25,-0.0782
ENSG00000189266,PNRC2,56,0.42105,35,-0.3726,8,-2.5676,15,-1.6997,94,1.39152,47,0.09766,53,0.31557
ENSG00000188529,SRSF10,84,0.79719,75,0.60875,50,-0.0839,30,-0.9370,52,-0.0182,33,-0.7788,47,-0.1967
ENSG00000001461,NIPAL3,98,0.28012,77,-0.1143,95,0.23689,68,-0.3204,81,-0.0417,87,0.09073,73,-0.2059
ENSG00000117602,RCAN3,22,-1.3865,81,0.77592,110,1.37135,78,0.69333,29,-0.9328,31,-0.8167,13,-2.0870
ENSG00000133226,SRRM1,45,-0.2977,35,-0.6930,28,-1.0714,38,-0.5957,59,0.14232,90,0.88209,86,0.79224
ENSG00000169504,CLIC4,16,-1.2641,12,-1.6794,5,-2.9810,22,-0.7799,52,0.61757,34,-0.0966,112,2.22542
ENSG00000117614,SYF2,69,0.25786,55,-0.1127,19,-1.8091,32,-0.9944,108,1.07103,50,-0.2855,82,0.56730
ENSG00000117616,RSRP1,45,0.97657,30,0.23768,6,-2.2299,2,-3.5593,32,0.37288,29,0.19181,37,0.61280
ENSG00000183726,TMEM50A,56,0.21962,74,0.72303,50,0.02746,43,-0.2105,20,-1.3915,44,-0.1771,56,0.21832
ENSG00000204178,MACO1,37,0.28798,21,-0.6335,36,0.22759,32,0.01360,52,0.86871,22,-0.5900,20,-0.6906
ENSG00000162430,SELENON,41,0.20540,7,-2.4786,8,-2.2420,38,0.06682,74,1.27366,22,-0.8406,66,1.03636
ENSG00000117640,MTFR1L,113,0.72899,43,-0.8874,75,0.00707,99,0.48880,53,-0.5434,72,-0.0477,66,-0.2037
ENSG00000117632,STMN1,930,0.55961,977,0.64897,769,0.22549,644,-0.0733,406,-0.8223,506,-0.4707,482,-0.5486
ENSG00000142684,ZNF593,32,-0.5414,33,-0.5075,45,0.01396,59,0.49042,71,0.81367,25,-0.8948,47,0.07927
ENSG00000142669,SH3BGRL3,245,-0.6834,471,0.40705,474,0.41884,406,0.14724,550,0.68468,250,-0.6474,207,-0.9485
ENSG00000117682,DHDDS,43,0.20211,54,0.57421,53,0.55615,71,1.09600,12,-1.8467,21,-0.9388,15,-1.4760
ENSG00000198830,HMGN2,152,0.50707,48,-1.3583,87,-0.4281,87,-0.4424,186,0.87443,36,-1.7798,197,0.98201
ENSG00000117713,ARID1A,97,1.33696,28,-0.8089,26,-0.9034,40,-0.2375,32,-0.5872,54,0.23765,48,0.04918
ENSG00000204160,ZDHHC18,31,-1.0448,58,-0.0504,104,0.96918,109,1.06055,50,-0.2952,39,-0.6908,29,-1.1581
ENSG00000090273,NUDC,221,0.75736,139,-0.0486,139,-0.0553,138,-0.0602,124,-0.2355,100,-0.5926,142,-0.0119
ENSG00000253368,TRNP1,120,0.85123,90,0.33611,106,0.60918,53,-0.5492,59,-0.3656,59,-0.3794,32,-1.3353
ENSG00000142784,WDTC1,32,-0.3333,38,-0.0712,50,0.42668,48,0.32955,30,-0.4400,50,0.40959,27,-0.5947
ENSG00000186501,TMEM222,119,0.66706,77,-0.0775,81,0.00150,70,-0.2399,79,-0.0343,71,-0.2111,69,-0.2642
ENSG00000158195,WASF2,23,-0.8256,13,-1.6352,13,-1.6410,15,-1.4867,79,1.32243,19,-1.1172,106,1.94405
ENSG00000126705,AHDC1,57,1.08331,15,-1.1327,20,-0.6826,31,0.01446,3,-3.4398,43,0.55420,48,0.74617
ENSG00000126709,IFI6,197,0.14548,176,-0.0418,121,-0.6555,266,0.67173,202,0.18949,135,-0.4762,168,-0.1217
ENSG00000117758,STX12,150,0.22461,190,0.63701,164,0.38037,151,0.23336,92,-0.5935,82,-0.7668,92,-0.5787
ENSG00000117748,RPA2,55,0.44185,85,1.26330,28,-0.6443,38,-0.1925,34,-0.3487,30,-0.5627,26,-0.7726
ENSG00000126698,DNAJC8,160,0.17980,109,-0.4564,181,0.39402,136,-0.0971,185,0.43448,116,-0.3541,120,-0.3000
ENSG00000130770,ATP5IF1,563,0.94612,447,0.52226,381,0.24074,283,-0.2618,237,-0.5500,166,-1.1084,239,-0.5332
ENSG00000180098,TRNAU1AP,19,-0.4585,30,0.29344,31,0.37325,17,-0.6743,28,0.17803,21,-0.3220,31,0.33612
ENSG00000198492,YTHDF2,151,1.04712,107,0.40880,107,0.41492,70,-0.2974,47,-0.9299,71,-0.2776,35,-1.3819
ENSG00000116350,SRSF4,65,1.29538,20,-0.7304,32,0.00390,9,-1.9498,42,0.49067,18,-0.9195,36,0.22602
ENSG00000116353,MECR,48,0.33993,27,-0.5800,54,0.53755,62,0.78510,39,-0.0047,16,-1.4400,29,-0.4722
ENSG00000060656,PTPRU,71,1.37273,45,0.51605,25,-0.5002,29,-0.2542,18,-0.9778,33,-0.0117,13,-1.4326
ENSG00000162511,LAPTM5,36,0.44339,1,-4.3199,1,-4.6921,3,-3.3238,36,0.46276,6,-2.2762,110,2.95711
ENSG00000162512,SDC3,103,-0.7145,60,-1.5534,88,-0.9672,154,-0.0705,298,1.11211,125,-0.4130,295,1.09424
ENSG00000134644,PUM1,198,0.79078,106,-0.2842,122,-0.0505,132,0.08466,35,-1.9847,172,0.53890,116,-0.1365
ENSG00000121766,ZCCHC17,128,-0.3230,226,0.64790,167,0.11693,181,0.25951,132,-0.2749,150,-0.0657,106,-0.6251
ENSG00000121769,FABP3,71,-0.4780,118,0.36514,193,1.27587,151,0.79733,34,-1.6421,60,-0.7439,42,-1.3078
ENSG00000162517,PEF1,127,0.28808,177,0.88013,168,0.78945,80,-0.4860,80,-0.4906,79,-0.5080,41,-1.5113
ENSG00000121753,ADGRB2,167,1.43409,74,-0.0497,50,-0.6900,57,-0.4904,43,-0.9141,78,0.01723,67,-0.2153
ENSG00000184007,PTP4A2,163,0.33628,99,-0.4939,104,-0.4099,89,-0.6567,88,-0.6847,165,0.36353,227,0.94376
ENSG00000121774,KHDRBS1,161,0.96953,87,-0.1070,80,-0.2455,70,-0.4729,67,-0.5439,61,-0.6807,126,0.51824
ENSG00000025800,KPNA6,57,0.07280,69,0.40286,78,0.60670,54,-0.0133,38,-0.6121,37,-0.6390,50,-0.1429
ENSG00000084652,TXLNA,49,0.28824,52,0.38735,34,-0.3441,44,0.09333,51,0.33923,25,-0.8012,36,-0.2427
ENSG00000084623,EIF3I,177,0.39768,170,0.32554,181,0.43415,169,0.30941,90,-0.7324,93,-0.6722,105,-0.4857
ENSG00000175130,MARCKSL1,213,0.66120,44,-1.8880,51,-1.6429,64,-1.2991,174,0.30255,93,-0.7180,379,1.82779
ENSG00000160058,BSDC1,82,0.73061,63,0.27670,62,0.25770,32,-0.8155,49,-0.1418,46,-0.2402,40,-0.4637
ENSG00000176261,ZBTB8OS,52,1.31460,18,-0.5910,39,0.75071,9,-1.5904,13,-1.0746,14,-0.9107,32,0.40795
ENSG00000162521,RBBP4,111,0.75714,58,-0.3451,49,-0.6340,110,0.73755,35,-1.1407,46,-0.7242,95,0.47305
ENSG00000134684,YARS,160,0.62995,164,0.67450,86,-0.4308,122,0.15572,89,-0.3645,103,-0.1251,55,-1.1237
ENSG00000116497,S100PBP,60,0.87315,37,0.01257,46,0.39984,31,-0.2860,28,-0.4150,20,-0.9287,33,-0.1566
ENSG00000121900,TMEM54,33,-0.5646,22,-1.1547,17,-1.5341,43,-0.1193,112,1.66074,13,-1.9904,83,1.04795
ENSG00000004455,AK2,34,-0.1523,39,0.07476,18,-1.1553,19,-1.0137,76,1.29669,35,-0.0918,38,0.06734
ENSG00000134686,PHC2,52,-0.1178,51,-0.1635,60,0.12346,37,-0.6646,89,0.81020,48,-0.2614,55,-0.0302
ENSG00000163866,SMIM12,87,0.24181,92,0.34445,60,-0.3790,86,0.22912,112,0.69050,36,-1.1952,55,-0.5238
ENSG00000116560,SFPQ,150,0.47755,94,-0.3066,91,-0.3591,188,0.89082,46,-1.4195,80,-0.5712,145,0.41980
ENSG00000146463,ZMYM4,47,0.28616,33,-0.2893,32,-0.3131,31,-0.3823,64,0.84889,32,-0.3536,37,-0.1175
ENSG00000142687,KIAA0319L,87,0.30815,63,-0.2378,67,-0.1312,33,-1.2359,138,1.17014,62,-0.2531,56,-0.4092
ENSG00000020129,NCDN,607,1.21241,432,0.57039,281,-0.1685,307,-0.0217,144,-1.2259,255,-0.3302,150,-1.1630
ENSG00000126067,PSMB2,199,0.33012,249,0.73263,219,0.50068,278,0.93833,34,-2.4319,83,-1.0954,85,-1.0459
ENSG00000142686,C1orf216,105,0.42980,77,-0.1073,60,-0.5194,155,1.14759,97,0.29159,55,-0.6387,24,-1.9015
ENSG00000054116,TRAPPC3,87,0.64532,50,-0.3028,52,-0.2565,62,0.05847,80,0.48568,41,-0.6111,49,-0.3410
ENSG00000116871,MAP7D1,210,-0.2360,312,0.43416,289,0.30163,292,0.31835,241,-0.0080,168,-0.5998,184,-0.4534
ENSG00000054118,THRAP3,60,-0.3604,63,-0.2794,65,-0.2149,63,-0.2653,101,0.52624,56,-0.4738,113,0.72761
ENSG00000181817,LSM10,82,1.17350,62,0.64435,30,-0.5730,35,-0.3318,26,-0.7708,28,-0.6773,35,-0.3023
ENSG00000116898,MRPS15,40,-0.5854,54,-0.0764,109,1.15940,112,1.22965,19,-1.6807,25,-1.2785,39,-0.6247
ENSG00000163875,MEAF6,221,1.19180,112,-0.0279,135,0.27872,120,0.08087,66,-0.8825,107,-0.1042,38,-1.7071
ENSG00000185090,MANEAL,67,0.29740,113,1.27012,64,0.22709,50,-0.1981,39,-0.5728,46,-0.3361,14,-2.1658
ENSG00000197982,C1orf122,273,0.56639,182,-0.1336,245,0.37316,185,-0.1028,130,-0.6758,117,-0.8367,246,0.38212
ENSG00000183431,SF3A3,64,1.00679,25,-0.5994,35,-0.0326,30,-0.3180,30,-0.2984,23,-0.6949,45,0.39030
ENSG00000183520,UTP11,46,0.68045,31,0.00566,24,-0.4193,49,0.80024,28,-0.1565,6,-2.4465,33,0.08645
ENSG00000116954,RRAGC,73,-0.0645,123,0.84094,128,0.91961,35,-1.2464,66,-0.2334,59,-0.4257,49,-0.7051
ENSG00000174574,AKIRIN1,122,0.14742,113,0.01914,169,0.72202,99,-0.2034,117,0.08221,81,-0.5193,81,-0.5304
ENSG00000168653,NDUFS5,571,0.53479,440,0.07922,531,0.40446,566,0.51825,255,-0.8085,262,-0.7649,312,-0.4890
ENSG00000127603,MACF1,182,0.26833,77,-1.1191,121,-0.4060,107,-0.6095,267,0.96186,123,-0.3802,210,0.51880
ENSG00000090621,PABPC4,48,-0.2974,40,-0.5758,34,-0.8335,43,-0.4649,113,1.21903,21,-1.5971,103,1.03822
ENSG00000116983,HPCAL4,220,0.50556,188,0.22531,162,-0.0299,251,0.74288,86,-1.0408,133,-0.3508,111,-0.6394
ENSG00000084072,PPIE,30,0.02796,33,0.14899,27,-0.1722,19,-0.7427,39,0.45104,35,0.27327,26,-0.2075
ENSG00000131236,CAP1,113,-0.8481,245,0.42540,249,0.45488,294,0.75383,202,0.09234,93,-1.1463,142,-0.4892
ENSG00000131238,PPT1,175,0.52824,97,-0.4671,107,-0.3082,168,0.45343,162,0.38571,94,-0.5134,100,-0.4194
ENSG00000084073,ZMPSTE24,50,-0.0433,74,0.63002,60,0.27384,42,-0.3128,30,-0.8822,51,-0.0151,52,0.02772
ENSG00000084070,SMAP2,125,0.12897,104,-0.1766,144,0.37911,144,0.38253,119,0.05355,120,0.07040,52,-1.2781
ENSG00000117016,RIMS3,148,0.99491,72,-0.2690,92,0.14616,116,0.55281,25,-1.9080,81,-0.0655,57,-0.6323
ENSG00000198815,FOXJ3,55,0.23169,70,0.65310,73,0.70787,45,-0.1247,31,-0.7064,31,-0.6957,32,-0.6482
ENSG00000177181,RIMKLA,37,-0.3491,54,0.29066,85,1.09756,44,-0.0534,44,-0.0568,36,-0.3761,20,-1.3398
ENSG00000127125,PPCS,64,0.16997,62,0.10221,72,0.37154,33,-0.9070,96,0.88739,17,-1.9099,62,0.11866
ENSG00000065978,YBX1,52,-1.6315,29,-2.5204,38,-2.1192,38,-2.1046,697,3.64396,29,-2.5106,147,-0.0057
ENSG00000164008,C1orf50,34,0.38364,25,-0.1336,30,0.19544,21,-0.4128,23,-0.2687,22,-0.3582,35,0.41101
ENSG00000117394,SLC2A1,55,-0.6042,14,-2.6426,37,-1.2164,33,-1.3582,222,1.99825,37,-1.2130,156,1.22564
ENSG00000117395,EBNA1BP2,94,1.77041,50,0.54810,36,-0.0475,29,-0.3524,1,-5.0020,21,-0.8582,25,-0.6195
ENSG00000066322,ELOVL1,31,-0.1215,15,-1.2486,9,-1.9268,11,-1.7527,27,-0.3449,44,0.48753,96,2.04240
ENSG00000159479,MED8,32,0.31099,45,0.89983,46,0.94678,35,0.42367,6,-2.1733,17,-0.7593,7,-1.9876
ENSG00000142949,PTPRF,109,0.16870,116,0.27321,99,0.00775,59,-0.8380,66,-0.6609,111,0.20403,131,0.48691
ENSG00000126091,ST3GAL3,91,1.68565,29,-0.4095,26,-0.5859,24,-0.6832,26,-0.5947,32,-0.2096,31,-0.2873
ENSG00000117408,IPO13,59,0.53884,19,-1.2777,41,-0.0618,44,0.04697,28,-0.7118,53,0.36933,56,0.46149
ENSG00000117410,ATP6V0B,707,0.21734,1053,0.93392,731,0.27382,946,0.73437,192,-1.8503,472,-0.4552,256,-1.4153
ENSG00000117411,B4GALT2,81,0.03818,86,0.14384,90,0.21398,65,-0.3182,91,0.24701,85,0.12064,55,-0.5862
ENSG00000196517,SLC6A9,31,0.69722,1,-3.8739,9,-1.3774,19,-0.1967,9,-1.2663,13,-0.7066,64,2.18610
ENSG00000178028,DMAP1,61,1.99224,3,-3.0021,4,-2.5338,3,-2.8627,6,-1.9723,41,1.13048,34,0.77957
ENSG00000117419,ERI3,224,-0.4742,494,0.89061,415,0.56713,521,0.99201,139,-1.2217,149,-1.1157,150,-1.1091
ENSG00000187147,RNF220,167,0.47911,140,0.17202,166,0.47409,153,0.33165,65,-1.0708,100,-0.3882,93,-0.4979
ENSG00000142937,RPS8,758,0.42627,309,-1.0467,381,-0.7174,468,-0.3886,906,0.74872,267,-1.2715,1052,1.03091
ENSG00000070785,EIF2B3,37,-0.0630,79,1.28687,70,1.04706,39,0.00940,3,-3.6738,23,-0.8470,20,-1.0229
