Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5
ENSG00000047849,MAP4,53,-3.5178,162,-1.8578,540,0.13459,877,1.79895
ENSG00000232112,TMA7,53,-2.6433,231,-0.3268,75,-2.1302,516,2.10383
ENSG00000067560,RHOA,52,-3.0827,239,-0.7401,103,-2.0763,723,2.45498
ENSG00000114353,GNAI2,52,-3.6358,139,-2.1755,90,-2.8408,1193,3.66315
ENSG00000162244,RPL29,52,-3.8768,269,-1.4256,290,-1.3034,1275,2.64110
ENSG00000168309,FAM107A,1968,0.96952,99,-3.8942,323,-2.1323,1799,1.17511
ENSG00000269028,MTRNR2L12,68540,0.35311,23417,-1.4715,111629,1.38007,39796,-0.7699
ENSG00000080822,CLDND1,58,-2.5597,249,-0.2511,118,-1.4830,506,1.83248
ENSG00000114391,RPL24,53,-3.7173,308,-1.0424,196,-1.7528,1145,2.62178
ENSG00000181722,ZBTB20,53,-1.8723,14,-3.8316,121,-0.5666,326,2.36434
ENSG00000173230,GOLGB1,53,-0.9641,12,-3.1679,149,0.89380,127,0.82886
ENSG00000091513,TF,36655,8.01062,12,-9.5032,83,-6.8045,236,-5.6959
ENSG00000158186,MRAS,52,-1.6260,12,-3.7498,132,-0.0966,250,1.92855
ENSG00000008952,SEC62,5003,2.91970,535,-1.7316,647,-1.4337,730,-1.4965
ENSG00000242808,SOX2-OT,60,-1.4979,12,-3.8296,140,-0.1010,264,1.89341
ENSG00000181449,SOX2,53,-1.1670,12,-3.3673,130,0.36434,169,1.36951
ENSG00000161203,AP2M1,52,-1.7595,12,-3.8573,64,-1.4218,315,2.86173
ENSG00000156976,EIF4A2,53,-3.3560,1052,1.80778,47,-3.5267,550,0.51683
ENSG00000189058,APOD,57,-2.5121,195,-0.6006,101,-1.6477,512,2.11350
ENSG00000182899,RPL35A,53,-3.9257,546,-0.3219,237,-1.6757,1219,2.12853
ENSG00000169020,ATP5ME,52,-3.2186,457,0.22335,299,-0.5260,607,1.16987
ENSG00000068078,FGFR3,52,-1.9764,12,-4.0813,264,0.77894,275,1.32511
ENSG00000243449,C4orf48,53,-1.7429,91,-0.9051,82,-1.0693,273,1.85071
ENSG00000185818,NAT8L,52,-1.9217,230,0.56662,160,-0.1102,204,0.46850
ENSG00000087274,ADD1,52,-2.7678,12,-4.8327,75,-2.2118,669,3.83180
ENSG00000179010,MRFAP1,53,-1.9709,105,-0.8985,119,-0.6964,308,1.72684
ENSG00000038219,BOD1L1,53,-1.8271,12,-3.9854,267,0.95485,242,1.12335
ENSG00000151552,QDPR,54,-2.2525,88,-1.4986,165,-0.4780,388,1.92399
ENSG00000163682,RPL9,52,-3.9037,41,-4.2698,403,-0.8053,1361,3.03853
ENSG00000064042,LIMCH1,53,-2.4207,114,-1.2566,306,0.44639,365,1.20958
ENSG00000163453,IGFBP7,52,-4.5389,470,-1.2375,64,-4.2380,2160,3.46527
ENSG00000080493,SLC4A4,52,-1.4212,137,0.20136,177,0.69961,123,0.01551
ENSG00000132466,ANKRD17,52,-1.4712,12,-3.5993,238,1.26050,166,0.71482
ENSG00000118816,CCNI,53,-2.7243,432,0.72437,206,-0.6255,393,0.76868
ENSG00000145284,SCD5,53,-2.1476,12,-4.2759,128,-0.7630,404,2.63466
ENSG00000152583,SPARCL1,52,-5.2884,1042,-0.7956,852,-1.1239,3167,2.28651
ENSG00000118785,SPP1,74,-1.9615,334,0.56269,32,-3.2387,399,1.44143
ENSG00000109475,RPL34,53,-4.7894,1034,-0.2487,726,-0.8475,2069,1.77470
ENSG00000145362,ANK2,52,-2.1546,70,-1.7095,167,-0.3037,351,1.85859
ENSG00000164096,C4orf3,53,-2.7653,251,-0.3234,204,-0.6747,501,1.55869
ENSG00000145425,RPS3A,53,-3.4918,264,-1.0542,368,-0.5056,886,1.95532
ENSG00000109654,TRIM2,54,-1.7886,166,0.04061,113,-0.6159,238,1.09655
ENSG00000164114,MAP9,52,-2.1815,104,-1.1038,140,-0.6179,352,1.83139
ENSG00000109472,CPE,52,-3.7752,644,0.17704,302,-1.1130,961,1.52973
ENSG00000150625,GPM6A,53,-3.8895,718,0.21387,446,-0.6240,990,1.28548
ENSG00000169862,CTNND2,52,-2.3293,369,0.99840,229,0.05890,229,0.07722
ENSG00000145555,MYO10,52,-1.9155,187,0.19016,183,0.14785,210,0.57931
ENSG00000176788,BASP1,52,-1.7859,12,-3.9006,42,-2.1232,334,3.22402
ENSG00000079215,SLC1A3,52,-2.9140,109,-1.8054,172,-1.0901,653,2.54967
ENSG00000145592,RPL37,53,-4.7829,1243,0.09463,953,-0.3765,1826,1.28403
ENSG00000250722,SELENOP,76,-1.7194,88,-1.5043,80,-1.6446,421,2.36442
ENSG00000112851,ERBIN,56,-1.6299,50,-1.7920,123,-0.3482,260,1.76491
ENSG00000153914,SREK1,52,-1.8292,71,-1.3561,141,-0.2366,269,1.60838
ENSG00000131711,MAP1B,52,-6.1569,1803,-0.8869,2500,-0.3383,5393,1.89308
ENSG00000164346,NSA2,53,-1.4423,12,-3.5798,139,0.18251,213,1.63459
ENSG00000171530,TBCA,52,-1.9131,215,0.44627,107,-0.7830,236,0.91428
ENSG00000186468,RPS23,52,-5.0256,840,-0.8544,580,-1.4494,2722,2.47091
ENSG00000127184,COX7C,53,-2.7459,299,0.01224,168,-0.9657,483,1.47316
ENSG00000164292,RHOBTB3,52,-0.9835,12,-3.1319,166,1.14831,117,0.60502
ENSG00000164241,C5orf63,52,-4.9675,1047,-0.4220,1271,-0.0829,2143,1.43932
ENSG00000131437,KIF3A,53,-1.6773,110,-0.5188,136,-0.1406,219,1.13449
ENSG00000113558,SKP1,52,-2.9672,404,0.30832,109,-1.8655,571,1.59645
ENSG00000113013,HSPA9,52,-1.2326,13,-3.3422,95,-0.2404,193,1.84277
ENSG00000185129,PURA,2664,3.88651,12,-6.0367,113,-2.8492,297,-1.6464
ENSG00000131503,ANKHD1,52,-1.9040,84,-1.1691,136,-0.3719,284,1.64223
ENSG00000113578,FGF1,53,-2.0963,13,-4.1073,222,0.26685,336,1.80206
ENSG00000164587,RPS14,53,-4.4483,202,-2.4682,434,-1.2923,2000,3.11980
ENSG00000113140,SPARC,52,-4.8287,792,-0.7334,783,-0.7510,2215,2.02899
ENSG00000120129,DUSP1,52,-3.4337,77,-2.8611,11,-5.6461,1088,4.53321
ENSG00000127022,CANX,52,-3.0111,461,0.51021,133,-1.6052,554,1.36159
ENSG00000204628,RACK1,53,-2.8345,185,-0.8974,103,-1.8173,612,2.42416
ENSG00000137285,TUBB2B,52,-2.4905,134,-1.0450,207,-0.3218,424,1.69017
ENSG00000112308,C6orf62,53,-2.0008,247,0.59265,120,-0.7049,241,0.78409
ENSG00000206503,HLA-A,52,-3.9116,255,-1.5307,37,-4.4165,1432,3.63780
ENSG00000204592,HLA-E,52,-4.7257,388,-1.7533,71,-4.2889,2557,3.90493
ENSG00000204580,DDR1,52,-1.4803,12,-3.6013,87,-0.6637,244,2.25811
ENSG00000204525,HLA-C,52,-4.5496,439,-1.3777,47,-4.6904,2231,3.63230
ENSG00000234745,HLA-B,52,-4.7835,628,-1.0512,81,-4.1351,2539,3.31890
ENSG00000231500,RPS18,53,-4.5853,2015,1.35567,461,-1.3501,1317,0.64395
ENSG00000272325,NUDT3,52,-1.3507,13,-3.4416,178,0.80703,171,1.07397
ENSG00000124614,RPS10,52,-3.0413,29,-3.9193,173,-1.2185,767,3.17133
ENSG00000198755,RPL10A,52,-3.3591,640,0.69298,168,-1.6073,681,1.24582
ENSG00000137409,MTCH1,52,-1.8847,12,-3.9872,77,-1.2806,342,2.84992
ENSG00000146122,DAAM2,53,-2.1746,330,0.96239,123,-0.8378,251,0.56913
ENSG00000096384,HSP90AB1,52,-4.4017,799,-0.2128,440,-1.2063,1607,1.89869
ENSG00000170915,PAQR8,54,-1.5065,12,-3.6945,265,1.36957,171,0.62953
ENSG00000151914,DST,52154,7.24938,12,-10.023,661,-4.3210,348,-5.6589
ENSG00000119900,OGFRL1,52,-1.5306,12,-3.6537,142,0.12787,227,1.71458
ENSG00000156508,EEF1A1,52,-6.3148,2078,-0.8360,1049,-1.9191,6870,2.69596
ENSG00000196586,MYO6,4218,4.69908,199,-2.5459,199,-2.5451,124,-3.6235
ENSG00000132424,PNISR,53,-3.1954,250,-0.8291,379,-0.1217,673,1.56279
ENSG00000277443,MARCKS,1908,2.32132,491,-0.5830,223,-1.8419,405,-1.1071
ENSG00000152661,GJA1,52,-2.7608,12,-4.8171,120,-1.4887,641,3.37711
ENSG00000111897,SERINC1,53,-2.3862,291,0.40505,184,-0.4191,320,0.86364
ENSG00000112306,RPS12,52,-4.7705,1143,-0.0369,826,-0.6007,1907,1.50013
ENSG00000111961,SASH1,54,-1.1597,12,-3.3764,131,0.35218,172,1.37719
ENSG00000131016,AKAP12,52,-3.1903,341,-0.2470,90,-2.3739,739,2.19564
ENSG00000112531,QKI,630,0.20915,12,-5.7745,539,-0.0749,814,1.04726
ENSG00000075624,ACTB,53,-5.7062,2422,0.13331,255,-3.4294,4263,2.22712
ENSG00000136238,RAC1,53,-4.0478,491,-0.6523,222,-1.9185,1406,2.46058
ENSG00000189043,NDUFA4,53,-2.7748,13,-4.8411,177,-0.9047,631,2.95926
ENSG00000196683,TOMM7,53,-3.0314,12,-5.0956,157,-1.3705,782,3.39117
ENSG00000122566,HNRNPA2B1,434,0.56101,202,-0.7976,84,-2.1716,445,0.88755
ENSG00000106052,TAX1BP1,52,-2.2900,12,-4.3922,110,-1.1456,456,2.95674
ENSG00000180354,MTURN,311,-1.3221,165,-2.3042,1520,1.67215,715,0.10443
ENSG00000240583,AQP1,53,-2.8248,156,-1.1657,456,0.72631,446,1.00966
ENSG00000122545,SEPTIN7,53,-2.5394,12,-4.6699,329,0.42750,456,1.78968
ENSG00000058404,CAMK2B,52,-1.8709,106,-0.7311,77,-1.2385,288,1.87200
ENSG00000196262,PPIA,52,-3.7869,312,-1.0843,141,-2.3195,1229,2.86283
ENSG00000106153,CHCHD2,52,-2.8549,311,-0.0188,103,-1.8335,552,1.82895
ENSG00000009954,BAZ1B,53,-1.2457,12,-3.4141,167,0.77220,163,1.06546
ENSG00000263001,GTF2I,54,-2.5453,174,-0.7096,146,-0.9991,470,1.91309
ENSG00000005486,RHBDD2,52,-2.4017,15,-4.2099,57,-2.2513,515,3.62513
ENSG00000106211,HSPB1,52,-2.4365,382,0.93336,76,-1.8474,335,0.97835
ENSG00000075142,SRI,52,-1.6364,12,-3.7590,117,-0.3280,262,2.10422
ENSG00000127914,AKAP9,54,-2.1223,12,-4.2731,257,0.47135,337,1.64298
ENSG00000105854,PON2,52,-2.3224,13,-4.3747,47,-2.4729,496,3.71364
ENSG00000106261,ZKSCAN1,53,-1.7217,12,-3.8616,118,-0.4292,285,2.21685
ENSG00000166925,TSC22D4,56,-2.2702,13,-4.4431,309,0.55914,384,1.60781
ENSG00000214253,FIS1,54,-2.4523,610,1.96233,88,-1.6933,241,-0.0537
ENSG00000005483,KMT2E,54,-1.9131,293,1.00540,154,-0.2293,187,0.16549
ENSG00000128567,PODXL,53,-3.7820,12,-5.8604,39,-4.1985,1435,5.34606
ENSG00000122786,CALD1,53,-3.3693,575,0.46324,105,-2.3459,756,1.62753
ENSG00000064393,HIPK2,53,-3.4363,207,-1.3875,940,1.39157,586,0.55093
ENSG00000270672,MTRNR2L6,53,-2.9521,19,-4.3990,650,1.31459,486,1.01269
ENSG00000164733,CTSB,52,-2.8315,14,-4.6740,74,-2.2954,695,3.88646
ENSG00000078674,PCM1,54,-1.4837,12,-3.6605,126,-0.0877,234,1.86354
ENSG00000104722,NEFM,52,-2.2810,22,-3.5880,371,1.06857,316,1.09061
ENSG00000277586,NEFL,52,-2.1326,12,-4.2222,316,0.94606,295,1.21678
ENSG00000092964,DPYSL2,6794,4.12912,97,-4.3955,267,-2.9186,594,-2.0063
ENSG00000120885,CLU,52,-5.7212,1127,-1.1434,1716,-0.4485,4095,2.08492
ENSG00000133872,SARAF,53,-2.7598,139,-1.2896,96,-1.8731,607,2.65582
ENSG00000104695,PPP2CB,53,-1.9616,99,-0.9731,106,-0.8643,310,1.84869
ENSG00000147526,TACC1,52,-3.1640,375,-0.0657,158,-1.5018,680,1.80013
ENSG00000008988,RPS20,53,-3.6850,246,-1.3738,241,-1.4012,1128,2.64420
ENSG00000245910,SNHG6,53,-2.7202,12,-4.8043,314,0.13956,537,2.08390
ENSG00000147604,RPL7,52,-3.5576,815,0.91323,189,-1.6375,744,1.07867
ENSG00000147588,PMP2,53,-4.0635,167,-2.3581,1097,0.80274,1147,1.38446
ENSG00000156467,UQCRB,52,-3.8558,264,-1.4247,381,-0.8339,1202,2.36789
ENSG00000147649,MTDH,53,-1.6651,12,-3.8013,99,-0.6662,282,2.35458
ENSG00000156482,RPL30,53,-4.0734,394,-1.0367,479,-0.7161,1351,2.12921
ENSG00000164919,COX6C,52,-2.1242,12,-4.2157,83,-1.4179,412,3.05306
ENSG00000070756,PABPC1,53,-3.0399,253,-0.6141,164,-1.3172,668,2.08593
ENSG00000164924,YWHAZ,52,-1.7191,12,-3.8442,50,-1.7768,314,3.02420
ENSG00000164929,BAALC,52,-2.3309,196,-0.2148,195,-0.2276,332,1.16685
ENSG00000164754,RAD21,54,-1.1953,12,-3.3951,115,0.07549,185,1.60574
ENSG00000104419,NDRG1,5148,3.41016,389,-2.1050,160,-3.4343,693,-1.4525
ENSG00000104529,EEF1D,52,-2.1205,291,0.79291,98,-1.1370,261,0.82404
ENSG00000178719,GRINA,52,-1.3433,12,-3.4935,114,-0.0421,203,1.76112
ENSG00000161016,RPL8,52,-4.2803,693,-0.3211,203,-2.2830,1605,2.34207
ENSG00000147862,NFIB,52,-2.3390,105,-1.2759,136,-0.8539,414,2.07773
ENSG00000164985,PSIP1,53,-1.7493,21,-3.1572,109,-0.6024,293,2.26494
ENSG00000137154,RPS6,52,-5.1151,1101,-0.5099,621,-1.4427,2799,2.24221
ENSG00000168913,ENHO,52,-2.5674,13,-4.6155,419,0.94198,403,1.32179
ENSG00000083067,TRPM3,52,-0.6353,12,-2.8230,178,1.83813,67,-0.2748
ENSG00000156052,GNAQ,53,-1.6534,135,-0.1338,110,-0.4955,215,1.11119
ENSG00000165119,HNRNPK,53,-2.8966,12,-4.9767,116,-1.7166,731,3.58593
ENSG00000148053,NTRK2,52,-3.3174,234,-1.0275,491,0.24406,685,1.40160
ENSG00000136938,ANP32B,53,-2.0987,181,-0.1253,366,1.26780,186,-0.1052
ENSG00000070214,SLC44A1,57,-1.5632,12,-3.8458,99,-0.6898,286,2.33413
ENSG00000198121,LPAR1,54,-0.7587,12,-2.9899,205,1.91702,75,-0.2756
ENSG00000148180,GSN,10877,4.97401,12,-7.9009,91,-5.0562,640,-2.5157
ENSG00000148175,STOM,52,-3.5061,122,-2.2513,35,-4.1102,1125,4.00053
ENSG00000136942,RPL35,52,-4.0876,245,-1.7943,481,-0.7189,1435,2.46547
ENSG00000197958,RPL12,53,-3.8143,694,0.24060,208,-1.7657,1045,1.71264
ENSG00000197694,SPTAN1,715,1.22854,12,-5.2122,88,-2.3865,559,1.04032
ENSG00000119335,SET,52,-2.2534,12,-4.3543,142,-0.6890,426,2.62005
ENSG00000126878,AIF1L,5362,4.28862,314,-2.2868,104,-3.9311,339,-2.5059
ENSG00000148303,RPL7A,52,-3.5948,41,-3.9506,189,-1.6657,1157,3.61276
ENSG00000172889,EGFL7,52,-4.2621,15,-6.0157,40,-4.6359,1990,5.77487
ENSG00000196642,RABL6,52,-1.9024,259,0.83967,103,-0.8267,211,0.61190
ENSG00000107223,EDF1,53,-2.2595,12,-4.3972,64,-1.9752,477,3.44412
ENSG00000107317,PTGDS,53,-4.6859,1346,0.34915,571,-1.1287,1801,1.45428
ENSG00000123240,OPTN,3400,4.16953,12,-6.3443,190,-2.3767,276,-2.1213
ENSG00000026025,VIM,52,-5.0768,1029,-0.5694,17,-6.6562,3020,3.04265
ENSG00000078114,NEBL,52,-1.6400,129,-0.1546,111,-0.4075,205,1.07294
ENSG00000107863,ARHGAP21,58,-1.6516,184,0.29059,255,0.93495,145,-0.1907
ENSG00000170759,KIF5B,54,-2.4263,269,0.17709,459,1.26609,219,-0.2470
ENSG00000237949,LINC00844,52,-1.6846,12,-3.8032,97,-0.6856,281,2.37524
ENSG00000060339,CCAR1,52,-2.2332,12,-4.3141,142,-0.6461,413,2.57920
ENSG00000197746,PSAP,53,-3.6877,341,-0.8454,174,-1.9086,1113,2.55274
ENSG00000107742,SPOCK2,53,-3.1946,12,-5.2805,85,-2.4992,930,4.20286
ENSG00000168209,DDIT4,52,-2.8015,411,0.55735,70,-2.3808,497,1.48208
ENSG00000138326,RPS24,53,-4.7924,1445,0.36703,501,-1.4369,1965,1.55937
ENSG00000165424,ZCCHC24,54,-2.4440,416,1.00785,316,0.44965,228,-0.2014
ENSG00000122378,PRXL2A,52,-2.3633,325,0.68888,199,-0.2318,278,0.53242
ENSG00000148672,GLUD1,52,-2.1933,12,-4.2895,264,0.49445,342,1.63998
ENSG00000171314,PGAM1,52,-2.0425,22,-3.3168,105,-0.9278,365,2.60458
ENSG00000099194,SCD,54,-3.5546,182,-1.7511,380,-0.5689,1009,2.29428
ENSG00000148700,ADD3,53,-1.7526,12,-3.8843,236,0.82188,234,1.21700
ENSG00000187164,SHTN1,55,-2.0697,173,-0.2203,266,0.57808,243,0.55808
ENSG00000107581,EIF3A,53,-2.0382,12,-4.1592,167,-0.1873,348,2.16074
