Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5to7,Feature log2 fold change topic 5to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000117758,STX12,189,0.48576,153,0.18264,94,-0.7960,335,1.52259,1,-6.7182
ENSG00000126698,DNAJC8,10,-3.8550,106,-0.4953,108,-0.4653,335,1.60231,230,0.89518
ENSG00000130770,ATP5IF1,10,-5.0960,578,1.61508,170,-1.2026,335,0.08317,275,-0.2359
ENSG00000198492,YTHDF2,10,-3.6719,95,-0.4567,44,-1.8143,335,1.85919,308,1.68561
ENSG00000162512,SDC3,10,-4.1903,132,-0.5190,188,0.22289,335,1.16115,226,0.46965
ENSG00000134644,PUM1,10,-4.2721,213,0.37878,105,-1.0405,335,1.05833,320,0.97737
ENSG00000121766,ZCCHC17,10,-3.8757,215,1.13004,81,-1.0317,335,1.57467,1,-6.6796
ENSG00000121769,FABP3,3038,4.58707,176,-1.7371,48,-3.7411,335,-0.4677,1,-8.3917
ENSG00000162517,PEF1,10,-3.7758,215,1.34791,53,-1.6268,335,1.71046,1,-6.5823
ENSG00000184007,PTP4A2,10,-4.1754,106,-0.9140,284,1.35791,335,1.18018,1,-6.9779
ENSG00000121774,KHDRBS1,10,-3.8397,105,-0.4998,94,-0.7002,335,1.62322,261,1.14686
ENSG00000025800,KPNA6,10,-3.3503,104,0.18027,67,-0.6981,335,2.34805,1,-6.1588
ENSG00000084623,EIF3I,58,-1.4236,210,0.90166,87,-0.9880,335,1.46939,18,-3.1325
ENSG00000175130,MARCKSL1,10,-4.7103,127,-1.2444,481,1.93639,335,0.52753,25,-3.4239
ENSG00000162521,RBBP4,10,-3.4220,58,-1.0661,69,-0.7372,335,2.23412,176,0.95130
ENSG00000134684,YARS,10,-3.8080,182,0.78058,35,-2.3511,335,1.66529,184,0.56370
ENSG00000134686,PHC2,10,-3.1390,80,-0.0658,52,-0.9000,335,2.70705,1,-5.9499
ENSG00000116560,SFPQ,10,-4.2353,97,-1.1373,136,-0.5191,335,1.10443,535,2.02839
ENSG00000020129,NCDN,800,1.36782,636,1.47943,73,-2.7991,335,-0.1330,14,-4.8173
ENSG00000126067,PSMB2,10,-4.2348,297,1.36319,53,-2.1565,335,1.10428,187,0.10002
ENSG00000116871,MAP7D1,742,1.81974,295,0.20622,152,-1.1019,335,0.36188,1,-7.5211
ENSG00000054118,THRAP3,10,-3.4389,72,-0.6840,59,-1.0370,335,2.20761,173,0.90148
ENSG00000163875,MEAF6,10,-3.8292,192,0.89060,42,-2.0685,335,1.63675,148,0.17699
ENSG00000197982,C1orf122,10,-4.6406,251,0.16861,261,0.25987,335,0.60892,210,-0.1600
ENSG00000174574,AKIRIN1,10,-3.9035,157,0.25575,74,-1.2054,335,1.53659,218,0.74874
ENSG00000168653,NDUFS5,10,-5.1424,468,0.85264,255,-0.5208,335,0.03093,445,0.50099
ENSG00000127603,MACF1,10,-4.5568,141,-0.8778,202,-0.1754,335,0.70916,601,1.80674
ENSG00000116983,HPCAL4,10,-3.7254,187,1.02615,66,-1.2105,335,1.78279,8,-4.0134
ENSG00000131236,CAP1,10,-3.8470,184,0.74409,104,-0.5256,335,1.61292,1,-6.6518
ENSG00000131238,PPT1,10,-4.0278,175,0.31376,70,-1.4686,335,1.37037,291,1.10466
ENSG00000084070,SMAP2,10,-3.5186,164,1.05885,42,-1.7316,335,2.08534,1,-6.3260
ENSG00000117016,RIMS3,10,-3.1891,114,0.67338,27,-2.0687,335,2.61923,1,-5.9997
ENSG00000065978,YBX1,10,-3.5720,48,-1.5784,124,0.25003,335,2.00550,139,0.37048
ENSG00000117394,SLC2A1,10,-3.7199,41,-1.9714,212,1.43226,335,1.79006,1,-6.5256
ENSG00000066322,ELOVL1,10,-3.2386,3,-5.0831,146,1.29278,335,2.53402,1,-6.0486
ENSG00000142949,PTPRF,10,-4.3643,77,-1.6837,67,-1.9183,335,0.94313,950,3.28190
ENSG00000117410,ATP6V0B,25,-4.1459,894,2.39309,163,-1.7159,335,-0.3271,170,-1.3729
ENSG00000117419,ERI3,10,-4.4028,332,1.35469,84,-1.5978,335,0.89600,182,-0.1305
ENSG00000187147,RNF220,10,-3.8600,202,0.97905,89,-0.8283,335,1.59527,1,-6.6649
ENSG00000142937,RPS8,10,-5.9781,460,-0.4972,928,1.15853,335,-0.8810,768,0.44524
ENSG00000126088,UROD,10,-3.3882,114,0.34382,42,-1.5535,335,2.28668,66,-0.6121
ENSG00000117450,PRDX1,446,-0.3674,675,0.42302,472,-0.3567,335,-0.8121,823,0.64031
ENSG00000085998,POMGNT1,10,-3.6070,127,0.23426,49,-1.5559,335,1.95345,152,0.47438
ENSG00000173660,UQCRH,10,-5.2691,719,2.00414,199,-1.1399,335,-0.1107,131,-1.5560
ENSG00000123472,ATPAF1,1466,3.10511,214,-0.7673,60,-2.8738,335,0.10616,204,-0.6816
ENSG00000159658,EFCAB14,10,-3.4190,48,-1.3842,100,-0.0039,335,2.23738,112,0.18110
ENSG00000162368,CMPK1,10,-4.0096,216,0.87432,109,-0.6533,335,1.39443,34,-2.2557
ENSG00000162374,ELAVL4,10,-4.8053,592,2.64125,74,-2.2567,335,0.41614,1,-7.6053
ENSG00000123091,RNF11,10,-5.1543,586,1.51948,202,-0.9689,335,0.01777,273,-0.3091
ENSG00000085832,EPS15,10,-3.7218,130,0.11298,125,0.02359,335,1.78672,1,-6.5280
ENSG00000078618,NRDC,10,-3.4630,118,0.29212,51,-1.3271,335,2.16991,77,-0.4677
ENSG00000169213,RAB3B,10,-4.1195,305,1.74359,66,-1.6633,335,1.25208,1,-6.9223
ENSG00000134717,BTF3L4,10,-3.3276,74,-0.4876,51,-1.1797,335,2.38575,126,0.48488
ENSG00000162378,ZYG11B,10,-4.0754,193,0.46303,89,-1.1087,335,1.30811,227,0.60831
ENSG00000116171,SCP2,441,1.38161,128,-0.8672,80,-1.6823,335,0.87981,390,1.15207
ENSG00000116209,TMEM59,10,-4.6264,241,0.09694,174,-0.5675,335,0.62603,482,1.27748
ENSG00000157216,SSBP3,10,-4.0524,123,-0.4661,49,-2.0653,335,1.33924,530,2.29235
ENSG00000116133,DHCR24,1644,2.52479,390,-0.2341,258,-1.0223,335,-0.4207,1,-8.3490
ENSG00000162407,PLPP3,10,-4.3019,23,-3.5141,288,1.12914,335,1.02087,376,1.23291
ENSG00000162599,NFIA,10,-5.1835,40,-3.5987,288,-0.3322,335,-0.0144,1714,3.36286
ENSG00000162434,JAK1,10,-3.3866,92,-0.1378,51,-1.2276,335,2.28926,106,0.13275
ENSG00000162433,AK4,10,-3.4755,109,0.10251,41,-1.6989,335,2.15129,140,0.48731
ENSG00000116675,DNAJC6,10,-5.1810,727,2.34133,171,-1.3004,335,-0.0119,1,-7.9794
ENSG00000184588,PDE4B,222,1.23468,55,-1.2917,84,-0.5186,335,2.06137,1,-6.3415
ENSG00000142864,SERBP1,291,0.75606,88,-1.4088,129,-0.7157,335,1.00896,388,1.27971
ENSG00000162595,DIRAS3,10,-4.5029,486,2.70873,32,-3.1943,335,0.77486,1,-7.3030
ENSG00000116729,WLS,10,-3.8221,12,-3.9077,64,-1.3793,335,1.64793,615,3.09423
ENSG00000116754,SRSF11,10,-4.0465,144,-0.1476,103,-0.7977,335,1.34679,301,1.14775
ENSG00000132485,ZRANB2,10,-3.9278,150,0.11374,66,-1.4447,335,1.50339,287,1.20698
ENSG00000172260,NEGR1,10,-4.0889,292,1.66428,68,-1.5688,335,1.29162,1,-6.8916
ENSG00000077254,USP33,10,-3.5167,156,0.91793,49,-1.4492,335,2.08808,1,-6.2751
ENSG00000180488,MIGA1,10,-3.7939,170,0.63978,88,-0.7644,335,1.68650,45,-1.6285
ENSG00000137941,TTLL7,10,-4.1208,163,0.01082,140,-0.3052,335,1.24812,206,0.39118
ENSG00000142875,PRKACB,10,-5.1235,624,1.83373,234,-0.6586,335,0.05280,1,-7.9221
ENSG00000153904,DDAH1,10,-4.6377,172,-0.5990,150,-0.8609,335,0.61330,774,2.23486
ENSG00000183291,SELENOF,10,-4.2539,148,-0.3794,120,-0.7846,335,1.08026,452,1.65062
ENSG00000143013,LMO4,10,-3.9969,36,-2.4775,116,-0.5127,335,1.40969,539,2.42128
ENSG00000122406,RPL5,432,-0.1528,329,-0.7383,432,-0.2024,335,-0.5556,1229,1.68745
ENSG00000117528,ABCD3,10,-3.1843,60,-0.7117,60,-0.6965,335,2.62631,62,-0.5009
ENSG00000117519,CNN3,10,-4.2007,19,-3.7007,150,-0.2786,335,1.14804,692,2.69546
ENSG00000170989,S1PR1,139,0.65788,12,-3.4520,111,0.37907,335,2.38954,1,-6.1338
ENSG00000085433,WDR47,10,-3.4912,157,0.98728,43,-1.6600,335,2.12606,1,-6.2991
ENSG00000197780,TAF13,10,-3.6221,124,0.15640,106,-0.1688,335,1.93111,1,-6.4285
ENSG00000031698,SARS,838,2.19338,277,0.17796,98,-1.7593,335,0.44735,1,-7.5785
ENSG00000143126,CELSR2,10,-3.2565,88,-0.0368,65,-0.6417,335,2.50381,1,-6.0656
ENSG00000134243,SORT1,10,-4.3326,156,-0.3824,185,-0.0277,335,0.98157,321,0.90407
ENSG00000116337,AMPD2,10,-3.6067,189,1.30794,37,-2.0330,335,1.95442,1,-6.4130
ENSG00000134202,GSTM3,10,-4.3376,184,-0.0461,121,-0.8695,335,0.97632,434,1.45583
ENSG00000168710,AHCYL1,983,0.94599,93,-3.0985,577,0.05705,335,-0.8169,1734,2.05804
ENSG00000197106,SLC6A17,10,-3.8928,282,1.92680,32,-2.6029,335,1.48463,1,-6.7461
ENSG00000116396,KCNC4,10,-3.6353,148,0.55998,51,-1.5213,335,1.91157,102,-0.2102
ENSG00000134248,LAMTOR5,10,-3.9628,197,0.71202,114,-0.4983,335,1.45611,32,-2.2863
ENSG00000116459,ATP5PB,10,-4.4755,258,0.49988,90,-1.5539,335,0.80666,477,1.45549
ENSG00000116473,RAP1A,10,-3.2695,65,-0.6690,91,0.01096,335,2.48147,1,-6.0798
ENSG00000116489,CAPZA1,10,-3.7481,207,1.28105,54,-1.5622,335,1.75079,1,-6.5537
ENSG00000155366,RHOC,100,-0.7225,24,-3.2032,141,-0.2426,335,1.29154,496,2.08616
ENSG00000163349,HIPK1,10,-4.4069,40,-2.7647,47,-2.5188,335,0.88981,1173,3.93969
ENSG00000116752,BCAS2,10,-3.9876,184,0.49863,36,-2.4996,335,1.42449,328,1.38204
ENSG00000009307,CSDE1,1565,2.08194,484,-0.0808,269,-1.2020,335,-0.6415,362,-0.5194
ENSG00000163399,ATP1A1,351,-0.3937,960,2.31591,130,-2.2187,335,-0.4643,79,-2.6425
ENSG00000198162,MAN1A2,10,-4.0045,68,-1.4904,266,1.53585,335,1.40169,1,-6.7844
ENSG00000092621,PHGDH,10,-4.3856,15,-4.1592,138,-0.6968,335,0.91750,949,3.23182
ENSG00000265241,RBM8A,10,-3.7612,91,-0.6713,81,-0.8765,335,1.73214,279,1.37208
ENSG00000265972,TXNIP,118,-1.0139,5,-5.8455,129,-1.0811,335,0.65996,1174,3.44796
ENSG00000178104,PDE4DIP,10,-4.7062,192,-0.4866,103,-1.5988,335,0.53176,959,2.63743
ENSG00000159164,SV2A,10,-4.9053,627,2.57370,94,-1.9688,335,0.30107,1,-7.7045
ENSG00000143401,ANP32E,10,-3.9737,82,-1.1106,93,-0.8955,335,1.44276,448,2.03435
ENSG00000266472,MRPS21,81,-1.2892,306,1.28834,83,-1.5009,335,1.00554,84,-1.2242
ENSG00000143384,MCL1,10,-3.9155,47,-1.9901,87,-0.9396,335,1.52042,520,2.47061
ENSG00000143420,ENSA,10,-3.4612,113,0.19834,78,-0.5599,335,2.17308,9,-3.5646
ENSG00000213190,MLLT11,10,-4.8898,609,2.46670,104,-1.7933,335,0.31792,1,-7.6900
ENSG00000159352,PSMD4,455,1.52126,165,-0.3082,95,-1.3314,335,0.94904,152,-0.3710
ENSG00000143393,PI4KB,10,-3.6356,95,-0.4142,57,-1.3496,335,1.91094,245,1.28461
ENSG00000159377,PSMB4,10,-4.6015,368,1.24161,133,-1.0294,335,0.65550,187,-0.3055
ENSG00000143376,SNX27,10,-3.2962,108,0.34898,54,-1.0517,335,2.42848,1,-6.1105
ENSG00000197747,S100A10,7293,5.19038,113,-3.6451,95,-3.9053,335,-1.6716,633,-0.7044
ENSG00000197956,S100A6,10,-5.0732,333,0.13425,366,0.35243,335,0.10969,377,0.30161
ENSG00000189171,S100A13,10,-4.0269,66,-1.5466,228,0.99855,335,1.37233,140,-0.1379
ENSG00000160678,S100A1,10,-3.7302,31,-2.4396,225,1.61579,335,1.77636,1,-6.5358
ENSG00000143621,ILF2,10,-3.8125,91,-0.7259,50,-1.7627,335,1.66034,411,2.09056
ENSG00000143543,JTB,10,-3.7463,146,0.34877,112,-0.2331,335,1.75249,7,-4.1590
ENSG00000177954,RPS27,10,-6.6232,479,-1.2447,1604,1.48542,335,-1.5600,1654,1.00451
ENSG00000143549,TPM3,610,1.84645,217,-0.0096,122,-1.1217,335,0.71678,1,-7.3511
ENSG00000143612,C1orf43,318,1.20510,138,-0.2754,81,-1.2819,335,1.30174,110,-0.5665
ENSG00000160714,UBE2Q1,378,1.62907,163,0.17224,51,-1.9777,335,1.39220,1,-6.8150
ENSG00000160710,ADAR,10,-4.5286,348,1.22719,95,-1.5237,335,0.74339,260,0.30960
ENSG00000143603,KCNN3,10,-3.6406,35,-2.1432,119,0.03795,335,1.90509,242,1.25933
ENSG00000163344,PMVK,10,-3.5035,124,0.34608,79,-0.5954,335,2.10885,1,-6.3101
ENSG00000163346,PBXIP1,257,0.07539,36,-3.2548,152,-0.9465,335,0.51425,1055,2.86352
ENSG00000163463,KRTCAP2,10,-3.7263,139,0.25857,116,-0.1320,335,1.78124,2,-5.6235
ENSG00000177628,GBA,10,-3.8977,163,0.35544,49,-1.8988,335,1.54474,271,1.14097
ENSG00000116521,SCAMP3,238,0.90507,86,-0.9353,44,-2.0803,335,1.54475,289,1.25751
ENSG00000160752,FDPS,10,-3.9105,229,1.14471,91,-0.9189,335,1.46394,1,-6.7613
ENSG00000160753,RUSC1,10,-3.4156,161,1.21424,23,-2.5688,335,2.24439,1,-6.2238
ENSG00000116539,ASH1L,10,-3.6118,35,-2.1008,93,-0.4246,335,1.94423,298,1.70317
ENSG00000132718,SYT11,677,0.47025,531,0.09137,312,-0.9596,335,-0.6626,1041,1.23336
ENSG00000116586,LAMTOR2,10,-3.4643,86,-0.3871,45,-1.5513,335,2.16846,192,1.05986
ENSG00000160789,LMNA,89,-0.8776,39,-2.4433,47,-2.1315,335,1.33033,716,3.06084
ENSG00000160781,PAQR6,10,-4.8141,95,-1.8519,489,1.71929,335,0.40635,259,-0.0211
ENSG00000163468,CCT3,10,-4.0090,163,0.17371,63,-1.6195,335,1.39545,331,1.37069
ENSG00000125462,C1orf61,10,-5.6728,309,-0.8514,984,2.15987,335,-0.5531,48,-3.4582
ENSG00000163382,NAXE,10,-3.7784,122,-0.1018,52,-1.6548,335,1.70836,284,1.38476
ENSG00000132702,HAPLN2,10,-3.4014,31,-2.0813,150,1.03159,335,2.26603,1,-6.2107
ENSG00000132692,BCAN,10,-3.7617,82,-0.8678,183,0.89129,335,1.73140,1,-6.5666
ENSG00000162706,CADM3,552,1.09331,440,1.02169,78,-2.3352,335,0.23072,177,-0.7852
ENSG00000158710,TAGLN2,10,-4.0326,153,0.00419,85,-1.1317,335,1.36523,315,1.24919
ENSG00000177807,KCNJ10,10,-4.0069,21,-3.3077,143,-0.1063,335,1.39795,513,2.28923
ENSG00000162729,IGSF8,10,-3.2714,73,-0.4480,83,-0.1780,335,2.47894,1,-6.0812
ENSG00000018625,ATP1A2,10,-5.6824,82,-3.0343,570,0.40137,335,-0.5632,1998,2.79379
ENSG00000162734,PEA15,10,-6.0768,704,0.25687,765,0.45277,335,-0.9853,895,0.59119
ENSG00000132716,DCAF8,10,-3.6319,88,-0.5658,43,-1.7967,335,1.91661,304,1.71596
ENSG00000122218,COPA,10,-3.7406,157,0.52219,79,-0.9052,335,1.76114,72,-0.8593
ENSG00000143256,PFDN2,10,-3.9425,160,0.24027,99,-0.7378,335,1.48422,169,0.26849
ENSG00000143222,UFC1,10,-3.9265,84,-1.0118,63,-1.5145,335,1.50513,490,2.30799
ENSG00000158864,NDUFS2,252,0.64798,240,0.82560,75,-1.5340,335,1.15867,1,-6.9941
ENSG00000143252,SDHC,10,-3.7692,150,0.36846,99,-0.5181,335,1.72053,55,-1.3066
ENSG00000152332,UHMK1,10,-4.1419,215,0.61620,71,-1.5748,335,1.22176,282,0.90468
ENSG00000143248,RGS5,10,-3.1523,14,-3.0579,121,0.89629,335,2.68400,1,-5.9632
ENSG00000185630,PBX1,10,-4.1594,128,-0.5385,71,-1.5900,335,1.20098,558,2.24038
ENSG00000143198,MGST3,1871,2.42070,527,0.03593,213,-1.6494,335,-0.6902,237,-1.2239
ENSG00000143149,ALDH9A1,10,-3.4832,38,-1.8468,70,-0.8067,335,2.13912,273,1.70484
ENSG00000143183,TMCO1,10,-3.7720,50,-1.7177,83,-0.8435,335,1.71793,402,2.10484
ENSG00000143158,MPC2,10,-3.6436,146,0.51687,89,-0.5579,335,1.89981,1,-6.4500
ENSG00000143153,ATP1B1,1014,-0.6172,3472,2.77639,520,-1.9292,335,-2.2890,129,-3.6860
ENSG00000075945,KIFAP3,644,1.40940,407,0.84165,102,-1.8877,335,0.25647,75,-2.0553
ENSG00000117523,PRRC2C,10,-4.2919,160,-0.2729,207,0.28159,335,1.03301,196,0.11549
ENSG00000197959,DNM3,223,0.14156,349,1.39442,79,-1.7636,335,0.82919,1,-7.2588
ENSG00000117592,PRDX6,10,-4.6469,225,-0.0747,266,0.29302,335,0.60154,281,0.30540
ENSG00000234741,GAS5,10,-3.3531,39,-1.6705,102,0.13710,335,2.34422,94,-0.0293
ENSG00000152061,RABGAP1L,10,-3.5396,171,1.14258,39,-1.8538,335,2.05354,1,-6.3471
ENSG00000116161,CACYBP,10,-4.4572,345,1.35583,132,-0.8617,335,0.82898,65,-1.7632
ENSG00000116147,TNR,10,-3.4446,26,-2.4100,164,1.21011,335,2.19916,1,-6.2523
ENSG00000116260,QSOX1,10,-3.3789,131,0.68984,46,-1.4056,335,2.30101,1,-6.1887
ENSG00000135821,GLUL,157,-1.7684,257,-1.2534,1037,2.22063,335,-0.6152,71,-2.9373
ENSG00000135829,DHX9,10,-3.6012,82,-0.6507,55,-1.3560,335,1.96174,263,1.47133
ENSG00000157064,NMNAT2,10,-3.8463,265,1.92993,23,-3.0297,335,1.61346,1,-6.6519
ENSG00000162704,ARPC5,10,-3.6865,159,0.64939,87,-0.6587,335,1.83836,1,-6.4918
ENSG00000116741,RGS2,10,-3.4604,165,1.19068,28,-2.2798,335,2.17498,1,-6.2680
ENSG00000151414,NEK7,10,-3.2467,66,-0.6043,75,-0.3468,335,2.51920,32,-1.5900
ENSG00000118200,CAMSAP2,10,-4.0287,219,0.87992,122,-0.4493,335,1.36895,1,-6.8329
ENSG00000116857,TMEM9,10,-4.4210,293,0.93404,90,-1.4917,335,0.87328,303,0.69551
ENSG00000174307,PHLDA3,10,-3.5427,152,0.79220,59,-1.1861,335,2.04805,4,-4.8217
ENSG00000159176,CSRP1,473,0.41757,132,-1.8748,597,1.24543,335,-0.1458,307,-0.2855
ENSG00000198892,SHISA4,10,-3.6357,138,0.39129,95,-0.4149,335,1.91132,1,-6.4422
ENSG00000134375,TIMM17A,10,-3.6256,182,1.14517,48,-1.6076,335,1.92535,2,-5.9902
ENSG00000170075,GPR37L1,10,-5.1050,108,-1.9726,226,-0.7022,335,0.07387,1536,3.18517
ENSG00000143862,ARL8A,10,-3.9324,228,1.18865,84,-1.0246,335,1.49685,1,-6.7370
ENSG00000159348,CYB5R1,10,-3.8177,186,0.83227,22,-3.0389,335,1.65191,215,0.82087
ENSG00000163444,TMEM183A,10,-3.4598,113,0.20723,36,-1.9170,335,2.17510,134,0.44063
ENSG00000058668,ATP2B4,10,-4.5723,251,0.27984,59,-2.3384,335,0.69144,717,2.16438
ENSG00000182004,SNRPE,10,-3.2425,83,-0.1297,67,-0.5653,335,2.52764,1,-6.0518
ENSG00000163531,NFASC,633,2.11470,187,-0.1392,88,-1.5431,335,0.87183,7,-4.9875
ENSG00000184144,CNTN2,455,1.33037,136,-0.8698,234,0.22691,335,0.77369,1,-7.3046
ENSG00000133059,DSTYK,10,-3.4901,90,-0.3315,51,-1.3550,335,2.12908,178,0.88580
ENSG00000133069,TMCC2,10,-3.2331,70,-0.4547,64,-0.6377,335,2.54201,43,-1.1006
ENSG00000117266,CDK18,10,-3.1494,31,-1.7762,102,0.47689,335,2.68947,1,-5.9607
ENSG00000069275,NUCKS1,10,-5.9715,403,-0.7392,597,0.04858,335,-0.8737,1907,2.18745
ENSG00000117335,CD46,10,-3.4520,111,0.17750,47,-1.4550,335,2.18681,102,-0.0081
ENSG00000117691,NENF,10,-4.2408,178,0.02336,223,0.53883,335,1.09675,39,-2.2982
ENSG00000136628,EPRS,10,-3.4947,125,0.38621,61,-1.0682,335,2.12038,46,-1.2739
ENSG00000118873,RAB3GAP2,10,-3.4187,128,0.57893,56,-1.1088,335,2.23856,1,-6.2275
ENSG00000186063,AIDA,10,-3.2638,79,-0.2736,75,-0.3625,335,2.49106,1,-6.0734
