Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9,Feature count topic 10to13,Feature log2 fold change topic 10to13
ENSG00000197312,DDI2,12,-0.3720,17,0.20126,16,0.14769,13,-0.2810,17,0.30170
ENSG00000116786,PLEKHM2,28,-0.5025,8,-2.3776,36,-0.1242,49,0.67453,35,-0.1932
ENSG00000065526,SPEN,124,1.60884,2,-4.1525,58,0.32643,35,-0.6883,54,0.28220
ENSG00000116809,ZBTB17,217,4.04890,2,-3.4317,29,0.05074,11,-1.9584,14,-1.3047
ENSG00000185519,FAM131C,8,-1.8261,2,-3.3205,7,-2.0359,29,0.24994,39,0.84583
ENSG00000037637,FBXO42,8,-1.1456,7,-1.1497,14,-0.2640,23,1.12763,11,-0.7355
ENSG00000055070,SZRD1,121,1.46571,139,1.72327,45,-0.1391,28,-1.2600,42,-0.3151
ENSG00000157191,NECAP2,8,-1.3278,19,-0.0017,66,2.12667,13,-0.8867,19,-0.0014
ENSG00000219481,NBPF1,8,-2.1535,38,0.07626,21,-0.8184,32,-0.3400,54,0.89191
ENSG00000058453,CROCC,8,-1.4304,2,-2.9374,188,4.85887,7,-2.0519,5,-2.3437
ENSG00000159363,ATP13A2,473,1.67262,18,-3.3576,87,-1.0470,216,0.66311,94,-1.1434
ENSG00000117118,SDHB,175,1.10776,60,-0.5850,81,-0.1350,98,0.28756,61,-0.7130
ENSG00000117115,PADI2,720,2.03317,137,-0.7039,126,-0.8321,98,-1.7009,314,0.84329
ENSG00000179051,RCC2,45,0.69946,99,2.08403,13,-1.1632,22,-0.6563,21,-0.5604
ENSG00000074964,ARHGEF10L,8,-1.5022,2,-3.0078,49,1.37246,27,0.79694,12,-0.9651
ENSG00000117154,IGSF21,53,1.22718,16,-0.6619,6,-2.1349,32,0.79891,13,-1.1226
ENSG00000159423,ALDH4A1,11,-1.2952,7,-2.0563,35,0.37978,33,0.51393,27,-0.0569
ENSG00000127481,UBR4,8,-1.4258,57,1.73478,24,0.29061,17,-0.3478,17,-0.3553
ENSG00000127463,EMC1,8,-1.8543,2,-3.3541,42,0.68578,36,0.88299,21,-0.5035
ENSG00000053372,MRTO4,13,-1.1345,2,-3.3733,23,-0.2691,41,1.33202,18,-0.7639
ENSG00000053371,AKR7A2,200,1.52454,21,-1.9546,195,1.47684,71,-0.2820,47,-0.9805
ENSG00000077549,CAPZB,323,1.01896,244,0.55757,182,0.08896,180,0.13445,100,-1.0168
ENSG00000173436,MICOS10,25,-3.3099,480,1.15412,174,-0.4718,251,0.17133,220,-0.1401
ENSG00000158747,NBL1,151,0.11935,157,0.18303,131,-0.1031,184,0.85248,68,-1.3203
ENSG00000162545,CAMK2N1,237,-1.2135,786,0.64059,110,-2.3394,577,0.25699,561,0.13608
ENSG00000090432,MUL1,34,0.32608,2,-3.3780,30,0.14151,32,0.46039,24,-0.2494
ENSG00000183114,FAM43B,11,-1.4028,2,-3.4599,46,0.73852,48,1.85392,8,-2.2795
ENSG00000158828,PINK1,540,0.89553,92,-1.8301,223,-0.5041,365,0.47847,244,-0.4684
ENSG00000244038,DDOST,8,-2.3158,120,1.97958,68,0.97670,37,-0.0241,16,-1.4741
ENSG00000189410,SH2D5,112,3.36865,2,-2.7955,0,-4.7284,16,-0.2506,6,-1.9420
ENSG00000127483,HP1BP3,348,1.04429,245,0.47152,159,-0.2073,175,-0.1048,141,-0.5017
ENSG00000075151,EIF4G3,8,-3.6591,4,-4.3455,104,0.16269,125,0.90746,87,-0.1393
ENSG00000117298,ECE1,8,-1.4817,97,2.69753,24,0.22378,14,-0.9608,15,-0.6083
ENSG00000076864,RAP1GAP,20,-1.7220,3,-4.1435,21,-1.6507,108,1.94756,37,-1.0468
ENSG00000090686,USP48,201,1.70164,133,0.97459,52,-0.5128,51,-0.8128,62,-0.3173
ENSG00000070831,CDC42,8,-4.9724,245,0.08136,222,-0.0708,270,0.43502,231,-0.0111
ENSG00000173372,C1QA,8,-1.5941,23,0.01426,51,1.34078,21,-0.1393,21,-0.1670
ENSG00000173369,C1QB,108,1.60079,14,-1.5805,105,1.56012,28,-0.8767,34,-0.3720
ENSG00000004487,KDM1A,10,-1.9580,55,0.58835,64,0.83768,47,0.68086,19,-1.2304
ENSG00000169641,LUZP1,43,0.19765,2,-3.8228,21,-0.8756,48,0.77159,33,-0.2691
ENSG00000125944,HNRNPR,8,-3.7358,265,1.56998,118,0.21424,96,-0.1793,92,-0.2181
ENSG00000117318,ID3,124,1.87222,23,-0.8357,146,2.19164,19,-1.6073,30,-0.6032
ENSG00000142676,RPL11,353,-0.7918,1361,1.36869,674,0.20730,457,-0.6275,638,0.16381
ENSG00000011007,ELOA,8,-1.6669,104,2.59582,32,0.46375,19,-0.5400,12,-1.1644
ENSG00000057757,PITHD1,196,-0.2698,130,-0.8880,125,-0.9521,338,1.23776,138,-0.9988
ENSG00000011009,LYPLA2,53,0.99256,2,-3.4246,86,1.85966,32,0.32276,9,-1.9923
ENSG00000117305,HMGCL,122,2.58561,2,-3.4046,35,0.37432,19,-0.9252,23,-0.4129
ENSG00000179163,FUCA1,8,-1.2918,3,-2.6339,39,1.21373,24,0.77959,11,-0.8619
ENSG00000189266,PNRC2,8,-2.5240,4,-3.4716,60,0.54700,54,0.69384,40,-0.1306
ENSG00000188529,SRSF10,8,-2.7880,58,0.19818,86,0.83028,57,0.29812,43,-0.3492
ENSG00000001461,NIPAL3,147,0.48558,7,-4.0134,35,-1.6905,95,-0.3186,161,0.92626
ENSG00000117602,RCAN3,8,-1.4520,2,-2.9586,24,0.25621,25,0.66021,19,-0.0937
ENSG00000133226,SRRM1,9,-3.0643,93,0.45116,51,-0.4910,66,-0.1576,90,0.56912
ENSG00000169504,CLIC4,87,-0.1620,320,2.01813,114,0.24755,54,-1.3060,104,0.15396
ENSG00000117614,SYF2,204,1.43522,40,-1.1493,141,0.80821,76,-0.2844,66,-0.4972
ENSG00000117616,RSRP1,8,-2.6680,9,-2.4456,132,1.70489,36,-0.6463,62,0.61206
ENSG00000183726,TMEM50A,18,-2.0402,64,-0.1156,89,0.39514,58,-0.4382,96,0.71892
ENSG00000204178,MACO1,180,2.79059,2,-3.8317,11,-1.8663,29,-0.6027,30,-0.4511
ENSG00000157978,LDLRAP1,8,-1.5405,2,-3.0187,6,-1.8416,3,-3.3402,61,3.80351
ENSG00000117643,MAN1C1,8,-1.6941,2,-3.1963,104,2.54592,18,-0.6695,22,-0.1333
ENSG00000162430,SELENON,8,-1.8922,2,-3.3915,118,2.52908,24,-0.2985,21,-0.5354
ENSG00000117640,MTFR1L,9,-2.5626,16,-1.7536,61,0.25597,62,0.51398,54,0.08982
ENSG00000117632,STMN1,98,-3.1803,1179,0.55071,402,-1.1108,755,-0.2539,1156,0.74421
ENSG00000142684,ZNF593,166,2.40925,45,0.13862,24,-0.8262,37,-0.3129,21,-1.2663
ENSG00000142669,SH3BGRL3,37,-2.8622,424,0.82302,287,0.19084,278,0.24999,222,-0.2756
ENSG00000158062,UBXN11,9,-1.4431,2,-3.1197,128,3.14265,20,-0.2791,9,-1.6657
ENSG00000117682,DHDDS,8,-0.9739,2,-2.4898,29,1.05662,18,0.56358,11,-0.5081
ENSG00000198830,HMGN2,101,-1.2638,885,2.30941,465,1.12285,144,-1.0954,177,-0.5390
ENSG00000117713,ARID1A,15,-1.8837,5,-3.4513,103,1.09064,54,0.07205,59,0.24923
ENSG00000204160,ZDHHC18,8,-0.9328,2,-2.4514,12,-0.2851,18,0.68752,14,-0.0576
ENSG00000142751,GPN2,8,-1.1828,2,-2.6950,11,-0.6278,22,0.75412,17,0.01294
ENSG00000090273,NUDC,121,-0.3853,105,-0.6057,379,1.46234,155,-0.0212,123,-0.4656
ENSG00000253368,TRNP1,74,0.57243,41,-0.3398,16,-1.7109,70,0.94339,30,-1.0104
ENSG00000090020,SLC9A1,8,-0.7458,2,-2.2695,2,-2.4098,16,0.80819,13,0.08306
ENSG00000142784,WDTC1,66,1.33740,2,-3.4562,41,0.54323,26,-0.2683,28,-0.0907
ENSG00000186501,TMEM222,111,0.67614,40,-0.8882,57,-0.3587,89,0.59084,51,-0.6994
ENSG00000158195,WASF2,8,-3.0424,3,-4.4810,97,0.70429,39,-1.0333,115,1.58570
ENSG00000126705,AHDC1,17,-1.0443,139,2.41729,59,0.87236,30,-0.3637,13,-1.6914
ENSG00000126709,IFI6,161,-0.0956,91,-0.9657,312,0.95936,179,0.11932,148,-0.3007
ENSG00000009780,FAM76A,63,1.81955,2,-3.0075,25,0.26406,17,-0.5753,21,-0.0093
ENSG00000117758,STX12,124,0.05698,275,1.35890,79,-0.6378,120,0.00079,90,-0.5601
ENSG00000117751,PPP1R8,8,-1.6880,2,-3.1897,38,0.71190,25,0.16145,28,0.31596
ENSG00000117748,RPA2,8,-2.0853,12,-1.4309,70,1.29641,39,0.61809,22,-0.7180
ENSG00000126698,DNAJC8,8,-4.4549,489,1.84683,235,0.58306,149,-0.2344,123,-0.5480
ENSG00000130770,ATP5IF1,280,-0.7263,577,0.39202,265,-0.8110,610,0.95958,268,-0.9876
ENSG00000204138,PHACTR4,8,-1.2485,43,1.45394,20,0.21092,9,-1.5197,27,0.95106
ENSG00000180098,TRNAU1AP,52,1.62357,2,-2.8722,31,0.75097,17,-0.3623,16,-0.3286
ENSG00000120656,TAF12,8,-1.0460,2,-2.5607,18,0.28039,21,0.95196,11,-0.5604
ENSG00000198492,YTHDF2,288,2.07787,65,-0.4127,47,-0.8850,76,-0.2876,62,-0.6133
ENSG00000159023,EPB41,8,-0.7738,2,-2.2968,18,0.48779,16,0.65456,11,-0.3549
ENSG00000116350,SRSF4,8,-2.5838,73,0.79874,78,0.90049,41,-0.2066,43,-0.0603
ENSG00000116353,MECR,8,-1.5498,26,0.30271,14,-0.6391,25,0.33615,22,0.00629
ENSG00000060656,PTPRU,8,-1.6055,3,-3.0048,26,0.20450,30,0.88419,19,-0.3185
ENSG00000162511,LAPTM5,8,-1.9927,69,1.36476,81,1.65804,21,-0.8463,26,-0.2523
ENSG00000162512,SDC3,288,0.96355,12,-3.8010,210,0.45062,179,0.35510,117,-0.5811
ENSG00000134644,PUM1,8,-3.8775,53,-1.1790,110,-0.0809,163,1.10668,89,-0.5151
ENSG00000060688,SNRNP40,8,-1.2104,2,-2.7220,23,0.43205,15,-0.3548,25,0.88288
ENSG00000121766,ZCCHC17,32,-1.5496,25,-1.9395,59,-0.6563,107,0.46867,106,0.32896
ENSG00000121769,FABP3,319,2.33273,76,-0.1253,14,-2.5801,74,-0.2895,56,-0.7642
ENSG00000162517,PEF1,9,-2.7920,6,-3.3346,31,-1.0322,88,1.15440,57,-0.1594
ENSG00000084636,COL16A1,29,-0.5196,2,-3.9412,179,2.60499,20,-1.5587,50,0.45056
ENSG00000121753,ADGRB2,412,2.59179,2,-5.1136,64,-0.6019,95,0.01378,45,-1.3639
ENSG00000184007,PTP4A2,251,0.17935,242,0.12635,137,-0.7483,141,-1.0623,358,1.12448
ENSG00000121774,KHDRBS1,16,-2.9732,179,0.61121,181,0.62738,139,0.36861,94,-0.5151
ENSG00000025800,KPNA6,8,-2.6034,2,-4.1554,34,-0.5225,58,0.55512,57,0.39952
ENSG00000084652,TXLNA,8,-1.6826,2,-3.1840,36,0.63956,27,0.39286,25,0.09041
ENSG00000160050,CCDC28B,8,-0.8800,2,-2.4000,20,0.55481,16,0.49967,13,-0.1629
ENSG00000084623,EIF3I,186,0.85847,83,-0.4084,95,-0.2137,116,0.17230,89,-0.4050
ENSG00000116478,HDAC1,8,-1.0398,2,-2.5555,54,2.12591,12,-0.4965,15,-0.0358
ENSG00000175130,MARCKSL1,135,-1.6605,275,-0.6007,222,-0.9279,173,-1.8098,904,2.28276
ENSG00000160058,BSDC1,8,-2.6117,5,-3.0587,42,-0.1154,56,0.60173,50,0.21207
ENSG00000176261,ZBTB8OS,12,-1.4826,5,-2.5994,20,-0.6751,41,0.79807,32,0.01172
ENSG00000162521,RBBP4,141,0.63685,107,0.19284,196,1.18476,80,-0.4113,76,-0.4371
ENSG00000134684,YARS,146,0.80130,9,-3.3193,61,-0.5691,113,0.75032,63,-0.6455
ENSG00000116497,S100PBP,8,-1.8853,112,2.34074,27,-0.0626,25,-0.3635,19,-0.7644
ENSG00000160097,FNDC5,8,-2.0355,2,-3.5427,16,-0.9809,48,1.56569,21,-0.6969
ENSG00000121905,HPCA,26,-0.1644,25,-0.2436,8,-1.8482,40,1.00754,19,-0.7448
ENSG00000121900,TMEM54,8,-2.1705,3,-3.4855,93,1.69086,42,0.67956,20,-0.9801
ENSG00000116514,RNF19B,50,1.22250,2,-3.1513,11,-1.1340,30,0.73652,15,-0.8017
ENSG00000004455,AK2,8,-2.3930,61,0.71796,67,0.86442,27,-0.8598,52,0.65268
ENSG00000142920,AZIN2,8,-2.0201,201,3.61469,17,-0.8457,11,-1.9578,24,-0.4177
ENSG00000134686,PHC2,189,1.95242,5,-3.4394,55,-0.1304,49,-0.4583,57,-0.0967
ENSG00000163866,SMIM12,60,-0.0342,51,-0.2754,55,-0.1713,73,0.48526,49,-0.4459
ENSG00000163867,ZMYM6,8,-1.0003,15,-0.0580,23,0.60620,18,0.41352,12,-0.4910
ENSG00000116560,SFPQ,17,-2.9931,86,-0.5781,168,0.45734,138,0.25763,134,0.13513
ENSG00000146463,ZMYM4,52,0.40108,59,0.57876,40,-0.0201,41,0.00418,33,-0.3998
ENSG00000142687,KIAA0319L,8,-2.7894,11,-2.2437,40,-0.3651,69,0.91927,49,-0.1108
ENSG00000020129,NCDN,408,0.68255,189,-0.5231,36,-2.9487,403,1.43779,101,-1.7381
ENSG00000126067,PSMB2,75,-0.4549,29,-1.8815,105,0.06555,126,0.68187,85,-0.3285
ENSG00000142686,C1orf216,8,-2.2434,2,-3.7382,16,-1.1613,57,1.80431,22,-0.9128
ENSG00000092847,AGO1,21,-1.0376,158,2.29999,63,0.66287,36,-0.3507,20,-1.3157
ENSG00000126070,AGO3,8,-2.0728,47,0.65786,31,0.01239,27,-0.3437,39,0.48630
ENSG00000116863,ADPRHL2,8,-1.6739,2,-3.1766,71,1.82068,21,-0.3389,26,0.17456
ENSG00000054116,TRAPPC3,8,-3.0813,150,1.37674,69,0.09580,75,0.43994,40,-0.8945
ENSG00000116871,MAP7D1,21,-3.1538,184,0.04798,105,-0.8056,164,-0.2095,255,0.82317
ENSG00000054118,THRAP3,359,2.18998,85,-0.2488,159,0.73691,65,-0.9804,76,-0.5394
ENSG00000196182,STK40,8,-1.0823,2,-2.6619,38,1.32480,17,-2.4436,17,0.04852
ENSG00000181817,LSM10,8,-2.3102,2,-3.8037,20,-0.9240,58,1.59709,25,-0.7088
ENSG00000116885,OSCP1,8,-1.5187,2,-3.0241,114,3.02585,22,0.03633,6,-2.1769
ENSG00000116898,MRPS15,19,-1.0730,3,-3.6720,27,-0.5332,53,1.03561,33,-0.3118
ENSG00000163875,MEAF6,113,0.18522,62,-0.7331,85,-0.2486,135,0.94246,58,-1.0381
ENSG00000163879,DNALI1,8,-1.8662,2,-3.3659,254,4.86931,9,-2.2016,9,-1.9427
ENSG00000134697,GNL2,117,2.79825,2,-3.1973,16,-0.6563,20,-0.4943,15,-0.8706
ENSG00000116922,C1orf109,8,-1.2338,2,-2.7449,22,0.31639,27,1.49329,8,-1.3047
ENSG00000185090,MANEAL,182,2.77700,5,-2.8563,23,-0.7643,38,0.01752,14,-1.7917
ENSG00000196449,YRDC,8,-0.9908,2,-2.5078,9,-0.7945,22,1.24457,11,-0.5781
ENSG00000197982,C1orf122,29,-3.1176,222,-0.1120,168,-0.5351,227,-0.1314,330,0.73701
ENSG00000183431,SF3A3,8,-2.0003,2,-3.4979,68,1.33636,37,0.67202,21,-0.6465
ENSG00000183520,UTP11,8,-2.0939,18,-0.8841,33,0.07424,41,0.77382,27,-0.3197
ENSG00000116954,RRAGC,16,-1.7648,36,-0.5818,34,-0.6815,69,0.84623,46,-0.2834
ENSG00000174574,AKIRIN1,38,-1.4468,63,-0.6809,120,0.30476,117,0.48175,91,-0.1728
ENSG00000168653,NDUFS5,202,-1.1673,711,0.78297,299,-0.5809,519,0.50928,335,-0.5209
ENSG00000127603,MACF1,276,0.37632,575,1.61215,239,0.14727,165,-0.6625,186,-0.3123
ENSG00000090621,PABPC4,8,-2.8400,16,-1.7807,84,0.72978,52,-0.0443,67,0.52154
ENSG00000163909,HEYL,8,-0.8466,2,-2.3675,15,0.17782,19,1.02147,9,-0.6674
ENSG00000116983,HPCAL4,180,0.82385,33,-1.7609,85,-0.3605,148,1.03263,52,-1.3362
ENSG00000084072,PPIE,122,2.37243,2,-3.5502,50,0.75817,26,-0.4180,18,-1.0456
ENSG00000168389,MFSD2A,469,4.49723,2,-4.3566,16,-1.8574,17,-2.3198,31,-1.0778
ENSG00000131236,CAP1,122,-0.2226,34,-2.1195,104,-0.4640,148,0.12545,172,0.42896
ENSG00000131238,PPT1,250,0.95629,182,0.43627,211,0.67590,134,-0.0796,87,-0.8834
ENSG00000259943,AL050341.2,8,-1.0926,2,-2.6070,17,0.09408,19,0.47441,17,0.10663
ENSG00000084073,ZMPSTE24,197,1.69489,201,1.72859,70,-0.0264,47,-0.9673,44,-0.9153
ENSG00000049089,COL9A2,15,-1.1719,2,-3.6379,22,-0.6084,17,-1.3950,71,2.12724
ENSG00000084070,SMAP2,34,-0.9477,15,-2.1091,31,-1.0733,84,0.85743,60,-0.0991
ENSG00000117016,RIMS3,8,-3.1859,190,1.72040,19,-1.8642,92,0.98387,27,-1.6489
ENSG00000066136,NFYC,65,1.67369,2,-3.1546,29,0.35706,21,-0.2158,20,-0.3418
ENSG00000179862,CITED4,8,-2.1776,123,2.20747,59,0.89065,32,-0.1331,14,-1.5538
ENSG00000171793,CTPS1,8,-0.6835,2,-2.2094,13,0.14800,16,0.87214,9,-0.5111
ENSG00000127124,HIVEP3,8,-1.3075,2,-2.8169,4,-2.0321,22,0.52826,23,0.48181
ENSG00000198815,FOXJ3,8,-2.3954,2,-3.8887,42,0.11557,57,1.27338,28,-0.6432
ENSG00000177181,RIMKLA,256,2.83862,34,-0.6658,18,-1.5877,42,-0.5586,31,-1.0004
ENSG00000127125,PPCS,10,-2.0660,3,-3.4961,55,0.46069,52,0.68170,39,-0.1124
ENSG00000186409,CCDC30,8,-1.6445,2,-3.1478,143,3.37458,18,-0.6240,11,-1.4047
ENSG00000065978,YBX1,8,-3.8278,271,1.39537,180,0.70376,81,-0.8419,139,0.41047
ENSG00000164008,C1orf50,8,-1.4940,3,-2.9181,15,-0.5174,26,0.63390,23,0.17761
ENSG00000177868,SVBP,8,-2.0885,3,-3.2641,59,1.00092,38,0.53640,28,-0.2282
ENSG00000117394,SLC2A1,17,-2.2466,21,-1.9771,97,0.33585,70,-0.2868,116,0.90479
