Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8
ENSG00000090273,NUDC,556,1.96034,114,-1.0784,140,-0.5248,172,-0.2774
ENSG00000253368,TRNP1,29,-1.0277,36,-0.9022,117,1.30539,64,0.33363
ENSG00000142784,WDTC1,86,0.86623,30,-1.1366,28,-0.9533,71,0.79639
ENSG00000186501,TMEM222,114,0.34584,52,-1.1538,71,-0.4410,134,0.96101
ENSG00000158195,WASF2,157,1.88329,61,0.17413,43,-0.4425,23,-1.6980
ENSG00000126709,IFI6,659,1.38951,164,-1.2267,187,-0.7642,360,0.42421
ENSG00000117758,STX12,184,0.53889,102,-0.5668,125,-0.1076,150,0.28772
ENSG00000126698,DNAJC8,251,0.61111,175,0.00105,237,0.50987,129,-0.6494
ENSG00000130770,ATP5IF1,249,-0.4202,300,-0.1676,516,0.80380,306,-0.1198
ENSG00000198492,YTHDF2,80,0.14511,65,-0.2734,37,-1.0859,92,0.55666
ENSG00000116350,SRSF4,133,1.74049,39,-0.5814,30,-0.8337,43,-0.3740
ENSG00000162512,SDC3,204,0.55203,237,1.35118,5,-4.9050,85,-1.1124
ENSG00000134644,PUM1,172,0.05112,114,-0.7859,225,0.50368,197,0.41531
ENSG00000121766,ZCCHC17,36,-2.1694,100,-0.8345,285,1.13095,191,0.61663
ENSG00000121769,FABP3,9,-3.7145,59,-1.2740,62,-0.9308,215,2.10488
ENSG00000162517,PEF1,79,-0.0337,47,-1.1000,35,-1.3175,130,1.34985
ENSG00000121753,ADGRB2,102,0.57633,65,-0.2394,52,-0.5234,77,0.13406
ENSG00000184007,PTP4A2,145,-0.3882,219,0.42227,163,-0.1950,169,-0.1881
ENSG00000121774,KHDRBS1,217,0.73638,114,-0.4554,304,1.36314,88,-0.9687
ENSG00000025800,KPNA6,35,-1.0821,62,-0.2239,55,-0.3512,91,0.71788
ENSG00000084623,EIF3I,124,0.00107,94,-0.5905,152,0.34436,144,0.36830
ENSG00000175130,MARCKSL1,256,0.18836,378,1.43606,200,-0.2160,80,-1.9844
ENSG00000160058,BSDC1,70,0.46019,42,-0.5252,14,-2.0196,72,0.78012
ENSG00000162521,RBBP4,301,1.96524,63,-1.0376,138,0.45998,70,-0.8363
ENSG00000134684,YARS,76,-0.7351,80,-0.8501,79,-0.6737,190,1.25640
ENSG00000134686,PHC2,100,1.11851,37,-0.7167,74,0.57335,45,-0.3471
ENSG00000163866,SMIM12,26,-1.1589,32,-1.1259,21,-1.4999,100,1.79900
ENSG00000116560,SFPQ,241,0.76619,158,0.05700,181,0.26934,112,-0.6736
ENSG00000146463,ZMYM4,58,0.26371,38,-0.5562,104,1.28640,41,-0.4485
ENSG00000142687,KIAA0319L,43,-0.6489,38,-1.0574,97,0.71220,86,0.75465
ENSG00000020129,NCDN,77,-2.1000,154,-1.3201,706,1.55563,381,0.61144
ENSG00000126067,PSMB2,140,-0.2743,105,-0.9526,218,0.45716,219,0.70091
ENSG00000142686,C1orf216,30,-1.3835,21,-2.2679,157,1.39197,108,1.11204
ENSG00000054116,TRAPPC3,101,0.69378,62,-0.1656,75,0.18011,58,-0.3208
ENSG00000116871,MAP7D1,130,-0.7496,182,-0.2878,247,0.28731,246,0.41076
ENSG00000054118,THRAP3,211,1.51702,76,-0.3822,15,-2.6784,90,-0.0139
ENSG00000116898,MRPS15,7,-3.3165,71,0.27824,29,-1.2133,85,0.77537
ENSG00000163875,MEAF6,122,-0.2144,74,-1.2695,339,1.61310,143,0.07328
ENSG00000197982,C1orf122,196,-0.1376,265,0.54070,143,-0.6404,191,-0.2517
ENSG00000116954,RRAGC,48,-0.9084,43,-1.3225,115,0.52372,128,1.11656
ENSG00000174574,AKIRIN1,116,0.02083,96,-0.3862,128,0.17918,128,0.26860
ENSG00000168653,NDUFS5,369,-0.1947,367,-0.2812,330,-0.3753,510,0.50151
ENSG00000127603,MACF1,415,1.27448,197,-0.0588,144,-0.5470,155,-0.5645
ENSG00000090621,PABPC4,78,0.40880,59,-0.0834,0,-6.7554,78,0.60824
ENSG00000116983,HPCAL4,168,-0.0577,121,-0.7663,290,0.87745,191,0.21588
ENSG00000131236,CAP1,132,-0.2525,131,-0.3591,150,-0.0406,185,0.46072
ENSG00000131238,PPT1,220,1.00008,107,-0.3103,159,0.42000,96,-0.5463
ENSG00000084073,ZMPSTE24,97,1.09304,56,0.20223,39,-0.4375,36,-0.7524
ENSG00000084070,SMAP2,29,-1.4954,43,-1.1283,111,0.66826,111,1.03466
ENSG00000117016,RIMS3,15,-2.4661,62,-0.4970,121,0.73136,102,0.64908
ENSG00000198815,FOXJ3,90,0.68498,38,-0.9257,0,-6.7150,92,1.15444
ENSG00000177181,RIMKLA,29,-0.7955,35,-0.6538,35,-0.5013,71,1.06280
ENSG00000127125,PPCS,73,0.37894,45,-0.5687,51,-0.2053,69,0.41872
ENSG00000065978,YBX1,158,1.22694,97,0.51421,89,0.21197,30,-1.8118
ENSG00000117394,SLC2A1,149,0.31441,161,0.66875,173,0.57504,61,-1.3975
ENSG00000117395,EBNA1BP2,103,1.22474,32,-0.9394,111,1.36890,33,-0.9112
ENSG00000066322,ELOVL1,33,-0.6656,107,2.68758,12,-2.2067,12,-2.5505
ENSG00000142949,PTPRF,327,1.63698,87,-0.8790,163,0.34389,103,-0.5344
ENSG00000117408,IPO13,68,0.81415,62,1.03530,2,-4.2892,27,-0.9222
ENSG00000117410,ATP6V0B,204,-0.9499,167,-1.5634,525,0.58574,580,1.23730
ENSG00000117411,B4GALT2,65,-0.0176,42,-0.9128,62,-0.0805,90,0.82729
ENSG00000117419,ERI3,165,-0.4412,125,-1.1256,127,-0.8521,357,1.41755
ENSG00000187147,RNF220,62,-0.8607,79,-0.6420,110,0.04014,149,0.85987
ENSG00000142937,RPS8,861,0.73729,718,0.62867,420,-0.4645,347,-0.9851
ENSG00000126088,UROD,104,0.57489,59,-0.4810,99,0.48808,70,-0.1120
ENSG00000117450,PRDX1,1154,0.58634,713,-0.3009,702,-0.2469,846,0.08209
ENSG00000117448,AKR1A1,59,0.64326,46,0.28111,28,-0.6066,33,-0.4163
ENSG00000085998,POMGNT1,90,0.75919,52,-0.2369,19,-1.6779,66,0.30198
ENSG00000132128,LRRC41,101,1.33004,22,-1.4844,32,-0.6067,60,0.58341
ENSG00000173660,UQCRH,303,-0.6570,381,-0.3967,830,1.04234,458,0.00941
ENSG00000123472,ATPAF1,138,0.02034,113,-0.4139,219,0.81422,132,-0.0794
ENSG00000159658,EFCAB14,202,1.48106,125,0.90602,0,-7.0475,43,-1.4065
ENSG00000162368,CMPK1,134,-0.3064,129,-0.4897,115,-0.5440,219,0.78218
ENSG00000162374,ELAVL4,21,-3.8242,129,-1.4730,157,-0.8833,539,2.24913
ENSG00000123091,RNF11,168,-1.1059,240,-0.7260,602,0.99825,406,0.44493
ENSG00000085832,EPS15,113,-0.5374,137,-0.3151,139,-0.2193,201,0.59688
ENSG00000078618,NRDC,110,0.30718,73,-0.4719,136,0.67946,88,-0.0829
ENSG00000169213,RAB3B,8,-5.0059,199,-0.3830,387,0.84169,301,0.60201
ENSG00000134717,BTF3L4,112,0.68770,53,-0.7050,83,0.17275,81,0.18325
ENSG00000157077,ZFYVE9,19,-1.5507,35,-0.7862,59,0.25480,75,1.02510
ENSG00000134744,TUT4,92,1.21201,41,-0.2561,45,-0.0390,36,-0.5207
ENSG00000162378,ZYG11B,81,-1.1630,100,-1.0673,357,1.31957,206,0.47425
ENSG00000116171,SCP2,345,1.81157,108,-0.3828,86,-0.6522,92,-0.7159
ENSG00000162384,CZIB,103,0.96685,48,-0.4449,84,0.59143,47,-0.4945
ENSG00000116209,TMEM59,393,0.67273,224,-0.3666,298,0.19588,252,-0.1162
ENSG00000116221,MRPL37,47,-0.1028,32,-0.9112,14,-1.9039,81,1.34575
ENSG00000157216,SSBP3,323,1.78756,78,-0.9205,226,1.07050,64,-1.2790
ENSG00000116133,DHCR24,91,-1.6300,203,-0.5250,326,0.38835,347,0.76056
ENSG00000162407,PLPP3,340,1.22717,262,1.19930,114,-0.6330,38,-2.6803
ENSG00000177606,JUN,453,3.37306,75,-0.5019,0,-7.3967,26,-2.3581
ENSG00000162599,NFIA,866,2.47801,298,0.49582,98,-1.4349,31,-3.5625
ENSG00000162604,TM2D1,72,0.27307,51,-0.4161,82,0.47785,62,0.01023
ENSG00000116641,DOCK7,109,1.88233,38,-0.0886,0,-6.1316,30,-0.5389
ENSG00000162434,JAK1,137,0.45923,69,-0.8405,109,0.07633,126,0.47058
ENSG00000162433,AK4,94,-0.1714,79,-0.5968,23,-2.3149,160,1.17595
ENSG00000116675,DNAJC6,142,-1.7027,268,-0.9410,713,0.90013,575,0.79099
ENSG00000213625,LEPROT,37,-0.3485,66,0.91062,47,0.01470,30,-0.9028
ENSG00000184588,PDE4B,72,0.11231,70,0.10879,58,-0.2312,65,-0.0624
ENSG00000118473,SGIP1,23,-1.8098,71,-0.1153,150,1.23500,70,-0.1386
ENSG00000142864,SERBP1,336,1.58861,123,-0.2726,216,0.74442,65,-1.5050
ENSG00000162595,DIRAS3,19,-3.9580,94,-1.9940,1630,4.41390,77,-2.3211
ENSG00000116729,WLS,345,2.52045,101,0.14095,27,-1.9665,29,-2.1911
ENSG00000116754,SRSF11,254,1.15505,106,-0.4618,91,-0.5848,129,-0.0417
ENSG00000132485,ZRANB2,136,0.22227,96,-0.4691,178,0.68662,116,-0.0443
ENSG00000172260,NEGR1,92,-1.2192,107,-1.2459,231,0.25298,315,1.29081
ENSG00000117054,ACADM,66,0.43824,55,0.15682,71,0.55154,36,-0.7429
ENSG00000137955,RABGGTB,36,-0.5387,59,0.34921,29,-0.8980,55,0.18833
ENSG00000154027,AK5,1,-5.4786,52,-0.0995,86,0.80419,63,0.37836
ENSG00000077254,USP33,101,-0.0364,79,-0.5769,173,0.88809,105,0.04159
ENSG00000180488,MIGA1,37,-1.8306,89,-0.6211,134,0.18997,173,0.97197
ENSG00000162613,FUBP1,126,1.44720,48,-0.3369,54,-0.0588,41,-0.6471
ENSG00000162616,DNAJB4,130,0.62284,48,-1.2619,33,-1.5746,138,1.16597
ENSG00000137941,TTLL7,97,-0.6399,146,0.02084,182,0.37840,147,0.03688
ENSG00000142875,PRKACB,94,-2.1254,298,-0.4704,590,0.79851,461,0.54679
ENSG00000162642,C1orf52,31,-1.1563,33,-1.3620,142,1.37620,84,0.62151
ENSG00000153904,DDAH1,545,1.60355,194,-0.3261,185,-0.3199,162,-0.6913
ENSG00000097033,SH3GLB1,129,1.39003,54,-0.1735,41,-0.5727,46,-0.5359
ENSG00000183291,SELENOF,287,0.95741,152,-0.1800,137,-0.3033,146,-0.2661
ENSG00000143013,LMO4,259,1.33803,115,-0.1298,17,-2.9638,118,-0.0772
ENSG00000189195,BTBD8,33,-0.8348,32,-1.0776,54,-0.0242,86,1.21043
ENSG00000067208,EVI5,178,2.54625,47,-0.0858,0,-6.4396,23,-1.4281
ENSG00000122406,RPL5,576,0.71563,425,0.28020,348,-0.1366,276,-0.6726
ENSG00000117500,TMED5,45,-0.3018,67,0.52943,31,-0.8521,51,-0.1011
ENSG00000117505,DR1,71,0.33109,30,-1.3321,59,0.02585,82,0.90018
ENSG00000067334,DNTTIP2,105,1.25529,30,-1.0963,72,0.55523,49,-0.1366
ENSG00000023909,GCLM,124,1.09707,41,-0.9562,74,0.19892,68,0.08467
ENSG00000117528,ABCD3,84,0.26598,68,-0.1166,59,-0.3098,75,0.11472
ENSG00000117519,CNN3,441,1.75512,210,0.52867,57,-1.6919,76,-1.5675
ENSG00000117569,PTBP2,56,-0.3046,39,-1.0733,196,1.99996,56,-0.4117
ENSG00000156875,MFSD14A,59,0.23607,46,-0.2410,25,-1.0867,62,0.48370
ENSG00000137992,DBT,75,0.59930,50,-0.1430,9,-2.7141,63,0.43995
ENSG00000162694,EXTL2,55,-0.3610,35,-1.3497,128,1.08316,87,0.60417
ENSG00000170989,S1PR1,153,1.29321,123,1.46815,26,-1.6279,14,-2.9415
ENSG00000116266,STXBP3,97,1.00834,67,0.52030,20,-1.5138,38,-0.7228
ENSG00000121957,GPSM2,21,-1.1540,59,0.74480,86,1.15473,23,-1.2901
ENSG00000085433,WDR47,54,-1.2876,60,-1.4306,217,0.97591,179,0.98752
ENSG00000197780,TAF13,69,-0.8722,110,-0.1716,163,0.53957,129,0.20063
ENSG00000215717,TMEM167B,63,0.55404,40,-0.2570,0,-6.3452,60,0.68280
ENSG00000031698,SARS,142,-0.8326,186,-0.5433,204,-0.2659,338,0.89819
ENSG00000143126,CELSR2,100,1.02759,55,-0.0344,3,-4.1161,59,0.13315
ENSG00000134243,SORT1,204,0.62760,164,0.37171,148,0.08399,94,-0.8430
ENSG00000143106,PSMA5,56,0.07083,39,-0.6611,49,-0.1420,69,0.62060
ENSG00000116337,AMPD2,61,-0.4663,67,-0.4339,50,-0.7626,113,0.85868
ENSG00000134202,GSTM3,303,0.65937,183,-0.2662,255,0.35869,180,-0.2962
ENSG00000168710,AHCYL1,912,1.04554,830,1.45268,236,-1.1886,122,-2.5702
ENSG00000197106,SLC6A17,13,-3.4314,78,-0.9494,300,1.59143,149,0.44131
ENSG00000116396,KCNC4,72,-0.7566,81,-0.7389,93,-0.3454,172,1.06457
ENSG00000134248,LAMTOR5,146,-0.1262,135,-0.3500,161,0.02539,184,0.37294
ENSG00000177301,KCNA2,27,-1.6500,41,-1.2989,102,0.41685,128,1.32343
ENSG00000116459,ATP5PB,176,-0.0943,146,-0.5266,286,0.72318,198,0.13461
ENSG00000116473,RAP1A,96,0.29252,71,-0.2701,155,1.13781,60,-0.6279
ENSG00000171385,KCND3,18,-1.7833,63,0.20859,101,0.98835,50,-0.2855
ENSG00000116489,CAPZA1,101,-0.2839,81,-0.8272,169,0.57102,150,0.54750
ENSG00000155366,RHOC,287,2.14926,122,0.71992,29,-1.7690,18,-2.8911
ENSG00000163349,HIPK1,576,3.92654,44,-1.6640,0,-7.4204,43,-1.7074
ENSG00000197323,TRIM33,55,0.06536,35,-0.8226,58,0.16032,67,0.61560
ENSG00000116752,BCAS2,90,-0.3347,71,-0.9186,197,0.99482,129,0.36391
ENSG00000009307,CSDE1,362,-0.0584,338,-0.2316,400,0.10466,408,0.20007
ENSG00000163399,ATP1A1,245,-1.0983,201,-1.7163,79,-2.7855,996,2.42175
ENSG00000198162,MAN1A2,153,-0.3442,290,1.16834,196,0.05946,98,-1.3078
ENSG00000092621,PHGDH,412,2.23618,148,0.34717,107,-0.2914,20,-3.2245
ENSG00000134250,NOTCH2,150,2.23705,55,0.41031,20,-1.3222,12,-2.4348
ENSG00000265808,SEC22B,110,0.36168,49,-1.1968,95,0.10492,119,0.76173
ENSG00000198483,ANKRD35,79,0.91596,59,0.62026,17,-1.5503,32,-0.7616
ENSG00000265241,RBM8A,213,1.09326,100,-0.2848,130,0.21892,89,-0.5278
ENSG00000265972,TXNIP,550,3.89818,73,-0.6791,0,-7.4620,12,-3.6339
ENSG00000178104,PDE4DIP,479,1.74049,161,-0.3099,3,-5.7862,172,-0.1677
ENSG00000159164,SV2A,56,-2.6758,153,-1.4633,670,1.29422,465,0.96814
ENSG00000143401,ANP32E,188,1.00048,119,0.28937,76,-0.5336,74,-0.7359
ENSG00000117362,APH1A,87,1.06799,56,0.40917,54,0.24015,22,-1.4339
ENSG00000266472,MRPS21,250,0.40840,128,-0.8829,363,1.07734,190,-0.0712
ENSG00000163125,RPRD2,86,0.95934,52,0.10779,44,-0.2012,37,-0.6297
ENSG00000143384,MCL1,252,1.79828,117,0.52345,45,-1.1796,36,-1.8151
ENSG00000143420,ENSA,120,-0.1183,86,-0.8378,203,0.77759,149,0.36363
ENSG00000143418,CERS2,86,0.66304,64,0.20641,117,1.21279,24,-1.6803
ENSG00000213190,MLLT11,78,-2.8089,297,-1.0333,705,0.61083,753,1.16854
ENSG00000159352,PSMD4,231,0.57316,137,-0.4121,134,-0.3350,181,0.22507
ENSG00000143393,PI4KB,89,-0.0106,57,-0.9276,175,1.16941,94,0.10878
ENSG00000159377,PSMB4,266,0.04821,162,-0.9608,468,1.03203,283,0.20941
ENSG00000143376,SNX27,45,-0.8533,80,0.08832,162,1.30404,57,-0.6506
ENSG00000143436,MRPL9,45,0.00808,38,-0.3995,48,0.10232,52,0.32311
ENSG00000197747,S100A10,406,1.77802,112,-0.6685,13,-3.7193,159,0.06973
ENSG00000197956,S100A6,408,0.05821,395,0.00693,345,-0.2158,404,0.06038
ENSG00000188643,S100A16,259,3.02985,69,0.33667,8,-3.0294,2,-5.4819
ENSG00000189171,S100A13,184,0.36091,222,1.07831,223,0.69411,39,-2.4593
ENSG00000160678,S100A1,108,-0.3041,266,2.44043,73,-0.9068,21,-3.2220
ENSG00000160679,CHTOP,70,0.01779,50,-0.7100,115,0.86676,74,0.14369
ENSG00000143621,ILF2,99,0.58714,50,-0.7130,41,-0.8429,90,0.63067
ENSG00000143543,JTB,198,0.76859,84,-0.8545,253,1.22347,102,-0.4514
ENSG00000143545,RAB13,136,2.06223,62,0.81172,8,-2.5229,10,-2.6164
ENSG00000177954,RPS27,1390,0.62546,1410,1.02469,751,-0.4012,441,-1.5292
ENSG00000143549,TPM3,188,-0.4070,236,-0.0533,209,-0.2371,276,0.32009
ENSG00000143612,C1orf43,134,0.10419,105,-0.3897,48,-1.4875,169,0.76175
ENSG00000143569,UBAP2L,54,-0.3345,74,0.24546,65,-0.0537,65,-0.0830
ENSG00000143575,HAX1,98,0.40800,70,-0.2154,107,0.56435,67,-0.3138
ENSG00000160714,UBE2Q1,108,-0.3573,78,-1.1216,293,1.37201,149,0.23323
ENSG00000160710,ADAR,259,0.16117,182,-0.5545,324,0.54524,250,0.15031
ENSG00000143603,KCNN3,196,1.09687,119,0.31632,114,0.14287,56,-1.2442
ENSG00000163344,PMVK,93,0.16207,78,-0.1759,114,0.50592,78,-0.1773
ENSG00000163346,PBXIP1,527,2.39531,199,0.66316,2,-6.0101,33,-2.7575
ENSG00000179085,DPM3,147,1.46744,29,-1.5591,121,1.09444,54,-0.3910
ENSG00000163463,KRTCAP2,166,0.82979,124,0.48259,44,-1.3180,78,-0.5739
ENSG00000177628,GBA,145,0.47990,53,-1.4342,122,0.18627,149,0.80831
ENSG00000116521,SCAMP3,63,0.06083,54,-0.2487,10,-2.6570,83,0.80986
ENSG00000160752,FDPS,82,-1.3778,157,-0.5059,95,-1.1591,312,1.26651
ENSG00000160753,RUSC1,61,-0.8822,47,-1.5715,228,1.35444,140,0.69403
ENSG00000116539,ASH1L,167,0.63401,122,0.15153,184,0.80993,67,-1.1031
ENSG00000163374,YY1AP1,66,0.43256,43,-0.3700,79,0.75245,44,-0.3022
ENSG00000132676,DAP3,36,-1.0602,39,-1.2000,230,2.26564,60,-0.3399
ENSG00000132718,SYT11,467,0.39332,312,-0.3703,526,0.59771,342,-0.1736
ENSG00000163479,SSR2,73,0.54008,49,-0.1612,36,-0.6187,56,0.11399
ENSG00000160803,UBQLN4,75,0.63933,42,-0.4435,31,-0.7816,60,0.36052
ENSG00000116586,LAMTOR2,203,2.10910,45,-0.8043,40,-0.7935,50,-0.5770
ENSG00000160789,LMNA,248,3.00616,39,-0.7861,56,-0.0472,13,-2.6724
ENSG00000160785,SLC25A44,23,-1.4007,54,-0.1572,90,0.75622,62,0.17872
ENSG00000160781,PAQR6,305,0.65789,317,1.16784,170,-0.3235,77,-1.8881
ENSG00000163468,CCT3,181,0.52411,66,-1.3892,178,0.49440,168,0.59648
ENSG00000125462,C1orf61,500,-0.7782,1451,1.74948,847,0.06605,270,-2.0780
ENSG00000116604,MEF2D,60,0.14418,52,-0.1237,102,1.07166,41,-0.6428
ENSG00000163382,NAXE,227,1.61980,61,-0.8615,54,-0.8448,92,-0.0124
ENSG00000132702,HAPLN2,7,-2.3612,85,3.52717,7,-2.3726,7,-2.9422
ENSG00000132692,BCAN,188,0.65869,177,0.84809,113,-0.2011,63,-1.3908
ENSG00000143314,MRPL24,102,1.25832,45,-0.2091,19,-1.4598,47,-0.1292
ENSG00000143321,HDGF,332,3.57087,34,-1.2988,35,-0.9863,18,-2.3183
ENSG00000162706,CADM3,231,-0.2065,101,-1.8174,256,-0.0334,434,1.45477
ENSG00000158710,TAGLN2,266,1.43848,105,-0.2743,30,-2.1382,114,-0.1065
