Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7
ENSG00000142657,PGD,18,-2.4952,144,0.75823,111,0.28463,100,0.11543,44,-1.1891,119,0.50166
ENSG00000120948,TARDBP,47,-0.8424,96,0.34174,188,1.62194,41,-1.0584,65,-0.3268,58,-0.5883
ENSG00000116649,SRM,35,-1.2960,125,0.78808,3,-4.6768,113,0.59302,61,-0.4534,111,0.71942
ENSG00000116661,FBXO2,103,-2.0320,669,1.02713,490,0.45200,180,-1.1826,424,0.20016,386,0.04789
ENSG00000132879,FBXO44,42,-1.7768,183,0.56731,177,0.51524,46,-1.6562,81,-0.7793,196,0.88263
ENSG00000011021,CLCN6,35,-2.2550,318,1.38132,93,-0.7778,21,-3.0250,103,-0.6113,240,1.07029
ENSG00000116688,MFN2,48,-1.5388,294,1.57584,59,-1.2084,38,-1.8652,183,0.64259,131,0.07428
ENSG00000116786,PLEKHM2,30,-1.2384,84,0.43292,40,-0.7705,36,-0.9516,70,0.13371,97,0.90015
ENSG00000159363,ATP13A2,65,-1.9510,540,1.64929,157,-0.5867,133,-0.8442,148,-0.6796,264,0.34099
ENSG00000117115,PADI2,88,-0.5240,7,-4.3171,7,-4.2061,459,2.81565,106,-0.2277,91,-0.5514
ENSG00000077549,CAPZB,87,-1.5410,227,-0.0140,311,0.53194,172,-0.4719,180,-0.3996,313,0.67984
ENSG00000173436,MICOS10,113,-1.2195,281,0.25999,316,0.46131,302,0.38610,194,-0.3640,242,0.00692
ENSG00000158747,NBL1,59,-2.4235,168,-0.8327,500,1.03811,201,-0.5434,249,-0.1938,392,0.73407
ENSG00000162545,CAMK2N1,257,-0.6165,341,-0.1532,156,-1.3963,578,0.76547,301,-0.3584,493,0.59266
ENSG00000158828,PINK1,194,-1.0522,831,1.48434,228,-0.7998,183,-1.1431,402,0.12506,387,0.07365
ENSG00000127483,HP1BP3,79,-1.2053,129,-0.4387,284,0.92465,146,-0.2348,209,0.37156,166,-0.0311
ENSG00000075151,EIF4G3,81,-0.6853,188,0.73598,60,-1.1491,126,0.03974,107,-0.2374,151,0.42114
ENSG00000076864,RAP1GAP,33,-2.1715,358,1.85863,1,-6.4908,89,-0.6752,151,0.18897,157,0.31052
ENSG00000070831,CDC42,111,-1.7200,483,0.66847,720,1.44517,293,-0.1934,160,-1.1584,269,-0.3923
ENSG00000125944,HNRNPR,39,-1.5034,98,-0.0565,187,1.10953,74,-0.5177,76,-0.4673,117,0.30019
ENSG00000117318,ID3,23,-2.8069,0,-8.6410,582,2.96333,208,0.60031,156,0.09846,29,-2.6997
ENSG00000142676,RPL11,440,-0.4907,161,-2.0477,954,0.83744,1267,1.39571,643,0.13442,345,-1.0043
ENSG00000057757,PITHD1,65,-2.3694,842,1.99634,196,-0.6996,96,-1.7939,210,-0.5877,348,0.30419
ENSG00000188529,SRSF10,7,-3.6323,93,0.18993,176,1.37788,98,0.29193,108,0.45509,49,-0.9727
ENSG00000001461,NIPAL3,74,-0.9382,181,0.54158,102,-0.4265,178,0.51035,72,-0.9784,160,0.39438
ENSG00000169504,CLIC4,82,0.21041,6,-3.5866,70,-0.0575,189,1.83269,105,0.64589,27,-1.7352
ENSG00000117614,SYF2,43,-1.1672,65,-0.5110,159,1.03147,127,0.60863,128,0.62477,51,-1.0172
ENSG00000183726,TMEM50A,22,-1.8108,61,-0.2315,32,-1.2667,166,1.58632,57,-0.3582,79,0.21424
ENSG00000117640,MTFR1L,20,-2.2214,104,0.31618,109,0.39707,68,-0.3777,103,0.31109,99,0.29134
ENSG00000117632,STMN1,161,-2.1558,1129,1.01324,627,-0.0349,1114,0.98695,229,-1.6316,612,-0.0914
ENSG00000142669,SH3BGRL3,122,-1.7962,752,1.22500,591,0.76191,280,-0.5158,263,-0.6133,336,-0.2564
ENSG00000198830,HMGN2,110,-0.9112,115,-0.8499,506,1.83431,305,0.79578,140,-0.5364,90,-1.3739
ENSG00000117713,ARID1A,66,-0.0079,56,-0.2797,67,0.01174,37,-0.9291,127,1.15542,56,-0.3251
ENSG00000090273,NUDC,54,-2.1432,209,-0.0542,619,2.05769,194,-0.1727,98,-1.2614,167,-0.4882
ENSG00000186501,TMEM222,44,-1.8219,184,0.46760,215,0.74706,81,-0.8918,151,0.11643,154,0.19215
ENSG00000158195,WASF2,61,-0.6941,2,-5.4963,308,2.40740,119,0.41098,69,-0.4868,47,-1.2266
ENSG00000126709,IFI6,121,-1.6774,601,0.96135,466,0.49031,182,-1.0563,364,0.06527,360,0.05162
ENSG00000117758,STX12,43,-1.7912,182,0.49924,158,0.25436,192,0.59541,147,0.13161,115,-0.3252
ENSG00000126698,DNAJC8,69,-1.1779,175,0.32038,131,-0.1712,172,0.29296,114,-0.4038,177,0.42094
ENSG00000130770,ATP5IF1,84,-2.0087,669,1.46738,302,-0.0036,315,0.06824,161,-1.0162,294,-0.0598
ENSG00000198492,YTHDF2,8,-3.1704,117,0.91625,51,-0.5127,43,-0.7833,112,0.83306,78,0.23929
ENSG00000060656,PTPRU,9,-3.0300,110,0.81137,49,-0.5469,34,-1.1363,80,0.24748,101,0.83055
ENSG00000162512,SDC3,139,-0.9802,60,-2.2560,455,1.03984,25,-3.5438,487,1.17153,309,0.40426
ENSG00000134644,PUM1,126,-0.6984,299,0.76875,101,-1.0482,79,-1.4111,101,-1.0351,323,1.18875
ENSG00000121766,ZCCHC17,78,-0.8086,191,0.69305,82,-0.7208,93,-0.5212,19,-2.8816,217,1.22298
ENSG00000121769,FABP3,37,-1.0195,149,1.36443,1,-5.8811,39,-0.9362,76,0.12611,96,0.65790
ENSG00000162517,PEF1,50,-0.9226,180,1.30219,15,-2.7123,79,-0.1892,43,-1.1487,125,0.77081
ENSG00000121753,ADGRB2,43,-1.4812,161,0.67518,206,1.14261,28,-2.1120,59,-0.9832,134,0.42638
ENSG00000184007,PTP4A2,346,0.40623,186,-0.6254,110,-1.4433,788,2.06743,193,-0.5667,145,-1.1643
ENSG00000121774,KHDRBS1,59,-1.1159,84,-0.5566,241,1.28743,117,-0.0259,75,-0.7398,127,0.14206
ENSG00000025800,KPNA6,18,-2.0055,92,0.56004,55,-0.3232,68,0.03681,68,0.03446,82,0.45116
ENSG00000084623,EIF3I,39,-2.2290,211,0.42399,288,0.99777,167,0.02268,95,-0.8940,176,0.14133
ENSG00000175130,MARCKSL1,166,-1.0107,17,-4.3765,85,-2.0311,1305,3.15438,170,-0.9802,219,-0.6676
ENSG00000160058,BSDC1,47,-0.7198,111,0.72193,76,0.05939,27,-1.5817,53,-0.5325,100,0.66717
ENSG00000162521,RBBP4,25,-2.4710,152,0.37423,258,1.36643,126,0.05030,60,-1.1493,118,-0.0727
ENSG00000134684,YARS,30,-1.8749,226,1.48889,83,-0.3219,145,0.63241,57,-0.9059,82,-0.3953
ENSG00000116560,SFPQ,69,-1.3931,163,-0.0161,238,0.63781,158,-0.0738,185,0.20070,170,0.06817
ENSG00000142687,KIAA0319L,35,-1.3811,168,1.27812,87,0.07799,71,-0.2656,129,0.76546,46,-1.0717
ENSG00000020129,NCDN,80,-2.0022,636,1.45659,177,-0.7960,105,-1.6045,134,-1.2261,446,0.97491
ENSG00000126067,PSMB2,31,-2.4374,340,1.51059,196,0.45382,137,-0.1516,46,-1.8691,152,0.01767
ENSG00000054116,TRAPPC3,32,-1.5831,94,0.10781,120,0.52570,50,-0.9301,117,0.47460,103,0.32020
ENSG00000116871,MAP7D1,114,-0.9620,334,0.83964,241,0.25584,326,0.79343,89,-1.3522,174,-0.3405
ENSG00000054118,THRAP3,58,-0.6369,59,-0.6025,198,1.56074,73,-0.2607,56,-0.6753,77,-0.2017
ENSG00000116898,MRPS15,9,-3.3283,143,1.06733,78,-0.0112,59,-0.4762,68,-0.2301,97,0.43848
ENSG00000163875,MEAF6,39,-2.0076,200,0.59255,170,0.30848,58,-1.4115,85,-0.8289,220,0.99472
ENSG00000197982,C1orf122,114,-1.1759,294,0.36094,130,-0.9729,399,0.91489,367,0.75544,182,-0.5205
ENSG00000116954,RRAGC,40,-1.0524,161,1.32048,144,1.09198,32,-1.3929,40,-1.0657,64,-0.3717
ENSG00000174574,AKIRIN1,27,-1.8308,195,1.46716,30,-1.7025,67,-0.4489,66,-0.4705,116,0.58445
ENSG00000168653,NDUFS5,121,-1.7455,510,0.58110,338,-0.1297,445,0.34063,371,0.02800,385,0.10887
ENSG00000127603,MACF1,112,-1.2422,188,-0.4302,417,0.95362,326,0.50108,266,0.14838,199,-0.3944
ENSG00000116983,HPCAL4,40,-1.6874,249,1.37331,25,-2.4012,73,-0.7812,55,-1.2054,191,1.10708
ENSG00000131236,CAP1,72,-1.1322,299,1.29743,70,-1.1844,239,0.86172,77,-1.0415,135,-0.1643
ENSG00000131238,PPT1,34,-2.3267,181,0.27433,288,1.11808,81,-1.0363,80,-1.0508,208,0.64511
ENSG00000084070,SMAP2,14,-2.6761,174,1.39386,1,-6.0777,38,-1.1900,73,-0.1795,134,1.15551
ENSG00000117016,RIMS3,40,-1.0521,135,0.98126,7,-3.6251,20,-2.0891,95,0.34662,124,1.04489
ENSG00000065978,YBX1,73,-0.5360,40,-1.4531,129,0.41256,219,1.41755,108,0.11057,70,-0.7016
ENSG00000117394,SLC2A1,56,-1.9518,37,-2.5686,533,1.95137,350,1.05582,281,0.64648,51,-2.2984
ENSG00000142949,PTPRF,64,-1.7673,162,-0.3181,614,2.27102,38,-2.5348,110,-0.9326,194,-0.0310
ENSG00000117410,ATP6V0B,219,-1.5496,1476,1.76681,550,-0.0937,371,-0.7324,264,-1.2651,597,0.05204
ENSG00000117411,B4GALT2,50,-0.3662,48,-0.4223,74,0.28999,48,-0.4106,51,-0.3303,82,0.59825
ENSG00000117419,ERI3,81,-1.1934,337,1.23633,135,-0.3862,95,-0.9389,148,-0.2335,199,0.31900
ENSG00000187147,RNF220,85,-0.6787,195,0.72370,181,0.58687,150,0.25667,86,-0.6518,103,-0.4401
ENSG00000142937,RPS8,577,-0.6434,390,-1.2570,1360,0.81675,1711,1.26139,894,0.07431,529,-0.8982
ENSG00000126088,UROD,23,-1.9485,67,-0.3284,156,1.16957,68,-0.2963,87,0.10153,85,0.08269
ENSG00000117450,PRDX1,193,-2.0911,852,0.25281,1256,0.95419,539,-0.5096,755,0.04607,774,0.10616
ENSG00000085998,POMGNT1,65,-0.3203,150,1.14342,17,-2.3745,19,-2.1844,62,-0.3975,121,0.94071
ENSG00000173660,UQCRH,102,-2.2072,744,1.02045,417,-0.0149,406,-0.0595,402,-0.0742,436,0.07443
ENSG00000123472,ATPAF1,41,-1.9552,233,0.87263,47,-1.7477,124,-0.2267,150,0.09776,200,0.74698
ENSG00000159658,EFCAB14,45,-1.2586,63,-0.7431,181,1.07732,123,0.36050,107,0.12880,88,-0.2343
ENSG00000162368,CMPK1,41,-2.2649,338,1.15407,128,-0.5439,176,-0.0191,171,-0.0679,196,0.20066
ENSG00000162374,ELAVL4,73,-1.6088,443,1.45823,63,-1.8172,71,-1.6334,158,-0.3954,300,0.88868
ENSG00000123091,RNF11,178,-1.3227,890,1.44208,195,-1.1830,222,-0.9832,323,-0.3827,523,0.53152
ENSG00000085832,EPS15,45,-1.8112,134,-0.1011,94,-0.6814,213,0.70406,174,0.33968,169,0.35418
ENSG00000078618,NRDC,32,-1.8872,166,0.77594,204,1.16457,72,-0.6440,91,-0.2677,91,-0.3026
ENSG00000169213,RAB3B,137,-0.0649,530,2.75357,22,-2.8758,65,-1.2487,61,-1.3526,92,-0.8232
ENSG00000134717,BTF3L4,33,-1.3292,148,1.20476,108,0.62138,41,-0.9828,29,-1.5304,86,0.25997
ENSG00000162378,ZYG11B,71,-1.2662,281,1.04832,118,-0.4596,45,-1.9567,103,-0.6843,239,0.94841
ENSG00000116171,SCP2,51,-1.2071,95,-0.2309,171,0.78753,110,0.01192,111,0.02489,113,0.07228
ENSG00000116209,TMEM59,64,-2.3234,335,0.26002,629,1.44742,506,1.00876,120,-1.3941,179,-0.8840
ENSG00000157216,SSBP3,60,-1.0272,114,0.00220,297,1.81711,111,-0.0507,46,-1.4336,86,-0.5494
ENSG00000116133,DHCR24,181,-0.7664,521,1.04913,29,-3.5102,966,2.44325,40,-3.0197,146,-1.2459
ENSG00000162407,PLPP3,94,-1.6898,0,-9.3351,398,0.64187,242,-0.2165,670,1.67446,262,-0.1018
ENSG00000177606,JUN,53,-1.1741,34,-1.8454,409,2.74530,141,0.42103,84,-0.4371,26,-2.4754
ENSG00000162599,NFIA,147,-0.7975,4,-6.0558,707,2.11757,174,-0.5265,332,0.55750,159,-0.7735
ENSG00000162434,JAK1,31,-1.5086,126,0.79489,126,0.80156,43,-1.0084,49,-0.7760,93,0.30061
ENSG00000162433,AK4,30,-1.6130,144,0.96686,16,-2.5104,16,-2.5068,132,0.79550,124,0.86414
ENSG00000116675,DNAJC6,76,-2.4152,851,1.59900,44,-3.2156,315,-0.2311,203,-0.9364,522,0.80953
ENSG00000184588,PDE4B,51,-0.5942,15,-2.4402,100,0.53912,101,0.56867,100,0.53991,72,-0.0223
ENSG00000118473,SGIP1,17,-2.1836,109,0.77005,1,-5.8731,84,0.31187,39,-0.9513,121,1.26238
ENSG00000142864,SERBP1,69,-1.1585,62,-1.3321,259,1.06273,217,0.73470,121,-0.2743,136,-0.0986
ENSG00000162595,DIRAS3,15,-3.2019,35,-1.9183,48,-1.4712,13,-3.3475,63,-1.0551,336,3.25886
ENSG00000116729,WLS,25,-2.9987,0,-8.9357,867,3.86351,64,-1.5824,107,-0.7991,80,-1.4078
ENSG00000116754,SRSF11,70,-0.8722,78,-0.7034,108,-0.1697,76,-0.7388,155,0.44576,176,0.84941
ENSG00000132485,ZRANB2,36,-1.7811,98,-0.2414,173,0.75286,53,-1.1912,138,0.34919,145,0.54029
ENSG00000172260,NEGR1,91,-0.5081,141,0.21200,103,-0.3146,62,-1.1134,79,-0.7392,197,1.04887
ENSG00000154027,AK5,41,-0.8529,137,1.23850,1,-5.8309,115,0.89699,37,-0.9952,77,0.21007
ENSG00000077254,USP33,32,-1.8151,212,1.33678,107,0.07758,59,-0.8810,37,-1.5930,133,0.57640
ENSG00000180488,MIGA1,57,-0.6122,160,1.16621,19,-2.2714,98,0.26751,58,-0.5833,96,0.29307
ENSG00000137941,TTLL7,84,-0.5856,173,0.61883,51,-1.3680,299,1.71133,22,-2.6262,108,-0.2153
ENSG00000142875,PRKACB,108,-1.7090,467,0.66903,68,-2.4066,448,0.59307,160,-1.1035,489,0.96612
ENSG00000153904,DDAH1,104,-1.4547,253,-0.0375,706,1.93199,102,-1.4763,248,-0.0700,200,-0.4980
ENSG00000183291,SELENOF,51,-1.8577,197,0.26718,414,1.69832,173,0.04531,115,-0.6243,114,-0.7361
ENSG00000143013,LMO4,80,-0.6544,38,-1.8061,146,0.34801,140,0.27348,112,-0.0981,159,0.62390
ENSG00000122406,RPL5,304,-1.0579,344,-0.8672,1048,1.03896,756,0.43633,720,0.35177,467,-0.4404
ENSG00000117519,CNN3,43,-2.0751,18,-3.3553,390,1.66326,115,-0.5548,241,0.70768,160,-0.0080
ENSG00000117569,PTBP2,17,-2.4678,196,1.49486,90,0.05992,104,0.29548,25,-1.9271,89,0.03949
ENSG00000162694,EXTL2,14,-2.5303,150,1.23991,79,0.07787,23,-1.8642,23,-1.8426,120,1.04250
ENSG00000170989,S1PR1,18,-2.4986,11,-3.2466,117,0.37501,63,-0.6513,235,1.72970,107,0.26387
ENSG00000085433,WDR47,20,-2.4399,234,1.61074,39,-1.4601,59,-0.8326,50,-1.0996,145,0.84463
ENSG00000197780,TAF13,62,-0.6412,121,0.46607,29,-1.8283,216,1.59049,88,-0.0763,64,-0.6708
ENSG00000031698,SARS,73,-1.1268,295,1.25362,107,-0.5323,75,-1.0966,112,-0.4486,186,0.49337
ENSG00000134243,SORT1,106,-1.0747,107,-1.0602,312,0.71741,517,1.72805,70,-1.7068,169,-0.3947
ENSG00000116337,AMPD2,21,-2.2798,122,0.50117,53,-0.8798,29,-1.8018,90,-0.0340,163,1.36400
ENSG00000134202,GSTM3,22,-2.6817,194,0.77619,141,0.20492,103,-0.3236,110,-0.2026,152,0.41269
ENSG00000168710,AHCYL1,202,-0.9415,103,-1.9641,342,-0.0934,150,-1.4024,1007,1.98354,364,0.01266
ENSG00000197106,SLC6A17,25,-2.7908,306,1.23276,46,-1.9077,34,-2.3348,58,-1.5423,308,1.70736
ENSG00000116396,KCNC4,54,-1.4968,373,1.89241,117,-0.2833,60,-1.3404,94,-0.6343,138,-0.0204
ENSG00000134248,LAMTOR5,48,-1.9824,191,0.17836,288,0.91749,166,-0.0596,163,-0.0840,173,0.01390
ENSG00000177301,KCNA2,38,-0.7750,102,0.89451,1,-5.6824,67,0.13907,58,-0.1114,83,0.63246
ENSG00000116459,ATP5PB,42,-2.0807,326,1.27945,205,0.41228,142,-0.2142,127,-0.4002,144,-0.2265
ENSG00000116473,RAP1A,41,-1.1838,68,-0.3971,138,0.81777,214,1.69838,30,-1.6488,58,-0.7630
ENSG00000171385,KCND3,57,-1.1259,197,0.96392,65,-0.9111,17,-2.9435,88,-0.4257,189,1.15270
ENSG00000116489,CAPZA1,33,-1.7232,217,1.47398,1,-6.3352,102,0.07207,117,0.30627,107,0.19092
ENSG00000155366,RHOC,63,-1.3815,3,-5.6898,520,2.55859,165,0.16426,128,-0.2572,84,-1.0545
ENSG00000163349,HIPK1,37,-2.4068,35,-2.4745,915,4.18470,19,-3.3928,67,-1.5114,71,-1.5849
ENSG00000116752,BCAS2,30,-2.2722,244,1.14549,197,0.74277,56,-1.3331,77,-0.8290,150,0.30922
ENSG00000009307,CSDE1,224,-0.6558,581,0.98495,327,-0.0367,274,-0.3272,291,-0.2310,322,-0.0772
ENSG00000163399,ATP1A1,109,-1.7282,1236,2.81869,320,-0.0311,138,-1.3762,205,-0.7533,138,-1.5368
ENSG00000198162,MAN1A2,153,0.13763,58,-1.4110,105,-0.4858,257,1.08047,165,0.27223,124,-0.2509
ENSG00000092621,PHGDH,29,-1.8032,0,-8.0062,153,0.90326,121,0.47482,191,1.34144,74,-0.4120
ENSG00000265241,RBM8A,39,-0.9636,77,0.13832,75,0.10054,98,0.56582,26,-1.5674,90,0.51391
ENSG00000178104,PDE4DIP,62,-1.7071,127,-0.6024,402,1.44288,105,-0.8988,210,0.22306,190,0.07054
ENSG00000159164,SV2A,116,-2.0856,802,1.07682,168,-1.5298,109,-2.1792,263,-0.8385,812,1.47666
ENSG00000143401,ANP32E,50,-1.2676,126,0.21977,223,1.26334,53,-1.1901,180,0.85656,72,-0.7976
ENSG00000266472,MRPS21,67,-1.7683,271,0.47865,246,0.30843,134,-0.6968,177,-0.2436,271,0.59831
ENSG00000143384,MCL1,41,-1.0481,31,-1.4682,124,0.79459,75,-0.0676,137,0.98833,71,-0.1973
ENSG00000143420,ENSA,30,-2.1159,62,-1.0463,240,1.27712,93,-0.4024,88,-0.4869,160,0.62993
ENSG00000213190,MLLT11,106,-1.8506,948,1.94951,70,-2.4745,187,-0.9865,148,-1.3528,479,0.71432
ENSG00000159352,PSMD4,56,-1.5822,277,1.05325,162,0.08924,138,-0.1788,171,0.18217,136,-0.2452
ENSG00000143393,PI4KB,24,-2.3221,153,0.64009,109,0.04310,75,-0.5588,105,-0.0241,138,0.56987
ENSG00000159377,PSMB4,63,-2.2356,382,0.64224,296,0.19023,257,-0.0500,229,-0.2362,312,0.34568
ENSG00000143376,SNX27,25,-1.8045,93,0.29357,63,-0.3699,74,-0.1024,38,-1.1594,128,1.12993
ENSG00000197747,S100A10,29,-3.0007,392,1.18408,744,2.70555,75,-1.5815,124,-0.7991,31,-3.1236
ENSG00000197956,S100A6,94,-2.4090,305,-0.6165,1011,1.52866,450,0.01991,309,-0.5942,471,0.11891
ENSG00000189171,S100A13,184,-0.4655,21,-3.7087,142,-0.8756,515,1.37360,344,0.60135,250,0.05119
ENSG00000160678,S100A1,58,-0.9856,0,-8.2290,59,-0.9603,284,1.86367,194,1.06361,77,-0.6157
ENSG00000160679,CHTOP,25,-1.9257,39,-1.2573,255,2.15815,30,-1.6595,46,-0.9972,101,0.35894
ENSG00000143621,ILF2,22,-2.3290,217,1.38864,154,0.72431,64,-0.7568,72,-0.5752,92,-0.2036
ENSG00000143543,JTB,52,-1.7158,172,0.16206,372,1.62330,98,-0.7582,84,-1.0014,158,0.02125
ENSG00000177954,RPS27,960,-0.6166,285,-2.4731,1935,0.56232,3188,1.53274,1488,0.10375,970,-0.6954
ENSG00000143549,TPM3,91,-1.2703,296,0.67170,318,0.80693,213,0.09815,154,-0.4399,168,-0.3488
ENSG00000143612,C1orf43,10,-3.6402,98,-0.2206,213,1.16998,122,0.15195,41,-1.5722,148,0.61337
ENSG00000143575,HAX1,19,-2.0939,111,0.70209,122,0.86653,55,-0.4818,61,-0.3378,76,0.05067
ENSG00000160714,UBE2Q1,54,-1.1832,271,1.63635,57,-1.0871,12,-3.3761,114,0.01128,142,0.47912
ENSG00000160710,ADAR,71,-2.0764,286,0.11153,457,0.95235,134,-1.1138,151,-0.9238,387,0.81635
ENSG00000143603,KCNN3,30,-2.0338,40,-1.6005,100,-0.1671,13,-3.2336,247,1.48761,172,0.99521
ENSG00000163344,PMVK,31,-1.6385,44,-1.1048,91,0.05116,94,0.11524,123,0.58274,116,0.59936
ENSG00000163346,PBXIP1,91,-1.6633,12,-4.6298,781,2.16734,56,-2.3845,444,0.95114,219,-0.3366
ENSG00000163463,KRTCAP2,29,-2.3781,147,0.12476,273,1.25375,203,0.69061,112,-0.3325,97,-0.6610
ENSG00000177628,GBA,41,-1.6036,264,1.57795,180,0.82135,65,-0.8923,79,-0.5820,81,-0.6274
ENSG00000116521,SCAMP3,27,-1.2951,135,1.43233,3,-4.5836,32,-1.0328,94,0.72822,71,0.28430
ENSG00000160752,FDPS,43,-1.9241,254,0.94853,162,0.14438,53,-1.6271,166,0.19017,181,0.41642
ENSG00000160753,RUSC1,28,-1.8044,219,1.71386,44,-1.1121,40,-1.2429,55,-0.7770,116,0.58484
ENSG00000116539,ASH1L,53,-0.4375,23,-1.7350,14,-2.4689,102,0.67228,106,0.74444,93,0.64852
ENSG00000132718,SYT11,181,-1.2632,592,0.69201,348,-0.2252,385,-0.0568,489,0.35220,397,-0.0077
ENSG00000116586,LAMTOR2,15,-2.6224,79,-0.1093,153,1.06451,72,-0.2579,121,0.62053,75,-0.2244
ENSG00000160781,PAQR6,1046,0.94209,44,-4.0038,421,-0.6235,1967,2.33058,440,-0.5533,197,-1.9892
ENSG00000163468,CCT3,26,-2.5714,219,0.80771,252,1.07457,103,-0.4858,112,-0.3440,128,-0.1524
ENSG00000125462,C1orf61,382,-1.6119,63,-4.2787,460,-1.3293,778,-0.5032,2687,1.77377,1515,0.79294
ENSG00000163382,NAXE,80,-0.8084,150,0.22590,370,2.00403,59,-1.2765,71,-0.9908,96,-0.6107
ENSG00000132692,BCAN,97,-0.6956,22,-2.9353,192,0.44506,150,0.02481,285,1.18405,146,-0.0350
ENSG00000162706,CADM3,70,-2.2372,539,1.09055,409,0.57240,26,-3.6801,226,-0.4328,393,0.63135
ENSG00000158710,TAGLN2,33,-2.0512,149,0.31878,434,2.58697,89,-0.5328,45,-1.5988,57,-1.3772
ENSG00000177807,KCNJ10,87,-0.7017,6,-4.6041,87,-0.7003,354,1.85064,232,0.97356,87,-0.8153
ENSG00000162729,IGSF8,36,-1.4808,85,-0.1452,132,0.60895,77,-0.3004,82,-0.1959,118,0.51555
ENSG00000018625,ATP1A2,306,-1.4269,14,-5.9249,1137,0.72882,490,-0.6942,1918,1.78581,694,-0.1563
ENSG00000162734,PEA15,554,-0.8663,740,-0.4063,817,-0.2435,1483,0.79158,959,0.02227,1035,0.18422
ENSG00000122218,COPA,37,-2.0509,138,-0.0120,160,0.23971,286,1.31536,46,-1.7502,153,0.19905
