cluster	gene	ensembl	fdr	logFC	p_value	t_stat
Astro_1	ABR	ENSG00000159842	0.165576150937086	0.124090362375127	0.10354154541615	1.63784433197506
Astro_1	AC005261.1	ENSG00000268205	0.472829613771066	0.118879793531063	0.392520095934919	0.857519688819899
Astro_1	AC107398.3	ENSG00000260918	0.0850405587431346	0.405893036948614	0.0435429590390709	2.03560430478829
Astro_1	ACAA1	ENSG00000060971	0.104798943619434	0.326802091149214	0.0571937701230782	1.91651160517542
Astro_1	ACAA2	ENSG00000167315	0.384792500396155	0.179532037373636	0.3062692601715	1.02656889567482
Astro_1	ACADM	ENSG00000117054	0.49615537988289	0.145751931734432	0.417420085282084	0.813142012802766
Astro_1	ACADVL	ENSG00000072778	0.334286563058929	-0.080684129219396	0.256123352306494	-1.13993372131625
Astro_1	ACAP2	ENSG00000114331	0.185240233384474	0.252688407041877	0.11928313565571	1.56670067634091
Astro_1	ACAT1	ENSG00000075239	0.0433682462053135	0.379782715129053	0.0168029503687202	2.41793216454914
Astro_1	ACAT2	ENSG00000120437	0.0109302001245666	0.538381708244044	0.0023199234581277	3.09867064482454
Astro_1	ACBD3	ENSG00000182827	0.0452340129433773	0.460945188577217	0.0179595037374978	2.39264847624781
Astro_1	ACBD5	ENSG00000107897	0.0478005204377795	0.419089618555169	0.019483151876924	2.3614528997643
Astro_1	ACBD7	ENSG00000176244	0.176807022760051	-0.192310831925726	0.112542530430734	-1.59618906055742
Astro_1	ACER3	ENSG00000078124	0.753387477953491	0.0654976157486904	0.699400624214696	0.386867089962753
Astro_1	ACHE	ENSG00000087085	0.094307344804156	0.312859540263936	0.0496908275995119	1.97854640106541
Astro_1	ACIN1	ENSG00000100813	0.854212325256903	0.0343480871660384	0.815875496377285	0.23326092223835
Astro_1	ACLY	ENSG00000131473	0.0487111454694459	0.420670079405171	0.0199315258839419	2.35268322213007
Astro_1	ACO2	ENSG00000100412	0.704917017666884	0.0451570774362995	0.644265838611489	0.462673888624945
Astro_1	ACOT13	ENSG00000112304	0.139729163353996	0.261548464473734	0.0827703871194387	1.74645555080045
Astro_1	ACOT7	ENSG00000097021	0.0187107565716436	0.23367835675589	0.0049084999882963	2.85516849087472
Astro_1	ACOX1	ENSG00000161533	0.0868878588393912	0.380442944124177	0.0448119876979751	2.02328894908179
Astro_1	ACP1	ENSG00000143727	0.00250291242715651	0.576229879902051	0.000256931749279146	3.74426623697932
Astro_1	ACSBG1	ENSG00000103740	0.0339132965809064	-0.408363954694534	0.01179787214821	-2.54917094341988
Astro_1	ACSL3	ENSG00000123983	0.294761985684203	0.155293480018876	0.216485247110491	1.24113525288946
Astro_1	ACSL4	ENSG00000068366	0.00454292144722391	0.693251170687119	0.000616907700813651	3.49778328332192
Astro_1	ACSL6	ENSG00000164398	0.753684295599433	-0.0461488509826918	0.699863051579439	-0.386241239543455
Astro_1	ACTB	ENSG00000075624	0.000289223423041454	0.225969220169144	1.31237010703164e-05	4.50695893964371
Astro_1	ACTG1	ENSG00000184009	0.000329740857543793	0.20246864794698	1.56162915424906e-05	4.46491463027191
Astro_1	ACTN4	ENSG00000130402	0.257706323684907	0.126913366081487	0.183135711301994	1.33731528369521
Astro_1	ACTR10	ENSG00000131966	0.0209018801014218	0.420459089420485	0.00592587299329115	2.79153449153841
Astro_1	ACTR1A	ENSG00000138107	0.394871944677702	0.0795279363963798	0.316445853012233	1.00513078219695
Astro_1	ACTR1B	ENSG00000115073	0.377730922411867	0.168813464302158	0.299397751135234	1.04131531734527
Astro_1	ACTR2	ENSG00000138071	0.0117943414787753	0.236180883671859	0.00257516921740519	3.06561512199316
Astro_1	ACTR3	ENSG00000115091	0.00570958985364351	0.510049582397625	0.000877745030810556	3.39491210603397
Astro_1	ACYP2	ENSG00000170634	0.377730922411867	0.11431793519587	0.299294265728074	1.04153913044631
Astro_1	ADAM10	ENSG00000137845	0.0490118849190782	0.426000386916445	0.0201628547743672	2.34822651674122
Astro_1	ADAM22	ENSG00000008277	0.00831752835348749	0.495010123551544	0.00155708750480611	3.22261946180012
Astro_1	ADAM23	ENSG00000114948	0.565663037880717	0.141430043093833	0.491678457868713	0.689326346861333
Astro_1	ADAP1	ENSG00000105963	0.228200362361069	0.205148191792239	0.156302418288705	1.42473518231643
Astro_1	ADAR	ENSG00000160710	0.792212686977483	0.0336750416367887	0.74231880587352	0.329389609596539
Astro_1	ADCY2	ENSG00000078295	0.531419690334572	0.104250275306208	0.454415016715756	0.750015931449608
Astro_1	ADCYAP1R1	ENSG00000078549	0.399739616406945	-0.100866164954047	0.320842335311004	-0.996010664048284
Astro_1	ADD1	ENSG00000087274	0.580843207959331	0.0670400589416893	0.507535696714278	0.664265959380146
Astro_1	ADD2	ENSG00000075340	0.0948137357011144	0.258244080768661	0.0500516844303676	1.97538738687874
Astro_1	ADD3	ENSG00000148700	0.15843138792943	-0.134669186204818	0.0975415661365671	-1.66725504221081
Astro_1	ADGRA3	ENSG00000152990	0.0755240648065071	0.409716694301156	0.0369474286792062	2.10504175152602
Astro_1	ADGRB1	ENSG00000181790	0.770775744726993	-0.0637313393486311	0.718027392248776	-0.361774720346395
Astro_1	ADGRB2	ENSG00000121753	0.228965780903889	0.225291017865794	0.157034304483054	1.42220477247689
Astro_1	ADGRG1	ENSG00000205336	0.0018403103348407	-0.338195846267956	0.000167033542175314	-3.86121973169871
Astro_1	ADGRL1	ENSG00000072071	0.822943166425307	-0.0445779900348027	0.779275961462496	-0.280764957895906
Astro_1	ADGRL3	ENSG00000150471	0.239308731302427	0.231099625737197	0.167035476969088	1.38849767842983
Astro_1	ADH5	ENSG00000197894	0.0586498535472536	0.318850576892426	0.0259292558578609	2.24951638292598
Astro_1	ADI1	ENSG00000182551	0.383412301954424	0.118501280812429	0.30480155434892	1.02969983304095
Astro_1	ADIPOR1	ENSG00000159346	0.00645771517508475	0.633894448841881	0.00106378375275024	3.33786197763064
Astro_1	ADIPOR2	ENSG00000006831	0.503063743470102	0.14203085920916	0.424415277762237	0.800961978068052
Astro_1	ADIRF	ENSG00000148671	3.35587320173604e-05	0.616384848951639	7.73856205706549e-07	5.15823657584728
Astro_1	ADNP	ENSG00000101126	0.0138869219148721	0.395758125487564	0.00321606374125726	2.9943432450912
Astro_1	ADORA1	ENSG00000163485	0.0899237762590549	-0.334969093542643	0.0467122021479593	-2.0053923914365
Astro_1	ADRM1	ENSG00000130706	0.00254847327574869	0.685606832475289	0.000264377624606078	3.7364142569155
Astro_1	ADSS	ENSG00000035687	2.30899047008615e-05	1.04934521541123	4.80312071118549e-07	5.26270812291372
Astro_1	AEBP1	ENSG00000106624	0.00180043359949616	0.727723870293698	0.000160266715154754	3.87231753428944
Astro_1	AFDN	ENSG00000130396	0.249961667957384	0.243659571969729	0.176268530540739	1.35871375808688
Astro_1	AFF4	ENSG00000072364	0.0423414145837707	0.346741490075295	0.0162730455256248	2.43003566356698
Astro_1	AFG3L2	ENSG00000141385	0.0733990633569355	0.41250053675096	0.0354710573971404	2.12203219845107
Astro_1	AGAP1	ENSG00000157985	0.935083768380439	0.0107796218853868	0.917230693705186	0.104097197521745
Astro_1	AGAP3	ENSG00000133612	0.743803404447402	0.0408560400388516	0.68810575303577	0.402201710832412
Astro_1	AGGF1	ENSG00000164252	0.111930381727747	0.335936418570278	0.0622820612240312	1.8782332432738
Astro_1	AGPAT1	ENSG00000204310	0.0363982838156794	0.406220380001669	0.0131134903010618	2.51046034010472
Astro_1	AGPAT3	ENSG00000160216	0.369086471227774	0.171339882498439	0.290625464585126	1.06047629723253
Astro_1	AGPAT5	ENSG00000155189	0.115564411659094	0.282369358888844	0.0648742444820701	1.85972934943324
Astro_1	AGT	ENSG00000135744	0.585147831838989	0.0865359294826857	0.512022489104833	0.657251156182498
Astro_1	AHCYL1	ENSG00000168710	0.00797234851550246	-0.26587447698731	0.00146662618493322	-3.24092307001754
Astro_1	AHI1	ENSG00000135541	0.245554835860651	0.209555257241182	0.172795592405784	1.36977521894074
Astro_1	AHNAK	ENSG00000124942	0.00708118520169327	0.478220111670155	0.00121326530482768	3.29842498541698
Astro_1	AHNAK2	ENSG00000185567	0.0160302545406279	0.505521626386515	0.00397300752697069	2.92537927109326
Astro_1	AHSA1	ENSG00000100591	0.00398049063400229	0.557149237929528	0.000515203598053359	3.54949346870917
Astro_1	AIDA	ENSG00000186063	0.0835209980184976	0.265419466343962	0.042410432261395	2.04685630673331
Astro_1	AIF1L	ENSG00000126878	0.178428225519078	-0.206860191707114	0.113702092631795	-1.59101813173624
Astro_1	AIFM3	ENSG00000183773	0.269219258044513	0.234544299239324	0.193186345842009	1.30705367146775
Astro_1	AIG1	ENSG00000146416	0.152037415534109	0.2330920927561	0.0926625260061589	1.69226765246528
Astro_1	AIMP1	ENSG00000164022	0.446705120818056	0.164481083216325	0.367177653238744	0.904494492906403
Astro_1	AK1	ENSG00000106992	0.000104725937393688	0.670393012705169	3.22871239475069e-06	4.83684136933799
Astro_1	AK3	ENSG00000147853	0.595509650020835	-0.0786165890680656	0.523156630305931	-0.639981906156518
Astro_1	AK4	ENSG00000162433	0.993548561331587	-0.00209124411378842	0.989853240622444	-0.0127385483189875
Astro_1	AK5	ENSG00000154027	0.0255078753712452	0.413634681180125	0.00789383663536561	2.69255381809781
Astro_1	AKAP11	ENSG00000023516	0.0563056665761649	0.182051141428522	0.0244459835959744	2.27290875609675
Astro_1	AKAP12	ENSG00000131016	0.0651130844509164	-0.157612657510399	0.0300397257366838	-2.19030648700783
Astro_1	AKAP6	ENSG00000151320	0.796801483197668	0.0394523187354753	0.748001590723126	0.321864508066367
Astro_1	AKAP9	ENSG00000127914	0.850515006794222	-0.0288676559102247	0.8117114458594	-0.2386369840302
Astro_1	AKIRIN1	ENSG00000174574	0.0340518836847422	0.291113239314432	0.0118712988992679	2.54691103467328
Astro_1	AKIRIN2	ENSG00000135334	0.0282183462189768	0.441611246564938	0.00915889293345912	2.64018079241325
Astro_1	AKR1B1	ENSG00000085662	0.0460840990135813	0.238364214707357	0.0184656345167239	2.38203474513785
Astro_1	AKR7A2	ENSG00000053371	0.30904253527865	0.220621333609393	0.230881517181892	1.20295411347986
Astro_1	AKT1	ENSG00000142208	0.0679277158267926	0.375580961805303	0.0319435147719552	2.16524115926142
Astro_1	AKT3	ENSG00000117020	0.211312692123706	0.163021612872098	0.141421114206936	1.47827933102612
Astro_1	AKTIP	ENSG00000166971	0.0141816479567146	0.471662583362186	0.00332243200090094	2.98380315799202
Astro_1	AL161772.1	ENSG00000278291	0.674786003412293	0.0653459683421715	0.610703920767387	0.510134550044219
Astro_1	AL627171.2	ENSG00000282885	0.0303523987347601	-0.266752709138558	0.0101632777050594	-2.60306017700909
Astro_1	ALAD	ENSG00000148218	0.790057093375622	-0.0490146065686106	0.739515379988339	-0.33310878117798
Astro_1	ALCAM	ENSG00000170017	0.641979726628047	0.0619474146261173	0.573849966400722	0.563621397845044
Astro_1	ALDH1A1	ENSG00000165092	0.782032275571928	-0.0478651003066852	0.730258752740859	-0.345422413684087
Astro_1	ALDH1L1	ENSG00000144908	0.636596570205049	-0.10631111635243	0.568164031047607	-0.572015711275022
Astro_1	ALDH2	ENSG00000111275	0.78532309897412	0.0302629175399195	0.734110608264922	0.340292187498631
Astro_1	ALDH5A1	ENSG00000112294	0.199154979676647	0.251824091659394	0.131008718344196	1.51840405233945
Astro_1	ALDH6A1	ENSG00000119711	0.552275347875964	0.106467491003952	0.477506605019461	0.712096393197237
Astro_1	ALDH7A1	ENSG00000164904	0.0236811813742306	0.492256546883199	0.00711713317951981	2.72861041365457
Astro_1	ALDH9A1	ENSG00000143149	0.558170193661196	0.104420006354217	0.483572193566134	0.702306068420507
Astro_1	ALDOA	ENSG00000149925	0.0207602921463047	0.538456270455279	0.00582708919157374	2.79725684163694
Astro_1	ALDOC	ENSG00000109107	0.00234480551421844	-0.269403892753995	0.000236050344352266	-3.76749456252023
Astro_1	ALKBH5	ENSG00000091542	0.049505644256281	0.336671340186843	0.0204626602963601	2.34251713092105
Astro_1	ALKBH7	ENSG00000125652	0.0738740415928719	0.319277651286596	0.0357555490179236	2.11871143232422
Astro_1	AMD1	ENSG00000123505	0.162003660739534	0.223512698712809	0.10081064941883	1.65105572372435
Astro_1	AMER2	ENSG00000165566	0.420821712757584	-0.0990264252596863	0.340163348274169	-0.956875570495503
Astro_1	AMFR	ENSG00000159461	0.0365716307512898	0.431668125756197	0.0132180242731836	2.50753556484956
Astro_1	AMIGO2	ENSG00000139211	0.0057788315998379	0.626288465096611	0.000898932227778015	3.38787182417224
Astro_1	AMOT	ENSG00000126016	0.633553176642324	0.104260005078092	0.56396129534985	0.578246426856172
Astro_1	AMPD2	ENSG00000116337	0.0709435363483143	0.357429598211928	0.0338798043656963	2.14104127302883
Astro_1	AMPH	ENSG00000078053	0.0445169150724373	0.438709397916665	0.0174734134787176	2.40309407042789
Astro_1	AMZ2	ENSG00000196704	0.0322587436052844	0.382680512844144	0.011054198775726	2.5727986556005
Astro_1	ANAPC11	ENSG00000141552	0.0397701354582795	0.250329863941714	0.0148448708600277	2.46449078519126
Astro_1	ANAPC13	ENSG00000129055	0.0838320763773436	0.367353949605949	0.0425916004208225	2.04503923957188
Astro_1	ANAPC16	ENSG00000166295	0.210017752042941	0.221104865625345	0.140241537123877	1.4827069509295
Astro_1	ANAPC5	ENSG00000089053	0.00314878224553999	0.536337568612586	0.000368516047581175	3.64424027187393
Astro_1	ANK2	ENSG00000145362	0.10493407502657	-0.0919668246503162	0.0572935366249709	-1.91573411437473
Astro_1	ANK3	ENSG00000151150	0.0875666684623716	-0.232780216058805	0.0452706431301871	-2.01891095603254
Astro_1	ANKFY1	ENSG00000185722	0.0450132240812554	0.458900290855004	0.0178133165469089	2.3957633120876
Astro_1	ANKH	ENSG00000154122	0.546782724459979	0.0983683170484396	0.470982193360195	0.722704331705922
Astro_1	ANKHD1	ENSG00000131503	0.640417784695665	-0.0951759290790076	0.571977401555612	-0.566381487989936
Astro_1	ANKIB1	ENSG00000001629	0.511293801241902	0.0982146611191733	0.432818506679855	0.786485876749974
Astro_1	ANKRD11	ENSG00000167522	0.161291182567282	-0.180099095902296	0.100142107896969	-1.65433375888227
Astro_1	ANKRD12	ENSG00000101745	0.15843138792943	-0.195924428706412	0.0975355598768993	-1.66728520538837
Astro_1	ANKRD17	ENSG00000132466	0.019627983081526	-0.353445200003457	0.00525594021932774	-2.83218576039939
Astro_1	ANKRD40	ENSG00000154945	0.209001443486662	-0.147874122027456	0.139403392754555	-1.48587059414747
Astro_1	ANKRD46	ENSG00000186106	0.00162102917860787	0.715372183806151	0.000138267800010193	3.91175458071735
Astro_1	ANKRD9	ENSG00000156381	0.0985821589425993	0.305485593582541	0.0526884444467403	1.95287191095847
Astro_1	ANKS1B	ENSG00000185046	0.142049559072871	0.136763540804585	0.0846732308482967	1.73563632585515
Astro_1	ANLN	ENSG00000011426	0.83822438955197	0.0410252125942227	0.796448266988135	0.258403503355629
Astro_1	ANOS1	ENSG00000011201	0.648786184061324	0.109985948013755	0.58089930836733	0.55326927115209
Astro_1	ANP32A	ENSG00000140350	0.021165147413372	0.520275996894678	0.00604043755834148	2.78500573484075
Astro_1	ANP32B	ENSG00000136938	0.00497740421809484	-0.389022728193955	0.000702242251449532	-3.46024854157201
Astro_1	ANP32E	ENSG00000143401	0.130510994337476	0.271599222995753	0.0760154539297621	1.78658834550276
Astro_1	ANTXR1	ENSG00000169604	0.000876994209201519	0.787792505410474	5.54509108223127e-05	4.14979982940073
Astro_1	ANXA2	ENSG00000182718	1.06310711247393e-05	0.857264586800526	1.87147815551838e-07	5.46544597630735
Astro_1	ANXA5	ENSG00000164111	0.0465378022449254	0.25364060159468	0.0187282055649675	2.37662948278598
Astro_1	ANXA6	ENSG00000197043	0.153783684726615	0.193875465622078	0.0938412219469871	1.68612909018486
Astro_1	ANXA7	ENSG00000138279	0.0440713064124227	0.323445522638675	0.0172220131182688	2.40859775249524
Astro_1	AP1B1	ENSG00000100280	0.617511514163687	0.074626047689476	0.547231874937024	0.603276845760944
Astro_1	AP1M1	ENSG00000072958	0.0477901167728465	0.383765879773585	0.0194573200448832	2.3619635458854
Astro_1	AP1S2	ENSG00000182287	0.00753118760613607	0.331355581200556	0.00134530307574067	3.26719535083946
Astro_1	AP2A1	ENSG00000196961	0.0461968797358225	0.373767294126354	0.0185451892616654	2.38038990469293
Astro_1	AP2A2	ENSG00000183020	0.0147686898690593	0.42522477673287	0.00350449695132401	2.96646220738098
Astro_1	AP2B1	ENSG00000006125	0.152551905408622	0.125437479964272	0.0930139190180513	1.69043103372865
Astro_1	AP2M1	ENSG00000161203	0.0291926364666502	0.155699563180126	0.00962712782064089	2.62244198903754
Astro_1	AP2S1	ENSG00000042753	0.257857066117982	0.100114624589722	0.183370708065056	1.3365937466383
Astro_1	AP3D1	ENSG00000065000	0.883151778012755	-0.0236398345832038	0.854041329552109	-0.184280434215409
Astro_1	AP3M2	ENSG00000070718	0.0228444037587409	0.526399938861629	0.00679724386573	2.74450755088741
Astro_1	AP3S1	ENSG00000177879	0.105497187001946	0.301079693649632	0.0577056272071145	1.91253464859875
Astro_1	AP3S2	ENSG00000157823	0.36820954428245	0.151179022194293	0.289601771721029	1.06273773737668
Astro_1	AP5M1	ENSG00000053770	0.0841324328131439	0.342387598031374	0.0428693650957131	2.04226611352807
Astro_1	APBA1	ENSG00000107282	0.174773016633918	0.294409860269511	0.110982815670584	1.60321175742551
Astro_1	APBA2	ENSG00000034053	0.199714447950226	0.238555468070878	0.131525309634466	1.51635568411972
Astro_1	APBB1	ENSG00000166313	0.103962932456142	0.127520235230897	0.0565055164750466	1.92190650477317
Astro_1	APBB2	ENSG00000163697	0.265189573437697	0.181518100295207	0.189637175748653	1.31760300994137
Astro_1	APC	ENSG00000134982	0.652670516789091	0.0695988046781024	0.585510024731696	0.546530471653964
Astro_1	APC2	ENSG00000115266	0.200432380570918	0.223955444238462	0.132097512411976	1.51409414626067
Astro_1	APCDD1	ENSG00000154856	0.0465569607602626	0.416059929841326	0.0187474595275642	2.37623576298072
Astro_1	APEH	ENSG00000164062	0.0478005204377795	0.328941595219192	0.0194852605007958	2.36141124266346
Astro_1	APEX1	ENSG00000100823	0.0261582016439957	0.517337102603302	0.00822429945067853	2.67817912597312
Astro_1	APH1A	ENSG00000117362	0.677977456705693	0.0900137531981321	0.614432830215549	0.504806022130529
Astro_1	API5	ENSG00000166181	0.0148510223931137	0.538185695983415	0.00353508095645652	2.963630770405
Astro_1	APLN	ENSG00000171388	0.170293581572365	-0.267909597977863	0.107504948842857	-1.61915920243368
Astro_1	APLNR	ENSG00000134817	0.0265251192034751	0.580700150952265	0.00844489289790777	2.668871443404
Astro_1	APLP1	ENSG00000105290	0.00914571910127743	0.339698644888779	0.00177335788177509	3.18257980674715
Astro_1	APLP2	ENSG00000084234	0.240183728392232	0.0850630841679038	0.167824881380935	1.38590318856616
Astro_1	APMAP	ENSG00000101474	0.0603067963792462	0.283570329386859	0.0269160013594454	2.234593998285
Astro_1	APOC1	ENSG00000130208	0.423470058822631	0.186250707464433	0.342619092967578	0.952006014095866
Astro_1	APOD	ENSG00000189058	0.00305723013940712	0.27817521960876	0.000353252974203748	3.65607375862109
Astro_1	APOE	ENSG00000130203	5.35579642357509e-09	-0.526085511892169	3.28472199057221e-11	-7.1617926229106
Astro_1	APOL2	ENSG00000128335	0.206625504633833	0.24845451679044	0.137613713227492	1.49267571846616
Astro_1	APOLD1	ENSG00000178878	0.167156130703324	0.39669275298561	0.105026936573822	1.63077549351338
Astro_1	APOO	ENSG00000184831	0.0234546936179551	0.561092591955329	0.00703117396084991	2.73281750680865
Astro_1	APP	ENSG00000142192	0.000185030798200814	0.211480680623111	7.03009828422071e-06	4.65573818311963
Astro_1	APPBP2	ENSG00000062725	0.00383690275146707	0.664984778758998	0.000493764574265165	3.56161313690496
Astro_1	APPL1	ENSG00000157500	0.431664215385532	0.13838551881706	0.351068342788134	0.935421587849886
Astro_1	AQP1	ENSG00000240583	0.0469644621365308	-0.308951725266198	0.0189581315046546	-2.37195095819934
Astro_1	AQP4	ENSG00000171885	0.0610724235477366	-0.217279018803464	0.027424289373903	-2.22709255640102
Astro_1	ARCN1	ENSG00000095139	0.0604585643024754	0.380246732005492	0.0270586929248619	2.2324757382442
Astro_1	ARF1	ENSG00000143761	0.0183094240264868	0.195292463670561	0.00473965749656638	2.86687888737391
Astro_1	ARF3	ENSG00000134287	0.527243146064548	0.0506686505825642	0.449509793719996	0.758210281488681
Astro_1	ARF4	ENSG00000168374	0.00587831206777437	0.412682953726199	0.000924088730713849	3.37971154541485
Astro_1	ARFGAP2	ENSG00000149182	0.350438365563668	-0.0844175599135259	0.272321804531747	-1.10176374576043
Astro_1	ARFGEF3	ENSG00000112379	0.680024530742797	0.0738782804893502	0.617805574173471	0.499998825488987
Astro_1	ARGLU1	ENSG00000134884	0.545506849007594	0.114143896566121	0.469355012659645	0.725362651970123
Astro_1	ARHGAP12	ENSG00000165322	0.0404148156617397	0.392786353420532	0.0151941399597297	2.45580086945139
Astro_1	ARHGAP21	ENSG00000107863	0.519814906516348	-0.0618714264700276	0.442094006781818	-0.770696557438494
Astro_1	ARHGAP23	ENSG00000275832	0.819416594057557	0.0414116814312807	0.775172719519148	0.286128671334892
Astro_1	ARHGAP26	ENSG00000145819	0.0452340129433773	0.470917118730856	0.0179572355943504	2.39269663236386
Astro_1	ARHGAP35	ENSG00000160007	0.681143512628832	0.0707604196857441	0.619159959657153	0.49807167919741
Astro_1	ARHGAP36	ENSG00000147256	0.15451545204023	0.369731045649787	0.0944410089955784	1.68302939073498
Astro_1	ARHGAP5	ENSG00000100852	0.778794800085715	0.0377038670807365	0.726463188178145	0.350486626930207
Astro_1	ARHGDIA	ENSG00000141522	0.409237136308235	0.12389010639891	0.32907414655284	0.97915356962971
Astro_1	ARHGDIG	ENSG00000242173	0.148869549441643	0.242741225803904	0.0898883484425094	1.70696935042883
Astro_1	ARHGEF12	ENSG00000196914	0.122537498303599	0.243090453894744	0.0697609958108264	1.82645953982786
Astro_1	ARHGEF17	ENSG00000110237	0.308322651056908	0.219079238237725	0.230267251421623	1.20454765011506
Astro_1	ARHGEF26	ENSG00000114790	0.163619437998002	0.319324476966893	0.102115081934285	1.64470978482115
Astro_1	ARHGEF4	ENSG00000136002	0.110791912192304	0.309769054778998	0.0612885584183064	1.88549599503451
Astro_1	ARHGEF7	ENSG00000102606	0.347238165860777	0.154647622110509	0.268960868788985	1.10955096301674
Astro_1	ARHGEF9	ENSG00000131089	0.505666839829964	0.109895533288663	0.427177516315569	0.796185076965383
Astro_1	ARID1A	ENSG00000117713	0.112896784293313	0.375457685073965	0.0629568231776994	1.87335557555062
Astro_1	ARID1B	ENSG00000049618	0.153936451114923	0.299983259458745	0.0940107808321484	1.68525118704008
Astro_1	ARID4A	ENSG00000032219	0.78666748014023	0.0601581570259814	0.735562377289563	0.33836094149176
Astro_1	ARID4B	ENSG00000054267	0.518592491935346	0.11087454426619	0.440925776059088	0.772674538540836
Astro_1	ARIH1	ENSG00000166233	0.0115865126870365	0.461733822489252	0.00251955656497174	3.07255068471532
Astro_1	ARL1	ENSG00000120805	0.0104718912535259	0.490554026146326	0.00216684680476652	3.12014775670426
Astro_1	ARL2	ENSG00000213465	0.0387029734514502	0.300321272696628	0.0143660677552246	2.47670410569005
Astro_1	ARL2BP	ENSG00000102931	0.0745023693555696	0.382103545354189	0.0361335567715086	2.11433412112198
Astro_1	ARL3	ENSG00000138175	0.00528756155820339	0.613384643244662	0.000775111467875154	3.431444704634
Astro_1	ARL4C	ENSG00000188042	0.0348406616707274	0.460074466295412	0.0123029075048029	2.53387471202528
Astro_1	ARL5A	ENSG00000162980	0.0109464790134075	0.610773591623809	0.00232880708988435	3.09746489128468
Astro_1	ARL6IP1	ENSG00000170540	0.0344768802676236	0.137412747030736	0.0121391445524487	2.53877208881297
Astro_1	ARL6IP4	ENSG00000182196	0.0473053618414894	0.290052836764736	0.0191661198237029	2.36776178957556
Astro_1	ARL6IP5	ENSG00000144746	0.0468629064553492	0.179169167087385	0.018902153435529	2.37308536311294
Astro_1	ARL8A	ENSG00000143862	0.879511963007137	-0.020493224895628	0.849559713845504	-0.190006688488977
Astro_1	ARL8B	ENSG00000134108	0.0191534976670689	0.286057105813354	0.00505314195828447	2.84542564936705
Astro_1	ARMC1	ENSG00000104442	0.118196430943751	0.286007351737471	0.0667034656156653	1.84703921211473
Astro_1	ARMC10	ENSG00000170632	0.0207047757483099	0.482712175292486	0.00580637276750273	2.79846809714317
Astro_1	ARMCX1	ENSG00000126947	0.00800584156367594	0.604484892833363	0.00147690208861267	3.23879179407119
Astro_1	ARMCX3	ENSG00000102401	0.879511963007137	0.0198040473314513	0.848542817821022	0.191306864298837
Astro_1	ARNT2	ENSG00000172379	0.306735114013653	0.149005208855426	0.228397110682619	1.20941807339167
Astro_1	ARPC1A	ENSG00000241685	0.00528756155820339	0.376410839458839	0.000779593883366183	3.42975693743048
Astro_1	ARPC2	ENSG00000163466	0.0553136213470763	0.230862224865539	0.0238645428078137	2.2824186049095
Astro_1	ARPC3	ENSG00000111229	0.298169646698982	0.152344028681902	0.219579432357048	1.23277742528363
Astro_1	ARPC4	ENSG00000241553	0.126601910650952	0.278680802665485	0.0732363643810245	1.803956448692
Astro_1	ARPC5	ENSG00000162704	0.103124465068234	0.212347347477998	0.0558783667770475	1.92687075686808
Astro_1	ARPC5L	ENSG00000136950	0.0101903800065624	0.549287886627517	0.0020643541942379	3.13532750620869
Astro_1	ARPP19	ENSG00000128989	0.633660160921009	0.0347242284765772	0.564213646880075	0.577871671569528
Astro_1	ARRB1	ENSG00000137486	0.615489645919738	-0.0718441698481702	0.544524437550613	-0.607363197687959
