Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7
ENSG00000127603,MACF1,199,-1.6141,673,0.34408,977,1.02653,501,-0.2978
ENSG00000065978,YBX1,163,-1.4590,253,-0.7800,977,1.63321,368,-0.3367
ENSG00000117394,SLC2A1,219,-1.4740,5,-6.9667,977,1.02015,666,0.73553
ENSG00000142949,PTPRF,137,-1.9770,1028,1.38167,977,1.27705,313,-1.1897
ENSG00000117410,ATP6V0B,61,-3.3235,28,-4.4296,977,1.08905,666,0.90627
ENSG00000117419,ERI3,55,-3.0413,415,0.05975,977,1.68077,339,-0.5079
ENSG00000142937,RPS8,546,-1.6935,1596,0.00333,977,-0.7945,2007,0.94891
ENSG00000117450,PRDX1,454,-1.2806,1038,0.04371,977,-0.0580,1153,0.48560
ENSG00000173660,UQCRH,123,-2.2622,231,-1.3084,977,1.12269,584,0.39687
ENSG00000162374,ELAVL4,67,-2.7628,5,-6.5115,977,1.66929,442,0.33895
ENSG00000123091,RNF11,147,-2.0560,278,-1.0907,977,1.03517,608,0.37942
ENSG00000116133,DHCR24,193,-0.8092,5,-6.1659,977,2.23172,262,-0.5782
ENSG00000162407,PLPP3,183,-1.2800,505,0.36419,977,1.63896,298,-0.8958
ENSG00000177606,JUN,77,-3.3401,2063,2.17951,977,0.61874,419,-1.3091
ENSG00000162599,NFIA,525,-0.9602,2875,2.18998,977,0.04677,569,-1.3575
ENSG00000116675,DNAJC6,49,-3.3712,5,-6.5816,977,1.45056,522,0.60306
ENSG00000142864,SERBP1,154,-1.6298,720,0.91283,977,1.52528,290,-1.0855
ENSG00000116754,SRSF11,211,-1.4950,1054,1.20927,977,1.05934,386,-0.9508
ENSG00000142875,PRKACB,72,-2.9302,5,-6.7665,977,1.29203,579,0.72072
ENSG00000153904,DDAH1,188,-1.8070,1116,1.14961,977,0.89235,463,-0.7143
ENSG00000122406,RPL5,423,-1.3583,1122,0.21033,977,-0.0239,1104,0.39300
ENSG00000117519,CNN3,113,-1.8293,5,-6.3471,977,1.91800,358,-0.0277
ENSG00000134243,SORT1,103,-2.2633,598,0.53867,977,1.48692,347,-0.6863
ENSG00000168710,AHCYL1,829,-0.2022,5,-7.7223,977,0.07341,1184,0.97247
ENSG00000155366,RHOC,156,-1.5709,185,-1.3116,977,1.57706,406,-0.1147
ENSG00000009307,CSDE1,313,-1.3609,700,-0.0802,977,0.49392,787,0.24722
ENSG00000198162,MAN1A2,181,-1.5285,119,-2.1621,977,1.31926,512,0.26525
ENSG00000178104,PDE4DIP,100,-2.5429,1043,1.28848,977,1.15850,371,-0.9299
ENSG00000159164,SV2A,3,-7.5272,5,-7.0608,977,0.89599,785,1.25682
ENSG00000143401,ANP32E,146,-1.3999,5,-6.2522,977,1.97979,333,-0.1734
ENSG00000197956,S100A6,209,-2.0844,463,-0.8683,977,0.36197,972,0.82193
ENSG00000189171,S100A13,199,-1.2275,256,-0.8355,977,1.53005,393,-0.2810
ENSG00000160678,S100A1,160,-1.4790,5,-6.5226,977,1.64981,425,0.16020
ENSG00000177954,RPS27,1939,-0.4040,951,-1.5214,977,-1.4801,3367,1.38490
ENSG00000143549,TPM3,97,-2.3192,359,-0.2982,977,1.52737,394,-0.2775
ENSG00000160710,ADAR,121,-2.1330,427,-0.1779,977,1.31748,450,-0.1749
ENSG00000163346,PBXIP1,403,-0.5890,1117,1.19284,977,0.93308,387,-1.1031
ENSG00000116539,ASH1L,75,-2.5216,249,-0.6873,977,1.80112,339,-0.3539
ENSG00000132718,SYT11,314,-0.9439,556,-0.0211,977,0.98289,524,-0.2335
ENSG00000160781,PAQR6,1048,0.72116,675,-0.0476,977,0.59349,540,-0.7357
ENSG00000125462,C1orf61,1072,-0.1693,235,-2.5146,977,-0.3216,1505,0.98289
ENSG00000132692,BCAN,153,-1.5492,393,-0.0610,977,1.64240,332,-0.6108
ENSG00000162706,CADM3,47,-3.6460,916,1.00959,977,1.13581,426,-0.6025
ENSG00000018625,ATP1A2,1261,-0.0027,804,-0.7358,977,-0.4237,1450,0.51549
ENSG00000162734,PEA15,1070,-0.1216,542,-1.2058,977,-0.2715,1366,0.66220
ENSG00000143248,RGS5,222,-1.0176,5,-6.5601,977,1.59406,428,0.09481
ENSG00000143198,MGST3,109,-2.0819,278,-0.6472,977,1.61267,382,-0.2513
ENSG00000143153,ATP1B1,100,-3.7916,1066,-0.1985,977,-0.3423,1567,1.13248
ENSG00000117523,PRRC2C,623,-0.1265,293,-1.3267,977,0.65370,702,0.15497
ENSG00000117592,PRDX6,302,-0.9307,340,-0.7432,977,1.07459,535,-0.0129
ENSG00000116147,TNR,128,-1.5809,6,-5.9654,977,2.01511,329,-0.1717
ENSG00000135821,GLUL,2052,0.62142,5,-8.3154,977,-0.6304,1755,0.79503
ENSG00000159176,CSRP1,658,0.02847,5,-7.1916,977,0.72174,723,0.40233
ENSG00000170075,GPR37L1,250,-1.5315,2025,2.23968,977,0.69613,336,-1.6898
ENSG00000069275,NUCKS1,411,-1.6266,1923,0.91627,977,-0.2679,1181,0.09769
ENSG00000117691,NENF,121,-1.8861,137,-1.7055,977,1.66903,396,-0.0563
ENSG00000154380,ENAH,132,-2.0282,916,1.16657,977,1.29612,334,-1.0116
ENSG00000143742,SRP9,82,-2.9250,1037,1.13818,977,1.02254,441,-0.6626
ENSG00000163041,H3F3A,68,-3.2599,170,-1.9108,977,0.94962,699,0.78644
ENSG00000143772,ITPKB,458,-0.4782,1464,1.63714,977,0.82416,347,-1.4768
ENSG00000143761,ARF1,62,-2.9953,152,-1.6765,977,1.48475,470,0.24177
ENSG00000143774,GUK1,214,-1.4206,74,-2.9994,977,1.13013,597,0.50147
ENSG00000168159,RNF187,123,-2.1729,845,0.95390,977,1.23871,379,-0.7745
ENSG00000135744,AGT,141,-3.9327,10444,4.57929,977,-1.0434,375,-3.3587
ENSG00000168264,IRF2BP2,27,-4.4658,940,1.07918,977,1.15554,416,-0.6386
ENSG00000173726,TOMM20,132,-1.9299,172,-1.5358,977,1.41859,472,0.14304
ENSG00000054267,ARID4B,106,-1.9854,431,0.22447,977,1.81360,282,-0.8382
ENSG00000153187,HNRNPU,133,-2.0703,89,-2.6677,977,1.22071,573,0.51948
ENSG00000171863,RPS7,430,-1.1106,722,-0.2864,977,0.22210,968,0.44872
ENSG00000134308,YWHAQ,53,-3.6681,498,-0.2853,977,0.88865,653,0.35863
ENSG00000169006,NTSR2,165,-1.0349,5,-6.1510,977,2.26468,262,-0.5437
ENSG00000143878,RHOB,271,-1.4016,499,-0.4459,977,0.70293,707,0.28049
ENSG00000138029,HADHB,379,-0.1552,462,0.17660,977,1.59557,274,-1.1437
ENSG00000084764,MAPRE3,22,-4.5964,537,0.20617,977,1.31629,448,-0.1919
ENSG00000213639,PPP1CB,163,-1.9468,991,1.01324,977,0.98580,451,-0.6540
ENSG00000119820,YIPF4,227,-0.5838,5,-6.1881,977,2.18109,265,-0.6047
ENSG00000138078,PREPL,26,-5.1647,65,-3.8649,977,0.29794,1169,1.71480
ENSG00000116016,EPAS1,209,-1.6195,5,-7.0342,977,0.92686,717,0.85343
ENSG00000143933,CALM2,371,-2.3836,2446,0.62067,977,-0.9090,2049,0.69596
ENSG00000115306,SPTBN1,952,-0.3090,1014,-0.2041,977,-0.2658,1271,0.37319
ENSG00000115310,RTN4,265,-2.4847,943,-0.5428,977,-0.4856,1750,1.26425
ENSG00000143947,RPS27A,1482,-0.2838,1138,-0.7103,977,-0.9502,2178,0.86087
ENSG00000115355,CCDC88A,306,-1.1432,476,-0.4464,977,0.78868,652,0.15378
ENSG00000169564,PCBP1,52,-3.4014,528,0.15876,977,1.29373,452,-0.1980
ENSG00000144040,SFXN5,156,-1.5603,1145,1.94581,977,1.58793,162,-2.2267
ENSG00000034510,TMSB10,477,-1.7060,141,-3.5163,977,-0.5930,2057,1.95114
ENSG00000084090,STARD7,262,-0.8116,161,-1.5683,977,1.51609,406,-0.1996
ENSG00000135940,COX5B,196,-1.9031,314,-1.1891,977,0.68807,782,0.65616
ENSG00000158417,EIF5B,526,-0.9042,1463,0.81935,977,0.10262,868,-0.1885
ENSG00000071082,RPL31,651,-1.2638,1179,-0.3226,977,-0.6267,1806,0.94812
ENSG00000071054,MAP4K4,575,0.13632,513,-0.0534,977,1.09985,411,-0.7419
ENSG00000188177,ZC3H6,165,-1.2343,5,-6.3283,977,1.94759,337,-0.1810
ENSG00000155368,DBI,187,-2.0486,943,0.54282,977,0.60568,680,-0.0460
ENSG00000152082,MZT2B,213,-1.6122,991,0.92425,977,0.89816,485,-0.5824
ENSG00000115762,PLEKHB2,24,-4.3112,5,-6.5801,977,1.56415,488,0.54060
ENSG00000144224,UBXN4,151,-1.5244,186,-1.2071,977,1.71453,362,-0.2745
ENSG00000115866,DARS,148,-1.8506,1091,1.52825,977,1.29938,285,-1.3700
ENSG00000169554,ZEB2,378,-0.1846,5,-6.5765,977,1.56426,399,-0.1824
ENSG00000168280,KIF5C,230,-1.0761,5,-6.6618,977,1.43817,482,0.25449
ENSG00000157827,FMNL2,227,-0.5520,5,-6.1660,977,2.22808,254,-0.6629
ENSG00000136541,ERMN,162,-0.9467,5,-6.0465,977,2.45710,225,-0.7627
ENSG00000144283,PKP4,686,0.84090,7,-5.9635,977,1.54687,328,-0.7632
ENSG00000123636,BAZ2B,121,-1.4932,42,-3.0676,977,2.28342,260,-0.5497
ENSG00000136531,SCN2A,118,-1.8516,5,-6.4297,977,1.79025,393,0.09969
ENSG00000138398,PPIG,223,-1.5894,711,0.26747,977,0.83728,586,-0.1198
ENSG00000077380,DYNC1I2,263,-1.1720,530,-0.0522,977,1.04054,514,-0.1991
ENSG00000154518,ATP5MC3,68,-2.6468,204,-0.9999,977,1.80415,351,-0.2460
ENSG00000170144,HNRNPA3,111,-2.4858,804,0.66254,977,1.02697,490,-0.3640
ENSG00000061676,NCKAP1,84,-2.5876,256,-0.9033,977,1.43895,455,0.05045
ENSG00000144381,HSPD1,114,-2.4414,926,0.92690,977,1.02892,458,-0.5546
ENSG00000115541,HSPE1,57,-3.3836,1322,1.77526,977,1.13879,320,-1.2919
ENSG00000138443,ABI2,63,-2.8797,522,0.42188,977,1.63692,324,-0.6815
ENSG00000114942,EEF1B2,273,-1.4744,852,0.35779,977,0.60196,684,-0.0346
ENSG00000078018,MAP2,129,-3.0282,191,-2.4443,977,0.09831,1289,1.57473
ENSG00000115414,FN1,166,-1.9931,5,-7.0672,977,0.88682,750,0.96903
ENSG00000197756,RPL37A,2710,-0.0492,470,-2.7552,977,-1.6619,3844,1.47173
ENSG00000144567,RETREG2,72,-2.9101,773,0.85979,977,1.31857,376,-0.6902
ENSG00000135924,DNAJB2,187,-1.6277,1110,1.38856,977,1.13163,344,-1.1364
ENSG00000054356,PTPRN,68,-3.0268,5,-6.7794,977,1.27725,586,0.74412
ENSG00000171951,SCG2,39,-4.7898,5,-7.7308,977,0.06937,1386,2.02482
ENSG00000135919,SERPINE2,183,-1.2912,657,0.82987,977,1.62631,264,-1.1954
ENSG00000187957,DNER,73,-3.6602,1187,0.67095,977,0.32363,856,0.19822
ENSG00000135916,ITM2C,967,-0.0193,110,-3.3497,977,-0.0021,1198,0.80746
ENSG00000173692,PSMD1,177,-1.3125,5,-6.5041,977,1.67250,414,0.10012
ENSG00000115053,NCL,229,-1.6778,345,-1.0476,977,0.68238,769,0.57319
ENSG00000187514,PTMA,807,-1.3590,3601,1.16575,977,-1.0634,1961,0.12784
ENSG00000182600,SNORC,150,-2.2670,1609,1.74802,977,0.74221,436,-1.0626
ENSG00000132321,IQCA1,76,-2.9426,1520,2.13939,977,1.16547,254,-1.7543
ENSG00000172428,COPS9,140,-1.6238,5,-6.4616,977,1.74104,402,0.10418
ENSG00000130294,KIF1A,296,-1.7541,679,-0.4646,977,0.13917,1087,0.73982
ENSG00000168385,SEPTIN2,130,-1.8688,475,0.17697,977,1.53630,353,-0.5771
ENSG00000132164,SLC6A11,277,-0.4326,30,-3.7466,977,1.92217,309,-0.4687
ENSG00000157103,SLC6A1,117,-2.1497,378,-0.3344,977,1.37489,441,-0.1531
ENSG00000144713,RPL32,1158,-0.8837,2342,0.27215,977,-1.1484,2375,0.67032
ENSG00000225733,FGD5-AS1,94,-2.1003,20,-4.3354,977,1.93160,355,-0.0335
ENSG00000174748,RPL15,434,-1.4819,762,-0.6062,977,-0.2017,1387,0.93638
ENSG00000178567,EPM2AIP1,40,-3.6318,255,-0.8601,977,1.51109,440,0.05408
ENSG00000144674,GOLGA4,132,-1.6905,5,-6.4405,977,1.77007,395,0.08954
ENSG00000168028,RPSA,358,-1.2540,310,-1.4779,977,0.37618,962,0.81000
ENSG00000168314,MOBP,3459,2.26175,5,-7.9762,977,-0.2154,836,-0.8240
ENSG00000188846,RPL14,288,-1.6575,66,-3.8260,977,0.29598,1105,1.31472
ENSG00000168036,CTNNB1,214,-1.7989,1464,1.44144,977,0.65545,510,-0.7937
ENSG00000181061,HIGD1A,125,-1.8410,5,-6.5142,977,1.66278,430,0.21999
ENSG00000047849,MAP4,881,0.19762,5,-7.4690,977,0.37654,907,0.54647
ENSG00000164050,PLXNB1,196,-1.6139,1380,1.76877,977,1.04985,313,-1.4393
ENSG00000232112,TMA7,216,-1.7362,609,-0.1022,977,0.72151,682,0.18429
ENSG00000010256,UQCRC1,81,-2.6119,253,-0.8873,977,1.49307,437,0.00027
ENSG00000067560,RHOA,242,-1.8555,1580,1.27300,977,0.37329,676,-0.4652
ENSG00000114353,GNAI2,199,-1.5101,242,-1.2129,977,1.15497,548,0.21195
ENSG00000162244,RPL29,431,-1.4336,1135,0.11589,977,-0.1360,1219,0.52404
ENSG00000164091,WDR82,57,-3.1398,513,0.26046,977,1.47473,384,-0.4239
ENSG00000114902,SPCS1,95,-2.1250,117,-1.8084,977,1.85587,351,-0.1750
ENSG00000168309,FAM107A,275,-1.7843,1290,0.72510,977,0.23133,857,0.01643
ENSG00000144746,ARL6IP5,24,-4.4059,611,0.52718,977,1.42682,386,-0.4779
ENSG00000175161,CADM2,134,-1.6021,5,-6.3686,977,1.87377,365,-0.0275
ENSG00000269028,MTRNR2L12,223419,2.54142,12450,-2.5623,977,-6.2702,54209,-0.5423
ENSG00000080822,CLDND1,98,-2.1589,5,-6.4639,977,1.74082,412,0.19630
ENSG00000081154,PCNP,91,-2.4746,510,0.22702,977,1.44695,387,-0.4425
ENSG00000114391,RPL24,350,-1.8055,1162,0.09455,977,-0.1956,1301,0.64849
ENSG00000181722,ZBTB20,147,-1.8168,1099,1.61340,977,1.36458,257,-1.5237
ENSG00000172020,GAP43,25,-4.8400,5,-7.1627,977,0.76386,855,1.34840
ENSG00000185565,LSAMP,197,-1.1012,5,-6.4654,977,1.73462,389,-0.0127
ENSG00000173230,GOLGB1,172,-1.8072,1100,1.28888,977,1.05331,388,-0.9510
ENSG00000114631,PODXL2,97,-2.6386,150,-1.9847,977,1.09206,625,0.61561
ENSG00000169714,CNBP,64,-3.1791,514,0.00160,977,1.16380,509,-0.0257
ENSG00000184897,H1FX,131,-1.9250,644,0.63527,977,1.44224,345,-0.7594
ENSG00000091513,TF,146,-2.0709,5,-6.9528,977,1.03814,676,0.84542
ENSG00000154917,RAB6B,209,-1.1212,17,-4.8028,977,1.57818,434,0.11370
ENSG00000158186,MRAS,339,0.19421,5,-6.0949,977,2.35822,199,-1.1419
ENSG00000070087,PFN2,35,-3.8281,406,-0.1161,977,1.49973,407,-0.2139
ENSG00000008952,SEC62,1096,-0.6739,2936,1.02489,977,-0.8560,1645,-0.0210
ENSG00000242808,SOX2-OT,153,-1.6130,123,-1.9416,977,1.55488,429,0.03897
ENSG00000181449,SOX2,114,-2.9859,2704,2.50942,977,0.35782,439,-1.5258
ENSG00000161203,AP2M1,126,-2.4582,5,-7.1110,977,0.82718,793,1.10255
ENSG00000175166,PSMD2,179,-1.0490,172,-1.1132,977,2.03654,269,-0.7171
ENSG00000114867,EIF4G1,166,-1.1890,335,-0.0701,977,1.99253,242,-1.0233
ENSG00000156976,EIF4A2,42,-4.7060,1059,0.15625,977,0.01981,1170,0.75598
ENSG00000189058,APOD,31,-4.5814,298,-1.2453,977,0.71614,810,0.89399
ENSG00000182899,RPL35A,424,-1.5375,542,-1.1606,977,-0.2236,1470,1.18092
ENSG00000169020,ATP5ME,421,-1.1344,600,-0.5796,977,0.22943,995,0.57836
ENSG00000068078,FGFR3,561,-0.1271,730,0.31966,977,0.84449,493,-0.6169
ENSG00000243449,C4orf48,180,-1.7595,919,0.90895,977,1.02668,444,-0.6391
ENSG00000185818,NAT8L,392,-0.6432,747,0.43079,977,0.92230,488,-0.5299
ENSG00000087274,ADD1,118,-1.9535,163,-1.4553,977,1.63787,400,-0.0676
ENSG00000179010,MRFAP1,383,-0.7841,88,-3.0038,977,0.79783,725,0.58547
ENSG00000038219,BOD1L1,171,-1.3771,454,0.18671,977,1.64850,311,-0.7801
ENSG00000151552,QDPR,334,-0.9156,52,-3.6845,977,0.89896,689,0.59964
ENSG00000163682,RPL9,845,-0.8630,1633,0.21728,977,-0.6320,1652,0.52040
ENSG00000154277,UCHL1,66,-4.5748,916,-0.6640,977,-0.5610,1917,1.55251
ENSG00000064042,LIMCH1,419,-0.4180,187,-1.6776,977,1.06458,549,0.05705
ENSG00000174780,SRP72,210,-0.8519,160,-1.2767,977,1.95689,285,-0.6565
ENSG00000163453,IGFBP7,229,-2.2247,5,-7.7533,977,0.04125,1366,1.75706
ENSG00000018189,RUFY3,86,-2.3563,5,-6.2640,977,1.72921,419,0.23274
ENSG00000080493,SLC4A4,220,-0.6657,5,-6.2222,977,2.13263,278,-0.5279
ENSG00000132466,ANKRD17,369,-0.1302,5,-6.4942,977,1.68806,361,-0.3191
ENSG00000138757,G3BP2,120,-2.1644,213,-1.2895,977,1.30687,509,0.22044
ENSG00000118816,CCNI,391,-0.4857,138,-2.0928,977,1.11837,542,0.11208
ENSG00000152795,HNRNPDL,63,-3.4741,692,0.20725,977,0.82335,639,0.14656
ENSG00000145284,SCD5,276,-1.6962,795,-0.0247,977,0.32761,900,0.39836
ENSG00000152583,SPARCL1,1337,-0.4834,311,-2.7121,977,-0.9808,2481,1.50350
ENSG00000118785,SPP1,72,-2.8021,5,-6.4970,977,1.47487,508,0.53047
ENSG00000163644,PPM1K,203,-1.0343,5,-6.4425,977,1.76576,379,-0.0606
ENSG00000163110,PDLIM5,172,-1.4442,562,0.47116,977,1.53932,320,-0.8318
ENSG00000138814,PPP3CA,54,-3.1929,17,-4.8817,977,1.49084,503,0.52573
ENSG00000109332,UBE2D3,47,-3.1609,164,-1.2912,977,1.87560,346,-0.1926
ENSG00000109475,RPL34,1434,-0.8298,2177,-0.1560,977,-1.4259,3036,0.98892
ENSG00000174720,LARP7,154,-1.8556,1556,2.26177,977,1.21498,203,-2.1357
ENSG00000145362,ANK2,265,-1.5947,280,-1.5125,977,0.51589,888,0.80779
ENSG00000164096,C4orf3,463,-0.5578,380,-0.8705,977,0.71305,683,0.17092
ENSG00000151012,SLC7A11,156,-1.6176,1109,1.78405,977,1.50543,199,-1.9044
ENSG00000153130,SCOC,132,-2.3447,769,0.43691,977,0.87287,575,-0.1237
ENSG00000153147,SMARCA5,182,-1.2480,267,-0.6470,977,1.69811,339,-0.4885
ENSG00000145425,RPS3A,550,-1.5464,2246,0.76082,977,-0.6531,1606,0.35264
ENSG00000109654,TRIM2,136,-1.9155,114,-2.1810,977,1.38442,498,0.28541
ENSG00000164114,MAP9,162,-2.3322,1492,1.32536,977,0.52115,608,-0.5285
ENSG00000109472,CPE,377,-2.1518,2592,0.98524,977,-0.6913,1625,0.30475
ENSG00000164106,SCRG1,120,-1.5416,265,-0.3062,977,2.22598,216,-1.0666
ENSG00000150625,GPM6A,1205,-0.5167,567,-1.6912,977,-0.8507,2201,1.26374
ENSG00000145494,NDUFS6,223,-0.9182,550,0.58496,977,1.72372,250,-1.2206
ENSG00000145495,MARCH6,112,-2.7238,1480,1.53008,977,0.71310,496,-0.7871
ENSG00000169862,CTNND2,287,-0.8572,5,-6.7838,977,1.26691,536,0.34027
ENSG00000145555,MYO10,261,-0.3405,5,-6.1735,977,2.21138,250,-0.7292
ENSG00000176788,BASP1,163,-2.9764,932,-0.3173,977,-0.2407,1458,1.07659
ENSG00000113387,SUB1,55,-3.1824,315,-0.5386,977,1.48990,429,-0.0660
ENSG00000079215,SLC1A3,395,-1.8879,5589,3.22301,977,-0.4842,554,-2.0649
ENSG00000145592,RPL37,1794,-0.1751,992,-1.1226,977,-1.1455,2547,1.02149
ENSG00000250722,SELENOP,149,-1.5241,6,-6.1866,977,1.73947,400,0.08267
ENSG00000112851,ERBIN,273,-0.3650,5,-6.2664,977,2.05339,283,-0.5632
ENSG00000153914,SREK1,272,-0.7112,607,0.63786,977,1.57229,273,-1.1810
ENSG00000131711,MAP1B,3721,-0.5403,1018,-2.5255,977,-2.5861,7619,1.99932
ENSG00000145741,BTF3,111,-1.8685,5,-6.3623,977,1.90009,363,-0.0035
ENSG00000171530,TBCA,96,-2.8118,671,0.20257,977,0.87586,606,0.06053
ENSG00000186468,RPS23,1103,-0.6987,274,-2.8123,977,-0.8907,2374,1.59601
ENSG00000127184,COX7C,301,-1.5634,352,-1.3254,977,0.32631,1005,0.88664
ENSG00000175745,NR2F1,126,-2.0717,983,1.34070,977,1.32717,306,-1.1818
ENSG00000198961,PJA2,106,-2.6556,254,-1.3487,977,0.88943,701,0.65195
ENSG00000134982,APC,142,-1.8958,871,1.09063,977,1.31935,333,-0.9914
ENSG00000129625,REEP5,61,-3.1720,364,-0.4585,977,1.29153,492,0.07382
ENSG00000164241,C5orf63,3441,0.81272,5,-8.9429,977,-1.2778,2693,0.86894
ENSG00000169567,HINT1,111,-2.2030,142,-1.8406,977,1.40324,490,0.25855
ENSG00000131437,KIF3A,225,-1.6272,476,-0.4602,977,0.77349,682,0.28530
ENSG00000164402,SEPTIN8,133,-1.5536,5,-6.3226,977,1.96246,341,-0.1230
ENSG00000164405,UQCRQ,71,-2.9015,13,-5.3388,977,1.36281,549,0.63314
ENSG00000113558,SKP1,295,-1.6381,645,-0.4171,977,0.27604,975,0.60854
ENSG00000120738,EGR1,177,-1.4139,5,-6.5948,977,1.52836,462,0.25910
ENSG00000113013,HSPA9,153,-1.7098,547,0.32421,977,1.41716,373,-0.5833
ENSG00000171604,CXXC5,72,-2.9185,923,1.19111,977,1.30595,344,-0.9344
ENSG00000185129,PURA,181,-1.2058,5,-6.4423,977,1.76795,383,-0.0165
ENSG00000131495,NDUFA2,121,-1.5266,5,-6.1653,977,2.23406,279,-0.3948
ENSG00000131507,NDFIP1,110,-2.9080,844,0.24971,977,0.50568,793,0.30065
ENSG00000113578,FGF1,306,-0.5006,5,-6.5529,977,1.60058,405,-0.0840
ENSG00000113657,DPYSL3,26,-4.5598,1584,2.08531,977,1.04202,309,-1.4812
ENSG00000019582,CD74,44,-4.5940,2565,1.97041,977,0.08837,726,-0.7189
ENSG00000164587,RPS14,874,-0.8913,1187,-0.4022,977,-0.7149,1891,0.90055
ENSG00000211445,GPX3,84,-2.4961,5,-6.5777,977,1.56502,473,0.41062
ENSG00000113140,SPARC,1632,-0.3605,862,-1.3670,977,-1.1732,2683,1.21327
ENSG00000177556,ATOX1,108,-1.6620,8,-5.3711,977,2.30002,268,-0.4428
ENSG00000155506,LARP1,106,-2.4293,232,-1.2534,977,1.18790,558,0.34933
ENSG00000164609,SLU7,219,-0.8722,369,-0.0286,977,1.82485,266,-0.9708
ENSG00000181163,NPM1,157,-1.7770,287,-0.8485,977,1.27649,493,0.05825
ENSG00000120129,DUSP1,214,-2.3866,1153,0.25816,977,-0.0238,1148,0.55520
ENSG00000170091,NSG2,51,-3.3169,5,-6.6708,977,1.43106,529,0.61877
ENSG00000145920,CPLX2,105,-2.0663,5,-6.4719,977,1.72464,416,0.19806
ENSG00000074317,SNCB,24,-4.5660,5,-6.7946,977,1.25182,608,0.85843
ENSG00000127022,CANX,153,-3.3991,2437,0.97695,977,-0.5998,1574,0.40473
ENSG00000161011,SQSTM1,98,-2.3347,12,-5.3892,977,1.47550,499,0.46136
ENSG00000204628,RACK1,208,-1.9632,1018,0.58312,977,0.50976,723,-0.0235
ENSG00000137267,TUBB2A,22,-5.0876,10,-6.1064,977,0.72961,876,1.37905
ENSG00000137285,TUBB2B,337,-1.5594,2088,1.56825,977,0.13624,727,-0.6411
ENSG00000172201,ID4,185,-2.3167,3132,2.86041,977,0.30661,356,-2.0066
ENSG00000112308,C6orf62,192,-1.3513,985,1.46039,977,1.44241,244,-1.5524
