ensembl	gene	tstat	pval	fdr	logFC
ENSG00000117154	IGSF21	0.0264046911799941	0.979396161536133	0.985488501451309	0.0119053242967615
ENSG00000009709	PAX7	2.17079992861072	0.0521249446074387	0.101883331545201	2.42339022468047
ENSG00000169991	IFFO2	-1.76061078074244	0.105371860920294	0.174049084358133	-1.87519121304593
ENSG00000127481	UBR4	-1.09711518723916	0.295471935075272	0.388196383797718	-0.607931027224793
ENSG00000127463	EMC1	2.98116066341862	0.0121888086981435	0.0350010797051747	0.975889722971268
ENSG00000053372	MRTO4	0.570335619368081	0.579639274886943	0.661632209869733	0.314210834888541
ENSG00000053371	AKR7A2	-1.34406613877247	0.205350114115456	0.291085027794804	-1.4461081363375
ENSG00000040487	SLC66A1	0.117484151999833	0.908543394549887	0.932456092463294	0.0347266108695582
ENSG00000077549	CAPZB	3.81914290885026	0.00272598727952667	0.0123392791845541	0.976973590312595
ENSG00000173436	MICOS10	1.03602750557977	0.321901097185416	0.415149756294938	0.594330790369766
ENSG00000158747	NBL1	5.15646940814389	0.000291192953503042	0.00301808801698261	2.37143276769068
ENSG00000162542	TMCO4	-1.68596395019259	0.119249681331767	0.191115170363766	-2.18059638806544
ENSG00000169914	OTUD3	-3.25721573949647	0.00740743926885618	0.0248089097922509	-1.15403862433222
ENSG00000158816	VWA5B1	-0.525156060665893	0.609647348131069	0.687852859346958	-0.91622094477854
ENSG00000162545	CAMK2N1	3.28309236347975	0.00707067911031611	0.0240293810962276	1.49933384812705
ENSG00000090432	MUL1	2.99396499311594	0.0119099298607597	0.0344023897640541	1.19392780323047
ENSG00000183114	FAM43B	3.09425018386784	0.00993636463871969	0.030267199039113	1.43702253439468
ENSG00000158828	PINK1	2.91871562322191	0.0136456552953186	0.0380684399122852	1.58867874891776
ENSG00000244038	DDOST	1.36390738557315	0.199207889630812	0.28452782206175	0.453816336879956
ENSG00000117245	KIF17	-1.03145728233442	0.323947044946231	0.417203710777362	-1.03539769794221
ENSG00000189410	SH2D5	1.10419679659329	0.292517830812934	0.385125215925758	1.33053492462014
ENSG00000127483	HP1BP3	0.796497286239849	0.442193382792868	0.533337973606791	0.219255858130984
ENSG00000075151	EIF4G3	-1.88793381030379	0.0850298302203509	0.147581262038438	-0.680548752149437
ENSG00000117298	ECE1	-1.22334909436452	0.246152682675239	0.336157855729126	-0.978577181757013
ENSG00000142794	NBPF3	-4.15942762300209	0.00151008036390785	0.00842639213373324	-3.37380000235994
ENSG00000076864	RAP1GAP	2.06555783137648	0.0626463899276271	0.116786679752483	0.776522339729221
ENSG00000090686	USP48	-2.92295812156473	0.013541374306934	0.0378380617480177	-1.26896512806984
ENSG00000070831	CDC42	2.47974719557227	0.0301140163500089	0.0681593139968005	0.919001318248425
ENSG00000162552	WNT4	0.834603974422934	0.421274395350805	0.512898569579711	0.499030870471747
ENSG00000184677	ZBTB40	0.648295799548759	0.529776600533635	0.616580077462722	0.781477398544085
ENSG00000070886	EPHA8	-1.23547088517517	0.24178171789954	0.331733851613555	-1.24529548971569
ENSG00000133216	EPHB2	-3.97284057286111	0.00208430159794837	0.0103392232597559	-1.95461329320405
ENSG00000004487	KDM1A	-2.35542492084547	0.0376032619022527	0.0804485717163883	-1.04689106443441
ENSG00000240553	AL031428.1	-2.01130187001009	0.0688213014671203	0.125505011733418	-2.48648065624081
ENSG00000169641	LUZP1	-1.00500811010475	0.335976693699729	0.42940695762749	-0.281275706643715
ENSG00000179546	HTR1D	1.97462637174761	0.0733123051916965	0.131814910114712	1.99099164418213
ENSG00000261326	LINC01355	-1.24706102993129	0.237660742757114	0.326876430103681	-1.51661522535003
ENSG00000125944	HNRNPR	2.95376209939964	0.0128077681013277	0.0362809421276138	0.855567900159836
ENSG00000125945	ZNF436	1.33472668895482	0.20829504844965	0.29434041739451	1.37027444030309
ENSG00000249087	ZNF436-AS1	-4.11243496599603	0.0016371278463222	0.00887545805929685	-3.3778040475481
ENSG00000088280	ASAP3	-1.11528496605434	0.287937772970186	0.380519135976094	-1.04080080794294
ENSG00000142676	RPL11	1.42190105832521	0.182125717297631	0.26494265242191	0.972576193890602
ENSG00000236810	ELOA-AS1	-7.15903045580916	1.61702115349828e-05	0.000646699104131885	-5.04945112270702
ENSG00000011007	ELOA	0.0647567734585926	0.949501687428592	0.963190171353174	0.0221558870050509
ENSG00000057757	PITHD1	3.87720530851197	0.0024624132244396	0.0116025184197886	1.88737450672608
ENSG00000011009	LYPLA2	2.00828540245034	0.0691807713987205	0.125997281725662	2.27530416874063
ENSG00000117308	GALE	-0.924727228762293	0.374477647337651	0.468518467887319	-1.01771875834595
ENSG00000117305	HMGCL	0.276022937385917	0.787524759223455	0.836566722263864	0.129979957447092
ENSG00000179163	FUCA1	0.497307152175999	0.62852892227416	0.704182222716559	0.254214426645341
ENSG00000189266	PNRC2	2.71680897513594	0.0196553278790204	0.0497230683518703	1.16636998649722
ENSG00000188529	SRSF10	-0.85836474304774	0.408570080375863	0.501159831005798	-0.323843891929039
ENSG00000185436	IFNLR1	-2.80811504597423	0.0166664038537588	0.0439801802801326	-3.88272977289407
ENSG00000001460	STPG1	0.697866841595838	0.499401129294158	0.587729728429226	0.297870748388804
ENSG00000001461	NIPAL3	4.67415703876784	0.000634852257630504	0.00489252664580326	1.48857075982205
ENSG00000117602	RCAN3	4.1353730184119	0.00157377902261005	0.0086616316719559	1.84191142856477
ENSG00000133226	SRRM1	-1.62551026353163	0.13165823658997	0.206121522252825	-0.630724472301629
ENSG00000169504	CLIC4	1.42370368835157	0.18161511669295	0.26439118001654	1.51577798120076
ENSG00000117614	SYF2	1.73820329286696	0.109377100419932	0.179067465589774	0.75877210273696
ENSG00000117616	RSRP1	-4.98970891446063	0.000379853834194317	0.00352537882985216	-2.36056583150732
ENSG00000183726	TMEM50A	1.93986951330574	0.0778181938593319	0.137822230327508	0.764485782180711
ENSG00000204178	MACO1	-1.97359027644293	0.0734430495149108	0.131966807434032	-0.692539081550406
ENSG00000157978	LDLRAP1	0.532434046913998	0.604760447311577	0.683652805447492	0.690560867977308
ENSG00000117643	MAN1C1	-2.21047634608426	0.0486115271268136	0.097133326885652	-0.829488130210405
ENSG00000162430	SELENON	0.00166870276983555	0.998697730859505	0.998910672806384	0.00087757419258966
ENSG00000117640	MTFR1L	1.14964916416609	0.274092937715927	0.366351022174589	0.504975647690706
ENSG00000182749	PAQR7	-3.04783345285727	0.0108052024491473	0.0320638485013749	-1.26528668827349
ENSG00000117632	STMN1	2.477196153432	0.0302519971140408	0.0683255264621885	1.43866112259926
ENSG00000158006	PAFAH2	-1.8082470681751	0.0972935740556273	0.163546639713909	-1.52478386112842
ENSG00000158008	EXTL1	0.523713801115849	0.610618139554291	0.688560022271437	0.250138550865294
ENSG00000175087	PDIK1L	2.49306855429562	0.0294033996129071	0.0670654850490181	0.70775476314151
ENSG00000142684	ZNF593	0.682060526396834	0.508971300235043	0.596399093106392	0.810018654023661
ENSG00000142675	CNKSR1	-1.63745393503067	0.129119942527193	0.203028486165942	-1.85302029373363
ENSG00000130695	CEP85	-0.658529538645744	0.523419112654222	0.61038093904399	-0.770408487128951
ENSG00000142669	SH3BGRL3	3.28527929823585	0.0070429411760704	0.0239582574742177	2.33112857821027
ENSG00000158062	UBXN11	0.663970288911281	0.520057367403656	0.607064310838724	0.355862731919928
ENSG00000117682	DHDDS	-1.56317466953222	0.145629967447614	0.223105871096263	-0.377988627004113
ENSG00000198830	HMGN2	1.75960926805036	0.10554801832237	0.174240404597669	0.726465275842883
ENSG00000117676	RPS6KA1	-0.137690815235641	0.892913246053699	0.921123597105535	-0.182362168589076
ENSG00000117713	ARID1A	-1.66097221554168	0.124247808330449	0.197329805511162	-0.467811771808953
ENSG00000060642	PIGV	-0.923436619434974	0.375121106846313	0.469084710915955	-0.930460275933424
ENSG00000204160	ZDHHC18	0.751220971177796	0.467911511526846	0.558233189362267	0.999794919339725
ENSG00000142751	GPN2	1.34088183987954	0.206350307689278	0.292179080401571	1.51900596574972
ENSG00000198746	GPATCH3	-1.49757445256182	0.161709047624723	0.241559433947853	-1.86554189914729
ENSG00000090273	NUDC	3.99594185996213	0.0020023385163355	0.0100927327866725	1.31724110413696
ENSG00000253368	TRNP1	2.36120367109582	0.0372183248361883	0.0797705582424122	1.14620258798913
ENSG00000090020	SLC9A1	1.28810288880521	0.223520309963093	0.311291570718516	0.478360074689226
ENSG00000142784	WDTC1	0.732514391999284	0.478807804888071	0.568917784379418	0.209904314114851
ENSG00000186501	TMEM222	3.48605139247586	0.00491563079982839	0.0186649726660251	1.60058492211086
ENSG00000142733	MAP3K6	2.08596022476038	0.0604618344497095	0.113675935827075	2.69260203832297
ENSG00000181773	GPR3	1.59157733940072	0.139110776234194	0.215440294260351	0.942763942544943
ENSG00000158195	WASF2	-3.55088514372397	0.00437936726799239	0.0172254830210687	-1.49249844937953
ENSG00000126705	AHDC1	0.358207637669849	0.72680508917151	0.787218349873829	0.144692938080538
ENSG00000126709	IFI6	1.99601618212753	0.0706609995747286	0.12814590812051	1.61611169540211
ENSG00000009780	FAM76A	-2.39945802589281	0.0347645080182994	0.0759219306861463	-0.678374902678176
ENSG00000117758	STX12	0.47821576084393	0.641635690629109	0.715737085781821	0.140584706834525
ENSG00000117751	PPP1R8	0.860145467260302	0.407628513253054	0.500397423849462	1.0484314178919
ENSG00000117748	RPA2	2.95493903249574	0.0127805431028559	0.0362298225313371	1.06226773803505
ENSG00000158161	EYA3	-2.44714079023399	0.0319247178672573	0.0711894397949471	-1.46707434805188
ENSG00000126698	DNAJC8	1.95647605132395	0.0756342361175198	0.134939224756828	0.96887127757797
ENSG00000130770	ATP5IF1	1.40897823385145	0.185821673756781	0.269233853060762	1.18775282798682
ENSG00000130766	SESN2	2.7363840180713	0.0189727174722621	0.0485725037269683	1.09494810887903
ENSG00000204138	PHACTR4	-4.38200898384396	0.00103380075189242	0.00669520385705567	-2.23177630407192
ENSG00000180198	RCC1	-1.32870651710737	0.210211727907756	0.296394113500235	-1.58578429734492
ENSG00000242125	SNHG3	-1.45934652077702	0.171764891740609	0.253459926755332	-0.963615092931396
ENSG00000180098	TRNAU1AP	-4.82212262116292	0.00049811807000217	0.00421472996284272	-1.97779050602724
ENSG00000197989	SNHG12	-8.74349110450349	2.33737450314161e-06	0.000258924232628488	-4.23821689945278
ENSG00000120656	TAF12	-1.96561522174645	0.0744566870146532	0.133362473763169	-2.07222067934774
ENSG00000162419	GMEB1	-0.716820337162468	0.488069958210541	0.577436613862711	-1.08890601683733
ENSG00000198492	YTHDF2	0.878189326924245	0.3981708290929	0.491035498102945	0.402354576276112
ENSG00000159023	EPB41	-4.3455597664107	0.0010995101775011	0.00692125222310369	-1.33349796889407
ENSG00000116350	SRSF4	-3.58095750712525	0.00415136915522621	0.0166019375167657	-1.30423567321802
ENSG00000116353	MECR	-1.93878090475147	0.0779633771404354	0.138009887609729	-2.12749858094091
ENSG00000060656	PTPRU	2.44200053415494	0.0322196686411203	0.071710801326346	1.09328345480771
ENSG00000162512	SDC3	4.64717935494307	0.000663772440214678	0.00503518468357717	1.89374629350572
ENSG00000134644	PUM1	4.67383203269034	0.000635192679494652	0.00489252664580326	1.21678892193314
ENSG00000084628	NKAIN1	-1.17556618394937	0.263997610567747	0.355559228014155	-1.91242519385483
ENSG00000060688	SNRNP40	-7.13967392936243	1.65864045408068e-05	0.000657522453810631	-2.24301035132053
ENSG00000121766	ZCCHC17	1.8982997325984	0.0835430866317695	0.145586790513737	0.571914424527022
ENSG00000121769	FABP3	1.51576092405513	0.157104992275212	0.236539911874297	1.28042281402022
ENSG00000121764	HCRTR1	-0.145157748940529	0.887149046149766	0.916790169368898	-0.168309767148835
ENSG00000162517	PEF1	5.06447715320656	0.000337015200701995	0.00327316419563781	2.07775902984314
ENSG00000084636	COL16A1	-0.922889576758347	0.375394080454546	0.469342652295382	-0.870647002401009
ENSG00000121753	ADGRB2	1.73479002253937	0.109999073302907	0.179699406271034	0.935307962403702
ENSG00000184007	PTP4A2	3.79775502321017	0.00283028209667926	0.0126526556374102	1.41848848764978
ENSG00000121774	KHDRBS1	3.14462694200859	0.00907293119497493	0.028370722249449	0.714829039727825
ENSG00000121775	TMEM39B	0.303109575480354	0.767326446894644	0.820302493968038	0.376267562579141
ENSG00000025800	KPNA6	4.43342549350953	0.000948007426454535	0.00631989981643518	1.36632966257535
ENSG00000084652	TXLNA	0.0245816188405336	0.980818399216972	0.986496378800775	0.0119262846922757
ENSG00000160050	CCDC28B	-1.5016446593572	0.160668695933318	0.240448248714628	-2.00741007577882
ENSG00000160055	TMEM234	0.326985896137866	0.749669419433293	0.8062741872132	0.348781007625951
ENSG00000084623	EIF3I	3.09403934403028	0.009940147478329	0.0302721695439351	1.73462525199319
ENSG00000116478	HDAC1	-3.13216940961656	0.00927912565855926	0.0288140192835182	-2.66211966613982
ENSG00000175130	MARCKSL1	2.09830437409868	0.0591751099370859	0.111901548259152	1.09333194656613
ENSG00000160058	BSDC1	2.17128467273252	0.0520805990865013	0.101827918970275	1.28470026681489
ENSG00000273274	ZBTB8B	-0.555842479269206	0.589179505789688	0.67003795565261	-0.337161503677621
ENSG00000160062	ZBTB8A	-0.678467773215034	0.511161757247475	0.598417719802323	-0.710115695791329
ENSG00000176261	ZBTB8OS	-3.92003043022067	0.00228500346488732	0.0110258849701743	-1.6309129641937
ENSG00000162521	RBBP4	0.843095537079723	0.416704131236075	0.508919312582251	0.224805069277713
ENSG00000162520	SYNC	2.01220583881318	0.0687139160454103	0.125371424777943	1.18276220684162
