Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to6,Feature log2 fold change topic 3to6,Feature count topic 7to8,Feature log2 fold change topic 7to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000116649,SRM,248,1.97226,74,-0.1469,56,-0.8072,83,0.04266,2,-5.1279,99,0.31412
ENSG00000116661,FBXO2,248,-0.2256,318,0.16723,189,-0.8928,577,1.43069,84,-1.8636,303,0.09175
ENSG00000132879,FBXO44,248,1.61693,289,1.91730,53,-1.2551,93,-0.0777,0,-6.8578,38,-1.4377
ENSG00000116688,MFN2,248,1.49338,99,-0.0837,71,-0.8218,128,0.37810,109,0.07670,44,-1.3119
ENSG00000116786,PLEKHM2,248,1.71293,97,0.07708,57,-1.0229,126,0.57558,53,-0.8756,48,-1.0032
ENSG00000065526,SPEN,248,1.67600,19,-2.3982,83,-0.3031,114,0.35121,86,-0.1550,32,-1.6574
ENSG00000159363,ATP13A2,248,1.12941,515,2.61729,93,-0.6747,65,-1.1261,0,-7.2364,1,-6.8521
ENSG00000117115,PADI2,248,0.41498,2,-6.2921,150,-0.5609,207,0.13391,24,-3.0919,636,2.14937
ENSG00000053371,AKR7A2,248,1.53342,56,-0.9272,65,-0.9514,156,0.81294,85,-0.2823,57,-0.8999
ENSG00000077549,CAPZB,248,0.51086,349,1.09645,105,-1.1358,271,0.76781,142,-0.3838,112,-0.7608
ENSG00000173436,MICOS10,248,0.26341,160,-0.4372,104,-1.4432,231,0.16567,350,0.83866,475,1.38415
ENSG00000158747,NBL1,248,0.67810,353,1.29554,102,-1.0134,164,-0.0084,308,1.04998,0,-8.1220
ENSG00000162545,CAMK2N1,248,-0.4496,465,0.56141,333,0.02297,423,0.46213,74,-2.2754,335,0.02325
ENSG00000158828,PINK1,248,0.26458,330,0.73682,177,-0.3923,256,0.35524,128,-0.7766,181,-0.2408
ENSG00000127483,HP1BP3,248,0.58920,75,-1.2919,127,-0.6888,255,0.73287,218,0.37362,176,0.02274
ENSG00000075151,EIF4G3,248,1.34613,118,0.07253,62,-1.2235,188,1.00074,45,-1.4075,89,-0.3655
ENSG00000070831,CDC42,248,0.23413,288,0.47850,82,-1.8733,283,0.51495,409,1.08068,307,0.58565
ENSG00000125944,HNRNPR,248,1.75029,31,-1.6557,44,-1.4526,111,0.37170,159,0.92752,72,-0.3713
ENSG00000117318,ID3,248,0.14985,1,-7.2396,36,-3.2584,87,-1.5837,1692,4.72664,2,-6.6570
ENSG00000142676,RPL11,248,-1.9077,176,-2.4151,528,-1.0453,943,0.15771,2307,1.71051,1920,1.36027
ENSG00000057757,PITHD1,248,0.85092,392,1.68517,71,-1.5012,138,-0.1320,148,-0.0050,139,-0.1032
ENSG00000001461,NIPAL3,248,2.02394,124,0.73269,48,-1.0494,49,-0.8090,0,-6.5653,130,0.81202
ENSG00000133226,SRRM1,2482,3.71663,33,-3.7995,201,-1.4802,236,-0.9705,224,-0.9669,161,-1.4656
ENSG00000169504,CLIC4,248,1.26759,0,-7.2086,70,-1.0727,120,0.03620,376,2.07985,28,-2.1833
ENSG00000117614,SYF2,248,1.15792,36,-1.8860,84,-0.8595,213,1.04725,155,0.35600,47,-1.4806
ENSG00000117640,MTFR1L,248,1.94712,128,0.71974,46,-1.2015,104,0.43064,34,-1.3455,22,-2.0166
ENSG00000117632,STMN1,248,-0.7395,547,0.51695,78,-2.9602,272,-0.6592,7,-5.9148,2325,3.65343
ENSG00000142669,SH3BGRL3,248,-0.1524,266,-0.0465,138,-1.3944,300,0.17186,664,1.52801,403,0.63628
ENSG00000198830,HMGN2,248,0.77759,13,-3.6311,60,-1.8568,254,0.95638,236,0.68963,306,1.14317
ENSG00000117713,ARID1A,248,1.58253,80,-0.3312,56,-1.1718,114,0.25979,142,0.58520,67,-0.6164
ENSG00000090273,NUDC,248,0.24793,248,0.24251,88,-1.7434,447,1.53037,203,-0.0775,184,-0.2286
ENSG00000186501,TMEM222,248,1.24680,180,0.67983,83,-0.7773,151,0.44259,19,-2.7125,107,-0.1690
ENSG00000158195,WASF2,248,1.01893,0,-9.6278,89,-0.8981,171,0.43937,171,0.38690,233,0.90862
ENSG00000126709,IFI6,248,-0.0315,127,-1.0655,86,-2.0758,444,1.10928,903,2.31346,22,-3.6409
ENSG00000117758,STX12,248,1.76637,163,0.98663,67,-0.6541,74,-0.3537,0,-6.7476,75,-0.2955
ENSG00000126698,DNAJC8,248,0.71527,180,0.18237,99,-1.0309,229,0.66718,187,0.24729,140,-0.2204
ENSG00000130770,ATP5IF1,248,0.15182,261,0.23440,89,-1.8320,316,0.63438,399,0.94825,363,0.78496
ENSG00000198492,YTHDF2,248,1.66241,97,0.03686,67,-0.7466,99,0.06544,50,-0.9998,89,-0.1134
ENSG00000162512,SDC3,248,0.31344,92,-1.2300,206,0.01612,369,1.17337,141,-0.5850,2,-6.4687
ENSG00000134644,PUM1,248,0.76285,295,1.06017,97,-1.0082,235,0.77571,115,-0.4871,48,-1.7882
ENSG00000121766,ZCCHC17,248,0.36219,382,1.09650,171,-0.3382,115,-0.9361,125,-0.7230,316,0.76850
ENSG00000121769,FABP3,248,1.79952,266,1.94136,28,-2.2009,38,-1.3884,106,0.28562,79,-0.1874
ENSG00000162517,PEF1,248,1.56189,164,0.81067,29,-2.3194,81,-0.3630,176,0.93950,134,0.47335
ENSG00000121753,ADGRB2,248,1.44157,177,0.83392,85,-0.5009,131,0.37391,0,-6.9906,39,-1.5300
ENSG00000184007,PTP4A2,248,0.01293,163,-0.6515,182,-0.6700,244,-0.0170,170,-0.5787,667,1.73857
ENSG00000121774,KHDRBS1,248,1.26520,62,-0.9984,53,-1.5816,256,1.61613,81,-0.5855,60,-1.0309
ENSG00000025800,KPNA6,248,1.05157,262,1.14757,131,-0.0342,135,0.03345,0,-7.2927,21,-2.7272
ENSG00000084623,EIF3I,248,1.11516,98,-0.4127,40,-2.1967,201,0.87030,267,1.24657,102,-0.3593
ENSG00000175130,MARCKSL1,248,-1.0285,108,-2.2738,152,-2.2057,387,-0.3818,188,-1.4452,2888,3.75152
ENSG00000162521,RBBP4,248,1.39701,93,-0.2508,68,-1.0033,180,0.96555,41,-1.4981,79,-0.5017
ENSG00000134684,YARS,248,1.95635,130,0.75767,46,-1.1790,96,0.29004,35,-1.2943,29,-1.5876
ENSG00000116560,SFPQ,248,0.56504,128,-0.4978,96,-1.2508,316,1.16236,285,0.79680,81,-1.1893
ENSG00000142687,KIAA0319L,248,1.69602,150,0.78001,76,-0.4735,115,0.37682,4,-4.4893,0,-7.3147
ENSG00000020129,NCDN,248,0.73708,494,2.02093,108,-0.8319,146,-0.1494,70,-1.2632,51,-1.7353
ENSG00000126067,PSMB2,248,1.23358,240,1.17014,46,-1.8462,136,0.23843,172,0.58945,78,-0.6666
ENSG00000116871,MAP7D1,248,0.32044,298,0.62206,132,-0.9337,140,-0.6515,311,0.69373,375,1.01887
ENSG00000054118,THRAP3,248,1.05600,130,-0.0268,88,-0.8690,231,1.10606,73,-0.9122,54,-1.3788
ENSG00000197982,C1orf122,248,-0.2355,161,-0.9047,185,-0.9493,302,0.08699,100,-1.6169,1028,2.31676
ENSG00000116954,RRAGC,248,1.77692,187,1.23918,43,-1.4732,92,0.04426,65,-0.4991,40,-1.2382
ENSG00000174574,AKIRIN1,248,1.55613,145,0.59516,50,-1.4325,133,0.51923,18,-2.5572,130,0.42258
ENSG00000168653,NDUFS5,248,-0.1325,223,-0.3049,127,-1.5266,322,0.32355,458,0.87734,621,1.42448
ENSG00000127603,MACF1,248,0.10573,170,-0.4971,204,-0.3040,330,0.66614,260,0.18203,171,-0.4834
ENSG00000090621,PABPC4,248,1.41614,87,-0.3509,87,-0.5000,152,0.63903,19,-2.5692,78,-0.5140
ENSG00000116983,HPCAL4,248,1.27481,296,1.60646,81,-0.7943,148,0.43931,0,-7.1206,4,-4.9114
ENSG00000131236,CAP1,248,0.90109,274,1.07127,88,-1.0327,148,0.03931,136,-0.1001,137,-0.0856
ENSG00000131238,PPT1,248,1.09714,65,-1.0728,65,-1.3901,271,1.52895,149,0.22575,27,-2.3784
ENSG00000084070,SMAP2,248,1.79823,172,1.10475,48,-1.2475,79,-0.2002,47,-0.9899,69,-0.4035
ENSG00000065978,YBX1,248,0.34794,29,-2.8920,146,-0.6908,175,-0.2371,588,1.89797,203,0.02001
ENSG00000117394,SLC2A1,248,-0.3175,31,-3.4283,54,-3.0987,61,-2.5730,2349,4.93567,68,-2.2614
ENSG00000066322,ELOVL1,248,0.87617,2,-6.0014,22,-3.3480,109,-0.5123,69,-1.1574,838,3.58149
ENSG00000142949,PTPRF,248,0.35936,256,0.40743,129,-0.9305,421,1.54904,14,-3.8781,115,-0.8600
ENSG00000117410,ATP6V0B,248,-0.2584,1008,2.24030,145,-1.4206,284,-0.0511,190,-0.6711,327,0.17929
ENSG00000117411,B4GALT2,248,1.90907,62,-0.4743,62,-0.6657,110,0.49491,4,-4.4968,59,-0.5573
ENSG00000117419,ERI3,248,0.16208,779,2.25493,152,-0.8387,206,-0.1530,54,-2.1589,142,-0.7127
ENSG00000187147,RNF220,248,1.42770,170,0.75308,50,-1.5351,126,0.28316,15,-2.9660,192,0.96130
ENSG00000142937,RPS8,248,-2.6078,307,-2.2941,649,-1.5353,1427,0.04742,4776,2.23579,3115,1.37812
ENSG00000117450,PRDX1,248,-1.5150,725,0.14046,502,-0.6215,1153,1.08719,463,-0.5700,895,0.48554
ENSG00000132780,NASP,248,1.60026,0,-9.1717,58,-1.1047,126,0.46832,113,0.22913,137,0.53853
ENSG00000085998,POMGNT1,248,1.53944,100,-0.0206,62,-1.0395,61,-0.8610,45,-1.2643,251,1.56224
ENSG00000173660,UQCRH,248,0.01874,211,-0.2434,138,-1.1976,343,0.63067,298,0.31598,460,1.05209
ENSG00000123472,ATPAF1,248,1.40024,124,0.19912,62,-1.1773,161,0.73477,53,-1.1265,99,-0.1643
ENSG00000159658,EFCAB14,248,1.60905,31,-1.7468,38,-1.8313,132,0.55809,124,0.38177,158,0.79389
ENSG00000162368,CMPK1,248,1.35318,244,1.32081,60,-1.2965,95,-0.2933,61,-0.9486,139,0.35339
ENSG00000162374,ELAVL4,248,0.51326,883,3.08863,150,-0.4301,28,-2.9655,26,-2.8848,0,-8.2668
ENSG00000123091,RNF11,248,0.66110,282,0.87777,103,-1.0041,240,0.69959,91,-0.9301,146,-0.2093
ENSG00000085832,EPS15,248,1.52256,128,0.35681,53,-1.3530,149,0.70717,24,-2.1599,115,0.18853
ENSG00000078618,NRDC,248,1.47782,141,0.48642,55,-1.3223,134,0.45671,117,0.17993,53,-1.0407
ENSG00000169213,RAB3B,248,-0.2432,1135,2.53287,355,0.52700,46,-2.9052,0,-8.4253,0,-8.8471
ENSG00000134744,TUT4,248,2.08494,10,-3.0708,54,-0.7686,122,0.87848,32,-1.3689,22,-1.8861
ENSG00000162378,ZYG11B,248,1.15163,294,1.46128,73,-1.1373,147,0.29685,85,-0.6125,40,-1.7276
ENSG00000116171,SCP2,248,0.86630,120,-0.3262,61,-1.7378,164,0.19243,358,1.52647,175,0.28028
ENSG00000116209,TMEM59,2639,3.35109,130,-2.0440,101,-2.9014,352,-0.5953,303,-0.7728,782,0.75019
ENSG00000157216,SSBP3,248,1.15772,52,-1.3325,38,-2.2365,340,2.24967,46,-1.5122,68,-0.9463
ENSG00000116133,DHCR24,248,-0.3984,760,1.48733,106,-2.1183,61,-2.6351,5,-6.1139,1636,3.23536
ENSG00000162407,PLPP3,248,0.73322,18,-3.2182,162,0.04361,238,0.77060,63,-1.4229,137,-0.2354
ENSG00000177606,JUN,248,-0.0356,0,-8.4802,58,-2.7276,440,1.08172,1129,2.84391,52,-2.3964
ENSG00000162599,NFIA,248,-0.9073,44,-3.4727,353,-0.5194,1037,1.80392,377,-0.2632,293,-0.6552
ENSG00000162434,JAK1,248,1.36780,126,0.20606,78,-0.7663,150,0.56390,75,-0.6070,49,-1.2668
ENSG00000162433,AK4,248,1.59003,123,0.35060,109,0.24420,67,-0.6774,6,-4.0707,41,-1.3322
ENSG00000116675,DNAJC6,248,0.44633,616,2.11901,95,-1.4008,172,-0.1665,15,-3.7279,285,0.67764
ENSG00000142864,SERBP1,248,0.52467,63,-1.6014,79,-1.6405,261,0.70713,592,2.13689,58,-1.7215
ENSG00000116729,WLS,248,0.61237,2,-6.2230,89,-1.3270,467,2.26184,167,-0.0365,0,-8.1815
ENSG00000116754,SRSF11,248,0.06349,138,-0.8583,272,0.32864,297,0.40744,195,-0.3239,124,-1.0190
ENSG00000132485,ZRANB2,248,0.65130,141,-0.2708,96,-1.1558,247,0.74299,249,0.65261,155,-0.1139
ENSG00000172260,NEGR1,248,0.72990,488,1.98377,160,0.00680,80,-1.1542,32,-2.4255,26,-2.7085
ENSG00000077254,USP33,248,2.20324,80,0.15098,39,-1.2763,109,0.75790,25,-1.6296,2,-4.7654
ENSG00000180488,MIGA1,248,1.42978,245,1.40739,76,-0.7599,36,-1.7712,1,-6.1489,204,1.07521
ENSG00000137941,TTLL7,248,0.79213,235,0.69625,114,-0.6502,132,-0.2705,85,-0.9284,248,0.78947
ENSG00000142875,PRKACB,248,0.69220,392,1.50504,79,-1.4757,168,0.05893,53,-1.7081,286,0.93473
ENSG00000153904,DDAH1,248,0.32520,214,0.08493,157,-0.5757,442,1.62133,48,-2.1933,9,-4.5104
ENSG00000183291,SELENOF,248,1.18422,64,-1.0069,34,-2.4251,262,1.56628,144,0.25275,115,-0.1110
ENSG00000143013,LMO4,248,0.90329,77,-0.9747,96,-0.8647,240,0.99674,222,0.70964,28,-2.4569
ENSG00000122406,RPL5,2323,1.69469,168,-2.5053,383,-1.6577,1035,0.30344,1558,0.95633,1130,0.41087
ENSG00000067334,DNTTIP2,248,1.75491,135,0.64892,82,-0.2429,54,-0.8714,75,-0.3031,14,-2.7997
ENSG00000117519,CNN3,248,0.50456,23,-3.1094,117,-0.9471,379,1.50320,237,0.42765,90,-1.0956
ENSG00000170989,S1PR1,248,1.52447,8,-3.7588,84,-0.4362,67,-0.7331,296,1.86547,0,-7.4430
ENSG00000134186,PRPF38B,248,1.63558,17,-2.5762,86,-0.2544,72,-0.4986,200,1.22794,9,-3.5030
ENSG00000197780,TAF13,248,1.48577,128,0.32939,84,-0.4878,84,-0.3746,103,-0.0236,60,-0.8580
ENSG00000031698,SARS,248,0.25760,450,1.27776,138,-0.9096,220,0.07139,275,0.42427,150,-0.5443
ENSG00000134243,SORT1,248,0.53877,86,-1.1346,29,-3.2486,215,0.34142,344,1.09861,563,2.04611
ENSG00000134202,GSTM3,248,0.52302,247,0.51487,96,-1.2961,297,0.97065,258,0.58942,71,-1.4250
ENSG00000168710,AHCYL1,248,-1.1048,127,-2.1085,650,0.66260,963,1.29593,89,-2.6208,71,-2.9467
ENSG00000197106,SLC6A17,248,1.80972,297,2.18297,33,-1.8863,60,-0.6682,79,-0.1837,5,-4.0844
ENSG00000116396,KCNC4,248,1.84122,240,1.77214,40,-1.5446,110,0.43271,0,-6.6938,0,-7.2093
ENSG00000134248,LAMTOR5,248,0.96100,174,0.36225,79,-1.1863,138,-0.0143,164,0.26415,216,0.71750
ENSG00000116459,ATP5PB,248,1.29087,116,0.00767,75,-0.9172,88,-0.4854,180,0.72728,137,0.26756
ENSG00000116473,RAP1A,248,1.64754,52,-0.9410,56,-1.1133,106,0.18256,102,0.10251,119,0.34824
ENSG00000171385,KCND3,248,1.25262,121,0.03565,96,-0.4669,185,0.86150,47,-1.4185,12,-3.3489
ENSG00000155366,RHOC,248,0.08808,6,-5.2715,183,-0.5570,399,1.04004,506,1.30234,59,-2.1120
ENSG00000163349,HIPK1,248,0.78350,35,-2.2540,57,-1.9298,501,2.87812,29,-2.5128,1,-6.7433
ENSG00000009307,CSDE1,248,-0.6042,559,0.70142,238,-0.9165,539,0.74676,465,0.39431,346,-0.0837
ENSG00000163399,ATP1A1,251,-0.1426,1155,2.70414,147,-1.2850,206,-0.4995,160,-0.8457,179,-0.6699
ENSG00000198162,MAN1A2,248,0.34440,81,-1.3979,230,0.34728,269,0.54793,167,-0.2926,52,-2.0477
ENSG00000092621,PHGDH,248,0.44375,39,-2.3956,189,-0.0050,343,1.18719,43,-2.2422,119,-0.7204
ENSG00000265241,RBM8A,248,1.50307,118,0.21711,51,-1.4449,117,0.22984,145,0.55032,85,-0.3005
ENSG00000265972,TXNIP,248,0.31883,15,-3.8418,26,-3.6231,487,1.86396,639,2.03275,61,-1.8318
ENSG00000178104,PDE4DIP,248,0.67334,122,-0.4715,108,-0.9078,372,1.71447,10,-4.1249,92,-0.9024
ENSG00000159164,SV2A,248,0.81703,443,1.89160,95,-0.9952,183,0.34754,75,-1.0817,3,-5.4446
ENSG00000143401,ANP32E,248,1.22006,84,-0.5660,105,-0.3175,139,0.26587,134,0.17079,40,-1.6692
ENSG00000266472,MRPS21,248,0.86676,127,-0.2379,63,-1.6870,216,0.73438,222,0.67434,191,0.42144
ENSG00000143384,MCL1,248,0.88508,53,-1.5362,58,-1.7940,103,-0.6054,649,2.84822,67,-1.2047
ENSG00000143420,ENSA,248,0.84951,127,-0.2453,77,-1.3393,266,1.15114,270,0.99670,0,-7.8661
ENSG00000213190,MLLT11,248,0.54298,777,2.79535,86,-1.4678,159,-0.2056,81,-1.2189,13,-3.9201
ENSG00000159352,PSMD4,248,0.91940,163,0.20859,82,-1.1597,228,0.90608,106,-0.4675,128,-0.1796
ENSG00000143393,PI4KB,248,1.21066,206,0.88298,52,-1.6628,225,1.23530,66,-0.9436,32,-2.0383
ENSG00000159377,PSMB4,2664,4.05460,103,-2.1046,69,-3.2048,258,-0.7970,420,0.03970,124,-1.8239
ENSG00000197747,S100A10,248,0.43777,104,-0.9335,46,-2.6282,295,0.84901,672,2.30031,100,-0.9987
ENSG00000197956,S100A6,248,-1.6470,344,-1.1579,238,-2.1414,612,-0.3019,3105,2.74884,1386,1.08632
ENSG00000188643,S100A16,248,1.69147,18,-2.5033,57,-1.0397,174,1.23106,95,0.02057,0,-7.3160
ENSG00000189171,S100A13,248,-0.3235,67,-2.3045,219,-0.7222,340,0.19824,429,0.56134,747,1.54536
ENSG00000160678,S100A1,248,-0.6704,45,-3.2132,278,-0.6902,231,-0.8583,4,-6.4437,1937,3.21655
ENSG00000143621,ILF2,248,1.72149,138,0.65893,63,-0.8199,102,0.18370,0,-6.7443,80,-0.2346
ENSG00000143543,JTB,248,1.26686,49,-1.3324,37,-2.1979,191,0.93943,177,0.67227,171,0.61484
ENSG00000143545,RAB13,248,1.53387,9,-3.5203,54,-1.2946,150,0.74360,151,0.65166,91,-0.1746
ENSG00000177954,RPS27,248,-2.8667,405,-2.1496,1225,-0.6676,1705,0.05022,4834,1.88842,2784,0.86024
ENSG00000143549,TPM3,248,0.45553,357,1.07554,108,-1.1469,158,-0.3038,416,1.35428,107,-0.8781
ENSG00000143612,C1orf43,248,1.30011,69,-0.7975,23,-2.9487,111,-0.0668,237,1.21399,287,1.56941
ENSG00000143575,HAX1,248,1.77874,48,-0.9738,49,-1.2307,115,0.46554,29,-1.7152,144,0.77613
ENSG00000160714,UBE2Q1,248,1.76041,271,1.93735,44,-1.4381,84,-0.1290,1,-5.7292,38,-1.3277
ENSG00000160710,ADAR,248,0.46294,283,0.68042,84,-1.5941,316,1.03212,244,0.43013,124,-0.6378
ENSG00000143603,KCNN3,248,0.85940,69,-1.1845,179,0.48847,212,0.68722,13,-3.6481,9,-4.0762
ENSG00000163344,PMVK,248,1.22771,133,0.17059,94,-0.5353,107,-0.1977,55,-1.1918,171,0.57410
ENSG00000163346,PBXIP1,248,-0.2009,43,-2.8182,269,-0.1117,525,1.24493,378,0.47959,24,-3.6824
ENSG00000163463,KRTCAP2,248,0.43882,22,-3.2257,67,-2.0202,204,0.12854,537,1.82510,416,1.33630
ENSG00000177628,GBA,248,1.00949,396,1.88790,66,-1.4492,218,0.91704,11,-3.7443,0,-7.3668
ENSG00000116521,SCAMP3,248,1.70549,151,0.80092,49,-1.3255,77,-0.3375,154,0.83082,29,-1.7709
ENSG00000160752,FDPS,248,0.97542,288,1.23783,71,-1.3539,154,0.19713,80,-0.8543,174,0.36973
ENSG00000116539,ASH1L,248,0.91398,108,-0.4416,126,-0.3002,178,0.40002,150,0.07045,68,-1.1563
ENSG00000132718,SYT11,248,-0.3002,483,0.78782,233,-0.5665,348,0.26869,104,-1.6225,539,0.97814
ENSG00000160803,UBQLN4,248,2.10381,89,0.23904,49,-0.9616,102,0.54040,12,-2.7371,17,-2.2523
ENSG00000160781,PAQR6,248,-1.4521,60,-3.5288,405,-0.9674,683,0.12595,104,-2.7349,2974,2.97590
ENSG00000198952,SMG5,248,2.20254,102,0.54326,49,-0.8755,69,-0.1117,0,-6.4445,48,-0.6396
ENSG00000163468,CCT3,248,1.59745,104,0.08437,54,-1.2249,155,0.87053,14,-2.9493,92,-0.1126
ENSG00000125462,C1orf61,248,-1.6561,268,-1.5443,1103,1.19426,863,0.30821,382,-1.0077,266,-1.5537
ENSG00000163382,NAXE,248,1.20508,98,-0.3386,29,-2.6305,250,1.47484,145,0.28879,108,-0.1925
ENSG00000132692,BCAN,248,0.54203,39,-2.2974,233,0.72137,219,0.37864,24,-2.9822,99,-0.9092
ENSG00000143321,HDGF,248,0.93105,23,-2.7275,40,-2.3806,378,2.18335,198,0.54616,33,-2.1837
ENSG00000162706,CADM3,248,0.32793,626,2.00316,110,-1.2561,325,0.91267,42,-2.3967,21,-3.3812
ENSG00000158710,TAGLN2,248,0.17178,329,0.63411,54,-2.6348,172,-0.4508,1067,3.03833,28,-3.0862
ENSG00000177807,KCNJ10,248,0.50843,47,-2.0675,105,-1.1499,290,0.90053,5,-5.2905,520,1.84750
ENSG00000162729,IGSF8,248,1.04232,188,0.56745,38,-2.3693,175,0.51596,26,-2.4578,367,1.77103
ENSG00000018625,ATP1A2,248,-1.5105,90,-3.0097,808,0.51520,860,0.48652,1266,1.08757,69,-3.3862
ENSG00000162734,PEA15,1020,0.33189,683,-0.3107,586,-0.7623,920,0.18588,319,-1.4731,2103,1.60840
ENSG00000132716,DCAF8,248,1.43481,76,-0.5417,47,-1.6355,181,1.02207,188,0.93344,10,-3.5148
ENSG00000122218,COPA,248,1.18645,91,-0.4735,91,-0.6591,141,0.24669,116,-0.0903,128,0.06218
ENSG00000143256,PFDN2,248,1.01303,144,0.10289,42,-2.2024,143,0.09906,67,-1.0899,438,2.10157
ENSG00000143222,UFC1,248,1.35414,58,-1.0183,57,-1.3684,215,1.31334,69,-0.7536,86,-0.4229
ENSG00000158864,NDUFS2,248,1.07606,116,-0.1941,65,-1.4283,197,0.78808,98,-0.4453,191,0.62378
ENSG00000143252,SDHC,248,0.95569,113,-0.3434,80,-1.1660,252,1.16402,70,-1.0619,145,0.05598
ENSG00000152332,UHMK1,248,1.13385,258,1.20175,85,-0.8591,144,0.24326,96,-0.4328,34,-1.9870
ENSG00000143248,RGS5,248,-0.0784,2,-6.6670,79,-2.2591,29,-3.4378,1964,4.76676,19,-3.9038
ENSG00000185630,PBX1,248,1.60902,93,-0.0837,50,-1.3624,210,1.57751,17,-2.5917,0,-7.3793
ENSG00000143198,MGST3,248,-0.0517,146,-0.8823,68,-2.4812,239,-0.1247,687,1.71661,734,1.84756
ENSG00000143149,ALDH9A1,248,1.43847,46,-1.3138,77,-0.7178,166,0.84856,32,-1.8552,104,-0.0467
ENSG00000143183,TMCO1,248,0.38734,196,-0.0010,188,-0.0963,260,0.53615,119,-0.7808,122,-0.7425
ENSG00000143158,MPC2,248,1.80349,109,0.33294,32,-1.9388,157,1.12340,21,-2.1911,65,-0.4906
ENSG00000143153,ATP1B1,248,-1.5355,2873,2.74067,328,-1.4590,545,-0.3720,84,-3.1335,1128,0.85525
ENSG00000075945,KIFAP3,248,0.30874,828,2.60162,124,-1.0550,143,-0.6253,87,-1.3278,105,-1.0335
ENSG00000117523,PRRC2C,248,-0.9498,639,0.54713,712,1.31080,204,-1.3481,276,-0.7875,150,-1.7102
ENSG00000197959,DNM3,248,1.87958,267,2.02660,54,-0.9741,20,-2.3047,0,-6.6664,81,-0.0730
ENSG00000117592,PRDX6,248,-0.0273,171,-0.6100,232,-0.1982,476,1.27034,167,-0.6463,60,-2.1852
ENSG00000234741,GAS5,248,0.99194,16,-3.1827,91,-0.8873,155,0.23119,85,-0.7509,348,1.60938
ENSG00000116161,CACYBP,248,1.03662,242,0.99256,76,-1.1823,181,0.57062,30,-2.2447,150,0.19145
ENSG00000116147,TNR,248,1.36938,10,-3.5092,79,-0.7333,220,1.38385,0,-7.0462,95,-0.2507
ENSG00000143322,ABL2,248,1.59049,185,1.04923,73,-0.6620,109,0.17873,33,-1.6721,11,-3.2365
