cluster	gene	ensembl	fdr	logFC	p_value	t_stat
Oligo	ACTG1	ENSG00000184009	2.79654802009216e-18	0.377879447260364	1.39575912873305e-19	9.96354735577964
Oligo	ACTN4	ENSG00000130402	0.00384774090699233	0.337060118719942	0.00153459810454236	3.20766316980999
Oligo	ACTR10	ENSG00000131966	0.840278037184357	0.0329729280620609	0.791538888444797	0.26462972773213
Oligo	ACTR1A	ENSG00000138107	0.0682209152958937	0.220720902672203	0.0400864469164712	2.06491327125643
Oligo	ACTR2	ENSG00000138071	0.607806866281318	0.0579218825846014	0.524998646639574	0.636659985036593
Oligo	ACTR3	ENSG00000115091	0.264328849106873	0.15945668146361	0.195278699481902	1.29901558444079
Oligo	ACYP2	ENSG00000170634	2.06400982845623e-05	0.52589266873609	5.08577961328243e-06	4.67502222606729
Oligo	ADAM10	ENSG00000137845	0.000166149732294529	0.569100314334815	4.84852411237182e-05	4.14386755973183
Oligo	ADAMTS4	ENSG00000158859	7.14772643899356e-20	1.51186600905807	2.89251519563588e-21	10.5148983621435
Oligo	ADAP1	ENSG00000105963	4.79083911059407e-08	0.607499739526463	7.75495539484651e-09	6.0032517604726
Oligo	ADAR	ENSG00000160710	0.819596633974717	-0.024114907150726	0.765792178686809	-0.298246855948312
Oligo	ADCYAP1R1	ENSG00000078549	1.06385957700305e-08	-0.828237086581085	1.55465091063845e-09	-6.30133312334909
Oligo	ADD1	ENSG00000087274	0.125193115721009	-0.174054209514518	0.0816795013089858	-1.74891879545702
Oligo	ADD3	ENSG00000148700	5.64945400296764e-05	-0.449436372245214	1.49873105294555e-05	-4.42645985776935
Oligo	ADGRG1	ENSG00000205336	2.03250366929891e-07	-0.756963085292096	3.69213796041708e-08	-5.7039540664281
Oligo	ADGRL1	ENSG00000072071	0.193239585150006	-0.15967099822696	0.135285087265539	-1.49900529619769
Oligo	ADI1	ENSG00000182551	5.74942706242001e-06	0.650896225080764	1.31585358577868e-06	4.97273519968499
Oligo	ADIPOR2	ENSG00000006831	2.13402894114266e-07	0.742874161083218	3.89575427205e-08	5.6934668696031
Oligo	ADIRF	ENSG00000148671	0.0551854937437166	-0.301105056003476	0.0313016772745404	-2.16689146396482
Oligo	AGAP1	ENSG00000157985	0.702678483651984	0.0569109439264133	0.62811368053064	0.485054021455583
Oligo	AGAP3	ENSG00000133612	0.00589635692877665	-0.283573259032609	0.00244974541465361	-3.06437589917556
Oligo	AGPAT3	ENSG00000160216	0.380105016476769	-0.123888266028866	0.295037688299047	-1.04959857597574
Oligo	AGPAT4	ENSG00000026652	1.45329430160656e-09	0.94544113636568	1.85582545708752e-10	6.68202361873374
Oligo	AGT	ENSG00000135744	6.92754038403245e-11	-0.772867114068037	7.3200179417609e-12	-7.23653638468038
Oligo	AHCYL1	ENSG00000168710	3.43381840342755e-16	-0.727669117269435	2.00717802358625e-17	-9.23983081341464
Oligo	AHNAK	ENSG00000124942	1.13033800991503e-09	-0.789893130511729	1.41292251239379e-10	-6.72986282703034
Oligo	AIF1L	ENSG00000126878	9.13711239660288e-05	0.40575474599094	2.51845768845214e-05	4.30327414599986
Oligo	AIG1	ENSG00000146416	0.00768246112740917	0.277091931062869	0.00329544420663145	2.97077710098449
Oligo	AK1	ENSG00000106992	0.0691276972068275	-0.213784328746103	0.0407492855387369	-2.05802400443702
Oligo	AK3	ENSG00000147853	0.00370322778124522	-0.341339489267845	0.00146197571579735	-3.22223157139334
Oligo	AKAP11	ENSG00000023516	0.00292818227925599	0.351596973436389	0.00112966744406549	3.29887924258039
Oligo	AKAP12	ENSG00000131016	2.56822578699917e-12	-0.698335079282469	2.2864600082097e-13	-7.80468061329029
Oligo	AKAP6	ENSG00000151320	0.948554011248719	-0.00734646655595236	0.93618527638981	-0.0801556485807635
Oligo	AKAP9	ENSG00000127914	0.0059348206243927	-0.330268615991688	0.00247106290386135	-3.06167273376241
Oligo	AKIRIN1	ENSG00000174574	0.000499181892023	0.478507492766329	0.000160258934759182	3.84005887757028
Oligo	AKR1B1	ENSG00000085662	0.165453601202681	-0.174041057964159	0.11300540477827	-1.59108567704872
Oligo	AKTIP	ENSG00000166971	0.182473302026016	0.199534556341107	0.126845200059452	1.53237770195819
Oligo	AL359091.1	ENSG00000207955	9.6979274936767e-13	1.03628639977946	8.12483499974842e-14	7.96986706809214
Oligo	AL627171.2	ENSG00000282885	1.11530637633188e-19	-0.873107486213164	4.86442079605181e-21	-10.4415396029844
Oligo	ALAD	ENSG00000148218	0.754719194773469	0.0487912551223736	0.684531429952221	0.406818021625008
Oligo	ALCAM	ENSG00000170017	3.92557472813792e-05	0.44954246829132	1.01669561304291e-05	4.51689214963175
Oligo	ALDH2	ENSG00000111275	3.47623082162616e-07	-0.601098051793784	6.45541065346944e-08	-5.59413827962841
Oligo	ALDH6A1	ENSG00000119711	0.938801649982005	-0.0107156013831917	0.921072482131625	-0.0991949772255975
Oligo	ALDOC	ENSG00000109107	2.9278091838034e-12	-0.490995622591803	2.64608653752016e-13	-7.78120794123281
Oligo	ALKBH5	ENSG00000091542	0.823654053972222	-0.0365036176646014	0.771547174967862	-0.290704568014444
Oligo	ALKBH7	ENSG00000125652	0.145723351830522	0.183923441480216	0.0976949269691137	1.66310398309117
Oligo	AMD1	ENSG00000123505	2.42590499671899e-05	0.486087183248412	6.03203895317267e-06	4.63644449287184
Oligo	AMER2	ENSG00000165566	0.391496976730729	-0.110474673896711	0.306649160730634	-1.02462508199455
Oligo	AMFR	ENSG00000159461	2.49055428549364e-05	0.447407190111666	6.21518717827774e-06	4.6296575045235
Oligo	ANAPC11	ENSG00000141552	0.117483177827641	0.166312138675501	0.0755928181076235	1.7851616590726
Oligo	ANAPC5	ENSG00000089053	7.61094435632431e-06	0.658967901529824	1.77221356925607e-06	4.90831847944675
Oligo	ANK2	ENSG00000145362	3.82521862690623e-09	-0.385264300655897	5.31471472892997e-10	-6.49536280319936
Oligo	ANK3	ENSG00000151150	0.0460297496354041	-0.213940464212839	0.0253616051908851	-2.25096889486469
Oligo	ANKH	ENSG00000154122	0.000585421278628273	0.409328803561433	0.000189788103368249	3.79558144513759
Oligo	ANKHD1	ENSG00000131503	0.39735683248061	-0.146995709010035	0.311775032679255	-1.01380151247999
Oligo	ANKIB1	ENSG00000001629	0.610574076961806	0.0810039829540021	0.528487004564513	0.631304995560708
Oligo	ANKRD11	ENSG00000167522	0.0930717778784676	-0.241513222110397	0.057969432028933	-1.9057342973667
Oligo	ANKRD12	ENSG00000101745	0.0249953002260505	-0.291751217016135	0.0125538445829579	-2.51655113580066
Oligo	ANKRD17	ENSG00000132466	0.00352643025101364	-0.376678169060944	0.00139059322398335	-3.23722090243684
Oligo	ANKRD40	ENSG00000154945	0.0658454954909749	-0.199790479421118	0.0385480373782596	-2.08128582156074
Oligo	ANKS1B	ENSG00000185046	2.20380392327905e-07	0.573859848861933	4.03560232625194e-08	5.68656960352967
Oligo	ANLN	ENSG00000011426	8.00028139031942e-18	1.18346516215455	4.13683615056984e-19	9.80707951447869
Oligo	ANP32A	ENSG00000140350	0.78432534867316	-0.0440506012155712	0.718331196819838	-0.361146888119344
Oligo	ANP32B	ENSG00000136938	0.000296049768510903	-0.488835789259032	9.17168572410126e-05	-3.98409770003428
Oligo	ANP32E	ENSG00000143401	1.3690537030015e-05	-0.601914357896233	3.28720628328598e-06	-4.77262418535217
Oligo	ANXA5	ENSG00000164111	0.000165414767810322	0.436392864405199	4.81963891821441e-05	4.14534281078184
Oligo	ANXA6	ENSG00000197043	0.00370807895952173	-0.384139879633903	0.00146555818589011	-3.22149733145043
Oligo	ANXA7	ENSG00000138279	0.0169340077918192	0.253364526159445	0.0080634506526693	2.67339713813221
Oligo	AP1S2	ENSG00000182287	0.0117773209857116	-0.27410449174143	0.00533262690315268	-2.81381733180155
Oligo	AP2A2	ENSG00000183020	0.71049288616359	-0.0575974171403621	0.636128494161904	-0.473767833076375
Oligo	AP2B1	ENSG00000006125	0.387314426289701	0.111871081104966	0.302328167283688	1.03384321156283
Oligo	AP2M1	ENSG00000161203	0.43784157482032	-0.052472986327343	0.349249529555417	-0.938016822142367
Oligo	AP2S1	ENSG00000042753	0.1265863902445	-0.173660847604079	0.0828105891295709	-1.74242888228499
Oligo	AP3D1	ENSG00000065000	0.00515332063722229	-0.377125515547385	0.0021201836254759	-3.10918396537718
Oligo	APBA2	ENSG00000034053	0.00886450439776463	0.31883293989826	0.00387794107678533	2.91842607400188
Oligo	APBB1	ENSG00000166313	9.2801184634681e-08	0.61267139259235	1.56894089130576e-08	5.8693892466013
Oligo	APBB2	ENSG00000163697	7.80759278581856e-06	0.597293337938216	1.82902690710947e-06	4.90145521521766
Oligo	APC	ENSG00000134982	9.77500982054006e-05	-0.472538291123863	2.70307151062596e-05	-4.28627670345609
Oligo	APC2	ENSG00000115266	0.482774897581956	0.091912669259662	0.3935570545486	0.854838504497756
Oligo	APLP1	ENSG00000105290	2.01997250297329e-45	1.37736269904092	9.08261017523962e-49	19.0746493016303
Oligo	APLP2	ENSG00000084234	0.130481226776897	-0.132455784802715	0.0859509879622993	-1.72478145889882
Oligo	APOC1	ENSG00000130208	0.00175131616794522	-0.546245821839313	0.000643389910411664	-3.46158728438613
Oligo	APOD	ENSG00000189058	2.14844601441749e-24	0.837715757670623	5.40975615141094e-26	12.0202709435758
Oligo	APOE	ENSG00000130203	6.14738552799672e-18	-0.811794907921252	3.12344678355949e-19	-9.84763470493485
Oligo	APP	ENSG00000142192	8.32980777564114e-08	0.283536202310266	1.38580435116332e-08	5.89311770916732
Oligo	AQP1	ENSG00000240583	3.08241926053876e-10	-0.85838853849868	3.65898689200645e-11	-6.96387606362029
Oligo	AQP4	ENSG00000171885	1.09850345034966e-14	-0.86738587038273	7.5077573944761e-16	-8.69693792573356
Oligo	ARF1	ENSG00000143761	0.379733709538839	0.112513712187914	0.294532665896806	1.05069963427226
Oligo	ARF3	ENSG00000134287	0.634555054750729	-0.0460370348234398	0.554094386837192	-0.592531608567921
Oligo	ARFGAP2	ENSG00000149182	0.14787982760604	-0.197764421671305	0.0995096650295396	-1.65411448972342
Oligo	ARFGEF3	ENSG00000112379	0.893557350812835	0.0217420864927869	0.858511426210141	0.178475499915777
Oligo	ARGLU1	ENSG00000134884	0.057461154918926	-0.298377295199486	0.0327094523953958	-2.14901254087385
Oligo	ARHGAP12	ENSG00000165322	1.88368438774802e-05	0.53902510835555	4.63298273425434e-06	4.69600356253981
Oligo	ARHGAP21	ENSG00000107863	0.105362784244321	0.151526108881923	0.0669413732631411	1.84104932297399
Oligo	ARHGAP23	ENSG00000275832	1.6731049976061e-08	0.678909353603968	2.52018963218544e-09	6.21272850258577
Oligo	ARHGAP35	ENSG00000160007	0.00465108077623248	-0.305302865433613	0.00189263853529244	-3.14404540967105
Oligo	ARHGAP5	ENSG00000100852	0.00104625437959818	-0.290662852760257	0.000361348309074786	-3.62239250655693
Oligo	ARHGDIA	ENSG00000141522	0.872360793786006	0.0191052410222478	0.831174695158519	0.213445000281124
Oligo	ARHGDIG	ENSG00000242173	0.512990914261563	-0.0816338351411051	0.426262234512306	-0.79706153324691
Oligo	ARHGEF2	ENSG00000116584	3.80848963126658e-09	0.960428325745056	5.2743471512145e-10	6.49672766032024
Oligo	ARID4B	ENSG00000054267	0.0102335551294916	-0.291337290755797	0.00456460732394587	-2.86525435838261
Oligo	ARL2	ENSG00000213465	0.0195291765854704	0.229732874487008	0.00941334410954327	2.61936665075311
Oligo	ARL6IP1	ENSG00000170540	0.00375599292571579	-0.182828722487884	0.00148956194266247	-3.21662020166085
Oligo	ARL6IP4	ENSG00000182196	0.0606164666714526	-0.202453443631225	0.034941686273742	-2.12197809681936
Oligo	ARL6IP5	ENSG00000144746	0.00284516526992415	0.278459499952727	0.00109252299483598	3.30871586027268
Oligo	ARL8A	ENSG00000143862	5.18451616746623e-11	0.700475856758608	5.38499655883407e-12	7.28786513838028
Oligo	ARL8B	ENSG00000134108	0.195418888195566	0.136763528977873	0.137074399993293	1.49213966383141
Oligo	ARMCX3	ENSG00000102401	0.046851203774515	-0.256832469469104	0.0258692797819714	-2.24314894614862
Oligo	ARNT2	ENSG00000172379	0.201692716768382	-0.162438074388821	0.142200620455406	-1.47284787529712
Oligo	ARPC1A	ENSG00000241685	0.603936982390561	-0.0643195459048729	0.518668901243693	-0.646423897332343
Oligo	ARPC2	ENSG00000163466	0.476176630942983	-0.101793584856224	0.386946419849531	-0.866865684072885
Oligo	ARPC3	ENSG00000111229	0.0249953002260505	0.277571574496657	0.0125320734326802	2.51718048595331
Oligo	ARPC4	ENSG00000241553	0.0342755061865321	-0.252584699164337	0.0180624520011761	-2.38190855119943
Oligo	ARPC5	ENSG00000162704	7.93593860568991e-08	0.725807824287216	1.31670923808434e-08	5.90287639224881
Oligo	ARPP19	ENSG00000128989	0.00171822022318984	0.186998884058252	0.000627335800912838	3.46875146951451
Oligo	ARRB1	ENSG00000137486	8.63823739967736e-09	-0.720458730583211	1.23902775651847e-09	-6.34267388382554
Oligo	ASAH1	ENSG00000104763	0.826712639867824	0.0297957978410604	0.776627669063426	0.284060043829541
Oligo	ASH1L	ENSG00000116539	0.0218488477749146	-0.294461540650564	0.0106984690768354	-2.57404858108429
Oligo	ASPH	ENSG00000198363	0.000380204682447248	-0.463310978834632	0.000120181606007381	-3.91484562260236
Oligo	ASRGL1	ENSG00000162174	0.00174426793378705	-0.381727542034403	0.000639983198727623	-3.46309343425039
Oligo	ATCAY	ENSG00000167654	0.000109706069524092	-0.457715346290239	3.0705669985381e-05	-4.25551790092772
Oligo	ATF4	ENSG00000128272	0.000946710754643935	0.369758561201134	0.000321813547891554	3.65402447826174
Oligo	ATG3	ENSG00000144848	0.00132427868908886	0.451926897545746	0.000469213852069255	3.55028275832783
Oligo	ATL1	ENSG00000198513	0.585023835353344	0.0830443312488606	0.497266132513234	0.679909661932484
Oligo	ATN1	ENSG00000111676	0.0773070077046699	-0.239452093684465	0.0466483832462532	-2.00058589262591
Oligo	ATOX1	ENSG00000177556	0.228869499984706	0.148512591832221	0.166403768648952	1.38838482768598
Oligo	ATP13A2	ENSG00000159363	0.0130925907580974	-0.299146171231034	0.00600632418694565	-2.77397478751658
Oligo	ATP1A1	ENSG00000163399	0.0090970677480949	0.262465290207457	0.00399590350313033	2.908709039764
Oligo	ATP1A2	ENSG00000018625	5.93632407772061e-26	-0.992058634377778	1.09437629130641e-27	-12.5490592424165
Oligo	ATP1A3	ENSG00000105409	0.00174426793378705	-0.380791558191626	0.000639851464427247	-3.46315182627521
Oligo	ATP1B1	ENSG00000143153	6.76324097714166e-11	0.346413530553094	7.11599994897099e-12	7.24127140987432
Oligo	ATP1B2	ENSG00000129244	3.91120847311456e-14	-0.887241364503613	2.79623267637237e-15	-8.49596438292449
Oligo	ATP1B3	ENSG00000069849	0.718078335648759	-0.0527041234151294	0.646076775914194	-0.459842556184273
Oligo	ATP2A2	ENSG00000174437	0.275440528954209	-0.132180629412815	0.20521805596993	-1.2705310947632
Oligo	ATP2B1	ENSG00000070961	4.36961561111591e-06	-0.608551602797955	9.62730058204493e-07	-5.03968631547381
Oligo	ATP2B4	ENSG00000058668	4.00552209607525e-06	-0.576719676483534	8.71705348246592e-07	-5.06083177947875
Oligo	ATP2C1	ENSG00000017260	0.00146428819621848	0.346858814922532	0.000522771954944906	3.52011066080507
Oligo	ATP5F1A	ENSG00000152234	0.0250917764349841	-0.160938727879031	0.0126135818589533	-2.51482926220594
Oligo	ATP5F1B	ENSG00000110955	0.344483385431062	-0.0585155453745927	0.26409360258991	-1.11958552857258
Oligo	ATP5F1C	ENSG00000165629	0.00443055902002092	0.382986264651559	0.00178298126030518	3.16225303571355
Oligo	ATP5F1D	ENSG00000099624	0.21164294701914	-0.113973649115749	0.151404644202991	-1.4395178886194
Oligo	ATP5F1E	ENSG00000124172	0.326419870918481	0.0594988488255355	0.248337419781507	1.15742077533689
Oligo	ATP5IF1	ENSG00000130770	0.973542875552604	-0.00390585865617127	0.967414458170529	-0.0408971317103301
Oligo	ATP5MC1	ENSG00000159199	0.457135747880198	-0.112314169552361	0.368545142063487	-0.90102676516433
Oligo	ATP5MC2	ENSG00000135390	0.000306438872585072	0.352863759483919	9.54865731571289e-05	3.97383682992379
Oligo	ATP5MC3	ENSG00000154518	0.363948475946238	0.11518904267899	0.280161776447824	1.08258248639353
Oligo	ATP5MD	ENSG00000173915	0.942120087126582	-0.0066247016727923	0.926446326684278	-0.0924211462109595
Oligo	ATP5ME	ENSG00000169020	0.0312067556092258	0.186294030523426	0.0162348094603751	2.42196932717597
Oligo	ATP5MF	ENSG00000241468	0.624838113668527	-0.051908460398691	0.544204777956806	-0.607397077206492
Oligo	ATP5MG	ENSG00000167283	0.164198369918344	-0.126656030435801	0.112074247093546	-1.59523587720166
Oligo	ATP5MPL	ENSG00000156411	0.17603084898377	0.0993052242600077	0.121337810922715	1.55510426422683
Oligo	ATP5PB	ENSG00000116459	0.58766233983857	0.0644987437662795	0.500992714178924	0.674025076116189
Oligo	ATP5PD	ENSG00000167863	0.220719592595468	0.1140602347163	0.159088807073082	1.41286276902269
Oligo	ATP5PF	ENSG00000154723	0.40197936538707	-0.0827646940534191	0.316305705677775	-1.00433266000911
Oligo	ATP5PO	ENSG00000241837	0.630188231691163	-0.0522281945141307	0.549714554622687	-0.599098720848653
Oligo	ATP6AP1	ENSG00000071553	0.0101183338591209	0.277453556494093	0.00450866405323239	2.86930279203026
Oligo	ATP6AP2	ENSG00000182220	0.213598246265321	0.12435695756793	0.153187591183987	1.43324251450772
Oligo	ATP6V0A1	ENSG00000033627	0.684696127316369	0.0381319345097889	0.607113652458579	0.514926804407726
Oligo	ATP6V0B	ENSG00000117410	0.0435112464590889	0.170001390643974	0.0238098862143485	2.27574707811289
Oligo	ATP6V0C	ENSG00000185883	0.903962717712582	0.00897759168760326	0.873714227129659	0.159125046788834
Oligo	ATP6V0D1	ENSG00000159720	0.299996575331794	0.101018417148388	0.226616118056391	1.21246481888088
Oligo	ATP6V0E1	ENSG00000113732	0.0137092293966351	0.334292498879711	0.00633065584098212	2.75622182604468
Oligo	ATP6V0E2	ENSG00000171130	0.947735044327131	-0.00503689568673817	0.934950848585308	-0.081709611793674
Oligo	ATP6V1A	ENSG00000114573	0.760457339126933	-0.0426798949435031	0.691380697838761	-0.39749716743729
Oligo	ATP6V1B2	ENSG00000147416	0.378845148962361	-0.117001336221344	0.293091191854567	-1.0538493861713
Oligo	ATP6V1C1	ENSG00000155097	0.0305794059715197	-0.259172840574041	0.0158259425688935	-2.43147480548861
Oligo	ATP6V1D	ENSG00000100554	0.690101696489963	-0.0604475563444511	0.614699397817724	-0.504084133337154
Oligo	ATP6V1E1	ENSG00000131100	9.83490858287646e-08	0.336414331746211	1.67600285652436e-08	5.85674304343825
Oligo	ATP6V1F	ENSG00000128524	0.801083811020342	-0.0271521475926473	0.740570285727439	-0.331510017433367
Oligo	ATP6V1G1	ENSG00000136888	0.731119640340627	-0.0493225652923108	0.659810687922452	-0.440763602120248
Oligo	ATP6V1G2	ENSG00000213760	0.139879824851535	-0.1992199067503	0.0927785548478779	-1.68815198497039
Oligo	ATP6V1H	ENSG00000047249	0.89298700896134	0.0187462172157829	0.855740800799285	0.182009039419674
Oligo	ATP8A1	ENSG00000124406	9.23935895521174e-09	0.633507765960471	1.33771294225638e-09	6.328732404323
Oligo	ATP9A	ENSG00000054793	0.00172242921999233	-0.217960229645488	0.000629647012524175	-3.4677095783794
Oligo	ATPAF1	ENSG00000123472	0.690069039237301	-0.05808374953751	0.614360025939683	-0.504567936003078
Oligo	ATRX	ENSG00000085224	7.81727010126504e-06	-0.431097968149744	1.83710053549134e-06	-4.90049666816692
Oligo	ATXN10	ENSG00000130638	0.107602903347444	0.179727066097966	0.0685128871563063	1.83047057983474
Oligo	ATXN2	ENSG00000204842	0.843037085045258	-0.0323870236729415	0.794896028480173	-0.260269212422233
Oligo	ATXN7L3B	ENSG00000253719	0.0700719184997508	-0.211626552954501	0.0414319122424336	-2.05102829707589
Oligo	AURKAIP1	ENSG00000175756	0.922120238101052	-0.0132420247647117	0.900974495230929	-0.124572005065752
Oligo	AUXG01000058.1	ENSG00000286214	2.92402091568315e-06	-0.547506042368891	6.20565590019086e-07	-5.13269832012103
Oligo	AZIN1	ENSG00000155096	0.242686326906743	0.176384410485633	0.177540761635464	1.3526349949554
Oligo	B2M	ENSG00000166710	0.341587536411354	-0.0625447322896856	0.261719946962656	-1.12518268261394
Oligo	B3GAT1	ENSG00000109956	8.38512447565907e-20	0.926593094719796	3.50636949746535e-21	10.4877578958504
Oligo	B4GAT1	ENSG00000174684	0.0417782735936287	-0.164617106877828	0.0227300859030084	-2.2938355294084
Oligo	BAALC	ENSG00000164929	2.11587156384356e-21	-0.796809851560417	7.32563446114903e-23	-11.0292565492808
Oligo	BACE1	ENSG00000186318	2.10974717161877e-14	0.86344956920448	1.489344900828e-15	8.592524408228
Oligo	BAD	ENSG00000002330	0.911933703130478	-0.0181884570319465	0.88540220918025	-0.144289295642744
Oligo	BAG1	ENSG00000107262	0.0347797875417344	-0.270141657291555	0.0183594741789551	-2.37573912006968
Oligo	BAG6	ENSG00000204463	0.453122832033067	0.110558216404593	0.364291197695649	0.909074562817557
Oligo	BAIAP3	ENSG00000007516	0.0629939848560828	-0.258222970634413	0.0365671018206848	-2.10321226626768
Oligo	BANF1	ENSG00000175334	0.0143115089458735	0.324170464655225	0.00666025708587189	2.73900548727258
Oligo	BASP1	ENSG00000176788	5.55572673740406e-08	-0.458908274932287	9.09300599107499e-09	-5.97319146522211
Oligo	BAZ1B	ENSG00000009954	0.00177611913786423	-0.432578294677781	0.000657259914776198	-3.4555312838397
Oligo	BAZ2B	ENSG00000123636	6.73890763262079e-05	-0.53009087481548	1.81502053594418e-05	-4.38132053946693
Oligo	BBX	ENSG00000114439	0.00168267913374295	0.437265719987382	0.000609334129804585	3.47699190587289
Oligo	BCAN	ENSG00000132692	1.01097296501129e-07	-0.645157207427754	1.73341112348106e-08	-5.85028362261312
Oligo	BCAP31	ENSG00000185825	0.146791479654052	-0.135330259509217	0.0984770178254703	-1.65921349446666
Oligo	BCAS1	ENSG00000064787	1.32434164050684e-09	-0.576778456397121	1.66733659776041e-10	-6.70083987994576
Oligo	BCL2L2	ENSG00000129473	0.0551854937437166	-0.286701595766918	0.031280446959065	-2.1671663624024
Oligo	BCLAF1	ENSG00000029363	0.791823714474139	-0.038387962572185	0.727381226920263	-0.349049415123066
Oligo	BDP1	ENSG00000145734	0.0189075605151508	-0.409714090079311	0.00906270661382679	-2.63269525947579
Oligo	BEX1	ENSG00000133169	9.25822592473805e-06	-0.439037642101877	2.20215895422052e-06	-4.86093040703487
Oligo	BEX2	ENSG00000133134	0.102788702588279	-0.182039971891245	0.0648437723612209	-1.85549501120507
Oligo	BEX3	ENSG00000166681	0.0492307414136095	-0.115818751666234	0.0273602501741103	-2.22093087101365
Oligo	BEX4	ENSG00000102409	0.000639356576624895	0.294028799507757	0.000207848383498111	3.77150753408929
Oligo	BEX5	ENSG00000184515	0.000575461079849304	-0.402513953197459	0.000185782848620414	-3.80121325535182
Oligo	BHLHE41	ENSG00000123095	2.49003009999417e-06	0.604310446992513	5.26220389836898e-07	5.16731244025294
Oligo	BIN1	ENSG00000136717	8.32312097309911e-05	0.422696391223113	2.27912800027759e-05	4.32717984622248
Oligo	BLCAP	ENSG00000166619	0.918363922835539	0.0125678526639563	0.895408846375331	0.131613124572457
Oligo	BLOC1S1	ENSG00000135441	0.000153695442618276	0.443181576577749	4.4574442665822e-05	4.16459387801754
Oligo	BMERB1	ENSG00000166780	0.032431916172468	-0.294694317716445	0.0169596755883904	-2.40562608417168
Oligo	BMPR2	ENSG00000204217	0.460354314897687	-0.101576054031341	0.371553954694851	-0.895369652463101
Oligo	BNIP3	ENSG00000176171	0.379730313615685	-0.111863312244802	0.294359289871151	-1.05107792528625
Oligo	BNIP3L	ENSG00000104765	0.00320799628567163	0.301239650379396	0.00125204171581069	3.26847483825884
Oligo	BOD1L1	ENSG00000038219	8.62671452702361e-05	-0.553451243563371	2.37001914389003e-05	-4.31782979043467
Oligo	BOK	ENSG00000176720	1.99661752449978e-14	0.960067678842313	1.40050509812035e-15	8.60192402735541
Oligo	BPTF	ENSG00000171634	0.000128757460931272	-0.462411241445404	3.65314558667413e-05	-4.2133235002304
Oligo	BRD4	ENSG00000141867	0.00861898104922483	-0.415373786283598	0.00374755156232033	-2.92948646592508
Oligo	BRI3	ENSG00000164713	0.0515533243231354	0.231863151429836	0.0287901208675064	2.20059019623832
Oligo	BRK1	ENSG00000254999	0.651755598414189	-0.0714825594876657	0.571751426486548	-0.566310767638665
Oligo	BRSK1	ENSG00000160469	3.86668854237499e-09	-0.68981037941938	5.38971874161982e-10	-6.49285368760397
Oligo	BRWD1	ENSG00000185658	0.0751524946298412	-0.222438906069147	0.044976605374244	-2.01620577752651
Oligo	BSCL2	ENSG00000168000	0.0048743323737346	-0.265672042881324	0.00198567676735771	-3.12934667527282
