Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000067606,PRKCZ,5,-4.6853,240,1.42119,129,0.02678,131,0.05093,71,-1.0289
ENSG00000162585,FAAP20,6,-3.4476,64,0.18594,40,-0.6561,118,1.24934,66,0.25108
ENSG00000157916,RER1,5,-3.8289,87,0.42029,36,-1.1538,162,1.49595,74,0.10639
ENSG00000157911,PEX10,65,0.69406,37,-0.2665,38,-0.2214,33,-0.4114,47,0.19335
ENSG00000197921,HES5,5,-2.4592,25,-0.1646,17,-0.8850,11,-1.4140,60,1.82614
ENSG00000157870,PRXL2B,5,-3.6932,106,1.08050,52,-0.3815,56,-0.2260,68,0.09851
ENSG00000158109,TPRG1L,64,-1.2376,266,1.41851,86,-0.8912,168,0.29847,96,-0.7034
ENSG00000130764,LRRC47,5,-3.6513,117,1.40770,49,-0.4549,52,-0.2966,55,-0.2440
ENSG00000069424,KCNAB2,95,0.19496,157,1.36902,70,-0.3557,64,-0.4499,32,-1.6590
ENSG00000116254,CHD5,5,-3.8588,116,1.01811,105,0.78039,25,-1.6143,51,-0.6166
ENSG00000116251,RPL22,827,0.83801,201,-1.6019,337,-0.7429,631,0.36428,765,0.85546
ENSG00000116237,ICMT,5,-2.7231,48,0.77955,21,-0.7860,46,0.56649,37,0.20990
ENSG00000097021,ACOT7,5,-5.9162,848,2.87673,202,-0.7100,66,-2.3094,108,-1.7466
ENSG00000162413,KLHL21,5,-3.3011,63,0.51795,38,-0.4633,89,1.02760,47,-0.0592
ENSG00000007923,DNAJC11,5,-2.6578,62,1.52139,19,-0.8844,42,0.46527,21,-0.6904
ENSG00000171735,CAMTA1,198,-0.0770,212,0.03701,233,0.22824,166,-0.3600,203,-0.0394
ENSG00000049245,VAMP3,104,1.27660,26,-1.1681,49,-0.0480,29,-0.8636,60,0.34268
ENSG00000049246,PER3,5,-2.8429,5,-3.2004,17,-1.2463,73,1.25926,82,1.97669
ENSG00000116288,PARK7,502,0.59824,356,0.02003,153,-1.4568,449,0.40450,427,0.37813
ENSG00000162426,SLC45A1,5,-2.7133,73,1.91120,22,-0.6774,10,-1.7822,27,-0.3261
ENSG00000142599,RERE,21,-2.1384,97,0.20602,83,-0.0951,107,0.34400,104,0.35930
ENSG00000074800,ENO1,290,-1.4931,962,0.49940,515,-0.6861,1045,0.56020,858,0.26371
ENSG00000171612,SLC25A33,5,-3.1115,17,-1.5372,46,0.13925,49,0.22812,81,1.40498
ENSG00000171603,CLSTN1,176,-1.2693,537,0.63772,267,-0.7059,808,1.27264,277,-0.6393
ENSG00000178585,CTNNBIP1,5,-2.8412,42,0.32358,43,0.35513,59,0.87094,25,-0.6023
ENSG00000162441,LZIC,5,-2.7205,21,-0.7973,35,0.08122,64,1.11138,43,0.50606
ENSG00000130939,UBE4B,5,-2.9700,78,1.56856,36,-0.1515,19,-1.1487,30,-0.4736
ENSG00000054523,KIF1B,38,-2.9430,343,0.54259,254,-0.0618,304,0.24699,281,0.13475
ENSG00000142657,PGD,5,-3.8752,127,1.20809,56,-0.4821,73,0.00502,69,-0.0998
ENSG00000160049,DFFA,5,-2.8609,43,0.36731,37,0.04371,28,-0.3922,47,0.53796
ENSG00000120948,TARDBP,5,-3.6913,53,-0.3654,36,-1.0078,144,1.44396,93,0.76379
ENSG00000116649,SRM,5,-3.8476,105,0.81111,64,-0.2050,72,0.00720,77,0.15949
ENSG00000198793,MTOR,5,-2.8756,47,0.49273,32,-0.2197,77,1.31061,26,-0.6277
ENSG00000116661,FBXO2,5,-6.1131,544,0.92824,224,-0.8077,509,0.63516,376,0.13733
ENSG00000132879,FBXO44,115,0.12384,205,1.46533,76,-0.6279,75,-0.5587,51,-1.2869
ENSG00000011021,CLCN6,63,-0.6373,206,1.85234,68,-0.5951,32,-1.6668,55,-0.9649
ENSG00000116685,KIAA2013,68,0.39977,45,-0.3066,30,-1.0213,118,1.40431,46,-0.2946
ENSG00000083444,PLOD1,208,2.17693,57,-0.2805,41,-0.8530,51,-0.4210,37,-1.0339
ENSG00000116688,MFN2,5,-4.1996,150,1.01658,89,-0.0814,92,-0.0143,84,-0.1907
ENSG00000048707,VPS13D,5,-3.1176,36,-0.3344,36,-0.3484,72,0.88312,62,0.74676
ENSG00000162496,DHRS3,5,-3.0237,4,-3.6615,24,-0.9192,134,2.26847,66,0.99718
ENSG00000116731,PRDM2,5,-2.6768,43,0.58576,32,0.02845,38,0.31463,30,-0.0771
ENSG00000189337,KAZN,9,-2.4928,56,0.33767,35,-0.5511,119,1.68897,33,-0.6205
ENSG00000142634,EFHD2,5,-3.2375,68,0.78193,55,0.31061,67,0.61027,28,-0.9263
ENSG00000116786,PLEKHM2,5,-3.4017,71,0.60704,54,0.05230,65,0.35326,50,-0.0880
ENSG00000065526,SPEN,72,0.73267,24,-1.1822,44,-0.1296,69,0.64592,49,0.10465
ENSG00000055070,SZRD1,35,-0.5562,18,-1.7539,36,-0.6022,122,1.58834,69,0.63429
ENSG00000159363,ATP13A2,9,-4.5256,438,2.14582,125,-0.7000,84,-1.2323,125,-0.6997
ENSG00000117118,SDHB,116,0.92560,97,0.72884,42,-0.8621,51,-0.4617,49,-0.5853
ENSG00000117115,PADI2,12,-3.7954,33,-2.4654,194,0.54083,276,1.07929,223,0.84467
ENSG00000159423,ALDH4A1,6,-2.8335,34,-0.2786,46,0.30107,67,0.89607,42,0.10316
ENSG00000127463,EMC1,5,-2.9030,63,1.11182,24,-0.8002,60,0.81151,30,-0.4024
ENSG00000053372,MRTO4,5,-2.6047,36,0.34254,31,0.02766,47,0.75779,28,-0.1437
ENSG00000053371,AKR7A2,49,-0.9845,80,-0.2563,66,-0.6078,249,1.82607,73,-0.4260
ENSG00000077549,CAPZB,111,-0.6953,272,0.96880,109,-0.8204,155,-0.1658,174,0.01809
ENSG00000173436,MICOS10,12,-3.9776,244,0.79672,110,-0.7495,117,-0.5711,247,0.82409
ENSG00000158747,NBL1,6,-4.5630,177,0.60639,135,0.04698,164,0.37150,129,-0.0371
ENSG00000162545,CAMK2N1,5,-5.8489,470,1.05159,261,-0.1793,163,-0.9045,334,0.29734
ENSG00000090432,MUL1,5,-2.6440,47,0.87679,23,-0.5374,31,-0.0076,36,0.27056
ENSG00000183114,FAM43B,63,0.68109,80,1.41468,31,-0.5435,3,-3.8578,25,-0.9492
ENSG00000158828,PINK1,233,-0.5016,505,0.98340,205,-0.7897,225,-0.5559,331,0.08258
ENSG00000244038,DDOST,5,-2.3976,30,0.23064,19,-0.5766,58,1.40821,25,-0.1189
ENSG00000127483,HP1BP3,5,-4.7655,119,-0.2910,117,-0.3219,201,0.63129,216,0.93330
ENSG00000075151,EIF4G3,5,-4.2147,142,0.90861,89,-0.0530,85,-0.1320,92,-0.0079
ENSG00000117298,ECE1,5,-2.8772,19,-1.1704,27,-0.5444,53,0.63195,71,1.49637
ENSG00000076864,RAP1GAP,12,-2.6444,147,1.78775,70,0.04524,40,-0.8451,31,-1.3877
ENSG00000090686,USP48,5,-2.9791,48,0.40466,31,-0.4367,47,0.28761,52,0.56297
ENSG00000070831,CDC42,100,-1.3672,398,1.09980,157,-0.7549,276,0.24180,211,-0.2295
ENSG00000173372,C1QA,842,4.59371,13,-3.7596,8,-4.4225,30,-2.2875,85,-0.8398
ENSG00000173369,C1QB,373,3.06553,10,-3.4434,16,-2.7532,58,-0.6173,100,0.31658
ENSG00000004487,KDM1A,5,-3.0588,62,0.84345,28,-0.6888,30,-0.4928,57,0.66239
ENSG00000169641,LUZP1,5,-2.6643,41,0.52814,47,0.79974,22,-0.5518,25,-0.4392
ENSG00000125944,HNRNPR,164,0.95206,73,-0.4786,51,-1.0986,75,-0.3653,135,0.72925
ENSG00000117318,ID3,1199,3.96522,11,-4.6001,66,-2.0057,61,-1.9515,159,-0.5671
ENSG00000142676,RPL11,1508,1.58216,214,-1.8392,373,-0.9383,589,-0.1083,881,0.69190
ENSG00000057757,PITHD1,5,-5.5881,591,2.28385,140,-0.9516,163,-0.6143,139,-0.9646
ENSG00000011009,LYPLA2,61,0.62778,24,-0.9806,27,-0.7665,121,1.95800,26,-0.8738
ENSG00000117305,HMGCL,67,1.33849,31,-0.0246,20,-0.7999,29,-0.0922,26,-0.3358
ENSG00000189266,PNRC2,203,1.97239,41,-0.9712,44,-0.8216,73,0.05709,58,-0.3492
ENSG00000188529,SRSF10,22,-1.2879,52,0.03200,45,-0.2390,112,1.37977,41,-0.4212
ENSG00000001461,NIPAL3,70,-0.0607,114,0.94637,71,-0.0528,43,-0.8201,49,-0.6988
ENSG00000117602,RCAN3,5,-2.5216,56,1.51453,23,-0.3836,30,0.07528,17,-0.8770
ENSG00000133226,SRRM1,38,-0.8187,52,-0.3696,72,0.24965,123,1.14488,50,-0.4503
ENSG00000169504,CLIC4,19,-2.0126,11,-2.9771,90,0.53074,71,0.04215,131,1.42280
ENSG00000117614,SYF2,83,0.07209,49,-0.8662,73,-0.1556,61,-0.4289,124,0.93104
ENSG00000117616,RSRP1,27,-0.6340,32,-0.4361,25,-0.8599,92,1.46276,45,0.22497
ENSG00000183726,TMEM50A,5,-3.7558,43,-0.7928,45,-0.6986,118,0.97507,118,1.22851
ENSG00000204178,MACO1,5,-2.3534,35,0.65021,19,-0.5604,22,-0.2383,34,0.60849
ENSG00000162430,SELENON,227,1.81955,29,-1.7979,32,-1.6366,155,1.05054,85,0.01651
ENSG00000117640,MTFR1L,71,-0.1755,95,0.35442,58,-0.5747,129,0.83617,64,-0.3898
ENSG00000117632,STMN1,150,-1.9033,918,1.29231,307,-0.9108,430,-0.2784,526,0.05933
ENSG00000142684,ZNF593,5,-3.2658,51,0.12693,43,-0.1759,64,0.49980,62,0.51479
ENSG00000142669,SH3BGRL3,112,-1.1998,373,0.93645,182,-0.5060,272,0.21310,210,-0.2426
ENSG00000117682,DHDDS,5,-2.2178,46,1.52355,23,-0.0226,9,-1.4728,17,-0.5559
ENSG00000198830,HMGN2,5,-5.2148,72,-1.6200,105,-0.9903,573,2.15990,268,0.78613
ENSG00000117713,ARID1A,16,-1.9516,40,-0.6729,45,-0.4493,150,1.74678,63,0.15859
ENSG00000204160,ZDHHC18,57,0.71643,72,1.45339,17,-1.3854,14,-1.4663,25,-0.6988
ENSG00000090273,NUDC,117,-0.7125,182,-0.0122,127,-0.6717,378,1.28127,176,-0.0730
ENSG00000253368,TRNP1,5,-2.9963,90,1.96397,35,-0.2360,5,-3.1299,28,-0.5981
ENSG00000142784,WDTC1,5,-2.2577,32,0.55996,28,0.28940,20,-0.2549,23,-0.0377
ENSG00000186501,TMEM222,5,-4.0421,92,0.22665,79,-0.0544,176,1.35967,65,-0.4190
ENSG00000158195,WASF2,29,-1.3994,7,-3.5881,70,-0.0582,221,2.12432,85,0.33045
ENSG00000126705,AHDC1,37,-0.5587,37,-0.6368,32,-0.8832,163,2.15783,40,-0.4818
ENSG00000126709,IFI6,565,1.29274,224,-0.3641,102,-1.6839,560,1.27683,200,-0.5647
ENSG00000117758,STX12,26,-2.0362,172,1.26225,67,-0.6500,30,-1.8005,119,0.41331
ENSG00000117751,PPP1R8,5,-2.3142,23,-0.1251,27,0.16552,17,-0.6225,38,0.88455
ENSG00000117748,RPA2,6,-2.9222,48,0.35021,39,-0.0524,67,0.87284,37,-0.1363
ENSG00000126698,DNAJC8,148,0.20594,129,-0.0326,103,-0.4393,155,0.27819,140,0.13368
ENSG00000130770,ATP5IF1,39,-3.2202,636,1.51507,169,-1.1555,334,0.03914,311,-0.0870
ENSG00000198492,YTHDF2,47,-0.3924,84,0.69248,47,-0.4189,56,-0.1050,56,-0.1183
ENSG00000116350,SRSF4,5,-3.0778,39,-0.1160,31,-0.5218,84,1.21062,52,0.43904
ENSG00000060656,PTPRU,5,-2.3214,51,1.62529,25,-0.0259,27,0.12486,8,-1.8655
ENSG00000162511,LAPTM5,209,2.30138,1,-5.7249,19,-1.9832,69,0.13847,93,0.79788
ENSG00000162512,SDC3,33,-2.9061,140,-0.8411,224,0.00218,313,0.57078,357,0.99451
ENSG00000134644,PUM1,207,0.47658,213,0.63812,133,-0.2970,155,-0.0090,96,-0.8630
ENSG00000121766,ZCCHC17,31,-1.6190,159,1.25959,93,0.07309,30,-1.6753,75,-0.3328
ENSG00000121769,FABP3,5,-3.4244,110,1.66232,59,0.21488,31,-0.8645,26,-1.2655
ENSG00000162517,PEF1,213,1.07604,154,0.59446,68,-0.9250,120,0.07020,70,-0.8729
ENSG00000084636,COL16A1,45,-0.3140,0,-9.0093,27,-1.2034,293,3.81070,22,-1.5427
ENSG00000121753,ADGRB2,5,-3.8058,100,0.75302,64,-0.1608,52,-0.4622,85,0.40733
ENSG00000184007,PTP4A2,7,-4.2414,103,-0.4520,185,0.69468,111,-0.2833,180,0.63498
ENSG00000121774,KHDRBS1,49,-1.2828,111,0.01480,78,-0.6258,234,1.34224,110,-0.0070
ENSG00000025800,KPNA6,5,-3.1888,74,1.04469,43,-0.1162,39,-0.2352,42,-0.1283
ENSG00000084652,TXLNA,94,1.41433,33,-0.4374,29,-0.6667,52,0.32358,34,-0.4014
ENSG00000084623,EIF3I,5,-4.5782,178,0.85031,100,-0.3148,183,0.74795,101,-0.2933
ENSG00000175130,MARCKSL1,83,-1.8603,93,-1.8511,281,0.03897,258,-0.1034,556,1.61441
ENSG00000160058,BSDC1,5,-3.3887,90,1.12864,46,-0.2641,57,0.09981,46,-0.2839
ENSG00000176261,ZBTB8OS,5,-2.2794,14,-0.9218,18,-0.5615,37,0.70364,44,1.28853
ENSG00000162521,RBBP4,5,-4.0391,83,0.03525,57,-0.6604,170,1.29833,99,0.38046
ENSG00000134684,YARS,5,-4.0439,166,1.54253,57,-0.7127,76,-0.1751,73,-0.2626
ENSG00000121900,TMEM54,5,-3.6588,21,-1.8326,42,-0.7293,207,2.28326,82,0.53490
ENSG00000004455,AK2,13,-1.5196,23,-0.7983,39,0.14218,66,1.06273,42,0.31375
ENSG00000134686,PHC2,100,0.93695,71,0.39917,43,-0.5589,29,-1.0855,54,-0.1396
ENSG00000163866,SMIM12,78,0.31403,98,0.88505,34,-1.0985,67,0.06668,52,-0.3853
ENSG00000116560,SFPQ,326,1.21583,117,-0.6136,103,-0.8396,281,0.93606,131,-0.4123
ENSG00000146463,ZMYM4,185,2.00764,37,-0.9471,34,-1.0987,30,-1.1816,74,0.31975
ENSG00000142687,KIAA0319L,109,0.76690,92,0.56829,46,-0.7318,41,-0.8437,65,-0.1356
ENSG00000020129,NCDN,5,-5.7652,713,2.47368,181,-0.7522,108,-1.4526,146,-1.1163
ENSG00000126067,PSMB2,174,0.56315,220,1.23609,63,-1.2055,113,-0.1647,73,-0.9568
ENSG00000142686,C1orf216,92,1.17621,88,1.39823,33,-0.6522,4,-3.6461,19,-1.5531
ENSG00000092847,AGO1,5,-2.2242,19,-0.3552,31,0.59553,17,-0.4670,31,0.59570
ENSG00000126070,AGO3,5,-2.5735,27,-0.1934,25,-0.2901,55,1.05367,37,0.41660
ENSG00000054116,TRAPPC3,289,2.11943,65,-0.6642,41,-1.4339,109,0.23995,71,-0.5159
ENSG00000116871,MAP7D1,135,-0.4629,303,1.13177,141,-0.4472,92,-1.0570,160,-0.2135
ENSG00000054118,THRAP3,5,-3.7311,72,0.16626,59,-0.1984,133,1.23562,63,-0.0756
ENSG00000181817,LSM10,5,-2.8571,46,0.48828,29,-0.3870,37,0.04537,48,0.56623
ENSG00000116898,MRPS15,9,-2.5449,83,1.06735,37,-0.5546,28,-0.9217,62,0.42901
ENSG00000163875,MEAF6,14,-3.0943,185,1.18922,90,-0.3213,133,0.36581,79,-0.5482
ENSG00000185090,MANEAL,5,-2.7761,82,2.14077,30,-0.2597,19,-0.9235,13,-1.6401
ENSG00000197982,C1orf122,159,-0.5368,205,-0.1586,207,-0.1404,174,-0.3989,312,0.69479
ENSG00000183431,SF3A3,7,-2.2680,30,-0.1710,29,-0.2388,78,1.56462,29,-0.1955
ENSG00000116954,RRAGC,60,-0.0154,92,0.88829,40,-0.7142,32,-0.9906,62,0.06587
ENSG00000174574,AKIRIN1,62,-0.5115,106,0.42767,49,-1.0110,155,1.02565,80,-0.1410
ENSG00000168653,NDUFS5,840,1.00938,593,0.46530,267,-1.0113,320,-0.6169,441,-0.1228
ENSG00000127603,MACF1,5,-4.9283,108,-0.6053,155,0.05737,218,0.62619,228,0.86281
ENSG00000090621,PABPC4,5,-3.3684,41,-0.4008,37,-0.5716,62,0.31975,93,1.29697
ENSG00000116983,HPCAL4,9,-3.7355,184,1.13662,89,-0.3660,107,-0.0235,103,-0.0958
ENSG00000084072,PPIE,196,2.11172,39,-0.8717,33,-1.1362,103,0.82108,33,-1.1452
ENSG00000131236,CAP1,5,-4.5905,198,1.06600,93,-0.4804,79,-0.6711,148,0.41648
ENSG00000131238,PPT1,42,-1.8938,158,0.18071,96,-0.7369,235,0.83788,184,0.48881
ENSG00000084073,ZMPSTE24,5,-2.9228,57,0.84621,22,-0.9304,41,0.14467,49,0.50776
ENSG00000049089,COL9A2,5,-2.5724,5,-2.9141,31,0.11765,70,1.54522,45,0.84400
ENSG00000084070,SMAP2,32,-1.2757,143,1.53549,54,-0.5242,53,-0.5075,50,-0.6683
ENSG00000117016,RIMS3,5,-3.8574,156,1.82348,43,-0.8972,64,-0.1891,53,-0.5462
ENSG00000198815,FOXJ3,5,-2.9253,71,1.41646,30,-0.3963,21,-0.9446,36,-0.0817
ENSG00000177181,RIMKLA,68,1.24503,58,1.16167,23,-0.6723,19,-0.8689,10,-2.0531
ENSG00000127125,PPCS,5,-3.2800,51,0.09263,37,-0.4964,43,-0.1918,81,1.12513
ENSG00000186409,CCDC30,5,-2.5739,9,-1.9033,11,-1.6373,104,2.43217,43,0.77126
ENSG00000065978,YBX1,929,3.19398,34,-2.9192,79,-1.6369,143,-0.5774,169,-0.3525
ENSG00000117394,SLC2A1,1479,3.95866,38,-3.1444,71,-2.2183,115,-1.3269,164,-0.8794
ENSG00000117395,EBNA1BP2,5,-3.2777,70,0.76794,31,-0.7963,126,1.74612,26,-1.0532
ENSG00000066322,ELOVL1,37,-0.3901,16,-1.7748,59,0.44300,33,-0.5716,78,1.08022
ENSG00000142949,PTPRF,5,-4.5133,107,-0.0988,84,-0.5371,329,1.99790,93,-0.3587
ENSG00000126091,ST3GAL3,84,1.26929,41,0.02509,32,-0.4254,33,-0.3303,31,-0.5096
ENSG00000117408,IPO13,5,-3.2936,45,-0.1411,37,-0.4848,103,1.33335,58,0.33824
ENSG00000117410,ATP6V0B,116,-2.0555,1004,1.99289,291,-0.7487,376,-0.2542,218,-1.2349
ENSG00000117411,B4GALT2,5,-3.5128,73,0.50555,62,0.19318,85,0.68006,46,-0.3771
ENSG00000196517,SLC6A9,140,1.81487,3,-4.4112,27,-1.1242,110,1.32677,53,0.02785
ENSG00000178028,DMAP1,5,-2.9084,40,0.14596,25,-0.6927,76,1.25622,43,0.26855
ENSG00000117419,ERI3,36,-2.2803,319,1.58896,108,-0.7098,88,-0.9392,148,-0.1410
ENSG00000187147,RNF220,210,0.94406,181,0.82643,69,-1.0096,90,-0.4745,86,-0.6259
ENSG00000142937,RPS8,1536,0.99054,441,-1.1963,484,-1.0419,799,-0.1358,1380,0.98509
ENSG00000070785,EIF2B3,5,-2.3810,59,1.92551,11,-1.4153,14,-0.9667,24,-0.1149
ENSG00000126088,UROD,243,1.69367,82,-0.2839,49,-1.1832,94,-0.0369,84,-0.2512
ENSG00000117450,PRDX1,447,-0.5930,704,0.16783,387,-0.9185,712,0.16144,913,0.71322
ENSG00000117448,AKR1A1,53,0.07783,46,-0.1592,33,-0.7446,87,0.94403,52,0.05776
ENSG00000132780,NASP,5,-2.8254,9,-2.2184,34,-0.0696,111,2.15554,40,0.24679
ENSG00000159592,GPBP1L1,5,-2.6861,44,0.63172,26,-0.3850,38,0.29436,37,0.25999
ENSG00000086015,MAST2,5,-2.9346,63,1.07767,36,-0.0816,22,-0.8362,39,0.03858
ENSG00000117461,PIK3R3,136,1.84362,58,0.28436,29,-0.9340,34,-0.6022,27,-1.0610
ENSG00000085998,POMGNT1,5,-3.5820,96,1.02593,49,-0.3424,72,0.32084,53,-0.2050
ENSG00000132128,LRRC41,5,-3.2628,65,0.61834,26,-1.0370,119,1.65805,37,-0.4481
ENSG00000173660,UQCRH,85,-2.2080,632,1.24572,268,-0.5320,287,-0.3567,345,-0.0715
ENSG00000117480,FAAH,5,-3.1131,27,-0.8025,49,0.24115,65,0.69476,61,0.71009
ENSG00000123472,ATPAF1,41,-1.5114,166,0.91807,85,-0.4264,103,-0.0706,106,-0.0204
ENSG00000159658,EFCAB14,5,-3.7815,41,-0.9120,69,0.03562,117,0.92795,101,0.82246
ENSG00000162368,CMPK1,11,-3.7224,227,1.17282,88,-0.7309,129,-0.0317,143,0.15271
ENSG00000162374,ELAVL4,5,-4.9914,391,2.29650,149,-0.0986,24,-2.8290,74,-1.3231
ENSG00000185104,FAF1,137,1.84620,63,0.44079,19,-1.6740,26,-1.0390,38,-0.5110
ENSG00000123091,RNF11,7,-5.2011,502,1.50706,197,-0.4934,145,-0.9099,255,-0.0191
ENSG00000085831,TTC39A,5,-2.1569,59,2.49577,21,-0.1369,2,-3.4525,6,-2.1321
ENSG00000085832,EPS15,5,-4.4103,130,0.42386,85,-0.3932,73,-0.5894,167,0.97103
ENSG00000117859,OSBPL9,232,2.81068,46,-0.4260,22,-1.6734,49,-0.2653,23,-1.5881
ENSG00000078618,NRDC,187,1.28565,117,0.52010,54,-0.9222,78,-0.2308,58,-0.8056
ENSG00000169213,RAB3B,5,-4.3121,240,2.22349,89,-0.1960,41,-1.3495,41,-1.4988
ENSG00000117862,TXNDC12,69,0.58091,25,-1.1796,25,-1.1647,95,1.16535,63,0.52108
ENSG00000134717,BTF3L4,15,-1.9360,91,1.12414,33,-0.8684,54,0.01331,57,0.09677
ENSG00000134748,PRPF38A,5,-2.5766,5,-2.8454,17,-0.9703,90,2.06628,49,1.07515
ENSG00000134744,TUT4,5,-2.7133,9,-2.1736,36,0.12711,56,0.84535,60,1.22974
ENSG00000162378,ZYG11B,293,1.50277,184,0.77548,87,-0.6774,24,-2.5644,77,-0.8897
ENSG00000116171,SCP2,253,1.01183,125,-0.2316,71,-1.2027,215,0.72219,134,-0.0937
ENSG00000162384,CZIB,5,-3.3613,42,-0.3373,40,-0.4312,74,0.64051,81,0.98309
ENSG00000157193,LRP8,132,1.91195,62,0.57349,20,-1.4286,25,-1.0015,26,-1.0099
ENSG00000116209,TMEM59,134,-0.6734,254,0.43070,121,-0.9374,290,0.58955,231,0.24092
ENSG00000116221,MRPL37,125,1.26701,94,0.91545,39,-0.7782,44,-0.5273,25,-1.5031
ENSG00000157216,SSBP3,105,0.13339,81,-0.3369,43,-1.4085,257,1.79274,82,-0.2997
ENSG00000116133,DHCR24,61,-1.7587,352,1.39849,146,-0.4699,133,-0.5511,157,-0.3357
ENSG00000162402,USP24,80,1.40241,39,0.15834,16,-1.4088,38,0.08340,31,-0.3113
ENSG00000162407,PLPP3,5,-5.3558,33,-3.0039,184,-0.2306,338,0.83811,442,1.76964
ENSG00000177606,JUN,490,1.78737,21,-3.4589,115,-0.8569,424,1.48339,148,-0.4199
ENSG00000162599,NFIA,5,-5.0860,15,-3.7982,170,0.02222,463,1.87676,252,0.85047
ENSG00000162604,TM2D1,5,-3.3501,69,0.63333,24,-1.2809,105,1.28615,54,0.12322
ENSG00000132849,PATJ,62,1.15149,39,0.35468,16,-1.1839,32,0.00664,27,-0.3545
ENSG00000116641,DOCK7,6,-2.3824,28,0.05625,14,-1.1947,35,0.39504,48,1.18242
ENSG00000079739,PGM1,31,-0.6765,42,-0.1975,27,-0.9596,75,0.78069,66,0.68788
ENSG00000158966,CACHD1,5,-2.9468,25,-0.7385,17,-1.4058,131,2.36321,43,0.22175
ENSG00000162434,JAK1,84,0.00204,109,0.52854,39,-1.3303,122,0.63398,84,0.01258
ENSG00000162433,AK4,83,-0.0438,104,0.39101,69,-0.4074,74,-0.2386,91,0.11533
ENSG00000116675,DNAJC6,5,-5.6905,614,2.14708,185,-0.6038,93,-1.5928,181,-0.6426
ENSG00000213625,LEPROT,5,-3.1691,21,-1.3185,48,0.14356,46,0.04734,84,1.40425
ENSG00000184588,PDE4B,111,0.83311,41,-0.8806,59,-0.2666,44,-0.6922,94,0.66411
ENSG00000118473,SGIP1,5,-3.5181,96,1.12373,69,0.37828,21,-1.5152,49,-0.2659
ENSG00000198160,MIER1,106,1.75010,34,-0.3116,15,-1.6899,26,-0.7238,47,0.29643
ENSG00000142864,SERBP1,251,0.88556,69,-1.3519,102,-0.6924,253,0.90435,176,0.31909
ENSG00000172380,GNG12,5,-2.9451,18,-1.2590,22,-0.9971,104,1.83463,58,0.87194
ENSG00000162595,DIRAS3,46,-2.0628,470,2.63229,71,-1.5384,45,-2.0988,110,-0.8309
ENSG00000116729,WLS,5,-4.3602,15,-3.1334,71,-0.7036,349,2.29378,158,0.84592
ENSG00000116754,SRSF11,179,0.63005,112,-0.1805,125,0.02785,131,0.09567,101,-0.3651
ENSG00000132485,ZRANB2,187,1.10885,76,-0.4868,70,-0.6197,169,0.92836,71,-0.5997
ENSG00000172260,NEGR1,5,-4.7147,248,1.44825,106,-0.3713,88,-0.6250,119,-0.1697
