Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000065978,YBX1,31,-2.9075,95,-1.2463,253,0.30985,88,-1.5134,659,2.17032,234,0.20917
ENSG00000117394,SLC2A1,4,-6.3680,74,-2.1129,54,-2.5684,107,-1.7169,1610,3.97417,184,-0.8194
ENSG00000179178,TMEM125,10,-3.6470,9,-3.7855,74,-0.6679,22,-2.6658,1,-6.0948,382,4.02048
ENSG00000066322,ELOVL1,42,-2.8887,97,-1.6423,174,-0.7538,57,-2.6156,125,-1.2570,838,3.17942
ENSG00000142949,PTPRF,115,-0.1082,178,0.63586,48,-1.4698,91,-0.5414,2,-6.1249,227,1.37619
ENSG00000117408,IPO13,28,-2.0379,42,-1.4448,165,0.75573,43,-1.5348,31,-1.8937,247,2.06244
ENSG00000117410,ATP6V0B,877,1.49576,986,1.73799,195,-1.0631,172,-1.3854,157,-1.3936,246,-0.7926
ENSG00000117419,ERI3,312,2.23860,57,-0.8447,64,-0.6637,100,0.06925,1,-5.8716,69,-0.6089
ENSG00000187147,RNF220,193,0.21753,226,0.49176,47,-1.9645,65,-1.6317,46,-2.0056,355,1.72063
ENSG00000142937,RPS8,639,-0.8240,456,-1.3436,1906,1.00363,530,-1.2365,2933,1.86638,783,-0.5738
ENSG00000117450,PRDX1,1024,0.29900,651,-0.4442,403,-1.1930,687,-0.4110,1223,0.60464,1089,0.48282
ENSG00000085998,POMGNT1,67,-0.6139,48,-1.1187,78,-0.3783,35,-1.7375,101,0.03548,211,1.78893
ENSG00000173660,UQCRH,1049,1.25736,1088,1.32962,461,-0.1793,277,-1.0967,468,-0.1542,248,-1.2812
ENSG00000123472,ATPAF1,275,0.84905,341,1.25222,111,-0.6552,148,-0.2339,20,-3.2251,149,-0.2210
ENSG00000159658,EFCAB14,47,-1.8509,103,-0.6632,161,0.05250,107,-0.6778,179,0.23467,270,1.20061
ENSG00000162368,CMPK1,458,1.41341,228,0.16026,273,0.46467,157,-0.5123,107,-1.0442,139,-0.7250
ENSG00000162374,ELAVL4,503,3.40992,92,-0.2036,40,-1.4776,91,-0.2539,2,-5.8787,7,-4.2657
ENSG00000123091,RNF11,653,1.29201,614,1.17492,184,-0.8555,226,-0.6035,97,-1.8223,258,-0.3699
ENSG00000085832,EPS15,272,0.50257,48,-2.2020,164,-0.3369,151,-0.5305,141,-0.5755,343,1.14877
ENSG00000169213,RAB3B,413,1.47882,548,2.08890,57,-1.7990,195,0.14185,1,-6.7765,20,-3.5545
ENSG00000162378,ZYG11B,306,1.44589,261,1.13642,46,-1.6782,116,-0.2947,100,-0.5006,72,-1.1229
ENSG00000116171,SCP2,114,-0.8229,278,0.63588,170,-0.1879,139,-0.5837,250,0.45046,219,0.27149
ENSG00000116209,TMEM59,324,-0.7483,358,-0.5927,333,-0.7052,232,-1.4021,715,0.54756,973,1.41051
ENSG00000157216,SSBP3,24,-2.5205,425,2.34181,96,-0.4456,75,-0.9196,52,-1.3761,131,0.06675
ENSG00000116133,DHCR24,473,-0.3927,555,-0.1344,347,-0.8784,177,-2.0705,85,-2.9815,1503,2.31156
ENSG00000162407,PLPP3,19,-3.4037,14,-3.8214,141,-0.4280,404,1.86638,124,-0.6312,182,-0.0182
ENSG00000162599,NFIA,13,-3.8589,1,-7.3998,157,-0.1368,250,0.79198,334,1.17784,180,0.10739
ENSG00000162434,JAK1,126,0.49666,115,0.34771,54,-0.8645,76,-0.3770,176,1.10048,62,-0.7342
ENSG00000116675,DNAJC6,982,1.12658,1135,1.40721,228,-1.2841,229,-1.4139,93,-2.6320,616,0.35119
ENSG00000184588,PDE4B,30,-2.2449,208,0.82948,68,-0.9946,81,-0.8307,30,-2.2495,265,1.66801
ENSG00000118473,SGIP1,204,1.60304,95,0.20027,101,0.30355,63,-0.5339,1,-5.5989,73,-0.2713
ENSG00000142864,SERBP1,50,-2.0129,226,0.34914,140,-0.4343,138,-0.5200,371,1.24302,202,0.18601
ENSG00000116754,SRSF11,146,-0.1692,81,-1.0866,128,-0.3781,156,-0.0670,162,0.00094,232,0.74710
ENSG00000132485,ZRANB2,95,-0.6018,207,0.69399,32,-2.2301,138,0.00124,2,-6.2992,246,1.26465
ENSG00000172260,NEGR1,252,1.25316,324,1.75940,49,-1.4471,125,0.02122,29,-2.2252,43,-1.7922
ENSG00000137955,RABGGTB,138,0.88783,101,0.35065,128,0.75995,61,-0.5349,1,-5.6371,83,0.01644
ENSG00000077254,USP33,263,1.93943,125,0.51054,47,-1.0598,82,-0.2341,38,-1.3879,52,-1.0313
ENSG00000180488,MIGA1,175,0.31941,153,0.09511,71,-1.1327,90,-0.8600,119,-0.3129,230,0.98112
ENSG00000137941,TTLL7,239,-0.0235,37,-2.8637,224,-0.1234,143,-0.9422,40,-2.7595,555,2.00986
ENSG00000142875,PRKACB,650,0.65495,735,0.87437,442,-0.0036,238,-1.1023,76,-2.7042,581,0.55200
ENSG00000153904,DDAH1,251,0.96826,224,0.76342,39,-2.0066,220,0.90382,46,-1.7711,73,-1.1862
ENSG00000097033,SH3GLB1,47,-1.0137,104,0.23983,147,0.84994,46,-1.1667,20,-2.2630,153,1.15847
ENSG00000183291,SELENOF,143,-0.7034,384,0.94209,163,-0.4995,125,-1.0322,358,0.81361,242,0.16010
ENSG00000122406,RPL5,351,-0.7923,760,0.46621,776,0.50282,315,-1.0731,1167,1.24741,462,-0.4096
ENSG00000117500,TMED5,130,0.94573,1,-5.7634,39,-1.0478,79,0.10897,40,-0.9833,116,0.91008
ENSG00000117528,ABCD3,56,-0.6142,80,-0.0319,89,0.12951,65,-0.4192,78,-0.0892,111,0.62139
ENSG00000117519,CNN3,29,-2.9157,161,-0.3445,209,0.08723,230,0.28647,278,0.57098,226,0.25383
ENSG00000117569,PTBP2,165,1.22130,0,-6.9383,73,-0.1961,49,-0.9213,75,-0.1525,124,0.84525
ENSG00000116266,STXBP3,21,-2.7320,44,-1.6266,105,-0.2836,63,-1.2045,118,-0.0958,295,2.08282
ENSG00000121957,GPSM2,1,-6.1536,0,-7.0800,111,0.33859,74,-0.3848,1,-5.7839,233,2.40242
ENSG00000085433,WDR47,303,2.20518,126,0.47469,40,-1.3628,65,-0.6804,1,-5.8491,80,-0.3269
ENSG00000197780,TAF13,77,-0.7345,128,0.08761,179,0.65851,89,-0.5753,87,-0.5403,162,0.58199
ENSG00000031698,SARS,355,1.01562,528,1.80444,69,-1.6368,115,-0.9753,48,-2.1864,177,-0.2100
ENSG00000143126,CELSR2,52,-1.1564,44,-1.4075,106,-0.0210,50,-1.3314,66,-0.7711,247,1.99779
ENSG00000134243,SORT1,144,-1.5386,319,-0.3076,439,0.21982,108,-2.1412,108,-1.9636,927,2.17852
ENSG00000143106,PSMA5,162,0.72055,83,-0.4012,36,-1.6539,55,-1.1437,287,1.84107,84,-0.4261
ENSG00000134202,GSTM3,107,-0.7709,232,0.49244,156,-0.1663,141,-0.3755,175,0.01412,216,0.44406
ENSG00000168710,AHCYL1,126,-1.7794,223,-0.9147,323,-0.3295,919,2.04766,165,-1.3727,247,-0.8534
ENSG00000134248,LAMTOR5,216,-0.1105,604,1.76140,131,-0.8996,110,-1.2960,256,0.17040,210,-0.1770
ENSG00000116459,ATP5PB,280,0.34916,544,1.57742,109,-1.1626,167,-0.5603,218,-0.0646,166,-0.5773
ENSG00000116473,RAP1A,82,-1.1000,153,-0.1072,164,0.00011,66,-1.5673,374,1.47966,203,0.42667
ENSG00000116489,CAPZA1,196,0.85093,161,0.49800,74,-0.7626,58,-1.2603,65,-0.9683,172,0.75104
ENSG00000116752,BCAS2,115,0.18452,262,1.71146,99,-0.0478,70,-0.6873,1,-5.9560,101,-0.0279
ENSG00000009307,CSDE1,562,0.33045,441,-0.0737,325,-0.5649,294,-0.8129,623,0.50497,576,0.44485
ENSG00000163399,ATP1A1,1538,2.66022,272,-0.6394,105,-2.0874,265,-0.7649,319,-0.3852,237,-0.9591
ENSG00000198162,MAN1A2,58,-1.6244,71,-1.3195,166,0.01033,247,0.83762,398,1.58480,68,-1.5453
ENSG00000092621,PHGDH,28,-1.5391,7,-3.5292,30,-1.4054,125,1.10213,7,-3.5451,138,1.35688
ENSG00000265808,SEC22B,143,0.40233,147,0.44906,138,0.34339,44,-1.6168,112,-0.0039,136,0.37505
ENSG00000265241,RBM8A,141,0.17278,64,-1.0795,194,0.71855,59,-1.3228,287,1.45996,105,-0.3444
ENSG00000265972,TXNIP,0,-8.7544,4,-5.4587,136,-0.2885,69,-1.4707,723,3.12503,149,-0.1620
ENSG00000178104,PDE4DIP,205,0.42225,254,0.80024,166,0.06951,183,0.27623,9,-4.2647,137,-0.2852
ENSG00000159164,SV2A,618,1.79826,779,2.33263,64,-1.9859,115,-1.2328,49,-2.3942,59,-2.2824
ENSG00000266472,MRPS21,302,0.59599,403,1.12326,242,0.22003,140,-0.7525,186,-0.2159,142,-0.7260
ENSG00000143420,ENSA,280,1.02700,188,0.32731,194,0.37690,126,-0.3834,143,-0.1309,91,-0.9503
ENSG00000143418,CERS2,45,-2.4605,147,-0.6895,120,-1.0081,74,-1.8961,73,-1.7659,638,2.83852
ENSG00000213190,MLLT11,1070,2.56390,632,1.37515,89,-1.8508,185,-0.8227,15,-4.3913,79,-2.1852
ENSG00000159352,PSMD4,303,0.84092,324,0.96309,216,0.25307,122,-0.7645,138,-0.4824,131,-0.6406
ENSG00000159377,PSMB4,379,0.28204,490,0.72758,122,-1.5120,163,-1.1874,754,1.54408,245,-0.4952
ENSG00000143376,SNX27,100,0.06487,243,1.69257,98,0.03259,70,-0.5714,26,-1.9989,80,-0.3362
ENSG00000197747,S100A10,659,1.88528,0,-8.4689,74,-1.8217,109,-1.3643,894,2.62558,30,-3.3273
ENSG00000197956,S100A6,704,-0.3145,380,-1.2763,364,-1.3446,346,-1.5646,3202,2.62371,747,-0.2534
ENSG00000189171,S100A13,81,-2.1534,281,-0.2484,400,0.33239,251,-0.4885,601,1.05625,377,0.27969
ENSG00000160678,S100A1,24,-3.8691,46,-2.9192,437,0.54895,224,-0.6291,210,-0.6529,681,1.80651
ENSG00000143543,JTB,100,-0.6184,232,0.77352,170,0.23982,109,-0.5500,249,0.90426,105,-0.6238
ENSG00000177954,RPS27,431,-2.1270,713,-1.3703,2956,0.95483,890,-1.1502,5457,2.22427,1146,-0.7208
ENSG00000143549,TPM3,382,0.77150,277,0.21664,173,-0.5468,172,-0.6351,293,0.30879,239,-0.0352
ENSG00000143612,C1orf43,188,-0.2890,291,0.43390,245,0.14115,109,-1.2762,239,0.10273,309,0.65034
ENSG00000160714,UBE2Q1,203,0.66231,310,1.45716,81,-0.8442,66,-1.2729,204,0.67593,84,-0.8824
ENSG00000160710,ADAR,267,0.45178,247,0.31985,145,-0.5453,243,0.34935,246,0.31525,120,-0.9511
ENSG00000163344,PMVK,96,0.13497,70,-0.3816,86,-0.0401,88,-0.0025,126,0.59924,76,-0.2747
ENSG00000163346,PBXIP1,7,-4.5844,97,-0.7440,90,-0.8613,279,1.29221,363,1.53290,62,-1.5743
ENSG00000163463,KRTCAP2,40,-2.0134,283,1.12286,176,0.28538,55,-1.7149,261,0.97100,160,0.14492
ENSG00000160752,FDPS,388,1.34009,244,0.49005,103,-0.8986,145,-0.4282,106,-0.8572,163,-0.2036
ENSG00000116539,ASH1L,48,-0.7790,51,-0.6958,76,-0.0560,107,0.60606,51,-0.6860,96,0.38414
ENSG00000132718,SYT11,379,-0.3204,927,1.22920,428,-0.1239,327,-0.6318,77,-2.7360,614,0.57970
ENSG00000116584,ARHGEF2,0,-7.6129,0,-6.7979,90,0.30940,22,-2.0476,33,-1.2530,215,2.92207
ENSG00000160781,PAQR6,65,-3.7432,253,-1.7504,1824,1.53574,614,-0.4396,384,-1.1182,1236,0.98071
ENSG00000163468,CCT3,179,0.79929,204,1.04092,120,0.10616,57,-1.1840,59,-1.0124,110,-0.0279
ENSG00000125462,C1orf61,210,-1.9192,170,-2.2322,927,0.42017,1604,1.90677,479,-0.6574,390,-1.0943
ENSG00000132702,HAPLN2,22,-4.1069,145,-1.3207,156,-1.2113,91,-2.1942,29,-3.6743,1080,3.59050
ENSG00000132692,BCAN,17,-3.0763,31,-2.2270,279,1.33177,163,0.43056,107,-0.3265,146,0.20079
ENSG00000162706,CADM3,642,2.65833,372,1.40596,13,-3.8764,140,-0.3535,1,-6.6764,22,-3.2763
ENSG00000158710,TAGLN2,111,-0.8332,176,-0.1047,46,-2.1724,70,-1.6981,893,3.35650,68,-1.7423
ENSG00000177807,KCNJ10,21,-3.9223,160,-0.9557,111,-1.5103,222,-0.5047,160,-0.9575,720,2.26411
ENSG00000162729,IGSF8,121,-0.7944,310,0.75965,68,-1.6574,81,-1.5504,157,-0.3754,385,1.49516
ENSG00000018625,ATP1A2,89,-3.0296,115,-2.6523,376,-0.8784,1373,1.73545,1457,1.43879,217,-1.8757
ENSG00000162734,PEA15,832,-0.5362,778,-0.6416,1328,0.22619,910,-0.4493,800,-0.5983,1860,1.00492
ENSG00000132716,DCAF8,87,-0.1091,61,-0.6884,76,-0.3336,63,-0.7189,155,0.87897,121,0.51947
ENSG00000122218,COPA,221,0.55444,111,-0.5852,98,-0.7757,77,-1.2617,139,-0.2153,275,1.18433
ENSG00000143256,PFDN2,173,-0.2671,192,-0.1016,295,0.61952,68,-1.8686,192,-0.0991,323,0.97047
ENSG00000143222,UFC1,179,0.37758,210,0.65556,81,-0.9041,92,-0.7837,288,1.23322,100,-0.6498
ENSG00000158859,ADAMTS4,3,-5.8267,47,-1.8880,122,-0.4228,38,-2.3853,31,-2.5113,496,3.40767
ENSG00000158864,NDUFS2,242,0.60945,296,0.96882,162,-0.0758,127,-0.5252,20,-3.2533,190,0.22496
ENSG00000143252,SDHC,241,0.85642,170,0.24853,136,-0.1242,132,-0.1971,79,-0.9856,141,-0.0702
ENSG00000152332,UHMK1,459,1.50728,342,0.94106,65,-1.7257,138,-0.6566,200,0.01120,122,-0.8711
ENSG00000143248,RGS5,12,-5.1348,47,-3.1842,157,-1.4004,154,-1.5665,2135,4.01527,198,-1.1563
ENSG00000143198,MGST3,751,0.82433,861,1.07513,451,-0.0513,216,-1.3442,386,-0.3030,420,-0.1929
ENSG00000143183,TMCO1,111,0.00822,59,-0.9956,85,-0.4219,117,0.10332,18,-2.7759,189,1.16104
ENSG00000143158,MPC2,239,0.99198,238,0.98783,107,-0.3695,102,-0.5114,78,-0.8614,105,-0.4514
ENSG00000143153,ATP1B1,5890,1.93896,4437,1.34731,672,-1.7617,915,-1.4307,239,-3.2894,1786,-0.2864
ENSG00000075945,KIFAP3,702,2.40834,318,0.76717,56,-2.0031,182,-0.2064,10,-4.4920,88,-1.4570
ENSG00000117523,PRRC2C,69,-1.2695,53,-1.6570,61,-1.4488,216,0.67774,278,1.01251,173,0.21878
ENSG00000197959,DNM3,580,1.50309,482,1.13903,108,-1.3276,110,-1.4311,46,-2.6085,287,0.26294
ENSG00000117592,PRDX6,197,-0.1662,225,0.04712,138,-0.7352,379,1.19719,51,-2.2532,190,-0.2653
ENSG00000234741,GAS5,50,-1.8286,120,-0.4777,362,1.44063,61,-1.6657,265,0.84716,187,0.28863
ENSG00000116161,CACYBP,525,1.50020,306,0.49720,161,-0.5563,156,-0.6897,141,-0.7618,188,-0.3538
ENSG00000116147,TNR,89,-0.8489,114,-0.4559,207,0.53452,101,-0.7225,142,-0.0985,227,0.84779
ENSG00000169905,TOR1AIP2,95,0.21779,74,-0.1836,36,-1.3118,77,-0.1519,63,-0.4425,122,0.78919
ENSG00000135821,GLUL,293,-2.2968,258,-2.4835,516,-1.4491,1628,0.45492,1436,0.16798,2311,1.26749
ENSG00000135829,DHX9,120,0.36338,110,0.21275,89,-0.1374,57,-0.9520,77,-0.3568,132,0.63087
ENSG00000157064,NMNAT2,392,2.85170,171,0.99390,67,-0.5908,56,-0.9584,4,-4.5985,12,-3.3381
ENSG00000162704,ARPC5,247,0.53245,73,-1.4166,134,-0.4750,62,-1.8223,232,0.42546,316,1.22328
ENSG00000198756,COLGALT2,23,-2.0848,60,-0.6849,36,-1.4442,61,-0.7315,1,-5.7924,244,2.58178
ENSG00000116747,RO60,38,-1.3208,16,-2.5606,115,0.44325,108,0.39676,48,-0.9594,137,0.91643
ENSG00000151414,NEK7,209,0.74479,52,-1.5024,173,0.41865,115,-0.2991,226,0.88354,95,-0.6344
ENSG00000118200,CAMSAP2,263,0.72803,351,1.26187,60,-1.6455,163,-0.1059,143,-0.2981,116,-0.7104
ENSG00000116857,TMEM9,273,1.73002,152,0.61654,42,-1.4363,76,-0.5964,74,-0.5639,76,-0.6036
ENSG00000174307,PHLDA3,77,-0.8815,206,0.72571,73,-0.9678,39,-2.0570,117,-0.2292,262,1.50461
ENSG00000159176,CSRP1,83,-2.6767,88,-2.5981,515,0.12029,485,0.02411,378,-0.3842,898,1.40516
ENSG00000198892,SHISA4,166,0.88928,131,0.47785,83,-0.2903,90,-0.1730,20,-2.4508,105,0.12479
ENSG00000134375,TIMM17A,294,1.22579,315,1.36452,58,-1.4481,81,-1.0410,129,-0.2094,106,-0.5879
ENSG00000170075,GPR37L1,13,-4.1671,54,-2.1625,150,-0.6138,352,1.00390,201,-0.1459,317,0.75999
ENSG00000143862,ARL8A,320,0.60475,168,-0.4597,173,-0.4178,89,-1.5842,169,-0.4574,391,1.21682
ENSG00000058668,ATP2B4,145,-0.1933,758,3.26449,108,-0.6643,78,-1.3026,65,-1.4325,38,-2.4263
ENSG00000182004,SNRPE,85,-0.5588,148,0.34921,139,0.24528,60,-1.2207,341,1.94949,63,-1.1305
ENSG00000163531,NFASC,87,-1.2295,319,0.90510,110,-0.8665,87,-1.3471,151,-0.3625,335,1.25468
ENSG00000184144,CNTN2,70,-2.9305,276,-0.8742,307,-0.7071,132,-2.1629,123,-2.0951,1389,2.99959
ENSG00000133069,TMCC2,88,-0.4389,163,0.58228,110,-0.0806,47,-1.5448,2,-5.6945,234,1.60900
ENSG00000117266,CDK18,4,-6.1471,127,-1.2354,111,-1.4434,75,-2.1991,137,-1.1265,850,3.26214
ENSG00000069275,NUCKS1,411,-0.4850,373,-0.6385,418,-0.4569,469,-0.3173,724,0.44668,788,0.72372
ENSG00000117335,CD46,122,-0.4638,100,-0.7701,14,-3.6270,62,-1.6384,454,1.91041,241,0.82527
ENSG00000123684,LPGAT1,94,-0.1713,33,-1.8025,108,0.04556,41,-1.6057,128,0.33843,196,1.39935
