Feature ID,Feature Name,Feature count topic 1to2,Feature log2 fold change topic 1to2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to6,Feature log2 fold change topic 4to6
ENSG00000011021,CLCN6,80,-0.8620,76,-0.8127,169,1.10098
ENSG00000116685,KIAA2013,32,-1.2010,94,0.81590,68,0.35359
ENSG00000116688,MFN2,124,0.00360,122,-0.0316,124,0.01425
ENSG00000189337,KAZN,44,-0.4941,58,0.04720,64,0.38748
ENSG00000116786,PLEKHM2,51,-0.0987,67,0.39587,50,-0.1537
ENSG00000159363,ATP13A2,173,-1.1203,161,-1.0675,448,1.40504
ENSG00000117118,SDHB,64,-0.0734,30,-1.2857,80,0.59740
ENSG00000117115,PADI2,146,1.06701,78,-0.3334,67,-0.8841
ENSG00000127463,EMC1,50,-0.6215,59,-0.2423,84,0.64597
ENSG00000053371,AKR7A2,34,-1.1251,92,0.73623,69,0.36912
ENSG00000077549,CAPZB,126,-1.3106,158,-0.7697,366,1.41496
ENSG00000173436,MICOS10,147,-0.8741,280,0.35104,267,0.48006
ENSG00000158747,NBL1,96,-1.1817,222,0.39291,218,0.65389
ENSG00000162545,CAMK2N1,368,-0.1648,471,0.29849,393,-0.0337
ENSG00000158828,PINK1,278,-0.8607,412,-0.0686,535,0.73052
ENSG00000127483,HP1BP3,185,0.61425,192,0.53264,97,-0.9437
ENSG00000075151,EIF4G3,117,-0.1716,229,1.09871,99,-0.6291
ENSG00000076864,RAP1GAP,61,-0.8358,92,-0.0374,116,0.69458
ENSG00000090686,USP48,46,-0.6339,100,0.81636,63,-0.0239
ENSG00000070831,CDC42,207,-1.0429,357,0.01247,451,0.81040
ENSG00000173369,C1QB,60,-0.0088,185,2.35003,19,-2.3586
ENSG00000125944,HNRNPR,73,-0.6262,146,0.67942,103,0.07348
ENSG00000142676,RPL11,489,0.49878,714,1.11615,223,-1.3371
ENSG00000057757,PITHD1,193,-1.4230,232,-0.9432,615,1.57443
ENSG00000001461,NIPAL3,118,-0.1882,89,-0.6287,150,0.46848
ENSG00000133226,SRRM1,116,1.08724,151,1.33471,22,-2.5072
ENSG00000117614,SYF2,61,0.39332,96,1.15641,30,-1.2550
ENSG00000117640,MTFR1L,84,0.12215,83,0.08983,75,-0.1611
ENSG00000117632,STMN1,629,-0.9232,740,-0.5152,1344,1.01255
ENSG00000142669,SH3BGRL3,166,-1.4016,235,-0.6575,507,1.42285
ENSG00000198830,HMGN2,107,-0.0158,224,1.39631,70,-1.0596
ENSG00000090273,NUDC,105,-0.6288,261,1.11799,130,-0.2722
ENSG00000186501,TMEM222,61,-0.5096,105,0.49846,82,0.11427
ENSG00000126709,IFI6,150,-1.8399,349,-0.2733,603,1.47524
ENSG00000117758,STX12,98,-0.9235,176,0.21154,189,0.60513
ENSG00000126698,DNAJC8,113,-0.1287,151,0.40542,114,-0.1341
ENSG00000130770,ATP5IF1,294,-1.1693,444,-0.3271,733,1.09152
ENSG00000198492,YTHDF2,72,-0.7326,73,-0.5879,135,0.90110
ENSG00000162511,LAPTM5,52,-0.1272,158,2.16367,23,-1.8823
ENSG00000162512,SDC3,71,0.09964,158,1.64572,36,-1.4627
ENSG00000134644,PUM1,149,-0.2641,208,0.36275,170,0.00855
ENSG00000121766,ZCCHC17,100,-0.8556,96,-0.7816,209,1.08281
ENSG00000121769,FABP3,66,-0.5505,21,-2.2447,122,1.25701
ENSG00000162517,PEF1,50,-1.3006,62,-0.7701,144,1.40806
ENSG00000121753,ADGRB2,84,-0.3447,136,0.57061,97,-0.0663
ENSG00000184007,PTP4A2,285,1.00005,104,-0.9973,155,-0.5314
ENSG00000121774,KHDRBS1,82,-0.6011,183,0.92566,105,-0.1340
ENSG00000025800,KPNA6,51,-0.7375,94,0.43598,82,0.32656
ENSG00000084623,EIF3I,76,-0.8930,125,0.07489,147,0.66884
ENSG00000175130,MARCKSL1,286,0.43034,194,-0.3360,218,-0.2273
ENSG00000162521,RBBP4,48,-1.0229,159,1.25750,78,-0.1209
ENSG00000134684,YARS,80,-1.0318,121,-0.1940,178,0.92301
ENSG00000134686,PHC2,57,-0.2610,113,1.01556,54,-0.4794
ENSG00000163866,SMIM12,40,-1.4137,80,-0.0791,115,1.10607
ENSG00000116560,SFPQ,132,-0.1740,200,0.60269,132,-0.2315
ENSG00000142687,KIAA0319L,71,-0.4514,129,0.66805,87,-0.0513
ENSG00000020129,NCDN,166,-1.6676,464,0.23107,548,1.04726
ENSG00000126067,PSMB2,66,-1.9343,217,0.21068,268,1.19751
ENSG00000142686,C1orf216,45,-1.0508,66,-0.2796,104,0.98355
ENSG00000054116,TRAPPC3,46,-0.7024,75,0.25028,75,0.42305
ENSG00000116871,MAP7D1,170,-0.6871,155,-0.7286,314,0.92715
ENSG00000054118,THRAP3,70,-0.3240,137,0.93759,72,-0.3618
ENSG00000163875,MEAF6,73,-1.1193,103,-0.3995,178,1.09575
ENSG00000197982,C1orf122,152,-1.0959,235,-0.2185,355,0.98111
ENSG00000116954,RRAGC,56,-0.9390,81,-0.1868,116,0.85339
ENSG00000174574,AKIRIN1,75,-1.0859,157,0.31463,161,0.64636
ENSG00000168653,NDUFS5,317,-0.6953,414,-0.1330,546,0.64422
ENSG00000127603,MACF1,256,0.83601,380,1.42760,64,-2.2015
ENSG00000090621,PABPC4,76,0.34656,123,1.18895,39,-1.2350
ENSG00000116983,HPCAL4,84,-1.2014,223,0.61503,186,0.50677
ENSG00000131236,CAP1,103,-1.1018,121,-0.6752,255,1.22066
ENSG00000131238,PPT1,59,-1.4272,200,0.83797,146,0.46493
ENSG00000084073,ZMPSTE24,43,-1.2715,61,-0.5341,119,1.27130
ENSG00000084070,SMAP2,125,0.01481,107,-0.2610,130,0.12332
ENSG00000117016,RIMS3,74,-0.5993,105,0.09268,115,0.44252
ENSG00000127125,PPCS,59,0.09709,58,0.03100,54,-0.1046
ENSG00000065978,YBX1,60,-0.6929,154,1.11194,78,-0.2199
ENSG00000117394,SLC2A1,133,0.43879,290,1.97102,34,-2.4296
ENSG00000117395,EBNA1BP2,51,-0.4597,78,0.37248,67,0.16010
ENSG00000066322,ELOVL1,125,0.44393,86,-0.3051,93,-0.2553
ENSG00000142949,PTPRF,101,-0.3532,273,1.62069,80,-0.9706
ENSG00000117410,ATP6V0B,372,-1.3624,464,-0.8241,1121,1.47690
ENSG00000117411,B4GALT2,36,-1.2009,86,0.42010,82,0.64687
ENSG00000117419,ERI3,100,-1.8380,153,-0.9548,427,1.85792
ENSG00000187147,RNF220,77,-1.1584,192,0.55648,166,0.52338
ENSG00000142937,RPS8,566,0.02991,820,0.69756,465,-0.4826
ENSG00000126088,UROD,69,-0.7527,46,-1.2593,140,1.18185
ENSG00000117450,PRDX1,348,-1.0039,600,0.05646,730,0.75705
ENSG00000085998,POMGNT1,82,-0.0183,107,0.45897,75,-0.2670
ENSG00000173660,UQCRH,245,-0.7960,395,0.13488,436,0.56310
ENSG00000123472,ATPAF1,113,-0.3967,143,0.07077,151,0.29627
ENSG00000159658,EFCAB14,58,-0.5516,136,1.07270,69,-0.2921
ENSG00000162368,CMPK1,131,-1.0215,214,-0.0574,284,0.83739
ENSG00000162374,ELAVL4,150,-1.3471,209,-0.6295,440,1.37168
ENSG00000123091,RNF11,241,-0.8989,337,-0.2048,488,0.83443
ENSG00000085832,EPS15,112,-0.7406,105,-0.7351,216,0.97249
ENSG00000078618,NRDC,57,-0.8387,101,0.26316,102,0.51291
ENSG00000169213,RAB3B,171,-0.5291,108,-1.1712,293,0.96411
ENSG00000134717,BTF3L4,55,-0.9611,136,0.73207,99,0.26789
ENSG00000162378,ZYG11B,107,-0.1416,150,0.48869,107,-0.1792
ENSG00000116171,SCP2,89,-0.7052,198,0.82163,127,0.02391
ENSG00000116209,TMEM59,210,-0.9393,318,-0.1085,431,0.80948
ENSG00000116221,MRPL37,52,-0.5953,77,0.16298,80,0.39719
ENSG00000157216,SSBP3,78,0.06066,216,2.17307,27,-2.1582
ENSG00000116133,DHCR24,419,-0.7966,241,-1.5392,891,1.30656
ENSG00000162599,NFIA,123,0.83089,271,2.41354,2,-6.2021
ENSG00000162604,TM2D1,42,-1.2054,99,0.40467,96,0.66040
ENSG00000162434,JAK1,72,-0.5414,111,0.29075,103,0.27634
ENSG00000162433,AK4,36,-1.3841,59,-0.4002,106,1.27519
ENSG00000116675,DNAJC6,287,-1.0931,385,-0.4531,688,1.10517
ENSG00000184588,PDE4B,69,0.84763,118,1.74797,12,-2.8133
ENSG00000118473,SGIP1,63,-0.4877,129,0.88229,75,-0.1861
ENSG00000142864,SERBP1,117,-0.1008,257,1.42518,81,-1.0048
ENSG00000162595,DIRAS3,100,-0.5828,375,2.12640,76,-1.3372
ENSG00000116754,SRSF11,145,-0.0838,359,1.71121,86,-1.3360
ENSG00000132485,ZRANB2,104,0.22948,159,0.98395,65,-0.9122
ENSG00000172260,NEGR1,131,-0.7802,260,0.51994,215,0.29908
ENSG00000117054,ACADM,51,-0.4986,94,0.64373,65,0.00305
ENSG00000077254,USP33,91,-0.6357,190,0.77182,125,0.01148
ENSG00000180488,MIGA1,106,-0.9747,160,-0.1526,225,0.85959
ENSG00000137941,TTLL7,200,0.37195,183,0.13109,145,-0.4215
ENSG00000142875,PRKACB,266,-0.8513,451,0.16873,491,0.58169
ENSG00000162642,C1orf52,50,-0.6200,91,0.52680,72,0.17817
ENSG00000153904,DDAH1,94,-1.3479,296,0.79418,221,0.45570
ENSG00000183291,SELENOF,102,-0.8678,198,0.39058,184,0.44916
ENSG00000143013,LMO4,80,0.36537,169,1.81213,26,-2.0394
ENSG00000122406,RPL5,244,-0.4178,380,0.42847,308,0.08992
ENSG00000067334,DNTTIP2,57,-0.2011,63,-0.0109,67,0.18074
ENSG00000117519,CNN3,69,0.10338,167,1.87458,30,-1.7639
ENSG00000117569,PTBP2,39,-1.3721,67,-0.3384,114,1.23292
ENSG00000137996,RTCA,37,-1.7930,102,0.05016,140,1.23865
ENSG00000162694,EXTL2,65,-0.3246,107,0.61148,73,-0.1119
ENSG00000134186,PRPF38B,54,0.04990,159,2.32542,16,-2.4103
ENSG00000085433,WDR47,104,-0.4159,142,0.19675,138,0.23665
ENSG00000197780,TAF13,95,-1.0771,134,-0.3550,223,1.04257
ENSG00000031698,SARS,167,-0.9910,320,0.24853,337,0.62730
ENSG00000143126,CELSR2,99,0.16224,117,0.43582,78,-0.4166
ENSG00000134243,SORT1,203,-0.3918,315,0.44394,250,0.05886
ENSG00000143106,PSMA5,28,-1.8869,88,0.18305,110,1.19414
ENSG00000116337,AMPD2,61,-0.7754,87,-0.0564,110,0.66129
ENSG00000134202,GSTM3,73,-0.7801,129,0.31395,124,0.43839
ENSG00000168710,AHCYL1,218,0.36988,387,1.41371,96,-1.5099
ENSG00000197106,SLC6A17,55,-1.4477,81,-0.6332,174,1.44142
ENSG00000116396,KCNC4,118,-0.4275,165,0.22464,157,0.22880
ENSG00000134248,LAMTOR5,89,-1.4827,244,0.39282,251,0.83173
ENSG00000177301,KCNA2,76,0.55988,93,0.79040,38,-1.0962
ENSG00000116459,ATP5PB,108,-1.2212,206,0.02457,266,0.92085
ENSG00000116473,RAP1A,64,0.03071,95,0.73908,52,-0.5152
ENSG00000116489,CAPZA1,102,-0.6470,96,-0.6456,182,0.85916
ENSG00000155366,RHOC,72,0.79361,153,2.26472,4,-4.3869
ENSG00000116752,BCAS2,80,-1.2038,163,0.14652,192,0.83257
ENSG00000009307,CSDE1,282,-0.4859,340,-0.0823,413,0.45397
ENSG00000163399,ATP1A1,307,-2.0672,301,-1.8568,1616,2.40394
ENSG00000198162,MAN1A2,170,0.88236,196,0.92709,58,-1.6247
ENSG00000265808,SEC22B,51,-0.6041,74,0.13509,79,0.42081
ENSG00000131779,PEX11B,55,-0.2990,85,0.52093,62,-0.0689
ENSG00000265241,RBM8A,83,-0.3577,102,0.06798,108,0.26629
ENSG00000178104,PDE4DIP,105,-0.5408,290,1.44101,107,-0.6313
ENSG00000159164,SV2A,314,-0.6035,458,0.14227,483,0.41596
ENSG00000143401,ANP32E,86,0.16159,192,1.73193,38,-1.6458
ENSG00000266472,MRPS21,97,-0.8622,244,0.88467,155,0.08425
ENSG00000143420,ENSA,48,-0.9778,173,1.49536,70,-0.3656
ENSG00000213190,MLLT11,228,-1.4322,259,-1.0388,735,1.62349
ENSG00000159352,PSMD4,112,-0.9538,171,-0.1209,234,0.82688
ENSG00000143393,PI4KB,25,-1.9674,115,0.80742,93,0.75158
ENSG00000159377,PSMB4,181,-0.9758,249,-0.3086,393,0.94589
ENSG00000143376,SNX27,67,-0.2462,124,0.89090,66,-0.3893
ENSG00000197747,S100A10,42,-2.1184,75,-0.9926,220,2.04925
ENSG00000197956,S100A6,193,-1.2790,323,-0.2655,518,1.13092
ENSG00000189171,S100A13,148,0.45367,148,0.36153,94,-0.6506
ENSG00000160678,S100A1,111,0.73100,105,0.46227,53,-1.0187
ENSG00000160679,CHTOP,42,-0.6314,112,1.24714,50,-0.3826
ENSG00000143621,ILF2,51,-1.4716,105,-0.1155,156,1.16388
ENSG00000143543,JTB,82,-0.7299,222,1.19213,107,-0.2620
ENSG00000177954,RPS27,908,0.33409,1468,1.18331,471,-1.2151
ENSG00000143549,TPM3,145,-0.7481,224,0.09913,252,0.55003
ENSG00000143612,C1orf43,46,-1.9045,207,0.83908,162,0.69817
ENSG00000143575,HAX1,40,-1.0998,108,0.74141,80,0.34949
ENSG00000160714,UBE2Q1,108,-0.1920,180,0.75652,105,-0.3302
ENSG00000160710,ADAR,132,-0.8132,284,0.63376,216,0.24092
ENSG00000163344,PMVK,65,-0.7017,107,0.26407,105,0.41376
ENSG00000163346,PBXIP1,113,0.37755,238,1.81813,37,-2.0672
ENSG00000163463,KRTCAP2,92,-0.4680,122,0.09557,129,0.33868
ENSG00000177628,GBA,79,-1.1163,170,0.33257,172,0.65388
ENSG00000116521,SCAMP3,56,-0.5887,77,0.02482,88,0.47408
ENSG00000160752,FDPS,78,-2.3929,118,-1.5021,507,2.47025
ENSG00000160753,RUSC1,81,-0.4160,97,-0.0374,112,0.37323
ENSG00000116539,ASH1L,106,1.35359,136,1.49873,9,-3.5645
ENSG00000132718,SYT11,451,-1.0792,855,0.14939,985,0.74986
ENSG00000116586,LAMTOR2,63,-0.6495,59,-0.6301,111,0.85437
ENSG00000160785,SLC25A44,57,-0.0759,25,-1.3904,72,0.62946
ENSG00000160781,PAQR6,512,1.75807,305,0.20621,100,-2.1478
ENSG00000198952,SMG5,36,-1.0151,53,-0.2243,79,0.92806
ENSG00000163468,CCT3,78,-1.0235,160,0.32467,160,0.59875
ENSG00000125462,C1orf61,466,0.65408,636,1.10086,183,-1.5130
ENSG00000163382,NAXE,47,-1.4515,219,1.48107,99,-0.0741
ENSG00000132702,HAPLN2,153,0.55949,53,-1.3315,120,0.01228
ENSG00000132692,BCAN,180,1.23428,192,1.01565,38,-2.2717
ENSG00000162706,CADM3,162,-1.0869,297,0.07854,361,0.79948
ENSG00000158710,TAGLN2,46,-1.5475,125,0.27693,140,0.94975
ENSG00000177807,KCNJ10,81,0.84927,100,1.04084,26,-1.7062
ENSG00000162729,IGSF8,65,-0.8382,162,0.90130,101,0.05478
ENSG00000018625,ATP1A2,229,0.34601,571,2.22987,50,-2.7763
ENSG00000162734,PEA15,719,-0.4044,712,-0.3493,1032,0.52582
ENSG00000132716,DCAF8,50,-0.5507,94,0.64609,67,0.04127
ENSG00000162735,PEX19,38,-1.3382,143,1.14848,82,0.16014
ENSG00000122218,COPA,105,-0.6169,140,-0.0224,168,0.52280
ENSG00000143256,PFDN2,62,-1.2543,127,0.08683,157,0.90282
ENSG00000143222,UFC1,69,-1.0069,97,-0.2841,152,0.95499
ENSG00000158864,NDUFS2,152,-0.7638,185,-0.3236,284,0.79718
ENSG00000143252,SDHC,90,-0.7021,128,-0.0113,154,0.58096
ENSG00000152332,UHMK1,182,-0.6898,248,-0.0563,309,0.59742
ENSG00000117152,RGS4,46,-1.2106,45,-1.0426,126,1.46324
ENSG00000143248,RGS5,69,0.28886,193,2.48980,11,-3.3075
ENSG00000185630,PBX1,66,-0.1980,184,1.86175,40,-1.3948
ENSG00000143198,MGST3,108,-1.9865,296,-0.1396,472,1.46665
ENSG00000143183,TMCO1,77,-0.4434,187,1.27781,77,-0.5574
ENSG00000143158,MPC2,88,-0.5504,98,-0.2685,139,0.60362
ENSG00000143155,TIPRL,46,-0.5200,47,-0.3996,73,0.64425
ENSG00000143153,ATP1B1,1308,-1.4818,1388,-1.1901,4408,1.72358
ENSG00000075945,KIFAP3,143,-1.6579,223,-0.7444,528,1.63600
ENSG00000117523,PRRC2C,269,1.11157,153,-0.2108,115,-1.0000
ENSG00000117533,VAMP4,44,-0.5618,123,1.42898,46,-0.6032
ENSG00000197959,DNM3,268,-0.6677,247,-0.6878,486,0.89410
ENSG00000117592,PRDX6,128,-0.7996,245,0.43288,217,0.37294
ENSG00000234741,GAS5,156,0.43666,198,0.78638,87,-0.9574
ENSG00000152061,RABGAP1L,102,0.19183,106,0.22069,83,-0.3041
ENSG00000116161,CACYBP,130,-1.5391,239,-0.3682,427,1.35576
ENSG00000116147,TNR,126,1.58658,132,1.19841,11,-3.4255
ENSG00000116199,FAM20B,66,-0.0248,77,0.26718,63,-0.1357
ENSG00000169905,TOR1AIP2,74,0.40331,47,-0.4533,59,-0.1472
ENSG00000116260,QSOX1,52,-1.5052,65,-0.9635,177,1.64107
ENSG00000143324,XPR1,49,-0.1859,62,0.23496,54,0.02391
ENSG00000135821,GLUL,568,0.70765,650,0.79184,247,-1.2688
ENSG00000135829,DHX9,54,-1.0186,136,0.71002,102,0.32186
ENSG00000157064,NMNAT2,92,-0.5753,76,-0.7974,158,0.86492
ENSG00000162704,ARPC5,85,-1.1371,74,-1.1952,225,1.46766
ENSG00000047410,TPR,65,-0.3591,183,1.70284,50,-1.0532
ENSG00000116741,RGS2,53,-1.5231,13,-3.4381,201,2.32568
ENSG00000116750,UCHL5,47,-1.0363,37,-1.2673,118,1.41516
ENSG00000023572,GLRX2,33,-1.0530,30,-1.0288,82,1.33792
ENSG00000151414,NEK7,59,-0.9620,56,-0.8899,135,1.21099
ENSG00000118200,CAMSAP2,183,-0.2224,158,-0.4284,232,0.41028
ENSG00000116857,TMEM9,98,-1.0606,173,0.03449,216,0.80902
ENSG00000174307,PHLDA3,82,-0.9118,121,-0.1315,167,0.80295
ENSG00000159176,CSRP1,341,0.69709,455,1.08953,129,-1.5562
ENSG00000198700,IPO9,53,-0.1755,57,-0.0204,61,0.16428
ENSG00000198892,SHISA4,91,-0.8179,112,-0.3370,176,0.84484
ENSG00000134375,TIMM17A,127,-0.2947,105,-0.5521,172,0.52746
ENSG00000170075,GPR37L1,81,-0.0561,255,2.36102,28,-2.3030
ENSG00000143862,ARL8A,143,-0.9620,160,-0.6312,318,1.09679
ENSG00000143858,SYT2,41,-1.7268,26,-2.1908,174,2.25508
ENSG00000159346,ADIPOR1,39,-1.0584,38,-0.9487,96,1.30945
ENSG00000159348,CYB5R1,61,-2.2248,141,-0.6939,338,1.94072
ENSG00000163444,TMEM183A,42,-0.6879,39,-0.6893,78,0.91089
ENSG00000058668,ATP2B4,117,-0.7944,303,1.02197,170,-0.0727
ENSG00000182004,SNRPE,66,-0.2321,87,0.29096,74,0.02789
ENSG00000143850,PLEKHA6,45,-0.5225,123,1.41211,46,-0.6185
ENSG00000163531,NFASC,95,-0.9641,213,0.56382,176,0.39377
ENSG00000184144,CNTN2,258,0.29292,249,0.16618,197,-0.3664
ENSG00000133059,DSTYK,87,0.33563,143,1.21521,44,-1.2497
ENSG00000133069,TMCC2,73,0.31012,104,0.90430,43,-0.9252
ENSG00000117266,CDK18,126,0.19420,31,-2.0819,136,0.53109
ENSG00000069275,NUCKS1,600,0.79007,721,0.94927,222,-1.5261
ENSG00000196352,CD55,54,-1.3400,60,-0.9888,162,1.53550
ENSG00000117335,CD46,53,-0.9302,79,-0.1345,109,0.81779
ENSG00000123684,LPGAT1,56,-0.2359,34,-1.0273,78,0.66125
ENSG00000117691,NENF,155,-0.9122,180,-0.5290,330,1.01102
ENSG00000136628,EPRS,91,-0.1634,116,0.28991,97,-0.0295
ENSG00000118873,RAB3GAP2,48,-1.3416,103,0.08621,130,0.95748
ENSG00000154305,MIA3,68,-0.4683,146,0.98046,77,-0.2802
ENSG00000186063,AIDA,54,-0.5672,126,1.06168,64,-0.2710
ENSG00000162909,CAPN2,45,-0.7277,141,1.47942,54,-0.5246
ENSG00000143753,DEGS1,60,-1.0114,134,0.51392,116,0.46044
ENSG00000154380,ENAH,101,-0.0695,190,1.12008,78,-0.7413
ENSG00000143742,SRP9,144,-0.8320,326,0.71902,233,0.19096
ENSG00000143819,EPHX1,52,-0.1723,122,1.46900,38,-0.9807
ENSG00000196187,TMEM63A,57,0.19775,139,1.97409,20,-2.0406
ENSG00000143811,PYCR2,46,-1.0381,146,1.13328,79,-0.0042
ENSG00000163041,H3F3A,202,0.30331,322,1.12733,111,-1.1249
ENSG00000182827,ACBD3,47,-0.8354,84,0.28358,84,0.49740
ENSG00000143799,PARP1,89,-0.7731,148,0.20413,154,0.50367
ENSG00000143772,ITPKB,99,0.54184,184,1.69744,29,-2.1365
ENSG00000143776,CDC42BPA,85,-0.3055,198,1.32263,75,-0.7153
ENSG00000143761,ARF1,220,-0.8779,386,0.20486,411,0.57770
ENSG00000162910,MRPL55,43,-1.6918,162,0.72075,134,0.69450
ENSG00000143774,GUK1,207,-0.9172,336,0.03575,409,0.70950
ENSG00000168159,RNF187,370,-0.8126,498,-0.1924,702,0.76443
ENSG00000116574,RHOU,77,0.43426,101,0.83861,42,-0.9998
ENSG00000168118,RAB4A,82,-0.8049,216,1.04044,120,-0.0806
ENSG00000135744,AGT,67,-1.6020,741,4.09604,27,-3.4317
ENSG00000135766,EGLN1,77,-0.2082,104,0.35649,84,-0.0342
ENSG00000116918,TSNAX,67,-0.4270,109,0.50090,83,0.04804
ENSG00000135778,NTPCR,56,-0.8413,61,-0.5739,115,0.97872
ENSG00000168264,IRF2BP2,85,-0.1234,209,1.65338,54,-1.2277
ENSG00000173726,TOMM20,301,-0.5762,341,-0.2722,485,0.62592
ENSG00000054267,ARID4B,138,1.14272,169,1.24073,27,-2.4539
ENSG00000168243,GNG4,73,-0.9089,153,0.48690,133,0.41124
ENSG00000116977,LGALS8,32,-1.3882,38,-0.9385,101,1.54768
ENSG00000091483,FH,44,-0.9521,30,-1.4054,103,1.39451
ENSG00000143702,CEP170,91,0.22072,147,1.08788,55,-0.9986
ENSG00000117020,AKT3,78,-0.0172,148,1.19810,55,-0.8629
ENSG00000035687,ADSS,53,-0.7573,147,1.20597,70,-0.2545
ENSG00000203667,COX20,60,-0.6178,105,0.44673,89,0.23159
ENSG00000153187,HNRNPU,191,-0.2106,425,1.33392,153,-0.8106
ENSG00000162852,CNST,45,-0.9928,6,-3.7000,118,1.86022
ENSG00000143653,SCCPDH,59,-1.5127,166,0.39724,170,0.84525
ENSG00000143727,ACP1,30,-2.0310,36,-1.5144,154,2.24273
ENSG00000151353,TMEM18,51,0.02695,73,0.67534,42,-0.4631
ENSG00000186487,MYT1L,70,-0.3559,140,0.94783,74,-0.3439
ENSG00000182551,ADI1,38,-1.2672,124,0.92388,83,0.30659
ENSG00000171863,RPS7,190,-0.6988,412,0.77366,275,0.05604
ENSG00000232044,SILC1,59,0.02492,63,0.11362,57,-0.0870
ENSG00000134313,KIDINS220,141,-0.3976,209,0.35706,178,0.12093
ENSG00000143797,MBOAT2,71,-0.3236,79,-0.0867,93,0.32475
ENSG00000119185,ITGB1BP1,71,-1.1629,123,-0.1115,173,0.96503
ENSG00000134308,YWHAQ,308,-1.0934,329,-0.8255,767,1.28308
ENSG00000115756,HPCAL1,190,-1.3021,405,0.13065,490,0.90444
ENSG00000143870,PDIA6,51,-0.8353,91,0.28061,91,0.49922
ENSG00000134318,ROCK2,72,-0.2151,171,1.45986,55,-0.9310
ENSG00000169006,NTSR2,81,0.81355,22,-1.5460,54,-0.1839
ENSG00000134324,LPIN1,115,-0.1610,85,-0.6234,143,0.44250
ENSG00000079785,DDX1,99,-0.9034,107,-0.6357,212,1.05467
ENSG00000197872,FAM49A,66,-0.3273,28,-1.6477,102,0.92522
ENSG00000163032,VSNL1,319,-0.2523,528,0.69310,331,-0.2313
ENSG00000068697,LAPTM4A,85,-1.0085,273,1.22745,137,-0.1038
ENSG00000055917,PUM2,58,-0.4757,158,1.47855,55,-0.7205
ENSG00000143878,RHOB,217,-0.4667,496,1.12542,234,-0.4033
ENSG00000119782,FKBP1B,37,-1.4031,14,-2.6905,128,2.10092
ENSG00000115128,SF3B6,29,-1.6612,178,1.79120,65,-0.2636
ENSG00000198399,ITSN2,55,-0.1887,126,1.43673,41,-0.9323
ENSG00000084676,NCOA1,104,1.03550,52,-0.4621,50,-0.7860
ENSG00000138031,ADCY3,30,-1.3764,93,0.70692,75,0.53942
ENSG00000084710,EFR3B,106,-0.6471,119,-0.3591,183,0.72532
ENSG00000084731,KIF3C,162,-1.3517,135,-1.4506,506,1.72700
ENSG00000084733,RAB10,95,-0.7001,132,-0.0458,163,0.59924
ENSG00000084754,HADHA,79,-0.5457,130,0.41025,110,0.20166
