Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to6,Feature log2 fold change topic 4to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000171612,SLC25A33,156,2.09145,26,-1.1622,53,0.07120,15,-1.8814,28,-0.9698
ENSG00000171603,CLSTN1,156,-1.0815,494,1.00152,305,-0.0296,238,-0.4208,172,-0.9266
ENSG00000178585,CTNNBIP1,156,1.74680,40,-0.7112,49,-0.4266,60,-0.0073,35,-0.8441
ENSG00000162441,LZIC,156,1.62447,40,-0.8376,30,-1.4819,103,0.83529,80,0.38341
ENSG00000130939,UBE4B,156,1.13721,80,-0.0195,62,-0.5806,95,0.25096,53,-0.6811
ENSG00000054523,KIF1B,156,-1.3475,428,0.30027,332,-0.2272,533,0.63212,399,0.13628
ENSG00000142657,PGD,156,0.86157,111,0.32835,84,-0.2504,77,-0.3283,46,-1.1257
ENSG00000160049,DFFA,156,1.41132,41,-0.9638,65,-0.1694,70,-0.0190,60,-0.2501
ENSG00000120948,TARDBP,156,0.89433,68,-0.5740,83,-0.2435,110,0.28913,91,-0.0362
ENSG00000116649,SRM,156,1.17630,84,0.10425,69,-0.3068,72,-0.1740,34,-1.3479
ENSG00000171824,EXOSC10,156,2.13623,31,-0.8803,37,-0.6675,51,0.03953,23,-1.1952
ENSG00000198793,MTOR,156,2.15392,46,-0.1539,35,-0.7513,21,-1.3558,26,-1.0351
ENSG00000116661,FBXO2,156,-0.7039,366,0.86799,278,0.33321,113,-1.1990,100,-1.3794
ENSG00000132879,FBXO44,156,1.00735,146,1.10151,60,-0.7815,37,-1.3384,33,-1.5121
ENSG00000011021,CLCN6,156,0.07235,242,1.03309,141,-0.1222,66,-1.2779,63,-1.3549
ENSG00000116685,KIAA2013,156,1.66883,53,-0.2887,28,-1.5140,104,0.88276,45,-0.5100
ENSG00000083444,PLOD1,156,2.10484,46,-0.1919,33,-0.8812,19,-1.5463,41,-0.3440
ENSG00000116688,MFN2,156,-0.0408,202,0.46485,175,0.21600,107,-0.6493,88,-0.9514
ENSG00000048707,VPS13D,156,1.24748,58,-0.5005,78,0.03889,45,-0.8286,61,-0.3585
ENSG00000116731,PRDM2,156,1.87728,36,-0.7911,29,-1.3033,68,0.31506,67,0.28003
ENSG00000189337,KAZN,156,0.91880,81,-0.2289,37,-1.7544,239,1.76061,65,-0.5525
ENSG00000142634,EFHD2,156,1.93772,51,-0.1268,49,-0.2573,5,-3.6164,29,-0.9993
ENSG00000116138,DNAJC16,156,2.16961,37,-0.5276,34,-0.7568,38,-0.4233,25,-1.0960
ENSG00000116786,PLEKHM2,156,1.96847,56,0.05435,39,-0.7052,21,-1.4697,28,-1.0103
ENSG00000065526,SPEN,156,1.30584,29,-1.5914,75,0.02891,60,-0.3568,95,0.40787
ENSG00000055070,SZRD1,156,1.99406,27,-1.1808,36,-0.7936,75,0.56503,33,-0.7653
ENSG00000219481,NBPF1,156,1.73321,38,-0.8209,32,-1.2809,132,1.38813,23,-1.4690
ENSG00000159363,ATP13A2,156,-0.3398,371,1.47840,182,-0.1287,43,-2.3044,53,-1.9950
ENSG00000117118,SDHB,156,1.25051,106,0.66697,52,-0.8077,57,-0.4657,31,-1.4035
ENSG00000117115,PADI2,156,-0.5799,45,-2.6475,88,-1.7929,1003,3.15449,277,0.35841
ENSG00000127463,EMC1,156,1.55690,80,0.40492,36,-1.1855,74,0.20429,25,-1.5085
ENSG00000053372,MRTO4,156,1.81964,49,-0.3133,49,-0.3464,30,-1.0246,31,-0.9914
ENSG00000053371,AKR7A2,156,2.51431,30,-0.6434,25,-1.1109,31,-0.4993,22,-1.0259
ENSG00000077549,CAPZB,156,-0.3067,246,0.53583,157,-0.4006,228,0.31733,161,-0.2527
ENSG00000173436,MICOS10,156,-0.2791,161,-0.2672,220,0.41790,148,-0.3657,197,0.10327
ENSG00000158747,NBL1,156,0.36486,142,0.24423,170,0.78109,9,-3.8454,44,-1.6317
ENSG00000162545,CAMK2N1,156,-1.8947,502,-0.0948,628,0.42523,652,0.35380,526,-0.0058
ENSG00000090432,MUL1,156,1.70087,56,-0.1595,57,-0.1576,37,-0.8002,13,-2.3401
ENSG00000183114,FAM43B,156,2.37599,66,0.76460,20,-1.5928,1,-5.5555,16,-1.6442
ENSG00000158828,PINK1,156,-1.1362,560,1.22059,309,-0.0810,146,-1.2410,212,-0.6611
ENSG00000127483,HP1BP3,156,-0.4753,189,-0.1971,221,0.12216,232,0.17395,247,0.27883
ENSG00000075151,EIF4G3,156,0.13637,176,0.40269,122,-0.3627,141,-0.0248,134,-0.1066
ENSG00000076864,RAP1GAP,156,0.77198,176,1.25371,86,-0.3117,4,-4.8047,23,-2.2030
ENSG00000090686,USP48,156,1.21661,60,-0.4851,72,-0.1789,45,-0.8790,87,0.18760
ENSG00000070831,CDC42,156,-1.1897,441,0.58040,270,-0.4488,568,0.93109,236,-0.5480
ENSG00000173372,C1QA,156,1.60947,7,-3.3947,87,0.78873,40,-0.7262,39,-0.7711
ENSG00000173369,C1QB,156,1.71304,14,-2.4057,56,-0.2020,43,-0.5480,93,0.71590
ENSG00000004487,KDM1A,156,1.99903,65,0.37806,35,-0.8705,17,-1.7492,19,-1.5534
ENSG00000169641,LUZP1,156,1.68258,70,0.24027,55,-0.2528,0,-8.5275,33,-0.9737
ENSG00000125944,HNRNPR,156,0.46254,83,-0.6472,130,0.21893,122,0.04805,114,-0.0648
ENSG00000142676,RPL11,156,-1.3641,181,-1.2638,490,0.70493,416,0.18846,568,0.72552
ENSG00000057757,PITHD1,156,-1.1176,634,1.59339,250,-0.5056,239,-0.4502,114,-1.5985
ENSG00000189266,PNRC2,156,1.21194,44,-1.0319,82,0.12689,66,-0.2791,69,-0.2084
ENSG00000188529,SRSF10,156,1.20698,76,-0.0560,56,-0.7197,70,-0.1779,82,0.06543
ENSG00000001461,NIPAL3,156,-0.0201,138,-0.2528,105,-0.8446,311,1.19084,204,0.43177
ENSG00000117602,RCAN3,156,1.91349,79,0.73774,24,-1.6066,32,-0.8838,25,-1.2566
ENSG00000133226,SRRM1,156,1.33303,35,-1.2733,41,-1.1644,111,0.70673,126,0.92981
ENSG00000169504,CLIC4,156,0.37184,31,-2.3365,132,0.12299,228,1.04902,159,0.40144
ENSG00000117614,SYF2,156,1.50182,48,-0.6265,58,-0.3431,53,-0.3861,62,-0.1403
ENSG00000117616,RSRP1,156,0.82070,42,-1.4404,84,-0.3001,205,1.33483,74,-0.4180
ENSG00000183726,TMEM50A,156,0.56280,48,-1.4633,131,0.37828,169,0.70940,81,-0.5238
ENSG00000204178,MACO1,156,2.04886,43,-0.3447,35,-0.8171,37,-0.5508,32,-0.7618
ENSG00000157978,LDLRAP1,156,1.55978,5,-3.8657,20,-2.1568,237,2.51463,59,-0.1615
ENSG00000162430,SELENON,156,1.93334,25,-1.3710,44,-0.4550,71,0.42535,29,-0.9826
ENSG00000117640,MTFR1L,156,1.12921,101,0.42992,58,-0.7206,59,-0.5185,62,-0.4542
ENSG00000117632,STMN1,156,-2.6230,863,0.00168,688,-0.4915,2100,1.61533,852,-0.0189
ENSG00000142684,ZNF593,156,2.18353,37,-0.5113,41,-0.3980,26,-1.0278,15,-1.8319
ENSG00000142669,SH3BGRL3,156,-0.7513,321,0.50860,250,0.00469,266,0.10828,181,-0.5149
ENSG00000198830,HMGN2,156,-0.2006,83,-1.3190,209,0.41838,279,0.78315,182,0.05509
ENSG00000117713,ARID1A,156,0.90477,64,-0.6618,79,-0.3431,116,0.38643,101,0.14593
ENSG00000090273,NUDC,156,0.33871,126,-0.0204,135,0.13100,109,-0.2465,97,-0.4337
ENSG00000253368,TRNP1,156,1.29380,99,0.56295,72,-0.0989,15,-2.3946,15,-2.4695
ENSG00000142784,WDTC1,156,1.78851,42,-0.6041,40,-0.7860,73,0.35985,36,-0.7832
ENSG00000186501,TMEM222,156,1.05462,82,-0.0554,75,-0.2651,61,-0.5331,72,-0.2772
ENSG00000158195,WASF2,156,0.83632,21,-2.4897,72,-0.5996,209,1.39109,142,0.66374
ENSG00000126705,AHDC1,156,2.23462,34,-0.6327,40,-0.4081,30,-0.7394,11,-2.1666
ENSG00000126709,IFI6,156,-1.0591,463,0.87989,368,0.46994,119,-1.4696,128,-1.3596
ENSG00000117758,STX12,156,0.14886,207,0.77164,118,-0.4050,127,-0.1813,87,-0.7785
ENSG00000117751,PPP1R8,156,2.00774,34,-0.7809,40,-0.5951,61,0.24045,18,-1.6350
ENSG00000117748,RPA2,156,2.19957,43,-0.2520,33,-0.8312,30,-0.7463,21,-1.3110
ENSG00000126698,DNAJC8,156,0.28603,131,-0.0029,135,0.06477,123,-0.1023,104,-0.3783
ENSG00000130770,ATP5IF1,156,-0.7109,363,0.83745,252,0.08051,161,-0.6561,146,-0.8139
ENSG00000198492,YTHDF2,156,0.56948,145,0.53155,87,-0.5307,140,0.38342,44,-1.4589
ENSG00000159023,EPB41,156,2.38125,38,-0.3384,32,-0.7114,6,-2.9008,28,-0.7610
ENSG00000116350,SRSF4,156,1.59074,52,-0.3998,51,-0.4854,56,-0.2381,46,-0.5403
ENSG00000060656,PTPRU,156,2.13904,54,0.14974,28,-1.1569,34,-0.6034,18,-1.5718
ENSG00000162511,LAPTM5,156,1.18137,25,-1.9369,83,0.09162,65,-0.3352,117,0.65364
ENSG00000162512,SDC3,156,0.43663,92,-0.4939,151,0.56917,82,-0.6034,86,-0.5360
ENSG00000134644,PUM1,156,-0.4118,203,0.01733,273,0.78972,117,-0.8624,110,-0.9516
ENSG00000121766,ZCCHC17,156,0.33523,132,0.06105,114,-0.2541,153,0.30565,107,-0.2917
ENSG00000121769,FABP3,156,1.26896,134,1.23733,43,-1.1623,37,-1.1438,19,-2.1243
ENSG00000162517,PEF1,156,1.02490,125,0.75777,56,-0.8820,86,-0.0023,30,-1.6374
ENSG00000084636,COL16A1,156,1.48163,22,-1.8787,39,-1.1246,181,1.79465,46,-0.6293
ENSG00000121753,ADGRB2,156,1.04975,125,0.79684,74,-0.2980,39,-1.2371,13,-2.8127
ENSG00000184007,PTP4A2,156,-0.9994,161,-1.0600,279,-0.1074,391,0.48899,634,1.37793
ENSG00000121774,KHDRBS1,156,-0.3042,167,-0.2240,246,0.67965,162,-0.2456,115,-0.7827
ENSG00000025800,KPNA6,156,1.34966,51,-0.6333,86,0.42065,19,-2.0393,45,-0.7715
ENSG00000084652,TXLNA,156,1.67530,49,-0.4268,43,-0.7574,78,0.39192,34,-0.9651
ENSG00000084623,EIF3I,156,0.27936,145,0.19003,130,-0.0241,130,-0.0189,86,-0.6759
ENSG00000175130,MARCKSL1,156,-1.7906,137,-2.1539,219,-1.5836,2238,3.19942,616,0.37546
ENSG00000160058,BSDC1,156,1.20642,73,-0.1284,61,-0.5472,87,0.18155,55,-0.5680
ENSG00000162521,RBBP4,156,0.63332,89,-0.3455,102,-0.1065,112,0.07429,105,-0.0376
ENSG00000134684,YARS,156,0.78658,122,0.43254,99,0.00527,53,-0.9856,38,-1.4754
ENSG00000116497,S100PBP,156,1.85224,40,-0.6461,54,-0.1309,33,-0.8641,26,-1.2308
ENSG00000160097,FNDC5,156,2.11246,65,0.50920,33,-0.8594,0,-6.3190,18,-1.5645
ENSG00000004455,AK2,156,1.62729,32,-1.2079,42,-0.8550,108,0.92437,53,-0.2791
ENSG00000142920,AZIN2,156,2.20544,23,-1.2713,26,-1.2590,82,0.89862,27,-0.9085
ENSG00000134686,PHC2,156,0.73676,59,-0.9680,95,-0.1514,213,1.31994,39,-1.4869
ENSG00000163866,SMIM12,156,0.99448,100,0.26534,90,0.04960,43,-1.1189,33,-1.5155
ENSG00000116560,SFPQ,156,-0.0833,132,-0.4039,178,0.19834,194,0.27892,163,-0.0066
ENSG00000146463,ZMYM4,156,1.65382,59,-0.1034,42,-0.8120,49,-0.3842,50,-0.3668
ENSG00000142687,KIAA0319L,156,1.41046,67,-0.1043,62,-0.2825,57,-0.3351,31,-1.2673
ENSG00000020129,NCDN,156,-0.8185,497,1.44989,260,-0.0026,94,-1.5861,59,-2.2852
ENSG00000126067,PSMB2,156,0.05273,241,0.99334,110,-0.6679,168,0.17690,71,-1.1909
ENSG00000142686,C1orf216,156,1.80214,77,0.56575,38,-0.9002,33,-0.9200,11,-2.5620
ENSG00000092847,AGO1,156,2.19293,27,-1.0518,47,-0.1070,11,-2.2289,31,-0.7354
ENSG00000126070,AGO3,156,1.31973,36,-1.2517,66,-0.2571,106,0.61027,60,-0.3456
ENSG00000116863,ADPRHL2,156,2.10703,38,-0.5299,36,-0.7205,49,-0.0688,18,-1.6114
ENSG00000054116,TRAPPC3,156,1.58606,65,0.00057,51,-0.5132,57,-0.1907,22,-1.6844
ENSG00000116871,MAP7D1,156,-0.5775,255,0.26224,137,-0.9961,496,1.42636,211,-0.0896
ENSG00000054118,THRAP3,156,0.67248,82,-0.4449,106,0.02057,97,-0.1346,104,-0.0086
ENSG00000181817,LSM10,156,2.34078,42,-0.1612,27,-1.0996,25,-0.9516,23,-1.0873
ENSG00000116898,MRPS15,156,1.82384,67,0.29034,38,-0.8695,32,-0.9202,26,-1.2374
ENSG00000163875,MEAF6,156,0.07730,232,0.93151,151,0.03448,77,-1.0375,41,-1.9917
ENSG00000185090,MANEAL,156,2.24124,84,1.19693,16,-2.0389,3,-3.9657,10,-2.3513
ENSG00000197982,C1orf122,156,-0.4629,169,-0.3873,194,-0.1579,390,1.10115,197,-0.0847
ENSG00000183431,SF3A3,156,1.98627,40,-0.5206,41,-0.5604,41,-0.4461,28,-1.0174
ENSG00000183520,UTP11,156,2.23090,35,-0.5907,39,-0.4520,20,-1.3478,23,-1.1792
ENSG00000116954,RRAGC,156,0.83772,135,0.70701,55,-1.1101,124,0.43236,50,-1.0365
ENSG00000174574,AKIRIN1,156,0.22335,166,0.38751,105,-0.5567,198,0.63592,89,-0.6768
ENSG00000168653,NDUFS5,156,-1.3453,512,0.68617,409,0.25987,248,-0.6278,279,-0.4450
ENSG00000127603,MACF1,156,-0.8285,186,-0.6227,264,0.01460,374,0.60389,402,0.73249
ENSG00000090621,PABPC4,156,0.72289,49,-1.2937,91,-0.2455,139,0.52760,149,0.64606
ENSG00000116983,HPCAL4,156,0.12455,198,0.64597,181,0.55856,7,-4.4100,54,-1.5457
ENSG00000168389,MFSD2A,156,1.27488,8,-3.5371,122,1.34454,21,-1.9490,46,-0.8012
ENSG00000131236,CAP1,156,-0.2755,183,-0.0170,153,-0.4133,316,0.92505,181,-0.0309
ENSG00000131238,PPT1,156,0.09897,180,0.40976,144,-0.0431,112,-0.4382,114,-0.4114
ENSG00000084073,ZMPSTE24,156,1.26653,65,-0.2965,74,-0.0570,69,-0.1501,31,-1.4128
ENSG00000049089,COL9A2,156,1.29845,13,-2.8504,34,-1.5390,251,2.33079,64,-0.2610
ENSG00000084070,SMAP2,156,0.46930,136,0.28302,140,0.41974,42,-1.5963,53,-1.2689
ENSG00000117016,RIMS3,156,0.68035,147,0.70404,120,0.34344,6,-4.1153,17,-2.7083
ENSG00000066136,NFYC,156,1.89823,36,-0.7615,52,-0.1540,40,-0.5406,21,-1.4877
ENSG00000198815,FOXJ3,156,1.02686,89,0.06512,89,0.08287,53,-0.7800,35,-1.4217
ENSG00000177181,RIMKLA,156,1.30647,91,0.40591,73,-0.0394,12,-2.7054,25,-1.6858
ENSG00000127125,PPCS,156,1.05272,68,-0.4125,105,0.50941,37,-1.2852,37,-1.2927
ENSG00000065978,YBX1,156,0.87839,39,-1.5211,88,-0.1372,136,0.64000,114,0.33722
ENSG00000117394,SLC2A1,156,0.29598,26,-2.6506,228,1.64808,83,-0.7252,71,-0.9693
ENSG00000117395,EBNA1BP2,156,1.86435,49,-0.2613,39,-0.7837,58,0.04685,24,-1.3460
ENSG00000179178,TMEM125,156,1.30157,17,-2.4554,11,-3.3654,296,2.77186,80,0.10790
ENSG00000066322,ELOVL1,156,-0.1008,40,-2.3520,65,-1.8038,702,2.96908,194,0.26509
ENSG00000142949,PTPRF,156,0.46158,139,0.31827,93,-0.5202,128,0.12618,106,-0.1770
ENSG00000126091,ST3GAL3,156,2.01911,49,-0.1269,37,-0.7273,34,-0.6848,22,-1.3866
ENSG00000117408,IPO13,156,0.63391,59,-1.0605,70,-0.8737,260,1.60119,113,0.08658
ENSG00000117410,ATP6V0B,156,-1.7243,977,1.68803,366,-0.5460,351,-0.4774,212,-1.2570
ENSG00000117411,B4GALT2,156,1.23352,59,-0.4929,75,-0.0652,63,-0.3285,56,-0.5228
ENSG00000196517,SLC6A9,156,1.44289,13,-2.6932,21,-2.2250,262,2.62805,49,-0.5563
ENSG00000178028,DMAP1,156,1.86591,27,-1.2670,49,-0.2995,66,0.25212,28,-1.0920
ENSG00000117419,ERI3,156,0.13131,247,1.16913,108,-0.6180,112,-0.4003,66,-1.2264
ENSG00000187147,RNF220,156,-0.0490,162,0.01776,130,-0.4575,271,0.90195,143,-0.1858
ENSG00000142937,RPS8,156,-1.6389,276,-0.8638,521,0.38026,535,0.30601,758,0.91951
ENSG00000070785,EIF2B3,156,1.91120,64,0.26705,37,-0.8411,35,-0.7432,15,-1.9913
ENSG00000126088,UROD,156,1.12068,89,0.16510,53,-0.8940,99,0.30937,63,-0.4203
ENSG00000117450,PRDX1,156,-1.5504,435,0.06777,475,0.29621,564,0.49616,345,-0.3202
ENSG00000117448,AKR1A1,156,1.60750,38,-0.9172,55,-0.3497,74,0.24132,42,-0.6754
ENSG00000132780,NASP,156,1.84156,26,-1.3690,23,-1.7375,89,0.74688,92,0.81823
ENSG00000159592,GPBP1L1,156,1.47983,26,-1.6124,71,0.08687,78,0.22868,46,-0.6364
ENSG00000086015,MAST2,156,2.05103,58,0.20722,31,-1.0247,31,-0.8296,20,-1.4988
ENSG00000117461,PIK3R3,156,2.27010,58,0.39492,29,-1.0179,8,-2.6676,14,-1.9047
ENSG00000085998,POMGNT1,156,0.93283,75,-0.3559,44,-1.4220,228,1.66986,61,-0.6462
ENSG00000132128,LRRC41,156,1.71892,62,0.03842,43,-0.7072,41,-0.6084,34,-0.9087
ENSG00000173660,UQCRH,156,-1.0117,444,0.85213,321,0.20246,182,-0.7694,171,-0.8716
ENSG00000117480,FAAH,156,1.93098,41,-0.5195,21,-1.8137,117,1.33778,21,-1.5147
ENSG00000123472,ATPAF1,156,0.19262,205,0.81311,115,-0.4037,105,-0.4516,93,-0.6450
ENSG00000159658,EFCAB14,156,0.21527,65,-1.3126,140,0.05939,205,0.68895,184,0.49445
ENSG00000162368,CMPK1,156,-0.6677,317,0.59405,259,0.21805,158,-0.6439,166,-0.5668
ENSG00000162374,ELAVL4,156,-0.6329,417,1.29928,265,0.32649,11,-4.4945,54,-2.2402
ENSG00000185104,FAF1,156,1.67052,54,-0.2753,55,-0.2539,36,-0.8605,31,-1.0681
ENSG00000123091,RNF11,156,-1.4998,608,0.84422,504,0.53617,151,-1.5524,214,-1.0196
ENSG00000085831,TTC39A,156,2.11664,83,1.05484,27,-1.2749,0,-8.3228,3,-3.9491
ENSG00000085832,EPS15,156,-0.4846,229,0.16227,225,0.16003,218,0.05798,177,-0.2858
ENSG00000117859,OSBPL9,156,1.79781,47,-0.4034,32,-1.2042,76,0.43122,46,-0.3829
ENSG00000078618,NRDC,156,0.75774,118,0.32945,88,-0.2781,83,-0.2992,60,-0.8128
ENSG00000169213,RAB3B,156,-1.0735,558,1.31810,357,0.36517,5,-6.1081,109,-1.6152
ENSG00000134717,BTF3L4,156,0.94261,92,0.04141,75,-0.3976,104,0.23986,52,-0.8832
ENSG00000157077,ZFYVE9,156,2.23568,50,0.08663,32,-0.8133,15,-1.7918,16,-1.6969
ENSG00000134748,PRPF38A,156,2.18147,19,-1.6391,31,-0.9380,55,0.18775,52,0.08635
ENSG00000134744,TUT4,156,1.60880,25,-1.6045,50,-0.5289,84,0.44858,72,0.19898
ENSG00000162378,ZYG11B,156,-0.0296,237,0.83612,165,0.08412,56,-1.6250,90,-0.8995
ENSG00000116171,SCP2,156,-0.0750,129,-0.4351,203,0.54258,153,-0.1056,129,-0.3750
ENSG00000162384,CZIB,156,1.77002,50,-0.2988,38,-0.9007,66,0.16836,37,-0.7629
ENSG00000157193,LRP8,156,1.42695,81,0.27724,75,0.16471,3,-4.5321,14,-2.3916
ENSG00000058799,YIPF1,156,2.31912,38,-0.3922,28,-1.0293,50,0.12749,7,-2.8751
ENSG00000116209,TMEM59,156,-1.1614,327,0.00955,207,-0.9362,850,1.76218,322,-0.0185
ENSG00000116221,MRPL37,156,1.93469,68,0.41404,30,-1.1784,25,-1.2115,31,-0.8896
ENSG00000157216,SSBP3,156,0.29535,124,-0.1034,129,-0.0209,151,0.23748,103,-0.3900
ENSG00000243725,TTC4,156,1.86922,27,-1.3021,47,-0.4137,78,0.55081,24,-1.3121
ENSG00000116133,DHCR24,156,-2.0673,466,-0.4449,204,-2.0164,2532,3.00204,510,-0.2461
ENSG00000162402,USP24,156,1.74236,45,-0.5131,44,-0.6348,43,-0.5173,56,-0.0974
ENSG00000162407,PLPP3,156,0.80314,23,-2.4166,83,-0.3628,195,1.21675,136,0.56326
ENSG00000162409,PRKAA2,156,2.14004,46,-0.1653,27,-1.2139,30,-0.8208,42,-0.2969
ENSG00000162601,MYSM1,156,1.66016,27,-1.4267,44,-0.7387,101,0.83295,55,-0.1897
ENSG00000177606,JUN,156,1.76851,19,-1.8675,62,0.09371,56,-0.0889,38,-0.7128
ENSG00000162599,NFIA,156,0.06481,34,-2.4703,160,0.15530,170,0.21132,325,1.37826
ENSG00000162604,TM2D1,156,0.85887,86,-0.1819,92,-0.0707,119,0.38255,35,-1.5486
ENSG00000132854,KANK4,156,1.75386,28,-1.3204,8,-3.4695,192,2.22162,50,-0.2712
ENSG00000125703,ATG4C,156,1.77208,21,-1.7764,25,-1.6582,125,1.31564,76,0.42961
ENSG00000162434,JAK1,156,0.88476,133,0.72773,60,-0.9106,65,-0.5764,79,-0.2652
ENSG00000162433,AK4,156,0.95053,96,0.12847,85,-0.1245,56,-0.7599,60,-0.6435
ENSG00000116675,DNAJC6,156,-2.0510,995,1.14547,548,-0.1513,590,0.01073,308,-1.0228
ENSG00000213625,LEPROT,156,1.85114,19,-1.8082,43,-0.6091,79,0.55857,53,-0.1106
ENSG00000184588,PDE4B,156,0.34677,56,-1.4220,106,-0.3899,283,1.43718,145,0.21941
ENSG00000118473,SGIP1,156,0.65952,124,0.31844,89,-0.3804,108,0.03358,67,-0.7316
ENSG00000198160,MIER1,156,1.95554,19,-1.8072,49,-0.2321,34,-0.7486,61,0.18888
ENSG00000142864,SERBP1,156,0.04227,102,-0.7282,174,0.31899,169,0.17756,167,0.15319
ENSG00000162595,DIRAS3,156,0.75051,116,0.28599,132,0.68514,13,-3.0393,7,-3.9504
ENSG00000116729,WLS,156,1.25088,14,-2.7717,124,1.34585,18,-2.1970,40,-1.0260
ENSG00000066557,LRRC40,156,2.14351,48,-0.0586,25,-1.3688,56,0.19746,16,-1.7286
ENSG00000116754,SRSF11,156,-0.1724,136,-0.4490,153,-0.2789,292,0.89863,208,0.30531
ENSG00000132485,ZRANB2,156,0.24639,147,0.18009,131,-0.0632,114,-0.2736,119,-0.2016
