Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to7,Feature log2 fold change topic 2to7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9
ENSG00000171603,CLSTN1,1538,1.78611,336,-1.6145,335,-0.8290,1215,1.32069
ENSG00000054523,KIF1B,10,-5.3880,364,-0.2731,335,-0.2417,976,1.62348
ENSG00000142657,PGD,10,-3.0971,63,-0.8781,335,2.78270,1,-5.9090
ENSG00000116649,SRM,10,-3.5400,105,-0.1305,335,2.05315,1,-6.3467
ENSG00000116661,FBXO2,1561,2.07966,308,-1.5298,335,-0.6389,771,0.72030
ENSG00000132879,FBXO44,468,1.73339,131,-1.0275,335,1.09042,1,-7.0475
ENSG00000011021,CLCN6,10,-3.7646,133,0.20073,335,1.72734,1,-6.5702
ENSG00000116688,MFN2,10,-3.6416,109,-0.2712,335,1.90188,50,-1.3091
ENSG00000116786,PLEKHM2,10,-3.0549,59,-0.9544,335,2.85649,1,-5.8700
ENSG00000159363,ATP13A2,2071,3.24130,235,-1.7670,335,-0.3776,1,-8.3092
ENSG00000117115,PADI2,10,-3.5992,102,-0.4043,335,1.96555,61,-0.9703
ENSG00000077549,CAPZB,10,-4.4190,207,0.16626,335,0.87578,208,0.06788
ENSG00000173436,MICOS10,10,-4.2600,210,0.86327,335,1.07263,1,-7.0604
ENSG00000158747,NBL1,10,-3.8790,148,0.36062,335,1.56968,1,-6.6832
ENSG00000162545,CAMK2N1,10,-5.0403,402,1.79535,335,0.14703,1,-7.8391
ENSG00000158828,PINK1,10,-4.8697,345,1.42168,335,0.34048,40,-2.9081
ENSG00000127483,HP1BP3,10,-4.1837,137,-0.7670,335,1.16952,357,1.28455
ENSG00000075151,EIF4G3,10,-4.0816,135,-0.6049,335,1.29970,270,0.90171
ENSG00000076864,RAP1GAP,10,-3.6769,122,0.07451,335,1.85161,1,-6.4831
ENSG00000070831,CDC42,10,-4.7583,248,-0.0651,335,0.47079,434,0.91919
ENSG00000125944,HNRNPR,10,-3.6266,104,-0.4024,335,1.92514,68,-0.8231
ENSG00000142676,RPL11,302,-0.5917,440,0.01154,335,-0.4308,672,0.71353
ENSG00000057757,PITHD1,409,0.50009,308,0.08369,335,0.16652,129,-1.3319
ENSG00000001461,NIPAL3,10,-3.4366,90,-0.4729,335,2.21165,28,-1.9388
ENSG00000133226,SRRM1,10,-3.2469,76,-0.6069,335,2.51913,1,-6.0566
ENSG00000169504,CLIC4,10,-3.4420,81,-0.7948,335,2.20346,80,-0.3778
ENSG00000117614,SYF2,10,-3.2690,72,-0.8039,335,2.48293,34,-1.5139
ENSG00000117640,MTFR1L,10,-3.5218,66,-1.5291,335,2.07756,227,1.29347
ENSG00000117632,STMN1,10,-5.6838,627,1.79819,335,-0.5644,195,-1.3963
ENSG00000142669,SH3BGRL3,40,-2.9384,262,-0.3151,335,0.27685,602,1.30472
ENSG00000198830,HMGN2,15,-3.8751,119,-1.6701,335,0.82550,785,2.55967
ENSG00000117713,ARID1A,10,-3.5986,53,-2.1424,335,1.96646,357,2.10583
ENSG00000090273,NUDC,10,-4.7646,163,-1.4151,335,0.46333,958,2.53357
ENSG00000186501,TMEM222,10,-3.4494,73,-1.1432,335,2.19106,138,0.49879
ENSG00000126709,IFI6,10,-4.8256,212,-0.7944,335,0.39252,759,1.90652
ENSG00000117758,STX12,189,0.48576,123,-0.5010,335,1.52259,1,-6.7182
ENSG00000126698,DNAJC8,10,-3.8550,107,-0.8400,335,1.60231,230,0.89518
ENSG00000130770,ATP5IF1,10,-5.0960,374,0.85531,335,0.08317,275,-0.2359
ENSG00000198492,YTHDF2,10,-3.6719,70,-1.6362,335,1.85919,308,1.68561
ENSG00000162512,SDC3,10,-4.1903,160,-0.2496,335,1.16115,226,0.46965
ENSG00000134644,PUM1,10,-4.2721,159,-0.4777,335,1.05833,320,0.97737
ENSG00000121766,ZCCHC17,10,-3.8757,148,0.35558,335,1.57467,1,-6.6796
ENSG00000121769,FABP3,3038,4.58707,112,-3.3240,335,-0.4677,1,-8.3917
ENSG00000162517,PEF1,10,-3.7758,134,0.21782,335,1.71046,1,-6.5823
ENSG00000184007,PTP4A2,10,-4.1754,195,0.75470,335,1.18018,1,-6.9779
ENSG00000121774,KHDRBS1,10,-3.8397,99,-1.0199,335,1.62322,261,1.14686
ENSG00000025800,KPNA6,10,-3.3503,85,-0.4316,335,2.34805,1,-6.1588
ENSG00000084623,EIF3I,58,-1.4236,148,0.11603,335,1.46939,18,-3.1325
ENSG00000175130,MARCKSL1,10,-4.7103,304,1.29846,335,0.52753,25,-3.4239
ENSG00000162521,RBBP4,10,-3.4220,63,-1.4449,335,2.23412,176,0.95130
ENSG00000134684,YARS,10,-3.8080,108,-0.7029,335,1.66529,184,0.56370
ENSG00000134686,PHC2,10,-3.1390,66,-0.8001,335,2.70705,1,-5.9499
ENSG00000116560,SFPQ,10,-4.2353,117,-1.3253,335,1.10443,535,2.02839
ENSG00000020129,NCDN,800,1.36782,355,-0.1110,335,-0.1330,14,-4.8173
ENSG00000126067,PSMB2,10,-4.2348,175,-0.0208,335,1.10428,187,0.10002
ENSG00000116871,MAP7D1,742,1.81974,224,-0.6828,335,0.36188,1,-7.5211
ENSG00000054118,THRAP3,10,-3.4389,66,-1.3874,335,2.20761,173,0.90148
ENSG00000163875,MEAF6,10,-3.8292,117,-0.4894,335,1.63675,148,0.17699
ENSG00000197982,C1orf122,10,-4.6406,256,0.46641,335,0.60892,210,-0.1600
ENSG00000174574,AKIRIN1,10,-3.9035,116,-0.6987,335,1.53659,218,0.74874
ENSG00000168653,NDUFS5,10,-5.1424,362,0.45636,335,0.03093,445,0.50099
ENSG00000127603,MACF1,10,-4.5568,171,-0.8800,335,0.70916,601,1.80674
ENSG00000116983,HPCAL4,10,-3.7254,126,0.10208,335,1.78279,8,-4.0134
ENSG00000131236,CAP1,10,-3.8470,144,0.31679,335,1.61292,1,-6.6518
ENSG00000131238,PPT1,10,-4.0278,122,-0.7901,335,1.37037,291,1.10466
ENSG00000084070,SMAP2,10,-3.5186,103,-0.1633,335,2.08534,1,-6.3260
ENSG00000117016,RIMS3,10,-3.1891,70,-0.7097,335,2.61923,1,-5.9997
ENSG00000065978,YBX1,10,-3.5720,86,-0.9059,335,2.00550,139,0.37048
ENSG00000117394,SLC2A1,10,-3.7199,127,0.13704,335,1.79006,1,-6.5256
ENSG00000066322,ELOVL1,10,-3.2386,75,-0.6221,335,2.53402,1,-6.0486
ENSG00000142949,PTPRF,10,-4.3643,72,-2.5734,335,0.94313,950,3.28190
ENSG00000117410,ATP6V0B,25,-4.1459,528,1.57550,335,-0.3271,170,-1.3729
ENSG00000117419,ERI3,10,-4.4028,208,0.24254,335,0.89600,182,-0.1305
ENSG00000187147,RNF220,10,-3.8600,146,0.33468,335,1.59527,1,-6.6649
ENSG00000142937,RPS8,10,-5.9781,694,0.90296,335,-0.8810,768,0.44524
ENSG00000126088,UROD,10,-3.3882,78,-0.8048,335,2.28668,66,-0.6121
ENSG00000117450,PRDX1,446,-0.3674,574,0.10165,335,-0.8121,823,0.64031
ENSG00000085998,POMGNT1,10,-3.6070,88,-0.9095,335,1.95345,152,0.47438
ENSG00000173660,UQCRH,10,-5.2691,459,1.52800,335,-0.1107,131,-1.5560
ENSG00000123472,ATPAF1,1466,3.10511,137,-2.2854,335,0.10616,204,-0.6816
ENSG00000159658,EFCAB14,10,-3.4190,74,-1.0376,335,2.23738,112,0.18110
ENSG00000162368,CMPK1,10,-4.0096,162,0.35871,335,1.39443,34,-2.2557
ENSG00000162374,ELAVL4,10,-4.8053,333,1.52476,335,0.41614,1,-7.6053
ENSG00000123091,RNF11,10,-5.1543,394,0.93349,335,0.01777,273,-0.3091
ENSG00000085832,EPS15,10,-3.7218,127,0.14042,335,1.78672,1,-6.5280
ENSG00000078618,NRDC,10,-3.4630,84,-0.7343,335,2.16991,77,-0.4677
ENSG00000169213,RAB3B,10,-4.1195,185,0.68206,335,1.25208,1,-6.9223
ENSG00000134717,BTF3L4,10,-3.3276,62,-1.3264,335,2.38575,126,0.48488
ENSG00000162378,ZYG11B,10,-4.0754,141,-0.4377,335,1.30811,227,0.60831
ENSG00000116171,SCP2,441,1.38161,104,-1.8936,335,0.87981,390,1.15207
ENSG00000116209,TMEM59,10,-4.6264,207,-0.4108,335,0.62603,482,1.27748
ENSG00000157216,SSBP3,10,-4.0524,86,-1.7525,335,1.33924,530,2.29235
ENSG00000116133,DHCR24,1644,2.52479,324,-1.0241,335,-0.4207,1,-8.3490
ENSG00000162407,PLPP3,10,-4.3019,156,-0.6269,335,1.02087,376,1.23291
ENSG00000162599,NFIA,10,-5.1835,164,-2.0617,335,-0.0144,1714,3.36286
ENSG00000162434,JAK1,10,-3.3866,72,-1.0670,335,2.28926,106,0.13275
ENSG00000162433,AK4,10,-3.4755,75,-1.0995,335,2.15129,140,0.48731
ENSG00000116675,DNAJC6,10,-5.1810,449,1.95502,335,-0.0119,1,-7.9794
ENSG00000184588,PDE4B,222,1.23468,69,-1.4165,335,2.06137,1,-6.3415
ENSG00000142864,SERBP1,291,0.75606,109,-1.6340,335,1.00896,388,1.27971
ENSG00000162595,DIRAS3,10,-4.5029,259,1.16363,335,0.77486,1,-7.3030
ENSG00000116729,WLS,10,-3.8221,38,-3.0598,335,1.64793,615,3.09423
ENSG00000116754,SRSF11,10,-4.0465,123,-0.8013,335,1.34679,301,1.14775
ENSG00000132485,ZRANB2,10,-3.9278,108,-0.9639,335,1.50339,287,1.20698
ENSG00000172260,NEGR1,10,-4.0889,180,0.64209,335,1.29162,1,-6.8916
ENSG00000077254,USP33,10,-3.5167,103,-0.1664,335,2.08808,1,-6.2751
ENSG00000180488,MIGA1,10,-3.7939,129,-0.0088,335,1.68650,45,-1.6285
ENSG00000137941,TTLL7,10,-4.1208,152,-0.2748,335,1.24812,206,0.39118
ENSG00000142875,PRKACB,10,-5.1235,429,1.89003,335,0.05280,1,-7.9221
ENSG00000153904,DDAH1,10,-4.6377,161,-1.2078,335,0.61330,774,2.23486
ENSG00000183291,SELENOF,10,-4.2539,134,-0.9850,335,1.08026,452,1.65062
ENSG00000143013,LMO4,10,-3.9969,76,-1.9448,335,1.40969,539,2.42128
ENSG00000122406,RPL5,432,-0.1528,380,-0.8063,335,-0.5556,1229,1.68745
ENSG00000117528,ABCD3,10,-3.1843,60,-1.1752,335,2.62631,62,-0.5009
ENSG00000117519,CNN3,10,-4.2007,84,-2.0288,335,1.14804,692,2.69546
ENSG00000170989,S1PR1,139,0.65788,61,-1.3612,335,2.38954,1,-6.1338
ENSG00000085433,WDR47,10,-3.4912,100,-0.2048,335,2.12606,1,-6.2991
ENSG00000197780,TAF13,10,-3.6221,115,-0.0063,335,1.93111,1,-6.4285
ENSG00000031698,SARS,838,2.19338,188,-1.0578,335,0.44735,1,-7.5785
ENSG00000143126,CELSR2,10,-3.2565,76,-0.5911,335,2.50381,1,-6.0656
ENSG00000134243,SORT1,10,-4.3326,171,-0.3770,335,0.98157,321,0.90407
ENSG00000116337,AMPD2,10,-3.6067,113,-0.0300,335,1.95442,1,-6.4130
ENSG00000134202,GSTM3,10,-4.3376,153,-0.7621,335,0.97632,434,1.45583
ENSG00000168710,AHCYL1,983,0.94599,335,-1.6010,335,-0.8169,1734,2.05804
ENSG00000197106,SLC6A17,10,-3.8928,157,0.44474,335,1.48463,1,-6.7461
ENSG00000116396,KCNC4,10,-3.6353,100,-0.5776,335,1.91157,102,-0.2102
ENSG00000134248,LAMTOR5,10,-3.9628,155,0.30360,335,1.45611,32,-2.2863
ENSG00000116459,ATP5PB,10,-4.4755,174,-0.6538,335,0.80666,477,1.45549
ENSG00000116473,RAP1A,10,-3.2695,78,-0.5682,335,2.48147,1,-6.0798
ENSG00000116489,CAPZA1,10,-3.7481,131,0.17694,335,1.75079,1,-6.5537
ENSG00000155366,RHOC,100,-0.7225,83,-1.9022,335,1.29154,496,2.08616
ENSG00000163349,HIPK1,10,-4.4069,44,-3.5164,335,0.88981,1173,3.93969
ENSG00000116752,BCAS2,10,-3.9876,110,-1.0276,335,1.42449,328,1.38204
ENSG00000009307,CSDE1,1565,2.08194,376,-1.0026,335,-0.6415,362,-0.5194
ENSG00000163399,ATP1A1,351,-0.3937,545,1.09592,335,-0.4643,79,-2.6425
ENSG00000198162,MAN1A2,10,-4.0045,167,0.53061,335,1.40169,1,-6.7844
ENSG00000092621,PHGDH,10,-4.3856,77,-2.4868,335,0.91750,949,3.23182
ENSG00000265241,RBM8A,10,-3.7612,86,-1.2721,335,1.73214,279,1.37208
ENSG00000265972,TXNIP,118,-1.0139,67,-3.0020,335,0.65996,1174,3.44796
ENSG00000178104,PDE4DIP,10,-4.7062,147,-1.5568,335,0.53176,959,2.63743
ENSG00000159164,SV2A,10,-4.9053,361,1.64050,335,0.30107,1,-7.7045
ENSG00000143401,ANP32E,10,-3.9737,88,-1.5859,335,1.44276,448,2.03435
ENSG00000266472,MRPS21,81,-1.2892,195,0.22198,335,1.00554,84,-1.2242
ENSG00000143384,MCL1,10,-3.9155,67,-2.0970,335,1.52042,520,2.47061
ENSG00000143420,ENSA,10,-3.4612,95,-0.3070,335,2.17308,9,-3.5646
ENSG00000213190,MLLT11,10,-4.8898,357,1.62353,335,0.31792,1,-7.6900
ENSG00000159352,PSMD4,455,1.52126,130,-1.2697,335,0.94904,152,-0.3710
ENSG00000143393,PI4KB,10,-3.6356,76,-1.3663,335,1.91094,245,1.28461
ENSG00000159377,PSMB4,10,-4.6015,251,0.49795,335,0.65550,187,-0.3055
ENSG00000143376,SNX27,10,-3.2962,81,-0.5142,335,2.42848,1,-6.1105
ENSG00000197747,S100A10,7293,5.19038,104,-4.7159,335,-1.6716,633,-0.7044
ENSG00000197956,S100A6,10,-5.0732,350,0.53883,335,0.10969,377,0.30161
ENSG00000189171,S100A13,10,-4.0269,147,-0.1329,335,1.37233,140,-0.1379
ENSG00000160678,S100A1,10,-3.7302,128,0.15098,335,1.77636,1,-6.5358
ENSG00000143621,ILF2,10,-3.8125,71,-1.8266,335,1.66034,411,2.09056
ENSG00000143543,JTB,10,-3.7463,129,0.13727,335,1.75249,7,-4.1590
ENSG00000177954,RPS27,10,-6.6232,1042,0.64375,335,-1.5600,1654,1.00451
ENSG00000143549,TPM3,610,1.84645,170,-0.8920,335,0.71678,1,-7.3511
ENSG00000143612,C1orf43,318,1.20510,109,-1.2146,335,1.30174,110,-0.5665
ENSG00000160714,UBE2Q1,378,1.62907,107,-1.1558,335,1.39220,1,-6.8150
ENSG00000160710,ADAR,10,-4.5286,222,0.13699,335,0.74339,260,0.30960
ENSG00000143603,KCNN3,10,-3.6406,77,-1.3427,335,1.90509,242,1.25933
ENSG00000163344,PMVK,10,-3.5035,101,-0.1873,335,2.10885,1,-6.3101
ENSG00000163346,PBXIP1,257,0.07539,94,-2.5409,335,0.51425,1055,2.86352
ENSG00000163463,KRTCAP2,10,-3.7263,128,0.13808,335,1.78124,2,-5.6235
ENSG00000177628,GBA,10,-3.8977,106,-0.9517,335,1.54474,271,1.14097
ENSG00000116521,SCAMP3,238,0.90507,65,-2.1341,335,1.54475,289,1.25751
ENSG00000160752,FDPS,10,-3.9105,160,0.46579,335,1.46394,1,-6.7613
ENSG00000160753,RUSC1,10,-3.4156,92,-0.3256,335,2.24439,1,-6.2238
ENSG00000116539,ASH1L,10,-3.6118,64,-1.7320,335,1.94423,298,1.70317
ENSG00000132718,SYT11,677,0.47025,422,-0.6984,335,-0.6626,1041,1.23336
ENSG00000116586,LAMTOR2,10,-3.4643,65,-1.4519,335,2.16846,192,1.05986
ENSG00000160789,LMNA,89,-0.8776,43,-3.1239,335,1.33033,716,3.06084
ENSG00000160781,PAQR6,10,-4.8141,292,0.53749,335,0.40635,259,-0.0211
ENSG00000163468,CCT3,10,-4.0090,113,-0.9968,335,1.39545,331,1.37069
ENSG00000125462,C1orf61,10,-5.6728,646,2.29963,335,-0.5531,48,-3.4582
ENSG00000163382,NAXE,10,-3.7784,87,-1.2611,335,1.70836,284,1.38476
ENSG00000132702,HAPLN2,10,-3.4014,91,-0.3477,335,2.26603,1,-6.2107
ENSG00000132692,BCAN,10,-3.7617,132,0.19661,335,1.73140,1,-6.5666
ENSG00000162706,CADM3,552,1.09331,259,-0.4515,335,0.23072,177,-0.7852
ENSG00000158710,TAGLN2,10,-4.0326,119,-0.8858,335,1.36523,315,1.24919
ENSG00000177807,KCNJ10,10,-4.0069,82,-1.7974,335,1.39795,513,2.28923
ENSG00000162729,IGSF8,10,-3.2714,78,-0.5656,335,2.47894,1,-6.0812
ENSG00000018625,ATP1A2,10,-5.6824,326,-1.2589,335,-0.5632,1998,2.79379
ENSG00000162734,PEA15,10,-6.0768,735,0.82843,335,-0.9853,895,0.59119
ENSG00000132716,DCAF8,10,-3.6319,66,-1.7166,335,1.91661,304,1.71596
ENSG00000122218,COPA,10,-3.7406,118,-0.2404,335,1.76114,72,-0.8593
ENSG00000143256,PFDN2,10,-3.9425,129,-0.4031,335,1.48422,169,0.26849
ENSG00000143222,UFC1,10,-3.9265,74,-1.9081,335,1.50513,490,2.30799
ENSG00000158864,NDUFS2,252,0.64798,158,-0.3117,335,1.15867,1,-6.9941
ENSG00000143252,SDHC,10,-3.7692,124,-0.1002,335,1.72053,55,-1.3066
ENSG00000152332,UHMK1,10,-4.1419,143,-0.5485,335,1.22176,282,0.90468
ENSG00000143248,RGS5,10,-3.1523,67,-0.7763,335,2.68400,1,-5.9632
ENSG00000185630,PBX1,10,-4.1594,99,-1.5939,335,1.20098,558,2.24038
ENSG00000143198,MGST3,1871,2.42070,370,-1.1364,335,-0.6902,237,-1.2239
ENSG00000143149,ALDH9A1,10,-3.4832,54,-1.9291,335,2.13912,273,1.70484
ENSG00000143183,TMCO1,10,-3.7720,67,-1.8938,335,1.71793,402,2.10484
ENSG00000143158,MPC2,10,-3.6436,117,0.02552,335,1.89981,1,-6.4500
ENSG00000143153,ATP1B1,1014,-0.6172,1996,2.01770,335,-2.2890,129,-3.6860
ENSG00000075945,KIFAP3,644,1.40940,254,-0.4652,335,0.25647,75,-2.0553
ENSG00000117523,PRRC2C,10,-4.2919,184,0.02630,335,1.03301,196,0.11549
ENSG00000197959,DNM3,223,0.14156,214,0.19691,335,0.82919,1,-7.2588
ENSG00000117592,PRDX6,10,-4.6469,246,0.23481,335,0.60154,281,0.30540
ENSG00000234741,GAS5,10,-3.3531,70,-1.0547,335,2.34422,94,-0.0293
ENSG00000152061,RABGAP1L,10,-3.5396,105,-0.1309,335,2.05354,1,-6.3471
ENSG00000116161,CACYBP,10,-4.4572,239,0.80187,335,0.82898,65,-1.7632
ENSG00000116147,TNR,10,-3.4446,95,-0.2794,335,2.19916,1,-6.2523
ENSG00000116260,QSOX1,10,-3.3789,88,-0.3835,335,2.30101,1,-6.1887
ENSG00000135821,GLUL,157,-1.7684,647,1.78253,335,-0.6152,71,-2.9373
ENSG00000135829,DHX9,10,-3.6012,69,-1.5552,335,1.96174,263,1.47133
ENSG00000157064,NMNAT2,10,-3.8463,144,0.31623,335,1.61346,1,-6.6519
ENSG00000162704,ARPC5,10,-3.6865,123,0.08800,335,1.83836,1,-6.4918
ENSG00000116741,RGS2,10,-3.4604,97,-0.2547,335,2.17498,1,-6.2680
ENSG00000151414,NEK7,10,-3.2467,70,-0.8284,335,2.51920,32,-1.5900
ENSG00000118200,CAMSAP2,10,-4.0287,171,0.56384,335,1.36895,1,-6.8329
ENSG00000116857,TMEM9,10,-4.4210,192,-0.1728,335,0.87328,303,0.69551
ENSG00000174307,PHLDA3,10,-3.5427,105,-0.1434,335,2.04805,4,-4.8217
ENSG00000159176,CSRP1,473,0.41757,365,-0.0275,335,-0.1458,307,-0.2855
ENSG00000198892,SHISA4,10,-3.6357,116,0.01381,335,1.91132,1,-6.4422
ENSG00000134375,TIMM17A,10,-3.6256,115,-0.0038,335,1.92535,2,-5.9902
ENSG00000170075,GPR37L1,10,-5.1050,167,-1.9053,335,0.07387,1536,3.18517
ENSG00000143862,ARL8A,10,-3.9324,156,0.43439,335,1.49685,1,-6.7370
ENSG00000159348,CYB5R1,10,-3.8177,104,-0.8364,335,1.65191,215,0.82087
ENSG00000163444,TMEM183A,10,-3.4598,74,-1.0987,335,2.17510,134,0.44063
ENSG00000058668,ATP2B4,10,-4.5723,155,-1.1866,335,0.69144,717,2.16438
ENSG00000182004,SNRPE,10,-3.2425,75,-0.6156,335,2.52764,1,-6.0518
ENSG00000163531,NFASC,633,2.11470,137,-1.2389,335,0.87183,7,-4.9875
ENSG00000184144,CNTN2,455,1.33037,185,-0.5107,335,0.77369,1,-7.3046
ENSG00000133059,DSTYK,10,-3.4901,70,-1.3019,335,2.12908,178,0.88580
ENSG00000133069,TMCC2,10,-3.2331,67,-0.9393,335,2.54201,43,-1.1006
ENSG00000117266,CDK18,10,-3.1494,67,-0.7819,335,2.68947,1,-5.9607
ENSG00000069275,NUCKS1,10,-5.9715,500,-0.5854,335,-0.8737,1907,2.18745
ENSG00000117335,CD46,10,-3.4520,79,-0.9108,335,2.18681,102,-0.0081
ENSG00000117691,NENF,10,-4.2408,200,0.64484,335,1.09675,39,-2.2982
ENSG00000136628,EPRS,10,-3.4947,93,-0.4882,335,2.12038,46,-1.2739
ENSG00000118873,RAB3GAP2,10,-3.4187,92,-0.3197,335,2.23856,1,-6.2275
ENSG00000186063,AIDA,10,-3.2638,77,-0.5781,335,2.49106,1,-6.0734
ENSG00000143753,DEGS1,239,1.09046,90,-1.1302,335,1.74188,19,-2.8101
ENSG00000154380,ENAH,199,0.17580,124,-1.2162,335,1.07241,331,1.04924
ENSG00000143742,SRP9,10,-4.7205,213,-0.5458,335,0.51571,588,1.53282
ENSG00000143819,EPHX1,10,-3.8407,95,-1.1470,335,1.61970,289,1.33134
ENSG00000143811,PYCR2,10,-3.2772,78,-0.5536,335,2.46717,1,-6.0868
ENSG00000163041,H3F3A,10,-5.1162,210,-1.3803,335,0.06110,1299,2.69051
ENSG00000143799,PARP1,10,-3.9305,121,-0.6026,335,1.49845,208,0.63381
ENSG00000143772,ITPKB,10,-4.4499,98,-2.0709,335,0.83909,898,2.93691
ENSG00000143776,CDC42BPA,741,2.69609,96,-1.8994,335,1.02305,1,-7.1013
ENSG00000143761,ARF1,246,-0.3719,340,0.43118,335,0.12446,174,-0.9067
ENSG00000162910,MRPL55,10,-3.6417,117,0.02242,335,1.90286,1,-6.4477
ENSG00000143774,GUK1,1255,1.97813,308,-1.0772,335,-0.3695,362,-0.2485
ENSG00000168159,RNF187,600,0.73850,303,-0.8647,335,-0.2287,723,1.06777
ENSG00000168118,RAB4A,139,-0.1005,115,-0.8962,335,1.41897,170,0.22020
ENSG00000135744,AGT,10,-6.5049,148,-3.9106,335,-1.4361,6364,5.36139
ENSG00000119280,C1orf198,395,1.48004,72,-2.3211,335,1.16909,361,1.30699
ENSG00000135766,EGLN1,10,-3.2213,73,-0.6508,335,2.56190,1,-6.0321
ENSG00000116918,TSNAX,10,-3.3550,74,-0.9082,335,2.34161,72,-0.4433
ENSG00000135778,NTPCR,10,-3.3403,64,-1.2665,335,2.36300,122,0.41062
ENSG00000168264,IRF2BP2,10,-4.6390,108,-2.1563,335,0.61056,1099,3.14459
ENSG00000173726,TOMM20,117,-1.4367,369,1.28386,335,0.20136,1,-7.7912
ENSG00000054267,ARID4B,10,-3.5076,102,-0.1833,335,2.10243,1,-5.9709
ENSG00000168243,GNG4,10,-3.8274,112,-0.6410,335,1.64055,178,0.48557
ENSG00000143702,CEP170,10,-3.1270,65,-0.8218,335,2.72817,1,-5.9389
ENSG00000117020,AKT3,10,-3.5010,101,-0.1884,335,2.10991,1,-6.3089
ENSG00000203667,COX20,10,-3.7058,98,-0.7963,335,1.81111,165,0.50175
ENSG00000153187,HNRNPU,10,-4.8770,207,-0.9802,335,0.33313,879,2.14669
ENSG00000143653,SCCPDH,10,-3.8696,95,-1.2175,335,1.58169,316,1.46739
ENSG00000182551,ADI1,480,2.12342,57,-2.5462,335,1.38823,198,0.44938
ENSG00000171863,RPS7,10,-5.3401,322,-0.5981,335,-0.1892,1117,1.97133
ENSG00000115738,ID2,10,-3.8409,64,-2.0810,335,1.62193,474,2.37005
ENSG00000134313,KIDINS220,10,-3.9534,159,0.46228,335,1.46932,1,-6.7572
ENSG00000143797,MBOAT2,10,-3.5008,74,-1.1797,335,2.11250,161,0.70536
ENSG00000119185,ITGB1BP1,13,-3.4036,116,-0.3208,335,1.75571,85,-0.6048
ENSG00000134308,YWHAQ,10,-5.5373,507,0.83625,335,-0.4060,505,0.25610
ENSG00000115756,HPCAL1,10,-4.8658,350,1.59481,335,0.34650,1,-7.6651
ENSG00000143870,PDIA6,124,-0.0981,63,-2.0990,335,1.64782,352,1.74811
ENSG00000134318,ROCK2,10,-3.7707,107,-0.6386,335,1.71790,158,0.34780
ENSG00000169006,NTSR2,10,-3.6235,115,-0.0049,335,1.92977,1,-6.4293
ENSG00000134324,LPIN1,402,1.61294,119,-1.0479,335,1.26233,1,-6.9138
ENSG00000079785,DDX1,10,-3.6567,119,0.04547,335,1.88016,1,-6.4627
ENSG00000197872,FAM49A,10,-3.3380,84,-0.4514,335,2.36737,1,-6.1479
ENSG00000163032,VSNL1,1503,2.00442,443,-0.4685,335,-0.6331,1,-8.5440
ENSG00000068697,LAPTM4A,10,-4.2184,119,-1.2413,335,1.12576,502,1.91746
ENSG00000055917,PUM2,10,-3.6783,93,-0.8970,335,1.84930,175,0.62869
