Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to13,Feature log2 fold change topic 11to13
ENSG00000054523,KIF1B,487,0.72490,193,-0.7222,355,0.21619,303,-0.0582,366,0.26377,268,-0.2618
ENSG00000142657,PGD,64,-0.0528,10,-2.7105,40,-0.7686,83,0.68211,82,0.34112,55,-0.3366
ENSG00000160049,DFFA,56,0.17246,84,0.83274,24,-1.0877,42,-0.4513,75,0.64399,53,0.12605
ENSG00000142655,PEX14,214,3.01101,73,0.94435,24,-0.8213,26,-0.9773,9,-2.1492,16,-1.5456
ENSG00000120948,TARDBP,8,-2.8057,10,-2.4638,82,0.67324,67,0.63792,44,-0.2931,51,-0.0818
ENSG00000116649,SRM,11,-2.4237,2,-4.4126,62,0.11207,80,1.03681,63,0.14616,44,-0.4875
ENSG00000171824,EXOSC10,14,-0.7962,2,-3.1572,50,1.21388,25,0.17725,43,0.96889,15,-0.7592
ENSG00000198793,MTOR,8,-2.3220,2,-3.8157,30,-0.3206,55,1.33505,23,-0.7471,29,-0.4110
ENSG00000116661,FBXO2,300,0.31886,259,0.08693,395,0.76325,285,0.42945,123,-1.0531,134,-1.0548
ENSG00000132879,FBXO44,299,2.00534,2,-5.1073,65,-0.5198,105,0.37897,41,-1.2038,51,-1.0062
ENSG00000116670,MAD2L2,93,1.91418,64,1.25139,33,0.16648,16,-1.2972,42,0.54537,18,-0.8475
ENSG00000177674,AGTRAP,8,-0.9313,2,-2.4499,71,2.83486,6,-1.8343,18,0.32068,17,0.39007
ENSG00000177000,MTHFR,17,0.34649,2,-2.3557,15,0.19633,13,-0.0195,24,0.93925,12,-0.2178
ENSG00000011021,CLCN6,10,-3.0104,128,0.78603,70,-0.1655,101,0.76286,72,-0.1421,45,-0.9780
ENSG00000116685,KIAA2013,10,-1.9487,2,-3.8372,80,1.21953,32,-0.3672,97,1.55950,35,-0.1387
ENSG00000083444,PLOD1,118,1.69849,32,-0.4311,36,-0.2372,42,0.01318,37,-0.1804,24,-0.9983
ENSG00000116688,MFN2,82,-0.5608,119,0.01403,65,-0.9012,149,0.71984,74,-0.7061,98,-0.3339
ENSG00000048707,VPS13D,8,-2.4521,2,-3.9722,82,1.11017,48,0.44397,41,-0.0238,38,-0.1470
ENSG00000162496,DHRS3,8,-1.5897,5,-2.2575,86,2.30956,21,-0.1411,2,-3.2498,21,-0.1095
ENSG00000116731,PRDM2,14,-1.6093,140,2.02946,33,-0.3592,29,-0.8340,57,0.46395,42,3.93708
ENSG00000189337,KAZN,8,-2.8197,2,-4.3033,55,0.08930,57,0.25076,133,1.53291,46,-0.2317
ENSG00000142634,EFHD2,8,-2.0350,23,-0.4239,46,0.65357,44,1.19437,10,-1.6461,15,-1.1730
ENSG00000116138,DNAJC16,8,-1.4607,2,-2.9671,51,1.48934,24,0.41089,24,0.27043,13,-0.8053
ENSG00000197312,DDI2,12,-0.3720,17,0.20126,16,0.14769,13,-0.2810,6,-1.2420,21,0.64883
ENSG00000116786,PLEKHM2,28,-0.5025,8,-2.3776,36,-0.1242,49,0.67453,35,-0.1445,35,-0.1760
ENSG00000065526,SPEN,124,1.60884,2,-4.1525,58,0.32643,35,-0.6883,53,0.18820,54,0.25879
ENSG00000116809,ZBTB17,217,4.04890,2,-3.4317,29,0.05074,11,-1.9584,11,-1.4188,15,-1.1070
ENSG00000185519,FAM131C,8,-1.8261,2,-3.3205,7,-2.0359,29,0.24994,67,1.51768,29,0.16299
ENSG00000037637,FBXO42,8,-1.1456,7,-1.1497,14,-0.2640,23,1.12763,8,-1.1472,12,-0.5057
ENSG00000055070,SZRD1,121,1.46571,139,1.72327,45,-0.1391,28,-1.2600,64,0.41366,35,-0.6202
ENSG00000157191,NECAP2,8,-1.3278,19,-0.0017,66,2.12667,13,-0.8867,31,0.80904,14,-0.4499
ENSG00000219481,NBPF1,8,-2.1535,38,0.07626,21,-0.8184,32,-0.3400,115,1.91827,34,-0.1533
ENSG00000058453,CROCC,8,-1.4304,2,-2.9374,188,4.85887,7,-2.0519,0,-6.6409,7,-1.7930
ENSG00000159363,ATP13A2,473,1.67262,18,-3.3576,87,-1.0470,216,0.66311,54,-1.7371,107,-0.8451
ENSG00000117118,SDHB,175,1.10776,60,-0.5850,81,-0.1350,98,0.28756,91,0.04332,51,-0.9525
ENSG00000117115,PADI2,720,2.03317,137,-0.7039,126,-0.8321,98,-1.7009,534,1.48136,240,0.18932
ENSG00000179051,RCC2,45,0.69946,99,2.08403,13,-1.1632,22,-0.6563,38,0.41990,16,-0.9892
ENSG00000074964,ARHGEF10L,8,-1.5022,2,-3.0078,49,1.37246,27,0.79694,13,-0.7695,12,-0.8960
ENSG00000117154,IGSF21,53,1.22718,16,-0.6619,6,-2.1349,32,0.79891,2,-3.5384,17,-0.6298
ENSG00000159423,ALDH4A1,11,-1.2952,7,-2.0563,35,0.37978,33,0.51393,21,-0.4318,29,0.08319
ENSG00000127481,UBR4,8,-1.4258,57,1.73478,24,0.29061,17,-0.3478,5,-1.9765,21,0.05096
ENSG00000127463,EMC1,8,-1.8543,2,-3.3541,42,0.68578,36,0.88299,17,-0.7146,22,-0.3517
ENSG00000053372,MRTO4,13,-1.1345,2,-3.3733,23,-0.2691,41,1.33202,9,-1.6992,21,-0.4271
ENSG00000053371,AKR7A2,200,1.52454,21,-1.9546,195,1.47684,71,-0.2820,42,-0.9571,49,-0.8501
ENSG00000077549,CAPZB,323,1.01896,244,0.55757,182,0.08896,180,0.13445,149,-0.2215,84,-1.2300
ENSG00000173436,MICOS10,25,-3.3099,480,1.15412,174,-0.4718,251,0.17133,228,-0.0533,218,-0.1480
ENSG00000158747,NBL1,151,0.11935,157,0.18303,131,-0.1031,184,0.85248,49,-1.5838,75,-1.0831
ENSG00000162545,CAMK2N1,237,-1.2135,786,0.64059,110,-2.3394,577,0.25699,741,0.54396,501,-0.0906
ENSG00000090432,MUL1,34,0.32608,2,-3.3780,30,0.14151,32,0.46039,35,0.39078,20,-0.5137
ENSG00000183114,FAM43B,11,-1.4028,2,-3.4599,46,0.73852,48,1.85392,0,-8.2295,10,-1.7177
ENSG00000158828,PINK1,540,0.89553,92,-1.8301,223,-0.5041,365,0.47847,146,-1.1410,277,-0.2031
ENSG00000244038,DDOST,8,-2.3158,120,1.97958,68,0.97670,37,-0.0241,15,-1.3871,17,-1.3235
ENSG00000189410,SH2D5,112,3.36865,2,-2.7955,0,-4.7284,16,-0.2506,0,-7.5715,8,-1.3818
ENSG00000127483,HP1BP3,348,1.04429,245,0.47152,159,-0.2073,175,-0.1048,147,-0.3329,139,-0.4816
ENSG00000075151,EIF4G3,8,-3.6591,4,-4.3455,104,0.16269,125,0.90746,77,-0.3062,91,-0.0525
ENSG00000117298,ECE1,8,-1.4817,97,2.69753,24,0.22378,14,-0.9608,15,-0.4874,15,-0.5545
ENSG00000076864,RAP1GAP,20,-1.7220,3,-4.1435,21,-1.6507,108,1.94756,18,-1.9209,43,-0.7041
ENSG00000090686,USP48,201,1.70164,133,0.97459,52,-0.5128,51,-0.8128,64,-0.1852,61,-0.3119
ENSG00000070831,CDC42,8,-4.9724,245,0.08136,222,-0.0708,270,0.43502,336,0.58728,196,-0.3106
ENSG00000173372,C1QA,8,-1.5941,23,0.01426,51,1.34078,21,-0.1393,22,-0.0453,20,-0.1843
ENSG00000173369,C1QB,108,1.60079,14,-1.5805,105,1.56012,28,-0.8767,11,-1.9774,41,0.03341
ENSG00000004487,KDM1A,10,-1.9580,55,0.58835,64,0.83768,47,0.68086,11,-1.7857,22,-0.9347
ENSG00000169641,LUZP1,43,0.19765,2,-3.8228,21,-0.8756,48,0.77159,16,-1.2698,38,0.04240
ENSG00000125944,HNRNPR,8,-3.7358,265,1.56998,118,0.21424,96,-0.1793,128,0.35249,80,-0.4478
ENSG00000117318,ID3,124,1.87222,23,-0.8357,146,2.19164,19,-1.6073,25,-0.7504,31,-0.4589
ENSG00000142676,RPL11,353,-0.7918,1361,1.36869,674,0.20730,457,-0.6275,824,0.52679,577,-0.0456
ENSG00000011007,ELOA,8,-1.6669,104,2.59582,32,0.46375,19,-0.5400,11,-1.0899,13,-1.0338
ENSG00000057757,PITHD1,196,-0.2698,130,-0.8880,125,-0.9521,338,1.23776,158,-0.5988,131,-1.0082
ENSG00000011009,LYPLA2,53,0.99256,2,-3.4246,86,1.85966,32,0.32276,1,-4.2217,11,-1.4977
ENSG00000117305,HMGCL,122,2.58561,2,-3.4046,35,0.37432,19,-0.9252,29,0.08266,20,-0.5589
ENSG00000179163,FUCA1,8,-1.2918,3,-2.6339,39,1.21373,24,0.77959,19,0.10108,9,-1.2149
ENSG00000189266,PNRC2,8,-2.5240,4,-3.4716,60,0.54700,54,0.69384,37,-0.2291,41,-0.0691
ENSG00000188529,SRSF10,8,-2.7880,58,0.19818,86,0.83028,57,0.29812,46,-0.1607,42,-0.3617
ENSG00000001461,NIPAL3,147,0.48558,7,-4.0134,35,-1.6905,95,-0.3186,177,0.79041,155,0.72766
ENSG00000117602,RCAN3,8,-1.4520,2,-2.9586,24,0.25621,25,0.66021,26,0.37354,17,-0.2940
ENSG00000133226,SRRM1,9,-3.0643,93,0.45116,51,-0.4910,66,-0.1576,92,0.43706,90,0.48688
ENSG00000169504,CLIC4,87,-0.1620,320,2.01813,114,0.24755,54,-1.3060,165,0.84979,84,-0.2602
ENSG00000117614,SYF2,204,1.43522,40,-1.1493,141,0.80821,76,-0.2844,65,-0.4067,66,-0.4474
ENSG00000117616,RSRP1,8,-2.6680,9,-2.4456,132,1.70489,36,-0.6463,115,1.46514,44,-0.1103
ENSG00000183726,TMEM50A,18,-2.0402,64,-0.1156,89,0.39514,58,-0.4382,169,1.46149,71,0.04075
ENSG00000204178,MACO1,180,2.79059,2,-3.8317,11,-1.8663,29,-0.6027,29,-0.4167,30,-0.3872
ENSG00000157978,LDLRAP1,8,-1.5405,2,-3.0187,6,-1.8416,3,-3.3402,141,3.53638,35,0.96689
ENSG00000117643,MAN1C1,8,-1.6941,2,-3.1963,104,2.54592,18,-0.6695,28,0.26225,21,-0.2857
ENSG00000162430,SELENON,8,-1.8922,2,-3.3915,118,2.52908,24,-0.2985,9,-1.6945,25,-0.1781
ENSG00000117640,MTFR1L,9,-2.5626,16,-1.7536,61,0.25597,62,0.51398,54,0.04428,55,0.08962
ENSG00000117632,STMN1,98,-3.1803,1179,0.55071,402,-1.1108,755,-0.2539,2403,1.77378,740,-0.2183
ENSG00000142684,ZNF593,166,2.40925,45,0.13862,24,-0.8262,37,-0.3129,40,-0.0340,14,-1.7731
ENSG00000142669,SH3BGRL3,37,-2.8622,424,0.82302,287,0.19084,278,0.24999,336,0.44394,183,-0.5843
ENSG00000158062,UBXN11,9,-1.4431,2,-3.1197,128,3.14265,20,-0.2791,9,-1.3098,9,-1.5947
ENSG00000117682,DHDDS,8,-0.9739,2,-2.4898,29,1.05662,18,0.56358,8,-0.8070,12,-0.3303
ENSG00000198830,HMGN2,101,-1.2638,885,2.30941,465,1.12285,144,-1.0954,323,0.52132,128,-1.0388
ENSG00000117713,ARID1A,15,-1.8837,5,-3.4513,103,1.09064,54,0.07205,60,0.19440,59,0.21747
ENSG00000204160,ZDHHC18,8,-0.9328,2,-2.4514,12,-0.2851,18,0.68752,5,-1.4890,17,0.30506
ENSG00000142751,GPN2,8,-1.1828,2,-2.6950,11,-0.6278,22,0.75412,21,0.34745,16,-0.1421
ENSG00000090273,NUDC,121,-0.3853,105,-0.6057,379,1.46234,155,-0.0212,127,-0.3152,122,-0.4437
ENSG00000253368,TRNP1,74,0.57243,41,-0.3398,16,-1.7109,70,0.94339,16,-1.7108,35,-0.6996
ENSG00000090020,SLC9A1,8,-0.7458,2,-2.2695,2,-2.4098,16,0.80819,26,1.14982,9,-0.6124
ENSG00000142784,WDTC1,66,1.33740,2,-3.4562,41,0.54323,26,-0.2683,30,0.07180,27,-0.1405
ENSG00000186501,TMEM222,111,0.67614,40,-0.8882,57,-0.3587,89,0.59084,72,-0.0107,43,-0.9001
ENSG00000158195,WASF2,8,-3.0424,3,-4.4810,97,0.70429,39,-1.0333,163,1.60226,100,0.96684
ENSG00000126705,AHDC1,17,-1.0443,139,2.41729,59,0.87236,30,-0.3637,2,-3.7898,17,-1.2074
ENSG00000126709,IFI6,161,-0.0956,91,-0.9657,312,0.95936,179,0.11932,114,-0.6351,159,-0.1380
ENSG00000009780,FAM76A,63,1.81955,2,-3.0075,25,0.26406,17,-0.5753,26,0.29683,19,-0.1447
ENSG00000117758,STX12,124,0.05698,275,1.35890,79,-0.6378,120,0.00079,137,0.21312,74,-0.8401
ENSG00000117751,PPP1R8,8,-1.6880,2,-3.1897,38,0.71190,25,0.16145,50,1.17689,20,-0.2842
ENSG00000117748,RPA2,8,-2.0853,12,-1.4309,70,1.29641,39,0.61809,33,0.07950,18,-0.9829
ENSG00000126698,DNAJC8,8,-4.4549,489,1.84683,235,0.58306,149,-0.2344,172,0.08943,107,-0.7466
ENSG00000130770,ATP5IF1,280,-0.7263,577,0.39202,265,-0.8110,610,0.95958,289,-0.6804,261,-0.9593
ENSG00000204138,PHACTR4,8,-1.2485,43,1.45394,20,0.21092,9,-1.5197,35,1.08732,24,0.59419
ENSG00000180098,TRNAU1AP,52,1.62357,2,-2.8722,31,0.75097,17,-0.3623,10,-1.0243,18,-0.0719
ENSG00000120656,TAF12,8,-1.0460,2,-2.5607,18,0.28039,21,0.95196,14,-0.1139,11,-0.6545
ENSG00000198492,YTHDF2,288,2.07787,65,-0.4127,47,-0.8850,76,-0.2876,96,0.18914,51,-0.9016
ENSG00000159023,EPB41,8,-0.7738,2,-2.2968,18,0.48779,16,0.65456,1,-3.2687,14,0.14670
ENSG00000116350,SRSF4,8,-2.5838,73,0.79874,78,0.90049,41,-0.2066,58,0.42328,38,-0.2780
ENSG00000116353,MECR,8,-1.5498,26,0.30271,14,-0.6391,25,0.33615,21,-0.0194,22,0.01526
ENSG00000060656,PTPRU,8,-1.6055,3,-3.0048,26,0.20450,30,0.88419,28,0.30868,17,-0.5589
ENSG00000162511,LAPTM5,8,-1.9927,69,1.36476,81,1.65804,21,-0.8463,5,-2.4407,33,0.20248
ENSG00000162512,SDC3,288,0.96355,12,-3.8010,210,0.45062,179,0.35510,103,-0.6587,122,-0.4614
ENSG00000134644,PUM1,8,-3.8775,53,-1.1790,110,-0.0809,163,1.10668,77,-0.6254,94,-0.3930
ENSG00000060688,SNRNP40,8,-1.2104,2,-2.7220,23,0.43205,15,-0.3548,43,1.49310,20,0.23107
ENSG00000121766,ZCCHC17,32,-1.5496,25,-1.9395,59,-0.6563,107,0.46867,158,0.89428,88,-0.0543
ENSG00000121769,FABP3,319,2.33273,76,-0.1253,14,-2.5801,74,-0.2895,46,-0.8934,59,-0.6079
ENSG00000162517,PEF1,9,-2.7920,6,-3.3346,31,-1.0322,88,1.15440,88,0.55719,47,-0.4957
ENSG00000084636,COL16A1,29,-0.5196,2,-3.9412,179,2.60499,20,-1.5587,75,0.98297,41,0.04574
ENSG00000121753,ADGRB2,412,2.59179,2,-5.1136,64,-0.6019,95,0.01378,22,-2.1625,53,-1.0186
ENSG00000184007,PTP4A2,251,0.17935,242,0.12635,137,-0.7483,141,-1.0623,291,0.41425,380,1.10480
ENSG00000121774,KHDRBS1,16,-2.9732,179,0.61121,181,0.62738,139,0.36861,122,-0.0074,85,-0.6483
ENSG00000025800,KPNA6,8,-2.6034,2,-4.1554,34,-0.5225,58,0.55512,61,0.39024,56,0.31021
ENSG00000084652,TXLNA,8,-1.6826,2,-3.1840,36,0.63956,27,0.39286,21,-0.1632,26,0.16685
ENSG00000160050,CCDC28B,8,-0.8800,2,-2.4000,20,0.55481,16,0.49967,14,0.00061,12,-0.1987
ENSG00000084623,EIF3I,186,0.85847,83,-0.4084,95,-0.2137,116,0.17230,110,0.01690,82,-0.5147
ENSG00000116478,HDAC1,8,-1.0398,2,-2.5555,54,2.12591,12,-0.4965,27,0.88436,11,-0.5598
ENSG00000175130,MARCKSL1,135,-1.6605,275,-0.6007,222,-0.9279,173,-1.8098,1985,2.84922,544,0.57328
ENSG00000160058,BSDC1,8,-2.6117,5,-3.0587,42,-0.1154,56,0.60173,102,1.32283,33,-0.5778
ENSG00000176261,ZBTB8OS,12,-1.4826,5,-2.5994,20,-0.6751,41,0.79807,45,0.54868,27,-0.2560
ENSG00000162521,RBBP4,141,0.63685,107,0.19284,196,1.18476,80,-0.4113,115,0.31001,63,-0.7263
ENSG00000134684,YARS,146,0.80130,9,-3.3193,61,-0.5691,113,0.75032,91,0.03878,54,-0.8533
ENSG00000116497,S100PBP,8,-1.8853,112,2.34074,27,-0.0626,25,-0.3635,22,-0.4266,18,-0.7768
ENSG00000160097,FNDC5,8,-2.0355,2,-3.5427,16,-0.9809,48,1.56569,10,-1.6796,25,-0.3566
ENSG00000121905,HPCA,26,-0.1644,25,-0.2436,8,-1.8482,40,1.00754,1,-4.6442,26,-0.2069
ENSG00000121900,TMEM54,8,-2.1705,3,-3.4855,93,1.69086,42,0.67956,11,-1.5940,23,-0.6877
ENSG00000116514,RNF19B,50,1.22250,2,-3.1513,11,-1.1340,30,0.73652,20,-0.2106,14,-0.9305
ENSG00000004455,AK2,8,-2.3930,61,0.71796,67,0.86442,27,-0.8598,76,1.06692,44,0.24801
ENSG00000142920,AZIN2,8,-2.0201,201,3.61469,17,-0.8457,11,-1.9578,46,0.66148,17,-0.9652
ENSG00000134686,PHC2,189,1.95242,5,-3.4394,55,-0.1304,49,-0.4583,117,1.09335,37,-0.8507
ENSG00000163866,SMIM12,60,-0.0342,51,-0.2754,55,-0.1713,73,0.48526,45,-0.4669,50,-0.3630
ENSG00000163867,ZMYM6,8,-1.0003,15,-0.0580,23,0.60620,18,0.41352,22,0.52838,9,-0.9682
ENSG00000116560,SFPQ,17,-2.9931,86,-0.5781,168,0.45734,138,0.25763,131,0.06517,135,0.13504
ENSG00000146463,ZMYM4,52,0.40108,59,0.57876,40,-0.0201,41,0.00418,38,-0.1110,32,-0.4472
ENSG00000142687,KIAA0319L,8,-2.7894,11,-2.2437,40,-0.3651,69,0.91927,53,0.04172,47,-0.1522
ENSG00000020129,NCDN,408,0.68255,189,-0.5231,36,-2.9487,403,1.43779,48,-2.5404,119,-1.3786
ENSG00000126067,PSMB2,75,-0.4549,29,-1.8815,105,0.06555,126,0.68187,93,-0.1253,83,-0.3509
ENSG00000142686,C1orf216,8,-2.2434,2,-3.7382,16,-1.1613,57,1.80431,3,-3.2819,28,-0.4265
ENSG00000092847,AGO1,21,-1.0376,158,2.29999,63,0.66287,36,-0.3507,12,-1.8430,23,-1.0209
ENSG00000126070,AGO3,8,-2.0728,47,0.65786,31,0.01239,27,-0.3437,52,0.81853,35,0.19454
ENSG00000116863,ADPRHL2,8,-1.6739,2,-3.1766,71,1.82068,21,-0.3389,32,0.48209,24,-0.0079
ENSG00000054116,TRAPPC3,8,-3.0813,150,1.37674,69,0.09580,75,0.43994,50,-0.3954,37,-0.9630
ENSG00000116871,MAP7D1,21,-3.1538,184,0.04798,105,-0.8056,164,-0.2095,410,1.36614,203,0.25310
ENSG00000054118,THRAP3,359,2.18998,85,-0.2488,159,0.73691,65,-0.9804,93,-0.1106,70,-0.6283
ENSG00000196182,STK40,8,-1.0823,2,-2.6619,38,1.32480,17,-2.4436,13,-0.3489,18,0.17875
ENSG00000181817,LSM10,8,-2.3102,2,-3.8037,20,-0.9240,58,1.59709,11,-1.7323,30,-0.3614
ENSG00000116885,OSCP1,8,-1.5187,2,-3.0241,114,3.02585,22,0.03633,5,-2.0795,6,-1.9914
ENSG00000116898,MRPS15,19,-1.0730,3,-3.6720,27,-0.5332,53,1.03561,23,-0.7783,36,-0.1116
ENSG00000163875,MEAF6,113,0.18522,62,-0.7331,85,-0.2486,135,0.94246,69,-0.5668,54,-1.0749
ENSG00000163879,DNALI1,8,-1.8662,2,-3.3659,254,4.86931,9,-2.2016,16,-0.7472,6,-2.3292
ENSG00000134697,GNL2,117,2.79825,2,-3.1973,16,-0.6563,20,-0.4943,21,-0.2330,13,-1.0141
