Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to4,Feature log2 fold change topic 2to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000158109,TPRG1L,122,-0.7016,105,-1.1180,165,-0.2300,262,1.11822
ENSG00000130764,LRRC47,122,0.49657,48,-1.1713,133,0.63642,100,0.33229
ENSG00000116198,CEP104,122,2.49799,25,-0.4526,4,-3.0725,23,-0.8121
ENSG00000196581,AJAP1,122,2.22708,21,-0.9621,4,-3.2738,33,-0.1957
ENSG00000069424,KCNAB2,122,-0.0821,77,-0.9681,68,-0.9842,173,1.03560
ENSG00000116254,CHD5,122,0.25232,72,-0.7212,65,-0.7414,128,0.67256
ENSG00000116251,RPL22,122,-1.4158,487,1.09040,281,-0.1368,239,-0.6386
ENSG00000116237,ICMT,122,1.37783,41,-0.5265,4,-3.8923,58,0.22679
ENSG00000097021,ACOT7,122,-2.1783,252,-1.3001,484,-0.0855,749,1.45707
ENSG00000162408,NOL9,122,2.27152,25,-0.6197,10,-1.8935,28,-0.5626
ENSG00000162413,KLHL21,122,1.77020,24,-1.1113,11,-2.0934,47,0.19801
ENSG00000041988,THAP3,122,2.12849,16,-1.5292,106,1.84066,19,-1.5160
ENSG00000007923,DNAJC11,122,1.72480,24,-1.1490,24,-0.9946,47,0.09591
ENSG00000171735,CAMTA1,122,-1.0046,221,-0.1122,145,-0.7385,280,0.59202
ENSG00000049245,VAMP3,122,2.01226,56,0.78526,10,-2.0594,18,-1.6653
ENSG00000049246,PER3,122,2.53807,21,-0.7074,37,0.27980,17,-1.3552
ENSG00000116288,PARK7,122,-1.6422,340,-0.0947,404,0.20600,403,0.38091
ENSG00000116285,ERRFI1,122,2.21111,20,-1.0838,28,-0.3780,29,-0.5051
ENSG00000162426,SLC45A1,122,1.14163,18,-2.1060,116,1.04638,65,0.14977
ENSG00000142599,RERE,122,0.52006,88,-0.0097,71,-0.3450,86,-0.0950
ENSG00000074800,ENO1,122,-2.6213,554,-0.4344,643,-0.1142,895,0.88286
ENSG00000171612,SLC25A33,122,1.26786,47,-0.3867,42,-0.4901,54,-0.1806
ENSG00000188807,TMEM201,122,2.23692,16,-1.3812,42,0.27887,28,-0.6078
ENSG00000171603,CLSTN1,122,-1.8440,251,-0.9190,497,0.31944,541,0.97906
ENSG00000178585,CTNNBIP1,122,1.41101,44,-0.3864,61,0.20687,44,-0.5170
ENSG00000162441,LZIC,122,1.80081,47,0.18148,4,-3.5723,33,-0.6781
ENSG00000130939,UBE4B,122,1.17099,43,-0.6455,37,-0.7636,64,0.13518
ENSG00000054523,KIF1B,122,-1.4746,302,-0.1095,660,1.23404,299,-0.1730
ENSG00000142657,PGD,122,0.59280,76,-0.2223,36,-1.3221,93,0.26191
ENSG00000160049,DFFA,122,1.31076,39,-0.7192,53,-0.0952,54,-0.0971
ENSG00000142655,PEX14,122,1.95089,18,-1.4329,34,-0.2574,38,-0.1300
ENSG00000120948,TARDBP,122,1.61787,56,0.34682,6,-3.1299,36,-0.7038
ENSG00000116649,SRM,122,0.53085,52,-0.9826,164,1.03673,88,-0.0126
ENSG00000171824,EXOSC10,122,2.44380,15,-1.3467,5,-2.6470,30,-0.2220
ENSG00000198793,MTOR,122,0.71078,32,-1.6383,227,1.84419,70,-0.3482
ENSG00000116661,FBXO2,122,-1.5978,317,-0.1756,382,0.16205,400,0.45941
ENSG00000132879,FBXO44,122,0.05782,71,-0.9447,150,0.39028,138,0.50788
ENSG00000177000,MTHFR,122,2.70056,14,-1.3413,4,-2.9748,24,-0.4536
ENSG00000011021,CLCN6,122,0.14516,81,-0.6139,81,-0.4933,134,0.57686
ENSG00000116685,KIAA2013,122,1.63466,43,-0.2100,4,-3.6480,44,-0.2060
ENSG00000083444,PLOD1,122,1.64641,32,-0.7285,4,-3.4794,50,0.15343
ENSG00000116688,MFN2,122,-0.0775,92,-0.6493,160,0.35795,145,0.38007
ENSG00000048707,VPS13D,122,0.93610,45,-0.8295,203,1.88818,47,-0.9637
ENSG00000162496,DHRS3,122,2.82651,37,0.64658,4,-2.9045,7,-2.5823
ENSG00000116731,PRDM2,122,1.72525,27,-0.9753,84,1.03858,33,-0.7893
ENSG00000189337,KAZN,122,1.16163,44,-0.6423,40,-0.6624,63,0.11486
ENSG00000142634,EFHD2,122,1.66141,28,-0.9669,49,0.07573,42,-0.2587
ENSG00000116138,DNAJC16,122,2.13364,20,-1.1216,27,-0.4888,32,-0.3812
ENSG00000197312,DDI2,122,2.70208,17,-1.0049,16,-0.9098,20,-0.9022
ENSG00000116786,PLEKHM2,122,1.66624,36,-0.4998,10,-2.2628,45,-0.0919
ENSG00000065526,SPEN,122,1.80987,53,0.42672,34,-0.3948,24,-1.3897
ENSG00000185519,FAM131C,122,2.48240,19,-0.9106,4,-3.1113,26,-0.4740
ENSG00000037637,FBXO42,122,2.73689,19,-0.7166,4,-2.9576,20,-0.8707
ENSG00000055070,SZRD1,122,1.81261,41,-0.0915,128,1.90946,12,-2.6438
ENSG00000219481,NBPF1,122,1.60339,36,-0.5615,8,-2.6503,49,0.02978
ENSG00000159363,ATP13A2,122,-1.2237,158,-1.0008,178,-0.6481,384,1.30575
ENSG00000117118,SDHB,122,0.08035,77,-0.7730,222,1.09020,117,0.01771
ENSG00000117115,PADI2,122,0.44062,187,1.82256,59,-0.7187,38,-1.9714
ENSG00000179051,RCC2,122,2.74467,14,-1.2108,9,-1.7450,22,-0.6766
ENSG00000074964,ARHGEF10L,122,2.36962,23,-0.6732,4,-3.0637,27,-0.5233
ENSG00000117154,IGSF21,122,2.26017,21,-0.9142,29,-0.2799,27,-0.6848
ENSG00000159423,ALDH4A1,122,2.13255,34,-0.1916,39,0.08631,21,-1.2636
ENSG00000127481,UBR4,122,2.95177,13,-1.2202,4,-2.6066,19,-0.8023
ENSG00000127463,EMC1,122,1.25085,38,-0.7890,31,-0.9690,63,0.22216
ENSG00000053372,MRTO4,122,1.54354,29,-1.0109,65,0.44415,44,-0.2973
ENSG00000053371,AKR7A2,122,1.17788,65,0.14604,16,-2.0117,54,-0.2858
ENSG00000077549,CAPZB,122,-0.7442,177,-0.2119,165,-0.2760,229,0.48741
ENSG00000173436,MICOS10,122,-1.0387,271,0.27622,307,0.41204,228,-0.1257
ENSG00000158747,NBL1,122,-0.3028,128,-0.2868,176,0.28399,159,0.22110
ENSG00000162545,CAMK2N1,122,-2.0176,437,-0.0966,813,0.95488,467,0.05745
ENSG00000090432,MUL1,122,1.75773,22,-1.2717,4,-3.5068,50,0.38583
ENSG00000183114,FAM43B,122,1.44935,26,-1.2635,42,-0.3263,56,0.19845
ENSG00000158828,PINK1,122,-1.9163,343,-0.4377,338,-0.3750,558,0.90660
ENSG00000244038,DDOST,122,1.75168,23,-1.2274,115,1.64211,28,-1.1174
ENSG00000189410,SH2D5,122,2.59183,11,-1.7501,8,-2.0395,28,-0.2340
ENSG00000127483,HP1BP3,122,-0.1090,163,0.47189,42,-1.7265,131,0.00758
ENSG00000075151,EIF4G3,122,0.01366,96,-0.4504,34,-1.9102,153,0.77821
ENSG00000076864,RAP1GAP,122,-0.0401,52,-1.5769,254,1.19240,144,0.43234
ENSG00000090686,USP48,122,1.05720,48,-0.5620,35,-0.9387,69,0.18747
ENSG00000070831,CDC42,122,-1.3320,226,-0.4824,211,-0.5003,376,0.89414
ENSG00000173372,C1QA,122,2.10221,47,0.49780,41,0.13538,14,-2.0804
ENSG00000159189,C1QC,122,2.48860,35,0.21498,41,0.43984,9,-2.4716
ENSG00000173369,C1QB,122,1.72386,74,1.16281,35,-0.4002,14,-2.3478
ENSG00000004487,KDM1A,122,1.28303,35,-0.9227,42,-0.4901,60,0.17026
ENSG00000169641,LUZP1,122,0.88676,31,-1.4886,86,0.29059,83,0.45047
ENSG00000125944,HNRNPR,122,0.41587,86,-0.1884,121,0.39708,89,-0.1735
ENSG00000117318,ID3,122,2.79487,45,1.12911,4,-2.8411,3,-3.8342
ENSG00000142676,RPL11,122,-1.6253,617,1.36839,276,-0.3818,254,-0.8213
ENSG00000011007,ELOA,122,2.27448,23,-0.7441,46,0.44479,22,-1.1189
ENSG00000057757,PITHD1,122,-1.3717,201,-0.7503,240,-0.3410,401,1.05537
ENSG00000011009,LYPLA2,122,1.90515,27,-0.8159,7,-2.5791,41,-0.0455
ENSG00000117305,HMGCL,122,2.88728,21,-0.4768,4,-2.8719,16,-1.2331
ENSG00000179163,FUCA1,122,2.59307,10,-1.9522,4,-3.0427,29,-0.0828
ENSG00000189266,PNRC2,122,1.79570,43,-0.0431,12,-1.9646,35,-0.5838
ENSG00000188529,SRSF10,122,1.38335,42,-0.5079,46,-0.2641,50,-0.2371
ENSG00000001461,NIPAL3,122,0.17335,105,-0.0920,60,-0.9342,120,0.27157
ENSG00000117602,RCAN3,122,1.15658,15,-2.4286,175,1.83608,54,-0.3262
ENSG00000133226,SRRM1,122,1.13382,72,0.31085,31,-1.0655,50,-0.5461
ENSG00000169504,CLIC4,122,1.85121,72,1.28299,4,-3.5363,16,-2.0561
ENSG00000117614,SYF2,122,0.83633,70,-0.0851,129,0.93503,54,-0.7586
ENSG00000117616,RSRP1,122,1.67053,44,-0.1131,4,-3.6689,41,-0.3112
ENSG00000183726,TMEM50A,122,1.40609,56,0.11357,7,-3.0704,47,-0.3322
ENSG00000204178,MACO1,122,1.75352,37,-0.3588,42,-0.0818,34,-0.6942
ENSG00000117643,MAN1C1,122,2.41318,19,-0.9993,4,-3.1539,28,-0.3517
ENSG00000162430,SELENON,122,2.26632,30,-0.2593,6,-2.5283,25,-0.7733
ENSG00000117640,MTFR1L,122,0.76067,69,-0.2158,72,-0.1109,74,-0.1227
ENSG00000117632,STMN1,122,-2.7240,741,0.00230,927,0.36579,826,0.33552
ENSG00000142684,ZNF593,122,1.66439,26,-1.0715,4,-3.4155,52,0.34704
ENSG00000142669,SH3BGRL3,122,-0.8927,201,-0.1463,66,-1.8122,275,0.79092
ENSG00000117682,DHDDS,122,2.15687,18,-1.2575,4,-3.3232,37,0.03285
ENSG00000198830,HMGN2,122,0.01164,147,0.41867,249,1.21706,80,-1.0231
ENSG00000117713,ARID1A,122,1.61342,44,-0.1472,4,-3.6653,44,-0.2395
ENSG00000204160,ZDHHC18,122,1.07292,21,-1.9486,233,2.35060,45,-0.9001
ENSG00000142751,GPN2,122,2.44446,10,-2.0483,9,-1.8116,32,-0.0082
ENSG00000090273,NUDC,122,-0.3742,148,-0.0894,82,-0.9761,180,0.46829
ENSG00000253368,TRNP1,122,0.43453,59,-0.8657,23,-2.1146,122,0.91869
ENSG00000090020,SLC9A1,122,2.44124,10,-1.9520,4,-3.1301,33,0.06582
ENSG00000142784,WDTC1,122,1.68644,33,-0.6137,64,0.54206,35,-0.7152
ENSG00000186501,TMEM222,122,0.85402,52,-0.6555,7,-3.4013,89,0.63604
ENSG00000158195,WASF2,122,1.22410,88,0.90143,81,0.52450,25,-1.8983
ENSG00000126705,AHDC1,122,2.01465,20,-1.2045,76,1.10708,26,-0.9555
ENSG00000126709,IFI6,122,-0.5769,132,-0.5661,301,0.88744,189,0.20634
ENSG00000117758,STX12,122,-0.0209,131,0.11474,23,-2.5368,140,0.38046
ENSG00000117751,PPP1R8,122,2.26338,19,-1.0735,35,0.03200,26,-0.7006
ENSG00000117748,RPA2,122,1.54460,28,-1.0876,47,-0.0814,49,-0.0440
ENSG00000126698,DNAJC8,122,-0.2214,149,0.12142,184,0.43709,130,-0.2065
ENSG00000130770,ATP5IF1,122,-2.0873,385,-0.4358,642,0.47193,577,0.58731
ENSG00000180098,TRNAU1AP,122,2.69574,17,-0.9549,4,-2.9819,22,-0.6665
ENSG00000120656,TAF12,122,2.83505,13,-1.3369,4,-2.9014,22,-0.5965
ENSG00000198492,YTHDF2,122,0.44976,66,-0.6628,144,0.72659,92,-0.0005
ENSG00000159023,EPB41,122,2.80282,21,-0.5386,4,-2.9195,18,-1.0809
ENSG00000116350,SRSF4,122,1.16861,40,-0.7907,124,1.20275,48,-0.5974
ENSG00000116353,MECR,122,1.84741,30,-0.6455,42,0.00027,34,-0.5891
ENSG00000060656,PTPRU,122,1.00839,25,-1.7605,249,2.41818,44,-1.0058
ENSG00000162511,LAPTM5,122,1.84634,52,0.45082,72,0.87686,15,-2.2304
ENSG00000162512,SDC3,122,0.31293,130,0.55455,34,-1.6350,92,-0.2436
ENSG00000134644,PUM1,122,-0.2534,81,-1.0590,254,0.95082,163,0.39094
ENSG00000060688,SNRNP40,122,2.41160,21,-0.7816,4,-3.1387,27,-0.4867
ENSG00000121766,ZCCHC17,122,-0.0762,109,-0.3210,163,0.39233,134,0.12674
ENSG00000121769,FABP3,122,0.44298,62,-0.7737,22,-2.1717,120,0.85696
ENSG00000162517,PEF1,122,0.40277,59,-0.9137,166,0.92748,97,0.06999
ENSG00000084636,COL16A1,122,2.17164,40,0.19023,27,-0.4706,19,-1.4808
ENSG00000121753,ADGRB2,122,0.32442,53,-1.1807,152,0.69427,113,0.38595
ENSG00000184007,PTP4A2,122,-0.4024,240,0.97212,128,-0.3247,121,-0.6804
ENSG00000121774,KHDRBS1,122,-0.0506,108,-0.2990,322,1.62088,98,-0.6449
ENSG00000025800,KPNA6,122,0.89860,49,-0.6892,66,-0.1031,74,0.14250
ENSG00000084652,TXLNA,122,2.40000,25,-0.5161,4,-3.1633,25,-0.6604
ENSG00000084623,EIF3I,122,0.09214,88,-0.5165,35,-1.8166,146,0.78638
ENSG00000175130,MARCKSL1,122,-0.8414,409,1.72091,101,-1.1213,129,-1.1713
ENSG00000160058,BSDC1,122,1.28471,45,-0.4757,75,0.45006,48,-0.4680
ENSG00000176261,ZBTB8OS,122,1.92074,32,-0.4650,16,-1.4169,35,-0.4241
ENSG00000162521,RBBP4,122,0.72466,71,-0.1968,11,-2.9616,88,0.34004
ENSG00000134684,YARS,122,-0.1298,66,-1.2811,184,0.53988,164,0.69913
ENSG00000116497,S100PBP,122,2.00077,25,-0.8202,4,-3.3771,38,-0.0790
ENSG00000160097,FNDC5,122,0.90318,18,-2.3621,261,2.38061,54,-0.6789
ENSG00000121905,HPCA,122,1.58141,21,-1.4975,114,1.45905,37,-0.6776
ENSG00000121900,TMEM54,122,1.67033,47,0.03679,15,-1.7138,37,-0.5813
ENSG00000116514,RNF19B,122,2.10512,29,-0.5001,8,-2.2063,31,-0.4625
ENSG00000004455,AK2,122,1.84134,39,-0.1860,4,-3.5429,37,-0.3940
ENSG00000142920,AZIN2,122,2.43120,22,-0.7211,24,-0.4841,22,-0.9226
ENSG00000134686,PHC2,122,1.30427,57,0.02480,9,-2.6789,52,-0.2080
ENSG00000163866,SMIM12,122,0.73047,46,-0.9919,31,-1.4324,98,0.75250
ENSG00000163867,ZMYM6,122,2.54422,13,-1.5048,20,-0.6304,25,-0.5334
ENSG00000116560,SFPQ,122,-0.0198,142,0.29230,63,-1.0421,125,0.03375
ENSG00000146463,ZMYM4,122,1.47212,45,-0.2760,4,-3.7800,51,-0.0292
ENSG00000142687,KIAA0319L,122,0.89248,54,-0.5325,53,-0.4532,75,0.14658
ENSG00000020129,NCDN,122,-2.1106,210,-1.5286,947,1.11555,636,0.90291
ENSG00000126067,PSMB2,122,-0.2657,96,-0.7770,51,-1.5869,196,1.08527
ENSG00000142686,C1orf216,122,1.07832,40,-0.8961,31,-1.1052,73,0.42829
ENSG00000092847,AGO1,122,2.74012,25,-0.2594,10,-1.5455,15,-1.4085
ENSG00000126070,AGO3,122,2.49913,31,0.00976,4,-3.1010,19,-1.2225
ENSG00000116863,ADPRHL2,122,2.39392,16,-1.2549,16,-1.0500,28,-0.4174
ENSG00000054116,TRAPPC3,122,0.68208,42,-1.1828,149,1.02590,81,0.03115
ENSG00000116871,MAP7D1,122,-0.6367,189,0.06559,28,-2.8186,223,0.63422
ENSG00000054118,THRAP3,122,0.85804,82,0.26768,19,-2.0058,67,-0.2017
ENSG00000181817,LSM10,122,1.40778,37,-0.6964,73,0.50761,45,-0.4257
ENSG00000116885,OSCP1,122,2.00184,13,-1.8822,61,0.70693,34,-0.3809
ENSG00000116898,MRPS15,122,0.86241,64,-0.2532,71,-0.0315,68,-0.1767
ENSG00000163873,GRIK3,122,2.54508,9,-2.1693,4,-2.9864,31,0.03347
ENSG00000163875,MEAF6,122,0.02418,98,-0.4105,54,-1.2209,147,0.64032
ENSG00000134697,GNL2,122,2.73941,14,-1.2406,4,-2.8627,23,-0.5520
ENSG00000185090,MANEAL,122,1.53010,16,-2.0156,10,-2.3482,64,0.82929
ENSG00000197982,C1orf122,122,-0.8773,242,0.25643,293,0.51118,200,-0.1868
ENSG00000183431,SF3A3,122,1.77676,26,-0.9785,19,-1.2747,44,0.00983
ENSG00000183520,UTP11,122,1.99055,28,-0.6836,17,-1.2958,35,-0.3492
ENSG00000116954,RRAGC,122,0.99650,43,-0.8275,4,-4.1991,83,0.69408
ENSG00000174574,AKIRIN1,122,0.04755,89,-0.5463,211,0.95994,117,-0.0439
ENSG00000168653,NDUFS5,122,-2.1418,528,0.11951,525,0.08241,551,0.30409
ENSG00000127603,MACF1,122,-0.1834,195,0.79714,33,-2.1745,126,-0.2312
ENSG00000090621,PABPC4,122,1.32102,66,0.34320,10,-2.4849,46,-0.5187
ENSG00000116983,HPCAL4,122,0.03680,80,-0.7594,34,-1.8915,159,0.99943
ENSG00000084072,PPIE,122,2.17100,24,-0.7494,4,-3.3137,33,-0.2760
ENSG00000168389,MFSD2A,122,2.58928,41,0.70277,5,-2.7166,10,-2.2698
ENSG00000131236,CAP1,122,-0.2374,134,-0.1106,42,-1.8554,170,0.58457
ENSG00000131238,PPT1,122,-0.0532,88,-0.6954,91,-0.5111,157,0.71653
ENSG00000084073,ZMPSTE24,122,1.06653,48,-0.5617,49,-0.4203,66,0.05510
ENSG00000049089,COL9A2,122,2.23075,54,0.99589,44,0.34171,5,-3.6671
ENSG00000084070,SMAP2,122,0.27671,70,-0.7249,168,0.80632,105,0.07367
ENSG00000117016,RIMS3,122,0.43186,70,-0.5687,100,0.11204,101,0.22128
ENSG00000066136,NFYC,122,2.00177,22,-1.0499,4,-3.4296,40,0.05968
ENSG00000179862,CITED4,122,1.79598,16,-1.7458,87,1.15089,36,-0.5227
ENSG00000171793,CTPS1,122,2.81948,14,-1.2674,4,-2.9092,22,-0.6166
ENSG00000198815,FOXJ3,122,1.28849,39,-0.6976,17,-1.7809,62,0.26730
ENSG00000177181,RIMKLA,122,1.35250,29,-1.1772,30,-0.9454,62,0.37789
ENSG00000127125,PPCS,122,1.28966,43,-0.5214,27,-1.1292,58,0.04693
ENSG00000186409,CCDC30,122,2.89073,28,0.11846,4,-2.8690,11,-1.8621
ENSG00000065978,YBX1,122,0.86144,112,0.99568,36,-1.0976,46,-1.0750
ENSG00000164008,C1orf50,122,2.29608,27,-0.4263,11,-1.7089,25,-0.7536
ENSG00000177868,SVBP,122,1.05542,23,-1.8147,246,2.45115,42,-1.0489
ENSG00000117394,SLC2A1,122,0.84049,123,1.23033,53,-0.5084,38,-1.5072
ENSG00000117395,EBNA1BP2,122,0.46434,66,-0.6273,288,2.03204,62,-0.9734
ENSG00000066322,ELOVL1,122,1.46657,97,1.56790,4,-3.7399,20,-2.0250
ENSG00000159479,MED8,122,2.09835,13,-1.8564,4,-3.3631,42,0.35430
ENSG00000142949,PTPRF,122,0.22514,93,-0.2721,34,-1.7162,125,0.52751
ENSG00000126091,ST3GAL3,122,1.15459,29,-1.3635,178,1.86914,45,-0.7665
ENSG00000117408,IPO13,122,1.79813,59,0.66004,4,-3.5753,27,-1.1659
ENSG00000117410,ATP6V0B,122,-2.1654,291,-1.0379,454,-0.1735,723,1.31616
ENSG00000117411,B4GALT2,122,1.52926,39,-0.5033,11,-2.3168,50,0.01846
ENSG00000159214,CCDC24,122,2.85620,11,-1.5923,4,-2.6593,22,-0.5106
ENSG00000196517,SLC6A9,122,2.24364,56,1.08342,5,-2.8650,11,-2.3470
ENSG00000178028,DMAP1,122,1.66354,25,-1.1445,4,-3.6220,53,0.39680
ENSG00000117419,ERI3,122,-0.5834,130,-0.5985,101,-0.8780,231,0.91445
ENSG00000187147,RNF220,122,-0.1365,101,-0.5433,182,0.51214,145,0.25553
ENSG00000142937,RPS8,122,-2.4718,852,0.69698,1262,1.19016,459,-0.7792
ENSG00000070785,EIF2B3,122,2.13230,22,-1.0000,6,-2.7083,35,-0.1198
ENSG00000126107,HECTD3,122,3.02950,11,-1.4023,6,-2.0928,18,-0.8337
ENSG00000126088,UROD,122,0.33432,71,-0.6428,197,1.15563,92,-0.2118
ENSG00000117450,PRDX1,122,-2.0349,522,0.24981,492,0.09659,491,0.17241
ENSG00000117448,AKR1A1,122,1.51889,48,-0.1087,7,-2.9093,46,-0.2342
ENSG00000132780,NASP,122,2.37729,43,0.56279,4,-3.1703,15,-1.7095
ENSG00000159592,GPBP1L1,122,1.52189,43,-0.3133,45,-0.1561,41,-0.5191
ENSG00000159596,TMEM69,122,2.88248,11,-1.6319,4,-2.8746,22,-0.5057
ENSG00000086015,MAST2,122,1.21233,36,-0.9575,13,-2.2677,70,0.53650
ENSG00000117461,PIK3R3,122,1.63891,29,-0.9306,26,-0.9135,48,0.02111
ENSG00000085998,POMGNT1,122,1.07805,59,-0.1762,4,-3.9648,68,0.16143
ENSG00000132128,LRRC41,122,1.37479,29,-1.1645,51,-0.0934,57,0.12409
ENSG00000173660,UQCRH,122,-2.2978,470,-0.3268,915,0.83238,618,0.33657
ENSG00000117480,FAAH,122,1.83287,45,0.11607,6,-2.7943,33,-0.6849
ENSG00000123472,ATPAF1,122,-0.0926,126,-0.0468,86,-0.6326,141,0.26346
ENSG00000159658,EFCAB14,122,1.14603,79,0.54953,28,-1.1850,46,-0.7642
ENSG00000186377,CYP4X1,122,2.55557,7,-2.4150,7,-2.1767,31,0.03760
ENSG00000162368,CMPK1,122,-0.5020,137,-0.3985,198,0.26351,190,0.37260
ENSG00000162373,BEND5,122,2.50382,16,-1.2443,21,-0.6403,24,-0.6229
ENSG00000162374,ELAVL4,122,-0.7736,118,-0.9941,53,-2.0142,295,1.47283
ENSG00000185104,FAF1,122,1.55044,33,-0.7819,54,0.15651,44,-0.3201
ENSG00000123091,RNF11,122,-1.3761,243,-0.4061,227,-0.4304,381,0.82011
ENSG00000085831,TTC39A,122,1.66602,22,-1.3663,15,-1.6907,52,0.36847
ENSG00000085832,EPS15,122,-0.0272,122,-0.0429,71,-0.8751,137,0.29403
ENSG00000117859,OSBPL9,122,1.67803,38,-0.4019,41,-0.1806,37,-0.5638
ENSG00000078618,NRDC,122,0.31331,74,-0.5943,55,-0.9278,121,0.59947
ENSG00000169213,RAB3B,122,-0.7988,148,-0.6230,194,-0.0736,255,0.74791
ENSG00000117862,TXNDC12,122,1.96822,26,-0.8370,23,-0.8579,36,-0.3144
ENSG00000134717,BTF3L4,122,0.63924,71,-0.3012,57,-0.5846,87,0.14693
ENSG00000157077,ZFYVE9,122,1.71433,26,-1.0163,46,0.01604,41,-0.2488
ENSG00000134748,PRPF38A,122,2.40274,29,-0.2599,44,0.48459,15,-1.7288
ENSG00000134744,TUT4,122,2.12560,44,0.38850,4,-3.2821,22,-1.2033
ENSG00000162377,COA7,122,2.37594,19,-1.0507,28,-0.2648,25,-0.7176
ENSG00000162378,ZYG11B,122,-0.1203,104,-0.4676,198,0.67421,137,0.11585
ENSG00000116171,SCP2,122,0.04603,101,-0.3222,236,1.15937,105,-0.3305
ENSG00000162384,CZIB,122,1.35764,51,-0.1583,29,-0.9651,49,-0.3066
ENSG00000162385,MAGOH,122,1.94318,30,-0.5669,23,-0.8559,34,-0.4751
ENSG00000157193,LRP8,122,1.69010,26,-1.0425,4,-3.6515,51,0.31924
ENSG00000058799,YIPF1,122,2.22286,18,-1.2205,21,-0.8326,31,-0.3222
ENSG00000081870,HSPB11,122,2.17069,27,-0.5713,4,-3.2359,31,-0.4005
ENSG00000116209,TMEM59,122,-1.1933,230,-0.2734,326,0.34423,300,0.39657
ENSG00000116221,MRPL37,122,0.83091,48,-0.8241,88,0.27814,77,0.12325
ENSG00000157216,SSBP3,122,0.04167,106,-0.2250,160,0.48334,118,-0.0310
ENSG00000243725,TTC4,122,2.16757,15,-1.6209,74,1.18057,25,-0.9341
ENSG00000116133,DHCR24,122,-1.2879,303,0.15479,38,-2.9932,348,0.70449
ENSG00000162402,USP24,122,2.12704,32,-0.2639,4,-3.3433,29,-0.5887
ENSG00000162407,PLPP3,122,1.11456,97,1.01002,54,-0.2355,32,-1.5348
ENSG00000162409,PRKAA2,122,2.25271,15,-1.5441,4,-3.0200,36,0.07017
ENSG00000162601,MYSM1,122,2.33058,32,-0.1307,54,0.77595,13,-1.9972
ENSG00000177606,JUN,122,2.31412,25,-0.5805,4,-3.2121,28,-0.5280
