Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to11,Feature log2 fold change topic 8to11
ENSG00000171735,CAMTA1,25,-3.6596,347,0.24077,166,-0.9040,92,-1.7902,1111,2.35197,249,-0.3124,261,-0.2941
ENSG00000049245,VAMP3,1,-6.6838,533,2.72449,63,-1.0075,217,0.95794,236,1.09716,29,-2.2668,57,-1.4731
ENSG00000049246,PER3,1,-4.9277,48,0.46248,81,1.36924,60,0.84656,20,-0.9063,33,-0.1074,29,-0.4408
ENSG00000116288,PARK7,909,1.75216,961,1.86022,315,-0.0638,300,-0.1392,20,-4.1561,176,-1.0341,187,-1.1247
ENSG00000162426,SLC45A1,74,1.41389,48,0.64590,0,-7.5778,5,-2.5719,20,-0.7373,16,-1.1618,43,0.75142
ENSG00000142599,RERE,219,1.17403,48,-1.2474,135,0.36524,60,-0.8925,20,-2.5399,99,-0.1505,127,0.38035
ENSG00000074800,ENO1,941,0.93565,48,-3.5939,803,0.66809,396,-0.4616,423,-0.3611,385,-0.5543,619,0.35794
ENSG00000171612,SLC25A33,72,0.71995,48,0.05851,93,1.16110,23,-1.0513,20,-1.2839,36,-0.4345,45,-0.0552
ENSG00000188807,TMEM201,1,-4.4405,48,1.02962,34,0.47940,18,-0.5472,20,-0.3898,20,-0.3889,30,0.36225
ENSG00000171603,CLSTN1,1653,2.20200,304,-0.6974,547,0.21927,276,-0.8449,445,-0.1071,260,-1.0110,374,-0.5159
ENSG00000178585,CTNNBIP1,1,-4.9870,48,0.39549,25,-0.6198,91,1.51215,20,-0.9684,19,-1.0975,47,0.54627
ENSG00000162441,LZIC,114,1.55240,48,0.08197,84,1.00740,117,1.61113,20,-1.2618,25,-1.0025,17,-1.8571
ENSG00000130939,UBE4B,1,-5.3344,48,0.00908,28,-0.8062,11,-2.1499,20,-1.3306,20,-1.3630,93,2.11462
ENSG00000054523,KIF1B,748,1.31941,48,-2.9414,472,0.53105,367,0.12339,216,-0.7053,331,-0.0468,307,-0.2265
ENSG00000142657,PGD,1,-6.0438,48,-0.7541,65,-0.2737,60,-0.3993,272,2.21186,52,-0.6753,76,-0.0422
ENSG00000160049,DFFA,94,1.25028,48,0.11241,44,-0.0180,71,0.75055,20,-1.2331,32,-0.5471,37,-0.3905
ENSG00000142655,PEX14,31,-0.0731,48,0.63018,34,0.06913,0,-5.9108,20,-0.7518,18,-0.9126,46,0.92811
ENSG00000120948,TARDBP,48,-0.1881,48,-0.1993,99,0.98575,98,0.97018,20,-1.5282,32,-0.8840,55,0.03392
ENSG00000116649,SRM,95,0.00376,48,-1.0558,49,-0.9999,76,-0.3491,235,1.53302,50,-1.0565,110,0.35117
ENSG00000198793,MTOR,129,1.67921,48,-0.0110,48,-0.0107,21,-1.2636,20,-1.3495,42,-0.2157,45,-0.1592
ENSG00000116661,FBXO2,279,-0.1509,48,-2.7909,431,0.55108,250,-0.3184,213,-0.5663,233,-0.4699,422,0.80492
ENSG00000132879,FBXO44,170,0.26273,48,-1.6823,61,-1.3117,31,-2.3015,430,1.88846,67,-1.2593,178,0.51150
ENSG00000177674,AGTRAP,110,1.04276,48,-0.3110,142,1.49718,71,0.31079,238,2.54679,8,-3.0642,4,-4.2384
ENSG00000177000,MTHFR,1,-5.2251,48,0.12959,34,-0.4131,27,-0.7295,235,3.22052,17,-1.5633,26,-1.0217
ENSG00000011021,CLCN6,102,0.08849,48,-1.0844,82,-0.2623,36,-1.5113,20,-2.3810,67,-0.6219,161,1.41035
ENSG00000116685,KIAA2013,172,2.09961,48,-0.1318,77,0.63282,47,-0.1450,20,-1.4641,22,-1.3915,41,-0.5117
ENSG00000083444,PLOD1,1,-4.8064,48,0.60096,32,-0.0524,12,-1.4998,20,-0.7786,35,0.13043,44,0.76064
ENSG00000116688,MFN2,66,-0.3270,48,-0.8187,78,-0.0553,56,-0.5771,20,-2.1231,93,0.23930,110,0.75925
ENSG00000048707,VPS13D,99,1.11634,48,-0.0893,32,-0.7057,31,-0.7418,20,-1.4237,31,-0.8245,66,0.65889
ENSG00000162496,DHRS3,1,-4.9310,48,0.36980,235,3.67033,19,-1.0096,20,-0.9923,29,-0.4563,9,-2.5722
ENSG00000116731,PRDM2,1,-5.1002,48,0.26853,57,0.56119,42,0.05247,20,-1.0867,50,0.40000,44,0.19435
ENSG00000189337,KAZN,170,0.86751,560,3.37200,53,-0.9841,79,-0.3704,20,-2.4265,31,-1.8571,38,-1.7990
ENSG00000142634,EFHD2,135,1.71473,48,-0.0495,60,0.30817,26,-0.9849,20,-1.3860,20,-1.4221,53,0.18065
ENSG00000116138,DNAJC16,85,0.77141,48,-0.1534,42,-0.3453,18,-1.5927,239,2.80131,29,-0.9806,22,-1.6429
ENSG00000116786,PLEKHM2,138,1.17711,48,-0.5414,34,-1.0602,66,-0.0331,20,-1.8555,35,-1.0718,92,0.77276
ENSG00000065526,SPEN,22,-1.0638,48,0.10209,72,0.78498,80,0.95533,20,-1.2428,39,-0.2316,43,-0.0962
ENSG00000185519,FAM131C,1,-4.6890,48,0.73645,14,-1.1874,164,3.24597,20,-0.6546,19,-0.8015,12,-1.6769
ENSG00000037637,FBXO42,1,-6.3140,562,3.56823,54,-0.8554,13,-2.8858,240,1.59258,13,-3.0442,34,-1.9035
ENSG00000055070,SZRD1,124,1.64946,48,0.02545,107,1.38622,63,0.46090,20,-1.3151,35,-0.5104,21,-1.5109
ENSG00000219481,NBPF1,3,-4.9146,557,3.44363,39,-1.3746,176,0.98444,20,-2.3822,19,-2.5248,58,-1.0413
ENSG00000058453,CROCC,963,4.76866,48,-1.3980,155,0.42377,31,-2.0505,20,-2.6871,15,-3.1960,16,-3.4097
ENSG00000159363,ATP13A2,95,-1.1467,485,1.50169,59,-1.8580,83,-1.3496,229,0.22216,121,-0.8410,251,0.55673
ENSG00000117118,SDHB,30,-1.4352,48,-0.7311,55,-0.4988,75,-0.0344,182,1.45542,36,-1.2291,95,0.52178
ENSG00000117115,PADI2,1,-6.7750,48,-1.5180,61,-1.1573,668,3.14044,197,0.68236,81,-0.7908,71,-1.1770
ENSG00000074964,ARHGEF10L,40,-0.2079,48,0.08022,65,0.58663,27,-0.7896,184,2.52760,23,-1.0943,22,-1.3855
ENSG00000159423,ALDH4A1,1,-4.7953,48,0.61370,65,1.14596,15,-1.1373,20,-0.7669,34,0.08670,35,0.17768
ENSG00000127463,EMC1,72,0.91768,48,0.24740,65,0.74363,8,-2.3323,20,-1.1065,24,-0.9064,47,0.35196
ENSG00000053372,MRTO4,16,-0.7698,48,0.89834,13,-1.1688,12,-1.1936,20,-0.5077,28,0.02248,34,0.53627
ENSG00000053371,AKR7A2,360,1.89367,548,2.80555,158,0.43459,31,-2.0349,20,-2.7040,44,-1.6449,31,-2.4735
ENSG00000077549,CAPZB,297,0.89212,48,-1.9448,177,0.04603,131,-0.4337,20,-3.2241,165,-0.0780,223,0.64058
ENSG00000173436,MICOS10,111,-0.6938,460,1.65480,139,-0.3510,243,0.53796,228,0.43593,101,-0.9132,133,-0.5687
ENSG00000158747,NBL1,3,-5.1282,48,-1.3304,143,0.36532,59,-1.0116,20,-2.6209,122,0.11777,184,1.31611
ENSG00000162545,CAMK2N1,1,-8.1242,270,-0.3149,87,-2.0181,551,0.83893,209,-0.7108,327,-0.0128,464,0.87279
ENSG00000090432,MUL1,1,-4.9243,48,0.46636,45,0.36888,46,0.40377,20,-0.9027,25,-0.5884,46,0.60268
ENSG00000183114,FAM43B,54,0.31019,48,0.10301,21,-1.1275,25,-0.9001,20,-1.2420,27,-0.8382,67,1.07920
ENSG00000158828,PINK1,90,-1.5051,48,-2.4458,344,0.56541,183,-0.4420,20,-3.7187,230,-0.0903,380,1.21548
ENSG00000127483,HP1BP3,211,0.17983,48,-2.0740,175,-0.1128,173,-0.1336,511,1.70848,181,-0.0679,148,-0.5151
ENSG00000075151,EIF4G3,101,0.15565,48,-1.0025,108,0.26046,84,-0.1305,20,-2.3014,79,-0.2568,122,0.71993
ENSG00000117298,ECE1,1,-4.7922,48,0.61734,59,0.96512,23,-0.5044,20,-0.7635,29,-0.1694,37,0.30367
ENSG00000076864,RAP1GAP,33,-1.1708,48,-0.6308,26,-1.5194,49,-0.5952,20,-1.9416,48,-0.6778,129,1.72385
ENSG00000090686,USP48,1,-5.2487,48,0.10343,40,-0.1675,89,1.14506,20,-1.2416,41,-0.1502,53,0.40130
ENSG00000070831,CDC42,418,0.88245,48,-2.4552,282,0.23282,399,0.80178,227,-0.1106,163,-0.6816,246,0.01707
ENSG00000004487,KDM1A,202,2.16716,48,-0.3340,45,-0.4184,45,-0.4084,20,-1.6567,16,-2.0543,64,0.19444
ENSG00000169641,LUZP1,1,-5.5341,48,-0.2091,32,-0.7971,40,-0.4957,163,1.89106,44,-0.3584,57,0.09684
ENSG00000125944,HNRNPR,49,-0.4853,48,-0.5343,107,0.74826,103,0.68615,20,-1.8486,87,0.46578,60,-0.2505
ENSG00000088280,ASAP3,103,0.36031,547,3.90620,36,-1.2803,22,-1.9681,20,-2.1476,19,-2.2990,35,-1.6216
ENSG00000117318,ID3,367,2.82871,48,-0.7987,197,1.52156,25,-1.7279,20,-2.1038,21,-2.1517,45,-1.1254
ENSG00000142676,RPL11,112,-1.8527,48,-3.1044,676,0.94491,944,1.54243,241,-0.7080,377,-0.0142,352,-0.1720
ENSG00000057757,PITHD1,13,-4.2547,451,1.12029,136,-0.8086,114,-1.0723,241,0.07751,162,-0.5889,311,0.76487
ENSG00000011009,LYPLA2,482,3.79555,48,-0.6988,72,-0.0596,0,-6.6219,20,-2.0072,20,-2.0725,40,-1.2142
ENSG00000117305,HMGCL,1,-4.5134,48,0.94231,16,-0.7391,90,2.12071,20,-0.4681,12,-1.2441,24,-0.2691
ENSG00000189266,PNRC2,69,-0.5147,526,3.30752,76,-0.3546,84,-0.2013,20,-2.3665,47,-1.1764,46,-1.4197
ENSG00000188529,SRSF10,120,-0.0422,544,2.73499,81,-0.6467,49,-1.4046,241,1.10741,41,-1.7883,60,-1.4032
ENSG00000001461,NIPAL3,12,-2.3909,48,-0.3704,41,-0.6069,188,1.97268,20,-1.6915,51,-0.2794,63,0.10860
ENSG00000117602,RCAN3,1,-4.5822,48,0.86150,29,0.04925,21,-0.4682,20,-0.5410,17,-0.8224,39,0.83599
ENSG00000133226,SRRM1,42,-0.5444,48,-0.3580,97,0.78260,71,0.27548,20,-1.6796,57,-0.0792,67,0.25031
ENSG00000169504,CLIC4,33,-1.3281,48,-0.7723,149,1.04664,184,1.42588,20,-2.0782,56,-0.5871,80,0.04822
ENSG00000117614,SYF2,1,-5.9077,48,-0.6303,125,0.91443,100,0.53524,20,-1.9412,66,-0.1370,91,0.57024
ENSG00000117616,RSRP1,294,2.58392,48,-0.6146,95,0.46687,70,-0.0267,20,-1.9260,20,-1.9828,53,-0.5971
ENSG00000183726,TMEM50A,85,-0.6101,543,2.69103,59,-1.1488,156,0.35304,195,0.71398,29,-2.3393,71,-1.1326
ENSG00000204178,MACO1,1,-4.8417,48,0.56030,37,0.15268,28,-0.2692,20,-0.8160,9,-2.0796,55,1.31850
ENSG00000117643,MAN1C1,278,2.98219,48,-0.2735,140,1.51981,49,-0.2441,20,-1.5989,4,-3.9720,21,-1.8654
ENSG00000162430,SELENON,152,1.52742,48,-0.3969,224,2.29677,75,0.31478,20,-1.7169,42,-0.6410,18,-2.1898
ENSG00000117640,MTFR1L,39,-1.0050,48,-0.6897,100,0.47996,57,-0.4185,20,-1.9985,72,-0.0650,103,0.82197
ENSG00000182749,PAQR7,290,3.50103,48,-0.0542,80,0.78003,27,-0.9156,20,-1.3905,8,-2.7797,15,-2.1200
ENSG00000117632,STMN1,353,-0.5298,307,-0.7424,222,-1.2358,1287,1.62774,610,0.33337,266,-1.0350,534,0.17586
ENSG00000142669,SH3BGRL3,404,0.69264,421,0.76217,246,-0.1147,283,0.11092,377,0.57715,102,-1.5463,242,-0.1927
ENSG00000117682,DHDDS,40,0.39020,48,0.66962,28,-0.1878,18,-0.8533,20,-0.7156,17,-1.0414,40,0.56961
ENSG00000198830,HMGN2,514,1.73379,48,-2.0643,416,1.34234,213,0.20641,231,0.33600,54,-1.9890,132,-0.7299
ENSG00000117713,ARID1A,129,1.06148,48,-0.5433,132,1.10633,73,0.12557,20,-1.8573,80,0.29944,46,-0.8086
ENSG00000204160,ZDHHC18,1,-4.9942,48,0.38754,5,-2.8308,19,-1.0329,20,-0.9758,38,0.01303,61,1.32759
ENSG00000090273,NUDC,558,1.84381,48,-2.1022,388,1.17027,137,-0.5295,141,-0.4798,102,-1.0489,158,-0.4102
ENSG00000253368,TRNP1,1,-5.4773,48,-0.1469,1,-5.1485,45,-0.2464,20,-1.4784,18,-1.7100,106,2.28745
ENSG00000090020,SLC9A1,1,-4.6956,48,0.72888,28,-0.0998,5,-2.5762,20,-0.6615,7,-2.1919,54,1.67705
ENSG00000142784,WDTC1,85,0.22942,48,-0.6765,58,-0.3850,37,-1.0372,238,2.03831,35,-1.2221,69,-0.1466
ENSG00000186501,TMEM222,1,-6.1586,48,-0.8751,99,0.25162,85,0.02111,20,-2.1778,81,-0.0756,128,1.11210
ENSG00000158195,WASF2,1,-5.6000,48,-0.2800,186,2.05908,140,1.51996,20,-1.6051,57,-0.0017,30,-1.2716
ENSG00000126705,AHDC1,30,-0.5229,48,0.20126,112,1.67475,9,-2.2463,20,-1.1497,35,-0.3190,43,0.06949
ENSG00000126709,IFI6,880,1.77986,386,0.33645,406,0.42220,145,-1.1796,375,0.29107,179,-0.9354,222,-0.7113
ENSG00000117758,STX12,158,0.77154,48,-1.1056,40,-1.3722,82,-0.2722,20,-2.4017,85,-0.2437,140,0.92005
ENSG00000117751,PPP1R8,68,-0.3055,561,4.01714,30,-1.5191,52,-0.7124,20,-2.1414,22,-2.1097,32,-1.7572
ENSG00000117748,RPA2,106,1.33378,48,-0.0053,39,-0.3324,64,0.47527,20,-1.3442,17,-1.6279,54,0.26724
ENSG00000126698,DNAJC8,133,0.02882,48,-1.5370,215,0.80951,145,0.15816,232,0.94220,81,-0.7987,126,-0.0847
ENSG00000130770,ATP5IF1,339,0.47496,456,0.97144,197,-0.3902,190,-0.4443,231,-0.1399,128,-1.1218,277,0.21532
ENSG00000180098,TRNAU1AP,169,2.57289,48,0.24891,22,-0.9645,34,-0.2756,20,-1.1051,15,-1.5542,31,-0.5485
ENSG00000198492,YTHDF2,67,-0.5623,48,-1.0728,80,-0.2765,84,-0.2009,439,2.82236,29,-1.8962,70,-0.6697
ENSG00000159023,EPB41,1,-4.7708,48,0.64189,14,-1.2157,31,-0.0517,20,-0.7410,56,1.07112,31,-0.0392
ENSG00000116350,SRSF4,1,-5.1643,48,0.19700,127,1.91203,31,-0.4855,20,-1.1537,20,-1.1875,49,0.35573
ENSG00000060656,PTPRU,1,-4.9695,48,0.41530,37,0.01303,46,0.35210,20,-0.9500,35,-0.0978,46,0.53614
ENSG00000162512,SDC3,317,0.61077,246,0.19584,343,0.74045,84,-1.4525,205,-0.0890,244,0.20769,177,-0.4412
ENSG00000134644,PUM1,250,0.82749,48,-1.7470,120,-0.3605,71,-1.1621,227,0.66394,177,0.28617,147,-0.0519
ENSG00000121766,ZCCHC17,23,-1.9193,48,-0.8376,36,-1.2725,103,0.36397,20,-2.1414,74,-0.1848,132,1.28361
ENSG00000121769,FABP3,32,-1.0612,48,-0.4797,1,-5.2267,66,0.02720,20,-1.7963,34,-1.0600,120,1.81548
ENSG00000162517,PEF1,52,-1.1131,48,-1.2388,77,-0.5133,42,-1.4311,455,2.64530,57,-1.0548,98,-0.1983
ENSG00000084636,COL16A1,883,3.84010,48,-1.5925,148,0.13568,78,-0.8547,235,0.89441,15,-3.3593,18,-3.4485
ENSG00000121753,ADGRB2,112,0.78016,48,-0.5804,62,-0.1638,24,-1.6102,20,-1.8931,73,0.09094,88,0.57308
ENSG00000184007,PTP4A2,1,-7.1012,48,-1.8541,112,-0.5687,354,1.30354,453,1.76297,166,0.04256,121,-0.6160
ENSG00000121774,KHDRBS1,171,0.60090,48,-1.3794,247,1.23535,85,-0.5054,167,0.56335,64,-1.0242,113,-0.1005
ENSG00000025800,KPNA6,31,-0.5507,48,0.12306,61,0.51641,54,0.32241,20,-1.2231,47,0.12287,44,0.01281
ENSG00000084652,TXLNA,30,-0.2534,48,0.46330,52,0.59995,49,0.49781,20,-0.9056,27,-0.4637,35,-0.0438
ENSG00000084623,EIF3I,127,-0.4756,490,1.79357,145,-0.2692,99,-0.8598,241,0.53908,92,-1.0545,153,-0.2594
ENSG00000175130,MARCKSL1,47,-2.5362,48,-2.5136,163,-0.6903,1650,3.84658,143,-0.8855,126,-1.1586,122,-1.4228
ENSG00000160058,BSDC1,1,-5.9229,48,-0.6259,57,-0.3494,60,-0.2704,245,2.16965,22,-1.9092,83,0.35352
ENSG00000162521,RBBP4,280,0.66942,1052,3.40804,145,-0.3832,112,-0.7836,20,-3.3299,49,-2.1245,83,-1.5486
ENSG00000134684,YARS,77,-0.2519,48,-0.9911,58,-0.7058,49,-0.9463,20,-2.2904,63,-0.6228,156,1.52213
ENSG00000116497,S100PBP,66,1.22526,48,0.65946,16,-0.9856,16,-1.0418,20,-0.7249,18,-0.9471,36,0.33763
ENSG00000160097,FNDC5,1,-5.2178,48,0.13768,46,0.08809,17,-1.4027,241,3.30706,20,-1.3026,22,-1.3259
ENSG00000121900,TMEM54,56,0.13408,48,-0.1322,147,1.77922,40,-0.4188,20,-1.4644,39,-0.4944,46,-0.2724
ENSG00000004455,AK2,19,-1.0387,48,0.41411,81,1.31611,74,1.16410,20,-0.9512,22,-0.8641,30,-0.4453
ENSG00000134686,PHC2,1,-5.4788,48,-0.1487,77,0.62481,113,1.27595,20,-1.4801,28,-1.0546,66,0.54826
ENSG00000163866,SMIM12,19,-1.1178,48,0.25157,33,-0.3418,27,-0.6458,20,-1.1026,39,-0.0739,56,0.79321
ENSG00000116560,SFPQ,421,1.46764,475,1.69244,153,-0.2216,151,-0.2479,20,-3.2590,78,-1.3497,142,-0.4711
ENSG00000146463,ZMYM4,1,-5.0980,48,0.27085,43,0.10988,58,0.59319,20,-1.0846,43,0.12342,47,0.34772
ENSG00000142687,KIAA0319L,1,-5.4101,48,-0.4506,68,0.10876,41,-0.6875,173,1.70377,59,-0.1219,63,-0.0328
ENSG00000020129,NCDN,38,-2.9283,448,0.82837,73,-1.9848,63,-2.1897,223,-0.3002,158,-0.9017,453,1.44505
ENSG00000126067,PSMB2,128,0.25107,48,-1.2640,95,-0.2125,121,0.15973,20,-2.5561,61,-0.9752,167,1.12877
ENSG00000142686,C1orf216,1,-5.4204,48,-0.0849,13,-2.0253,12,-2.1348,20,-1.4195,27,-1.0251,102,2.24810
ENSG00000092847,AGO1,114,1.63314,48,0.14894,65,0.66319,44,0.01563,20,-1.1988,36,-0.3248,29,-0.8359
ENSG00000126070,AGO3,20,-0.5306,48,0.88007,73,1.64402,35,0.38035,20,-0.5242,19,-0.6422,18,-0.8803
ENSG00000116863,ADPRHL2,138,2.22599,48,0.32232,66,0.85920,49,0.36864,20,-1.0365,9,-2.3490,23,-1.0698
ENSG00000054116,TRAPPC3,1,-6.4217,537,3.21100,110,0.12895,40,-1.3939,20,-2.4460,33,-1.7998,85,-0.3821
ENSG00000116871,MAP7D1,64,-1.7526,48,-2.1870,70,-1.6205,437,1.27895,450,1.33303,103,-1.1304,240,0.39796
ENSG00000054118,THRAP3,156,0.20029,535,2.44186,184,0.46287,98,-0.5342,208,0.66450,72,-1.0832,48,-1.9682
ENSG00000196182,STK40,43,0.74025,48,0.90088,49,0.93160,30,0.15256,20,-0.5054,17,-0.7835,19,-0.7079
ENSG00000181817,LSM10,13,-1.0327,48,0.93592,28,0.04535,33,0.31540,20,-0.4739,20,-0.4958,28,0.13352
ENSG00000116885,OSCP1,327,3.36939,48,-0.3081,110,1.04804,5,-3.6168,20,-1.6319,9,-2.8352,28,-1.4181
ENSG00000116898,MRPS15,104,0.15411,48,-1.0412,35,-1.5139,56,-0.8084,446,2.91590,46,-1.1853,64,-0.8041
ENSG00000163873,GRIK3,1,-4.7555,48,0.65963,43,0.48519,2,-3.7354,20,-0.7248,38,0.34132,39,0.53479
ENSG00000163875,MEAF6,63,-0.5205,48,-0.9444,122,0.52003,47,-0.9554,20,-2.2450,53,-0.8457,141,1.27467
ENSG00000163879,DNALI1,664,4.09527,48,-1.0625,259,1.70873,31,-1.6836,20,-2.3597,7,-3.8966,3,-5.4314
ENSG00000185090,MANEAL,1,-5.3619,48,-0.0210,6,-2.9292,12,-2.0779,238,3.00527,16,-1.8012,49,0.01768
ENSG00000197982,C1orf122,1,-7.3055,379,1.17633,180,-0.0544,396,1.25150,118,-0.7085,136,-0.5366,177,-0.1214
ENSG00000183431,SF3A3,102,1.75301,48,0.41899,51,0.53410,36,-0.0206,20,-0.9466,19,-1.1110,27,-0.6192
ENSG00000183520,UTP11,104,2.03415,48,0.62196,30,-0.1288,16,-1.0268,20,-0.7593,13,-1.5041,28,-0.2996
ENSG00000116954,RRAGC,21,-1.7930,48,-0.6119,58,-0.3103,41,-0.8389,236,2.11256,35,-1.1725,76,0.17007
ENSG00000174574,AKIRIN1,108,-0.0082,48,-1.2631,92,-0.2602,160,0.62636,153,0.54758,64,-0.8899,127,0.36637
ENSG00000168653,NDUFS5,637,0.90171,48,-3.0557,256,-0.5624,265,-0.5144,859,1.42842,230,-0.7937,380,0.07749
ENSG00000127603,MACF1,200,0.06465,404,1.24174,355,1.01643,210,0.14689,20,-3.3776,173,-0.1772,143,-0.6104
ENSG00000090621,PABPC4,1,-5.4445,48,-0.1112,99,1.09252,80,0.71713,20,-1.4445,67,0.49868,45,-0.2692
ENSG00000163909,HEYL,1,-4.7645,48,0.64899,67,1.21749,14,-1.2586,20,-0.7345,37,0.27785,32,-0.0035
