Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5
ENSG00000158747,NBL1,171,0.17387,146,-0.1128,84,-1.0461,188,0.49404
ENSG00000162545,CAMK2N1,599,0.80035,46,-3.3814,392,-0.0115,468,0.43785
ENSG00000158828,PINK1,165,-1.5588,268,-0.7804,319,-0.4893,680,1.43737
ENSG00000127483,HP1BP3,321,0.33191,330,0.38493,167,-0.8144,262,-0.0599
ENSG00000075151,EIF4G3,161,-0.1597,238,0.56934,125,-0.5971,178,0.02830
ENSG00000070831,CDC42,247,-0.7402,501,0.51852,185,-1.2090,483,0.63429
ENSG00000142676,RPL11,509,-0.4758,1366,1.46654,761,0.23768,353,-1.3146
ENSG00000057757,PITHD1,69,-2.0949,217,-0.2622,166,-0.7204,404,1.41808
ENSG00000117614,SYF2,24,-2.5623,206,1.01226,129,0.09249,127,0.08198
ENSG00000117632,STMN1,1292,0.85202,109,-3.2124,409,-1.1929,1172,0.95761
ENSG00000142669,SH3BGRL3,229,-0.7331,454,0.48697,161,-1.2987,453,0.68629
ENSG00000198830,HMGN2,422,0.28068,765,1.54554,195,-1.0499,215,-1.0984
ENSG00000090273,NUDC,389,0.13472,859,1.85881,151,-1.4529,203,-1.1959
ENSG00000126709,IFI6,268,-0.9340,971,1.52607,154,-1.8131,463,-0.0043
ENSG00000117758,STX12,153,-0.5809,322,0.78681,88,-1.4768,253,0.42923
ENSG00000126698,DNAJC8,352,0.30481,390,0.49887,151,-1.1436,299,0.00808
ENSG00000130770,ATP5IF1,369,-0.2233,345,-0.3384,363,-0.2484,507,0.49650
ENSG00000162512,SDC3,528,2.30230,172,-0.1832,165,-0.2586,45,-2.6752
ENSG00000134644,PUM1,233,0.01406,192,-0.3291,154,-0.7083,290,0.58357
ENSG00000121766,ZCCHC17,4,-5.1544,2,-5.8249,134,0.01645,261,2.46881
ENSG00000162517,PEF1,19,-2.5898,112,0.26403,67,-0.6406,143,1.11625
ENSG00000184007,PTP4A2,20,-3.2018,138,-0.2005,333,1.59630,141,-0.2178
ENSG00000121774,KHDRBS1,426,1.14055,341,0.66731,116,-1.2241,158,-0.8955
ENSG00000084623,EIF3I,4,-5.5453,317,1.27580,106,-0.7870,206,0.53332
ENSG00000175130,MARCKSL1,1416,2.39613,335,-0.6862,409,-0.3491,166,-2.1165
ENSG00000162521,RBBP4,121,-0.9369,497,1.84091,73,-1.7444,180,-0.3552
ENSG00000134684,YARS,50,-1.5905,156,0.33825,88,-0.6674,178,0.85816
ENSG00000116560,SFPQ,38,-2.2883,305,1.31062,161,0.01704,146,-0.2036
ENSG00000020129,NCDN,320,0.43569,49,-2.6265,109,-1.4011,394,1.30303
ENSG00000126067,PSMB2,116,-0.8238,107,-0.9554,69,-1.6500,322,1.72763
ENSG00000116871,MAP7D1,446,1.08880,103,-1.5157,183,-0.5856,276,0.17626
ENSG00000163875,MEAF6,41,-2.3557,74,-1.4366,110,-0.8022,328,2.12033
ENSG00000197982,C1orf122,917,1.56558,272,-0.7875,301,-0.6231,332,-0.5790
ENSG00000174574,AKIRIN1,79,-0.7786,155,0.39462,129,0.05639,131,0.11411
ENSG00000168653,NDUFS5,214,-1.3042,662,0.66172,353,-0.4902,553,0.43237
ENSG00000127603,MACF1,471,1.00480,445,0.87924,278,-0.0291,108,-1.8712
ENSG00000116983,HPCAL4,108,-1.0061,289,0.73631,99,-1.1452,243,0.54879
ENSG00000131236,CAP1,204,0.03617,157,-0.4242,134,-0.6881,253,0.61148
ENSG00000131238,PPT1,10,-4.2843,456,2.18316,130,-0.4778,130,-0.6138
ENSG00000117394,SLC2A1,16,-3.4343,162,0.22286,179,0.41824,179,0.59140
ENSG00000142949,PTPRF,194,-0.3069,548,1.85145,79,-1.7649,167,-0.7132
ENSG00000117410,ATP6V0B,122,-2.3951,417,-0.4480,191,-1.7119,982,2.01151
ENSG00000117419,ERI3,8,-4.8852,244,0.32956,109,-1.0546,329,1.44728
ENSG00000187147,RNF220,250,1.12923,82,-0.9259,84,-0.8861,145,0.06607
ENSG00000142937,RPS8,1188,0.33970,1725,1.09963,1010,0.03841,510,-1.3569
ENSG00000117450,PRDX1,1772,0.93124,1223,0.19747,696,-0.7837,899,-0.4526
ENSG00000173660,UQCRH,259,-1.1959,338,-0.7627,362,-0.6520,838,1.38964
ENSG00000123472,ATPAF1,166,0.08890,204,0.47664,111,-0.6157,155,-0.0506
ENSG00000162368,CMPK1,76,-1.3645,230,0.55024,93,-1.0300,229,0.78410
ENSG00000162374,ELAVL4,135,-1.0971,2,-6.7790,163,-0.7935,496,2.30424
ENSG00000123091,RNF11,360,-0.2279,221,-1.0428,264,-0.7533,600,1.09057
ENSG00000085832,EPS15,24,-2.6692,124,-0.0542,129,0.01776,181,0.96897
ENSG00000169213,RAB3B,89,-1.7169,2,-6.7723,184,-0.5570,495,2.42612
ENSG00000162378,ZYG11B,264,0.30851,47,-2.4882,91,-1.4852,356,1.40851
ENSG00000116209,TMEM59,275,-0.0959,500,1.07337,161,-0.9969,257,-0.2804
ENSG00000116133,DHCR24,826,1.96532,2,-7.1275,153,-1.3043,344,0.07359
ENSG00000162407,PLPP3,784,1.36855,525,0.51083,381,-0.0873,154,-1.8665
ENSG00000162599,NFIA,879,1.22169,1020,1.58003,331,-0.6342,77,-3.2560
ENSG00000162434,JAK1,261,0.92687,122,-0.4922,63,-1.5562,182,0.28715
ENSG00000162433,AK4,580,2.59072,8,-4.8804,80,-1.4591,148,-0.5877
ENSG00000116675,DNAJC6,259,-0.9142,93,-2.5056,205,-1.2900,827,2.15426
ENSG00000142864,SERBP1,242,-0.0884,671,2.16196,185,-0.5477,86,-2.0880
ENSG00000162595,DIRAS3,399,-0.1964,2,-7.5857,120,-2.1252,853,2.29102
ENSG00000116729,WLS,125,-0.3064,397,2.19584,186,0.42217,17,-3.7561
ENSG00000116754,SRSF11,285,0.48740,492,1.69864,126,-0.9482,97,-1.6242
ENSG00000172260,NEGR1,49,-2.1961,53,-2.0857,121,-0.7748,365,2.28907
ENSG00000077254,USP33,35,-2.2110,59,-1.3976,94,-0.6672,251,1.99141
ENSG00000137941,TTLL7,295,1.31225,66,-1.4123,134,-0.2402,137,-0.2675
ENSG00000142875,PRKACB,426,0.32924,3,-7.1067,271,-0.4772,541,1.21170
ENSG00000153904,DDAH1,477,0.17119,946,1.62783,167,-1.5785,290,-0.8702
ENSG00000183291,SELENOF,79,-1.9185,505,1.36651,135,-1.0923,284,0.24329
ENSG00000143013,LMO4,192,-0.4919,529,1.50984,139,-1.0212,206,-0.4791
ENSG00000122406,RPL5,1037,0.44045,1157,0.65555,642,-0.4256,629,-0.5881
ENSG00000117519,CNN3,347,0.85470,462,1.49864,168,-0.4946,69,-2.2359
ENSG00000197780,TAF13,203,0.84884,2,-5.7865,140,0.12911,154,0.41346
ENSG00000031698,SARS,52,-1.9795,41,-2.3378,184,0.07052,303,1.70791
ENSG00000134243,SORT1,9,-4.6793,281,0.70403,193,-0.0107,244,0.59724
ENSG00000134202,GSTM3,376,0.11818,492,0.63401,165,-1.2680,363,0.07774
ENSG00000168710,AHCYL1,1328,1.06108,1164,0.78174,1103,0.67091,139,-3.1055
ENSG00000134248,LAMTOR5,68,-1.8381,216,0.04260,137,-0.7419,316,1.16897
ENSG00000116459,ATP5PB,141,-0.8981,279,0.27802,120,-1.1577,329,0.86481
ENSG00000116489,CAPZA1,11,-3.5829,55,-1.1437,78,-0.5851,202,2.05734
ENSG00000155366,RHOC,183,-0.2042,589,2.41550,170,-0.3374,43,-2.8431
ENSG00000116752,BCAS2,238,0.78288,138,-0.2347,59,-1.6278,177,0.29054
ENSG00000009307,CSDE1,301,-0.6957,419,-0.1312,408,-0.1775,563,0.58158
ENSG00000163399,ATP1A1,140,-2.0874,424,-0.3125,90,-2.7513,938,2.10203
ENSG00000198162,MAN1A2,702,1.49741,146,-1.4100,469,0.61103,190,-1.2083
ENSG00000092621,PHGDH,537,1.32180,680,1.92665,148,-1.0696,15,-4.9107
ENSG00000265241,RBM8A,341,1.05375,263,0.52371,83,-1.4461,154,-0.5699
ENSG00000178104,PDE4DIP,806,2.01299,468,0.72158,156,-1.2087,86,-2.4575
ENSG00000159164,SV2A,362,-0.0575,3,-6.8874,163,-1.3855,670,1.92517
ENSG00000143401,ANP32E,197,0.06800,309,0.95472,165,-0.2425,138,-0.6962
ENSG00000266472,MRPS21,198,-0.7628,113,-1.6604,229,-0.5190,501,1.47644
ENSG00000143384,MCL1,267,0.68428,389,1.52227,170,-0.1623,52,-2.3899
ENSG00000213190,MLLT11,157,-1.4463,2,-7.3222,203,-1.0425,756,2.64134
ENSG00000159352,PSMD4,307,0.74780,292,0.64721,145,-0.6174,147,-0.7574
ENSG00000159377,PSMB4,61,-3.1020,460,0.09759,171,-1.5551,744,1.68744
ENSG00000197747,S100A10,4,-5.8733,791,3.19233,134,-0.8949,103,-1.5867
ENSG00000197956,S100A6,1035,1.07735,595,-0.0126,394,-0.7236,486,-0.4723
ENSG00000189171,S100A13,678,1.49050,401,0.36860,308,-0.1156,128,-1.8519
ENSG00000143543,JTB,147,-0.8897,368,0.74911,156,-0.8026,286,0.35297
ENSG00000177954,RPS27,1950,0.39249,2657,1.02105,1923,0.36562,681,-1.6751
ENSG00000143549,TPM3,135,-1.0256,217,-0.2345,211,-0.2834,337,0.84521
ENSG00000143612,C1orf43,373,1.81903,64,-1.4964,68,-1.4093,145,-0.2207
ENSG00000160710,ADAR,390,0.38555,291,-0.1487,202,-0.7732,350,0.24987
ENSG00000143603,KCNN3,95,-0.5810,297,1.69851,196,0.74693,37,-2.3832
ENSG00000163344,PMVK,170,0.22485,148,-0.0278,93,-0.8140,170,0.30985
ENSG00000163346,PBXIP1,497,0.95689,725,1.86685,200,-0.7238,49,-3.2648
ENSG00000163463,KRTCAP2,84,-0.8164,297,1.63527,128,-0.0943,84,-1.0091
ENSG00000177628,GBA,96,-0.8162,250,0.94113,55,-1.6866,185,0.46534
ENSG00000160752,FDPS,216,0.32991,69,-1.5962,126,-0.6134,245,0.83999
ENSG00000116539,ASH1L,85,-1.2944,303,0.96945,161,-0.2379,186,0.02371
ENSG00000132718,SYT11,495,-0.2281,698,0.39680,312,-1.0046,656,0.38660
ENSG00000160781,PAQR6,974,2.12914,368,-0.0251,332,-0.2077,95,-2.5459
ENSG00000163468,CCT3,421,0.79405,279,3.87182,75,-2.1365,309,0.25925
ENSG00000125462,C1orf61,1663,1.30116,459,-1.0871,1563,1.15833,339,-1.8578
ENSG00000132692,BCAN,410,1.54097,262,0.56227,195,0.00298,53,-2.4472
ENSG00000162706,CADM3,325,0.31424,37,-3.1408,80,-2.0106,464,1.65187
ENSG00000158710,TAGLN2,4,-5.6612,489,2.19206,91,-1.1738,166,-0.2320
ENSG00000177807,KCNJ10,509,2.13134,173,-0.2095,160,-0.3466,65,-2.0925
ENSG00000018625,ATP1A2,1601,0.98893,1765,1.20450,843,-0.2406,309,-2.1808
ENSG00000162734,PEA15,1789,1.06389,735,-0.6057,891,-0.2775,898,-0.3420
ENSG00000122218,COPA,4,-5.4635,210,0.51140,127,-0.4064,229,1.00893
ENSG00000143256,PFDN2,200,0.09245,155,-0.3536,126,-0.7035,234,0.54359
ENSG00000143222,UFC1,13,-3.9837,379,1.73064,111,-0.6966,166,-0.0159
ENSG00000158864,NDUFS2,87,-1.4399,158,-0.4666,121,-0.9058,333,1.44462
ENSG00000143252,SDHC,335,0.75517,189,-0.3126,140,-0.8135,232,0.06680
ENSG00000152332,UHMK1,19,-2.9956,2,-5.7625,124,-0.0423,244,2.32555
ENSG00000185630,PBX1,748,1.99967,341,0.23871,95,-1.8798,156,-1.3381
ENSG00000143198,MGST3,117,-2.1662,203,-1.3187,287,-0.7568,811,1.99998
ENSG00000143149,ALDH9A1,87,-0.9726,385,1.98606,104,-0.6794,98,-0.9663
ENSG00000143183,TMCO1,61,-1.5567,301,1.30655,126,-0.3937,149,-0.1230
ENSG00000143158,MPC2,80,-1.2849,180,0.07002,104,-0.8669,251,1.04186
ENSG00000143153,ATP1B1,810,-1.1856,388,-2.3283,559,-1.7697,3215,2.45548
ENSG00000075945,KIFAP3,273,-0.2749,248,-0.4412,147,-1.2973,464,1.05614
ENSG00000117523,PRRC2C,588,1.73728,162,-0.8061,258,-0.0055,143,-1.2332
ENSG00000197959,DNM3,427,1.35776,2,-6.5364,94,-1.4100,285,0.70515
ENSG00000117592,PRDX6,1569,2.10955,467,-0.4512,388,-0.7622,299,-1.4333
ENSG00000116161,CACYBP,402,0.04760,187,-1.2375,187,-1.2422,591,1.18936
ENSG00000116147,TNR,468,2.70821,52,-1.7492,220,0.72723,6,-5.2056
ENSG00000135821,GLUL,1886,1.46516,556,-0.8672,1252,0.57300,462,-1.4148
ENSG00000157064,NMNAT2,4,-5.7116,35,-2.7575,95,-1.2260,427,3.24074
ENSG00000162704,ARPC5,53,-1.6245,40,-2.0506,135,-0.0909,241,1.65911
ENSG00000118200,CAMSAP2,486,0.99170,6,-5.7769,178,-0.8514,396,0.82624
ENSG00000116857,TMEM9,69,-1.7739,222,0.16551,132,-0.7349,295,1.06421
ENSG00000159176,CSRP1,1595,2.29532,391,-0.6764,553,-0.0810,177,-2.2546
ENSG00000198892,SHISA4,209,1.23226,2,-5.5864,115,0.03234,119,0.12639
ENSG00000134375,TIMM17A,60,-1.5358,90,-0.8917,73,-1.2283,267,1.84512
ENSG00000170075,GPR37L1,675,0.98113,986,1.90231,315,-0.4522,32,-4.3341
ENSG00000143862,ARL8A,335,0.83442,148,-0.6670,106,-1.2116,249,0.34320
ENSG00000159348,CYB5R1,4,-5.1743,193,0.76840,49,-1.6067,200,1.28269
ENSG00000058668,ATP2B4,202,-0.6406,625,1.57012,91,-1.9038,273,-0.1635
ENSG00000163531,NFASC,84,-1.1717,190,0.21576,122,-0.5694,224,0.76368
ENSG00000184144,CNTN2,399,2.39297,2,-5.9035,150,0.12038,75,-1.2878
ENSG00000069275,NUCKS1,1448,1.10511,1232,0.76086,683,-0.3406,389,-1.5272
ENSG00000117691,NENF,719,1.75941,235,-0.5023,209,-0.6961,202,-0.9398
ENSG00000136628,EPRS,383,1.30026,93,-1.2819,95,-1.2577,217,0.18454
ENSG00000118873,RAB3GAP2,4,-4.8225,143,0.54532,83,-0.4403,152,0.98191
ENSG00000154380,ENAH,112,-0.9477,401,1.46979,247,0.43268,109,-1.2091
ENSG00000143742,SRP9,775,1.41945,493,0.45145,171,-1.3645,247,-0.9541
ENSG00000143819,EPHX1,4,-4.7979,208,1.51337,133,0.53162,77,-0.5749
ENSG00000163041,H3F3A,730,0.45343,1024,1.15409,389,-0.6697,360,-0.9870
ENSG00000143799,PARP1,357,1.19359,275,0.63999,73,-1.6306,138,-0.7693
ENSG00000143772,ITPKB,432,1.03945,523,1.48182,190,-0.5041,63,-2.5922
ENSG00000143761,ARF1,318,-0.2853,355,-0.0920,185,-1.1827,505,0.81969
ENSG00000162910,MRPL55,240,0.50868,3,-6.0499,91,-1.1835,291,1.38209
ENSG00000143774,GUK1,287,-0.4860,477,0.42405,262,-0.6427,436,0.34985
ENSG00000168159,RNF187,391,-0.1357,378,-0.1982,215,-1.1410,564,0.78093
ENSG00000135744,AGT,1380,0.04686,4709,3.22527,423,-1.8958,105,-4.3629
ENSG00000168264,IRF2BP2,293,0.02335,806,2.33137,101,-1.7232,122,-1.7042
ENSG00000173726,TOMM20,100,-2.1295,315,-0.2959,331,-0.2123,559,1.16560
ENSG00000054267,ARID4B,339,1.21478,208,0.22545,141,-0.4673,117,-0.9732
ENSG00000117020,AKT3,199,0.33635,334,1.43381,122,-0.5252,86,-1.3355
ENSG00000203667,COX20,68,-1.4681,232,0.66445,182,0.19197,168,0.06699
ENSG00000153187,HNRNPU,536,0.43671,586,0.61346,218,-1.1226,389,-0.1982
ENSG00000171863,RPS7,516,-0.0723,959,1.15061,429,-0.3922,390,-0.6999
ENSG00000115738,ID2,462,2.20782,231,0.55719,139,-0.3707,14,-4.2834
ENSG00000134313,KIDINS220,139,-0.6007,135,-0.6409,168,-0.2766,270,0.86997
ENSG00000143797,MBOAT2,41,-1.3483,174,1.28173,116,0.43920,64,-0.7819
ENSG00000119185,ITGB1BP1,20,-2.6640,55,-1.1225,95,-0.2194,184,1.68761
ENSG00000134308,YWHAQ,1102,0.75294,479,-0.7574,303,-1.4931,916,0.54557
ENSG00000115756,HPCAL1,114,-1.7834,164,-1.2160,147,-1.3923,633,2.15595
ENSG00000143870,PDIA6,421,1.51919,349,1.08680,102,-1.1444,67,-2.1057
ENSG00000169006,NTSR2,479,2.10471,50,-2.1093,217,0.29802,88,-1.4883
ENSG00000134324,LPIN1,187,0.36987,189,0.38988,120,-0.4240,135,-0.2953
ENSG00000079785,DDX1,204,0.03625,259,0.48046,109,-1.0290,214,0.16779
ENSG00000163032,VSNL1,446,0.52446,2,-7.1709,200,-0.8919,519,1.26101
ENSG00000068697,LAPTM4A,112,-0.9295,438,1.72746,139,-0.5743,139,-0.7258
ENSG00000143878,RHOB,1581,2.07249,960,0.85478,211,-1.7635,165,-2.4684
ENSG00000115128,SF3B6,6,-4.9632,428,2.07211,145,-0.2418,127,-0.6029
ENSG00000084731,KIF3C,241,0.47704,2,-6.3063,123,-0.7230,284,1.21319
ENSG00000084733,RAB10,175,-0.1859,75,-1.5750,110,-0.9699,306,1.34809
ENSG00000084754,HADHA,69,-1.6611,413,1.62119,160,-0.2978,153,-0.4825
ENSG00000138029,HADHB,41,-2.4987,268,0.57817,265,0.55457,205,0.10315
ENSG00000084764,MAPRE3,392,0.62128,2,-6.9016,108,-1.5846,454,1.43526
ENSG00000228474,OST4,319,0.30823,235,-0.2500,134,-1.1756,331,0.52883
ENSG00000115216,NRBP1,74,-0.7814,141,0.33918,66,-0.9642,152,0.69561
ENSG00000213639,PPP1CB,60,-2.9262,501,0.51434,243,-0.7739,550,1.03567
ENSG00000119801,YPEL5,4,-5.8341,306,0.76814,131,-0.7630,291,0.98343
ENSG00000119820,YIPF4,8,-4.3848,65,-1.2486,200,0.70818,208,1.18792
ENSG00000055332,EIF2AK2,119,-0.5105,245,0.81630,112,-0.6163,162,0.02903
ENSG00000115944,COX7A2L,97,-1.0831,175,-0.1028,79,-1.4136,287,1.29020
ENSG00000138095,LRPPRC,4,-4.8518,79,-0.4859,86,-0.3449,177,1.64259
ENSG00000138078,PREPL,574,-0.1377,3,-7.7823,326,-1.0898,1099,1.86696
ENSG00000116016,EPAS1,129,0.13909,251,1.53616,173,0.71167,21,-3.0746
ENSG00000119729,RHOQ,141,-0.3364,194,0.23019,158,-0.1429,181,0.13912
ENSG00000143933,CALM2,1745,-0.3071,1625,-0.4294,1295,-0.8110,2858,0.87806
ENSG00000179915,NRXN1,479,1.22154,2,-6.8048,117,-1.3325,351,0.81154
ENSG00000068912,ERLEC1,4,-5.0335,94,-0.4061,96,-0.3694,199,1.61690
ENSG00000170634,ACYP2,409,2.01646,103,-0.7785,121,-0.5078,89,-1.2375
ENSG00000115306,SPTBN1,373,-1.1559,1003,0.57470,647,-0.2365,837,0.31153
ENSG00000115310,RTN4,632,-1.2535,680,-1.1372,960,-0.5711,2196,1.53552
ENSG00000143947,RPS27A,1548,0.58643,1964,1.08405,1200,0.10316,479,-1.7130
ENSG00000115355,CCDC88A,534,1.10839,258,-0.2955,342,0.21216,195,-0.9544
ENSG00000163001,CFAP36,12,-4.1014,231,0.54343,102,-0.8918,259,1.16904
ENSG00000115380,EFEMP1,528,1.02313,916,2.49302,115,-1.6530,3,-7.0986
ENSG00000115484,CCT4,113,-0.4761,138,-0.1298,115,-0.4506,188,0.62550
ENSG00000014641,MDH1,399,0.05606,2,-7.3663,190,-1.1981,672,1.76596
ENSG00000169764,UGP2,53,-1.8573,120,-0.5462,145,-0.2184,251,1.24497
ENSG00000115902,SLC1A4,667,2.18105,49,-2.5990,112,-1.3528,213,-0.3727
ENSG00000138069,RAB1A,70,-1.2622,45,-1.9232,78,-1.0838,274,2.08107
ENSG00000138071,ACTR2,153,-0.3449,266,0.67831,145,-0.4383,183,-0.0359
ENSG00000115977,AAK1,82,-1.5205,93,-1.3086,132,-0.7465,358,1.79703
ENSG00000169564,PCBP1,186,-1.0236,557,0.96174,236,-0.6333,361,0.14432
ENSG00000116005,PCYOX1,189,0.13257,76,-1.3966,91,-1.1084,261,1.13558
ENSG00000144036,EXOC6B,210,1.11318,88,-0.5364,82,-0.6408,109,-0.2213
ENSG00000135624,CCT7,230,-0.2784,385,0.68415,80,-1.9749,324,0.48528
ENSG00000204843,DCTN1,384,0.60249,156,-0.9856,173,-0.8188,341,0.51934
ENSG00000163541,SUCLG1,4,-4.8887,125,0.29419,92,-0.2605,156,1.07643
ENSG00000034510,TMSB10,209,-2.7727,1871,0.87772,534,-1.3399,1664,0.93321
ENSG00000152291,TGOLN2,45,-1.6902,222,1.09337,132,0.06338,119,-0.1636
ENSG00000168906,MAT2A,532,2.13427,206,0.02902,90,-1.3541,93,-1.5597
ENSG00000132305,IMMT,109,-0.1205,4,-4.9421,88,-0.5010,191,1.50883
ENSG00000068615,REEP1,5,-5.9535,466,0.95837,99,-1.7378,427,1.16572
ENSG00000115561,CHMP3,109,-0.6578,148,-0.1389,144,-0.1841,199,0.57245
ENSG00000172005,MAL,496,2.37486,22,-3.2527,141,-0.3862,109,-1.0055
ENSG00000084090,STARD7,463,0.88716,340,0.27504,111,-1.5957,274,-0.1509
ENSG00000144021,CIAO1,65,-1.0934,3,-5.5999,143,0.27244,204,1.52951
ENSG00000135940,COX5B,315,-1.2353,878,0.54633,672,0.04178,709,0.18940
ENSG00000158417,EIF5B,386,0.13081,689,1.31226,332,-0.1401,195,-1.2650
ENSG00000170500,LONRF2,85,-1.5979,29,-3.2046,85,-1.5923,460,2.77994
ENSG00000071082,RPL31,1461,0.75532,977,-0.0146,941,-0.0811,772,-0.5444
ENSG00000071054,MAP4K4,4,-4.9801,201,1.00123,201,1.00806,97,-0.4757
ENSG00000135968,GCC2,373,0.90261,220,-0.1091,139,-0.8904,219,-0.1551
ENSG00000188177,ZC3H6,239,0.97642,243,1.01090,176,0.36396,33,-2.7205
ENSG00000155368,DBI,574,0.44592,693,0.82594,575,0.45041,208,-1.5614
ENSG00000211460,TSN,337,1.45709,180,0.15335,76,-1.3034,117,-0.7529
ENSG00000136717,BIN1,5,-4.9200,2,-5.8905,140,0.01572,274,2.46070
ENSG00000152082,MZT2B,231,-0.6038,630,1.32643,278,-0.2855,248,-0.6156
ENSG00000152102,FAM168B,453,2.39072,49,-1.9078,94,-0.8960,100,-0.9860
ENSG00000115762,PLEKHB2,228,-0.4248,40,-3.1152,183,-0.7951,501,1.73281
ENSG00000173272,MZT2A,7,-4.6744,85,-0.9746,143,-0.0974,260,1.72604
ENSG00000144224,UBXN4,80,-1.5225,274,0.59602,208,0.07489,218,0.22100
ENSG00000115866,DARS,700,1.68914,509,0.94268,175,-0.9906,92,-2.3262
ENSG00000169554,ZEB2,120,0.43694,135,0.68345,205,1.60607,6,-4.5058
ENSG00000168280,KIF5C,259,-0.1921,80,-2.0873,336,0.27922,384,0.77068
ENSG00000157827,FMNL2,494,2.16446,226,0.35591,171,-0.1517,21,-3.8079
ENSG00000136541,ERMN,895,3.37434,2,-6.7324,195,-0.4164,73,-2.3136
ENSG00000115233,PSMD14,49,-1.6682,117,-0.2509,121,-0.1823,193,1.00883
ENSG00000153253,SCN3A,46,-1.6291,2,-5.7310,94,-0.4827,239,2.31827
ENSG00000136531,SCN2A,536,1.54022,2,-6.7805,89,-1.7180,322,0.62025
ENSG00000198648,STK39,155,0.30906,51,-1.5631,102,-0.4386,174,0.75703
ENSG00000138398,PPIG,25,-3.6215,458,1.12814,302,0.28341,255,-0.0394
ENSG00000138385,SSB,190,0.31681,196,0.37224,140,-0.2366,137,-0.3525
ENSG00000077380,DYNC1I2,423,0.30818,285,-0.3963,333,-0.1273,374,0.10600
ENSG00000138430,OLA1,8,-4.0457,32,-2.0319,102,-0.1796,212,2.14438
ENSG00000128656,CHN1,242,0.13244,2,-6.5669,152,-0.6701,363,1.45586
ENSG00000154518,ATP5MC3,309,-0.4574,64,-2.9211,192,-1.2328,720,1.93245
ENSG00000170144,HNRNPA3,433,0.51933,449,0.59328,164,-1.1666,297,-0.2318
ENSG00000116044,NFE2L2,224,0.83184,188,0.47559,132,-0.1727,92,-0.9802
ENSG00000061676,NCKAP1,16,-4.2110,174,-0.6492,185,-0.5435,445,1.82650
ENSG00000065548,ZC3H15,438,0.92264,101,-1.6316,115,-1.4300,353,0.69416
ENSG00000151690,MFSD6,21,-2.6595,57,-1.1617,89,-0.4450,203,1.85076
ENSG00000115419,GLS,4,-5.3507,3,-5.9293,103,-0.6162,314,3.08294
ENSG00000115524,SF3B1,184,0.07860,252,0.68502,120,-0.6626,162,-0.1949
ENSG00000144381,HSPD1,528,0.24356,821,1.13864,132,-2.0377,415,-0.2500
ENSG00000115541,HSPE1,524,0.26914,915,1.43737,153,-1.7832,336,-0.6578
ENSG00000196141,SPATS2L,167,-0.2288,417,1.64145,95,-1.1588,135,-0.7398
ENSG00000082153,BZW1,119,-0.5983,186,0.18132,106,-0.7931,216,0.65033
ENSG00000116030,SUMO1,63,-0.9731,50,-1.3455,124,0.19605,160,1.02010
ENSG00000204217,BMPR2,302,0.66330,54,-2.2154,107,-1.1619,301,0.96096
ENSG00000138443,ABI2,31,-3.2247,335,0.62650,195,-0.3707,321,0.77833
ENSG00000023228,NDUFS1,126,-0.4249,223,0.60875,118,-0.5420,169,0.12204
