Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000172005,MAL,23,-3.6128,15,-4.4653,205,-0.4017,969,2.86413,332,0.47555
ENSG00000174501,ANKRD36C,60,-2.1238,84,-1.7980,156,-0.7597,969,3.12784,124,-1.0203
ENSG00000084090,STARD7,151,-0.9623,131,-1.3407,79,-2.1558,969,2.60799,381,0.57101
ENSG00000135940,COX5B,3,-7.1439,271,-0.7100,290,-0.5912,969,1.69538,669,0.93765
ENSG00000158417,EIF5B,16,-5.4768,426,-0.7145,556,-0.2173,969,0.78365,1398,1.50645
ENSG00000071082,RPL31,521,-0.6075,197,-2.3080,990,0.58176,969,0.43026,1421,1.14116
ENSG00000071054,MAP4K4,134,-1.8412,160,-1.7457,548,0.51510,969,1.50673,494,0.23384
ENSG00000188177,ZC3H6,140,-1.0836,33,-3.4604,194,-0.6696,969,2.59669,365,0.48423
ENSG00000155368,DBI,3,-6.8451,180,-1.2742,353,-0.0505,969,1.89063,497,0.54929
ENSG00000152082,MZT2B,3,-6.7222,62,-2.6479,222,-0.5472,969,2.40651,526,1.03370
ENSG00000144224,UBXN4,123,-1.4995,107,-1.9001,203,-0.8332,969,2.21769,505,0.82130
ENSG00000115866,DARS,3,-6.4104,55,-2.4839,111,-1.3724,969,3.06290,358,0.72023
ENSG00000169554,ZEB2,72,-2.4903,10,-5.5641,546,0.92089,969,1.89556,377,0.07227
ENSG00000168280,KIF5C,52,-2.8980,142,-1.5572,392,0.30345,969,2.04732,285,-0.2883
ENSG00000157827,FMNL2,3,-6.3598,37,-3.0345,155,-0.7442,969,3.18405,251,0.15275
ENSG00000136541,ERMN,50,-2.7396,3,-6.9397,334,0.24387,969,2.38869,384,0.44513
ENSG00000144283,PKP4,4,-6.5224,117,-1.9581,607,1.22041,969,1.90832,94,-2.0934
ENSG00000123636,BAZ2B,57,-2.6883,116,-1.8057,251,-0.4888,969,2.16609,504,0.77911
ENSG00000138398,PPIG,402,-0.0323,155,-1.7176,307,-0.5528,969,1.61276,573,0.58098
ENSG00000154479,CCDC173,3,-6.8103,6,-6.0278,13,-4.9666,969,2.24855,1180,2.80366
ENSG00000077380,DYNC1I2,133,-1.6891,166,-1.5172,369,-0.0985,969,1.73380,542,0.58156
ENSG00000170144,HNRNPA3,37,-3.0352,61,-2.5144,157,-0.9839,969,2.68432,429,0.83532
ENSG00000116044,NFE2L2,78,-1.8070,122,-1.2768,129,-1.1864,969,2.93622,177,-0.5407
ENSG00000144381,HSPD1,91,-1.7541,105,-1.7209,112,-1.6128,969,2.57592,448,0.84674
ENSG00000115993,TRAK2,38,-2.9324,70,-2.2408,196,-0.5146,969,2.81168,256,-0.0022
ENSG00000138443,ABI2,3,-6.5655,188,-0.6491,82,-2.0253,969,2.71808,338,0.42159
ENSG00000114942,EEF1B2,68,-2.8454,192,-1.4547,452,0.09878,969,1.50760,689,0.83010
ENSG00000078018,MAP2,3,-7.3483,692,0.94381,236,-1.1997,969,1.39302,354,-0.4113
ENSG00000197756,RPL37A,681,-1.6987,745,-1.7410,4115,1.84833,969,-1.1569,2573,0.44114
ENSG00000115461,IGFBP5,173,-0.7951,6,-5.9480,77,-2.2384,969,2.52944,667,1.61135
ENSG00000135924,DNAJB2,109,-1.7735,249,-0.5813,133,-1.6533,969,2.06303,517,0.75247
ENSG00000054356,PTPRN,3,-6.7733,497,1.11798,45,-3.1594,969,2.31054,82,-2.0643
ENSG00000171951,SCG2,3,-6.9621,615,1.31420,42,-3.4890,969,1.95883,178,-1.0937
ENSG00000187957,DNER,33,-3.1537,36,-3.2462,35,-3.2782,969,2.81219,651,1.76913
ENSG00000135916,ITM2C,200,-1.9329,663,-0.0602,745,0.17813,969,0.60926,797,0.26271
ENSG00000173692,PSMD1,104,-1.6132,272,-0.1246,77,-2.2749,969,2.45661,255,-0.2117
ENSG00000115053,NCL,4,-6.4915,128,-1.9236,272,-0.6542,969,1.75944,912,1.62414
ENSG00000187514,PTMA,216,-2.3181,102,-3.6677,1192,0.46545,969,0.02110,2928,2.21767
ENSG00000115468,EFHD1,3,-6.4924,14,-4.5745,211,-0.3383,969,2.87545,336,0.50363
ENSG00000132321,IQCA1,3,-6.7062,58,-2.7201,174,-0.9619,969,2.43515,607,1.34022
ENSG00000172428,COPS9,3,-6.6402,127,-1.4159,97,-1.8532,969,2.56779,529,1.15928
ENSG00000130294,KIF1A,64,-3.2139,629,0.38463,389,-0.5699,969,1.10688,598,0.22345
ENSG00000115677,HDLBP,74,-2.1516,215,-0.6012,76,-2.3105,969,2.41427,433,0.67452
ENSG00000168385,SEPTIN2,3,-6.8557,193,-0.9545,109,-1.9044,969,2.16684,686,1.38236
ENSG00000132164,SLC6A11,26,-3.7155,255,-0.2954,203,-0.7145,969,2.39176,164,-0.9563
ENSG00000144713,RPL32,514,-1.3466,538,-1.4357,1821,0.94794,969,-0.3454,2159,1.06208
ENSG00000225733,FGD5-AS1,56,-2.4563,50,-2.8242,203,-0.5556,969,2.63952,368,0.52743
ENSG00000174748,RPL15,158,-2.1480,303,-1.3069,681,0.18466,969,0.77778,1264,1.29185
ENSG00000144674,GOLGA4,11,-4.8979,50,-2.8908,231,-0.3923,969,2.51811,439,0.76973
ENSG00000168028,RPSA,96,-2.7237,309,-1.0888,623,0.23015,969,0.98618,975,0.99645
ENSG00000168314,MOBP,363,-2.4358,338,-2.7613,4701,3.09057,969,-0.9437,748,-1.3450
ENSG00000188846,RPL14,147,-1.7895,215,-1.3644,307,-0.7502,969,1.38479,1036,1.52517
ENSG00000168036,CTNNB1,112,-1.9348,217,-1.0522,187,-1.3001,969,1.75830,796,1.33673
ENSG00000181061,HIGD1A,3,-6.5019,112,-1.4612,130,-1.2134,969,2.85293,315,0.37675
ENSG00000047849,MAP4,170,-2.1913,299,-1.5034,966,0.73529,969,0.58942,1165,0.92938
ENSG00000164050,PLXNB1,41,-3.0132,109,-1.7379,168,-1.0179,969,2.44690,471,0.85514
ENSG00000232112,TMA7,41,-3.3640,163,-1.4870,215,-1.0245,969,1.81722,851,1.52957
ENSG00000010256,UQCRC1,25,-3.5906,104,-1.6399,158,-0.9473,969,2.74229,319,0.33358
ENSG00000067560,RHOA,159,-1.3896,217,-1.0328,184,-1.3094,969,1.78286,727,1.17351
ENSG00000114353,GNAI2,114,-1.8857,267,-0.6672,120,-2.0035,969,1.78188,800,1.36679
ENSG00000162244,RPL29,223,-1.7115,265,-1.6264,795,0.39167,969,0.67243,1307,1.24268
ENSG00000168268,NT5DC2,101,-1.8158,254,-0.4408,3,-7.0271,969,2.20124,648,1.29486
ENSG00000168309,FAM107A,575,-1.1393,573,-1.2949,715,-0.9167,969,-0.3090,4057,2.56233
ENSG00000175161,CADM2,6,-5.4477,125,-1.2789,133,-1.1723,969,2.86549,274,0.14370
ENSG00000269028,MTRNR2L12,34929,-0.7092,57207,0.12025,100886,1.52068,969,-6.0159,25490,-1.2029
ENSG00000080822,CLDND1,3,-7.2151,22,-4.6396,441,0.12639,969,1.58818,1003,1.66219
ENSG00000114391,RPL24,222,-1.6932,140,-2.6021,880,0.66027,969,0.70222,1311,1.28300
ENSG00000114439,BBX,4,-5.8959,82,-1.9705,181,-0.6500,969,2.83571,282,0.17250
ENSG00000181722,ZBTB20,38,-3.1718,108,-1.8030,229,-0.5255,969,2.34533,429,0.61165
ENSG00000172020,GAP43,17,-4.1020,235,-0.1897,124,-1.3301,969,2.78433,107,-1.4105
ENSG00000185565,LSAMP,3,-6.6717,214,-0.5829,231,-0.4485,969,2.44326,174,-0.8345
ENSG00000173230,GOLGB1,28,-3.7188,103,-1.9985,256,-0.4552,969,2.15689,555,0.95576
ENSG00000065534,MYLK,41,-2.7607,128,-1.1952,53,-2.5860,969,2.94851,348,0.60438
ENSG00000114631,PODXL2,3,-6.5382,291,0.23686,67,-2.3264,969,2.77114,130,-1.1080
ENSG00000058262,SEC61A1,3,-6.5227,146,-1.0511,51,-2.7414,969,2.79276,441,0.95346
ENSG00000075785,RAB7A,39,-2.9004,121,-1.3867,56,-2.6062,969,2.75736,464,1.03068
ENSG00000184897,H1FX,128,-1.2787,127,-1.4582,55,-2.7851,969,2.48949,542,1.15247
ENSG00000091513,TF,68,-3.2650,30,-4.6966,662,0.28614,969,0.92096,1617,2.00032
ENSG00000154917,RAB6B,3,-6.8059,414,0.60586,116,-1.7460,969,2.25214,155,-1.1251
ENSG00000070087,PFN2,3,-6.5032,169,-0.7591,62,-2.3909,969,2.85163,337,0.49370
ENSG00000173905,GOLIM4,31,-3.3329,75,-2.2411,80,-2.1345,969,2.59719,618,1.49824
ENSG00000008952,SEC62,225,-2.0900,628,-0.5922,819,-0.0876,969,0.21234,1901,1.47968
ENSG00000172667,ZMAT3,60,-2.2459,159,-0.8593,104,-1.5809,969,2.86244,211,-0.2959
ENSG00000242808,SOX2-OT,3,-6.8877,63,-2.8325,329,-0.0648,969,2.04118,624,1.09041
ENSG00000181449,SOX2,3,-6.7679,24,-4.0987,217,-0.6460,969,2.32156,677,1.48158
ENSG00000161203,AP2M1,196,-0.9988,356,-0.0527,126,-1.8666,969,1.87305,426,0.26423
ENSG00000175166,PSMD2,3,-6.5870,208,-0.4879,127,-1.3574,969,2.67282,237,-0.2078
ENSG00000114867,EIF4G1,96,-1.5380,130,-1.2188,96,-1.7215,969,2.84456,259,0.03718
ENSG00000156976,EIF4A2,79,-2.1578,108,-1.8882,94,-2.1016,969,2.22065,763,1.65383
ENSG00000189058,APOD,78,-2.7729,35,-4.1745,291,-0.8916,969,1.33152,1580,2.47910
ENSG00000182899,RPL35A,713,0.30167,171,-2.1673,494,-0.3726,969,0.85501,1173,1.22347
ENSG00000169020,ATP5ME,102,-2.3773,239,-1.2330,522,0.21392,969,1.32285,699,0.69375
ENSG00000068078,FGFR3,40,-3.5441,328,-0.4494,290,-0.6727,969,1.59141,651,0.79594
ENSG00000243449,C4orf48,59,-2.8998,252,-0.8095,158,-1.6026,969,1.73103,870,1.49589
ENSG00000185818,NAT8L,27,-3.7944,219,-0.7958,174,-1.1987,969,2.07752,562,0.91815
ENSG00000087274,ADD1,3,-6.6753,191,-0.7672,88,-2.0521,969,2.47872,480,0.91017
ENSG00000109501,WFS1,35,-3.3091,183,-0.9751,69,-2.5469,969,2.27794,658,1.38537
ENSG00000179010,MRFAP1,80,-2.4812,272,-0.7212,162,-1.5974,969,1.67524,870,1.44160
ENSG00000038219,BOD1L1,3,-6.8376,199,-0.8950,234,-0.6033,969,2.18601,408,0.41495
ENSG00000151552,QDPR,16,-4.6958,186,-1.2377,392,0.13113,969,1.85825,430,0.26962
ENSG00000163682,RPL9,153,-2.5005,294,-1.7043,1135,0.86873,969,0.39968,1397,1.07386
ENSG00000154277,UCHL1,18,-5.0944,1003,1.48206,30,-4.6366,969,1.03886,747,0.55331
ENSG00000064042,LIMCH1,67,-2.6759,122,-1.9687,389,0.05887,969,1.79320,587,0.77249
ENSG00000163285,GABRG1,38,-3.0152,94,-1.8701,69,-2.3495,969,2.62683,575,1.37047
ENSG00000171476,HOPX,107,-1.5750,112,-1.6916,249,-0.3002,969,2.45162,233,-0.3627
ENSG00000163453,IGFBP7,111,-1.9463,139,-1.7893,180,-1.3636,969,1.76558,961,1.74604
ENSG00000083896,YTHDC1,57,-2.2602,63,-2.3229,91,-1.7389,969,2.95959,379,0.76558
ENSG00000018189,RUFY3,3,-6.4537,104,-1.5222,72,-2.1160,969,2.96393,387,0.80971
ENSG00000080493,SLC4A4,48,-2.5308,177,-0.6459,105,-1.5372,969,2.91405,157,-0.7443
ENSG00000132466,ANKRD17,84,-1.8594,140,-1.2285,146,-1.1635,969,2.60259,300,0.14612
ENSG00000138758,SEPTIN11,4,-6.0418,176,-0.8488,138,-1.2605,969,2.58918,333,0.31717
ENSG00000118816,CCNI,201,-1.1160,172,-1.5225,346,-0.2957,969,1.65647,608,0.72663
ENSG00000152795,HNRNPDL,16,-4.3288,99,-1.8120,122,-1.4822,969,2.56317,523,1.13565
ENSG00000145284,SCD5,128,-1.7597,186,-1.3361,157,-1.6195,969,1.72347,945,1.66738
ENSG00000152583,SPARCL1,802,-1.1319,1164,-0.6323,2167,0.62663,969,-0.8352,2917,1.05313
ENSG00000118785,SPP1,3,-6.8960,108,-1.9593,131,-1.6535,969,2.09784,876,1.85512
ENSG00000163644,PPM1K,74,-2.1395,142,-1.3116,188,-0.8267,969,2.42490,345,0.28159
ENSG00000163110,PDLIM5,3,-6.5319,63,-2.4135,152,-0.9792,969,2.78990,406,0.79435
ENSG00000138814,PPP3CA,3,-6.5802,197,-0.5796,147,-1.1008,969,2.68873,209,-0.4026
ENSG00000109332,UBE2D3,86,-1.7179,106,-1.5628,82,-1.9710,969,2.82710,354,0.56763
ENSG00000109475,RPL34,718,-0.8885,411,-1.9359,1990,1.07744,969,-0.4093,2205,1.02702
ENSG00000164089,ETNPPL,157,-0.8855,107,-1.6537,176,-0.8110,969,2.63986,208,-0.4418
ENSG00000174720,LARP7,33,-3.1416,67,-2.3347,153,-0.9830,969,2.76449,381,0.66151
ENSG00000145362,ANK2,8,-6.1138,676,0.71308,249,-1.2263,969,1.24912,587,0.31587
ENSG00000164096,C4orf3,237,-0.8775,151,-1.7591,350,-0.3000,969,1.62405,647,0.81341
ENSG00000151012,SLC7A11,3,-6.4890,74,-2.1109,124,-1.2844,969,2.88318,388,0.76616
ENSG00000153130,SCOC,3,-6.5717,158,-0.9603,51,-2.7599,969,2.70507,467,1.00902
ENSG00000153147,SMARCA5,213,-0.4728,75,-2.2863,153,-1.1344,969,2.50592,352,0.36358
