Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to7,Feature log2 fold change topic 6to7,Feature count topic 8to10,Feature log2 fold change topic 8to10
ENSG00000011009,LYPLA2,109,2.10809,77,1.41865,21,-0.8714,15,-1.3087,18,-1.1101
ENSG00000117305,HMGCL,2,-3.4336,50,1.38604,26,0.35775,20,-0.1280,16,-0.5692
ENSG00000189266,PNRC2,35,-0.3834,54,0.33064,41,-0.1541,60,0.57166,37,-0.3629
ENSG00000188529,SRSF10,160,1.80324,84,0.62620,59,0.06902,36,-0.7914,26,-1.4227
ENSG00000001461,NIPAL3,209,1.68635,33,-1.3387,68,-0.2881,51,-0.7419,80,0.03201
ENSG00000117602,RCAN3,2,-3.3469,30,0.63905,38,1.54634,10,-1.1797,12,-0.9035
ENSG00000133226,SRRM1,349,2.25412,77,-0.4092,56,-1.0896,83,-0.3403,81,-0.4103
ENSG00000169504,CLIC4,29,-1.4036,122,0.87753,49,-0.7075,105,0.73454,69,-0.0797
ENSG00000117614,SYF2,115,0.65198,98,0.39029,44,-1.0420,119,0.82690,63,-0.4032
ENSG00000117616,RSRP1,23,-0.1316,56,1.40592,26,0.13088,21,-0.2327,15,-0.9107
ENSG00000183726,TMEM50A,25,-1.2319,123,1.33579,43,-0.5012,72,0.47496,46,-0.3972
ENSG00000204178,MACO1,27,0.41889,26,0.35342,18,-0.2613,16,-0.4725,23,0.20269
ENSG00000117643,MAN1C1,2,-3.7618,141,3.06023,17,-0.9534,13,-1.3366,23,-0.4437
ENSG00000162430,SELENON,83,0.89525,135,1.78080,21,-1.4629,77,0.87757,16,-1.8980
ENSG00000117640,MTFR1L,116,0.71784,79,0.08661,82,0.18134,58,-0.4309,64,-0.3131
ENSG00000117632,STMN1,782,0.33464,377,-0.8166,793,0.47849,540,-0.2908,581,-0.1819
ENSG00000142684,ZNF593,57,0.49962,47,0.21099,38,-0.1735,28,-0.6866,47,0.26853
ENSG00000142669,SH3BGRL3,318,0.42932,407,0.84851,274,0.24122,186,-0.4769,174,-0.6492
ENSG00000117682,DHDDS,19,-0.4936,24,-0.1099,39,0.93084,13,-1.1003,24,-0.1442
ENSG00000198830,HMGN2,175,-0.0218,445,1.58163,128,-0.6298,200,0.20951,125,-0.6834
ENSG00000117713,ARID1A,96,0.56325,93,0.52305,61,-0.2116,56,-0.3230,64,-0.1073
ENSG00000204160,ZDHHC18,2,-3.5720,16,-0.5663,46,1.64997,11,-1.2241,20,-0.3570
ENSG00000142751,GPN2,76,1.87178,9,-1.5125,26,0.01641,27,0.09383,14,-1.1654
ENSG00000090273,NUDC,176,0.21448,327,1.27273,137,-0.2347,141,-0.1620,115,-0.5656
ENSG00000253368,TRNP1,99,0.82926,11,-2.5251,76,0.52860,34,-0.9443,64,0.12945
ENSG00000090020,SLC9A1,2,-3.2024,22,0.25675,37,1.80464,11,-0.8632,9,-1.2744
ENSG00000142784,WDTC1,34,-0.1463,46,0.32734,45,0.41190,24,-0.7598,36,-0.0370
ENSG00000186501,TMEM222,68,-0.2233,82,0.07146,93,0.37351,58,-0.5292,79,0.02669
ENSG00000158195,WASF2,21,-1.6050,136,1.39777,27,-1.4353,81,0.56899,66,0.20699
ENSG00000126705,AHDC1,59,0.35870,100,1.26916,46,-0.0520,27,-0.9288,40,-0.3205
ENSG00000126709,IFI6,300,0.61758,340,0.83097,192,-0.1347,230,0.20669,126,-0.9202
ENSG00000117758,STX12,160,0.43610,97,-0.3704,154,0.50912,103,-0.2974,99,-0.4226
ENSG00000117751,PPP1R8,6,-2.0319,45,1.10389,24,0.08035,31,0.50456,16,-0.7141
ENSG00000117748,RPA2,2,-4.2722,76,1.08996,46,0.34733,27,-0.6542,41,0.08879
ENSG00000126698,DNAJC8,42,-1.5489,158,0.51520,109,-0.1091,138,0.33872,116,0.01238
ENSG00000130770,ATP5IF1,173,-1.0968,372,0.09287,482,0.70707,362,0.05530,266,-0.5468
ENSG00000180098,TRNAU1AP,64,1.59193,20,-0.3571,24,-0.0729,30,0.28932,12,-1.3286
ENSG00000198492,YTHDF2,39,-0.9836,64,-0.2221,108,0.86894,50,-0.6438,69,-0.1199
ENSG00000116350,SRSF4,185,1.96430,59,-0.0564,50,-0.3860,42,-0.6289,43,-0.6468
ENSG00000116353,MECR,59,1.03454,29,-0.1168,35,0.20627,25,-0.4339,25,-0.4833
ENSG00000060656,PTPRU,3,-3.3053,26,-0.2746,46,0.87703,25,-0.3741,32,0.01794
ENSG00000162511,LAPTM5,107,0.52814,153,1.14783,27,-1.8729,138,1.15101,52,-0.7542
ENSG00000162512,SDC3,8,-4.5130,172,-0.0211,144,-0.3710,259,0.76215,203,0.32808
ENSG00000134644,PUM1,100,-0.5417,99,-0.5566,187,0.62260,102,-0.5700,149,0.11619
ENSG00000060688,SNRNP40,2,-3.3034,38,1.06874,19,-0.0813,20,0.01643,20,0.06622
ENSG00000121766,ZCCHC17,104,-0.2403,53,-1.2602,169,0.74914,92,-0.4812,121,-0.0062
ENSG00000121769,FABP3,151,0.82014,15,-2.7453,129,0.75626,56,-0.8437,85,-0.1580
ENSG00000162517,PEF1,26,-1.3587,68,0.12515,97,0.98767,59,-0.1194,43,-0.7427
ENSG00000084636,COL16A1,117,1.36540,176,2.17982,26,-1.2705,25,-1.2069,34,-0.8321
ENSG00000121753,ADGRB2,20,-1.9432,75,0.04217,95,0.59812,52,-0.5831,81,0.21867
ENSG00000184007,PTP4A2,254,0.32631,142,-0.5938,160,-0.5105,183,-0.2244,278,0.64716
ENSG00000121774,KHDRBS1,16,-2.8112,242,1.42470,105,-0.0098,112,0.11503,85,-0.4167
ENSG00000025800,KPNA6,35,-0.6330,33,-0.7052,72,0.71964,42,-0.3928,52,-0.0301
ENSG00000084652,TXLNA,11,-1.6364,54,0.82247,41,0.48026,33,0.03894,24,-0.5805
ENSG00000084623,EIF3I,41,-1.5754,146,0.37132,137,0.36117,128,0.17473,102,-0.2622
ENSG00000175130,MARCKSL1,63,-2.2172,436,0.77161,136,-1.2879,331,0.35384,388,0.79091
ENSG00000160058,BSDC1,21,-1.3276,51,0.00271,72,0.78632,35,-0.6411,50,-0.0395
ENSG00000176261,ZBTB8OS,2,-3.8221,28,-0.0129,38,0.62347,33,0.29808,25,-0.2849
ENSG00000162521,RBBP4,80,-0.2756,158,0.83429,94,-0.0203,101,0.10899,77,-0.4313
ENSG00000134684,YARS,131,0.25073,33,-1.8442,176,1.05955,88,-0.4129,83,-0.5758
ENSG00000116497,S100PBP,2,-3.4519,29,0.40624,30,0.66986,14,-0.7556,24,0.18249
ENSG00000160097,FNDC5,2,-3.4278,7,-1.7301,34,1.03576,19,-0.2235,23,0.09038
ENSG00000121900,TMEM54,92,1.21280,57,0.38841,26,-0.9796,72,0.93013,25,-1.0956
ENSG00000116514,RNF19B,2,-3.3901,32,0.67532,24,0.31997,26,0.38282,17,-0.4056
ENSG00000004455,AK2,8,-2.2715,68,1.00974,26,-0.6421,50,0.55931,38,0.06816
ENSG00000142920,AZIN2,2,-3.2297,36,1.05806,23,0.39814,25,0.50639,11,-0.9905
ENSG00000134686,PHC2,50,-0.2925,97,0.80264,56,-0.1339,62,0.05916,53,-0.2348
ENSG00000163866,SMIM12,28,-0.9295,54,0.06090,70,0.66633,41,-0.4053,48,-0.1587
ENSG00000116560,SFPQ,80,-0.7063,158,0.35985,136,0.15184,128,0.03222,120,-0.1024
ENSG00000146463,ZMYM4,53,0.66197,19,-0.9518,39,0.17885,42,0.30458,28,-0.4918
ENSG00000142687,KIAA0319L,162,1.36905,48,-0.6564,90,0.45803,45,-0.8271,52,-0.6282
ENSG00000020129,NCDN,156,-0.7823,81,-1.7753,437,1.27029,152,-0.9055,242,-0.1270
ENSG00000126067,PSMB2,85,-0.5765,143,0.23926,164,0.63381,85,-0.6342,113,-0.1647
ENSG00000142686,C1orf216,2,-4.4904,16,-1.6491,74,0.94912,40,-0.3420,56,0.28689
ENSG00000092847,AGO1,2,-3.8203,34,0.29825,25,-0.2253,35,0.39843,34,0.36654
ENSG00000126070,AGO3,2,-3.6073,24,-0.0519,28,0.25274,21,-0.2488,31,0.53030
ENSG00000116863,ADPRHL2,26,0.01530,53,1.22405,34,0.66974,11,-1.3732,17,-0.7814
ENSG00000054116,TRAPPC3,9,-2.9348,133,1.19753,81,0.48040,62,-0.0913,47,-0.6174
ENSG00000116871,MAP7D1,71,-1.2325,132,-0.2911,207,0.59445,122,-0.4537,171,0.16380
ENSG00000054118,THRAP3,407,2.21594,135,0.19696,84,-0.6629,85,-0.5822,75,-0.8653
ENSG00000181817,LSM10,28,-0.3166,24,-0.5734,45,0.55626,32,-0.1736,33,-0.1358
ENSG00000116885,OSCP1,2,-3.9771,174,3.41436,22,-0.6934,15,-1.2563,15,-1.3200
ENSG00000116898,MRPS15,7,-2.6917,48,0.19407,67,1.04411,40,-0.1094,30,-0.6628
ENSG00000163875,MEAF6,224,1.10635,107,-0.1160,123,0.13370,73,-0.7963,103,-0.2249
ENSG00000163879,DNALI1,2,-4.2923,307,4.73330,13,-2.0074,15,-1.5763,10,-2.4334
ENSG00000134697,GNL2,40,1.07029,30,0.56501,17,-0.3676,26,0.36189,12,-0.9931
ENSG00000185090,MANEAL,2,-3.8095,17,-0.8067,49,1.21363,24,-0.3144,26,-0.2379
ENSG00000197982,C1orf122,274,0.46298,223,0.12753,176,-0.3183,234,0.22722,190,-0.1634
ENSG00000183431,SF3A3,43,0.39000,56,0.81466,31,-0.2097,31,-0.1632,29,-0.3126
ENSG00000183520,UTP11,54,0.93506,22,-0.5210,32,0.07559,30,-0.0387,25,-0.3930
ENSG00000116954,RRAGC,4,-4.1290,56,-0.2100,88,0.71451,59,-0.1465,66,0.06079
ENSG00000174574,AKIRIN1,57,-0.8003,174,1.01017,98,0.05902,83,-0.2277,86,-0.1938
ENSG00000168653,NDUFS5,466,0.18939,433,0.06880,487,0.34259,351,-0.2943,362,-0.2736
ENSG00000127603,MACF1,358,1.19074,177,0.00334,120,-0.7374,171,-0.0634,177,-0.0005
ENSG00000090621,PABPC4,125,0.70734,96,0.27748,69,-0.3305,113,0.62219,53,-0.8167
ENSG00000116983,HPCAL4,104,-0.2508,71,-0.8530,149,0.42017,124,0.03096,118,-0.0782
ENSG00000084072,PPIE,15,-0.9527,52,0.95330,35,0.39052,34,0.26595,17,-0.9866
ENSG00000168389,MFSD2A,30,0.12907,27,-0.0204,20,-0.5980,27,-0.0727,35,0.51747
ENSG00000131236,CAP1,109,-0.2566,93,-0.5039,155,0.41861,143,0.20480,108,-0.3292
ENSG00000131238,PPT1,5,-4.2717,223,1.30941,103,-0.0031,111,0.12781,91,-0.2548
ENSG00000084073,ZMPSTE24,2,-4.6308,45,-0.1796,56,0.25359,79,0.86691,42,-0.3252
ENSG00000049089,COL9A2,2,-3.9650,48,0.67808,27,-0.2948,39,0.37845,35,0.25135
ENSG00000084070,SMAP2,228,1.21759,78,-0.5477,121,0.18135,81,-0.5368,92,-0.3626
ENSG00000117016,RIMS3,42,-0.6156,6,-3.4681,102,1.17366,52,-0.3099,55,-0.2636
ENSG00000066136,NFYC,67,1.26269,32,0.03593,33,0.08282,24,-0.4492,23,-0.6011
ENSG00000179862,CITED4,2,-3.6614,63,1.55096,26,0.04109,27,0.07689,19,-0.5126
ENSG00000198815,FOXJ3,21,-1.1880,24,-0.9838,71,1.03591,39,-0.2378,39,-0.3042
ENSG00000177181,RIMKLA,55,0.74379,9,-1.9996,53,0.96000,19,-0.9812,29,-0.3699
ENSG00000127125,PPCS,16,-1.6727,63,0.38875,49,-0.0050,54,0.18306,52,0.12818
ENSG00000065978,YBX1,51,-1.0333,218,1.34779,36,-1.7984,194,1.37009,74,-0.5551
ENSG00000164008,C1orf50,133,2.65296,11,-1.6195,26,-0.4161,26,-0.3726,16,-1.2938
ENSG00000177868,SVBP,2,-3.4442,62,1.81489,20,-0.1573,22,0.05663,16,-0.5628
ENSG00000117394,SLC2A1,25,-1.6078,96,0.46620,53,-0.5949,144,1.40331,51,-0.6659
ENSG00000117395,EBNA1BP2,9,-2.5857,98,1.00517,61,0.28249,67,0.41361,37,-0.7152
ENSG00000179178,TMEM125,2,-3.3052,23,0.23820,8,-1.6164,32,0.92610,28,0.80594
ENSG00000066322,ELOVL1,125,0.80500,65,-0.2519,37,-1.3321,60,-0.4108,114,0.92326
ENSG00000159479,MED8,51,1.32456,20,-0.2476,28,0.38056,16,-0.5996,15,-0.8049
ENSG00000142949,PTPRF,53,-1.2564,250,1.24621,114,-0.0932,110,-0.1508,110,-0.1648
ENSG00000126091,ST3GAL3,2,-4.0397,20,-0.7844,41,0.43459,38,0.27147,37,0.22737
ENSG00000117408,IPO13,13,-1.9389,104,1.33299,42,-0.2293,44,-0.1182,47,-0.0122
ENSG00000117410,ATP6V0B,594,0.74984,289,-0.4213,506,0.64892,223,-0.8979,309,-0.3954
ENSG00000117411,B4GALT2,44,-0.1694,41,-0.2763,50,0.07340,54,0.17233,48,-0.0312
ENSG00000196517,SLC6A9,2,-4.2963,80,1.12616,20,-1.2848,66,0.93346,44,0.17738
ENSG00000178028,DMAP1,34,-0.0174,58,0.85828,39,0.26633,33,-0.0397,22,-0.7988
ENSG00000117419,ERI3,165,-0.0705,140,-0.3264,247,0.81200,102,-0.8839,157,-0.1816
ENSG00000187147,RNF220,2,-5.1517,77,-0.2957,148,1.10625,59,-0.7742,95,0.04413
ENSG00000142937,RPS8,628,-0.3857,1138,0.57517,488,-0.9377,1539,1.31855,568,-0.6656
ENSG00000173846,PLK3,39,0.92438,61,1.73215,20,-0.2079,11,-1.1044,13,-0.9511
ENSG00000070785,EIF2B3,2,-3.3242,16,-0.3686,34,1.27277,15,-0.5117,17,-0.3481
ENSG00000126088,UROD,100,0.37689,122,0.70877,92,0.31852,42,-1.0767,70,-0.2422
ENSG00000117450,PRDX1,459,-0.5338,862,0.47635,652,0.02554,835,0.48598,497,-0.5064
ENSG00000117448,AKR1A1,2,-4.4493,66,0.65005,49,0.21711,59,0.55713,36,-0.4010
ENSG00000132780,NASP,80,1.14882,62,0.69119,16,-1.6523,50,0.38649,38,-0.1121
ENSG00000159592,GPBP1L1,2,-4.0600,32,-0.0592,43,0.54808,34,0.03618,34,0.05281
ENSG00000086015,MAST2,2,-3.6496,10,-1.6913,55,1.39009,28,-0.1638,26,-0.3896
ENSG00000117461,PIK3R3,10,-1.9463,1,-4.3785,48,0.65219,51,0.67774,33,-0.1506
ENSG00000085998,POMGNT1,155,1.60948,64,0.08330,59,-0.0744,45,-0.5242,41,-0.7406
ENSG00000132128,LRRC41,4,-3.4331,71,0.84899,54,0.53760,42,0.00352,34,-0.4473
ENSG00000173660,UQCRH,223,-0.6178,335,0.02088,446,0.66083,332,0.00583,250,-0.5484
ENSG00000117480,FAAH,81,1.08630,23,-0.9036,45,0.14795,45,0.11894,30,-0.6241
ENSG00000123472,ATPAF1,175,0.50161,135,0.07886,150,0.32508,93,-0.5529,113,-0.2559
ENSG00000159658,EFCAB14,189,1.20144,157,0.87055,64,-0.7231,78,-0.3051,78,-0.3378
ENSG00000162368,CMPK1,30,-2.2356,118,-0.1731,183,0.74158,125,-0.0789,122,-0.1515
ENSG00000162374,ELAVL4,236,0.56103,22,-3.0094,277,1.19332,53,-1.8715,160,-0.0930
ENSG00000185104,FAF1,2,-3.8823,23,-0.3992,41,0.70134,28,-0.1238,31,0.11848
ENSG00000123091,RNF11,201,-0.5465,166,-0.8471,427,0.93030,186,-0.7310,276,-0.0646
ENSG00000085831,TTC39A,23,0.51752,2,-3.2033,38,2.22274,5,-2.0314,7,-1.5652
ENSG00000085832,EPS15,192,0.73493,89,-0.5144,142,0.31110,121,-0.0242,93,-0.5429
ENSG00000117859,OSBPL9,229,2.89651,42,-0.2842,33,-0.7946,32,-0.7518,22,-1.4420
