Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to7,Feature log2 fold change topic 4to7
ENSG00000117640,MTFR1L,20,-2.2214,104,0.31618,109,0.39707,92,0.25262
ENSG00000117632,STMN1,161,-2.1558,1129,1.01324,627,-0.0349,642,0.00518
ENSG00000142669,SH3BGRL3,122,-1.7962,752,1.22500,591,0.76191,304,-0.6841
ENSG00000198830,HMGN2,110,-0.9112,115,-0.8499,506,1.83431,156,-0.6395
ENSG00000117713,ARID1A,66,-0.0079,56,-0.2797,67,0.01174,69,0.12939
ENSG00000090273,NUDC,54,-2.1432,209,-0.0542,619,2.05769,157,-0.9062
ENSG00000186501,TMEM222,44,-1.8219,184,0.46760,215,0.74706,135,-0.1307
ENSG00000158195,WASF2,61,-0.6941,2,-5.4963,308,2.40740,71,-0.8001
ENSG00000126709,IFI6,121,-1.6774,601,0.96135,466,0.49031,316,-0.3240
ENSG00000117758,STX12,43,-1.7912,182,0.49924,158,0.25436,142,0.15527
ENSG00000126698,DNAJC8,69,-1.1779,175,0.32038,131,-0.1712,160,0.35404
ENSG00000130770,ATP5IF1,84,-2.0087,669,1.46738,302,-0.0036,266,-0.4023
ENSG00000198492,YTHDF2,8,-3.1704,117,0.91625,51,-0.5127,78,0.40223
ENSG00000060656,PTPRU,9,-3.0300,110,0.81137,49,-0.5469,79,0.48638
ENSG00000162512,SDC3,139,-0.9802,60,-2.2560,455,1.03984,282,0.37245
ENSG00000134644,PUM1,126,-0.6984,299,0.76875,101,-1.0482,207,0.23708
ENSG00000121766,ZCCHC17,78,-0.8086,191,0.69305,82,-0.7208,137,0.22438
ENSG00000121769,FABP3,37,-1.0195,149,1.36443,1,-5.8811,77,0.29700
ENSG00000162517,PEF1,50,-0.9226,180,1.30219,15,-2.7123,93,0.18855
ENSG00000121753,ADGRB2,43,-1.4812,161,0.67518,206,1.14261,89,-0.6203
ENSG00000184007,PTP4A2,346,0.40623,186,-0.6254,110,-1.4433,318,0.56667
ENSG00000121774,KHDRBS1,59,-1.1159,84,-0.5566,241,1.28743,112,-0.1974
ENSG00000025800,KPNA6,18,-2.0055,92,0.56004,55,-0.3232,75,0.44862
ENSG00000084623,EIF3I,39,-2.2290,211,0.42399,288,0.99777,153,-0.2230
ENSG00000175130,MARCKSL1,166,-1.0107,17,-4.3765,85,-2.0311,478,2.41175
ENSG00000160058,BSDC1,47,-0.7198,111,0.72193,76,0.05939,70,-0.1575
ENSG00000162521,RBBP4,25,-2.4710,152,0.37423,258,1.36643,105,-0.4577
ENSG00000134684,YARS,30,-1.8749,226,1.48889,83,-0.3219,92,-0.2984
ENSG00000116560,SFPQ,69,-1.3931,163,-0.0161,238,0.63781,171,0.12742
ENSG00000142687,KIAA0319L,35,-1.3811,168,1.27812,87,0.07799,73,-0.4011
ENSG00000020129,NCDN,80,-2.0022,636,1.45659,177,-0.7960,283,-0.0751
ENSG00000126067,PSMB2,31,-2.4374,340,1.51059,196,0.45382,122,-0.6328
ENSG00000054116,TRAPPC3,32,-1.5831,94,0.10781,120,0.52570,93,0.17919
ENSG00000116871,MAP7D1,114,-0.9620,334,0.83964,241,0.25584,191,-0.2679
ENSG00000054118,THRAP3,58,-0.6369,59,-0.6025,198,1.56074,71,-0.5612
ENSG00000116898,MRPS15,9,-3.3283,143,1.06733,78,-0.0112,80,0.06795
ENSG00000163875,MEAF6,39,-2.0076,200,0.59255,170,0.30848,146,0.09975
ENSG00000197982,C1orf122,114,-1.1759,294,0.36094,130,-0.9729,282,0.65078
ENSG00000116954,RRAGC,40,-1.0524,161,1.32048,144,1.09198,50,-1.1855
ENSG00000174574,AKIRIN1,27,-1.8308,195,1.46716,30,-1.7025,91,0.11656
ENSG00000168653,NDUFS5,121,-1.7455,510,0.58110,338,-0.1297,396,0.29664
ENSG00000127603,MACF1,112,-1.2422,188,-0.4302,417,0.95362,248,0.05114
ENSG00000116983,HPCAL4,40,-1.6874,249,1.37331,25,-2.4012,127,0.28295
ENSG00000131236,CAP1,72,-1.1322,299,1.29743,70,-1.1844,146,-0.0059
ENSG00000131238,PPT1,34,-2.3267,181,0.27433,288,1.11808,144,-0.2160
ENSG00000084070,SMAP2,14,-2.6761,174,1.39386,1,-6.0777,95,0.59070
ENSG00000117016,RIMS3,40,-1.0521,135,0.98126,7,-3.6251,91,0.57224
ENSG00000065978,YBX1,73,-0.5360,40,-1.4531,129,0.41256,117,0.52883
ENSG00000117394,SLC2A1,56,-1.9518,37,-2.5686,533,1.95137,183,-0.1869
ENSG00000142949,PTPRF,64,-1.7673,162,-0.3181,614,2.27102,134,-1.0628
ENSG00000117410,ATP6V0B,219,-1.5496,1476,1.76681,550,-0.0937,457,-0.7095
ENSG00000117411,B4GALT2,50,-0.3662,48,-0.4223,74,0.28999,66,0.20375
ENSG00000117419,ERI3,81,-1.1934,337,1.23633,135,-0.3862,160,-0.2010
ENSG00000187147,RNF220,85,-0.6787,195,0.72370,181,0.58687,110,-0.4747
ENSG00000142937,RPS8,577,-0.6434,390,-1.2570,1360,0.81675,916,0.23913
ENSG00000126088,UROD,23,-1.9485,67,-0.3284,156,1.16957,81,-0.0157
ENSG00000117450,PRDX1,193,-2.0911,852,0.25281,1256,0.95419,710,-0.1105
ENSG00000085998,POMGNT1,65,-0.3203,150,1.14342,17,-2.3745,81,0.06251
ENSG00000173660,UQCRH,102,-2.2072,744,1.02045,417,-0.0149,420,-0.0030
ENSG00000123472,ATPAF1,41,-1.9552,233,0.87263,47,-1.7477,168,0.65716
ENSG00000159658,EFCAB14,45,-1.2586,63,-0.7431,181,1.07732,102,0.07520
ENSG00000162368,CMPK1,41,-2.2649,338,1.15407,128,-0.5439,185,0.13002
ENSG00000162374,ELAVL4,73,-1.6088,443,1.45823,63,-1.8172,207,0.10363
ENSG00000123091,RNF11,178,-1.3227,890,1.44208,195,-1.1830,397,-0.0820
ENSG00000085832,EPS15,45,-1.8112,134,-0.1011,94,-0.6814,181,0.99099
ENSG00000078618,NRDC,32,-1.8872,166,0.77594,204,1.16457,86,-0.6296
ENSG00000169213,RAB3B,137,-0.0649,530,2.75357,22,-2.8758,77,-1.5614
ENSG00000134717,BTF3L4,33,-1.3292,148,1.20476,108,0.62138,60,-0.6685
ENSG00000162378,ZYG11B,71,-1.2662,281,1.04832,118,-0.4596,156,-0.0038
ENSG00000116171,SCP2,51,-1.2071,95,-0.2309,171,0.78753,112,0.07972
ENSG00000116209,TMEM59,64,-2.3234,335,0.26002,629,1.44742,246,-0.4790
ENSG00000157216,SSBP3,60,-1.0272,114,0.00220,297,1.81711,82,-0.9319
ENSG00000116133,DHCR24,181,-0.7664,521,1.04913,29,-3.5102,325,0.41448
ENSG00000162407,PLPP3,94,-1.6898,0,-9.3351,398,0.64187,359,1.12587
ENSG00000177606,JUN,53,-1.1741,34,-1.8454,409,2.74530,69,-1.2504
ENSG00000162599,NFIA,147,-0.7975,4,-6.0558,707,2.11757,206,-0.4710
ENSG00000162434,JAK1,31,-1.5086,126,0.79489,126,0.80156,69,-0.4423
ENSG00000162433,AK4,30,-1.6130,144,0.96686,16,-2.5104,99,0.63410
ENSG00000116675,DNAJC6,76,-2.4152,851,1.59900,44,-3.2156,391,0.27030
ENSG00000184588,PDE4B,51,-0.5942,15,-2.4402,100,0.53912,86,0.64481
ENSG00000118473,SGIP1,17,-2.1836,109,0.77005,1,-5.8731,91,1.09741
ENSG00000142864,SERBP1,69,-1.1585,62,-1.3321,259,1.06273,153,0.23151
ENSG00000162595,DIRAS3,15,-3.2019,35,-1.9183,48,-1.4712,187,2.50473
ENSG00000116729,WLS,25,-2.9987,0,-8.9357,867,3.86351,82,-1.8417
ENSG00000116754,SRSF11,70,-0.8722,78,-0.7034,108,-0.1697,146,0.77082
ENSG00000132485,ZRANB2,36,-1.7811,98,-0.2414,173,0.75286,121,0.23588
ENSG00000172260,NEGR1,91,-0.5081,141,0.21200,103,-0.3146,134,0.26145
ENSG00000154027,AK5,41,-0.8529,137,1.23850,1,-5.8309,76,0.35490
ENSG00000077254,USP33,32,-1.8151,212,1.33678,107,0.07758,91,-0.3633
ENSG00000180488,MIGA1,57,-0.6122,160,1.16621,19,-2.2714,87,0.14653
ENSG00000137941,TTLL7,84,-0.5856,173,0.61883,51,-1.3680,134,0.38760
ENSG00000142875,PRKACB,108,-1.7090,467,0.66903,68,-2.4066,397,0.88749
ENSG00000153904,DDAH1,104,-1.4547,253,-0.0375,706,1.93199,188,-0.9149
ENSG00000183291,SELENOF,51,-1.8577,197,0.26718,414,1.69832,129,-0.7749
ENSG00000143013,LMO4,80,-0.6544,38,-1.8061,146,0.34801,142,0.69737
ENSG00000122406,RPL5,304,-1.0579,344,-0.8672,1048,1.03896,603,0.09257
ENSG00000117519,CNN3,43,-2.0751,18,-3.3553,390,1.66326,169,0.17248
ENSG00000117569,PTBP2,17,-2.4678,196,1.49486,90,0.05992,77,-0.3969
ENSG00000162694,EXTL2,14,-2.5303,150,1.23991,79,0.07787,72,-0.1842
ENSG00000170989,S1PR1,18,-2.4986,11,-3.2466,117,0.37501,128,1.38060
ENSG00000085433,WDR47,20,-2.4399,234,1.61074,39,-1.4601,100,0.02561
ENSG00000197780,TAF13,62,-0.6412,121,0.46607,29,-1.8283,108,0.61640
ENSG00000031698,SARS,73,-1.1268,295,1.25362,107,-0.5323,140,-0.1757
ENSG00000134243,SORT1,106,-1.0747,107,-1.0602,312,0.71741,231,0.39985
ENSG00000116337,AMPD2,21,-2.2798,122,0.50117,53,-0.8798,111,0.75891
ENSG00000134202,GSTM3,22,-2.6817,194,0.77619,141,0.20492,129,0.11889
ENSG00000168710,AHCYL1,202,-0.9415,103,-1.9641,342,-0.0934,471,1.12474
ENSG00000197106,SLC6A17,25,-2.7908,306,1.23276,46,-1.9077,177,0.49393
ENSG00000116396,KCNC4,54,-1.4968,373,1.89241,117,-0.2833,107,-0.7539
ENSG00000134248,LAMTOR5,48,-1.9824,191,0.17836,288,0.91749,169,-0.0587
ENSG00000177301,KCNA2,38,-0.7750,102,0.89451,1,-5.6824,72,0.61628
ENSG00000116459,ATP5PB,42,-2.0807,326,1.27945,205,0.41228,139,-0.4582
ENSG00000116473,RAP1A,41,-1.1838,68,-0.3971,138,0.81777,90,0.12341
ENSG00000171385,KCND3,57,-1.1259,197,0.96392,65,-0.9111,121,0.18375
ENSG00000116489,CAPZA1,33,-1.7232,217,1.47398,1,-6.3352,108,0.37401
ENSG00000155366,RHOC,63,-1.3815,3,-5.6898,520,2.55859,115,-0.7557
ENSG00000163349,HIPK1,37,-2.4068,35,-2.4745,915,4.18470,57,-2.5210
ENSG00000116752,BCAS2,30,-2.2722,244,1.14549,197,0.74277,108,-0.5351
ENSG00000009307,CSDE1,224,-0.6558,581,0.98495,327,-0.0367,302,-0.3196
ENSG00000163399,ATP1A1,109,-1.7282,1236,2.81869,320,-0.0311,155,-1.8393
ENSG00000198162,MAN1A2,153,0.13763,58,-1.4110,105,-0.4858,167,0.67060
ENSG00000092621,PHGDH,29,-1.8032,0,-8.0062,153,0.90326,115,0.91998
ENSG00000265241,RBM8A,39,-0.9636,77,0.13832,75,0.10054,76,0.25861
ENSG00000178104,PDE4DIP,62,-1.7071,127,-0.6024,402,1.44288,174,-0.1796
ENSG00000159164,SV2A,116,-2.0856,802,1.07682,168,-1.5298,499,0.46242
ENSG00000143401,ANP32E,50,-1.2676,126,0.21977,223,1.26334,95,-0.4903
ENSG00000266472,MRPS21,67,-1.7683,271,0.47865,246,0.30843,213,0.13278
ENSG00000143384,MCL1,41,-1.0481,31,-1.4682,124,0.79459,89,0.44223
ENSG00000143420,ENSA,30,-2.1159,62,-1.0463,240,1.27712,125,0.17349
ENSG00000213190,MLLT11,106,-1.8506,948,1.94951,70,-2.4745,323,-0.2122
ENSG00000159352,PSMD4,56,-1.5822,277,1.05325,162,0.08924,145,-0.1855
ENSG00000143393,PI4KB,24,-2.3221,153,0.64009,109,0.04310,114,0.26073
ENSG00000159377,PSMB4,63,-2.2356,382,0.64224,296,0.19023,278,0.16762
ENSG00000143376,SNX27,25,-1.8045,93,0.29357,63,-0.3699,92,0.61055
ENSG00000197747,S100A10,29,-3.0007,392,1.18408,744,2.70555,65,-2.5635
ENSG00000197956,S100A6,94,-2.4090,305,-0.6165,1011,1.52866,425,-0.1441
ENSG00000189171,S100A13,184,-0.4655,21,-3.7087,142,-0.8756,340,1.55310
ENSG00000160678,S100A1,58,-0.9856,0,-8.2290,59,-0.9603,158,2.00877
ENSG00000160679,CHTOP,25,-1.9257,39,-1.2573,255,2.15815,69,-0.6102
ENSG00000143621,ILF2,22,-2.3290,217,1.38864,154,0.72431,80,-0.7151
ENSG00000143543,JTB,52,-1.7158,172,0.16206,372,1.62330,124,-0.6738
ENSG00000177954,RPS27,960,-0.6166,285,-2.4731,1935,0.56232,1654,0.64147
ENSG00000143549,TPM3,91,-1.2703,296,0.67170,318,0.80693,176,-0.4160
ENSG00000143612,C1orf43,10,-3.6402,98,-0.2206,213,1.16998,115,0.10377
ENSG00000143575,HAX1,19,-2.0939,111,0.70209,122,0.86653,67,-0.3223
ENSG00000160714,UBE2Q1,54,-1.1832,271,1.63635,57,-1.0871,102,-0.3135
ENSG00000160710,ADAR,71,-2.0764,286,0.11153,457,0.95235,265,-0.0346
ENSG00000143603,KCNN3,30,-2.0338,40,-1.6005,100,-0.1671,151,1.40712
ENSG00000163344,PMVK,31,-1.6385,44,-1.1048,91,0.05116,113,1.02002
ENSG00000163346,PBXIP1,91,-1.6633,12,-4.6298,781,2.16734,235,-0.3273
ENSG00000163463,KRTCAP2,29,-2.3781,147,0.12476,273,1.25375,127,-0.2373
ENSG00000177628,GBA,41,-1.6036,264,1.57795,180,0.82135,77,-1.0710
ENSG00000116521,SCAMP3,27,-1.2951,135,1.43233,3,-4.5836,67,0.28663
ENSG00000160752,FDPS,43,-1.9241,254,0.94853,162,0.14438,145,-0.0729
ENSG00000160753,RUSC1,28,-1.8044,219,1.71386,44,-1.1121,82,-0.2451
ENSG00000116539,ASH1L,53,-0.4375,23,-1.7350,14,-2.4689,99,1.71008
ENSG00000132718,SYT11,181,-1.2632,592,0.69201,348,-0.2252,417,0.15882
ENSG00000116586,LAMTOR2,15,-2.6224,79,-0.1093,153,1.06451,86,0.05858
ENSG00000160781,PAQR6,1046,0.94209,44,-4.0038,421,-0.6235,700,0.47517
ENSG00000163468,CCT3,26,-2.5714,219,0.80771,252,1.07457,118,-0.4897
ENSG00000125462,C1orf61,382,-1.6119,63,-4.2787,460,-1.3293,1624,2.42667
ENSG00000163382,NAXE,80,-0.8084,150,0.22590,370,2.00403,80,-1.3125
ENSG00000132692,BCAN,97,-0.6956,22,-2.9353,192,0.44506,182,0.81036
ENSG00000162706,CADM3,70,-2.2372,539,1.09055,409,0.57240,260,-0.3844
ENSG00000158710,TAGLN2,33,-2.0512,149,0.31878,434,2.58697,62,-1.7145
ENSG00000177807,KCNJ10,87,-0.7017,6,-4.6041,87,-0.7003,190,1.65097
ENSG00000162729,IGSF8,36,-1.4808,85,-0.1452,132,0.60895,99,0.23036
ENSG00000018625,ATP1A2,306,-1.4269,14,-5.9249,1137,0.72882,949,0.96520
ENSG00000162734,PEA15,554,-0.8663,740,-0.4063,817,-0.2435,1128,0.67992
ENSG00000122218,COPA,37,-2.0509,138,-0.0120,160,0.23971,160,0.51025
ENSG00000143256,PFDN2,82,-1.2247,271,0.74970,21,-3.2171,216,0.78634
ENSG00000143222,UFC1,29,-1.8374,40,-1.3345,166,1.03783,104,0.40567
ENSG00000158864,NDUFS2,71,-1.1999,283,1.12721,224,0.69078,120,-0.6843
ENSG00000143252,SDHC,92,-0.8788,100,-0.7552,208,0.46782,178,0.41318
ENSG00000152332,UHMK1,88,-1.1160,363,1.31819,130,-0.4953,163,-0.2458
ENSG00000117152,RGS4,32,-1.4984,279,2.50211,1,-5.9649,65,-0.6696
ENSG00000143248,RGS5,111,-0.1614,5,-4.6950,6,-4.5590,184,2.16697
ENSG00000185630,PBX1,37,-1.5724,49,-1.1288,109,0.15084,126,0.94735
ENSG00000143198,MGST3,97,-2.1000,599,0.84236,355,-0.0778,388,0.14667
ENSG00000143149,ALDH9A1,8,-3.9788,18,-2.8018,411,2.75408,84,-0.7809
ENSG00000143183,TMCO1,55,-1.1809,34,-1.8740,289,1.75109,106,-0.2495
ENSG00000197965,MPZL1,23,-1.7370,87,0.33816,149,1.34200,60,-0.5227
ENSG00000143158,MPC2,26,-2.3490,129,0.16164,109,-0.1137,139,0.65730
ENSG00000143153,ATP1B1,502,-1.8840,5049,2.20164,790,-1.1924,1323,-0.6762
ENSG00000075945,KIFAP3,65,-2.0774,537,1.44799,142,-0.8827,243,-0.0287
ENSG00000117523,PRRC2C,190,0.39604,122,-0.3502,103,-0.6307,161,0.21411
ENSG00000197959,DNM3,59,-1.6149,642,2.92888,5,-5.0050,110,-1.0973
ENSG00000117592,PRDX6,91,-1.8118,186,-0.7128,499,0.97415,311,0.26509
ENSG00000234741,GAS5,135,-0.1479,106,-0.5366,81,-0.9528,177,0.71851
ENSG00000152061,RABGAP1L,57,-0.6202,145,0.97076,20,-2.2403,91,0.30281
ENSG00000116161,CACYBP,50,-2.0682,360,1.16218,142,-0.4715,193,0.06728
ENSG00000116147,TNR,87,-0.0201,14,-2.7986,52,-0.8368,116,1.17070
ENSG00000152092,ASTN1,16,-2.2162,123,1.03644,15,-2.3131,82,0.66024
ENSG00000169905,TOR1AIP2,27,-1.5022,113,0.86694,109,0.79123,59,-0.4873
ENSG00000116260,QSOX1,22,-2.4697,155,0.57211,191,0.95702,103,-0.2547
ENSG00000135821,GLUL,288,-2.0231,71,-4.0746,607,-0.8842,1591,2.30213
ENSG00000135829,DHX9,31,-1.6981,100,0.16044,207,1.51792,75,-0.5823
ENSG00000157064,NMNAT2,45,-1.7109,313,1.58304,55,-1.4172,131,-0.0684
ENSG00000162704,ARPC5,52,-1.1473,186,1.00841,84,-0.3731,104,-0.0382
ENSG00000116741,RGS2,9,-3.2934,106,0.41499,89,0.12202,94,0.46500
ENSG00000151414,NEK7,85,0.22329,158,1.37979,77,0.06562,50,-1.0841
ENSG00000118200,CAMSAP2,73,-1.3908,213,0.34569,24,-3.0334,228,1.13561
ENSG00000116857,TMEM9,53,-2.2768,310,0.50316,361,0.78256,224,-0.1088
ENSG00000174307,PHLDA3,51,-1.1162,107,0.08363,152,0.69287,101,-0.0303
ENSG00000159176,CSRP1,200,-1.0499,99,-2.1190,381,-0.0122,501,1.14486
ENSG00000198700,IPO9,31,-1.1586,43,-0.6424,67,0.08066,77,0.70048
ENSG00000198892,SHISA4,71,-1.2748,242,0.75658,155,-0.0218,158,0.02009
ENSG00000134375,TIMM17A,22,-2.3291,210,1.39083,120,0.34714,84,-0.4794
ENSG00000170075,GPR37L1,130,-1.2124,2,-6.7660,622,1.49860,297,0.23762
ENSG00000143862,ARL8A,51,-2.0075,384,1.33735,86,-1.2138,193,0.15084
ENSG00000159346,ADIPOR1,24,-2.1002,86,-0.1374,220,1.58925,82,-0.4323
ENSG00000159348,CYB5R1,19,-2.5224,265,1.88234,182,1.08804,57,-1.4393
ENSG00000163444,TMEM183A,28,-1.4492,119,0.93403,73,0.06324,68,-0.1101
ENSG00000058668,ATP2B4,100,-1.2335,582,1.89677,327,0.71554,127,-1.3978
ENSG00000143850,PLEKHA6,42,-0.6959,112,0.98196,67,0.06450,58,-0.3536
ENSG00000163531,NFASC,93,-0.6942,231,0.84338,130,-0.1576,137,-0.1463
ENSG00000184144,CNTN2,165,0.37856,87,-0.6841,32,-2.1868,161,0.75701
ENSG00000133059,DSTYK,71,0.13730,47,-0.5296,77,0.27246,66,0.01522
ENSG00000133069,TMCC2,73,-0.3405,72,-0.3511,46,-1.0776,109,0.77274
ENSG00000069275,NUCKS1,389,-0.3714,228,-1.2158,476,-0.0377,578,0.66737
ENSG00000117335,CD46,42,-0.9447,128,0.93719,155,1.31565,51,-1.0897
ENSG00000117691,NENF,143,-1.2428,243,-0.4113,384,0.35627,353,0.45912
ENSG00000136628,EPRS,42,-1.4313,151,0.66718,109,0.10309,105,0.05471
ENSG00000118873,RAB3GAP2,39,-1.5926,170,0.81177,72,-0.6442,117,0.32147
ENSG00000154305,MIA3,29,-1.6667,106,0.38885,124,0.67447,83,-0.0619
ENSG00000186063,AIDA,33,-1.1920,94,0.49879,14,-2.5107,88,0.89770
ENSG00000162909,CAPN2,49,-1.4119,83,-0.5824,401,2.46857,75,-1.2384
ENSG00000143753,DEGS1,16,-2.4879,126,0.73059,107,0.43829,83,-0.0067
ENSG00000162923,WDR26,32,-1.2123,69,0.01283,124,1.06015,64,-0.2356
ENSG00000154380,ENAH,53,-1.9535,183,-0.0083,430,1.58508,155,-0.5117
ENSG00000143742,SRP9,42,-2.7245,232,-0.0985,522,1.37838,232,-0.1930
ENSG00000143819,EPHX1,56,-1.9951,64,-1.7879,536,1.89642,185,-0.2363
ENSG00000143811,PYCR2,7,-3.8888,18,-2.6267,297,2.17344,92,-0.2218
ENSG00000163041,H3F3A,107,-1.8690,104,-1.9050,746,1.38557,375,0.23273
ENSG00000143799,PARP1,52,-1.2313,118,0.06913,184,0.85848,109,-0.1090
ENSG00000143772,ITPKB,153,-0.6824,0,-9.3516,443,1.16226,258,0.37753
ENSG00000143776,CDC42BPA,73,-0.9067,122,-0.0895,255,1.23774,113,-0.4105
ENSG00000143761,ARF1,111,-1.9817,667,0.93511,449,0.22058,383,-0.0950
ENSG00000162910,MRPL55,39,-1.0503,84,0.17261,82,0.13634,81,0.24578
ENSG00000143774,GUK1,238,-0.7690,423,0.17450,483,0.40110,383,0.00459
ENSG00000168159,RNF187,111,-1.6200,512,0.89026,252,-0.3429,323,0.14838
ENSG00000168118,RAB4A,55,-1.0370,127,0.31844,131,0.37029,106,0.02438
ENSG00000135744,AGT,118,-3.0778,0,-11.156,4578,4.15210,356,-2.1347
ENSG00000119280,C1orf198,46,-1.4341,1,-6.0564,379,2.44027,92,-0.6204
ENSG00000135766,EGLN1,40,-1.2199,102,0.27141,120,0.56065,87,-0.0176
ENSG00000116991,SIPA1L2,33,-1.0648,16,-2.1594,82,0.43234,79,0.85321
ENSG00000135778,NTPCR,21,-1.9831,69,-0.1332,32,-1.3345,101,1.29293
ENSG00000168264,IRF2BP2,68,-1.3144,144,-0.1289,448,2.05316,108,-1.0236
