Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to10,Feature log2 fold change topic 4to10
ENSG00000116688,MFN2,201,1.54130,43,-1.0059,160,1.12311,59,-1.1742
ENSG00000048707,VPS13D,201,2.04432,27,-1.2900,53,-0.2812,51,-0.8833
ENSG00000162493,PDPN,201,1.41398,21,-2.1637,12,-2.9861,92,0.23849
ENSG00000116731,PRDM2,201,1.94342,35,-0.9773,20,-1.8581,59,-0.5317
ENSG00000189337,KAZN,201,1.89824,14,-2.3429,68,0.00260,57,-0.7239
ENSG00000142634,EFHD2,201,1.86880,24,-1.6031,43,-0.7408,61,-0.5545
ENSG00000116786,PLEKHM2,201,2.72130,27,-0.8486,68,0.59605,25,-1.9581
ENSG00000065526,SPEN,201,2.13230,29,-1.1671,18,-1.8166,52,-0.6691
ENSG00000055070,SZRD1,201,1.80418,23,-1.7196,16,-2.2724,68,-0.2310
ENSG00000159363,ATP13A2,201,1.27357,68,-0.5294,366,2.48938,45,-2.2273
ENSG00000117118,SDHB,201,1.76903,20,-1.9397,77,0.07610,62,-0.6834
ENSG00000117115,PADI2,201,-0.0220,71,-1.6217,18,-3.5854,250,1.36503
ENSG00000053372,MRTO4,201,2.50636,32,-0.7567,50,-0.0526,33,-1.4854
ENSG00000053371,AKR7A2,201,1.86219,25,-1.5571,43,-0.7410,61,-0.5554
ENSG00000077549,CAPZB,201,-0.1529,115,-1.0199,283,0.39847,231,0.20853
ENSG00000173436,MICOS10,201,-0.3794,80,-1.7827,216,-0.2681,295,0.82821
ENSG00000158747,NBL1,201,0.93841,71,-0.7435,241,1.26349,90,-0.9233
ENSG00000162545,CAMK2N1,201,-0.8362,193,-0.8962,360,0.07177,383,0.60786
ENSG00000158828,PINK1,201,-0.2407,165,-0.5520,540,1.42836,205,-0.5564
ENSG00000127483,HP1BP3,201,6.33084,57,-1.9274,60,-1.8555,242,1.18961
ENSG00000075151,EIF4G3,201,1.14208,35,-1.6412,134,0.44767,93,-0.4105
ENSG00000076864,RAP1GAP,201,2.62875,58,0.26034,108,1.32887,18,-2.7537
ENSG00000090686,USP48,201,1.78540,38,-1.0068,55,-0.4332,61,-0.6696
ENSG00000070831,CDC42,201,-0.1206,103,-1.1551,350,0.78713,217,-0.0077
ENSG00000173372,C1QA,201,0.28651,64,-1.4863,22,-3.0211,200,1.05504
ENSG00000159189,C1QC,201,0.33004,113,-0.5832,19,-3.1905,187,0.74518
ENSG00000173369,C1QB,201,-0.6363,193,-0.7013,43,-2.9206,369,1.33590
ENSG00000169641,LUZP1,201,2.48950,29,-0.9231,25,-1.1354,38,-1.1515
ENSG00000125944,HNRNPR,201,0.73419,23,-2.6038,62,-1.1310,143,0.58491
ENSG00000117318,ID3,201,0.91756,5,-4.4642,18,-2.7676,133,0.82739
ENSG00000142676,RPL11,201,-2.3915,347,-1.5837,212,-2.3152,1280,2.33450
ENSG00000057757,PITHD1,201,0.71282,100,-0.4230,486,2.41063,74,-1.8191
ENSG00000189266,PNRC2,201,1.70004,10,-3.0379,26,-1.6122,74,-0.0927
ENSG00000188529,SRSF10,201,1.85361,13,-2.5256,55,-0.3648,61,-0.5458
ENSG00000001461,NIPAL3,201,1.43408,80,-0.1250,116,0.46871,67,-0.9715
ENSG00000133226,SRRM1,201,0.70369,65,-1.0748,81,-0.7426,138,0.24486
ENSG00000169504,CLIC4,201,0.37253,22,-2.9420,21,-3.0437,194,1.24305
ENSG00000117614,SYF2,201,0.60058,45,-1.7304,41,-1.8786,158,0.72483
ENSG00000117616,RSRP1,201,2.55492,10,-2.4191,29,-0.8655,38,-1.0655
ENSG00000183726,TMEM50A,201,1.58761,17,-2.3052,30,-1.5038,79,-0.0682
ENSG00000162430,SELENON,201,2.05629,13,-2.3243,28,-1.2405,56,-0.5325
ENSG00000117640,MTFR1L,201,1.81725,13,-2.5201,64,-0.1759,62,-0.5766
ENSG00000117632,STMN1,201,-1.6171,199,-1.6352,927,0.78516,634,0.51925
ENSG00000142684,ZNF593,201,1.84408,31,-1.2518,114,0.79070,51,-1.1702
ENSG00000142669,SH3BGRL3,201,-0.5134,87,-1.7801,335,0.29909,309,0.57166
ENSG00000198830,HMGN2,201,-0.4059,62,-2.1875,75,-1.8913,323,1.51675
ENSG00000117713,ARID1A,201,2.32191,31,-0.8877,32,-0.8725,42,-1.0548
ENSG00000090273,NUDC,201,0.28358,66,-1.4371,128,-0.4377,185,0.48551
ENSG00000186501,TMEM222,201,1.65015,34,-1.2543,96,0.34511,63,-0.7966
ENSG00000158195,WASF2,201,0.84418,55,-1.1999,6,-4.3440,135,0.62150
ENSG00000126709,IFI6,201,0.90521,64,-0.9216,218,1.04623,97,-0.7228
ENSG00000117758,STX12,201,0.88335,55,-1.1875,142,0.30187,112,-0.2466
ENSG00000117748,RPA2,201,2.39682,10,-2.5549,43,-0.3440,41,-1.0386
ENSG00000126698,DNAJC8,201,-0.1042,56,-2.0342,102,-1.1592,256,1.09105
ENSG00000130770,ATP5IF1,201,-0.7191,103,-1.7317,594,1.04204,327,0.12737
ENSG00000198492,YTHDF2,201,1.73037,63,-0.2555,83,0.18379,57,-1.0292
ENSG00000116350,SRSF4,201,1.74160,15,-2.3487,25,-1.6735,71,-0.1739
ENSG00000162511,LAPTM5,201,0.17126,152,-0.2764,32,-2.6058,203,0.66180
ENSG00000162512,SDC3,201,0.43290,101,-0.6675,143,-0.1236,157,0.08090
ENSG00000134644,PUM1,201,1.60932,47,-0.7954,134,0.86653,58,-1.1173
ENSG00000121766,ZCCHC17,201,0.81298,45,-1.5443,140,0.20234,121,-0.0907
ENSG00000121769,FABP3,201,1.74427,37,-1.0460,166,1.37919,48,-1.4918
ENSG00000162517,PEF1,201,2.05620,13,-2.3960,125,1.13662,42,-1.4134
ENSG00000084636,COL16A1,201,1.64922,68,-0.2058,16,-2.3999,70,-0.4355
ENSG00000184007,PTP4A2,201,-0.4447,196,-0.4882,107,-1.4077,309,0.87831
ENSG00000121774,KHDRBS1,201,0.81830,38,-1.7808,77,-0.7300,130,0.30219
ENSG00000025800,KPNA6,201,1.74015,35,-1.1504,70,-0.0993,62,-0.7112
ENSG00000084652,TXLNA,201,2.40130,12,-2.2263,48,-0.1902,40,-1.1173
ENSG00000084623,EIF3I,201,0.86826,43,-1.5438,156,0.43416,113,-0.2388
ENSG00000175130,MARCKSL1,201,-1.1863,131,-1.8300,103,-2.1857,556,1.93645
ENSG00000160058,BSDC1,201,2.15615,33,-0.9494,59,-0.0356,44,-1.1266
ENSG00000176261,ZBTB8OS,201,2.37942,21,-1.4673,28,-1.0300,42,-0.9711
ENSG00000162521,RBBP4,201,1.34788,41,-1.2280,87,-0.0778,83,-0.3985
ENSG00000134684,YARS,201,1.71092,36,-1.1174,117,0.72240,57,-1.0511
ENSG00000121900,TMEM54,201,1.90777,11,-2.6842,27,-1.4114,63,-0.3377
ENSG00000004455,AK2,201,1.51339,23,-1.9727,26,-1.7870,83,0.00321
ENSG00000134686,PHC2,201,1.38658,43,-1.1148,52,-0.8389,85,-0.2163
ENSG00000163866,SMIM12,201,2.12730,22,-1.5521,78,0.39453,44,-1.1690
ENSG00000116560,SFPQ,201,-0.1526,121,-0.9391,99,-1.2459,256,0.86580
ENSG00000146463,ZMYM4,201,2.19792,15,-2.0260,24,-1.3739,50,-0.6693
ENSG00000142687,KIAA0319L,201,2.00189,47,-0.4984,84,0.41729,45,-1.2806
ENSG00000020129,NCDN,201,0.71453,100,-0.4106,459,2.28670,77,-1.7052
ENSG00000126067,PSMB2,201,1.17093,49,-1.0954,241,1.50399,73,-1.1598
ENSG00000126070,AGO3,201,2.47504,21,-1.4168,36,-0.5888,38,-1.1681
ENSG00000054116,TRAPPC3,201,1.73115,24,-1.7074,79,0.10468,63,-0.6919
ENSG00000116871,MAP7D1,201,0.12764,79,-1.3088,327,0.94254,179,-0.1820
ENSG00000054118,THRAP3,201,0.95189,42,-1.5329,52,-1.1952,120,0.28537
ENSG00000181817,LSM10,201,2.24799,8,-2.9652,47,-0.3139,46,-0.8834
ENSG00000116898,MRPS15,201,2.30300,31,-0.9083,47,-0.3048,41,-1.1794
ENSG00000163875,MEAF6,201,1.63322,36,-1.1744,138,0.94036,58,-1.1010
ENSG00000197982,C1orf122,201,-0.3907,102,-1.4202,200,-0.3982,296,0.81631
ENSG00000183431,SF3A3,201,2.44764,8,-2.7674,48,-0.1407,39,-1.1358
ENSG00000183520,UTP11,201,2.42764,7,-2.9824,22,-1.3580,43,-0.8130
ENSG00000116954,RRAGC,201,2.10706,36,-0.8550,102,0.82652,40,-1.4897
ENSG00000174574,AKIRIN1,201,0.89826,33,-1.9361,139,0.27376,114,-0.1229
ENSG00000168653,NDUFS5,201,-1.0028,170,-1.2551,520,0.49734,421,0.49980
ENSG00000127603,MACF1,201,-0.1022,117,-0.9395,78,-1.5551,250,0.91698
ENSG00000090621,PABPC4,201,0.87821,67,-0.8927,41,-1.6115,125,0.27806
ENSG00000116983,HPCAL4,201,1.61420,46,-0.8431,136,0.89531,58,-1.1266
ENSG00000084072,PPIE,201,2.32339,4,-3.6766,34,-0.7636,46,-0.8005
ENSG00000168389,MFSD2A,201,2.39728,27,-1.0587,24,-1.2674,41,-1.0141
ENSG00000131236,CAP1,201,0.16354,77,-1.3322,196,0.12402,192,0.27954
ENSG00000131238,PPT1,201,0.77062,47,-1.5048,135,0.10870,125,-0.0274
ENSG00000084073,ZMPSTE24,201,2.37717,19,-1.5918,61,0.16735,38,-1.2943
ENSG00000049089,COL9A2,201,1.81984,26,-1.5338,7,-3.4316,68,-0.1934
ENSG00000084070,SMAP2,201,1.13947,40,-1.4186,166,0.80434,88,-0.6317
ENSG00000127125,PPCS,201,1.30450,23,-2.0801,60,-0.6768,92,-0.0405
ENSG00000065978,YBX1,201,-0.5770,34,-3.1904,20,-3.9520,378,2.14264
ENSG00000177868,SVBP,201,2.47276,8,-2.7640,31,-0.8262,41,-0.9710
ENSG00000117394,SLC2A1,201,0.56212,51,-1.5745,39,-1.9700,162,0.73760
ENSG00000117395,EBNA1BP2,201,1.89732,17,-2.1119,59,-0.2331,58,-0.6624
ENSG00000179178,TMEM125,201,2.26861,22,-1.4447,0,-7.9914,50,-0.5670
ENSG00000066322,ELOVL1,201,0.70330,44,-1.6613,8,-4.0891,151,0.83583
ENSG00000142949,PTPRF,201,1.69713,30,-1.4200,141,1.03280,55,-1.1643
ENSG00000117408,IPO13,201,2.07132,21,-1.6815,35,-0.8952,53,-0.6863
ENSG00000117410,ATP6V0B,201,-0.3885,171,-0.6411,1042,2.61086,166,-1.5064
ENSG00000117411,B4GALT2,201,2.48412,35,-0.6085,64,0.32320,32,-1.6485
ENSG00000196517,SLC6A9,201,2.46286,9,-2.5733,8,-2.8370,44,-0.7181
ENSG00000178028,DMAP1,201,2.32699,29,-1.0316,30,-0.9412,43,-1.0154
ENSG00000117419,ERI3,201,0.90327,45,-1.4594,348,1.92915,82,-1.2698
ENSG00000187147,RNF220,201,1.56066,50,-0.7584,179,1.34497,55,-1.3876
ENSG00000142937,RPS8,201,-3.1880,412,-2.1365,377,-2.2675,2250,2.76663
ENSG00000126088,UROD,201,1.71641,49,-0.6483,102,0.50635,57,-1.0489
ENSG00000117450,PRDX1,201,-1.5708,185,-1.6962,703,0.37222,643,0.82370
ENSG00000117448,AKR1A1,201,1.92689,36,-0.9739,38,-0.9059,57,-0.6765
ENSG00000132780,NASP,201,1.32734,30,-1.6849,21,-2.2230,95,0.17848
ENSG00000159592,GPBP1L1,201,2.48529,14,-1.9613,7,-2.8865,43,-0.7926
ENSG00000085998,POMGNT1,201,1.84405,9,-3.0369,87,0.33718,58,-0.7662
ENSG00000173660,UQCRH,201,-0.8037,143,-1.3233,532,0.75569,356,0.28418
ENSG00000117480,FAAH,201,2.16490,7,-3.2500,53,-0.2100,49,-0.8260
ENSG00000123472,ATPAF1,201,1.21872,45,-1.2076,146,0.65665,84,-0.6399
ENSG00000159658,EFCAB14,201,1.00117,24,-2.2985,54,-1.1070,118,0.33898
ENSG00000162368,CMPK1,201,0.58100,51,-1.5499,258,1.00731,129,-0.4026
ENSG00000162374,ELAVL4,201,1.58601,45,-0.9041,403,3.16901,22,-3.2773
ENSG00000123091,RNF11,201,0.25853,125,-0.4941,482,1.81236,129,-1.0556
ENSG00000085832,EPS15,201,0.79349,58,-1.1880,182,0.62482,115,-0.3562
ENSG00000117859,OSBPL9,201,2.61458,7,-2.8212,39,-0.3783,35,-1.2175
ENSG00000078618,NRDC,201,1.60927,39,-1.0795,100,0.38104,64,-0.8129
ENSG00000169213,RAB3B,201,1.87774,66,-0.0615,313,2.88574,16,-3.5835
ENSG00000134717,BTF3L4,201,1.87448,12,-2.5925,86,0.35194,56,-0.8261
ENSG00000134748,PRPF38A,201,2.19416,14,-2.1491,13,-2.2776,52,-0.5400
ENSG00000134744,TUT4,201,2.27619,20,-1.6103,8,-2.8780,49,-0.6368
ENSG00000162378,ZYG11B,201,1.98016,41,-0.7247,136,1.22207,40,-1.6503
ENSG00000116171,SCP2,201,0.74899,34,-1.9905,144,0.18861,128,0.02102
ENSG00000162384,CZIB,201,2.14152,25,-1.3572,21,-1.5940,52,-0.6736
ENSG00000116209,TMEM59,201,-0.2620,83,-1.6033,309,0.43001,254,0.36039
ENSG00000116221,MRPL37,201,2.17484,26,-1.3023,66,0.15826,44,-1.1503
ENSG00000157216,SSBP3,201,1.17659,37,-1.5345,50,-1.0824,102,0.08671
ENSG00000116133,DHCR24,201,-0.7123,195,-0.7614,455,0.58952,332,0.22528
ENSG00000162407,PLPP3,201,0.96960,35,-1.7791,18,-2.7510,124,0.55115
ENSG00000177606,JUN,201,0.40902,31,-2.4469,27,-2.6619,186,1.10868
ENSG00000162599,NFIA,201,-0.2731,90,-1.4946,27,-3.2682,296,1.47552
ENSG00000162604,TM2D1,201,2.18139,11,-2.5004,74,0.35673,44,-1.1006
ENSG00000162434,JAK1,201,1.33507,27,-1.8634,107,0.24739,83,-0.4241
ENSG00000162433,AK4,201,1.73578,22,-1.8253,93,0.36077,61,-0.7884
ENSG00000116675,DNAJC6,201,0.30070,120,-0.5190,638,2.46847,102,-1.6474
ENSG00000213625,LEPROT,201,1.77322,18,-2.1349,12,-2.6774,71,-0.1149
ENSG00000184588,PDE4B,201,0.90772,22,-2.4971,28,-2.1632,130,0.63740
ENSG00000118473,SGIP1,201,2.44408,18,-1.6037,84,0.76228,32,-1.6328
ENSG00000198160,MIER1,201,1.71548,9,-3.1858,24,-1.7119,74,-0.0829
ENSG00000142864,SERBP1,201,-0.0611,64,-1.8077,40,-2.4865,255,1.32067
ENSG00000116717,GADD45A,201,0.16550,30,-2.6891,14,-3.7914,224,1.44864
ENSG00000172380,GNG12,201,2.23180,19,-1.7263,0,-7.4586,52,-0.4919
ENSG00000162595,DIRAS3,201,2.16223,43,-0.5223,132,1.32599,32,-1.9398
ENSG00000116729,WLS,201,1.14008,9,-3.5427,19,-2.5420,113,0.56290
ENSG00000116754,SRSF11,201,0.45509,124,-0.3274,72,-1.1659,161,0.28126
ENSG00000132485,ZRANB2,201,0.87646,37,-1.7532,74,-0.7291,125,0.25564
ENSG00000172260,NEGR1,201,1.51857,133,0.77384,238,1.84464,37,-2.3522
ENSG00000117054,ACADM,201,1.86936,18,-2.0004,43,-0.7386,62,-0.5050
ENSG00000137955,RABGGTB,201,2.15989,27,-1.2110,83,0.52380,42,-1.3108
ENSG00000154027,AK5,201,2.43666,42,-0.3690,62,0.23746,32,-1.6327
ENSG00000077254,USP33,201,1.71240,32,-1.3175,150,1.15670,53,-1.2693
ENSG00000180488,MIGA1,201,1.27763,67,-0.5306,140,0.63683,77,-0.8213
ENSG00000162613,FUBP1,201,1.95536,12,-2.5987,54,-0.3130,57,-0.6449
ENSG00000137959,IFI44L,201,2.03222,12,-2.4511,0,-7.6777,61,-0.2197
ENSG00000137941,TTLL7,201,0.13075,68,-1.5418,130,-0.5607,208,0.64368
ENSG00000142875,PRKACB,201,0.09199,92,-1.1274,422,1.35804,169,-0.4913
ENSG00000174021,GNG5,201,0.99153,21,-2.5166,8,-3.8619,126,0.71021
ENSG00000162642,C1orf52,201,2.49154,18,-1.6127,47,-0.1494,36,-1.2840
ENSG00000153904,DDAH1,201,0.63826,61,-1.2434,221,0.79807,126,-0.3557
ENSG00000117174,ZNHIT6,201,1.85621,22,-1.7764,30,-1.2786,64,-0.4053
ENSG00000122417,ODF2L,201,2.21992,14,-2.0958,58,-0.0297,45,-1.0176
ENSG00000097033,SH3GLB1,201,1.08628,17,-2.7237,28,-2.0074,115,0.48589
ENSG00000183291,SELENOF,201,0.98326,29,-2.0604,158,0.56697,104,-0.3126
ENSG00000143013,LMO4,201,0.38671,63,-1.4144,58,-1.5387,180,0.74455
ENSG00000065243,PKN2,201,2.38978,2,-4.6485,4,-3.8353,48,-0.5170
ENSG00000162664,ZNF326,201,1.66517,35,-1.2050,19,-2.0711,73,-0.2157
ENSG00000122482,ZNF644,201,1.95023,13,-2.4903,23,-1.5965,61,-0.3623
ENSG00000189195,BTBD8,201,2.63778,31,-0.6850,55,0.19111,29,-1.7238
ENSG00000067208,EVI5,201,1.44794,16,-2.4783,28,-1.6846,88,0.10050
ENSG00000122406,RPL5,201,-2.1593,182,-2.3085,279,-1.6735,1092,2.30384
ENSG00000117500,TMED5,201,1.75650,16,-2.3073,51,-0.5694,67,-0.4208
ENSG00000117505,DR1,201,2.07782,12,-2.4220,40,-0.7050,53,-0.6579
ENSG00000137942,FNBP1L,201,1.94726,12,-2.5418,28,-1.3208,61,-0.4002
ENSG00000067334,DNTTIP2,201,1.48404,20,-2.1803,81,-0.0680,78,-0.3727
ENSG00000023909,GCLM,201,2.66891,18,-1.4583,56,0.25113,29,-1.6272
ENSG00000117528,ABCD3,201,2.20790,26,-1.2758,58,-0.0325,44,-1.1130
ENSG00000117525,F3,201,-0.1952,21,-3.5288,44,-2.4923,287,1.68848
ENSG00000117519,CNN3,201,-0.1090,36,-2.6751,50,-2.2245,267,1.47321
ENSG00000117569,PTBP2,201,2.30126,9,-2.6511,94,0.84724,37,-1.4411
ENSG00000137992,DBT,201,2.58311,17,-1.6536,46,-0.1228,34,-1.3748
ENSG00000137996,RTCA,201,2.42884,23,-1.2597,107,1.15816,29,-1.9126
ENSG00000170989,S1PR1,201,2.11582,7,-3.1132,4,-3.8415,58,-0.3001
ENSG00000134186,PRPF38B,201,0.87984,43,-1.5651,41,-1.6017,128,0.43062
ENSG00000116266,STXBP3,201,1.65035,4,-4.1511,21,-1.9923,78,0.05555
ENSG00000085433,WDR47,201,2.42863,26,-1.1292,188,2.26982,17,-2.9781
ENSG00000197780,TAF13,201,1.02452,47,-1.3061,172,0.74916,96,-0.5450
ENSG00000215717,TMEM167B,201,2.49398,17,-1.7009,67,0.40122,33,-1.4884
ENSG00000031698,SARS,201,0.40239,113,-0.5219,280,0.96339,139,-0.5035
ENSG00000143126,CELSR2,201,2.04142,36,-0.8811,77,0.29580,46,-1.1690
ENSG00000134222,PSRC1,201,2.04139,13,-2.3614,10,-2.7516,59,-0.3371
ENSG00000134243,SORT1,201,0.13853,90,-1.1125,99,-0.9626,208,0.67352
ENSG00000143106,PSMA5,201,2.23986,5,-3.4344,76,0.42511,43,-1.1310
ENSG00000065135,GNAI3,201,2.47420,23,-1.2555,17,-1.7207,40,-0.9841
ENSG00000116337,AMPD2,201,2.45885,40,-0.4350,130,1.54144,22,-2.4416
ENSG00000134201,GSTM5,201,0.87090,15,-3.0879,13,-3.3245,137,0.84387
ENSG00000134202,GSTM3,201,0.80055,24,-2.4927,157,0.38184,122,-0.0543
ENSG00000168710,AHCYL1,201,-1.9991,162,-2.3204,181,-2.1544,987,2.44093
ENSG00000197106,SLC6A17,201,2.52048,36,-0.5511,200,2.51162,11,-3.6987
ENSG00000116396,KCNC4,201,2.41219,38,-0.5253,209,2.49636,13,-3.4962
ENSG00000134248,LAMTOR5,201,0.25438,69,-1.4011,203,0.27053,178,0.17193
ENSG00000116459,ATP5PB,201,0.58991,46,-1.6938,269,1.08944,127,-0.4403
ENSG00000143110,C1orf162,201,2.33797,2,-4.4639,3,-4.1373,50,-0.4606
ENSG00000121933,TMIGD3,201,2.17852,31,-1.0159,24,-1.4053,49,-0.7980
ENSG00000116473,RAP1A,201,0.75711,37,-1.8693,39,-1.7903,142,0.61423
ENSG00000116489,CAPZA1,201,1.38919,45,-1.0454,124,0.54283,74,-0.7319
ENSG00000155366,RHOC,201,-0.1430,59,-2.0043,37,-2.6855,272,1.45304
ENSG00000155380,SLC16A1,201,2.63356,1,-5.5948,18,-1.4850,38,-0.9246
ENSG00000163349,HIPK1,201,1.73258,25,-1.6447,30,-1.4035,70,-0.2929
ENSG00000197323,TRIM33,201,2.53611,31,-0.7836,28,-0.9285,36,-1.2667
ENSG00000116752,BCAS2,201,1.46696,46,-0.9547,170,1.15767,62,-1.1522
ENSG00000213281,NRAS,201,2.49341,21,-1.3601,39,-0.4517,37,-1.2310
ENSG00000009307,CSDE1,201,-0.8273,143,-1.3443,346,0.02061,390,0.75833
ENSG00000163399,ATP1A1,201,-0.5715,176,-0.7770,1514,3.29894,143,-2.1332
ENSG00000198162,MAN1A2,201,-0.7103,97,-1.8084,78,-2.1235,399,1.66302
ENSG00000092621,PHGDH,201,0.26404,36,-2.3403,21,-3.1175,207,1.25950
ENSG00000265808,SEC22B,201,1.68485,12,-2.6952,89,0.24782,66,-0.6171
ENSG00000171943,SRGAP2C,201,2.05303,29,-1.1760,1,-5.9887,58,-0.4185
ENSG00000265491,RNF115,201,1.99825,25,-1.4701,53,-0.3187,53,-0.8027
ENSG00000198483,ANKRD35,201,2.26487,23,-1.4011,17,-1.8758,48,-0.7441
ENSG00000265241,RBM8A,201,0.38822,39,-2.1369,125,-0.3785,174,0.51811
ENSG00000121851,POLR3GL,201,2.46070,21,-1.3989,9,-2.6654,42,-0.8578
ENSG00000265972,TXNIP,201,1.07574,13,-3.0601,11,-3.3648,119,0.65816
ENSG00000178104,PDE4DIP,201,0.11612,34,-2.5814,118,-0.7150,217,0.87795
ENSG00000150337,FCGR1A,201,2.12014,31,-1.0301,5,-3.6616,54,-0.5528
ENSG00000159164,SV2A,201,0.66539,127,-0.0830,642,3.03852,53,-2.5993
ENSG00000264522,OTUD7B,201,2.03818,21,-1.7095,16,-2.0624,57,-0.4677
ENSG00000023902,PLEKHO1,201,2.53777,20,-1.4552,39,-0.4087,36,-1.2706
ENSG00000143401,ANP32E,201,0.12631,31,-2.7047,72,-1.4586,222,1.12981
ENSG00000117362,APH1A,201,1.69031,18,-2.1833,16,-2.3593,75,-0.0614
ENSG00000266472,MRPS21,201,0.17420,60,-1.6914,130,-0.5171,202,0.63139
ENSG00000143384,MCL1,201,0.72158,41,-1.7692,29,-2.2504,147,0.69571
ENSG00000143420,ENSA,201,0.70326,50,-1.4832,122,-0.1117,134,0.10701
ENSG00000163131,CTSS,201,2.24582,7,-3.1106,6,-3.4190,52,-0.4428
ENSG00000143418,CERS2,201,1.37134,10,-3.1896,19,-2.3151,95,0.30810
ENSG00000197622,CDC42SE1,201,2.43967,13,-2.1546,34,-0.7031,41,-1.0161
ENSG00000213190,MLLT11,201,0.57586,110,-0.4001,512,2.34596,85,-1.6923
ENSG00000159352,PSMD4,201,0.69175,60,-1.2137,214,0.79794,121,-0.3909
ENSG00000143393,PI4KB,201,2.42313,19,-1.6065,77,0.58570,34,-1.5208
ENSG00000159377,PSMB4,201,0.20955,76,-1.2988,324,1.01146,167,-0.2658
ENSG00000143376,SNX27,201,1.90629,44,-0.6853,29,-1.3167,58,-0.6456
ENSG00000197747,S100A10,201,-0.7579,12,-4.9066,67,-2.4034,427,2.18901
ENSG00000163191,S100A11,201,0.10662,39,-2.3956,24,-3.0841,231,1.39100
ENSG00000163220,S100A9,201,1.83328,15,-2.2988,15,-2.3547,68,-0.1809
ENSG00000197956,S100A6,201,-2.2904,145,-2.7682,569,-0.7308,1166,1.93151
