cluster	gene	ensembl	fdr	logFC	p_value	t_stat
X1	AL035078.1	ENSG00000254584	0.000203392789686074	0.888223909320712	3.78968509403558e-06	4.65757222624938
X1	AL161772.1	ENSG00000278291	0.0302264630087285	-0.4044175447733	0.00585833676062372	-2.76358583605069
X1	AL162231.1	ENSG00000187186	0.298755799669693	-0.219527091567264	0.163322897783316	-1.39536257377516
X1	AL359091.1	ENSG00000207955	0.132655294942056	0.362062402616617	0.0495609966696696	1.96694337980308
X1	AL365361.1	ENSG00000259834	0.0755377732553517	-0.397125087994594	0.0215977212289653	-2.30222562080923
X1	AL627171.2	ENSG00000282885	6.34976252440297e-09	0.726791816693134	3.29319224277526e-11	6.73442446664351
X1	ALAD	ENSG00000148218	0.3367196376518	0.181321439644194	0.194299617249339	1.29913634120919
X1	ALCAM	ENSG00000170017	0.913370590657475	0.0227596794242756	0.85845606993604	0.178401716901696
X1	ALDH1A1	ENSG00000165092	0.153802336958464	0.316814380983306	0.0615977473220127	1.87200713978368
X1	ALDH1L1	ENSG00000144908	0.101250993931787	0.354967798670143	0.0331798301282421	2.13387034624166
X1	ALDH2	ENSG00000111275	0.560068910186151	0.0936332995542399	0.407393166811322	0.828959568661158
X1	ALDH3A2	ENSG00000072210	0.0471371595602261	-0.409411443579477	0.0110916289783475	-2.54617272042694
X1	ALDH5A1	ENSG00000112294	0.656167762535207	0.098945610340734	0.513464733612783	0.653765782966512
X1	ALDH6A1	ENSG00000119711	0.0905047286095594	0.293812635760562	0.0281632079038583	2.19930506936505
X1	ALDH7A1	ENSG00000164904	0.555122752398071	0.12210353108872	0.402213411841245	0.838154011935553
X1	ALDH9A1	ENSG00000143149	0.405446968178487	-0.170703472775625	0.254825678040724	-1.13958581050639
X1	ALDOA	ENSG00000149925	0.00253230897458719	-0.653912382885147	0.000153709111788235	-3.80458300299041
X1	ALDOC	ENSG00000109107	0.71089036712452	-0.0370417493987331	0.579117565688646	-0.554917973023956
X1	ALKBH5	ENSG00000091542	0.778116937334361	-0.0629537197957593	0.660487657718122	-0.43941611560421
X1	ALKBH7	ENSG00000125652	0.406748577544112	0.155097273834603	0.25611253115436	1.13650187779744
X1	AMD1	ENSG00000123505	0.564796873695368	-0.112274418651546	0.411935022939169	-0.820954757048193
X1	AMER2	ENSG00000165566	0.0123327627792029	0.406786217058182	0.00162273194463195	3.1634089573272
X1	AMFR	ENSG00000159461	0.059474534277891	-0.338169665966069	0.0154773614682168	-2.42660652167676
X1	AMIGO2	ENSG00000139211	0.0068721012199265	-0.625021858995787	0.000674537787818372	-3.41412661410039
X1	AMOT	ENSG00000126016	0.241953256123946	0.248741144120904	0.119628828517679	1.55812529643678
X1	AMOTL2	ENSG00000114019	0.0373297873279455	0.430730066790807	0.00799218107055235	2.65958011955718
X1	AMPD2	ENSG00000116337	0.151443682000275	-0.299042392471232	0.0600094375363981	-1.88359609341801
X1	AMPH	ENSG00000078053	0.347871796732938	-0.209445387709694	0.203354319018498	-1.27317308181959
X1	AMZ2	ENSG00000196704	0.0169585171133342	-0.458821345008752	0.00250491131887165	-3.0330768115719
X1	ANAPC11	ENSG00000141552	0.867915896671362	0.0369877776309726	0.782558052050591	0.276086829228745
X1	ANAPC13	ENSG00000129055	0.348931170146675	-0.196451868223337	0.204611777571408	-1.26963472618296
X1	ANAPC15	ENSG00000110200	0.985670096027949	0.00449884394455654	0.97733942291515	0.0284141953087534
X1	ANAPC16	ENSG00000166295	0.256038802472772	-0.215974263888941	0.130035842054938	-1.51563731940661
X1	ANAPC5	ENSG00000089053	0.231730361488592	-0.234306869703608	0.112882865296786	-1.58724149265453
X1	ANK2	ENSG00000145362	0.47990443700427	-0.0857953866290076	0.324391800579721	-0.986126180554289
X1	ANK3	ENSG00000151150	0.0208106408205835	0.36519610941762	0.00334984959808854	2.94316424500394
X1	ANKFY1	ENSG00000185722	0.880520207333134	-0.0409455009404828	0.800579277166661	-0.252687800024078
X1	ANKH	ENSG00000154122	0.644484114425771	-0.0847822529491105	0.50066701612706	-0.673769701261305
X1	ANKHD1	ENSG00000131503	0.390839750631651	0.164656265532737	0.242717040682314	1.1691515585814
X1	ANKIB1	ENSG00000001629	0.427686890494489	0.156837792599733	0.275540113468789	1.09119556611875
X1	ANKRD11	ENSG00000167522	0.0465468154193402	0.335195177582052	0.0109169538277016	2.55175808308909
X1	ANKRD12	ENSG00000101745	0.011529259684698	0.333557039386123	0.00146452399352212	3.19355559123423
X1	ANKRD17	ENSG00000132466	0.490221109496514	0.128906376086163	0.334755290868249	0.965205993432043
X1	ANKRD26	ENSG00000107890	0.138766627964756	0.327070164742948	0.0527505103231371	1.94005558022947
X1	ANKRD36C	ENSG00000174501	0.00521913608019028	0.594242408103044	0.000443115279954688	3.52879046153847
X1	ANKRD40	ENSG00000154945	0.00738146539377412	0.398422485982804	0.000761399715032021	3.3804634260627
X1	ANKRD46	ENSG00000186106	0.0991629468577138	-0.322678834332529	0.0322670057581574	-2.14511241947447
X1	ANKRD52	ENSG00000139645	0.263249767335123	-0.260938045473146	0.136327578320302	-1.49122017295954
X1	ANKRD9	ENSG00000156381	0.777298784161237	0.0699025416231204	0.659345261401465	0.440994281714486
X1	ANKS1B	ENSG00000185046	0.665031435016878	0.0850081805326047	0.525024817118588	0.635918962340736
X1	ANLN	ENSG00000011426	0.0151785143804718	0.549789826566683	0.00216627663939503	3.0771897049853
X1	ANOS1	ENSG00000011201	0.00413955434776962	-0.646942147665307	0.000318855415569654	-3.61643162760379
X1	ANP32A	ENSG00000140350	0.857320166467028	0.0438651311014509	0.768393372403986	0.294584646757441
X1	ANP32B	ENSG00000136938	0.000110183622374968	0.632049493099163	1.82016740765409e-06	4.8108279433229
X1	ANP32E	ENSG00000143401	0.560068910186151	0.11705361351356	0.407458511598233	0.828844025149634
X1	ANTKMT	ENSG00000103254	0.0458220626074517	-0.405531654585906	0.010679108930994	-2.55949270793034
X1	ANTXR1	ENSG00000169604	0.951679442428748	0.0171032581941177	0.921281021272583	0.0988537488749233
X1	ANXA2	ENSG00000182718	0.0075902387306026	-0.575954970864339	0.000806262393012531	-3.36445421338406
X1	ANXA5	ENSG00000164111	0.506868067493831	-0.119620520187424	0.351380494734006	-0.932500425226067
X1	ANXA6	ENSG00000197043	0.0674470724512484	-0.30140034856865	0.0182933665580413	-2.36484491843586
X1	ANXA7	ENSG00000138279	0.414826206739656	-0.149451360582005	0.263429780922263	-1.11916778449644
X1	AP1B1	ENSG00000100280	0.0446557257735088	-0.373959886915947	0.0102932906124108	-2.57237210409501
X1	AP1G1	ENSG00000166747	0.863250732897915	0.0465928665827886	0.776469278686527	0.284026270810916
X1	AP1M1	ENSG00000072958	0.447337651676329	-0.154790874928983	0.293871450006348	-1.05040845320371
X1	AP1S1	ENSG00000106367	0.11204836310005	-0.343254586134022	0.0386848307884229	-2.07119480439574
X1	AP1S2	ENSG00000182287	0.432706781789179	-0.158772392576387	0.280371697595533	-1.08027077837993
X1	AP2A1	ENSG00000196961	0.203434840661684	-0.270234675302316	0.0930423272407741	-1.68172258153705
X1	AP2A2	ENSG00000183020	0.00151248300813846	-0.5634894860216	6.61633498226383e-05	-4.01247338718737
X1	AP2B1	ENSG00000006125	0.0579761815204273	-0.26747900649836	0.0150007523065723	-2.43802673766144
X1	AP2M1	ENSG00000161203	0.0522773193337779	-0.227788373333504	0.0129438080332769	-2.49131919383992
X1	AP2S1	ENSG00000042753	0.275842311107259	-0.207197767250804	0.145428731109141	-1.45739721674793
X1	AP3B2	ENSG00000103723	0.00185325056627842	-0.686427396639149	9.42953341972079e-05	-3.9262445883004
X1	AP3D1	ENSG00000065000	0.808737528595864	0.0491662516673895	0.698596363061007	0.387365595268166
X1	AP3M2	ENSG00000070718	0.521696616435129	-0.145871881375882	0.367272012914857	-0.902144652850957
X1	AP3S1	ENSG00000177879	0.211039716222705	-0.265843283495937	0.0983337560981497	-1.65506165155979
X1	AP3S2	ENSG00000157823	0.195717545779734	0.244618767023786	0.0883473362624614	1.70641951297393
X1	AP5M1	ENSG00000053770	0.427937922337125	-0.169267173285616	0.275784043304082	-1.09064089071814
X1	APBA1	ENSG00000107282	0.667884630760903	-0.100851730296031	0.529694860540363	-0.628766614267712
X1	APBA2	ENSG00000034053	0.198209035849548	-0.233025098522484	0.0900430983066043	-1.69737990830027
X1	APBB1	ENSG00000166313	0.156576448063106	-0.182989666268506	0.0631599195029818	-1.8608482271344
X1	APBB2	ENSG00000163697	0.445685575163921	-0.155227109806917	0.291930044431228	-1.05464512439512
X1	APC	ENSG00000134982	0.447445601599528	0.128586897861966	0.294200210195003	1.04969287454269
X1	APC2	ENSG00000115266	0.608185833431172	-0.100040121314619	0.46063709973475	-0.738181258264832
X1	APCDD1	ENSG00000154856	0.475383069634883	0.160314869537578	0.320165002165095	0.994783528753098
X1	APEH	ENSG00000164062	0.373499342257189	-0.187958673184878	0.227213295606707	-1.20856684593035
X1	APEX1	ENSG00000100823	0.310997700215395	-0.206364271231803	0.173480084791684	-1.36241238777623
X1	APH1A	ENSG00000117362	0.745407082862786	0.0778969995192869	0.617861952160771	0.499092240012096
X1	API5	ENSG00000166181	0.869502759160538	0.0395306529650885	0.785157985173586	0.27270198325212
X1	APLN	ENSG00000171388	0.0496116241715055	0.393825831360504	0.0120076038327903	2.51810543857244
X1	APLNR	ENSG00000134817	0.754569385676724	-0.0885407826558277	0.629194334080419	-0.483061301410121
X1	APLP1	ENSG00000105290	0.363969497164296	0.140401151980414	0.217388529306225	1.23454811395713
X1	APLP2	ENSG00000084234	0.348931170146675	-0.11663726684317	0.204496727535326	-1.26995780487281
X1	APMAP	ENSG00000101474	0.00358344200454135	-0.531609841524533	0.000260188451347797	-3.66968873663465
X1	APOC1	ENSG00000130208	0.768446769029863	0.0807086414236188	0.647703500288713	0.457140525176346
