Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7
ENSG00000117691,NENF,722,1.72594,10,-4.9751,30,-3.4437,686,1.61279,168,-0.8808,262,-0.1689,151,-1.0497
ENSG00000143772,ITPKB,2628,3.08779,206,-1.7897,96,-2.9192,297,-1.2317,617,-0.0624,385,-0.8255,252,-1.4813
ENSG00000143774,GUK1,70,-2.2240,517,1.02332,30,-3.4574,687,1.60408,324,0.17677,209,-0.5426,204,-0.5836
ENSG00000135744,AGT,21429,6.33911,50,-6.2397,30,-6.9670,769,-2.2695,547,-2.7734,57,-6.0684,133,-4.8402
ENSG00000054267,ARID4B,253,0.45765,10,-4.3925,30,-2.8546,237,0.34689,353,1.07354,396,1.30521,77,-1.4617
ENSG00000171863,RPS7,266,-0.4553,303,-0.2430,30,-3.7229,1071,2.21145,416,0.29043,249,-0.5626,121,-1.6827
ENSG00000143878,RHOB,18,-6.8301,10,-7.5828,9997,4.69816,787,-1.2849,1070,-0.8067,320,-2.6388,102,-4.3089
ENSG00000119820,YIPF4,18,-3.4834,71,-1.4393,30,-2.6994,74,-1.3594,641,2.71788,227,0.44991,163,-0.1202
ENSG00000143933,CALM2,2049,2.05689,10,-6.2823,217,-1.8761,1364,1.16939,868,0.33288,308,-1.3440,186,-2.1101
ENSG00000115306,SPTBN1,1110,0.03767,853,-0.3974,1703,0.79355,1772,0.86763,1261,0.25604,417,-1.5185,481,-1.3026
ENSG00000115310,RTN4,1963,1.57715,10,-6.5230,1372,0.85892,1120,0.48918,508,-0.8236,549,-0.7024,386,-1.2524
ENSG00000143947,RPS27A,576,-0.8793,264,-2.0726,461,-1.2265,1636,0.88790,1646,0.89952,1505,0.73309,850,-0.2556
ENSG00000115355,CCDC88A,772,0.79485,10,-5.7383,30,-4.2160,163,-1.7420,514,0.07499,1648,2.46117,304,-0.7823
ENSG00000124374,PAIP2B,18,-3.5751,10,-4.3381,148,-0.3758,259,0.56843,2,-6.6693,625,2.46062,243,0.45462
ENSG00000034510,TMSB10,17,-5.8724,1318,0.65536,30,-5.1021,1559,0.96972,2798,2.24584,273,-1.8838,339,-1.5568
ENSG00000135940,COX5B,17,-4.0219,10,-4.7799,30,-3.2452,124,-1.1428,1282,3.97350,182,-0.5403,123,-1.1484
ENSG00000158417,EIF5B,1761,1.08232,10,-6.7159,685,-0.5612,1699,1.01326,676,-0.5813,1313,0.53526,604,-0.7604
ENSG00000071082,RPL31,503,-1.5803,884,-0.7049,2740,1.27522,3558,1.83730,363,-2.0699,989,-0.5247,493,-1.6107
ENSG00000071054,MAP4K4,17,-4.5577,10,-5.3114,30,-3.7820,937,1.79483,45,-3.2140,1216,2.44188,300,-0.3232
ENSG00000155368,DBI,320,-0.4539,390,-0.1296,30,-3.9883,1077,1.78690,896,1.38870,107,-2.1406,128,-1.8714
ENSG00000144224,UBXN4,678,1.73977,10,-4.8788,30,-3.3470,313,0.24645,241,-0.1919,447,0.88687,175,-0.7064
ENSG00000169554,ZEB2,1347,1.45527,10,-6.0610,1424,1.57472,77,-3.1825,230,-1.5580,988,0.84288,216,-1.6523
ENSG00000168280,KIF5C,17,-3.9762,235,-0.0695,30,-3.1964,358,0.66414,129,-1.0305,716,2.10475,227,-0.1232
ENSG00000157827,FMNL2,18,-3.3562,10,-4.1123,30,-2.5692,289,1.05815,341,1.38577,346,1.41917,87,-0.9822
ENSG00000136541,ERMN,748,2.10905,10,-4.7904,30,-3.2601,188,-0.4993,161,-0.7497,530,1.33740,119,-1.2227
ENSG00000144283,PKP4,17,-5.4826,113,-2.7905,2926,3.20053,3,-7.8016,429,-0.7734,912,0.48066,432,-0.7633
ENSG00000123636,BAZ2B,17,-3.9163,10,-4.6730,30,-3.1395,526,1.49638,88,-1.5600,819,2.56974,153,-0.6951
ENSG00000138398,PPIG,18,-4.5257,10,-5.2816,31,-3.7255,313,-0.2214,1403,2.93175,538,0.71614,191,-1.0130
ENSG00000077380,DYNC1I2,18,-4.4977,10,-5.2529,30,-3.7249,675,1.18248,245,-0.5912,1175,2.45704,305,-0.2361
ENSG00000115993,TRAK2,740,0.28320,10,-6.0946,2963,3.63889,63,-3.5006,12,-5.8247,446,-0.5577,153,-2.2055
ENSG00000114942,EEF1B2,157,-1.5316,961,1.57661,30,-3.9574,502,0.33170,423,0.03980,509,0.35639,310,-0.4711
ENSG00000078018,MAP2,18,-4.7769,665,0.78629,31,-3.9585,1186,1.98705,620,0.65565,59,-3.0452,401,-0.1010
ENSG00000197756,RPL37A,1271,-1.8317,2204,-0.9877,14246,2.59064,2913,-0.5457,3059,-0.4674,3140,-0.4249,1600,-1.4826
ENSG00000135924,DNAJB2,3740,4.20408,10,-6.2686,30,-4.7438,435,-0.7904,132,-2.6022,344,-1.1601,264,-1.5674
ENSG00000135916,ITM2C,845,0.30439,133,-2.5834,30,-4.7358,2127,2.17613,920,0.45365,284,-1.4535,610,-0.2460
ENSG00000173692,PSMD1,966,2.31499,10,-5.0487,33,-3.3890,107,-1.6441,432,0.61086,177,-0.8729,403,0.48411
ENSG00000115053,NCL,17,-4.6893,446,0.18500,30,-3.9149,1550,2.89367,321,-0.3615,399,-0.0042,35,-3.6900
ENSG00000187514,PTMA,4858,1.81398,864,-1.2440,1660,-0.2060,2112,0.19920,1348,-0.5447,1912,0.02972,394,-2.4311
ENSG00000132321,IQCA1,8148,6.13989,10,-7.1076,30,-5.5854,165,-3.1249,128,-3.4947,245,-2.5422,111,-3.7055
ENSG00000130294,KIF1A,109,-1.9248,375,0.01588,30,-3.8069,830,1.48988,810,1.43997,202,-0.9847,244,-0.6829
ENSG00000132164,SLC6A11,209,-0.1279,10,-4.6133,30,-3.0762,594,1.85694,398,1.01549,211,-0.1100,125,-0.9528
ENSG00000144713,RPL32,59,-4.7152,1160,-0.2499,1107,-0.3266,2413,1.04211,2302,0.95179,1505,0.18680,894,-0.6718
ENSG00000174748,RPL15,297,-0.8973,704,0.53759,30,-4.2865,891,0.97184,758,0.67196,427,-0.3128,506,-0.0325
ENSG00000144674,GOLGA4,937,2.10886,10,-5.1193,30,-3.5860,222,-0.5995,420,0.47017,467,0.66162,152,-1.1919
ENSG00000168028,RPSA,17,-5.1527,777,0.59873,30,-4.3792,1326,1.65388,666,0.32482,808,0.67011,229,-1.3971
ENSG00000168314,MOBP,17,-7.2754,1097,-1.2444,2110,-0.2048,50,-5.7886,292,-3.2274,10625,3.39049,2510,0.08593
ENSG00000188846,RPL14,17,-5.8055,356,-1.4155,3273,2.81912,1594,1.09984,337,-1.4967,187,-2.3855,289,-1.7292
ENSG00000168036,CTNNB1,1913,3.16870,10,-5.6267,30,-4.1079,607,0.49682,357,-0.4000,135,-1.9049,134,-1.9225
ENSG00000114857,NKTR,18,-3.0426,10,-3.8155,30,-2.2692,276,1.38182,31,-2.2394,451,2.54645,95,-0.5091
ENSG00000047849,MAP4,2438,2.09690,10,-6.5104,30,-4.9881,955,0.22608,762,-0.1554,1137,0.53156,523,-0.7655
ENSG00000164050,PLXNB1,1928,3.04240,10,-5.6951,34,-4.0086,736,0.76638,268,-0.9288,255,-1.0064,99,-2.4324
ENSG00000232112,TMA7,17,-4.0958,10,-4.8517,30,-3.3169,950,2.64177,363,0.53734,208,-0.4074,283,0.10401
ENSG00000067560,RHOA,189,-1.6581,503,-0.1132,30,-4.3450,2250,3.15034,336,-0.7670,300,-0.9457,160,-1.9044
ENSG00000114353,GNAI2,22,-4.8189,805,0.70029,890,0.88757,1187,1.45863,503,-0.1167,264,-1.1451,105,-2.5387
ENSG00000162244,RPL29,18,-5.8277,401,-1.2551,1747,1.25090,1937,1.46264,836,-0.0840,910,0.05878,303,-1.6858
ENSG00000168309,FAM107A,3783,1.68782,1178,-0.4485,30,-5.8749,2112,0.53985,2650,0.95973,580,-1.5576,493,-1.8044
ENSG00000269028,MTRNR2L12,98,-7.3622,21767,0.78120,17502,0.38780,15881,0.21877,8664,-0.7772,18986,0.53221,14861,0.10517
ENSG00000080822,CLDND1,17,-4.2918,10,-5.0465,30,-3.5167,899,2.13309,547,1.05377,551,1.06915,71,-2.2561
ENSG00000114391,RPL24,522,-0.3540,1030,0.82004,30,-4.6108,1181,1.08060,939,0.64959,573,-0.2011,253,-1.4898
ENSG00000181722,ZBTB20,1547,2.99403,10,-5.3961,30,-3.8655,81,-2.4349,420,0.14046,465,0.31261,156,-1.4434
ENSG00000173230,GOLGB1,557,0.75361,293,-0.3513,61,-2.7426,552,0.73708,460,0.40955,512,0.59993,102,-1.9824
ENSG00000091513,TF,18,-4.8791,10,-5.6341,323,-0.5667,1426,2.27180,641,0.59154,702,0.75573,75,-2.7861
ENSG00000008952,SEC62,5323,2.15727,119,-4.1086,30,-6.0827,2753,0.76356,1908,0.11454,1485,-0.3030,863,-1.1660
ENSG00000242808,SOX2-OT,18,-3.8887,10,-4.6467,30,-3.1091,449,1.20323,196,-0.2670,795,2.53582,117,-1.0849
ENSG00000181449,SOX2,2249,3.07541,10,-5.9053,30,-4.3780,429,-0.4100,525,-0.0767,498,-0.1636,106,-2.5506
ENSG00000161203,AP2M1,17,-4.0186,10,-4.7696,30,-3.2376,1249,3.85377,143,-0.9160,76,-1.8845,239,-0.0907
ENSG00000189058,APOD,17,-4.8088,10,-5.5600,1056,1.67508,960,1.46988,543,0.38560,351,-0.3516,100,-2.2864
ENSG00000182899,RPL35A,865,-0.1426,10,-6.6784,2677,2.03491,1546,0.87769,784,-0.3040,462,-1.1443,249,-2.0817
ENSG00000169020,ATP5ME,17,-4.9351,10,-5.6859,1196,1.75872,464,-0.0339,734,0.77124,604,0.41837,289,-0.8044
ENSG00000068078,FGFR3,2812,0.89616,237,-3.0313,6600,2.90776,663,-1.4937,1117,-0.6830,180,-3.4340,266,-2.8587
ENSG00000243449,C4orf48,1951,3.29478,10,-5.6087,30,-4.0838,670,0.70201,145,-1.7821,153,-1.7000,182,-1.4373
ENSG00000185818,NAT8L,2798,1.78505,13,-6.5520,4137,2.81294,144,-3.1207,169,-2.8857,142,-3.1365,264,-2.2209
ENSG00000179010,MRFAP1,1146,1.53305,214,-1.3604,30,-4.2487,1039,1.32841,597,0.29405,151,-1.8927,342,-0.6289
ENSG00000038219,BOD1L1,3288,3.83429,10,-6.1830,30,-4.6597,182,-2.0394,126,-2.5823,875,0.46772,158,-2.2478
ENSG00000151552,QDPR,17,-5.7452,45,-4.4071,4097,3.85355,641,-0.4225,363,-1.3155,313,-1.5419,318,-1.5198
ENSG00000163682,RPL9,449,-1.4149,77,-4.0260,2473,1.52351,2387,1.44884,848,-0.4139,964,-0.2044,434,-1.4671
ENSG00000154277,UCHL1,2624,3.13790,10,-6.1018,30,-4.5776,1049,0.90441,209,-1.7455,0,-10.191,488,-0.4209
ENSG00000064042,LIMCH1,419,0.48182,10,-5.1063,30,-3.5774,111,-1.6539,853,1.90523,607,1.17387,188,-0.8488
ENSG00000163453,IGFBP7,1410,1.62420,611,0.05161,821,0.56531,451,-0.4521,628,0.09637,134,-2.3171,96,-2.8058
ENSG00000132466,ANKRD17,17,-3.7802,10,-4.5272,30,-2.9986,680,2.31252,186,-0.2292,299,0.57943,275,0.43241
ENSG00000118816,CCNI,1516,0.18827,10,-7.2094,6044,3.39067,1284,-0.0928,41,-5.2596,386,-1.9730,218,-2.8257
ENSG00000145284,SCD5,1346,1.69937,599,0.15303,30,-4.3695,657,0.31387,676,0.36260,322,-0.8577,199,-1.5987
ENSG00000152583,SPARCL1,738,-1.8249,632,-2.0572,3721,0.81251,3613,0.75809,5423,1.56337,1391,-0.8498,913,-1.5017
ENSG00000109475,RPL34,1048,-0.5085,1500,0.08354,180,-3.1814,2524,1.01966,2017,0.60172,1886,0.48138,837,-0.8655
ENSG00000145362,ANK2,1048,1.23922,10,-5.8505,474,-0.1872,880,0.89857,922,0.98676,83,-2.8531,294,-0.9544
ENSG00000164096,C4orf3,36,-3.3100,198,-0.7338,30,-3.5480,885,2.03415,381,0.34811,507,0.86270,141,-1.2605
ENSG00000145425,RPS3A,1036,0.15487,1423,0.71631,30,-5.1631,2450,1.81750,651,-0.6106,504,-1.0134,524,-0.9551
ENSG00000109654,TRIM2,957,2.47007,10,-4.9504,30,-3.4213,343,0.31985,197,-0.6018,309,0.13837,145,-1.0805
ENSG00000164114,MAP9,2843,3.55167,10,-6.0629,243,-1.4705,298,-1.1604,480,-0.4056,175,-1.9730,246,-1.4526
ENSG00000109472,CPE,4548,2.18858,10,-7.3578,1985,0.47816,1444,-0.0685,1826,0.33115,314,-2.4350,405,-2.0590
ENSG00000150625,GPM6A,1104,1.02799,10,-6.0811,1046,0.92503,851,0.54445,847,0.53735,159,-2.1360,333,-1.0054
ENSG00000169862,CTNND2,18,-4.0550,10,-4.8116,30,-3.2763,785,2.19693,374,0.64175,292,0.20934,301,0.25781
ENSG00000145555,MYO10,18,-4.1352,10,-4.8967,617,1.50821,389,0.61154,236,-0.2489,441,0.84058,206,-0.4670
ENSG00000176788,BASP1,1297,1.80883,10,-5.7749,348,-0.6019,1174,1.58712,221,-1.3101,0,-9.7881,466,-0.1255
ENSG00000079215,SLC1A3,9293,3.35459,167,-3.8584,2781,0.47990,881,-1.3911,1117,-1.0228,176,-3.7853,328,-2.8729
ENSG00000145592,RPL37,334,-2.2890,1406,-0.0493,30,-5.7805,1921,0.48813,2946,1.29716,2436,0.92392,1064,-0.5066
ENSG00000250722,SELENOP,627,0.03732,10,-6.0618,2268,2.74835,644,0.08439,444,-0.5302,258,-1.3786,39,-4.1501
ENSG00000112851,ERBIN,18,-3.8321,10,-4.5855,331,0.69438,160,-0.5386,588,1.86294,384,0.97402,65,-1.9218
ENSG00000153914,SREK1,18,-3.6070,10,-4.3690,30,-2.8303,732,2.85915,45,-2.2569,346,1.06467,155,-0.3443
ENSG00000131711,MAP1B,3570,-0.2278,765,-2.6020,4011,-0.0345,6939,0.93861,5394,0.47626,2437,-0.8426,5543,0.52461
ENSG00000171530,TBCA,18,-4.1705,93,-1.7379,30,-3.3941,957,2.51500,569,1.29477,164,-0.8651,128,-1.2449
ENSG00000186468,RPS23,255,-2.0051,1180,0.43743,261,-1.9686,1373,0.71094,1624,1.02594,1093,0.30328,620,-0.6361
ENSG00000127184,COX7C,450,0.03042,231,-1.0412,30,-4.0567,1370,2.25225,491,0.17818,246,-0.9468,275,-0.7729
ENSG00000164292,RHOBTB3,18,-3.4713,10,-4.2321,30,-2.6862,374,1.41523,320,1.10271,364,1.36112,97,-0.9372
ENSG00000164241,C5orf63,17,-7.1622,967,-1.3203,1697,-0.4346,3944,1.03921,4605,1.34780,2240,0.02431,1987,-0.1757
ENSG00000131437,KIF3A,651,1.28295,183,-0.9123,30,-3.5982,896,1.98326,150,-1.2243,110,-1.6919,233,-0.5269
ENSG00000113558,SKP1,1594,2.36175,10,-5.7441,30,-4.2206,1007,1.30241,397,-0.3611,202,-1.4178,213,-1.3403
ENSG00000185129,PURA,127,-0.3893,10,-4.1195,30,-2.5750,226,0.59542,322,1.27126,321,1.26370,86,-1.0072
ENSG00000131503,ANKHD1,17,-4.0219,10,-4.7732,802,2.31687,243,-0.0623,61,-2.2195,411,0.86202,221,-0.2169
ENSG00000113578,FGF1,17,-4.4823,10,-5.2370,30,-3.7053,774,1.48896,853,1.70089,552,0.82203,189,-0.9811
ENSG00000164587,RPS14,692,-1.2479,617,-1.4225,3709,1.70099,2437,0.84909,1776,0.27946,871,-0.8889,451,-1.9007
ENSG00000113140,SPARC,1807,-1.2821,2442,-0.8128,7688,1.17042,6525,0.85416,6516,0.85142,1225,-1.8741,1978,-1.1422
ENSG00000127022,CANX,5529,3.28866,291,-2.3043,1227,-0.0641,882,-0.6022,635,-1.1210,167,-3.1259,191,-2.9266
ENSG00000204628,RACK1,2296,2.64162,175,-2.0415,30,-4.6076,1188,1.10419,201,-1.8290,337,-1.0432,275,-1.3574
ENSG00000137285,TUBB2B,951,0.88412,10,-5.9729,30,-4.4455,746,0.44078,1819,2.29363,120,-2.4375,366,-0.7442
ENSG00000112308,C6orf62,533,0.53889,286,-0.5116,30,-3.8782,142,-1.6045,1310,2.46488,240,-0.7892,191,-1.1453
ENSG00000204592,HLA-E,2392,2.18247,752,-0.0887,30,-4.9098,746,-0.1027,1261,0.81771,289,-1.5993,81,-3.4773
ENSG00000204580,DDR1,4798,4.39448,10,-6.5829,30,-5.0618,670,-0.4503,369,-1.3854,196,-2.3423,91,-3.4757
ENSG00000234745,HLA-B,18,-5.3930,1029,0.74051,30,-4.6764,1177,0.99234,1927,2.04517,312,-1.2371,232,-1.6879
ENSG00000231500,RPS18,17,-5.7328,775,-0.0970,43,-4.4646,2157,1.84907,1132,0.55643,984,0.30898,640,-0.4108
ENSG00000272325,NUDT3,2141,2.56332,10,-6.0691,792,0.43169,120,-2.5333,625,0.02386,391,-0.7420,234,-1.5391
ENSG00000124614,RPS10,17,-4.2398,10,-4.9914,30,-3.4582,556,1.15590,985,2.46646,247,-0.2814,206,-0.5812
ENSG00000198755,RPL10A,1207,1.33374,329,-0.9222,30,-4.4610,868,0.69823,989,0.94148,463,-0.3785,191,-1.7609
ENSG00000137409,MTCH1,2854,3.14917,10,-6.2161,495,-0.5276,236,-1.6835,727,0.10481,80,-3.2873,380,-0.9486
ENSG00000146122,DAAM2,340,0.45410,10,-4.8247,30,-3.2936,633,1.66405,339,0.44832,309,0.28374,168,-0.7182
ENSG00000096384,HSP90AB1,5678,2.21730,10,-7.6609,1639,-0.2083,2316,0.37907,1905,0.04305,341,-2.6269,1112,-0.8337
ENSG00000170915,PAQR8,1326,2.44936,10,-5.4322,30,-3.9087,151,-1.5385,477,0.31408,582,0.66715,204,-1.0712
ENSG00000151914,DST,2805,1.54173,283,-2.2866,30,-5.5418,1791,0.66121,914,-0.4838,2383,1.20495,378,-1.8548
ENSG00000119900,OGFRL1,544,1.34344,10,-4.8234,30,-3.2938,278,0.10664,643,1.70080,206,-0.3916,117,-1.2869
ENSG00000156508,EEF1A1,3184,0.21512,1638,-0.8728,30,-6.7373,7400,1.85856,2908,0.06055,2570,-0.1467,1911,-0.6290
ENSG00000196586,MYO6,404,0.35415,93,-1.9797,30,-3.6295,690,1.36314,260,-0.3838,624,1.16066,197,-0.8295
ENSG00000146247,PHIP,1214,3.17141,10,-4.9713,30,-3.4425,3,-6.5429,218,-0.4579,474,0.87670,70,-2.1977
ENSG00000132424,PNISR,18,-4.5253,10,-5.2805,30,-3.7531,290,-0.3455,594,0.89691,1299,2.68934,264,-0.4995
ENSG00000277443,MARCKS,3432,3.03494,10,-6.5300,140,-2.7849,811,-0.0763,1279,0.71791,159,-2.6004,111,-3.1178
ENSG00000152661,GJA1,10489,5.29175,17,-6.8747,30,-6.0390,676,-1.4923,761,-1.3112,18,-6.7585,102,-4.2848
ENSG00000111897,SERINC1,158,-0.8463,10,-4.8619,30,-3.3255,482,1.05860,825,2.23916,272,0.02938,93,-1.6724
ENSG00000112306,RPS12,17,-6.4943,2375,0.95164,986,-0.5655,1568,0.20336,1503,0.13090,2181,0.79127,1110,-0.3737
ENSG00000111961,SASH1,18,-3.5362,10,-4.2985,30,-2.7528,473,1.82993,305,0.92609,301,0.90054,131,-0.5309
ENSG00000112531,QKI,1924,0.80502,531,-1.3257,1852,0.73480,1751,0.63220,1128,-0.1292,1030,-0.2787,312,-2.1299
ENSG00000075624,ACTB,5166,1.32703,1785,-0.5545,3543,0.60494,2300,-0.1416,2892,0.24614,1171,-1.2184,663,-2.0820
ENSG00000136238,RAC1,664,0.29432,11,-5.7825,1217,1.43628,300,-1.0043,777,0.57093,523,-0.1120,421,-0.4658
ENSG00000189043,NDUFA4,1533,2.00984,188,-1.6813,30,-4.3634,488,-0.1852,1051,1.18943,216,-1.4695,308,-0.9209
ENSG00000106443,PHF14,17,-3.6491,10,-4.4021,30,-2.8657,600,2.22603,246,0.39320,296,0.72331,169,-0.2458
ENSG00000196683,TOMM7,22,-4.5423,10,-5.5894,30,-4.0610,1167,1.85737,1225,1.97082,393,-0.1959,250,-0.9218
ENSG00000106052,TAX1BP1,272,-0.0549,10,-4.9349,302,0.12147,698,1.71516,381,0.52464,157,-0.9422,149,-1.0199
ENSG00000180354,MTURN,18,-5.9578,396,-1.4128,44,-4.6546,595,-0.7790,725,-0.4636,3551,2.74432,1399,0.65522
ENSG00000240583,AQP1,18,-4.5958,196,-1.0587,58,-2.8745,65,-2.7202,1795,3.66171,316,-0.2951,196,-1.0559
ENSG00000122545,SEPTIN7,17,-4.7702,10,-5.5228,30,-3.9913,1034,1.68585,1027,1.67176,648,0.75005,192,-1.2585
ENSG00000196262,PPIA,1096,1.44766,10,-5.7656,586,0.26882,1007,1.27263,341,-0.6276,200,-1.4624,265,-1.0246
ENSG00000106153,CHCHD2,18,-7.3934,10,-8.1496,17168,6.61572,52,-5.8457,840,-1.7843,8,-8.4045,119,-4.6609
ENSG00000263001,GTF2I,2239,1.99424,38,-4.6106,573,-0.5510,1836,1.54578,458,-0.9056,257,-1.7906,208,-2.1144
