Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8to9,Feature log2 fold change topic 8to9
ENSG00000011021,CLCN6,7,-3.8355,30,-1.7515,12,-3.0595,60,-0.7806,55,-0.8557,100,0.09824,262,2.48631
ENSG00000116688,MFN2,8,-4.1198,30,-2.2830,101,-0.4554,80,-0.9045,359,1.74242,77,-0.8869,239,1.18404
ENSG00000189337,KAZN,7,-3.4504,30,-1.3542,261,2.41772,47,-0.7374,98,0.51102,40,-0.9337,59,-0.3538
ENSG00000159363,ATP13A2,86,-0.8699,30,-2.4433,17,-3.2525,72,-1.2643,154,0.04364,127,-0.2678,397,2.30913
ENSG00000117118,SDHB,7,-3.8332,30,-1.7484,95,0.02329,43,-1.3265,278,1.95965,111,0.27542,119,0.45828
ENSG00000117115,PADI2,585,1.48378,30,-3.1937,983,2.62080,139,-1.0201,42,-2.7207,264,0.08476,38,-3.0354
ENSG00000077549,CAPZB,122,-0.5337,30,-2.6311,136,-0.3663,115,-0.6998,210,0.33818,229,0.48810,290,1.08349
ENSG00000173436,MICOS10,393,0.19715,709,1.22282,262,-0.4538,314,-0.1895,442,0.38918,119,-1.6612,292,-0.3211
ENSG00000158747,NBL1,7,-4.3399,30,-2.2682,1,-7.1305,88,-0.7358,444,2.22349,278,1.26829,133,-0.0083
ENSG00000162545,CAMK2N1,516,0.42438,30,-3.8683,670,0.87394,381,-0.0836,509,0.40236,523,0.44626,290,-0.5657
ENSG00000158828,PINK1,7,-5.7373,316,-0.1705,140,-1.4241,270,-0.4681,658,1.07392,343,-0.0383,577,1.00957
ENSG00000127483,HP1BP3,7,-4.5494,30,-2.4821,383,1.60504,89,-0.9565,177,0.22759,186,0.30519,214,0.63627
ENSG00000075151,EIF4G3,7,-4.3710,312,1.44510,134,-0.0298,84,-0.8422,99,-0.5127,229,0.87639,139,0.03404
ENSG00000076864,RAP1GAP,7,-3.5227,30,-1.4292,1,-6.3183,49,-0.7503,72,-0.0920,125,0.83526,175,1.86974
ENSG00000070831,CDC42,96,-1.8115,191,-0.7773,733,1.49294,145,-1.3127,310,-0.0138,255,-0.3247,469,0.80726
ENSG00000125944,HNRNPR,7,-3.6421,30,-1.5530,80,-0.0511,64,-0.4635,199,1.55018,75,-0.1452,112,0.58776
ENSG00000142676,RPL11,798,0.48124,32,-4.3551,1060,0.97617,689,0.27313,1224,1.23952,359,-0.8003,259,-1.4199
ENSG00000057757,PITHD1,21,-3.9031,548,1.11543,132,-1.2003,168,-0.9246,86,-1.8472,251,-0.2084,597,1.60501
ENSG00000001461,NIPAL3,7,-4.6308,141,-0.2313,569,2.33580,112,-0.6595,129,-0.3726,150,-0.1383,124,-0.4940
ENSG00000169504,CLIC4,7,-3.8059,30,-1.7214,313,2.26953,70,-0.5001,212,1.44985,64,-0.5716,32,-1.7483
ENSG00000117614,SYF2,7,-3.7992,349,2.53549,1,-6.5932,59,-0.7691,160,0.93640,121,0.45354,36,-1.5870
ENSG00000117640,MTFR1L,130,-0.0459,371,1.82977,183,0.51542,35,-2.1803,58,-1.2999,148,0.16283,122,-0.1712
ENSG00000117632,STMN1,69,-3.9840,1222,0.35568,3432,2.33712,298,-1.9823,1278,0.43069,388,-1.4461,938,-0.0896
ENSG00000142669,SH3BGRL3,191,-0.9876,839,1.49304,364,0.02753,146,-1.5120,326,-0.1490,240,-0.6309,484,0.58743
ENSG00000198830,HMGN2,56,-1.2915,30,-2.2054,450,2.35275,73,-0.9759,232,1.01212,141,0.16107,48,-1.6295
ENSG00000090273,NUDC,7,-4.2084,48,-1.4415,108,-0.1988,81,-0.7141,188,0.72620,230,1.08280,177,0.73347
ENSG00000253368,TRNP1,7,-3.9547,403,2.63204,1,-6.7480,43,-1.4777,22,-2.3211,138,0.50131,132,0.49082
ENSG00000186501,TMEM222,7,-3.6565,156,1.07108,101,0.31316,34,-1.5166,79,-0.0814,107,0.41644,116,0.64177
ENSG00000126709,IFI6,96,-1.7985,30,-3.4977,1,-8.3395,185,-0.8937,287,-0.1184,560,1.01097,718,1.90106
ENSG00000117758,STX12,7,-4.3179,68,-1.0194,199,0.69078,59,-1.3594,279,1.29963,83,-0.7169,214,0.98743
ENSG00000126698,DNAJC8,494,2.23743,30,-2.4185,75,-1.0635,98,-0.7233,122,-0.3078,56,-1.5024,179,0.36050
ENSG00000130770,ATP5IF1,156,-1.9993,1821,2.12913,258,-1.2428,208,-1.6984,790,0.53648,368,-0.6995,670,0.29945
ENSG00000162512,SDC3,7,-3.4327,30,-1.3354,49,-0.5960,68,-0.0892,135,1.08169,101,0.57154,92,0.49729
ENSG00000134644,PUM1,7,-3.9368,30,-1.8560,19,-2.5102,69,-0.6583,65,-0.6965,283,1.85130,183,1.23040
ENSG00000121766,ZCCHC17,7,-4.2381,280,1.40984,88,-0.5530,62,-1.1914,154,0.34800,202,0.81841,132,0.11664
ENSG00000121769,FABP3,64,-1.0375,358,1.89988,72,-0.8700,48,-1.5918,23,-2.5612,117,-0.0997,196,0.90606
ENSG00000162517,PEF1,190,-0.2313,1260,3.80405,77,-1.6248,30,-3.1494,87,-1.4350,74,-1.6744,114,-1.1237
ENSG00000121753,ADGRB2,8,-3.3278,30,-1.3691,1,-6.2620,30,-1.4702,230,2.09911,144,1.16537,92,0.43545
ENSG00000184007,PTP4A2,7,-5.1465,63,-2.0140,228,-0.0323,449,1.38915,298,0.40429,332,0.58717,136,-0.9419
ENSG00000121774,KHDRBS1,7,-4.0269,30,-1.9484,197,1.03108,54,-1.1700,249,1.46936,230,1.31350,73,-0.6870
ENSG00000084623,EIF3I,7,-4.8173,623,2.24568,255,0.52362,62,-1.8160,177,-0.0806,125,-0.6219,180,-0.0593
ENSG00000175130,MARCKSL1,7,-6.0367,30,-3.9846,2947,4.64367,168,-1.5863,292,-0.6228,138,-1.7554,68,-2.9754
ENSG00000162521,RBBP4,7,-3.8451,164,0.92151,65,-0.5850,43,-1.3461,251,1.73463,97,0.03637,92,-0.0645
ENSG00000134684,YARS,80,-0.3006,30,-1.7961,12,-3.0769,60,-0.8328,100,0.05055,221,1.43447,154,0.93413
ENSG00000116560,SFPQ,7,-4.2689,30,-2.1956,139,0.14787,75,-0.9050,292,1.45510,249,1.14903,138,0.14981
ENSG00000020129,NCDN,181,-0.7865,335,0.18806,40,-3.0318,101,-1.8019,318,0.10172,502,0.87783,554,1.29375
ENSG00000126067,PSMB2,7,-4.4592,215,0.66004,253,0.94366,54,-1.6565,143,-0.0182,63,-1.2907,257,1.18629
ENSG00000142686,C1orf216,7,-3.2252,30,-1.1201,15,-2.1024,35,-0.9620,25,-1.4002,135,1.35118,137,1.74520
ENSG00000054116,TRAPPC3,7,-3.6558,87,0.06744,95,0.21303,42,-1.1844,84,0.02130,174,1.26764,109,0.53113
ENSG00000116871,MAP7D1,126,-0.5936,30,-2.7320,435,1.51781,134,-0.5503,150,-0.3166,177,-0.0554,230,0.44194
ENSG00000116898,MRPS15,7,-3.1946,30,-1.0885,122,1.20667,48,-0.4098,32,-0.9771,37,-0.7878,110,1.23975
ENSG00000163875,MEAF6,7,-4.3680,30,-2.2965,134,-0.0277,85,-0.8207,232,0.90122,329,1.55045,161,0.32398
ENSG00000197982,C1orf122,535,1.02272,39,-3.0423,684,1.48186,196,-0.7093,393,0.48505,135,-1.2121,231,-0.4307
ENSG00000174574,AKIRIN1,7,-5.3510,1621,4.02108,188,-0.5621,46,-2.8339,0,-8.3404,108,-1.4142,200,-0.5290
ENSG00000168653,NDUFS5,492,0.16735,30,-4.0262,320,-0.5201,359,-0.3837,759,0.90579,522,0.26531,578,0.50929
ENSG00000127603,MACF1,7,-4.7908,30,-2.7270,401,1.37172,187,0.04637,209,0.22025,244,0.48027,188,0.05713
ENSG00000116983,HPCAL4,7,-3.7956,30,-1.7112,1,-6.5856,50,-1.0266,79,-0.2271,232,1.63842,187,1.53757
ENSG00000131236,CAP1,82,-0.5462,172,0.65194,189,0.81132,74,-0.8037,40,-1.6351,62,-0.9738,177,0.83698
ENSG00000131238,PPT1,7,-4.2610,30,-2.1871,99,-0.3904,66,-1.1150,235,1.05416,250,1.17317,192,0.83263
ENSG00000084070,SMAP2,7,-3.9002,402,2.72127,1,-6.6928,43,-1.3867,84,-0.2571,99,0.01243,103,0.09236
ENSG00000117016,RIMS3,7,-3.7635,30,-1.6780,95,0.10090,32,-1.6944,115,0.41789,173,1.12361,160,1.20310
ENSG00000065978,YBX1,7,-3.5521,30,-1.4605,254,2.19171,89,0.26886,58,-0.4632,39,-1.0504,65,-0.3187
ENSG00000117394,SLC2A1,718,2.08296,535,1.47585,13,-4.3004,98,-1.4516,431,1.06958,139,-0.7991,20,-3.8036
ENSG00000066322,ELOVL1,7,-4.6053,30,-2.5388,1250,5.67303,41,-2.2332,43,-2.0283,9,-4.2903,11,-4.1338
ENSG00000142949,PTPRF,7,-3.7362,30,-1.6493,194,1.37548,50,-0.9644,100,0.21086,134,0.70052,113,0.47712
ENSG00000117410,ATP6V0B,187,-1.7009,1028,1.03183,493,-0.2072,126,-2.4373,803,0.59699,374,-0.6449,956,1.09244
ENSG00000117419,ERI3,7,-3.9269,30,-1.8448,22,-2.2729,53,-1.0931,131,0.43826,106,0.09319,250,2.11093
ENSG00000187147,RNF220,7,-4.2555,30,-2.1821,396,2.09902,49,-1.5705,217,0.91688,104,-0.3103,140,0.20437
ENSG00000142937,RPS8,288,-1.6489,1638,1.15306,1441,0.92098,813,-0.0531,1216,0.62442,433,-1.0319,443,-1.0991
ENSG00000117450,PRDX1,322,-0.9575,144,-2.1681,939,0.77406,350,-0.9176,762,0.41592,747,0.38385,857,0.73187
ENSG00000173660,UQCRH,384,-0.4487,785,0.72802,106,-2.3945,350,-0.6607,732,0.60730,610,0.29799,630,0.40959
ENSG00000123472,ATPAF1,7,-4.7572,362,1.22335,44,-2.1488,104,-0.9365,477,1.75839,149,-0.2898,178,-0.0002
ENSG00000159658,EFCAB14,7,-3.5748,30,-1.4836,137,0.93529,97,0.40029,33,-1.3340,100,0.40280,103,0.52277
ENSG00000162368,CMPK1,7,-4.5768,33,-2.3695,128,-0.3280,152,-0.0577,51,-1.7424,181,0.22803,355,1.81605
ENSG00000162374,ELAVL4,7,-4.2775,30,-2.2040,1,-7.0682,46,-1.7046,104,-0.3214,208,0.82142,354,2.47572
ENSG00000123091,RNF11,157,-1.2024,144,-1.3365,72,-2.3663,252,-0.5296,558,0.83652,589,0.93148,516,0.83394
ENSG00000085832,EPS15,308,0.50961,354,0.74949,221,-0.0371,117,-1.1330,143,-0.7244,140,-0.7531,318,0.66676
ENSG00000078618,NRDC,8,-3.3423,30,-1.5103,12,-2.7776,43,-1.0778,103,0.41692,146,1.02331,167,1.59379
ENSG00000169213,RAB3B,164,-0.2329,33,-2.6299,15,-3.7365,190,0.00438,49,-2.0630,140,-0.4838,463,2.04413
ENSG00000134717,BTF3L4,7,-4.5802,699,2.95417,145,-0.1358,52,-1.8556,297,1.07958,22,-2.9804,73,-1.3172
ENSG00000162378,ZYG11B,7,-4.4620,136,-0.1007,98,-0.6147,85,-0.9202,257,0.96711,246,0.89170,195,0.57588
ENSG00000116171,SCP2,7,-4.5017,314,1.28632,272,1.02294,109,-0.5515,67,-1.2411,173,0.24578,145,-0.0536
ENSG00000116209,TMEM59,7,-5.9549,508,0.36069,1434,2.35549,143,-1.7497,478,0.25835,234,-0.8774,362,-0.2156
ENSG00000157216,SSBP3,7,-3.6973,30,-1.6095,116,0.50557,46,-1.0828,161,1.07215,205,1.53204,80,-0.1224
ENSG00000116133,DHCR24,106,-2.6185,1028,0.92613,2603,2.91732,133,-2.4512,441,-0.4766,91,-2.8506,410,-0.6577
ENSG00000162407,PLPP3,7,-3.6116,30,-1.5214,1,-6.4064,160,1.45669,27,-1.6826,140,0.92692,101,0.42792
ENSG00000177606,JUN,7,-3.4920,30,-1.3986,1,-6.2893,82,0.18040,384,3.41086,55,-0.4776,14,-2.6179
ENSG00000162599,NFIA,8,-3.3826,30,-1.4465,221,1.90297,133,1.12115,0,-6.5417,114,0.66178,26,-1.7960
ENSG00000162434,JAK1,7,-4.4338,647,3.02116,84,-0.8361,42,-2.0082,12,-3.6575,141,-0.0124,153,0.13462
ENSG00000162433,AK4,7,-3.2082,30,-1.1024,1,-6.0078,40,-0.7370,52,-0.2649,114,1.06145,133,1.70483
ENSG00000116675,DNAJC6,8,-6.0954,901,1.03767,592,0.30884,174,-1.7350,386,-0.3840,465,-0.0866,856,1.15056
ENSG00000184588,PDE4B,7,-3.6924,30,-1.6078,358,2.78875,57,-0.7188,40,-1.1842,172,1.20156,24,-2.0576
ENSG00000118473,SGIP1,7,-4.2936,617,3.17048,54,-1.3520,44,-1.7846,49,-1.5029,91,-0.5599,128,-0.0144
ENSG00000142864,SERBP1,8,-3.9299,30,-2.0259,172,0.70092,100,-0.2180,246,1.34345,179,0.76725,92,-0.3825
ENSG00000162595,DIRAS3,7,-3.9345,177,0.95020,1,-6.7118,34,-1.7882,193,1.10593,309,2.04265,76,-0.5025
ENSG00000116754,SRSF11,7,-4.1584,30,-2.0826,289,1.57963,74,-0.8197,181,0.72010,134,0.21483,135,0.26535
ENSG00000132485,ZRANB2,9,-4.4424,578,2.11547,238,0.43810,52,-2.0680,90,-1.1015,267,0.63729,178,-0.0482
ENSG00000172260,NEGR1,7,-4.4787,384,1.70733,3,-5.3742,83,-0.9776,221,0.67918,121,-0.3128,209,0.69755
ENSG00000137955,RABGGTB,7,-4.3946,509,2.45975,204,0.64694,70,-1.1629,169,0.32435,86,-0.7522,65,-1.2785
ENSG00000077254,USP33,7,-3.6429,30,-1.5534,3,-4.6172,36,-1.3815,150,1.01590,182,1.37459,148,1.21521
ENSG00000180488,MIGA1,7,-3.9204,30,-1.8394,194,1.13172,64,-0.7723,203,1.22272,65,-0.6716,135,0.59278
ENSG00000162616,DNAJB4,7,-3.4848,30,-1.3895,1,-6.2811,35,-1.2698,280,2.52870,25,-1.6505,126,1.09215
ENSG00000137941,TTLL7,7,-4.3966,30,-2.3259,354,1.65804,103,-0.5363,186,0.48259,145,0.07058,161,0.28016
ENSG00000142875,PRKACB,36,-3.6735,477,0.23777,662,0.79562,158,-1.6104,605,0.63948,635,0.72346,490,0.32752
ENSG00000153904,DDAH1,201,0.35996,33,-2.4218,1,-7.4057,124,-0.4664,339,1.28065,183,0.20725,224,0.63827
ENSG00000183291,SELENOF,7,-4.7298,30,-2.6646,523,1.99133,61,-1.7493,349,1.18861,97,-0.9277,222,0.46088
ENSG00000189195,BTBD8,7,-3.0018,30,-0.8938,1,-5.8108,47,-0.2233,93,0.93399,76,0.59710,89,1.04552
ENSG00000122406,RPL5,744,0.86586,55,-3.1529,499,0.18441,415,-0.1298,637,0.59482,467,0.07744,388,-0.2488
ENSG00000117519,CNN3,7,-3.7094,30,-1.7049,275,1.99995,110,0.36108,2,-5.4095,134,0.64300,76,-0.3264
ENSG00000117569,PTBP2,7,-4.4342,763,3.54769,1,-7.2235,43,-1.9923,103,-0.5186,52,-1.5625,136,-0.0886
ENSG00000162694,EXTL2,7,-3.6814,30,-1.6303,91,0.06994,29,-1.8282,182,1.27692,152,0.94682,131,0.81449
ENSG00000085433,WDR47,7,-4.8646,883,3.06004,62,-1.7444,45,-2.3789,51,-2.0347,233,0.32182,201,0.08493
ENSG00000197780,TAF13,7,-3.7833,30,-1.6903,1,-6.5549,93,0.03858,306,2.25259,108,0.29131,90,-0.0225
ENSG00000031698,SARS,7,-4.8558,318,0.86217,159,-0.2925,91,-1.2621,249,0.44250,321,0.87874,240,0.44054
ENSG00000134243,SORT1,7,-5.0270,30,-2.9650,1222,3.77874,98,-1.3278,13,-4.1389,187,-0.2238,138,-0.7789
ENSG00000116337,AMPD2,7,-3.4678,30,-1.3722,51,-0.5679,40,-1.0170,71,-0.0449,152,1.26127,133,1.23836
ENSG00000134202,GSTM3,14,-3.0464,171,0.80936,33,-1.7968,66,-0.8238,45,-1.3068,154,0.62548,201,1.35317
ENSG00000168710,AHCYL1,7,-4.7155,88,-1.0497,91,-0.9982,258,0.78976,222,0.41444,325,1.07759,153,-0.2175
ENSG00000197106,SLC6A17,7,-3.6563,30,-1.5665,32,-1.4504,43,-1.1174,14,-2.6832,221,1.73798,179,1.67010
ENSG00000116396,KCNC4,7,-3.4368,30,-1.3405,1,-6.2337,57,-0.3933,19,-1.9818,96,0.48220,188,2.28424
ENSG00000134248,LAMTOR5,573,1.88193,30,-2.8738,291,0.61332,90,-1.3708,29,-2.9396,112,-0.9203,299,0.78456
ENSG00000177301,KCNA2,7,-3.7200,30,-1.6327,1,-6.5145,86,-0.0265,131,0.68808,190,1.35690,126,0.72837
ENSG00000116459,ATP5PB,16,-4.0686,1226,3.21507,33,-3.0542,117,-1.3125,71,-1.9426,139,-0.9377,279,0.18104
ENSG00000116473,RAP1A,419,1.81805,30,-2.4613,311,1.22964,71,-1.3058,284,1.06256,54,-1.5833,64,-1.4524
ENSG00000116489,CAPZA1,7,-3.6269,30,-1.5362,101,0.34726,51,-0.8004,6,-3.8631,160,1.15550,163,1.48408
ENSG00000155366,RHOC,223,2.03026,30,-1.3740,1,-6.2657,60,-0.3405,56,-0.4194,167,1.43690,30,-1.4968
ENSG00000163349,HIPK1,7,-3.1983,30,-1.0917,70,0.22248,58,-0.0826,143,1.49291,87,0.59807,47,-0.4594
ENSG00000116752,BCAS2,7,-4.1766,30,-2.1007,22,-2.5667,50,-1.4754,367,2.05348,107,-0.1691,220,1.27817
ENSG00000009307,CSDE1,326,0.01766,30,-3.5618,301,-0.1130,228,-0.6186,418,0.42702,494,0.71130,440,0.60511
ENSG00000163399,ATP1A1,176,-1.3810,30,-3.9669,312,-0.4961,87,-2.5890,345,-0.3390,220,-1.0371,1291,2.84335
ENSG00000198162,MAN1A2,186,1.00384,30,-1.8841,134,0.43103,160,0.88779,6,-4.1341,75,-0.5004,87,-0.2986
ENSG00000265808,SEC22B,7,-3.2779,30,-1.1750,1,-6.0768,59,-0.1539,91,0.57272,67,0.07547,132,1.54985
ENSG00000265241,RBM8A,260,0.97112,406,1.82651,92,-0.7378,48,-1.8402,180,0.34114,89,-0.7805,97,-0.7195
ENSG00000178104,PDE4DIP,39,-1.7009,30,-2.0832,1,-6.9502,108,-0.1615,236,1.19413,197,0.87049,170,0.72928
ENSG00000159164,SV2A,7,-6.1619,1479,2.09915,133,-1.9431,137,-2.0406,621,0.45807,761,0.80757,481,0.03962
ENSG00000143401,ANP32E,163,1.58787,30,-1.2246,1,-6.1236,63,-0.0948,28,-1.3289,100,0.68847,74,0.20829
ENSG00000266472,MRPS21,41,-2.1165,105,-0.7158,138,-0.2864,143,-0.2602,191,0.23844,262,0.77531,231,0.65935
ENSG00000143384,MCL1,368,2.78252,30,-1.6543,112,0.38688,77,-0.2455,0,-6.7392,93,0.07834,18,-2.5350
ENSG00000143420,ENSA,7,-4.3420,37,-1.9532,56,-1.3438,106,-0.4199,198,0.65184,357,1.75104,168,0.44038
ENSG00000213190,MLLT11,33,-3.8734,573,0.45264,63,-2.9159,218,-1.1861,646,0.65939,329,-0.4495,919,1.62752
ENSG00000159352,PSMD4,592,1.99191,30,-2.8470,190,-0.0643,100,-1.1641,116,-0.8334,115,-0.8497,268,0.58887
ENSG00000159377,PSMB4,44,-2.2797,30,-2.8374,145,-0.4840,158,-0.3875,231,0.26231,220,0.18120,391,1.47058
ENSG00000143376,SNX27,7,-3.9731,284,1.80496,9,-3.6345,79,-0.4885,148,0.59813,82,-0.3695,122,0.31049
ENSG00000197747,S100A10,142,0.02295,30,-2.3343,1,-7.1951,49,-1.7363,312,1.39762,15,-3.3220,329,1.94135
ENSG00000197956,S100A6,282,-1.0575,2012,2.43481,363,-0.6719,168,-1.9843,631,0.21312,337,-0.7870,513,-0.1404
ENSG00000189171,S100A13,8,-4.2692,30,-2.3570,408,1.90900,197,0.64794,100,-0.5578,149,0.08656,93,-0.7457
ENSG00000160678,S100A1,7,-4.9195,30,-2.8577,1043,3.47044,191,-0.0741,92,-1.2097,124,-0.7461,57,-2.0622
ENSG00000143621,ILF2,7,-3.3905,30,-1.2911,75,0.13368,36,-1.1284,108,0.73770,81,0.25617,125,1.22875
ENSG00000143543,JTB,636,2.28316,32,-2.6870,77,-1.3651,85,-1.3268,330,0.96746,242,0.43261,95,-1.1597
ENSG00000177954,RPS27,1734,0.99173,30,-5.1527,1137,0.26517,1360,0.66927,1949,1.20547,488,-1.0714,324,-1.8276
ENSG00000143549,TPM3,316,0.61244,67,-1.8240,108,-1.1079,142,-0.7532,418,1.10736,251,0.22493,262,0.34347
ENSG00000143612,C1orf43,7,-4.6258,30,-2.5593,369,1.42894,93,-0.9623,374,1.45409,150,-0.1340,173,0.12160
ENSG00000143575,HAX1,7,-3.2884,30,-1.1855,75,0.24172,35,-1.0634,109,0.87389,142,1.35999,75,0.27531
ENSG00000160714,UBE2Q1,19,-2.6134,30,-1.9392,41,-1.4774,72,-0.7024,109,0.03103,175,0.83302,222,1.58023
ENSG00000160710,ADAR,150,-0.7645,30,-3.1542,285,0.25685,126,-1.1426,616,1.63891,438,0.99220,213,-0.2497
ENSG00000163344,PMVK,7,-3.3960,30,-1.2979,1,-6.1928,64,-0.1471,189,1.77966,85,0.33176,93,0.56327
ENSG00000163346,PBXIP1,7,-3.5633,30,-1.4713,1,-6.3595,118,0.82525,4,-4.2319,363,3.08427,30,-1.5737
ENSG00000163463,KRTCAP2,7,-3.8593,36,-1.5030,273,1.88496,60,-0.8072,108,0.19514,102,0.09596,108,0.22214
ENSG00000177628,GBA,7,-4.4088,596,2.83971,103,-0.4836,44,-1.8980,72,-1.0337,98,-0.5647,147,0.08981
ENSG00000160752,FDPS,7,-5.0060,353,0.86317,62,-1.8810,84,-1.5559,328,0.73440,190,-0.1741,398,1.32735
ENSG00000160753,RUSC1,37,-1.7352,362,2.10377,2,-5.5625,46,-1.5254,201,0.95057,111,-0.0562,113,-0.0229
ENSG00000116539,ASH1L,7,-3.8314,222,1.50498,112,0.28223,76,-0.3891,33,-1.6034,120,0.40517,100,0.11933
ENSG00000132718,SYT11,7,-5.7997,210,-0.8749,1103,2.00496,185,-1.1735,350,-0.0714,285,-0.4030,486,0.54866
ENSG00000116586,LAMTOR2,7,-3.3018,30,-1.1979,1,-6.0996,56,-0.2703,152,1.48064,76,0.24581,104,0.94436
ENSG00000160781,PAQR6,288,-1.2210,581,-0.1303,863,0.52241,1066,1.07794,742,0.26914,844,0.48521,108,-2.8413
ENSG00000163468,CCT3,7,-4.0736,30,-1.9963,230,1.25108,56,-1.1659,123,0.16149,67,-0.7908,215,1.40049
ENSG00000125462,C1orf61,316,-0.6413,30,-4.1175,151,-1.7618,817,1.11832,281,-0.8252,928,1.15307,462,-0.0450
ENSG00000163382,NAXE,7,-3.8759,30,-1.7876,176,1.01864,79,-0.3626,185,1.10082,153,0.77179,81,-0.3278
ENSG00000132702,HAPLN2,7,-5.3635,30,-3.3070,2258,6.61662,39,-3.1103,10,-4.8637,21,-3.7955,17,-4.2635
ENSG00000132692,BCAN,7,-4.5174,580,2.56060,1,-7.3131,114,-0.5010,324,1.31342,171,0.19867,26,-2.8200
ENSG00000132694,ARHGEF11,7,-3.2610,30,-1.1570,5,-3.7692,36,-0.9502,169,1.74398,139,1.35688,74,0.28705
ENSG00000162706,CADM3,275,0.40655,30,-2.9662,1,-7.8148,95,-1.3792,135,-0.7372,477,1.39022,412,1.37750
ENSG00000158710,TAGLN2,883,2.88073,99,-1.1336,82,-1.4209,50,-2.3069,302,0.65127,54,-2.0378,160,-0.4404
ENSG00000177807,KCNJ10,7,-4.6231,30,-2.5565,852,3.47713,96,-0.9068,224,0.53216,102,-0.7249,26,-2.9117
