Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000265808,SEC22B,7,-3.2779,30,-1.1750,1,-6.0768,59,-0.1539,91,0.57272,110,1.41769
ENSG00000265241,RBM8A,260,0.97112,406,1.82651,92,-0.7378,48,-1.8402,180,0.34114,95,-0.8624
ENSG00000178104,PDE4DIP,39,-1.7009,30,-2.0832,1,-6.9502,108,-0.1615,236,1.19413,179,1.04294
ENSG00000159164,SV2A,7,-6.1619,1479,2.09915,133,-1.9431,137,-2.0406,621,0.45807,574,0.45410
ENSG00000143401,ANP32E,163,1.58787,30,-1.2246,1,-6.1236,63,-0.0948,28,-1.3289,83,0.50968
ENSG00000266472,MRPS21,41,-2.1165,105,-0.7158,138,-0.2864,143,-0.2602,191,0.23844,242,0.92599
ENSG00000143384,MCL1,368,2.78252,30,-1.6543,112,0.38688,77,-0.2455,0,-6.7392,43,-1.3543
ENSG00000143420,ENSA,7,-4.3420,37,-1.9532,56,-1.3438,106,-0.4199,198,0.65184,231,1.43924
ENSG00000213190,MLLT11,33,-3.8734,573,0.45264,63,-2.9159,218,-1.1861,646,0.65939,722,1.30547
ENSG00000159352,PSMD4,592,1.99191,30,-2.8470,190,-0.0643,100,-1.1641,116,-0.8334,217,0.20380
ENSG00000159377,PSMB4,44,-2.2797,30,-2.8374,145,-0.4840,158,-0.3875,231,0.26231,334,1.38334
ENSG00000143376,SNX27,7,-3.9731,284,1.80496,9,-3.6345,79,-0.4885,148,0.59813,109,0.10592
ENSG00000197747,S100A10,142,0.02295,30,-2.3343,1,-7.1951,49,-1.7363,312,1.39762,224,1.20549
ENSG00000197956,S100A6,282,-1.0575,2012,2.43481,363,-0.6719,168,-1.9843,631,0.21312,454,-0.4101
ENSG00000189171,S100A13,8,-4.2692,30,-2.3570,408,1.90900,197,0.64794,100,-0.5578,112,-0.4883
ENSG00000160678,S100A1,7,-4.9195,30,-2.8577,1043,3.47044,191,-0.0741,92,-1.2097,79,-1.6997
ENSG00000143621,ILF2,7,-3.3905,30,-1.2911,75,0.13368,36,-1.1284,108,0.73770,111,1.17886
ENSG00000143543,JTB,636,2.28316,32,-2.6870,77,-1.3651,85,-1.3268,330,0.96746,144,-0.5260
ENSG00000177954,RPS27,1734,0.99173,30,-5.1527,1137,0.26517,1360,0.66927,1949,1.20547,379,-1.7344
ENSG00000143549,TPM3,316,0.61244,67,-1.8240,108,-1.1079,142,-0.7532,418,1.10736,258,0.37605
ENSG00000143612,C1orf43,7,-4.6258,30,-2.5593,369,1.42894,93,-0.9623,374,1.45409,166,0.03916
ENSG00000143575,HAX1,7,-3.2884,30,-1.1855,75,0.24172,35,-1.0634,109,0.87389,97,0.99916
ENSG00000160714,UBE2Q1,19,-2.6134,30,-1.9392,41,-1.4774,72,-0.7024,109,0.03103,206,1.84793
ENSG00000160710,ADAR,150,-0.7645,30,-3.1542,285,0.25685,126,-1.1426,616,1.63891,288,0.37208
ENSG00000163344,PMVK,7,-3.3960,30,-1.2979,1,-6.1928,64,-0.1471,189,1.77966,90,0.60976
ENSG00000163346,PBXIP1,7,-3.5633,30,-1.4713,1,-6.3595,118,0.82525,4,-4.2319,141,1.59805
ENSG00000163463,KRTCAP2,7,-3.8593,36,-1.5030,273,1.88496,60,-0.8072,108,0.19514,106,0.21867
ENSG00000177628,GBA,7,-4.4088,596,2.83971,103,-0.4836,44,-1.8980,72,-1.0337,131,-0.1469
ENSG00000160752,FDPS,7,-5.0060,353,0.86317,62,-1.8810,84,-1.5559,328,0.73440,328,1.09997
ENSG00000160753,RUSC1,37,-1.7352,362,2.10377,2,-5.5625,46,-1.5254,201,0.95057,112,-0.0425
ENSG00000116539,ASH1L,7,-3.8314,222,1.50498,112,0.28223,76,-0.3891,33,-1.6034,107,0.28679
ENSG00000132718,SYT11,7,-5.7997,210,-0.8749,1103,2.00496,185,-1.1735,350,-0.0714,419,0.30052
ENSG00000116586,LAMTOR2,7,-3.3018,30,-1.1979,1,-6.0996,56,-0.2703,152,1.48064,95,0.90675
ENSG00000160781,PAQR6,288,-1.2210,581,-0.1303,863,0.52241,1066,1.07794,742,0.26914,353,-1.1177
ENSG00000163468,CCT3,7,-4.0736,30,-1.9963,230,1.25108,56,-1.1659,123,0.16149,166,0.98466
ENSG00000125462,C1orf61,316,-0.6413,30,-4.1175,151,-1.7618,817,1.11832,281,-0.8252,618,0.61918
ENSG00000163382,NAXE,7,-3.8759,30,-1.7876,176,1.01864,79,-0.3626,185,1.10082,105,0.17812
ENSG00000132702,HAPLN2,7,-5.3635,30,-3.3070,2258,6.61662,39,-3.1103,10,-4.8637,19,-4.3718
ENSG00000132692,BCAN,7,-4.5174,580,2.56060,1,-7.3131,114,-0.5010,324,1.31342,74,-1.3462
ENSG00000132694,ARHGEF11,7,-3.2610,30,-1.1570,5,-3.7692,36,-0.9502,169,1.74398,95,1.00586
ENSG00000162706,CADM3,275,0.40655,30,-2.9662,1,-7.8148,95,-1.3792,135,-0.7372,434,2.04031
ENSG00000158710,TAGLN2,883,2.88073,99,-1.1336,82,-1.4209,50,-2.3069,302,0.65127,125,-0.9689
ENSG00000177807,KCNJ10,7,-4.6231,30,-2.5565,852,3.47713,96,-0.9068,224,0.53216,52,-2.0627
ENSG00000162729,IGSF8,7,-4.5394,57,-1.5236,464,2.01723,47,-1.9687,397,1.69157,120,-0.4989
ENSG00000018625,ATP1A2,154,-1.6236,30,-4.0142,95,-2.3354,680,0.86803,671,0.70256,552,0.51887
ENSG00000162734,PEA15,7,-6.7447,269,-1.6073,2320,2.03646,683,-0.1965,431,-0.8937,816,0.15646
ENSG00000132716,DCAF8,7,-3.2323,30,-1.1277,80,0.41933,52,-0.3341,58,-0.0977,93,1.00105
ENSG00000162735,PEX19,7,-3.1787,30,-1.0718,142,1.51594,49,-0.3547,33,-0.9465,76,0.55432
ENSG00000122218,COPA,30,-2.1122,30,-2.1355,220,0.99745,65,-1.0759,75,-0.7686,204,1.32929
ENSG00000143256,PFDN2,7,-4.3608,32,-2.2627,279,1.17103,114,-0.3857,268,1.09917,151,0.15901
ENSG00000143222,UFC1,7,-3.6313,30,-1.5412,109,0.47773,75,-0.1596,178,1.34870,87,0.14109
ENSG00000158864,NDUFS2,7,-4.6795,30,-2.6135,274,0.81844,77,-1.3362,231,0.52387,274,1.23426
ENSG00000248485,PCP4L1,7,-3.5243,30,-1.4312,1,-6.3207,41,-1.0679,216,1.87379,116,1.05348
ENSG00000143252,SDHC,7,-4.3148,152,0.24124,38,-1.8801,113,-0.2615,133,0.02512,207,1.15524
ENSG00000152332,UHMK1,23,-3.2315,30,-2.8289,175,-0.1790,127,-0.7627,233,0.28905,348,1.54615
ENSG00000117152,RGS4,7,-3.6829,30,-1.5946,1,-6.4774,76,-0.1847,16,-2.4989,185,2.41093
ENSG00000143248,RGS5,170,-0.3358,351,0.87009,78,-1.5225,178,-0.2948,722,2.30564,70,-1.9964
ENSG00000185630,PBX1,94,0.11950,182,1.26568,1,-6.5194,55,-0.8190,40,-1.2258,120,0.75634
ENSG00000143198,MGST3,7,-6.3817,1486,1.71550,552,-0.0445,239,-1.4630,884,0.74551,565,-0.0073
ENSG00000143183,TMCO1,7,-3.1147,30,-1.0912,38,-0.7463,50,-0.3565,78,0.40520,98,1.21124
ENSG00000143158,MPC2,7,-4.3866,103,-0.4605,153,0.16607,95,-0.6554,177,0.41420,203,0.95071
ENSG00000143153,ATP1B1,1165,-1.3216,5368,1.16828,1829,-0.6294,944,-1.7720,2589,-0.0795,3877,0.85744
ENSG00000143156,NME7,7,-4.8254,901,3.20338,1,-7.6138,32,-2.8084,176,-0.0931,177,-0.1160
ENSG00000075945,KIFAP3,7,-5.1637,31,-3.0423,131,-0.9223,108,-1.3327,403,0.90376,445,1.75723
ENSG00000117523,PRRC2C,192,0.69786,30,-2.1916,137,0.13060,79,-0.8150,157,0.35339,155,0.45701
ENSG00000197959,DNM3,7,-4.9051,50,-2.1040,169,-0.2511,105,-1.0807,291,0.64986,349,1.52252
ENSG00000117592,PRDX6,7,-4.5335,30,-2.4643,60,-1.4344,175,0.25838,333,1.35547,197,0.60063
ENSG00000234741,GAS5,243,0.27966,30,-2.8998,534,1.70080,261,0.46066,189,-0.1273,109,-1.2079
ENSG00000152061,RABGAP1L,7,-3.6362,30,-1.5470,19,-2.1967,42,-1.1399,257,2.08949,114,0.77130
